index	start	end	alignment-start	alignment-end
134	00:10:45.410	00:10:48.960	8343	8398
135	00:10:48.970	00:10:54.890	8399	8449
136	00:10:54.900	00:10:59.910	8450	8501
137	00:10:59.920	00:11:04.040	8502	8574
138	00:11:04.050	00:11:07.100	8575	8630
139	00:11:07.110	00:11:09.390	8631	8680
140	00:11:09.400	00:11:13.660	8681	8753
141	00:11:13.670	00:11:17.220	8754	8808
142	00:11:17.230	00:11:20.950	8809	8899
143	00:11:20.960	00:11:23.840	8900	8961
144	00:11:23.850	00:11:25.980	8962	9017
145	00:11:25.990	00:11:30.760	9018	9077
146	00:11:30.770	00:11:35.820	9078	9135
147	00:11:35.830	00:11:44.180	9136	9186
148	00:11:44.190	00:11:47.250	9187	9252
149	00:11:47.260	00:11:51.370	9253	9315
150	00:11:51.380	00:11:56.850	9316	9367
151	00:11:56.860	00:12:00.180	9368	9417
152	00:12:00.190	00:12:03.080	9418	9473
153	00:12:03.090	00:12:07.380	9474	9566
154	00:12:07.390	00:12:10.690	9567	9614
155	00:12:10.700	00:12:14.250	9615	9679
156	00:12:14.260	00:12:17.970	9680	9734
157	00:12:17.980	00:12:21.300	9735	9801
158	00:12:21.310	00:12:25.700	9802	9873
159	00:12:25.710	00:12:28.700	9874	9933
160	00:12:28.710	00:12:32.090	9934	9989
161	00:12:32.100	00:12:37.170	9990	10062
162	00:12:37.180	00:12:39.110	10063	10142
163	00:12:39.120	00:12:42.600	10143	10200
164	00:12:42.610	00:12:46.780	10201	10256
165	00:12:46.790	00:12:50.020	10257	10310
166	00:12:50.030	00:12:53.720	10311	10370
167	00:12:53.730	00:12:58.010	10371	10433
168	00:12:58.020	00:13:00.680	10434	10494
169	00:13:00.690	00:13:04.910	10495	10559
170	00:13:04.920	00:13:07.460	10560	10622
171	00:13:07.470	00:13:10.820	10623	10681
172	00:13:10.830	00:13:14.290	10682	10763
173	00:13:14.300	00:13:18.460	10764	10821
174	00:13:18.470	00:13:21.340	10822	10880
175	00:13:21.350	00:13:25.100	10881	10924
176	00:13:25.110	00:13:27.490	10925	10967
177	00:13:27.500	00:13:30.970	10968	11026
178	00:13:30.980	00:13:34.350	11027	11081
179	00:13:34.360	00:13:38.600	11082	11164
180	00:13:38.610	00:13:42.570	11165	11244
181	00:13:42.580	00:13:44.820	11245	11295
182	00:13:44.830	00:13:46.270	11296	11344
183	00:13:46.280	00:13:50.190	11345	11410
184	00:13:50.200	00:13:53.710	11411	11476
185	00:13:53.720	00:13:56.970	11477	11535
186	00:13:56.980	00:14:00.150	11536	11601
187	00:14:00.160	00:14:02.840	11602	11664
188	00:14:02.850	00:14:08.880	11665	11733
189	00:14:08.890	00:14:11.450	11734	11789
190	00:14:11.460	00:14:13.450	11790	11842
191	00:14:13.460	00:14:15.610	11843	11912
192	00:14:15.620	00:14:17.610	11913	11959
193	00:14:17.620	00:14:20.680	11960	12047
194	00:14:20.690	00:14:24.410	12048	12111
195	00:14:24.420	00:14:28.420	12112	12168
196	00:14:28.430	00:14:32.450	12169	12225
197	00:14:32.460	00:14:37.320	12226	12279
198	00:14:37.330	00:14:40.320	12280	12338
199	00:14:40.330	00:14:46.150	12339	12425
200	00:14:46.160	00:14:48.310	12426	12480
201	00:14:48.320	00:14:50.250	12481	12527
202	00:14:50.260	00:14:53.000	12528	12587
203	00:14:53.010	00:14:56.610	12588	12654
204	00:14:56.620	00:14:59.880	12655	12729
205	00:14:59.890	00:15:02.710	12730	12779
206	00:15:02.720	00:15:04.590	12780	12815
207	00:15:04.600	00:15:07.470	12816	12874
208	00:15:07.480	00:15:11.460	12875	12933
209	00:15:11.470	00:15:13.120	12934	12977
210	00:15:13.130	00:15:16.380	12978	13044
211	00:15:16.390	00:15:19.660	13045	13110
212	00:15:19.670	00:15:22.970	13111	13164
213	00:15:22.980	00:15:25.950	13165	13230
214	00:15:25.960	00:15:29.720	13231	13300
215	00:15:29.730	00:15:33.660	13301	13366
216	00:15:33.670	00:15:36.470	13367	13426
217	00:15:36.480	00:15:39.830	13427	13484
218	00:15:39.840	00:15:42.680	13485	13541
219	00:15:42.690	00:15:45.410	13542	13599
220	00:15:45.420	00:15:48.480	13600	13661
221	00:15:48.490	00:15:50.990	13662	13709
222	00:15:51.000	00:15:53.780	13710	13765
223	00:15:53.790	00:15:56.990	13766	13820
224	00:15:57.000	00:15:59.110	13821	13862
225	00:15:59.120	00:16:02.120	13863	13916
226	00:16:02.130	00:16:04.720	13917	13964
227	00:16:04.730	00:16:07.200	13965	14011
228	00:16:07.210	00:16:09.970	14012	14056
229	00:16:09.980	00:16:13.040	14057	14118
230	00:16:13.050	00:16:14.560	14119	14165
231	00:16:14.570	00:16:17.190	14166	14241
232	00:16:17.200	00:16:21.280	14242	14304
233	00:16:21.290	00:16:25.320	14305	14365
234	00:16:25.330	00:16:27.820	14366	14420
235	00:16:27.830	00:16:29.980	14421	14505
236	00:16:29.990	00:16:34.640	14506	14567
237	00:16:34.650	00:16:40.090	14568	14629
238	00:16:40.100	00:16:43.900	14630	14688
239	00:16:43.910	00:16:46.030	14689	14735
240	00:16:46.040	00:16:49.500	14736	14788
241	00:16:49.510	00:16:53.140	14789	14844
242	00:16:53.150	00:16:56.710	14845	14898
243	00:16:56.720	00:17:00.360	14899	14960
244	00:17:00.370	00:17:03.100	14961	15006
245	00:17:03.110	00:17:06.110	15007	15054
246	00:17:06.120	00:17:09.980	15055	15115
247	00:17:09.990	00:17:14.520	15116	15174
248	00:17:14.530	00:17:16.530	15175	15228
249	00:17:16.540	00:17:20.930	15229	15333
250	00:17:20.940	00:17:23.990	15334	15390
251	00:17:24.000	00:17:29.210	15391	15445
252	00:17:29.220	00:17:32.420	15446	15496
253	00:17:32.430	00:17:35.090	15497	15567
254	00:17:35.100	00:17:39.110	15568	15652
255	00:17:39.120	00:17:41.870	15653	15713
256	00:17:41.880	00:17:44.420	15714	15766
257	00:17:44.430	00:17:47.240	15767	15818
258	00:17:47.250	00:17:50.190	15819	15873
259	00:17:50.200	00:17:53.130	15874	15938
260	00:17:53.140	00:17:56.480	15939	16001
261	00:17:56.490	00:17:59.230	16002	16067
262	00:17:59.240	00:18:02.420	16068	16135
263	00:18:02.430	00:18:06.030	16136	16191
264	00:18:06.040	00:18:10.960	16192	16246
265	00:18:10.970	00:18:12.720	16247	16302
266	00:18:12.730	00:18:16.080	16303	16373
267	00:18:16.090	00:18:18.450	16374	16430
268	00:18:18.460	00:18:20.240	16431	16500
269	00:18:20.250	00:18:23.260	16501	16568
270	00:18:23.270	00:18:26.510	16569	16654
271	00:18:26.520	00:18:28.770	16655	16702
272	00:18:28.780	00:18:31.920	16703	16759
273	00:18:31.930	00:18:36.130	16760	16815
274	00:18:36.140	00:18:41.480	16816	16876
275	00:18:41.490	00:18:44.410	16877	16932
276	00:18:44.420	00:18:47.370	16933	16989
277	00:18:47.380	00:18:51.340	16990	17065
278	00:18:51.350	00:18:53.950	17066	17148
279	00:18:53.960	00:18:57.870	17149	17194
280	00:18:57.880	00:19:00.970	17195	17245
281	00:19:00.980	00:19:04.620	17246	17319
282	00:19:04.630	00:19:08.520	17320	17372
283	00:19:08.530	00:19:13.010	17373	17439
284	00:19:13.020	00:19:15.170	17440	17490
285	00:19:15.180	00:19:16.970	17491	17562
286	00:19:16.980	00:19:20.710	17563	17610
287	00:19:20.720	00:19:23.600	17611	17649
288	00:19:23.610	00:19:25.690	17650	17739
289	00:19:25.700	00:19:30.880	17740	17800
290	00:19:30.890	00:19:34.920	17801	17850
291	00:19:34.930	00:19:39.850	17851	17913
292	00:19:39.860	00:19:41.580	17914	17963
293	00:19:41.590	00:19:45.090	17964	18010
294	00:19:45.100	00:19:47.710	18011	18055
295	00:19:47.720	00:19:50.580	18056	18102
296	00:19:50.590	00:19:52.510	18103	18151
297	00:19:52.520	00:19:54.540	18152	18205
298	00:19:54.550	00:19:57.410	18206	18261
299	00:19:57.420	00:19:59.140	18262	18306
300	00:19:59.150	00:20:01.780	18307	18351
301	00:20:01.790	00:20:03.740	18352	18399
302	00:20:03.750	00:20:08.170	18400	18452
303	00:20:08.180	00:20:11.620	18453	18503
304	00:20:11.630	00:20:15.320	18504	18555
305	00:20:15.330	00:20:19.640	18556	18609
306	00:20:19.650	00:20:22.940	18610	18673
307	00:20:22.950	00:20:25.950	18674	18747
308	00:20:25.960	00:20:29.190	18748	18804
309	00:20:29.200	00:20:32.440	18805	18857
310	00:20:32.450	00:20:37.460	18858	18908
311	00:20:37.470	00:20:41.230	18909	18987
312	00:20:41.240	00:20:43.740	18988	19044
313	00:20:43.750	00:20:46.700	19045	19115
314	00:20:46.710	00:20:49.430	19116	19176
315	00:20:49.440	00:20:52.250	19177	19239
316	00:20:52.260	00:20:54.600	19240	19298
317	00:20:54.610	00:20:56.670	19299	19357
318	00:20:56.680	00:20:58.870	19358	19455
319	00:20:58.880	00:21:01.930	19456	19516
320	00:21:01.940	00:21:05.150	19517	19580
321	00:21:05.160	00:21:08.270	19581	19645
322	00:21:08.280	00:21:11.570	19646	19697
323	00:21:11.580	00:21:14.020	19698	19754
324	00:21:14.030	00:21:17.790	19755	19808
325	00:21:17.800	00:21:20.860	19809	19854
326	00:21:20.870	00:21:23.460	19855	19908
327	00:21:23.470	00:21:25.460	19909	19960
328	00:21:25.470	00:21:28.780	19961	20036
329	00:21:28.790	00:21:30.490	20037	20094
330	00:21:30.500	00:21:34.040	20095	20170
331	00:21:34.050	00:21:37.730	20171	20248
332	00:21:37.740	00:21:39.230	20249	20288
333	00:21:39.240	00:21:43.170	20289	20358
334	00:21:43.180	00:21:46.590	20359	20413
335	00:21:46.600	00:21:48.330	20414	20462
336	00:21:48.340	00:21:51.730	20463	20540
337	00:21:51.740	00:21:54.430	20541	20607
338	00:21:54.440	00:21:57.330	20608	20659
339	00:21:57.340	00:22:00.040	20660	20717
340	00:22:00.050	00:22:02.660	20718	20777
341	00:22:02.670	00:22:04.840	20778	20823
342	00:22:04.850	00:22:07.690	20824	20881
343	00:22:07.700	00:22:10.790	20882	20956
344	00:22:10.800	00:22:12.860	20957	21001
345	00:22:12.870	00:22:15.640	21002	21108
346	00:22:15.650	00:22:18.750	21109	21162
347	00:22:18.760	00:22:23.430	21163	21233
348	00:22:23.440	00:22:27.060	21234	21283
349	00:22:27.070	00:22:29.930	21284	21332
350	00:22:29.940	00:22:34.610	21333	21395
351	00:22:34.620	00:22:38.920	21396	21451
352	00:22:38.930	00:22:42.720	21452	21534
353	00:22:42.730	00:22:46.000	21535	21587
354	00:22:46.010	00:22:48.930	21588	21652
355	00:22:48.940	00:22:54.750	21653	21733
356	00:22:54.760	00:22:57.080	21734	21785
357	00:22:57.090	00:23:00.200	21786	21848
358	00:23:00.210	00:23:01.930	21849	21905
359	00:23:01.940	00:23:03.970	21906	21958
360	00:23:03.980	00:23:06.570	21959	21999
361	00:23:06.580	00:23:11.170	22000	22072
362	00:23:11.180	00:23:13.310	22073	22131
363	00:23:13.320	00:23:15.870	22132	22179
364	00:23:15.880	00:23:18.660	22180	22245
365	00:23:18.670	00:23:21.830	22246	22314
366	00:23:21.840	00:23:24.790	22315	22364
367	00:23:24.800	00:23:26.290	22365	22415
368	00:23:26.300	00:23:31.760	22416	22515
369	00:23:31.770	00:23:33.890	22516	22571
370	00:23:33.900	00:23:36.340	22572	22617
371	00:23:36.350	00:23:38.550	22618	22688
372	00:23:38.560	00:23:42.060	22689	22747
373	00:23:42.070	00:23:47.050	22748	22806
374	00:23:47.060	00:23:53.090	22807	22868
375	00:23:53.100	00:23:55.860	22869	22926
376	00:23:55.870	00:23:59.040	22927	22991
377	00:23:59.050	00:24:02.120	22992	23051
378	00:24:02.130	00:24:06.230	23052	23104
379	00:24:06.240	00:24:09.190	23105	23151
380	00:24:09.200	00:24:12.170	23152	23205
381	00:24:12.180	00:24:14.280	23206	23261
382	00:24:14.290	00:24:16.580	23262	23342
383	00:24:16.590	00:24:18.880	23343	23419
384	00:24:18.890	00:24:22.990	23420	23477
385	00:24:23.000	00:24:25.440	23478	23535
386	00:24:25.450	00:24:28.500	23536	23589
387	00:24:28.510	00:24:32.770	23590	23644
388	00:24:32.780	00:24:35.690	23645	23687
389	00:24:35.700	00:24:39.910	23688	23762
390	00:24:39.920	00:24:42.690	23763	23844
391	00:24:42.700	00:24:46.950	23845	23927
392	00:24:46.960	00:24:49.510	23928	23980
393	00:24:49.520	00:24:52.810	23981	24053
394	00:24:52.820	00:24:56.090	24054	24120
395	00:24:56.100	00:24:59.190	24121	24182
396	00:24:59.200	00:25:01.990	24183	24245
397	00:25:02.000	00:25:05.020	24246	24293
398	00:25:05.030	00:25:08.030	24294	24354
399	00:25:08.040	00:25:10.860	24355	24401
400	00:25:10.870	00:25:14.090	24402	24462
401	00:25:14.100	00:25:16.950	24463	24520
402	00:25:16.960	00:25:21.510	24521	24565
403	00:25:21.520	00:25:24.870	24566	24621
404	00:25:24.880	00:25:28.310	24622	24688
405	00:25:28.320	00:25:30.930	24689	24751
406	00:25:30.940	00:25:33.740	24752	24803
407	00:25:33.750	00:25:37.060	24804	24863
408	00:25:37.070	00:25:40.780	24864	24938
409	00:25:40.790	00:25:43.180	24939	24990
410	00:25:43.190	00:25:46.010	24991	25046
411	00:25:46.020	00:25:48.630	25047	25097
412	00:25:48.640	00:25:51.230	25098	25148
413	00:25:51.240	00:25:54.150	25149	25208
414	00:25:54.160	00:25:56.770	25209	25284
415	00:25:56.780	00:26:00.410	25285	25383
416	00:26:00.420	00:26:03.980	25384	25445
417	00:26:03.990	00:26:06.200	25446	25491
418	00:26:06.210	00:26:07.830	25492	25538
419	00:26:07.840	00:26:11.900	25539	25611
420	00:26:11.910	00:26:13.160	25612	25659
421	00:26:13.170	00:26:24.260	25660	25752
422	00:26:24.270	00:26:28.870	25753	25818
423	00:26:28.880	00:26:33.050	25819	25888
424	00:26:33.060	00:26:36.200	25889	25938
425	00:26:36.210	00:26:45.550	25939	26024
426	00:26:45.560	00:26:49.770	26025	26101
427	00:26:49.780	00:26:51.950	26102	26157
428	00:26:51.960	00:26:54.540	26158	26241
429	00:26:54.550	00:26:57.850	26242	26307
430	00:26:57.860	00:27:01.110	26308	26388
431	00:27:01.120	00:27:04.850	26389	26464
432	00:27:04.860	00:27:07.210	26465	26529
433	00:27:07.220	00:27:10.780	26530	26592
434	00:27:10.790	00:27:16.390	26593	26692
435	00:27:16.400	00:27:21.060	26693	26765
436	00:27:21.070	00:27:25.610	26766	26826
437	00:27:25.620	00:27:29.590	26827	26920
438	00:27:29.600	00:27:32.430	26921	27019
439	00:27:32.440	00:27:34.700	27020	27242
440	00:27:34.710	00:27:37.300	27243	27309
441	00:27:37.310	00:27:38.770	27310	27344
442	00:27:38.780	00:27:42.650	27345	27437
443	00:27:42.660	00:27:46.450	27438	27514
444	00:27:46.460	00:27:51.030	27515	27588
445	00:27:51.040	00:27:54.280	27589	27651
446	00:27:54.290	00:27:57.810	27652	27707
447	00:27:57.820	00:28:02.380	27708	27773
448	00:28:02.390	00:28:05.580	27774	27836
449	00:28:05.590	00:28:08.430	27837	27895
450	00:28:08.440	00:28:11.720	27896	27948
451	00:28:11.730	00:28:14.310	27949	28021
452	00:28:14.320	00:28:16.680	28022	28073
453	00:28:16.690	00:28:20.050	28074	28128
454	00:28:20.060	00:28:22.800	28129	28187
455	00:28:22.810	00:28:27.030	28188	28248
456	00:28:27.040	00:28:31.450	28249	28322
457	00:28:31.460	00:28:36.340	28323	28372
458	00:28:36.350	00:28:41.150	28373	28443
459	00:28:41.160	00:28:46.720	28444	28542
460	00:28:46.730	00:28:51.280	28543	28604
461	00:28:51.290	00:28:55.860	28605	28668
462	00:28:55.870	00:28:58.900	28669	28724
463	00:28:58.910	00:29:05.530	28725	28808
464	00:29:05.540	00:29:09.020	28809	28869
465	00:29:09.030	00:29:12.480	28870	28921
466	00:29:12.490	00:29:15.710	28922	28989
467	00:29:15.720	00:29:18.460	28990	29051
468	00:29:18.470	00:29:21.210	29052	29102
469	00:29:21.220	00:29:24.600	29103	29164
470	00:29:24.610	00:29:26.420	29165	29221
471	00:29:26.430	00:29:30.630	29222	29321
472	00:29:30.640	00:29:34.180	29322	29388
473	00:29:34.190	00:29:37.060	29389	29438
474	00:29:37.070	00:29:41.140	29439	29499
475	00:29:41.150	00:29:45.870	29500	29564
476	00:29:45.880	00:29:49.240	29564	29621
477	00:29:49.250	00:29:53.980	29622	29696
478	00:29:53.990	00:29:57.830	29697	29759
479	00:29:57.840	00:30:01.820	29760	29850
480	00:30:01.830	00:30:04.580	29851	29908
481	00:30:04.590	00:30:07.310	29909	29972
482	00:30:07.320	00:30:09.600	29973	30021
483	00:30:09.610	00:30:12.920	30022	30115
484	00:30:12.930	00:30:16.330	30116	30166
485	00:30:16.340	00:30:19.320	30167	30221
486	00:30:19.330	00:30:22.710	30222	30285
487	00:30:22.720	00:30:25.270	30286	30352
488	00:30:25.280	00:30:30.530	30353	30439
489	00:30:30.540	00:30:33.610	30440	30503
490	00:30:33.620	00:30:36.270	30504	30564
491	00:30:36.280	00:30:39.980	30565	30636
492	00:30:39.990	00:30:44.430	30637	30693
493	00:30:44.440	00:30:49.220	30694	30755
494	00:30:49.230	00:30:53.330	30756	30860
495	00:30:53.340	00:30:56.540	30861	30938
496	00:30:56.550	00:30:59.930	30939	30996
497	00:30:59.940	00:31:04.820	30997	31075
498	00:31:04.830	00:31:08.300	31076	31137
499	00:31:08.310	00:31:11.220	31138	31193
500	00:31:11.230	00:31:15.180	31194	31246
501	00:31:15.190	00:31:18.530	31247	31307
502	00:31:18.540	00:31:21.020	31308	31372
503	00:31:21.030	00:31:23.040	31373	31429
504	00:31:23.050	00:31:27.210	31430	31495
505	00:31:27.220	00:31:30.540	31496	31552
506	00:31:30.550	00:31:34.540	31553	31620
507	00:31:34.550	00:31:37.430	31621	31677
508	00:31:37.440	00:31:39.930	31678	31727
509	00:31:39.940	00:31:42.930	31728	31771
510	00:31:42.940	00:31:45.870	31772	31823
511	00:31:45.880	00:31:48.550	31824	31872
512	00:31:48.560	00:31:53.850	31873	31949
513	00:31:53.860	00:31:58.620	31950	32019
514	00:31:58.630	00:32:02.590	32020	32091
515	00:32:02.600	00:32:04.840	32092	32142
516	00:32:04.850	00:32:07.600	32143	32199
517	00:32:07.610	00:32:09.570	32200	32251
518	00:32:09.580	00:32:12.300	32252	32299
519	00:32:12.310	00:32:16.430	32300	32355
520	00:32:16.440	00:32:19.120	32356	32422
521	00:32:19.130	00:32:24.490	32423	32511
522	00:32:24.500	00:32:27.420	32512	32569
523	00:32:27.430	00:32:30.540	32570	32628
524	00:32:30.550	00:32:33.170	32629	32675
525	00:32:33.180	00:32:35.320	32676	32727
526	00:32:35.330	00:32:38.520	32728	32799
527	00:32:38.530	00:32:41.930	32800	32874
528	00:32:41.940	00:32:46.560	32875	32936
529	00:32:46.570	00:32:49.070	32937	32986
530	00:32:49.080	00:32:53.300	32987	33053
531	00:32:53.310	00:32:57.510	33054	33144
532	00:32:57.520	00:33:01.190	33145	33219
533	00:33:01.200	00:33:05.590	33220	33320
534	00:33:05.600	00:33:10.650	33321	33398
535	00:33:10.660	00:33:14.040	33399	33489
536	00:33:14.050	00:33:16.720	33490	33552
537	00:33:16.730	00:33:18.670	33553	33602
538	00:33:18.680	00:33:20.370	33603	33647
539	00:33:20.380	00:33:22.340	33648	33710
540	00:33:22.350	00:33:25.310	33711	33778
541	00:33:25.320	00:33:29.640	33779	33848
542	00:33:29.650	00:33:35.230	33849	33921
543	00:33:35.240	00:33:38.410	33922	33977
544	00:33:38.420	00:33:41.870	33978	34034
545	00:33:41.880	00:33:44.740	34035	34109
546	00:33:44.750	00:33:47.110	34110	34165
547	00:33:47.120	00:33:49.190	34166	34215
548	00:33:49.200	00:33:51.270	34216	34265
549	00:33:51.280	00:33:54.010	34266	34317
550	00:33:54.020	00:33:56.850	34318	34376
551	00:33:56.860	00:34:00.410	34377	34448
552	00:34:00.420	00:34:04.140	34449	34514
553	00:34:04.150	00:34:07.490	34515	34577
554	00:34:07.500	00:34:11.010	34578	34635
555	00:34:11.020	00:34:13.400	34636	34685
556	00:34:13.410	00:34:17.250	34686	34744
557	00:34:17.260	00:34:21.560	34745	34818
558	00:34:21.570	00:34:23.940	34819	34866
559	00:34:23.950	00:34:28.880	34867	34928
560	00:34:28.890	00:34:31.870	34929	34991
561	00:34:31.880	00:34:35.070	34992	35047
562	00:34:35.080	00:34:40.130	35048	35135
563	00:34:40.140	00:34:43.130	35136	35201
564	00:34:43.140	00:34:46.990	35202	35267
565	00:34:47.000	00:34:49.730	35268	35329
566	00:34:49.740	00:34:52.140	35330	35411
567	00:34:52.150	00:34:57.660	35412	35499
568	00:34:57.670	00:35:01.860	35500	35565
569	00:35:01.870	00:35:04.420	35566	35622
570	00:35:04.430	00:35:08.520	35623	35680
571	00:35:08.530	00:35:12.440	35681	35744
572	00:35:12.450	00:35:16.160	35745	35816
573	00:35:16.170	00:35:19.080	35817	35864
574	00:35:19.090	00:35:21.990	35865	35921
575	00:35:22.000	00:35:24.800	35922	35979
576	00:35:24.810	00:35:27.870	35980	36052
577	00:35:27.880	00:35:32.370	36053	36110
578	00:35:32.380	00:35:36.900	36111	36186
579	00:35:36.910	00:35:41.920	36187	36290
580	00:35:41.930	00:35:45.090	36291	36357
581	00:35:45.100	00:35:48.810	36358	36417
582	00:35:48.820	00:35:51.460	36418	36469
583	00:35:51.470	00:35:55.030	36470	36537
