start	end	alignment-start	alignment-end
00:10:18.780	00:10:23.750	7884	7953
00:10:23.760	00:10:37.070	7954	8061
00:10:37.080	00:10:39.710	8062	8116
00:10:39.720	00:10:43.160	8117	8171
00:10:43.170	00:10:46.360	8172	8231
00:10:46.370	00:10:49.690	8232	8288
00:10:49.700	00:10:52.140	8289	8339
00:10:52.150	00:10:56.170	8340	8412
00:10:56.180	00:11:01.560	8413	8508
00:11:01.570	00:11:06.100	8509	8581
00:11:06.110	00:11:10.160	8582	8641
00:11:10.170	00:11:13.250	8642	8700
00:11:13.260	00:11:16.240	8701	8754
00:11:16.250	00:11:20.340	8755	8827
00:11:20.350	00:11:25.550	8828	8891
00:11:25.560	00:11:28.450	8892	8940
00:11:28.460	00:11:32.950	8941	9007
00:11:32.960	00:11:37.380	9008	9066
00:11:37.390	00:11:42.360	9067	9140
00:11:42.370	00:11:45.870	9141	9204
00:11:45.880	00:11:50.900	9205	9258
00:11:50.910	00:11:54.350	9259	9311
00:11:54.360	00:11:58.840	9312	9388
00:11:58.850	00:12:04.160	9389	9458
00:12:04.170	00:12:12.300	9459	9606
00:12:12.310	00:12:15.510	9607	9669
00:12:15.520	00:12:21.680	9670	9744
00:12:21.690	00:12:26.540	9745	9853
00:12:26.550	00:12:29.570	9854	9919
00:12:29.580	00:12:31.960	9920	9964
00:12:31.970	00:12:34.420	9965	10020
00:12:34.430	00:12:38.540	10021	10084
00:12:38.550	00:12:45.480	10085	10202
00:12:45.490	00:12:49.650	10203	10261
00:12:49.660	00:12:51.860	10262	10307
00:12:51.870	00:12:54.910	10308	10358
00:12:54.920	00:13:00.940	10359	10428
00:13:00.950	00:13:05.840	10429	10501
00:13:05.850	00:13:09.940	10502	10566
00:13:09.950	00:13:15.190	10567	10637
00:13:15.200	00:13:18.610	10638	10702
00:13:18.620	00:13:22.400	10703	10772
00:13:22.410	00:13:26.730	10773	10835
00:13:26.740	00:13:35.560	10836	10950
00:13:35.570	00:13:37.990	10951	10999
00:13:38.000	00:13:40.650	11000	11048
00:13:40.660	00:13:43.650	11049	11097
00:13:43.660	00:13:49.320	11098	11180
00:13:49.330	00:13:52.470	11181	11232
00:13:52.480	00:13:56.640	11233	11296
00:13:56.650	00:14:00.490	11297	11353
00:14:00.500	00:14:04.690	11354	11422
00:14:04.700	00:14:07.750	11423	11480
00:14:07.760	00:14:13.110	11481	11558
00:14:13.120	00:14:17.060	11559	11612
00:14:17.070	00:14:21.070	11613	11677
00:14:21.080	00:14:24.990	11678	11741
00:14:25.000	00:14:30.050	11742	11811
00:14:30.060	00:14:35.010	11812	11872
00:14:35.020	00:14:38.340	11873	11939
00:14:38.350	00:14:42.760	11940	12012
00:14:42.770	00:14:47.230	12013	12081
00:14:47.240	00:14:51.490	12082	12147
00:14:51.500	00:14:57.180	12148	12218
00:14:57.190	00:14:59.770	12219	12276
00:14:59.780	00:15:03.310	12277	12336
00:15:03.320	00:15:07.800	12337	12399
00:15:07.810	00:15:12.200	12400	12472
00:15:12.210	00:15:15.830	12473	12526
00:15:15.840	00:15:18.710	12527	12585
00:15:18.720	00:15:21.600	12586	12636
00:15:21.610	00:15:26.200	12637	12702
00:15:26.210	00:15:28.830	12703	12752
00:15:28.840	00:15:32.100	12753	12809
00:15:32.110	00:15:40.150	12810	12870
00:15:40.160	00:15:43.780	12871	12938
00:15:43.790	00:15:46.720	12939	12991
00:15:46.730	00:15:50.310	12992	13042
00:15:50.320	00:15:55.190	13043	13123
00:15:55.200	00:15:58.930	13124	13176
00:15:58.940	00:16:12.270	13177	13292
00:16:12.280	00:16:15.760	13293	13358
00:16:15.770	00:16:19.050	13359	13420
00:16:19.060	00:16:21.950	13421	13483
00:16:21.960	00:16:25.950	13484	13539
00:16:25.960	00:16:29.970	13540	13606
00:16:29.980	00:16:34.470	13607	13679
00:16:34.480	00:16:37.030	13680	13730
00:16:37.040	00:16:41.070	13731	13822
00:16:41.080	00:16:47.310	13823	13905
00:16:47.320	00:16:50.990	13906	13962
00:16:51.000	00:16:54.180	13963	14023
00:16:54.190	00:16:58.670	14024	14083
00:16:58.680	00:17:03.130	14084	14160
00:17:03.140	00:17:07.520	14161	14260
00:17:07.530	00:17:13.230	14261	14349
00:17:13.240	00:17:16.900	14350	14414
00:17:16.910	00:17:20.480	14415	14482
00:17:20.490	00:17:24.790	14483	14596
00:17:24.800	00:17:27.670	14597	14646
00:17:27.680	00:17:30.750	14647	14740
00:17:30.760	00:17:34.780	14741	14805
00:17:34.790	00:17:38.820	14806	14920
00:17:38.830	00:17:41.140	14921	14970
00:17:41.150	00:17:44.050	14971	15030
00:17:44.060	00:17:47.520	15031	15133
00:17:47.530	00:17:50.780	15134	15191
00:17:50.790	00:17:55.610	15192	15295
00:17:55.620	00:17:59.890	15296	15356
00:17:59.900	00:18:03.290	15357	15419
00:18:03.300	00:18:06.890	15420	15480
00:18:06.900	00:18:10.890	15481	15559
00:18:10.900	00:18:13.760	15560	15617
00:18:13.770	00:18:16.440	15618	15662
00:18:16.450	00:18:19.310	15663	15708
00:18:19.320	00:18:24.000	15709	15775
00:18:24.010	00:18:27.890	15776	15841
00:18:27.900	00:18:31.130	15842	15903
00:18:31.140	00:18:35.560	15904	15983
00:18:35.570	00:18:39.440	15984	16048
00:18:39.450	00:18:42.860	16049	16102
00:18:42.870	00:18:47.250	16103	16184
00:18:47.260	00:18:49.530	16185	16232
00:18:49.540	00:18:53.570	16233	16292
00:18:53.580	00:18:55.310	16293	16339
00:18:55.320	00:18:57.690	16340	16391
00:18:57.700	00:19:01.030	16392	16436
00:19:01.040	00:19:04.880	16437	16501
00:19:04.890	00:19:08.070	16502	16553
00:19:08.080	00:19:11.210	16554	16593
00:19:11.220	00:19:13.970	16594	16647
00:19:13.980	00:19:16.070	16648	16690
00:19:16.080	00:19:21.290	16691	16777
00:19:21.300	00:19:24.530	16778	16840
00:19:24.540	00:19:27.800	16841	16901
00:19:27.810	00:19:32.340	16902	16967
00:19:32.350	00:19:37.910	16968	17037
00:19:37.920	00:19:43.500	17038	17115
00:19:43.510	00:19:47.660	17116	17170
00:19:47.670	00:19:50.580	17171	17220
00:19:50.590	00:19:55.460	17221	17277
00:19:55.470	00:19:58.390	17278	17332
00:19:58.400	00:20:02.290	17333	17395
00:20:02.300	00:20:06.720	17396	17482
00:20:06.730	00:20:10.100	17483	17539
00:20:10.110	00:20:13.750	17540	17598
00:20:13.760	00:20:16.770	17599	17660
00:20:16.780	00:20:20.040	17661	17719
00:20:20.050	00:20:23.640	17720	17818
00:20:23.650	00:20:26.760	17819	17872
00:20:26.770	00:20:30.790	17873	17942
00:20:30.800	00:20:35.870	17943	18038
00:20:35.880	00:20:39.080	18039	18104
00:20:39.090	00:20:42.170	18105	18165
00:20:42.180	00:20:46.430	18166	18241
00:20:46.440	00:20:49.400	18242	18304
00:20:49.410	00:20:53.600	18305	18381
00:20:53.610	00:20:57.300	18382	18452
00:20:57.310	00:21:01.430	18453	18513
00:21:01.440	00:21:05.110	18514	18582
00:21:05.120	00:21:09.450	18583	18650
00:21:09.460	00:21:11.480	18651	18693
00:21:11.490	00:21:14.440	18694	18754
00:21:14.450	00:21:17.080	18755	18818
00:21:17.090	00:21:19.340	18819	18875
00:21:19.350	00:21:22.730	18876	18920
00:21:22.740	00:21:25.170	18921	18978
00:21:25.180	00:21:28.590	18979	19020
00:21:28.600	00:21:31.300	19021	19071
00:21:31.310	00:21:34.050	19072	19125
00:21:34.060	00:21:37.080	19126	19174
00:21:37.090	00:21:42.290	19175	19225
00:21:42.300	00:21:45.990	19226	19297
00:21:46.000	00:21:48.590	19298	19353
00:21:48.600	00:21:51.030	19354	19408
00:21:51.040	00:21:54.970	19409	19476
00:21:54.980	00:21:58.330	19477	19531
00:21:58.340	00:22:01.280	19532	19592
00:22:01.290	00:22:03.430	19593	19660
00:22:03.440	00:22:06.680	19661	19706
00:22:06.690	00:22:09.370	19707	19754
00:22:09.380	00:22:10.910	19755	19801
00:22:10.920	00:22:14.070	19802	19860
00:22:14.080	00:22:20.100	19861	19939
00:22:20.110	00:22:23.800	19940	19989
00:22:23.810	00:22:26.620	19990	20049
00:22:26.630	00:22:29.110	20050	20108
00:22:29.120	00:22:33.140	20109	20164
00:22:33.150	00:22:36.170	20165	20233
00:22:36.180	00:22:39.990	20234	20289
00:22:40.000	00:22:43.400	20290	20350
00:22:43.410	00:22:45.680	20351	20405
00:22:45.690	00:22:47.600	20406	20454
00:22:47.610	00:22:50.680	20455	20534
00:22:50.690	00:22:53.420	20535	20589
00:22:53.430	00:22:56.070	20590	20640
00:22:56.080	00:22:59.980	20641	20700
00:22:59.990	00:23:02.120	20701	20757
00:23:02.130	00:23:04.780	20758	20805
00:23:04.790	00:23:06.880	20806	20859
00:23:06.890	00:23:09.270	20860	20918
00:23:09.280	00:23:12.890	20919	20974
00:23:12.900	00:23:16.240	20975	21046
00:23:16.250	00:23:19.080	21047	21108
00:23:19.090	00:23:21.680	21109	21159
00:23:21.690	00:23:24.280	21160	21221
00:23:24.290	00:23:27.790	21222	21286
00:23:27.800	00:23:31.440	21287	21350
00:23:31.450	00:23:35.800	21351	21427
00:23:35.810	00:23:37.620	21428	21481
00:23:37.630	00:23:40.020	21482	21536
00:23:40.030	00:23:43.910	21537	21599
00:23:43.920	00:23:47.300	21600	21652
00:23:47.310	00:23:50.040	21653	21705
00:23:50.050	00:23:52.440	21706	21758
00:23:52.450	00:23:55.190	21759	21819
00:23:55.200	00:23:58.040	21820	21880
00:23:58.050	00:24:01.660	21881	21940
00:24:01.670	00:24:03.550	21941	21994
00:24:03.560	00:24:05.400	21995	22040
00:24:05.410	00:24:07.550	22041	22093
00:24:07.560	00:24:11.090	22094	22150
00:24:11.100	00:24:14.420	22151	22203
00:24:14.430	00:24:16.860	22204	22247
00:24:16.870	00:24:19.590	22248	22316
00:24:19.600	00:24:21.950	22317	22359
00:24:21.960	00:24:24.940	22360	22417
00:24:24.950	00:24:28.430	22418	22484
00:24:28.440	00:24:30.170	22485	22535
00:24:30.180	00:24:34.770	22536	22597
00:24:34.780	00:24:37.940	22598	22666
00:24:37.950	00:24:40.370	22667	22718
00:24:40.380	00:24:42.360	22719	22763
00:24:42.370	00:24:45.740	22764	22815
00:24:45.750	00:24:48.390	22816	22866
00:24:48.400	00:24:51.250	22867	22929
00:24:51.260	00:24:53.420	22930	22986
00:24:53.430	00:24:56.600	22987	23042
00:24:56.610	00:25:01.020	23043	23094
00:25:01.030	00:25:02.900	23095	23146
00:25:02.910	00:25:05.290	23147	23213
00:25:05.300	00:25:07.860	23214	23267
00:25:07.870	00:25:09.860	23268	23318
00:25:09.870	00:25:13.480	23319	23377
00:25:13.490	00:25:16.390	23378	23449
00:25:16.400	00:25:18.410	23450	23490
00:25:18.420	00:25:21.190	23491	23546
00:25:21.200	00:25:24.650	23547	23591
00:25:24.660	00:25:27.330	23592	23640
00:25:27.340	00:25:30.470	23641	23704
00:25:30.480	00:25:33.170	23705	23764
00:25:33.180	00:25:36.230	23765	23829
00:25:36.240	00:25:39.590	23830	23882
00:25:39.600	00:25:42.960	23883	23941
00:25:42.970	00:25:45.170	23942	24000
00:25:45.180	00:25:51.070	24001	24066
00:25:51.080	00:25:55.190	24066	24135
00:25:55.200	00:25:57.680	24136	24184
00:25:57.690	00:26:00.660	24185	24226
00:26:00.670	00:26:03.350	24227	24285
00:26:03.360	00:26:09.860	24286	24350
00:26:09.870	00:26:12.500	24351	24398
00:26:12.510	00:26:16.320	24399	24445
00:26:16.330	00:26:19.520	24446	24490
00:26:19.530	00:26:21.660	24491	24535
00:26:21.670	00:26:23.640	24536	24585
00:26:23.650	00:26:26.860	24586	24634
00:26:26.870	00:26:30.980	24635	24692
00:26:30.990	00:26:34.560	24693	24756
00:26:34.570	00:26:37.740	24757	24819
00:26:37.750	00:26:39.110	24820	24864
00:26:39.120	00:26:43.050	24865	24922
00:26:43.060	00:26:45.600	24923	24978
00:26:45.610	00:26:48.850	24979	25037
00:26:48.860	00:26:51.120	25038	25091
00:26:51.130	00:26:53.500	25092	25153
00:26:53.510	00:26:56.080	25154	25207
00:26:56.090	00:26:58.980	25208	25278
00:26:58.990	00:27:02.110	25279	25334
00:27:02.120	00:27:05.560	25335	25397
00:27:05.570	00:27:07.060	25398	25448
00:27:07.070	00:27:09.330	25449	25507
00:27:09.340	00:27:12.470	25508	25566
00:27:12.480	00:27:15.460	25567	25624
00:27:15.470	00:27:18.530	25625	25678
00:27:18.540	00:27:21.660	25679	25728
00:27:21.670	00:27:24.990	25729	25778
00:27:25.000	00:27:29.170	25779	25842
00:27:29.180	00:27:32.190	25843	25913
00:27:32.200	00:27:34.600	25914	25973
00:27:34.610	00:27:37.930	25974	26037
00:27:37.940	00:27:41.700	26038	26106
00:27:41.710	00:27:44.420	26107	26172
00:27:44.430	00:27:46.980	26173	26232
00:27:46.990	00:27:49.020	26233	26280
00:27:49.030	00:27:51.170	26281	26326
00:27:51.180	00:27:54.940	26327	26385
00:27:54.950	00:27:58.000	26386	26443
00:27:58.010	00:28:00.170	26444	26505
00:28:00.180	00:28:03.610	26506	26559
00:28:03.620	00:28:07.980	26560	26621
00:28:07.990	00:28:11.930	26622	26683
00:28:11.940	00:28:15.010	26684	26740
00:28:15.020	00:28:18.140	26741	26780
00:28:18.150	00:28:20.610	26781	26821
00:28:20.620	00:28:23.920	26822	26886
00:28:23.930	00:28:28.760	26887	26972
00:28:28.770	00:28:31.210	26973	27037
00:28:31.220	00:28:34.570	27038	27113
00:28:34.580	00:28:37.110	27114	27160
00:28:37.120	00:28:41.360	27161	27212
00:28:41.370	00:28:44.030	27213	27276
00:28:44.040	00:28:46.610	27277	27334
00:28:46.620	00:28:49.890	27335	27398
00:28:49.900	00:28:53.080	27399	27446
00:28:53.090	00:28:55.530	27447	27503
00:28:55.540	00:29:00.490	27504	27573
00:29:00.500	00:29:05.450	27574	27661
00:29:05.460	00:29:08.030	27662	27717
00:29:08.040	00:29:10.300	27718	27766
00:29:10.310	00:29:13.890	27767	27832
00:29:13.900	00:29:16.820	27833	27890
00:29:16.830	00:29:20.130	27891	27939
00:29:20.140	00:29:24.120	27940	28008
00:29:24.130	00:29:27.320	28009	28058
00:29:27.330	00:29:29.730	28059	28113
00:29:29.740	00:29:33.470	28114	28185
00:29:33.480	00:29:36.860	28186	28233
00:29:36.870	00:29:39.500	28234	28289
00:29:39.510	00:29:41.140	28290	28337
00:29:41.150	00:29:45.390	28338	28403
00:29:45.400	00:29:47.730	28404	28458
00:29:47.740	00:29:50.000	28459	28508
00:29:50.010	00:29:53.260	28509	28579
00:29:53.270	00:29:57.680	28580	28651
00:29:57.690	00:30:00.290	28652	28701
00:30:00.300	00:30:04.090	28702	28764
00:30:04.100	00:30:07.080	28765	28816
00:30:07.090	00:30:10.970	28817	28897
00:30:10.980	00:30:13.410	28898	28953
00:30:13.420	00:30:17.060	28954	29003
00:30:17.070	00:30:20.550	29004	29052
00:30:20.560	00:30:22.690	29053	29093
00:30:22.700	00:30:26.410	29094	29161
00:30:26.420	00:30:29.400	29162	29219
00:30:29.410	00:30:32.060	29220	29268
00:30:32.070	00:30:34.590	29269	29320
00:30:34.600	00:30:37.400	29321	29392
00:30:37.410	00:30:42.960	29393	29474
00:30:42.970	00:30:45.590	29475	29532
00:30:45.600	00:30:47.780	29533	29580
00:30:47.790	00:30:49.840	29581	29640
00:30:49.850	00:30:52.410	29641	29693
00:30:52.420	00:30:56.210	29694	29755
00:30:56.220	00:30:59.430	29756	29805
00:30:59.440	00:31:02.170	29806	29862
00:31:02.180	00:31:05.000	29863	29917
00:31:05.010	00:31:08.900	29918	29973
00:31:08.910	00:31:12.460	29974	30026
00:31:12.470	00:31:17.300	30027	30092
00:31:17.310	00:31:20.410	30093	30146
00:31:20.420	00:31:25.050	30147	30211
00:31:25.060	00:31:30.000	30212	30264
00:31:30.010	00:31:32.480	30265	30336
00:31:32.490	00:31:35.540	30337	30403
00:31:35.550	00:31:37.400	30404	30442
00:31:37.410	00:31:41.490	30443	30501
00:31:41.500	00:31:43.790	30502	30555
00:31:43.800	00:31:47.480	30556	30625
00:31:47.490	00:31:50.680	30626	30687
00:31:50.690	00:31:52.820	30688	30744
00:31:52.830	00:31:55.600	30745	30804
00:31:55.610	00:31:59.010	30805	30875
00:31:59.020	00:32:02.780	30876	30933
00:32:02.790	00:32:06.730	30934	30995
00:32:06.740	00:32:10.100	30996	31055
00:32:10.110	00:32:15.140	31056	31110
00:32:15.150	00:32:18.220	31111	31170
00:32:18.230	00:32:19.900	31171	31216
00:32:19.910	00:32:25.650	31217	31263
00:32:25.660	00:32:27.700	31264	31318
00:32:27.710	00:32:30.130	31319	31382
00:32:30.140	00:32:32.030	31383	31437
00:32:32.040	00:32:35.260	31438	31489
00:32:35.270	00:32:38.010	31490	31542
00:32:38.020	00:32:40.720	31543	31587
00:32:40.730	00:32:44.890	31588	31658
00:32:44.900	00:32:48.930	31659	31723
00:32:48.940	00:32:52.230	31724	31780
00:32:52.240	00:32:54.640	31781	31835
00:32:54.650	00:32:56.860	31836	31893
00:32:56.870	00:32:58.820	31894	31941
00:32:58.830	00:33:01.810	31942	31994
00:33:01.820	00:33:05.310	31995	32070
00:33:05.320	00:33:07.990	32071	32131
00:33:08.000	00:33:11.820	32132	32194
00:33:11.830	00:33:16.650	32195	32255
00:33:16.660	00:33:18.890	32256	32308
00:33:18.900	00:33:20.700	32309	32355
00:33:20.710	00:33:22.750	32356	32400
00:33:22.760	00:33:27.220	32401	32462
00:33:27.230	00:33:29.540	32463	32507
00:33:29.550	00:33:33.610	32508	32558
00:33:33.620	00:33:36.870	32559	32627
00:33:36.880	00:33:39.540	32628	32681
00:33:39.550	00:33:42.290	32682	32734
00:33:42.300	00:33:46.640	32735	32819
00:33:46.650	00:33:50.050	32820	32868
00:33:50.060	00:33:52.710	32869	32931
00:33:52.720	00:33:54.410	32932	32988
00:33:54.420	00:33:56.890	32989	33044
00:33:56.900	00:33:58.800	33045	33091
00:33:58.810	00:34:01.150	33092	33141
00:34:01.160	00:34:04.470	33142	33190
00:34:04.480	00:34:06.510	33191	33239
00:34:06.520	00:34:09.970	33240	33282
00:34:09.980	00:34:13.980	33283	33346
00:34:13.990	00:34:15.760	33347	33394
00:34:15.770	00:34:17.660	33395	33441
00:34:17.670	00:34:20.530	33442	33510
00:34:20.540	00:34:23.010	33511	33564
00:34:23.020	00:34:26.310	33565	33622
00:34:26.320	00:34:38.000	33623	33712
00:34:38.010	00:34:41.000	33713	33767
00:34:41.010	00:34:43.770	33768	33832
00:34:43.780	00:34:47.520	33833	33898
00:34:47.530	00:34:51.180	33899	33953
00:34:51.190	00:34:55.630	33954	34030
00:34:55.640	00:34:58.420	34031	34084
00:34:58.430	00:35:02.270	34085	34139
00:35:02.280	00:35:10.870	34140	34218
00:35:10.880	00:35:13.310	34219	34274
00:35:13.320	00:35:18.460	34275	34326
00:35:18.470	00:35:22.510	34327	34388
00:35:22.520	00:35:26.260	34389	34465
00:35:26.270	00:35:33.410	34466	34518
00:35:33.420	00:35:36.380	34519	34571
00:35:36.390	00:35:39.380	34572	34643
00:35:39.390	00:35:42.500	34644	34700
00:35:42.510	00:35:46.650	34701	34766
00:35:46.660	00:35:50.940	34767	34832
00:35:50.950	00:35:54.010	34833	34867
00:35:54.020	00:35:59.640	34868	34931
00:35:59.650	00:36:03.200	34932	34990
00:36:03.210	00:36:06.510	34991	35047
00:36:06.520	00:36:09.840	35048	35105
00:36:09.850	00:36:13.100	35106	35177
00:36:13.110	00:36:16.440	35178	35250
00:36:16.450	00:36:21.030	35251	35315
00:36:21.040	00:36:23.510	35316	35377
00:36:23.520	00:36:27.940	35378	35423
00:36:27.950	00:36:30.930	35424	35473
00:36:30.940	00:36:33.640	35474	35536
00:36:33.650	00:36:36.870	35537	35598
00:36:36.880	00:36:39.980	35599	35643
00:36:39.990	00:36:44.010	35644	35706
00:36:44.020	00:36:48.740	35707	35767
00:36:48.750	00:36:54.000	35768	35845
00:36:54.010	00:36:57.370	35846	35904
00:36:57.380	00:37:01.030	35905	35966
00:37:01.040	00:37:05.990	35967	36039
00:37:06.000	00:37:10.230	36040	36102
00:37:10.240	00:37:13.910	36103	36162
00:37:13.920	00:37:21.320	36163	36224
00:37:21.330	00:37:24.240	36225	36277
00:37:24.250	00:37:29.480	36278	36342
00:37:29.490	00:37:32.730	36343	36401
00:37:32.740	00:37:39.280	36402	36463
00:37:39.290	00:37:43.370	36464	36525
00:37:43.380	00:37:47.530	36526	36598
00:37:47.540	00:37:52.510	36599	36688
00:37:52.520	00:37:57.340	36689	36743
00:37:57.350	00:38:02.190	36744	36796
00:38:02.200	00:38:08.760	36797	36844
00:38:08.770	00:38:13.670	36845	36915
00:38:13.680	00:38:18.010	36916	37007
00:38:18.020	00:38:21.120	37008	37063
00:38:21.130	00:38:26.300	37064	37139
00:38:26.310	00:38:30.580	37140	37212
00:38:30.590	00:38:35.570	37213	37265
00:38:35.580	00:38:40.940	37266	37353
00:38:40.950	00:38:44.400	37354	37413
00:38:44.410	00:38:48.770	37414	37480
00:38:48.780	00:38:53.350	37481	37554
00:38:53.360	00:38:56.520	37555	37611
00:38:56.530	00:39:00.700	37612	37685
00:39:00.710	00:39:05.880	37686	37747
00:39:05.890	00:39:09.190	37748	37803
00:39:09.200	00:39:12.880	37804	37860
00:39:12.890	00:39:17.490	37861	37910
00:39:17.500	00:39:21.580	37911	37962
00:39:21.590	00:39:26.660	37963	38025
00:39:26.670	00:39:30.250	38026	38096
00:39:30.260	00:39:34.320	38097	38159
00:39:34.330	00:39:37.370	38160	38237
00:39:37.380	00:39:40.380	38238	38304
00:39:40.390	00:39:44.620	38305	38375
00:39:44.630	00:39:49.230	38376	38450
00:39:49.240	00:39:52.490	38451	38506
00:39:52.500	00:39:56.860	38507	38579
00:39:56.870	00:40:01.750	38580	38691
00:40:01.760	00:40:08.210	38692	38768
00:40:08.220	00:40:11.770	38769	38827
00:40:11.780	00:40:17.930	38828	38893
00:40:17.940	00:40:22.160	38894	38973
00:40:22.170	00:40:25.960	38974	39034
00:40:25.970	00:40:29.450	39035	39094
00:40:29.460	00:40:33.990	39095	39158
00:40:34.000	00:40:38.680	39159	39225
00:40:38.690	00:40:45.250	39226	39293
00:40:45.260	00:40:50.140	39294	39375
00:40:50.150	00:40:55.090	39376	39451
