index	start	end	alignment-start	alignment-end
181	00:14:20.400	00:14:23.140	11204	11253
182	00:14:23.150	00:14:25.640	11254	11305
183	00:14:25.650	00:14:29.270	11306	11356
184	00:14:29.280	00:14:31.560	11357	11399
185	00:14:31.570	00:14:35.540	11400	11460
186	00:14:35.550	00:14:38.630	11461	11520
187	00:14:38.640	00:14:42.950	11521	11581
188	00:14:42.960	00:14:47.250	11582	11646
189	00:14:47.260	00:14:50.320	11647	11694
190	00:14:50.330	00:14:54.000	11695	11746
191	00:14:54.010	00:14:56.650	11747	11795
192	00:14:56.660	00:14:58.570	11796	11840
193	00:14:58.580	00:15:01.300	11841	11892
194	00:15:01.310	00:15:03.600	11893	11941
195	00:15:03.610	00:15:06.440	11942	11986
196	00:15:06.450	00:15:08.830	11987	12030
197	00:15:08.840	00:15:11.510	12031	12091
198	00:15:11.520	00:15:14.580	12092	12159
199	00:15:14.590	00:15:17.040	12160	12213
200	00:15:17.050	00:15:19.660	12214	12267
201	00:15:19.670	00:15:22.210	12268	12323
202	00:15:22.220	00:15:24.100	12324	12368
203	00:15:24.110	00:15:27.070	12369	12438
204	00:15:27.080	00:15:30.820	12439	12491
205	00:15:30.830	00:15:34.560	12492	12553
206	00:15:34.570	00:15:38.300	12554	12606
207	00:15:38.310	00:15:42.460	12607	12655
208	00:15:42.470	00:15:48.340	12656	12709
209	00:15:48.350	00:15:51.580	12710	12777
210	00:15:51.590	00:15:55.250	12778	12826
211	00:15:55.260	00:15:59.040	12827	12888
212	00:15:59.050	00:16:01.790	12889	12951
213	00:16:01.800	00:16:05.510	12952	13010
214	00:16:05.520	00:16:08.360	13011	13065
215	00:16:08.370	00:16:12.490	13066	13133
216	00:16:12.500	00:16:15.360	13134	13190
217	00:16:15.370	00:16:19.270	13191	13241
218	00:16:19.280	00:16:21.940	13242	13311
219	00:16:21.950	00:16:24.140	13312	13362
220	00:16:24.150	00:16:27.920	13363	13419
221	00:16:27.930	00:16:32.200	13420	13488
222	00:16:32.210	00:16:34.440	13489	13547
223	00:16:34.450	00:16:36.940	13548	13618
224	00:16:36.950	00:16:38.920	13619	13670
225	00:16:38.930	00:16:41.320	13671	13720
226	00:16:41.330	00:16:45.680	13721	13784
227	00:16:45.690	00:16:49.010	13785	13840
228	00:16:49.020	00:16:52.110	13841	13916
229	00:16:52.120	00:16:54.440	13917	13971
230	00:16:54.450	00:16:56.470	13972	14029
231	00:16:56.480	00:16:58.810	14030	14080
232	00:16:58.820	00:17:02.260	14081	14140
233	00:17:02.270	00:17:04.860	14141	14189
234	00:17:04.870	00:17:08.150	14190	14263
235	00:17:08.160	00:17:10.720	14264	14309
236	00:17:10.730	00:17:13.760	14310	14386
237	00:17:13.770	00:17:16.060	14387	14440
238	00:17:16.070	00:17:18.290	14441	14492
239	00:17:18.300	00:17:22.490	14493	14543
240	00:17:22.500	00:17:24.900	14544	14595
241	00:17:24.910	00:17:27.200	14596	14646
242	00:17:27.210	00:17:28.760	14647	14692
243	00:17:28.770	00:17:31.760	14693	14746
244	00:17:31.770	00:17:33.950	14747	14797
245	00:17:33.960	00:17:36.380	14798	14849
246	00:17:36.390	00:17:38.550	14850	14903
247	00:17:38.560	00:17:41.050	14904	14953
248	00:17:41.060	00:17:43.720	14954	15007
249	00:17:43.730	00:17:46.410	15008	15056
250	00:17:46.420	00:17:49.900	15057	15108
251	00:17:49.910	00:17:52.340	15109	15159
252	00:17:52.350	00:17:54.350	15160	15216
253	00:17:54.360	00:17:57.750	15217	15274
254	00:17:57.760	00:18:00.330	15275	15318
255	00:18:00.340	00:18:03.210	15319	15375
256	00:18:03.220	00:18:06.910	15376	15445
257	00:18:06.920	00:18:09.740	15446	15506
258	00:18:09.750	00:18:14.050	15507	15579
259	00:18:14.060	00:18:16.380	15580	15636
260	00:18:16.390	00:18:19.410	15637	15700
261	00:18:19.420	00:18:23.350	15701	15774
262	00:18:23.360	00:18:28.720	15775	15826
263	00:18:28.730	00:18:32.270	15827	15884
264	00:18:32.280	00:18:35.460	15885	15966
265	00:18:35.470	00:18:38.600	15967	16039
266	00:18:38.610	00:18:42.840	16040	16096
267	00:18:42.850	00:18:45.540	16097	16155
268	00:18:45.550	00:18:49.200	16156	16217
269	00:18:49.210	00:18:55.480	16218	16285
270	00:18:55.490	00:18:58.680	16286	16356
271	00:18:58.690	00:19:01.950	16357	16416
272	00:19:01.960	00:19:05.250	16417	16468
273	00:19:05.260	00:19:08.880	16469	16526
274	00:19:08.890	00:19:12.270	16527	16580
275	00:19:12.280	00:19:16.660	16581	16649
276	00:19:16.670	00:19:21.060	16650	16696
277	00:19:21.070	00:19:25.080	16697	16755
278	00:19:25.090	00:19:28.210	16756	16806
279	00:19:28.220	00:19:32.400	16807	16848
280	00:19:32.410	00:19:35.700	16849	16910
281	00:19:35.710	00:19:40.120	16911	16979
282	00:19:40.130	00:19:42.730	16980	17028
283	00:19:42.740	00:19:45.420	17029	17084
284	00:19:45.430	00:19:50.010	17085	17142
285	00:19:50.020	00:19:53.500	17143	17201
286	00:19:53.510	00:19:56.530	17202	17295
287	00:19:56.540	00:19:59.870	17296	17353
288	00:19:59.880	00:20:03.080	17354	17408
289	00:20:03.090	00:20:08.010	17409	17507
290	00:20:08.020	00:20:12.680	17508	17569
291	00:20:12.690	00:20:15.030	17570	17636
292	00:20:15.040	00:20:18.210	17637	17694
293	00:20:18.220	00:20:20.990	17695	17761
294	00:20:21.000	00:20:25.040	17762	17820
295	00:20:25.050	00:20:27.390	17821	17876
296	00:20:27.400	00:20:29.200	17877	17951
297	00:20:29.210	00:20:33.010	17952	18018
298	00:20:33.020	00:20:35.320	18019	18062
299	00:20:35.330	00:20:38.060	18063	18143
300	00:20:38.070	00:20:41.410	18144	18198
301	00:20:41.420	00:20:44.160	18199	18252
302	00:20:44.170	00:20:47.010	18253	18306
303	00:20:47.020	00:20:50.300	18307	18369
304	00:20:50.310	00:20:53.120	18370	18416
305	00:20:53.130	00:20:55.520	18417	18459
306	00:20:55.530	00:20:58.420	18460	18515
307	00:20:58.430	00:21:00.930	18516	18559
308	00:21:00.940	00:21:02.980	18560	18605
309	00:21:02.990	00:21:05.400	18606	18656
310	00:21:05.410	00:21:08.480	18657	18724
311	00:21:08.490	00:21:10.580	18725	18765
312	00:21:10.590	00:21:13.320	18766	18825
313	00:21:13.330	00:21:15.750	18826	18901
314	00:21:15.760	00:21:17.550	18902	18952
315	00:21:17.560	00:21:20.200	18953	19019
316	00:21:20.210	00:21:22.930	19020	19107
317	00:21:22.940	00:21:34.660	19108	19215
318	00:21:34.670	00:21:39.320	19216	19285
319	00:21:39.330	00:21:42.640	19286	19332
320	00:21:42.650	00:21:47.280	19333	19393
321	00:21:47.290	00:21:52.470	19394	19470
322	00:21:52.480	00:21:56.390	19471	19533
323	00:21:56.400	00:22:00.120	19534	19596
324	00:22:00.130	00:22:05.680	19597	19672
325	00:22:05.690	00:22:08.830	19673	19722
326	00:22:08.840	00:22:12.180	19723	19778
327	00:22:12.190	00:22:15.850	19779	19833
328	00:22:15.860	00:22:19.730	19834	19892
329	00:22:19.740	00:22:23.780	19893	19944
330	00:22:23.790	00:22:27.780	19945	19995
331	00:22:27.790	00:22:30.500	19996	20040
332	00:22:30.510	00:22:34.950	20041	20102
333	00:22:34.960	00:22:39.290	20103	20162
334	00:22:39.300	00:22:43.540	20163	20223
335	00:22:43.550	00:22:48.210	20224	20283
336	00:22:48.220	00:22:51.920	20284	20325
337	00:22:51.930	00:22:55.750	20326	20387
338	00:22:55.760	00:22:59.720	20388	20444
339	00:22:59.730	00:23:04.090	20445	20506
340	00:23:04.100	00:23:07.360	20507	20563
341	00:23:07.370	00:23:11.780	20564	20625
342	00:23:11.790	00:23:15.960	20626	20685
343	00:23:15.970	00:23:20.700	20686	20763
344	00:23:20.710	00:23:24.560	20764	20822
345	00:23:24.570	00:23:26.910	20823	20870
346	00:23:26.920	00:23:32.280	20871	20937
347	00:23:32.290	00:23:36.640	20938	21005
348	00:23:36.650	00:23:41.890	21006	21068
349	00:23:41.900	00:23:46.560	21069	21143
350	00:23:46.570	00:23:52.040	21144	21216
351	00:23:52.050	00:23:58.190	21217	21290
352	00:23:58.200	00:24:02.020	21291	21355
353	00:24:02.030	00:24:06.400	21356	21405
354	00:24:06.410	00:24:09.830	21406	21462
355	00:24:09.840	00:24:15.840	21463	21520
356	00:24:15.850	00:24:18.940	21521	21567
357	00:24:18.950	00:24:22.370	21568	21632
358	00:24:22.380	00:24:26.930	21633	21682
359	00:24:26.940	00:24:30.500	21683	21741
360	00:24:30.510	00:24:33.970	21742	21792
361	00:24:33.980	00:24:37.600	21793	21847
362	00:24:37.610	00:24:43.640	21848	21919
363	00:24:43.650	00:24:47.800	21920	21982
364	00:24:47.810	00:24:50.890	21983	22041
365	00:24:50.900	00:24:54.960	22042	22109
366	00:24:54.970	00:24:59.750	22110	22179
367	00:24:59.760	00:25:06.440	22180	22246
368	00:25:06.450	00:25:09.540	22247	22306
369	00:25:09.550	00:25:14.450	22307	22360
370	00:25:14.460	00:25:17.460	22361	22421
371	00:25:17.470	00:25:22.030	22422	22486
372	00:25:22.040	00:25:26.290	22487	22552
373	00:25:26.300	00:25:30.400	22553	22612
374	00:25:30.410	00:25:35.190	22613	22681
375	00:25:35.200	00:25:38.600	22682	22742
376	00:25:38.610	00:25:43.020	22743	22809
377	00:25:43.030	00:25:47.270	22810	22891
378	00:25:47.280	00:25:51.380	22892	22968
379	00:25:51.390	00:25:55.370	22969	23028
380	00:25:55.380	00:25:58.970	23029	23106
381	00:25:58.980	00:26:01.180	23107	23163
382	00:26:01.190	00:26:06.160	23164	23254
383	00:26:06.170	00:26:12.590	23255	23333
384	00:26:12.600	00:26:17.410	23334	23395
385	00:26:17.420	00:26:21.670	23396	23453
386	00:26:21.680	00:26:26.850	23454	23504
387	00:26:26.860	00:26:30.330	23505	23565
388	00:26:30.340	00:26:33.660	23566	23620
389	00:26:33.670	00:26:37.530	23621	23677
390	00:26:37.540	00:26:41.120	23678	23764
391	00:26:41.130	00:26:46.950	23765	23817
392	00:26:46.960	00:26:51.140	23818	23888
393	00:26:51.150	00:26:57.470	23889	23941
394	00:26:57.480	00:27:02.620	23942	23995
395	00:27:02.630	00:27:06.480	23996	24054
396	00:27:06.490	00:27:11.610	24055	24114
397	00:27:11.620	00:27:16.210	24115	24167
398	00:27:16.220	00:27:20.060	24168	24225
399	00:27:20.070	00:27:23.620	24226	24280
400	00:27:23.630	00:27:25.880	24281	24326
401	00:27:25.890	00:27:29.540	24327	24388
402	00:27:29.550	00:27:35.500	24389	24470
403	00:27:35.510	00:27:37.970	24471	24515
404	00:27:37.980	00:27:40.810	24516	24622
405	00:27:40.820	00:27:43.730	24623	24675
406	00:27:43.740	00:27:47.400	24676	24739
407	00:27:47.410	00:27:52.490	24740	24794
408	00:27:52.500	00:27:55.410	24795	24854
409	00:27:55.420	00:27:59.230	24855	24924
410	00:27:59.240	00:28:02.050	24925	24985
411	00:28:02.060	00:28:04.640	24986	25041
412	00:28:04.650	00:28:08.500	25042	25125
413	00:28:08.510	00:28:13.210	25126	25189
414	00:28:13.220	00:28:16.330	25190	25265
415	00:28:16.340	00:28:20.060	25266	25332
416	00:28:20.070	00:28:25.320	25333	25383
417	00:28:25.330	00:28:28.630	25384	25430
418	00:28:28.640	00:28:31.350	25431	25485
419	00:28:31.360	00:28:33.920	25486	25535
420	00:28:33.930	00:28:36.710	25536	25590
421	00:28:36.720	00:28:39.310	25591	25653
422	00:28:39.320	00:28:42.640	25654	25748
423	00:28:42.650	00:28:46.170	25749	25801
424	00:28:46.180	00:28:48.900	25802	25861
425	00:28:48.910	00:28:52.430	25862	25908
426	00:28:52.440	00:28:55.950	25909	25972
427	00:28:55.960	00:28:58.290	25973	26026
428	00:28:58.300	00:29:01.840	26027	26088
429	00:29:01.850	00:29:04.170	26089	26142
430	00:29:04.180	00:29:08.320	26143	26196
431	00:29:08.330	00:29:11.900	26197	26257
432	00:29:11.910	00:29:13.290	26258	26302
433	00:29:13.300	00:29:16.270	26303	26351
434	00:29:16.280	00:29:19.460	26352	26403
435	00:29:19.470	00:29:23.050	26404	26457
436	00:29:23.060	00:29:25.510	26458	26503
437	00:29:25.520	00:29:27.810	26504	26552
438	00:29:27.820	00:29:31.320	26553	26608
439	00:29:31.330	00:29:33.270	26609	26658
440	00:29:33.280	00:29:36.090	26659	26704
441	00:29:36.100	00:29:39.550	26705	26757
442	00:29:39.560	00:29:42.200	26758	26812
443	00:29:42.210	00:29:45.230	26813	26855
444	00:29:45.240	00:29:47.010	26856	26901
445	00:29:47.020	00:29:50.450	26902	26973
446	00:29:50.460	00:29:52.670	26974	27022
447	00:29:52.680	00:29:56.720	27023	27076
448	00:29:56.730	00:29:59.830	27077	27142
449	00:29:59.840	00:30:02.380	27143	27188
450	00:30:02.390	00:30:07.350	27189	27264
451	00:30:07.360	00:30:09.720	27265	27337
452	00:30:09.730	00:30:11.930	27338	27399
453	00:30:11.940	00:30:14.240	27400	27446
454	00:30:14.250	00:30:16.650	27447	27516
455	00:30:16.660	00:30:19.890	27517	27565
456	00:30:19.900	00:30:23.200	27566	27617
457	00:30:23.210	00:30:27.160	27618	27686
458	00:30:27.170	00:30:29.680	27687	27747
459	00:30:29.690	00:30:33.460	27748	27807
460	00:30:33.470	00:30:36.270	27808	27858
461	00:30:36.280	00:30:40.320	27859	27941
462	00:30:40.330	00:30:42.430	27942	28001
463	00:30:42.440	00:30:46.500	28002	28074
464	00:30:46.510	00:30:49.370	28075	28149
465	00:30:49.380	00:30:52.800	28150	28212
466	00:30:52.810	00:30:55.370	28213	28267
467	00:30:55.380	00:30:57.730	28268	28321
468	00:30:57.740	00:31:01.410	28322	28377
469	00:31:01.420	00:31:04.520	28378	28438
470	00:31:04.530	00:31:08.700	28439	28508
471	00:31:08.710	00:31:13.680	28509	28590
472	00:31:13.690	00:31:16.970	28591	28643
473	00:31:16.980	00:31:20.170	28644	28702
474	00:31:20.180	00:31:23.220	28703	28775
475	00:31:23.230	00:31:26.200	28776	28831
476	00:31:26.210	00:31:31.330	28832	28893
477	00:31:31.340	00:31:36.270	28894	28955
478	00:31:36.280	00:31:40.620	28956	29016
479	00:31:40.630	00:31:44.320	29017	29077
480	00:31:44.330	00:31:48.200	29078	29138
481	00:31:48.210	00:31:52.420	29139	29191
482	00:31:52.430	00:31:55.590	29192	29250
483	00:31:55.600	00:32:01.290	29251	29305
484	00:32:01.300	00:32:06.690	29306	29355
485	00:32:06.700	00:32:10.190	29356	29407
486	00:32:10.200	00:32:14.620	29408	29465
487	00:32:14.630	00:32:18.740	29466	29530
488	00:32:18.750	00:32:21.960	29531	29584
489	00:32:21.970	00:32:25.760	29585	29631
490	00:32:25.770	00:32:31.340	29632	29683
491	00:32:31.350	00:32:36.330	29684	29745
492	00:32:36.340	00:32:41.830	29746	29800
493	00:32:41.840	00:32:46.940	29801	29849
494	00:32:46.950	00:32:52.020	29850	29905
495	00:32:52.030	00:32:56.550	29906	29974
496	00:32:56.560	00:33:00.210	29975	30050
497	00:33:00.220	00:33:02.600	30051	30117
498	00:33:02.610	00:33:03.650	30118	30200
499	00:33:03.660	00:33:06.980	30201	30245
500	00:33:06.990	00:33:10.770	30246	30296
501	00:33:10.780	00:33:13.410	30297	30350
502	00:33:13.420	00:33:18.770	30351	30407
503	00:33:18.780	00:33:21.130	30408	30454
504	00:33:21.140	00:33:25.290	30455	30517
505	00:33:25.300	00:33:29.340	30518	30579
506	00:33:29.350	00:33:33.780	30580	30634
507	00:33:33.790	00:33:39.440	30635	30705
508	00:33:39.450	00:33:42.920	30706	30750
509	00:33:42.930	00:33:47.180	30751	30808
510	00:33:47.190	00:33:50.380	30809	30888
511	00:33:50.390	00:33:54.520	30889	30969
512	00:33:54.530	00:33:57.590	30970	31034
513	00:33:57.600	00:34:01.980	31035	31131
514	00:34:01.990	00:34:05.750	31132	31184
515	00:34:05.760	00:34:10.780	31185	31266
516	00:34:10.790	00:34:15.670	31267	31327
517	00:34:15.680	00:34:19.760	31328	31388
518	00:34:19.770	00:34:23.290	31389	31450
519	00:34:23.300	00:34:27.150	31451	31519
520	00:34:27.160	00:34:29.800	31520	31574
521	00:34:29.810	00:34:33.150	31575	31638
522	00:34:33.160	00:34:36.560	31639	31685
523	00:34:36.570	00:34:40.990	31686	31746
524	00:34:41.000	00:34:43.160	31747	31792
525	00:34:43.170	00:34:46.830	31793	31837
526	00:34:46.840	00:34:51.890	31838	31903
527	00:34:51.900	00:34:56.530	31904	31971
528	00:34:56.540	00:34:59.390	31972	32025
529	00:34:59.400	00:35:03.720	32026	32091
530	00:35:03.730	00:35:07.890	32092	32164
531	00:35:07.900	00:35:10.460	32165	32216
532	00:35:10.470	00:35:15.600	32217	32278
533	00:35:15.610	00:35:18.020	32279	32336
534	00:35:18.030	00:35:22.220	32337	32400
535	00:35:22.230	00:35:24.730	32401	32446
536	00:35:24.740	00:35:27.490	32447	32505
537	00:35:27.500	00:35:30.510	32506	32556
538	00:35:30.520	00:35:34.390	32557	32631
539	00:35:34.400	00:35:38.060	32632	32690
540	00:35:38.070	00:35:40.030	32691	32742
541	00:35:40.040	00:35:42.750	32743	32805
542	00:35:42.760	00:35:46.220	32806	32867
543	00:35:46.230	00:35:49.530	32868	32923
544	00:35:49.540	00:35:52.080	32924	32970
545	00:35:52.090	00:35:55.360	32971	33016
546	00:35:55.370	00:35:58.410	33017	33068
547	00:35:58.420	00:36:03.650	33069	33130
548	00:36:03.660	00:36:06.900	33131	33185
549	00:36:06.910	00:36:12.200	33186	33243
550	00:36:12.210	00:36:16.020	33244	33299
551	00:36:16.030	00:36:18.980	33300	33347
552	00:36:18.990	00:36:21.150	33348	33401
553	00:36:21.160	00:36:24.660	33402	33455
554	00:36:24.670	00:36:27.450	33456	33502
555	00:36:27.460	00:36:32.490	33503	33569
556	00:36:32.500	00:36:37.300	33570	33629
557	00:36:37.310	00:36:42.370	33630	33685
558	00:36:42.380	00:36:46.560	33686	33742
559	00:36:46.570	00:36:51.210	33743	33795
560	00:36:51.220	00:36:54.320	33796	33857
561	00:36:54.330	00:36:59.100	33858	33915
562	00:36:59.110	00:37:02.000	33916	33966
563	00:37:02.010	00:37:05.410	33967	34015
564	00:37:05.420	00:37:08.280	34016	34063
565	00:37:08.290	00:37:10.540	34064	34114
566	00:37:10.550	00:37:15.690	34115	34193
567	00:37:15.700	00:37:18.270	34194	34243
568	00:37:18.280	00:37:20.350	34244	34302
569	00:37:20.360	00:37:22.480	34303	34347
570	00:37:22.490	00:37:26.370	34348	34408
571	00:37:26.380	00:37:29.120	34409	34476
572	00:37:29.130	00:37:33.630	34477	34549
573	00:37:33.640	00:37:37.010	34550	34606
574	00:37:37.020	00:37:39.920	34607	34665
575	00:37:39.930	00:37:41.660	34666	34707
576	00:37:41.670	00:37:44.360	34708	34769
577	00:37:44.370	00:37:47.070	34770	34815
578	00:37:47.080	00:37:49.100	34816	34865
579	00:37:49.110	00:37:52.060	34866	34909
580	00:37:52.070	00:37:54.670	34910	34963
581	00:37:54.680	00:37:57.690	34964	35015
582	00:37:57.700	00:37:59.030	35016	35059
583	00:37:59.040	00:38:01.740	35060	35118
