index	start	end	alignment-start	alignment-end
53	00:05:16.490	00:05:19.410	3368	3433
54	00:05:19.420	00:05:21.240	3434	3490
55	00:05:21.250	00:05:24.600	3491	3542
56	00:05:24.610	00:05:26.950	3543	3600
57	00:05:26.960	00:05:31.800	3601	3661
58	00:05:31.810	00:05:36.440	3662	3731
59	00:05:36.450	00:05:40.310	3732	3799
60	00:05:40.320	00:05:43.930	3800	3871
61	00:05:43.940	00:05:47.280	3872	3925
62	00:05:47.290	00:05:50.220	3926	3976
63	00:05:50.230	00:05:56.240	3977	4045
64	00:05:56.250	00:06:00.630	4046	4113
65	00:06:00.640	00:06:04.680	4114	4169
66	00:06:04.690	00:06:07.760	4170	4222
67	00:06:07.770	00:06:12.350	4223	4300
68	00:06:12.360	00:06:15.980	4301	4367
69	00:06:15.990	00:06:20.530	4368	4437
70	00:06:20.540	00:06:23.660	4438	4493
71	00:06:23.670	00:06:27.660	4494	4557
72	00:06:27.670	00:06:32.400	4558	4640
73	00:06:32.410	00:06:35.720	4641	4705
74	00:06:35.730	00:06:39.700	4706	4765
75	00:06:39.710	00:06:42.660	4766	4822
76	00:06:42.670	00:06:46.350	4823	4869
77	00:06:46.360	00:06:50.900	4870	4934
78	00:06:50.910	00:06:55.840	4935	4999
79	00:06:55.850	00:06:59.000	5000	5055
80	00:06:59.010	00:07:03.410	5056	5117
81	00:07:03.420	00:07:08.300	5118	5186
82	00:07:08.310	00:07:12.480	5187	5246
83	00:07:12.490	00:07:16.630	5247	5308
84	00:07:16.640	00:07:19.530	5309	5372
85	00:07:19.540	00:07:23.270	5373	5438
86	00:07:23.280	00:07:26.940	5439	5490
87	00:07:26.950	00:07:30.250	5491	5544
88	00:07:30.260	00:07:34.380	5545	5618
89	00:07:34.390	00:07:38.210	5619	5669
90	00:07:38.220	00:07:41.800	5670	5718
91	00:07:41.810	00:07:44.040	5719	5761
92	00:07:44.050	00:07:46.910	5762	5821
93	00:07:46.920	00:07:50.190	5822	5881
94	00:07:50.200	00:07:52.880	5882	5945
95	00:07:52.890	00:07:57.730	5946	6011
96	00:07:57.740	00:08:00.420	6012	6067
97	00:08:00.430	00:08:03.910	6068	6139
98	00:08:03.920	00:08:06.420	6140	6189
99	00:08:06.430	00:08:09.160	6190	6243
100	00:08:09.170	00:08:13.670	6244	6306
101	00:08:13.680	00:08:16.240	6307	6362
102	00:08:16.250	00:08:18.450	6363	6412
103	00:08:18.460	00:08:22.570	6413	6478
104	00:08:22.580	00:08:25.070	6479	6544
105	00:08:25.080	00:08:27.020	6545	6591
106	00:08:27.030	00:08:30.760	6592	6646
107	00:08:30.770	00:08:33.210	6647	6706
108	00:08:33.220	00:08:36.160	6707	6757
109	00:08:36.170	00:08:42.880	6758	6856
110	00:08:42.890	00:08:45.300	6857	6909
111	00:08:45.310	00:08:49.260	6910	6960
112	00:08:49.270	00:08:52.080	6961	7009
113	00:08:52.090	00:08:54.070	7010	7075
114	00:08:54.080	00:08:58.030	7076	7129
115	00:08:58.040	00:09:01.520	7130	7182
116	00:09:01.530	00:09:05.340	7183	7239
117	00:09:05.350	00:09:08.150	7240	7303
118	00:09:08.160	00:09:10.920	7304	7363
119	00:09:10.930	00:09:14.630	7364	7428
120	00:09:14.640	00:09:17.230	7429	7499
121	00:09:17.240	00:09:21.160	7500	7588
122	00:09:21.170	00:09:24.510	7589	7645
123	00:09:24.520	00:09:27.280	7646	7689
124	00:09:27.290	00:09:30.630	7690	7738
125	00:09:30.640	00:09:32.860	7739	7812
126	00:09:32.870	00:09:36.180	7813	7884
127	00:09:36.190	00:09:39.890	7885	7941
128	00:09:39.900	00:09:43.610	7942	7987
129	00:09:43.620	00:09:46.550	7988	8041
130	00:09:46.560	00:09:50.310	8042	8116
131	00:09:50.320	00:09:53.720	8117	8172
132	00:09:53.730	00:09:58.550	8173	8240
133	00:09:58.560	00:10:01.590	8241	8294
134	00:10:01.600	00:10:03.840	8295	8351
135	00:10:03.850	00:10:07.190	8352	8416
136	00:10:07.200	00:10:10.750	8417	8468
137	00:10:10.760	00:10:13.220	8469	8526
138	00:10:13.230	00:10:17.060	8527	8588
139	00:10:17.070	00:10:19.680	8589	8640
140	00:10:19.690	00:10:23.930	8641	8719
141	00:10:23.940	00:10:27.830	8720	8771
142	00:10:27.840	00:10:31.600	8772	8812
143	00:10:31.610	00:10:38.010	8813	8872
144	00:10:38.020	00:10:40.890	8873	8935
145	00:10:40.900	00:10:43.590	8936	9006
146	00:10:43.600	00:10:46.720	9007	9070
147	00:10:46.730	00:10:49.700	9071	9127
148	00:10:49.710	00:10:52.880	9128	9186
149	00:10:52.890	00:10:55.600	9187	9240
150	00:10:55.610	00:10:59.190	9241	9305
151	00:10:59.200	00:11:01.970	9306	9375
152	00:11:01.980	00:11:05.740	9376	9427
153	00:11:05.750	00:11:08.920	9428	9486
154	00:11:08.930	00:11:10.850	9487	9536
155	00:11:10.860	00:11:13.500	9537	9598
156	00:11:13.510	00:11:17.340	9599	9664
157	00:11:17.350	00:11:20.340	9665	9719
158	00:11:20.350	00:11:23.650	9720	9780
159	00:11:23.660	00:11:26.270	9781	9852
160	00:11:26.280	00:11:27.880	9853	9896
161	00:11:27.890	00:11:31.210	9897	9958
162	00:11:31.220	00:11:34.420	9959	10011
163	00:11:34.430	00:11:36.610	10012	10065
164	00:11:36.620	00:11:40.520	10066	10142
165	00:11:40.530	00:11:43.130	10143	10197
166	00:11:43.140	00:11:45.430	10198	10246
167	00:11:45.440	00:11:50.210	10247	10311
168	00:11:50.220	00:11:53.880	10312	10381
169	00:11:53.890	00:11:55.450	10382	10438
170	00:11:55.460	00:11:59.110	10439	10491
171	00:11:59.120	00:12:01.400	10492	10541
172	00:12:01.410	00:12:03.720	10542	10616
173	00:12:03.730	00:12:06.580	10617	10670
174	00:12:06.590	00:12:12.050	10671	10734
175	00:12:12.060	00:12:15.570	10735	10779
176	00:12:15.580	00:12:18.960	10780	10831
177	00:12:18.970	00:12:21.850	10832	10891
178	00:12:21.860	00:12:24.290	10892	10954
179	00:12:24.300	00:12:27.130	10955	11021
180	00:12:27.140	00:12:29.900	11022	11076
181	00:12:29.910	00:12:32.730	11077	11146
182	00:12:32.740	00:12:36.920	11147	11201
183	00:12:36.930	00:12:40.200	11202	11260
184	00:12:40.210	00:12:42.830	11261	11330
185	00:12:42.840	00:12:46.510	11331	11378
186	00:12:46.520	00:12:48.650	11379	11428
187	00:12:48.660	00:12:52.370	11429	11480
188	00:12:52.380	00:12:55.050	11481	11532
189	00:12:55.060	00:12:57.630	11533	11583
190	00:12:57.640	00:13:00.110	11584	11631
191	00:13:00.120	00:13:03.010	11632	11678
192	00:13:03.020	00:13:05.820	11679	11721
193	00:13:05.830	00:13:07.760	11722	11770
194	00:13:07.770	00:13:10.430	11771	11823
195	00:13:10.440	00:13:14.460	11824	11894
196	00:13:14.470	00:13:17.600	11895	11955
197	00:13:17.610	00:13:22.050	11956	12019
198	00:13:22.060	00:13:25.450	12020	12092
199	00:13:25.460	00:13:29.860	12093	12152
200	00:13:29.870	00:13:32.570	12153	12223
201	00:13:32.580	00:13:35.150	12224	12283
202	00:13:35.160	00:13:38.420	12284	12346
203	00:13:38.430	00:13:41.270	12347	12400
204	00:13:41.280	00:13:44.280	12401	12446
205	00:13:44.290	00:13:47.010	12447	12502
206	00:13:47.020	00:13:49.750	12503	12560
207	00:13:49.760	00:13:52.680	12561	12622
208	00:13:52.690	00:13:56.750	12623	12734
209	00:13:56.760	00:14:00.220	12735	12805
210	00:14:00.230	00:14:05.620	12806	12857
211	00:14:05.630	00:14:09.860	12858	12935
212	00:14:09.870	00:14:14.270	12936	12996
213	00:14:14.280	00:14:18.820	12997	13054
214	00:14:18.830	00:14:21.450	13055	13114
215	00:14:21.460	00:14:25.270	13115	13176
216	00:14:25.280	00:14:28.800	13177	13251
217	00:14:28.810	00:14:33.170	13252	13306
218	00:14:33.180	00:14:36.670	13307	13362
219	00:14:36.680	00:14:40.100	13363	13421
220	00:14:40.110	00:14:44.500	13422	13494
221	00:14:44.510	00:14:48.720	13495	13562
222	00:14:48.730	00:14:51.800	13563	13611
223	00:14:51.810	00:14:54.580	13612	13667
224	00:14:54.590	00:14:57.310	13668	13721
225	00:14:57.320	00:15:00.950	13722	13785
226	00:15:00.960	00:15:04.500	13786	13843
227	00:15:04.510	00:15:09.310	13844	13919
228	00:15:09.320	00:15:14.340	13920	13992
229	00:15:14.350	00:15:18.540	13993	14059
230	00:15:18.550	00:15:22.400	14060	14116
231	00:15:22.410	00:15:26.420	14117	14170
232	00:15:26.430	00:15:30.330	14171	14236
233	00:15:30.340	00:15:34.020	14237	14291
234	00:15:34.030	00:15:36.540	14292	14338
235	00:15:36.550	00:15:41.920	14339	14403
236	00:15:41.930	00:15:45.280	14404	14469
237	00:15:45.290	00:15:49.460	14470	14529
238	00:15:49.470	00:15:52.720	14530	14595
239	00:15:52.730	00:15:57.020	14596	14662
240	00:15:57.030	00:16:02.080	14663	14724
241	00:16:02.090	00:16:06.620	14725	14776
242	00:16:06.630	00:16:10.930	14777	14834
243	00:16:10.940	00:16:13.970	14835	14891
244	00:16:13.980	00:16:16.480	14892	14966
245	00:16:16.490	00:16:19.510	14967	15018
246	00:16:19.520	00:16:22.320	15019	15091
247	00:16:22.330	00:16:24.720	15092	15156
248	00:16:24.730	00:16:26.350	15157	15206
249	00:16:26.360	00:16:29.570	15207	15265
250	00:16:29.580	00:16:34.200	15266	15335
251	00:16:34.210	00:16:37.330	15336	15391
252	00:16:37.340	00:16:39.700	15392	15442
253	00:16:39.710	00:16:42.150	15443	15491
254	00:16:42.160	00:16:45.320	15492	15551
255	00:16:45.330	00:16:47.200	15552	15597
256	00:16:47.210	00:16:50.050	15598	15654
257	00:16:50.060	00:16:53.060	15655	15704
258	00:16:53.070	00:16:56.100	15705	15756
259	00:16:56.110	00:16:59.330	15757	15804
260	00:16:59.340	00:17:02.620	15805	15866
261	00:17:02.630	00:17:05.290	15867	15923
262	00:17:05.300	00:17:08.160	15924	15972
263	00:17:08.170	00:17:12.790	15973	16039
264	00:17:12.800	00:17:16.220	16040	16093
265	00:17:16.230	00:17:19.810	16094	16151
266	00:17:19.820	00:17:21.150	16152	16188
267	00:17:21.160	00:17:23.850	16189	16253
268	00:17:23.860	00:17:27.400	16254	16310
269	00:17:27.410	00:17:30.810	16311	16361
270	00:17:30.820	00:17:34.500	16362	16423
271	00:17:34.510	00:17:37.390	16424	16500
272	00:17:37.400	00:17:40.720	16501	16546
273	00:17:40.730	00:17:44.810	16547	16604
274	00:17:44.820	00:17:47.050	16605	16655
275	00:17:47.060	00:17:50.330	16656	16724
276	00:17:50.340	00:17:55.360	16725	16785
277	00:17:55.370	00:17:59.330	16786	16848
278	00:17:59.340	00:18:02.740	16849	16906
279	00:18:02.750	00:18:06.010	16907	16964
280	00:18:06.020	00:18:08.270	16965	17036
281	00:18:08.280	00:18:10.450	17037	17087
282	00:18:10.460	00:18:12.780	17088	17147
283	00:18:12.790	00:18:15.910	17148	17222
284	00:18:15.920	00:18:19.670	17223	17278
285	00:18:19.680	00:18:22.420	17279	17334
286	00:18:22.430	00:18:25.730	17335	17391
287	00:18:25.740	00:18:28.330	17392	17450
288	00:18:28.340	00:18:32.590	17451	17508
289	00:18:32.600	00:18:36.250	17509	17561
290	00:18:36.260	00:18:40.900	17562	17623
291	00:18:40.910	00:18:44.730	17624	17681
292	00:18:44.740	00:18:48.970	17682	17758
293	00:18:48.980	00:18:52.470	17759	17816
294	00:18:52.480	00:18:54.660	17817	17882
295	00:18:54.670	00:18:57.130	17883	17942
296	00:18:57.140	00:19:00.050	17943	17994
297	00:19:00.060	00:19:04.260	17995	18056
298	00:19:04.270	00:19:08.550	18057	18118
299	00:19:08.560	00:19:11.820	18119	18180
300	00:19:11.830	00:19:14.510	18181	18238
301	00:19:14.520	00:19:16.950	18239	18292
302	00:19:16.960	00:19:20.050	18293	18362
303	00:19:20.060	00:19:22.570	18363	18419
304	00:19:22.580	00:19:27.400	18420	18485
305	00:19:27.410	00:19:30.430	18486	18563
306	00:19:30.440	00:19:31.960	18564	18609
307	00:19:31.970	00:19:34.770	18610	18674
308	00:19:34.780	00:19:37.780	18675	18733
309	00:19:37.790	00:19:40.220	18734	18787
310	00:19:40.230	00:19:43.900	18788	18843
311	00:19:43.910	00:19:47.790	18844	18901
312	00:19:47.800	00:19:51.890	18902	18965
313	00:19:51.900	00:19:55.130	18965	19016
314	00:19:55.140	00:19:58.680	19017	19078
315	00:19:58.690	00:20:01.890	19079	19134
316	00:20:01.900	00:20:04.000	19135	19183
317	00:20:04.010	00:20:06.090	19184	19252
318	00:20:06.100	00:20:08.400	19253	19305
319	00:20:08.410	00:20:11.420	19306	19372
320	00:20:11.430	00:20:13.440	19373	19425
321	00:20:13.450	00:20:16.710	19426	19477
322	00:20:16.720	00:20:19.180	19478	19537
323	00:20:19.190	00:20:22.000	19538	19605
324	00:20:22.010	00:20:24.450	19606	19650
325	00:20:24.460	00:20:26.690	19651	19709
326	00:20:26.700	00:20:29.410	19710	19763
327	00:20:29.420	00:20:33.010	19764	19822
328	00:20:33.020	00:20:35.220	19823	19880
329	00:20:35.230	00:20:37.570	19881	19952
330	00:20:37.580	00:20:39.940	19953	20001
331	00:20:39.950	00:20:43.460	20002	20066
332	00:20:43.470	00:20:46.430	20067	20124
333	00:20:46.440	00:20:49.930	20125	20183
334	00:20:49.940	00:20:52.050	20184	20231
335	00:20:52.060	00:20:54.410	20232	20292
336	00:20:54.420	00:20:56.760	20293	20348
337	00:20:56.770	00:20:59.910	20349	20405
338	00:20:59.920	00:21:03.270	20406	20471
339	00:21:03.280	00:21:08.250	20472	20537
340	00:21:08.260	00:21:10.850	20538	20599
341	00:21:10.860	00:21:13.010	20600	20645
342	00:21:13.020	00:21:15.950	20646	20693
343	00:21:15.960	00:21:18.950	20694	20765
344	00:21:18.960	00:21:21.440	20766	20820
345	00:21:21.450	00:21:23.830	20821	20883
346	00:21:23.840	00:21:27.190	20884	20947
347	00:21:27.200	00:21:29.670	20948	21001
348	00:21:29.680	00:21:32.780	21002	21050
349	00:21:32.790	00:21:34.700	21051	21092
350	00:21:34.710	00:21:37.530	21093	21162
351	00:21:37.540	00:21:40.790	21163	21251
352	00:21:40.800	00:21:44.260	21252	21324
353	00:21:44.270	00:21:47.530	21325	21386
354	00:21:47.540	00:21:51.350	21387	21443
355	00:21:51.360	00:21:55.170	21444	21495
356	00:21:55.180	00:21:59.530	21496	21558
357	00:21:59.540	00:22:04.530	21559	21635
358	00:22:04.540	00:22:07.470	21636	21695
359	00:22:07.480	00:22:11.550	21696	21748
360	00:22:11.560	00:22:16.760	21749	21803
361	00:22:16.770	00:22:21.280	21804	21875
362	00:22:21.290	00:22:24.660	21876	21937
363	00:22:24.670	00:22:28.180	21938	22000
364	00:22:28.190	00:22:31.830	22001	22065
365	00:22:31.840	00:22:35.650	22066	22142
366	00:22:35.660	00:22:38.910	22143	22206
367	00:22:38.920	00:22:46.910	22207	22318
368	00:22:46.920	00:22:51.740	22319	22368
369	00:22:51.750	00:22:56.630	22369	22423
370	00:22:56.640	00:23:00.800	22424	22488
371	00:23:00.810	00:23:06.590	22489	22536
372	00:23:06.600	00:23:13.370	22537	22587
373	00:23:13.380	00:23:18.700	22588	22645
374	00:23:18.710	00:23:24.790	22646	22704
375	00:23:24.800	00:23:30.430	22705	22755
376	00:23:30.440	00:23:34.670	22756	22812
377	00:23:34.680	00:23:38.660	22813	22867
378	00:23:38.670	00:23:42.600	22868	22930
379	00:23:42.610	00:23:48.480	22931	22986
380	00:23:48.490	00:23:52.670	22987	23051
381	00:23:52.680	00:23:56.060	23052	23104
382	00:23:56.070	00:23:59.450	23105	23149
383	00:23:59.460	00:24:05.590	23150	23218
384	00:24:05.600	00:24:07.240	23219	23264
385	00:24:07.250	00:24:10.280	23265	23334
386	00:24:10.290	00:24:13.930	23335	23397
387	00:24:13.940	00:24:17.700	23398	23452
388	00:24:17.710	00:24:21.410	23453	23519
389	00:24:21.420	00:24:26.080	23520	23585
390	00:24:26.090	00:25:32.550	23586	23723
391	00:25:32.560	00:25:36.260	23724	23785
392	00:25:36.270	00:25:39.380	23786	23843
393	00:25:39.390	00:25:43.430	23844	23920
394	00:25:43.440	00:25:46.090	23921	23979
395	00:25:46.100	00:25:50.880	23980	24051
396	00:25:50.890	00:25:54.070	24052	24106
397	00:25:54.080	00:25:57.250	24107	24175
398	00:25:57.260	00:26:00.710	24176	24236
399	00:26:00.720	00:26:03.540	24237	24292
400	00:26:03.550	00:26:06.310	24293	24345
401	00:26:06.320	00:26:10.380	24346	24407
402	00:26:10.390	00:26:14.190	24408	24470
403	00:26:14.200	00:26:16.920	24471	24530
404	00:26:16.930	00:26:20.390	24531	24580
405	00:26:20.400	00:26:24.190	24581	24655
406	00:26:24.200	00:26:27.820	24656	24721
407	00:26:27.830	00:26:30.880	24722	24775
408	00:26:30.890	00:26:33.800	24776	24831
409	00:26:33.810	00:26:37.040	24832	24885
410	00:26:37.050	00:26:40.450	24886	24953
411	00:26:40.460	00:26:44.050	24954	25023
412	00:26:44.060	00:26:47.410	25024	25082
413	00:26:47.420	00:26:50.460	25083	25143
414	00:26:50.470	00:26:54.920	25144	25241
415	00:26:54.930	00:26:59.970	25242	25327
416	00:26:59.980	00:27:03.810	25328	25396
417	00:27:03.820	00:27:08.360	25397	25467
418	00:27:08.370	00:27:11.340	25468	25530
419	00:27:11.350	00:27:16.200	25531	25597
420	00:27:16.210	00:27:20.080	25598	25667
421	00:27:20.090	00:27:23.540	25668	25732
422	00:27:23.550	00:27:27.210	25733	25799
423	00:27:27.220	00:27:31.010	25800	25865
424	00:27:31.020	00:27:35.170	25866	25923
425	00:27:35.180	00:27:38.520	25924	25982
426	00:27:38.530	00:27:42.040	25983	26045
427	00:27:42.050	00:27:44.940	26046	26094
428	00:27:44.950	00:27:48.610	26095	26146
429	00:27:48.620	00:27:54.040	26147	26224
430	00:27:54.050	00:27:57.840	26225	26288
431	00:27:57.850	00:28:00.900	26289	26348
432	00:28:00.910	00:28:06.240	26349	26451
433	00:28:06.250	00:28:10.680	26452	26510
434	00:28:10.690	00:28:15.110	26511	26581
435	00:28:15.120	00:28:18.740	26582	26640
436	00:28:18.750	00:28:23.680	26641	26713
437	00:28:23.690	00:28:28.450	26714	26773
438	00:28:28.460	00:28:32.160	26774	26834
439	00:28:32.170	00:28:44.920	26835	26905
440	00:28:44.930	00:28:49.170	26906	26964
441	00:28:49.180	00:28:53.730	26965	27012
442	00:28:53.740	00:28:57.770	27013	27074
443	00:28:57.780	00:29:05.240	27075	27172
444	00:29:05.250	00:29:11.350	27173	27234
445	00:29:11.360	00:29:15.790	27235	27286
446	00:29:15.800	00:29:23.320	27287	27351
447	00:29:23.330	00:29:26.820	27352	27423
448	00:29:26.830	00:29:35.620	27424	27511
449	00:29:35.630	00:29:40.270	27512	27573
450	00:29:40.280	00:29:45.210	27574	27650
451	00:29:45.220	00:29:48.350	27651	27704
452	00:29:48.360	00:29:52.980	27705	27766
453	00:29:52.990	00:29:56.750	27767	27838
454	00:29:56.760	00:30:01.320	27839	27929
455	00:30:01.330	00:30:04.560	27930	27993
456	00:30:04.570	00:30:09.260	27994	28043
457	00:30:09.270	00:30:11.770	28044	28092
458	00:30:11.780	00:30:15.510	28093	28171
459	00:30:15.520	00:30:18.930	28172	28239
460	00:30:18.940	00:30:22.430	28240	28295
461	00:30:22.440	00:30:26.450	28296	28356
462	00:30:26.460	00:30:32.000	28357	28432
463	00:30:32.010	00:30:36.130	28433	28492
464	00:30:36.140	00:30:39.780	28493	28550
465	00:30:39.790	00:30:43.290	28551	28622
466	00:30:43.300	00:30:46.810	28623	28675
467	00:30:46.820	00:30:52.500	28676	28764
468	00:30:52.510	00:30:54.760	28765	28809
469	00:30:54.770	00:30:57.890	28810	28867
470	00:30:57.900	00:31:02.420	28868	28913
471	00:31:02.430	00:31:09.810	28914	28973
472	00:31:09.820	00:31:14.880	28974	29038
473	00:31:14.890	00:31:18.920	29039	29086
474	00:31:18.930	00:31:23.140	29087	29142
475	00:31:23.150	00:31:25.980	29143	29192
476	00:31:25.990	00:31:29.890	29193	29251
477	00:31:29.900	00:31:34.320	29252	29323
478	00:31:34.330	00:31:38.420	29324	29384
479	00:31:38.430	00:31:43.220	29385	29443
480	00:31:43.230	00:31:46.430	29444	29501
481	00:31:46.440	00:31:49.780	29502	29555
482	00:31:49.790	00:31:53.170	29556	29628
483	00:31:53.180	00:31:58.190	29629	29682
484	00:31:58.200	00:32:00.900	29683	29729
485	00:32:00.910	00:32:05.480	29730	29782
486	00:32:05.490	00:32:08.720	29783	29836
487	00:32:08.730	00:32:13.150	29837	29904
488	00:32:13.160	00:32:17.580	29905	29949
489	00:32:17.590	00:32:19.410	29950	30003
490	00:32:19.420	00:32:23.270	30004	30060
491	00:32:23.280	00:32:27.500	30061	30116
492	00:32:27.510	00:32:29.760	30117	30159
493	00:32:29.770	00:32:34.400	30160	30207
494	00:32:34.410	00:32:38.620	30208	30256
495	00:32:38.630	00:32:42.860	30257	30309
496	00:32:42.870	00:32:45.200	30310	30361
497	00:32:45.210	00:32:49.350	30362	30416
498	00:32:49.360	00:32:54.900	30417	30471
499	00:32:54.910	00:32:57.260	30472	30525
500	00:32:57.270	00:32:59.460	30526	30567
501	00:32:59.470	00:33:02.480	30568	30615
502	00:33:02.490	00:33:08.210	30616	30705
503	00:33:08.220	00:33:13.060	30706	30769
504	00:33:13.070	00:33:15.810	30770	30817
505	00:33:15.820	00:33:20.290	30818	30899
506	00:33:20.300	00:33:24.640	30900	30956
507	00:33:24.650	00:33:29.600	30957	31012
508	00:33:29.610	00:33:32.760	31013	31070
509	00:33:32.770	00:33:38.000	31071	31150
510	00:33:38.010	00:33:43.490	31151	31206
511	00:33:43.500	00:33:47.120	31207	31268
512	00:33:47.130	00:33:50.850	31269	31325
513	00:33:50.860	00:33:55.480	31326	31383
514	00:33:55.490	00:33:58.100	31384	31433
515	00:33:58.110	00:34:02.660	31434	31505
516	00:34:02.670	00:34:06.840	31506	31565
517	00:34:06.850	00:34:09.900	31566	31622
518	00:34:09.910	00:34:12.240	31623	31668
519	00:34:12.250	00:34:17.450	31669	31737
520	00:34:17.460	00:34:20.960	31738	31788
521	00:34:20.970	00:34:27.950	31789	31876
522	00:34:27.960	00:34:31.570	31877	31933
523	00:34:31.580	00:34:35.140	31934	31985
524	00:34:35.150	00:34:39.220	31986	32047
525	00:34:39.230	00:34:44.340	32048	32114
526	00:34:44.350	00:34:47.090	32115	32163
527	00:34:47.100	00:34:50.880	32164	32239
528	00:34:50.890	00:34:53.700	32240	32290
529	00:34:53.710	00:34:57.290	32291	32345
530	00:34:57.300	00:35:01.310	32346	32394
531	00:35:01.320	00:35:05.240	32395	32485
532	00:35:05.250	00:35:08.500	32486	32539
533	00:35:08.510	00:35:13.740	32540	32619
534	00:35:13.750	00:35:17.940	32620	32678
535	00:35:17.950	00:35:22.860	32679	32735
536	00:35:22.870	00:35:28.260	32736	32820
537	00:35:28.270	00:35:32.560	32821	32886
538	00:35:32.570	00:35:36.560	32887	32949
539	00:35:36.570	00:35:40.960	32950	33007
540	00:35:40.970	00:35:46.330	33008	33085
541	00:35:46.340	00:35:50.340	33086	33146
542	00:35:50.350	00:35:54.730	33147	33210
543	00:35:54.740	00:35:58.480	33211	33272
544	00:35:58.490	00:36:01.890	33273	33324
545	00:36:01.900	00:36:05.910	33325	33383
546	00:36:05.920	00:36:12.100	33384	33465
547	00:36:12.110	00:36:17.070	33466	33537
548	00:36:17.080	00:36:19.420	33538	33587
549	00:36:19.430	00:36:24.590	33588	33649
550	00:36:24.600	00:36:29.270	33650	33714
551	00:36:29.280	00:36:34.440	33715	33777
552	00:36:34.450	00:36:41.500	33778	33827
553	00:36:41.510	00:36:44.150	33828	33891
554	00:36:44.160	00:36:47.700	33892	33963
555	00:36:47.710	00:36:52.210	33964	34031
556	00:36:52.220	00:36:55.770	34032	34081
557	00:36:55.780	00:36:58.540	34082	34129
558	00:36:58.550	00:37:01.960	34130	34191
559	00:37:01.970	00:37:04.360	34192	34242
560	00:37:04.370	00:37:08.060	34243	34302
561	00:37:08.070	00:37:09.880	34303	34351
562	00:37:09.890	00:37:14.960	34352	34427
563	00:37:14.970	00:37:17.560	34428	34479
564	00:37:17.570	00:37:19.770	34480	34530
565	00:37:19.780	00:37:22.350	34531	34584
566	00:37:22.360	00:37:27.840	34585	34628
567	00:37:27.850	00:37:30.340	34629	34687
568	00:37:30.350	00:37:32.400	34688	34729
569	00:37:32.410	00:37:38.180	34730	34782
570	00:37:38.190	00:37:41.110	34783	34821
571	00:37:41.120	00:37:45.130	34822	34877
572	00:37:45.140	00:37:51.010	34878	34934
573	00:37:51.020	00:37:53.450	34935	34972
574	00:37:53.460	00:38:02.880	34973	35037
575	00:38:02.890	00:38:06.690	35038	35100
576	00:38:06.700	00:38:10.420	35101	35160
577	00:38:10.430	00:38:13.810	35161	35217
578	00:38:13.820	00:38:17.190	35218	35276
579	00:38:17.200	00:38:20.950	35277	35337
580	00:38:20.960	00:38:24.030	35338	35392
581	00:38:24.040	00:38:57.430	35393	35514
582	00:38:57.440	00:39:00.460	35515	35571
583	00:39:00.470	00:39:04.230	35572	35639
