index	starts	ends	content
71	00:06:41.540	00:06:44.490	were in the factory's five buildings at the time; three
72	00:06:44.500	00:06:47.610	of the five buildings were demolished. There was no immediate
73	00:06:47.620	00:06:50.600	word on the cause of the explosions, which were felt
74	00:06:50.610	00:06:54.570	nearly 15 miles away. An Oklahoma highway patrolman described the
75	00:06:54.580	00:06:57.590	scene. We found bodies out into the woods and what
76	00:06:57.600	00:06:59.760	have you, so it was a massive explosion. We still
77	00:06:59.770	00:07:02.490	have some magazines over the hill that are still live
78	00:07:02.500	00:07:05.060	and are capable of going off. We have the fire
79	00:07:05.070	00:07:08.030	department here and the sheriff's helping us and we've got
80	00:07:08.040	00:07:09.980	other towns around that are helping us secure the area
81	00:07:09.990	00:07:11.990	so we can make sure it is safe. Lieutenant King,
82	00:07:12.000	00:07:14.100	didn't this same place blow up about six years ago?
83	00:07:14.110	00:07:16.820	Yes, sir, it did. Same company? Yes, sir, as far
84	00:07:16.830	00:07:20.750	as I know. The fireworks company is named the Aerlex
85	00:07:20.760	00:07:24.400	Corporation. Their factory is near Hallett, Oklahoma, a town of
86	00:07:24.410	00:07:28.170	200, 40 miles west of Tulsa. And the situation in
87	00:07:28.180	00:07:32.440	Anaheim, California, has turned more dangerous. Toxic fumes have been
88	00:07:32.450	00:07:36.460	pouring from an agriculture warehouse fire there since Saturday. Ten
89	00:07:36.470	00:07:39.670	people, including one fireman, have been treated for injuries, and
90	00:07:39.680	00:07:44.320	9,000 people have evacuated their homes in the area. Spokesmen
91	00:07:44.330	00:07:47.930	said potentially explosive chemicals remain in the warehouse. Here is
92	00:07:47.940	00:07:51.020	a further report by Marika Gerard of L.A. News, an
93	00:07:51.030	00:07:56.760	independent service. The fire started late Saturday night in the
94	00:07:56.770	00:08:00.250	Larry Fricker Company, a pesticide and herbicide warehouse in Orange
95	00:08:00.260	00:08:04.720	County. Because of the potential danger from toxic fumes, 2,000
96	00:08:04.730	00:08:08.010	people were initially asked to leave nearby homes while firefighters
97	00:08:08.020	00:08:11.930	fought the blaze. However, by Monday, as the chemicals continued
98	00:08:11.940	00:08:16.580	to smoulder, the evacuation area was doubled. Firefighters first thought
99	00:08:16.590	00:08:19.780	they were dealing with only a few potentially dangerous chemicals,
100	00:08:19.790	00:08:22.120	but now believe there may be as many as 80
101	00:08:22.130	00:08:25.900	chemicals housed in the building, including highly flammable ammonium sulfate
102	00:08:25.910	00:08:29.520	and ammonium nitrate compounds. So far there have been no
103	00:08:29.530	00:08:32.860	serious injuries as a result of the fire. Although many
104	00:08:32.870	00:08:35.710	evacuees have complained of sore throats and itchy eyes, very
105	00:08:35.720	00:08:39.010	few have been treated. Today an extra U.S. Coast Guard
106	00:08:39.020	00:08:41.570	strike team has arrived from San Francisco to help county
107	00:08:41.580	00:08:45.920	firefighters neutralize the smouldering chemicals. Officials say it could be
108	00:08:45.930	00:08:48.880	as many as two or three days before evacuated residents
109	00:08:48.890	00:08:52.770	will be allowed back in their homes. Investigators said today
110	00:08:52.780	00:08:55.420	that wreckage from the Air India plane which crashed on
111	00:08:55.430	00:08:58.790	Sunday showed the 747 broke up in the air, but
112	00:08:58.800	00:09:00.580	it was too early to say if it was blown
113	00:09:00.590	00:09:04.260	up. Meanwhile, searchers scaled down the hunt for bodies. Of
114	00:09:04.270	00:09:07.880	the 329 people aboard, the bodies of 131 have been
115	00:09:07.890	00:09:10.850	recovered from the Atlantic west of Ireland. Here's a report
116	00:09:10.860	00:09:15.580	from Kate Adie of Visnews. The intensive air search over,
117	00:09:15.590	00:09:18.550	helicopters have been on standby to help with the more
118	00:09:18.560	00:09:22.790	specialized hunt for the flight recorder. Early today a Chinook
119	00:09:22.800	00:09:26.680	headed out to sea carrying technical and electronics personnel who
120	00:09:26.690	00:09:29.510	will be attempting to wrest some information from below the
121	00:09:29.520	00:09:34.450	sea's surface. The Royal Navy's Challenger took them on board,
122	00:09:34.460	00:09:37.190	but she's now patrolling in an area with only a
123	00:09:37.200	00:09:42.140	few hints of the jumbo visible occasionally. The Irish have
124	00:09:42.150	00:09:46.630	fishery protection vessels crisscrossing the designated area, and there's still
125	00:09:46.640	00:09:49.630	more equipment being brought in for what has to be
126	00:09:49.640	00:09:52.520	a very long shot at discovering the relevant part of
127	00:09:52.530	00:10:00.840	the plane. No bodies have been located for over 24
128	00:10:00.850	00:10:03.920	hours, and the sea will have dispersed the wreckage to
129	00:10:03.930	00:10:06.680	an extent that the Irish authorities have asked for a
130	00:10:06.690	00:10:09.850	lookout to be kept on the shores of Britain, France
131	00:10:09.860	00:10:14.280	and even Spain. Air India suspended service to Canada, where
132	00:10:14.290	00:10:18.960	the doomed flight originated, demanding tighter airport security there. Authorities
133	00:10:18.970	00:10:23.110	in India, Japan, Canada and Britain are investigating two Sikh
134	00:10:23.120	00:10:26.840	fugitives who might be linked with the Air India disaster
135	00:10:26.850	00:10:29.880	and a bomb explosion at Tokyo airport. The bomb was
136	00:10:29.890	00:10:32.720	in luggage which had arrived on a Canadian Pacific plane
137	00:10:32.730	00:10:36.620	from Vancouver. Two Sikhs, Lal Singh and Ammand Singh, booked
138	00:10:36.630	00:10:40.370	tickets on that flight to Tokyo. One canceled his booking.
139	00:10:40.380	00:10:42.240	Two men of the same name are wanted in the
140	00:10:42.250	00:10:45.440	United States on charges of plotting to assassinate Indian Prime
141	00:10:45.450	00:10:50.670	Minister Rajiv Gandhi. The U.S. Transportation Department is sending President
142	00:10:50.680	00:10:53.420	Reagan a list of ways to improve airline security in
143	00:10:53.430	00:10:56.780	this country. A department spokesman said the list includes placing
144	00:10:56.790	00:11:00.810	armed air marshals aboard planes flying the most threatened routes,
145	00:11:00.820	00:11:05.120	better anti-terrorist training for airline crews, and accelerated research and
146	00:11:05.130	00:11:09.210	development of explosive detection devices. White House spokesman Larry Speakes
147	00:11:09.220	00:11:13.600	said he thought the President would certainly approve the measures.
148	00:11:13.610	00:11:16.740	In economic news today Japan announced it was cutting or
149	00:11:16.750	00:11:20.340	ending import tariffs on more than eighteen hundred items, and
150	00:11:20.350	00:11:23.890	promised more measures next month. Prime Minister Nakasone, who has
151	00:11:23.900	00:11:27.650	urged greater Japanese imports to lessen the huge trade imbalance,
152	00:11:27.660	00:11:31.520	particularly with this country, commented, "I hope foreign governments appreciate
153	00:11:31.530	00:11:35.240	our efforts." The U.S. government reported today that orders for
154	00:11:35.250	00:11:40.170	large manufactured goods rose 4.1 percent in May, propelled mainly
155	00:11:40.180	00:11:43.500	by a big increase in orders for military hardware. Commerce
156	00:11:43.510	00:11:46.850	Secretary Baldrige said the gain offsets most of the recent
157	00:11:46.860	00:11:51.550	setbacks. And IBM, the world's biggest computer company, said it's
158	00:11:51.560	00:12:08.350	buying a 30 percent share of MCI Communications. We look
159	00:12:08.360	00:12:11.730	first tonight at the latest in the TWA hostage crisis,
160	00:12:11.740	00:12:14.840	now in its 12th day. President Reagan, said his spokesman,
161	00:12:14.850	00:12:18.940	Larry Speakes, late this afternoon, is considering several options aimed
162	00:12:18.950	00:12:21.950	at freeing the 40 Americans being held by Shiite Moslem
163	00:12:21.960	00:12:25.220	terrorists. Those actions include trying to close down the Beirut
164	00:12:25.230	00:12:28.540	airport to all air traffic and an economic boycott of
165	00:12:28.550	00:12:31.980	Lebanon. Senator Richard Lugar, Republican of Indiana and chairman of
166	00:12:31.990	00:12:35.470	the Senate Foreign Relations Committee, was extensively briefed by Secretary
167	00:12:35.480	00:12:38.490	of State Shultz on the options available to the President.
168	00:12:38.500	00:12:40.670	He met at the White House today with President Reagan
169	00:12:40.680	00:12:44.310	as well. Senator Lugar, why the decision to hold back
170	00:12:44.320	00:12:48.200	for now? Well, I think that we are still involved
171	00:12:48.210	00:12:52.170	essentially in the negotiation mode. We're working with other countries
172	00:12:52.180	00:12:55.050	that are friendly, some that are perhaps not so friendly.
173	00:12:55.060	00:12:59.180	We attempt to explore with Israel all the ways we
174	00:12:59.190	00:13:03.420	can cooperate with that very friendly government. There are a
175	00:13:03.430	00:13:05.940	lot of options the President could adopt, and I think
176	00:13:05.950	00:13:09.860	this was a good day for sharing with congressional leadership
177	00:13:09.870	00:13:13.940	and with others how we might proceed. Is one of
178	00:13:13.950	00:13:19.290	the key diplomatic options being pursued is a way to
179	00:13:19.300	00:13:22.670	get Israel to release the seven hundred Shiites they're holding?
180	00:13:22.680	00:13:25.010	No, our position remains the same, and I think it
181	00:13:25.020	00:13:29.550	needs to be insistently commented on. We're not going to
182	00:13:29.560	00:13:34.030	negotiate with terrorists, we're not going to insist that Israel
183	00:13:34.040	00:13:38.730	bow to terrorists. The prime minister of Israel, Shimon Peres,
184	00:13:38.740	00:13:43.600	pointed out in interviews on Sunday that eight different hijackings
185	00:13:43.610	00:13:47.370	have already afflicted Israel. He has been involved in negotiating
186	00:13:47.380	00:13:50.090	for the release of Israelis three times. He's an old
187	00:13:50.100	00:13:52.800	hand at this type of experience. He's in good touch
188	00:13:52.810	00:13:56.520	with George Shultz, our secretary of state, and our ties
189	00:13:56.530	00:14:00.080	are of that nature, not ones of pressure. Well, then
190	00:14:00.090	00:14:02.770	what kind of negotiation--what is there to negotiate about
191	00:14:02.780	00:14:07.690	and with whom? Well, we believe that the predicament of
192	00:14:07.700	00:14:11.520	those who are holding our hostages is not necessarily secure.
193	00:14:11.530	00:14:15.210	We think that there are potential arguments or pressures that
194	00:14:15.220	00:14:17.140	could be brought to bear that would make a difference
195	00:14:17.150	00:14:20.860	for them. We're attempting to explore each one of those
196	00:14:20.870	00:14:23.900	and it seems to me that the impression that everyone
197	00:14:23.910	00:14:26.630	ought to have, they ought to have correctly, is that
198	00:14:26.640	00:14:29.260	this President is at his post, so is the secretary
199	00:14:29.270	00:14:32.120	of state, Mr. McFarlane and the others, in good touch
200	00:14:32.130	00:14:35.800	with congressional supporters and, as a matter of fact, in
201	00:14:35.810	00:14:40.840	a bipartisan sense with the leadership. And we're prepared steadily,
202	00:14:40.850	00:14:44.220	day after day, to explore every option. Well, Senator, you
203	00:14:44.230	00:14:46.840	probably know more than anybody in the Congress right now
204	00:14:46.850	00:14:50.120	as we speak about what is going on. Do you
205	00:14:50.130	00:14:53.970	have any particular reason to be optimistic? Oh, I'm always
206	00:14:53.980	00:14:57.850	optimistic in the sense that I believe that essentially the
207	00:14:57.860	00:15:01.050	things we are doing are right. We believe in the
208	00:15:01.060	00:15:06.150	sanctity of life and the freedom of human beings. We
209	00:15:06.160	00:15:09.670	believe that a majority of nations share that point of
210	00:15:09.680	00:15:12.570	view, and we have a lot going for us in
211	00:15:12.580	00:15:15.540	terms of our idealism, in terms of our track record.
212	00:15:15.550	00:15:18.060	I think we have to be optimistic about that. I
213	00:15:18.070	00:15:21.390	think, secondly, we are a great power. We're working with
214	00:15:21.400	00:15:25.290	other great powers. We have, it seems to me, many
215	00:15:25.300	00:15:28.650	more options and much more political stability than do the
216	00:15:28.660	00:15:30.900	people with whom we're contending. In other words, there are
217	00:15:30.910	00:15:34.920	things going on that make you feel hopeful that this
218	00:15:34.930	00:15:37.270	thing is going to be resolved fairly quickly? Yes, there
219	00:15:37.280	00:15:41.220	are. And, as a matter of fact, the President today
220	00:15:41.230	00:15:45.820	in his meeting with bipartisan leadership of course gave an
221	00:15:45.830	00:15:49.790	opportunity for Mr. McFarlane to brief us all, to give
222	00:15:49.800	00:15:52.070	us the parameters of what we might be doing. But
223	00:15:52.080	00:15:55.710	we also discussed the need to move to cut the
224	00:15:55.720	00:15:59.930	budget deficit, to have a tax bill and reform, to
225	00:15:59.940	00:16:03.580	get the appropriations on track. This is the government that
226	00:16:03.590	00:16:07.920	is operating. I would think perhaps the hostage crisis has
227	00:16:07.930	00:16:11.800	brought us together with much more intensity, with maybe more
228	00:16:11.810	00:16:15.780	urgency with regard to the requirements for successful governance of
229	00:16:15.790	00:16:20.750	this country. The options on the Lebanon crisis, if diplomacy
230	00:16:20.760	00:16:23.240	does not work. Did the President indicate to you how
231	00:16:23.250	00:16:27.560	long he's going to let these diplomatic avenues run their
232	00:16:27.570	00:16:30.590	course before he takes any further action? No, the President
233	00:16:30.600	00:16:33.230	has not made a decision on that, and I don't
234	00:16:33.240	00:16:36.450	think that he ought to. I think his role is
235	00:16:36.460	00:16:41.180	to explore each of the avenues and to continue applying
236	00:16:41.190	00:16:46.140	pressure, to continue trying out new situations. There is no particular
237	00:16:46.150	00:16:49.000	reason we ought to signal what day and what hour
238	00:16:49.010	00:16:51.260	we believe something ought to come into play. I think
239	00:16:51.270	00:16:55.050	we are required, however, to set the stage for our
240	00:16:55.060	00:16:58.330	allies or for even nations that are not too friendly
241	00:16:58.340	00:17:02.080	for the American people to understand various options, so that
242	00:17:02.090	00:17:04.800	when and if the time comes that the President asks
243	00:17:04.810	00:17:07.330	for cooperation he receives it. You know, for example, the
244	00:17:07.340	00:17:10.620	other evening he suggested that it would not be advisable
245	00:17:10.630	00:17:14.120	to fly into Greece in the same numbers that we
246	00:17:14.130	00:17:17.990	had been doing. Some Americans observed that that was probably
247	00:17:18.000	00:17:20.840	right. Others said, "We've got vacations and plans and we're
248	00:17:20.850	00:17:23.910	going about life as usual." We're going to have to
249	00:17:23.920	00:17:26.680	come into a different mode, I think, of public cooperation
250	00:17:26.690	00:17:28.840	in this country, and I think the President is wisely
251	00:17:28.850	00:17:31.710	setting the stage for that. What's your own view of
252	00:17:31.720	00:17:35.340	an economic boycott of Lebanon as a way to go?
253	00:17:35.350	00:17:40.410	I think it entirely depends upon the specifics, and I
254	00:17:40.420	00:17:45.250	think these will be carefully drafted as potential options that
255	00:17:45.260	00:17:48.280	Lebanon--How would it be done, Senator? Well, I suspect
256	00:17:48.290	00:17:52.660	that through the cooperation of the nations that are involved
257	00:17:52.670	00:17:56.190	in the trade of Lebanon. Some would cooperate, hopefully; some
258	00:17:56.200	00:18:00.720	might not. But Lebanon is a country with great difficulties.
259	00:18:00.730	00:18:03.300	I think we have to assume that some of the
260	00:18:03.310	00:18:08.290	Lebanese factions are not that keen on the Shiite Moslems
261	00:18:08.300	00:18:11.170	to begin with, that there could in fact be some
262	00:18:11.180	00:18:14.290	pressure internally within Lebanon to deal with the rest of
263	00:18:14.300	00:18:17.160	the world. Same on closing the Beirut airport to all
264	00:18:17.170	00:18:21.040	airline traffic? Well, that would be a more substantial step.
265	00:18:21.050	00:18:25.310	Secretary Shultz has pointed out that 15% of all hijackings
266	00:18:25.320	00:18:28.330	in recent times have occurred in or out of the
267	00:18:28.340	00:18:34.470	Beirut airport. We had a continual amount of terrorism sort
268	00:18:34.480	00:18:37.610	of originating in that situation. That may not be the
269	00:18:37.620	00:18:40.200	only airport in the world that needs attention, but that
270	00:18:40.210	00:18:42.400	certainly is one and that would make a difference. How
271	00:18:42.410	00:18:45.040	would we close it down, sir? How could the United
272	00:18:45.050	00:18:46.970	States close it down? Well, there are means of doing
273	00:18:46.980	00:18:48.810	that, and I really don't want to get into the
274	00:18:48.820	00:18:52.280	tactics, but I think the overall situation is one that
275	00:18:52.290	00:18:54.600	is fully within our power. There was a report on
276	00:18:54.610	00:18:57.410	CNN late today that one of the options was to
277	00:18:57.420	00:19:00.980	bomb the airport closed. Is that being seriously considered? Well,
278	00:19:00.990	00:19:03.900	I think that that would be a very serious step.
279	00:19:03.910	00:19:08.000	I think the options the President discussed, at least publicly
280	00:19:08.010	00:19:13.360	today, are ones that do not require that violence or
281	00:19:13.370	00:19:16.190	potential loss of life. The President is operating in a
282	00:19:16.200	00:19:20.280	very humane and, it seems to me, careful, prudent manner.
283	00:19:20.290	00:19:24.450	Senator, thank you. Robin? We discuss the President's actions and
284	00:19:24.460	00:19:27.640	further options now with three Americans with different experience and
285	00:19:27.650	00:19:33.030	perspectives. Joining us at public station WTTW-Chicago are Donald Rumsfeld,
286	00:19:33.040	00:19:36.250	President Ford's secretary of defense and for a while a
287	00:19:36.260	00:19:40.120	special Middle East representative for President Reagan; and Joseph Sisco,
288	00:19:40.130	00:19:43.990	undersecretary of state in the Nixon and Ford administrations. Here
289	00:19:44.000	00:19:47.280	in New York is Jesse Jackson, whose contacts with Syria
290	00:19:47.290	00:19:49.980	secured the release of a captured Navy pilot during the
291	00:19:49.990	00:19:54.160	U.S. involvement in Lebanon. Starting with you, Joseph Sisco, how
292	00:19:54.170	00:19:57.190	do you react to the course that Senator Lugar has
293	00:19:57.200	00:20:00.350	outlined, the course of action Senator Lugar has outlined? Well,
294	00:20:00.360	00:20:03.310	the President underscored in his press conference that he's going
295	00:20:03.320	00:20:08.680	to explore every diplomatic avenue. I think we've got to
296	00:20:08.690	00:20:13.510	continue on this course of action. If there are some
297	00:20:13.520	00:20:16.130	modest points of pressure that can be applied, it might
298	00:20:16.140	00:20:18.910	be helpful, but it seems to me that we're committed
299	00:20:18.920	00:20:23.730	to a course of working through Nabih Berri. The Syrians
300	00:20:23.740	00:20:28.790	have very considerable influence in Lebanon, and you could make
301	00:20:28.800	00:20:30.620	a case that from the point of view of their
302	00:20:30.630	00:20:34.970	national interests they could be helpful. Whether they will or
303	00:20:34.980	00:20:38.550	not, I think this has to be tested, as well
304	00:20:38.560	00:20:41.170	as a number of other countries that have influence in
305	00:20:41.180	00:20:44.670	this situation. I think for the time being the President
306	00:20:44.680	00:20:48.410	is right in pursuing all of these diplomatic avenues. What
307	00:20:48.420	00:20:51.860	do you think, Donald Rumsfeld? My personal view is that
308	00:20:51.870	00:20:55.600	the President is correct in making a judgment that it
309	00:20:55.610	00:20:57.900	would be harmful to the United States and the people
310	00:20:57.910	00:21:00.650	of the United States to yield to the terrorists. I
311	00:21:00.660	00:21:03.020	think what's important is that we come out of this
312	00:21:03.030	00:21:08.640	incident, this circumstance, this terribly tragic situation, with a broadly
313	00:21:08.650	00:21:12.040	accepted anti-terrorist policy for the United States of America. The
314	00:21:12.050	00:21:13.940	fact of the matter is that the purpose of terrorism
315	00:21:13.950	00:21:16.730	is to terrorize. It's also true that there are states
316	00:21:16.740	00:21:20.530	that sponsor it, that facilitate it and that tolerate it.
317	00:21:20.540	00:21:22.730	And it strikes me that it's time for the international
318	00:21:22.740	00:21:26.980	community to make lepers of those nations and impose political-economic
319	00:21:26.990	00:21:29.320	sanctions on them. I also think it's time for the
320	00:21:29.330	00:21:33.330	United States to provide the American people the reasonable level
321	00:21:33.340	00:21:38.130	of intelligence-gathering capability that they ought to expect, and to
322	00:21:38.140	00:21:44.040	train and equip and exercise and deploy military capabilities so
323	00:21:44.050	00:21:48.950	that on selective occasions they'll be available for preemption in
324	00:21:48.960	00:21:53.370	the event intelligence information permits that, rescue where it's appropriate
325	00:21:53.380	00:21:56.820	and, in other instances, retaliation where that may be appropriate.
326	00:21:56.830	00:21:59.160	Jesse Jackson, how do you react to the course that
327	00:21:59.170	00:22:01.420	you just heard Senator Lugar outline the President's going to
328	00:22:01.430	00:22:05.210	take? Well, if the object is to save American lives,
329	00:22:05.220	00:22:08.080	we ought to pursue the course of negotiations over and
330	00:22:08.090	00:22:11.340	against any kind of military option. A military option would
331	00:22:11.350	00:22:15.390	most certainly--a) we'd be killing innocent people there and
332	00:22:15.400	00:22:18.410	most assuredly get the Americans killed. And so if the
333	00:22:18.420	00:22:22.730	object is saving their lives, then the process of negotiation
334	00:22:22.740	00:22:25.970	ought to continue. We ought to quit playing a game
335	00:22:25.980	00:22:28.920	suggesting that we are not negotiating. We are not negotiating
336	00:22:28.930	00:22:33.220	directly, perhaps, but we are negotiating through third parties, hoping
337	00:22:33.230	00:22:36.890	that Israel on the one hand can help us by
338	00:22:36.900	00:22:40.050	closing the window on the earlier release than they had
339	00:22:40.060	00:22:43.600	planned of the hostages because there is linkage between the
340	00:22:43.610	00:22:46.280	hostages and those who are being detained in Israel. On
341	00:22:46.290	00:22:49.470	the other hand, making an even broader appeal to Syria
342	00:22:49.480	00:22:52.790	to become even more involved because the reality is Syria
343	00:22:52.800	00:22:55.430	is a key factor in this situation. Among other things,
344	00:22:55.440	00:22:59.940	they occupy at least 70% of Lebanon and perhaps influence
345	00:22:59.950	00:23:01.750	it all. So I would hope if we're going to
346	00:23:01.760	00:23:05.800	pursue the route of negotiations that our language and rhetoric
347	00:23:05.810	00:23:08.500	style is that of that kind of an appeal and
348	00:23:08.510	00:23:12.220	reaching out. And if there is any military contingency plan,
349	00:23:12.230	00:23:15.020	it ought not be overt and threatening. In other words,
350	00:23:15.030	00:23:19.200	the hijackers did not threaten and have a press conference.
351	00:23:19.210	00:23:22.360	They acted and then had a press conference. So if
352	00:23:22.370	00:23:25.670	we're going to pursue negotiations, let's pursue that route, but
353	00:23:25.680	00:23:28.970	let's not jeopardize those who are there now by giving
354	00:23:28.980	00:23:30.410	the appearance of a threat. What do you think we
355	00:23:30.420	00:23:32.180	should be doing with Israel, first, before we move on
356	00:23:32.190	00:23:34.940	to Syria? Well, first of all, it's certain the President
357	00:23:34.950	00:23:38.180	did say that the holding of the detainees there is
358	00:23:38.190	00:23:41.080	against international law, and that was a rather major statement
359	00:23:41.090	00:23:43.030	for the President to make. On the other hand, the
360	00:23:43.040	00:23:46.400	holding of the American hostages is against international law, and
361	00:23:46.410	00:23:50.820	that's why some pursuit of a mutual exchange is significant.
362	00:23:50.830	00:23:53.520	You must appreciate the fact that as long as those
363	00:23:53.530	00:23:58.190	detainees remain in Israel, the less secure it makes Israel
364	00:23:58.200	00:24:01.930	as opposed to more secure. It's costing money, it's costing
365	00:24:01.940	00:24:05.110	politics, it's creating a greater target. So we ought to
366	00:24:05.120	00:24:09.990	be in a mode of encouraging an early mutual release.
367	00:24:10.000	00:24:11.460	What do you think of that, Joe Sisco, that we
368	00:24:11.470	00:24:15.020	should be increasing the pressure on Israel to get those
369	00:24:15.030	00:24:19.920	detainees out? My own feeling is that if an understanding
370	00:24:19.930	00:24:22.990	can be achieved, that the question of the release of
371	00:24:23.000	00:24:28.500	the detainees is not going to be the prime obstacle
372	00:24:28.510	00:24:34.790	in the situation. Equally important is whether Nabih Berri has
373	00:24:34.800	00:24:40.610	the power to achieve an understanding and to actually put
374	00:24:40.620	00:24:44.050	together a deal that he could make stick. I think
375	00:24:44.060	00:24:47.110	there is a big question mark in this regard, and
376	00:24:47.120	00:24:51.750	therefore I believe that the dialogue has to continue to
377	00:24:51.760	00:24:56.540	see whether these two elements can interact in a way
378	00:24:56.550	00:25:00.550	in which there will be no concessions and the number-one
379	00:25:00.560	00:25:04.630	priority is implemented, namely, the freeing of the hostages. Mr.
