index	start	end	alignment-start	alignment-end
89	00:09:16.730	00:09:22.450	5217	5283
90	00:09:22.460	00:09:26.210	5284	5343
91	00:09:26.220	00:09:29.180	5344	5401
92	00:09:29.190	00:09:39.360	5402	5472
93	00:09:39.370	00:09:42.220	5473	5526
94	00:09:42.230	00:09:47.630	5527	5604
95	00:09:47.640	00:09:51.410	5605	5673
96	00:09:51.420	00:10:01.950	5674	5765
97	00:10:01.960	00:10:06.150	5766	5822
98	00:10:06.160	00:10:10.110	5823	5884
99	00:10:10.120	00:10:13.020	5885	5930
100	00:10:13.030	00:10:16.850	5931	5983
101	00:10:16.860	00:10:19.810	5984	6037
102	00:10:19.820	00:10:24.640	6038	6080
103	00:10:24.650	00:10:28.290	6081	6137
104	00:10:28.300	00:10:31.540	6138	6185
105	00:10:31.550	00:10:36.200	6186	6274
106	00:10:36.210	00:10:39.820	6275	6346
107	00:10:39.830	00:10:42.800	6347	6395
108	00:10:42.810	00:10:47.670	6396	6489
109	00:10:47.680	00:10:53.340	6490	6570
110	00:10:53.350	00:10:55.360	6571	6618
111	00:10:55.370	00:10:59.370	6619	6678
112	00:10:59.380	00:11:02.150	6679	6731
113	00:11:02.160	00:11:06.050	6732	6796
114	00:11:06.060	00:11:09.700	6797	6853
115	00:11:09.710	00:11:12.790	6854	6907
116	00:11:12.800	00:11:19.960	6908	7005
117	00:11:19.970	00:11:22.430	7005	7055
118	00:11:22.440	00:11:27.670	7056	7111
119	00:11:27.680	00:11:31.350	7112	7184
120	00:11:31.360	00:11:35.490	7184	7248
121	00:11:35.500	00:11:39.600	7249	7304
122	00:11:39.610	00:11:42.980	7305	7364
123	00:11:42.990	00:11:45.500	7365	7418
124	00:11:45.510	00:11:48.990	7419	7474
125	00:11:49.000	00:11:51.410	7475	7528
126	00:11:51.420	00:11:57.590	7529	7579
127	00:11:57.600	00:12:01.480	7580	7642
128	00:12:01.490	00:12:09.260	7643	7704
129	00:12:09.270	00:12:11.790	7705	7750
130	00:12:11.800	00:12:15.770	7751	7811
131	00:12:15.780	00:12:25.110	7812	7861
132	00:12:25.120	00:12:28.640	7862	7923
133	00:12:28.650	00:12:31.270	7923	7973
134	00:12:31.280	00:12:34.000	7974	8029
135	00:12:34.010	00:12:41.170	8030	8079
136	00:12:41.180	00:12:44.480	8080	8123
137	00:12:44.490	00:12:46.650	8124	8168
138	00:12:46.660	00:12:49.230	8169	8210
139	00:12:49.240	00:12:52.210	8211	8264
140	00:12:52.220	00:12:55.270	8265	8322
141	00:12:55.280	00:13:01.150	8323	8414
142	00:13:01.160	00:13:04.650	8415	8474
143	00:13:04.660	00:13:07.880	8475	8526
144	00:13:07.890	00:13:11.390	8527	8582
145	00:13:11.400	00:13:15.720	8583	8649
146	00:13:15.730	00:13:22.920	8650	8748
147	00:13:22.930	00:13:26.030	8749	8806
148	00:13:26.040	00:13:32.670	8807	8864
149	00:13:32.680	00:13:37.900	8865	8933
150	00:13:37.910	00:13:40.510	8934	8991
151	00:13:40.520	00:13:44.490	8992	9056
152	00:13:44.500	00:13:47.680	9057	9112
153	00:13:47.690	00:13:54.280	9113	9184
154	00:13:54.290	00:13:57.530	9185	9250
155	00:13:57.540	00:14:03.130	9251	9300
156	00:14:03.140	00:14:06.140	9301	9361
157	00:14:06.150	00:14:15.530	9362	9414
158	00:14:15.540	00:14:22.080	9415	9474
159	00:14:22.090	00:14:24.870	9475	9531
160	00:14:24.880	00:14:29.130	9532	9599
161	00:14:29.140	00:14:32.340	9600	9661
162	00:14:32.350	00:14:38.150	9662	9724
163	00:14:38.160	00:14:48.230	9725	9776
164	00:14:48.240	00:14:50.930	9777	9823
165	00:14:50.940	00:14:53.780	9824	9873
166	00:14:53.790	00:14:57.570	9874	9920
167	00:14:57.580	00:15:00.250	9921	9973
168	00:15:00.260	00:15:04.660	9974	10060
169	00:15:04.670	00:15:10.670	10061	10129
170	00:15:10.680	00:15:14.810	10130	10188
171	00:15:14.820	00:15:20.450	10189	10254
172	00:15:20.460	00:15:23.170	10255	10312
173	00:15:23.180	00:15:27.430	10313	10387
174	00:15:27.440	00:15:29.640	10388	10443
175	00:15:29.650	00:15:39.640	10444	10525
176	00:15:39.650	00:15:43.480	10526	10596
177	00:15:43.490	00:15:46.590	10597	10661
178	00:15:46.600	00:15:50.510	10662	10719
179	00:15:50.520	00:15:59.720	10720	10786
180	00:15:59.730	00:16:02.930	10787	10840
181	00:16:02.940	00:16:09.710	10841	10912
182	00:16:09.720	00:16:12.100	10913	10962
183	00:16:12.110	00:16:35.070	10963	11016
184	00:16:35.080	00:16:38.780	11017	11076
185	00:16:38.790	00:16:40.860	11077	11123
186	00:16:40.870	00:16:45.450	11124	11169
187	00:16:45.460	00:16:57.230	11170	11228
188	00:16:57.240	00:17:00.450	11229	11278
189	00:17:00.460	00:17:03.620	11279	11340
190	00:17:03.630	00:17:06.860	11341	11402
191	00:17:06.870	00:17:15.980	11403	11465
192	00:17:15.990	00:17:19.060	11466	11523
193	00:17:19.070	00:17:24.890	11524	11584
194	00:17:24.900	00:17:29.260	11585	11639
195	00:17:29.270	00:17:34.830	11640	11691
196	00:17:34.840	00:17:37.750	11692	11749
197	00:17:37.760	00:17:42.060	11750	11814
198	00:17:42.070	00:17:43.910	11815	11864
199	00:17:43.920	00:17:46.360	11865	11917
200	00:17:46.370	00:17:52.600	11918	11970
201	00:17:52.610	00:17:56.040	11971	12035
202	00:17:56.050	00:17:58.840	12036	12096
203	00:17:58.850	00:18:02.140	12097	12154
204	00:18:02.150	00:18:08.180	12155	12213
205	00:18:08.190	00:18:11.930	12214	12275
206	00:18:11.940	00:18:14.640	12276	12337
207	00:18:14.650	00:18:21.450	12338	12391
208	00:18:21.460	00:18:34.530	12392	12457
209	00:18:34.540	00:18:37.100	12458	12509
210	00:18:37.110	00:18:41.180	12510	12574
211	00:18:41.190	00:18:44.240	12575	12633
212	00:18:44.250	00:18:47.620	12634	12690
213	00:18:47.630	00:18:49.780	12691	12739
214	00:18:49.790	00:18:52.900	12740	12804
215	00:18:52.910	00:18:55.800	12805	12859
216	00:18:55.810	00:19:01.500	12860	12918
217	00:19:01.510	00:19:04.860	12919	12978
218	00:19:04.870	00:19:08.360	12979	13024
219	00:19:08.370	00:19:10.500	13025	13077
220	00:19:10.510	00:19:24.650	13078	13135
221	00:19:24.660	00:19:28.540	13136	13192
222	00:19:28.550	00:19:31.710	13193	13242
223	00:19:31.720	00:19:34.190	13243	13296
224	00:19:34.200	00:19:37.930	13297	13357
225	00:19:37.940	00:19:40.350	13358	13412
226	00:19:40.360	00:19:43.130	13413	13496
227	00:19:43.140	00:19:47.220	13497	13562
228	00:19:47.230	00:19:50.560	13563	13621
229	00:19:50.570	00:19:54.720	13622	13686
230	00:19:54.730	00:19:58.960	13687	13734
231	00:19:58.970	00:20:02.820	13735	13803
232	00:20:02.830	00:20:06.090	13804	13861
233	00:20:06.100	00:20:08.670	13862	13928
234	00:20:08.680	00:20:11.060	13929	13994
235	00:20:11.070	00:20:13.120	13995	14042
236	00:20:13.130	00:20:18.090	14043	14098
237	00:20:18.100	00:20:21.440	14099	14148
238	00:20:21.450	00:20:23.660	14149	14202
239	00:20:23.670	00:20:25.730	14203	14268
240	00:20:25.740	00:20:30.390	14269	14325
241	00:20:30.400	00:20:33.650	14326	14377
242	00:20:33.660	00:20:39.300	14378	14467
243	00:20:39.310	00:20:41.020	14468	14512
244	00:20:41.030	00:20:46.400	14513	14587
245	00:20:46.410	00:20:49.620	14588	14648
246	00:20:49.630	00:20:51.980	14649	14695
247	00:20:51.990	00:20:54.590	14696	14745
248	00:20:54.600	00:20:57.380	14746	14797
249	00:20:57.390	00:21:00.590	14798	14858
250	00:21:00.600	00:21:03.420	14859	14913
251	00:21:03.430	00:21:07.490	14914	14964
252	00:21:07.500	00:21:13.410	14965	15035
253	00:21:13.420	00:21:16.590	15036	15089
254	00:21:16.600	00:21:19.720	15090	15140
255	00:21:19.730	00:21:23.350	15141	15196
256	00:21:23.360	00:21:26.610	15197	15251
257	00:21:26.620	00:21:31.130	15252	15318
258	00:21:31.140	00:21:36.880	15319	15368
259	00:21:36.890	00:21:41.670	15369	15447
260	00:21:41.680	00:21:43.930	15448	15501
261	00:21:43.940	00:21:47.510	15502	15558
262	00:21:47.520	00:21:50.590	15559	15617
263	00:21:50.600	00:21:58.370	15618	15668
264	00:21:58.380	00:22:00.830	15669	15718
265	00:22:00.840	00:22:04.110	15719	15769
266	00:22:04.120	00:22:06.530	15770	15820
267	00:22:06.540	00:22:09.230	15821	15865
268	00:22:09.240	00:22:16.560	15866	15924
269	00:22:16.570	00:22:20.160	15925	15985
270	00:22:20.170	00:22:23.850	15986	16043
271	00:22:23.860	00:22:30.400	16044	16103
272	00:22:30.410	00:22:32.820	16104	16157
273	00:22:32.830	00:22:35.950	16158	16208
274	00:22:35.960	00:22:38.310	16209	16255
275	00:22:38.320	00:22:41.510	16256	16321
276	00:22:41.520	00:22:44.830	16322	16387
277	00:22:44.840	00:22:47.750	16388	16450
278	00:22:47.760	00:22:57.180	16451	16520
279	00:22:57.190	00:23:00.270	16521	16566
280	00:23:00.280	00:23:03.680	16567	16620
281	00:23:03.690	00:23:08.220	16621	16672
282	00:23:08.230	00:23:14.030	16673	16729
283	00:23:14.040	00:23:16.580	16730	16785
284	00:23:16.590	00:23:19.900	16786	16841
285	00:23:19.910	00:23:23.470	16842	16899
286	00:23:23.480	00:23:26.160	16900	16953
287	00:23:26.170	00:23:29.520	16954	17009
288	00:23:29.530	00:23:32.820	17010	17063
289	00:23:32.830	00:23:35.080	17064	17117
290	00:23:35.090	00:23:45.710	17118	17175
291	00:23:45.720	00:23:49.110	17176	17233
292	00:23:49.120	00:23:55.230	17234	17284
293	00:23:55.240	00:23:58.930	17285	17349
294	00:23:58.940	00:24:01.650	17350	17398
295	00:24:01.660	00:24:04.260	17399	17449
296	00:24:04.270	00:24:10.080	17450	17502
297	00:24:10.090	00:24:19.360	17503	17559
298	00:24:19.370	00:24:22.960	17560	17621
299	00:24:22.970	00:24:25.060	17622	17667
300	00:24:25.070	00:24:28.680	17668	17732
301	00:24:28.690	00:24:38.600	17733	17824
302	00:24:38.610	00:24:59.710	17825	17884
303	00:24:59.720	00:25:21.360	17885	17967
304	00:25:21.370	00:25:25.590	17968	18031
305	00:25:25.600	00:25:29.390	18032	18090
306	00:25:29.400	00:25:32.520	18091	18146
307	00:25:32.530	00:25:36.480	18147	18207
308	00:25:36.490	00:25:39.400	18208	18265
309	00:25:39.410	00:25:42.500	18266	18320
310	00:25:42.510	00:25:45.530	18321	18373
311	00:25:45.540	00:25:55.350	18374	18487
312	00:25:55.360	00:26:01.580	18488	18544
313	00:26:01.590	00:26:06.770	18545	18604
314	00:26:06.780	00:26:12.150	18605	18666
315	00:26:12.160	00:26:14.160	18667	18716
316	00:26:14.170	00:27:58.932	18717	18755
