index	start	end	alignment-start	alignment-end
164	00:13:58.280	00:14:09.290	10678	10801
165	00:14:09.300	00:14:23.220	10802	10888
166	00:14:23.230	00:14:28.360	10889	10961
167	00:14:28.370	00:14:31.300	10962	11017
168	00:14:31.310	00:14:41.890	11018	11112
169	00:14:41.900	00:14:46.800	11113	11206
170	00:14:46.810	00:14:50.920	11207	11265
171	00:14:50.930	00:14:56.040	11266	11332
172	00:14:56.050	00:15:00.270	11333	11388
173	00:15:00.280	00:15:03.520	11389	11433
174	00:15:03.530	00:15:07.250	11434	11493
175	00:15:07.260	00:15:11.580	11494	11562
176	00:15:11.590	00:15:18.570	11563	11634
177	00:15:18.580	00:15:21.430	11635	11674
178	00:15:21.440	00:15:32.030	11675	11779
179	00:15:32.040	00:15:35.130	11780	11846
180	00:15:35.140	00:15:37.130	11847	11890
181	00:15:37.140	00:15:39.660	11891	11926
182	00:15:39.670	00:15:44.320	11927	11997
183	00:15:44.330	00:15:47.970	11998	12060
184	00:15:47.980	00:15:53.450	12061	12147
185	00:15:53.460	00:16:00.390	12148	12201
186	00:16:00.400	00:16:04.330	12202	12297
187	00:16:04.340	00:16:08.170	12298	12391
188	00:16:08.180	00:16:11.350	12392	12441
189	00:16:11.360	00:16:16.820	12442	12531
190	00:16:16.830	00:16:23.920	12532	12605
191	00:16:23.930	00:16:27.070	12606	12669
192	00:16:27.080	00:16:31.020	12670	12718
193	00:16:31.030	00:16:34.390	12719	12794
194	00:16:34.400	00:16:37.230	12795	12855
195	00:16:37.240	00:16:40.720	12856	12903
196	00:16:40.730	00:16:49.430	12904	12977
197	00:16:49.440	00:16:52.520	12978	13027
198	00:16:52.530	00:16:56.400	13028	13098
199	00:16:56.410	00:16:59.760	13099	13151
200	00:16:59.770	00:17:02.800	13152	13226
201	00:17:02.810	00:17:05.860	13227	13300
202	00:17:05.870	00:17:08.000	13301	13385
203	00:17:08.010	00:17:10.800	13386	13436
204	00:17:10.810	00:17:12.980	13437	13487
205	00:17:12.990	00:17:18.780	13488	13606
206	00:17:18.790	00:17:23.710	13607	13677
207	00:17:23.720	00:17:27.190	13678	13728
208	00:17:27.200	00:17:30.870	13729	13779
209	00:17:30.880	00:17:35.260	13780	13850
210	00:17:35.270	00:17:40.780	13851	13897
211	00:17:40.790	00:17:48.680	13898	13944
212	00:17:48.690	00:17:54.070	13945	13990
213	00:17:54.080	00:18:01.460	13991	14034
214	00:18:01.470	00:18:10.470	14035	14086
215	00:18:10.480	00:18:15.140	14087	14130
216	00:18:15.150	00:18:20.270	14131	14181
217	00:18:20.280	00:18:26.620	14182	14255
218	00:18:26.630	00:18:29.350	14256	14314
219	00:18:29.360	00:18:32.540	14315	14363
220	00:18:32.550	00:18:35.400	14364	14415
221	00:18:35.410	00:18:39.390	14416	14481
222	00:18:39.400	00:18:43.420	14482	14546
223	00:18:43.430	00:18:48.470	14547	14610
224	00:18:48.480	00:18:53.140	14611	14679
225	00:18:53.150	00:18:56.910	14680	14735
226	00:18:56.920	00:19:00.560	14736	14792
227	00:19:00.570	00:19:04.650	14793	14858
228	00:19:04.660	00:19:07.830	14859	14910
229	00:19:07.840	00:19:11.750	14911	14979
230	00:19:11.760	00:19:15.600	14980	15038
231	00:19:15.610	00:19:17.520	15039	15085
232	00:19:17.530	00:19:20.480	15086	15154
233	00:19:20.490	00:19:22.460	15155	15201
234	00:19:22.470	00:19:26.500	15202	15248
235	00:19:26.510	00:19:32.610	15249	15318
236	00:19:32.620	00:19:36.350	15319	15371
237	00:19:36.360	00:19:40.250	15372	15428
238	00:19:40.260	00:19:42.850	15429	15482
239	00:19:42.860	00:19:44.770	15483	15556
240	00:19:44.780	00:19:48.300	15557	15617
241	00:19:48.310	00:19:50.660	15618	15668
242	00:19:50.670	00:19:54.600	15669	15763
243	00:19:54.610	00:19:57.250	15764	15853
244	00:19:57.260	00:19:59.880	15854	15923
245	00:19:59.890	00:20:04.150	15924	15977
246	00:20:04.160	00:20:07.180	15978	16017
247	00:20:07.190	00:20:11.080	16018	16076
248	00:20:11.090	00:20:15.210	16077	16141
249	00:20:15.220	00:20:16.720	16142	16185
250	00:20:16.730	00:20:20.130	16186	16240
251	00:20:20.140	00:20:24.890	16241	16295
252	00:20:24.900	00:20:29.910	16296	16350
253	00:20:29.920	00:20:32.070	16351	16395
254	00:20:32.080	00:20:36.130	16396	16449
255	00:20:36.140	00:20:39.230	16450	16524
256	00:20:39.240	00:20:42.340	16525	16586
257	00:20:42.350	00:20:46.960	16587	16649
258	00:20:46.970	00:20:48.680	16650	16693
259	00:20:48.690	00:20:52.050	16694	16751
260	00:20:52.060	00:20:56.160	16752	16812
261	00:20:56.170	00:20:58.220	16813	16868
262	00:20:58.230	00:21:00.850	16869	16932
263	00:21:00.860	00:21:04.120	16933	17021
264	00:21:04.130	00:21:07.760	17022	17085
265	00:21:07.770	00:21:11.700	17086	17152
266	00:21:11.710	00:21:14.610	17153	17204
267	00:21:14.620	00:21:17.490	17205	17251
268	00:21:17.500	00:21:20.930	17252	17307
269	00:21:20.940	00:21:24.790	17308	17358
270	00:21:24.800	00:21:27.910	17359	17414
271	00:21:27.920	00:21:31.640	17415	17469
272	00:21:31.650	00:21:34.260	17470	17533
273	00:21:34.270	00:21:36.920	17534	17589
274	00:21:36.930	00:21:41.170	17590	17662
275	00:21:41.180	00:21:44.990	17663	17719
276	00:21:45.000	00:21:47.920	17720	17770
277	00:21:47.930	00:21:53.130	17771	17843
278	00:21:53.140	00:21:56.820	17844	17898
279	00:21:56.830	00:22:00.670	17899	17955
280	00:22:00.680	00:22:04.180	17956	18011
281	00:22:04.190	00:22:06.620	18012	18064
282	00:22:06.630	00:22:09.660	18065	18126
283	00:22:09.670	00:22:14.350	18127	18196
284	00:22:14.360	00:22:19.300	18197	18251
285	00:22:19.310	00:22:24.020	18252	18306
286	00:22:24.030	00:22:26.900	18307	18363
287	00:22:26.910	00:22:30.000	18364	18424
288	00:22:30.010	00:22:33.000	18425	18472
289	00:22:33.010	00:22:36.470	18473	18528
290	00:22:36.480	00:22:39.960	18529	18584
291	00:22:39.970	00:22:42.470	18585	18649
292	00:22:42.480	00:22:46.500	18650	18735
293	00:22:46.510	00:22:50.640	18736	18801
294	00:22:50.650	00:22:53.280	18802	18854
295	00:22:53.290	00:22:56.940	18855	18914
296	00:22:56.950	00:23:00.190	18915	18965
297	00:23:00.200	00:23:04.380	18966	19010
298	00:23:04.390	00:23:07.910	19011	19086
299	00:23:07.920	00:23:11.850	19087	19156
300	00:23:11.860	00:23:14.120	19157	19207
301	00:23:14.130	00:23:18.250	19208	19263
302	00:23:18.260	00:23:22.200	19264	19332
303	00:23:22.210	00:23:24.660	19333	19385
304	00:23:24.670	00:23:27.010	19386	19438
305	00:23:27.020	00:23:29.700	19439	19515
306	00:23:29.710	00:23:32.470	19516	19578
307	00:23:32.480	00:23:34.950	19579	19627
308	00:23:34.960	00:23:38.400	19628	19695
309	00:23:38.410	00:23:40.470	19696	19746
310	00:23:40.480	00:23:43.140	19747	19806
311	00:23:43.150	00:23:45.640	19807	19861
312	00:23:45.650	00:23:48.730	19862	19918
313	00:23:48.740	00:23:54.080	19919	19974
314	00:23:54.090	00:23:57.490	19975	20034
315	00:23:57.500	00:24:03.070	20035	20094
316	00:24:03.080	00:24:05.610	20095	20144
317	00:24:05.620	00:24:09.070	20145	20212
318	00:24:09.080	00:24:12.650	20213	20262
319	00:24:12.660	00:24:16.020	20263	20318
320	00:24:16.030	00:24:19.580	20319	20377
321	00:24:19.590	00:24:22.980	20378	20437
322	00:24:22.990	00:24:27.150	20438	20497
323	00:24:27.160	00:24:30.630	20498	20560
324	00:24:30.640	00:24:33.590	20561	20609
325	00:24:33.600	00:24:36.900	20610	20660
326	00:24:36.910	00:24:42.290	20661	20726
327	00:24:42.300	00:24:46.330	20727	20776
328	00:24:46.340	00:24:49.960	20777	20836
329	00:24:49.970	00:24:53.260	20837	20891
330	00:24:53.270	00:24:57.350	20892	20952
331	00:24:57.360	00:25:01.040	20953	20997
332	00:25:01.050	00:25:04.330	20998	21053
333	00:25:04.340	00:25:08.480	21054	21132
334	00:25:08.490	00:25:10.910	21133	21190
335	00:25:10.920	00:25:13.300	21191	21249
336	00:25:13.310	00:25:16.090	21250	21314
337	00:25:16.100	00:25:18.770	21315	21371
338	00:25:18.780	00:25:21.850	21372	21432
339	00:25:21.860	00:25:24.590	21433	21497
340	00:25:24.600	00:25:29.580	21498	21569
341	00:25:29.590	00:25:31.970	21570	21622
342	00:25:31.980	00:25:35.080	21623	21681
343	00:25:35.090	00:25:39.770	21682	21745
344	00:25:39.780	00:25:43.310	21746	21791
345	00:25:43.320	00:25:45.250	21792	21841
346	00:25:45.260	00:25:48.700	21842	21902
347	00:25:48.710	00:25:52.780	21903	21965
348	00:25:52.790	00:25:55.870	21966	22014
349	00:25:55.880	00:25:58.300	22015	22065
350	00:25:58.310	00:26:02.530	22066	22129
351	00:26:02.540	00:26:06.690	22130	22187
352	00:26:06.700	00:26:08.570	22188	22233
353	00:26:08.580	00:26:11.540	22234	22281
354	00:26:11.550	00:26:15.380	22282	22333
355	00:26:15.390	00:26:17.900	22334	22384
356	00:26:17.910	00:26:22.640	22385	22467
357	00:26:22.650	00:26:28.140	22468	22515
358	00:26:28.150	00:26:31.630	22516	22583
359	00:26:31.640	00:26:34.600	22584	22634
360	00:26:34.610	00:26:38.800	22635	22690
361	00:26:38.810	00:26:41.640	22691	22729
362	00:26:41.650	00:26:44.420	22730	22781
363	00:26:44.430	00:26:47.310	22782	22836
364	00:26:47.320	00:26:51.110	22837	22893
365	00:26:51.120	00:26:53.750	22894	22945
366	00:26:53.760	00:26:56.970	22946	23000
367	00:26:56.980	00:26:59.300	23001	23051
368	00:26:59.310	00:27:01.500	23052	23121
369	00:27:01.510	00:27:05.160	23122	23195
370	00:27:05.170	00:27:07.870	23196	23252
371	00:27:07.880	00:27:10.080	23253	23303
372	00:27:10.090	00:27:13.340	23304	23358
373	00:27:13.350	00:27:16.540	23359	23416
374	00:27:16.550	00:27:19.220	23417	23473
375	00:27:19.230	00:27:22.830	23474	23533
376	00:27:22.840	00:27:26.140	23534	23586
377	00:27:26.150	00:27:29.740	23587	23641
378	00:27:29.750	00:27:33.640	23642	23695
379	00:27:33.650	00:27:38.450	23696	23755
380	00:27:38.460	00:27:41.760	23756	23807
381	00:27:41.770	00:27:44.480	23808	23855
382	00:27:44.490	00:27:46.420	23856	23910
383	00:27:46.430	00:27:49.600	23911	23962
384	00:27:49.610	00:27:52.410	23963	24012
385	00:27:52.420	00:27:57.060	24013	24079
386	00:27:57.070	00:28:00.830	24080	24155
387	00:28:00.840	00:28:03.770	24156	24212
388	00:28:03.780	00:28:06.090	24213	24260
389	00:28:06.100	00:28:09.820	24261	24320
390	00:28:09.830	00:28:12.580	24321	24382
391	00:28:12.590	00:28:15.370	24383	24434
392	00:28:15.380	00:28:18.720	24435	24479
393	00:28:18.730	00:28:22.870	24480	24535
394	00:28:22.880	00:28:27.290	24536	24593
395	00:28:27.300	00:28:30.810	24594	24661
396	00:28:30.820	00:28:33.700	24662	24708
397	00:28:33.710	00:28:36.470	24709	24758
398	00:28:36.480	00:28:39.400	24759	24807
399	00:28:39.410	00:28:42.450	24808	24866
400	00:28:42.460	00:28:44.440	24867	24919
401	00:28:44.450	00:28:47.300	24920	24973
402	00:28:47.310	00:28:50.120	24974	25034
403	00:28:50.130	00:28:52.020	25035	25075
404	00:28:52.030	00:28:54.500	25076	25123
405	00:28:54.510	00:28:59.430	25124	25172
406	00:28:59.440	00:29:01.810	25173	25225
407	00:29:01.820	00:29:05.130	25226	25276
408	00:29:05.140	00:29:09.120	25277	25326
409	00:29:09.130	00:29:11.170	25327	25380
410	00:29:11.180	00:29:13.920	25381	25437
411	00:29:13.930	00:29:16.060	25438	25492
412	00:29:16.070	00:29:18.260	25493	25539
413	00:29:18.270	00:29:20.850	25540	25615
414	00:29:20.860	00:29:23.390	25616	25670
415	00:29:23.400	00:29:26.310	25671	25721
416	00:29:26.320	00:29:28.760	25722	25772
417	00:29:28.770	00:29:31.860	25773	25840
418	00:29:31.870	00:29:35.780	25841	25932
419	00:29:35.790	00:29:37.720	25933	26004
420	00:29:37.730	00:29:41.160	26005	26076
421	00:29:41.170	00:29:44.280	26077	26133
422	00:29:44.290	00:29:46.750	26134	26172
423	00:29:46.760	00:29:51.260	26173	26240
424	00:29:51.270	00:29:54.680	26241	26302
425	00:29:54.690	00:29:58.230	26303	26358
426	00:29:58.240	00:30:02.750	26359	26406
427	00:30:02.760	00:30:06.150	26407	26456
428	00:30:06.160	00:30:09.190	26457	26509
429	00:30:09.200	00:30:12.960	26510	26554
430	00:30:12.970	00:30:16.150	26555	26606
431	00:30:16.160	00:30:18.380	26607	26655
432	00:30:18.390	00:30:23.870	26656	26723
433	00:30:23.880	00:30:27.310	26724	26788
434	00:30:27.320	00:30:31.680	26789	26859
435	00:30:31.690	00:30:36.000	26860	26923
436	00:30:36.010	00:30:39.310	26924	26986
437	00:30:39.320	00:30:43.610	26987	27044
438	00:30:43.620	00:30:46.220	27045	27098
439	00:30:46.230	00:30:49.020	27099	27147
440	00:30:49.030	00:30:52.380	27148	27206
441	00:30:52.390	00:30:57.820	27207	27267
442	00:30:57.830	00:31:01.120	27268	27321
443	00:31:01.130	00:31:04.740	27322	27389
444	00:31:04.750	00:31:10.000	27390	27456
445	00:31:10.010	00:31:13.970	27457	27518
446	00:31:13.980	00:31:16.230	27519	27560
447	00:31:16.240	00:31:18.480	27561	27609
448	00:31:18.490	00:31:22.640	27610	27666
449	00:31:22.650	00:31:26.520	27667	27710
450	00:31:26.530	00:31:29.310	27711	27768
451	00:31:29.320	00:31:31.470	27769	27829
452	00:31:31.480	00:31:35.480	27830	27912
453	00:31:35.490	00:31:37.380	27913	27960
454	00:31:37.390	00:31:42.030	27961	28023
455	00:31:42.040	00:31:45.440	28024	28082
456	00:31:45.450	00:31:48.820	28083	28143
457	00:31:48.830	00:31:52.220	28144	28204
458	00:31:52.230	00:31:54.850	28205	28281
459	00:31:54.860	00:31:57.090	28282	28357
460	00:31:57.100	00:32:00.430	28358	28423
461	00:32:00.440	00:32:05.560	28424	28487
462	00:32:05.570	00:32:07.600	28488	28554
463	00:32:07.610	00:32:12.310	28555	28684
464	00:32:12.320	00:32:14.830	28685	28758
465	00:32:14.840	00:32:17.660	28759	28809
466	00:32:17.670	00:32:19.880	28810	28863
467	00:32:19.890	00:32:23.440	28864	28919
468	00:32:23.450	00:32:26.350	28920	28992
469	00:32:26.360	00:32:29.410	28993	29048
470	00:32:29.420	00:32:34.130	29049	29095
471	00:32:34.140	00:32:38.790	29096	29140
472	00:32:38.800	00:32:45.270	29141	29212
473	00:32:45.280	00:32:49.550	29213	29264
474	00:32:49.560	00:32:52.200	29265	29313
475	00:32:52.210	00:32:54.830	29314	29378
476	00:32:54.840	00:32:59.850	29379	29440
477	00:32:59.860	00:33:03.460	29441	29490
478	00:33:03.470	00:33:07.540	29491	29574
479	00:33:07.550	00:33:10.520	29575	29627
480	00:33:10.530	00:33:13.700	29628	29716
481	00:33:13.710	00:33:16.630	29717	29776
482	00:33:16.640	00:33:21.160	29777	29848
483	00:33:21.170	00:33:24.630	29849	29917
484	00:33:24.640	00:33:27.740	29918	29967
485	00:33:27.750	00:33:30.590	29968	30027
486	00:33:30.600	00:33:34.750	30028	30088
487	00:33:34.760	00:33:38.000	30089	30145
488	00:33:38.010	00:33:40.860	30146	30192
489	00:33:40.870	00:33:44.990	30193	30256
490	00:33:45.000	00:33:48.330	30257	30315
491	00:33:48.340	00:33:50.460	30316	30372
492	00:33:50.470	00:33:53.280	30373	30420
493	00:33:53.290	00:33:57.820	30421	30484
494	00:33:57.830	00:34:01.430	30485	30544
495	00:34:01.440	00:34:04.710	30545	30610
496	00:34:04.720	00:34:08.190	30611	30671
497	00:34:08.200	00:34:11.230	30672	30726
498	00:34:11.240	00:34:15.010	30727	30785
499	00:34:15.020	00:34:18.200	30786	30868
500	00:34:18.210	00:34:21.240	30869	30931
501	00:34:21.250	00:34:24.180	30932	30987
502	00:34:24.190	00:34:27.420	30988	31040
503	00:34:27.430	00:34:31.030	31041	31108
504	00:34:31.040	00:34:33.450	31109	31158
505	00:34:33.460	00:34:35.580	31159	31234
506	00:34:35.590	00:34:38.930	31235	31302
507	00:34:38.940	00:34:42.040	31303	31352
508	00:34:42.050	00:34:45.270	31353	31416
509	00:34:45.280	00:34:48.920	31417	31474
510	00:34:48.930	00:34:52.660	31475	31542
511	00:34:52.670	00:34:55.760	31543	31596
512	00:34:55.770	00:35:00.340	31597	31694
513	00:35:00.350	00:35:02.950	31695	31747
514	00:35:02.960	00:35:06.140	31748	31798
515	00:35:06.150	00:35:11.060	31799	31849
516	00:35:11.070	00:35:13.090	31850	31905
517	00:35:13.100	00:35:17.020	31906	31964
518	00:35:17.030	00:35:19.580	31965	32015
519	00:35:19.590	00:35:22.860	32016	32062
520	00:35:22.870	00:35:25.900	32063	32117
521	00:35:25.910	00:35:28.980	32118	32172
522	00:35:28.990	00:35:33.130	32173	32235
523	00:35:33.140	00:35:35.650	32236	32285
524	00:35:35.660	00:35:39.710	32286	32359
525	00:35:39.720	00:35:43.760	32360	32417
526	00:35:43.770	00:35:47.060	32418	32478
527	00:35:47.070	00:35:49.850	32479	32536
528	00:35:49.860	00:35:52.250	32537	32592
529	00:35:52.260	00:35:54.520	32593	32640
530	00:35:54.530	00:35:57.800	32641	32688
531	00:35:57.810	00:36:01.240	32689	32767
532	00:36:01.250	00:36:03.870	32768	32824
533	00:36:03.880	00:36:05.520	32825	32868
534	00:36:05.530	00:36:08.330	32869	32926
535	00:36:08.340	00:36:11.150	32927	32977
536	00:36:11.160	00:36:14.080	32978	33030
537	00:36:14.090	00:36:17.010	33031	33107
538	00:36:17.020	00:36:19.810	33108	33158
539	00:36:19.820	00:36:21.780	33159	33207
540	00:36:21.790	00:36:27.680	33208	33269
541	00:36:27.690	00:36:31.650	33270	33324
542	00:36:31.660	00:36:35.310	33325	33392
543	00:36:35.320	00:36:38.260	33393	33447
544	00:36:38.270	00:36:42.110	33448	33510
545	00:36:42.120	00:36:44.980	33511	33559
546	00:36:44.990	00:36:50.360	33560	33614
547	00:36:50.370	00:36:53.460	33615	33676
548	00:36:53.470	00:36:56.560	33677	33753
549	00:36:56.570	00:36:59.400	33754	33808
550	00:36:59.410	00:37:00.960	33809	33854
551	00:37:00.970	00:37:03.030	33855	33903
552	00:37:03.040	00:37:06.220	33904	33945
553	00:37:06.230	00:37:08.110	33946	33981
554	00:37:08.120	00:37:11.570	33982	34037
555	00:37:11.580	00:37:14.690	34038	34089
556	00:37:14.700	00:37:16.990	34090	34139
557	00:37:17.000	00:37:19.920	34140	34196
558	00:37:19.930	00:37:22.940	34197	34252
559	00:37:22.950	00:37:26.290	34253	34310
560	00:37:26.300	00:37:29.470	34311	34363
561	00:37:29.480	00:37:31.910	34364	34420
562	00:37:31.920	00:37:33.980	34421	34475
563	00:37:33.990	00:37:36.260	34476	34521
564	00:37:36.270	00:37:38.610	34522	34569
565	00:37:38.620	00:37:40.760	34570	34620
566	00:37:40.770	00:37:44.070	34621	34677
567	00:37:44.080	00:37:47.410	34678	34722
568	00:37:47.420	00:37:50.550	34723	34792
569	00:37:50.560	00:37:53.430	34793	34850
570	00:37:53.440	00:37:56.890	34851	34912
571	00:37:56.900	00:38:02.030	34913	34981
572	00:38:02.040	00:38:04.810	34982	35037
573	00:38:04.820	00:38:07.910	35038	35093
574	00:38:07.920	00:38:11.620	35094	35153
575	00:38:11.630	00:38:22.860	35154	35243
576	00:38:22.870	00:38:27.050	35244	35305
577	00:38:27.060	00:38:31.070	35306	35367
578	00:38:31.080	00:38:34.900	35368	35430
579	00:38:34.910	00:38:38.910	35431	35519
580	00:38:38.920	00:38:42.690	35520	35586
581	00:38:42.700	00:38:46.990	35587	35643
582	00:38:47.000	00:38:50.460	35644	35709
583	00:38:50.470	00:38:55.720	35710	35774
