start	end	alignment-start	alignment-end
00:09:42.960	00:09:46.030	7254	7321
00:09:46.040	00:09:52.540	7322	7386
00:09:52.550	00:09:57.050	7387	7455
00:09:57.060	00:10:00.440	7456	7515
00:10:00.450	00:10:03.180	7516	7588
00:10:03.190	00:10:05.680	7589	7640
00:10:05.690	00:10:09.830	7641	7724
00:10:09.840	00:10:13.580	7725	7781
00:10:13.590	00:10:16.480	7782	7839
00:10:16.490	00:10:21.980	7840	7901
00:10:21.990	00:10:26.140	7902	7959
00:10:26.150	00:10:29.580	7960	8020
00:10:29.590	00:10:33.670	8021	8089
00:10:33.680	00:10:36.570	8090	8147
00:10:36.580	00:10:40.670	8148	8243
00:10:40.680	00:10:42.310	8244	8292
00:10:42.320	00:10:45.400	8293	8344
00:10:45.410	00:10:48.960	8345	8400
00:10:48.970	00:10:54.890	8401	8451
00:10:54.900	00:10:59.910	8452	8503
00:10:59.920	00:11:04.040	8504	8576
00:11:04.050	00:11:07.100	8577	8632
00:11:07.110	00:11:09.390	8633	8682
00:11:09.400	00:11:13.660	8683	8755
00:11:13.670	00:11:17.220	8756	8810
00:11:17.230	00:11:20.950	8811	8901
00:11:20.960	00:11:23.840	8902	8963
00:11:23.850	00:11:25.980	8964	9019
00:11:25.990	00:11:30.760	9020	9079
00:11:30.770	00:11:35.820	9080	9137
00:11:35.830	00:11:44.180	9138	9188
00:11:44.190	00:11:47.250	9189	9254
00:11:47.260	00:11:51.370	9255	9317
00:11:51.380	00:11:56.850	9318	9369
00:11:56.860	00:12:00.180	9370	9419
00:12:00.190	00:12:03.080	9420	9475
00:12:03.090	00:12:07.380	9476	9568
00:12:07.390	00:12:10.690	9569	9616
00:12:10.700	00:12:14.250	9617	9681
00:12:14.260	00:12:17.970	9682	9736
00:12:17.980	00:12:21.300	9737	9803
00:12:21.310	00:12:25.700	9804	9875
00:12:25.710	00:12:28.700	9876	9935
00:12:28.710	00:12:32.090	9936	9991
00:12:32.100	00:12:37.170	9992	10064
00:12:37.180	00:12:39.110	10065	10144
00:12:39.120	00:12:42.600	10145	10202
00:12:42.610	00:12:46.780	10203	10258
00:12:46.790	00:12:50.020	10259	10312
00:12:50.030	00:12:53.720	10313	10372
00:12:53.730	00:12:58.010	10373	10435
00:12:58.020	00:13:00.680	10436	10496
00:13:00.690	00:13:04.910	10497	10561
00:13:04.920	00:13:07.460	10562	10624
00:13:07.470	00:13:10.820	10625	10683
00:13:10.830	00:13:14.290	10684	10765
00:13:14.300	00:13:18.460	10766	10823
00:13:18.470	00:13:21.340	10824	10882
00:13:21.350	00:13:25.100	10883	10926
00:13:25.110	00:13:27.490	10927	10969
00:13:27.500	00:13:30.970	10970	11028
00:13:30.980	00:13:34.350	11029	11083
00:13:34.360	00:13:38.600	11084	11166
00:13:38.610	00:13:42.570	11167	11246
00:13:42.580	00:13:44.820	11247	11297
00:13:44.830	00:13:46.270	11298	11346
00:13:46.280	00:13:50.190	11347	11412
00:13:50.200	00:13:53.710	11413	11478
00:13:53.720	00:13:56.970	11479	11537
00:13:56.980	00:14:00.150	11538	11603
00:14:00.160	00:14:02.840	11604	11666
00:14:02.850	00:14:08.880	11667	11735
00:14:08.890	00:14:11.450	11736	11791
00:14:11.460	00:14:13.450	11792	11844
00:14:13.460	00:14:15.610	11845	11914
00:14:15.620	00:14:17.610	11915	11961
00:14:17.620	00:14:20.680	11962	12049
00:14:20.690	00:14:24.410	12050	12113
00:14:24.420	00:14:28.420	12114	12170
00:14:28.430	00:14:32.450	12171	12227
00:14:32.460	00:14:37.320	12228	12281
00:14:37.330	00:14:40.320	12282	12340
00:14:40.330	00:14:46.150	12341	12427
00:14:46.160	00:14:48.310	12428	12482
00:14:48.320	00:14:50.250	12483	12529
00:14:50.260	00:14:53.000	12530	12589
00:14:53.010	00:14:56.610	12590	12656
00:14:56.620	00:14:59.880	12657	12731
00:14:59.890	00:15:02.710	12732	12781
00:15:02.720	00:15:04.590	12782	12817
00:15:04.600	00:15:07.470	12818	12876
00:15:07.480	00:15:11.460	12877	12935
00:15:11.470	00:15:13.120	12936	12979
00:15:13.130	00:15:16.380	12980	13046
00:15:16.390	00:15:19.660	13047	13112
00:15:19.670	00:15:22.970	13113	13166
00:15:22.980	00:15:25.950	13167	13232
00:15:25.960	00:15:29.720	13233	13302
00:15:29.730	00:15:33.660	13303	13368
00:15:33.670	00:15:36.470	13369	13428
00:15:36.480	00:15:39.830	13429	13486
00:15:39.840	00:15:42.680	13487	13543
00:15:42.690	00:15:45.410	13544	13601
00:15:45.420	00:15:48.480	13602	13663
00:15:48.490	00:15:50.990	13664	13711
00:15:51.000	00:15:53.780	13712	13767
00:15:53.790	00:15:56.990	13768	13822
00:15:57.000	00:15:59.110	13823	13864
00:15:59.120	00:16:02.120	13865	13918
00:16:02.130	00:16:04.720	13919	13966
00:16:04.730	00:16:07.200	13967	14013
00:16:07.210	00:16:09.970	14014	14058
00:16:09.980	00:16:13.040	14059	14120
00:16:13.050	00:16:14.560	14121	14167
00:16:14.570	00:16:17.190	14168	14243
00:16:17.200	00:16:21.280	14244	14306
00:16:21.290	00:16:25.320	14307	14367
00:16:25.330	00:16:27.820	14368	14422
00:16:27.830	00:16:29.980	14423	14507
00:16:29.990	00:16:34.640	14508	14569
00:16:34.650	00:16:40.090	14570	14631
00:16:40.100	00:16:43.900	14632	14690
00:16:43.910	00:16:46.030	14691	14737
00:16:46.040	00:16:49.500	14738	14790
00:16:49.510	00:16:53.140	14791	14846
00:16:53.150	00:16:56.710	14847	14900
00:16:56.720	00:17:00.360	14901	14962
00:17:00.370	00:17:03.100	14963	15008
00:17:03.110	00:17:06.110	15009	15056
00:17:06.120	00:17:09.980	15057	15117
00:17:09.990	00:17:14.520	15118	15176
00:17:14.530	00:17:16.530	15177	15230
00:17:16.540	00:17:20.930	15231	15335
00:17:20.940	00:17:23.990	15336	15392
00:17:24.000	00:17:29.210	15393	15447
00:17:29.220	00:17:32.420	15448	15498
00:17:32.430	00:17:35.090	15499	15569
00:17:35.100	00:17:39.110	15570	15654
00:17:39.120	00:17:41.870	15655	15715
00:17:41.880	00:17:44.420	15716	15768
00:17:44.430	00:17:47.240	15769	15820
00:17:47.250	00:17:50.190	15821	15875
00:17:50.200	00:17:53.130	15876	15940
00:17:53.140	00:17:56.480	15941	16003
00:17:56.490	00:17:59.230	16004	16069
00:17:59.240	00:18:02.420	16070	16137
00:18:02.430	00:18:06.030	16138	16193
00:18:06.040	00:18:10.960	16194	16248
00:18:10.970	00:18:12.720	16249	16304
00:18:12.730	00:18:16.080	16305	16375
00:18:16.090	00:18:18.450	16376	16432
00:18:18.460	00:18:20.240	16433	16502
00:18:20.250	00:18:23.260	16503	16570
00:18:23.270	00:18:26.510	16571	16656
00:18:26.520	00:18:28.770	16657	16704
00:18:28.780	00:18:31.920	16705	16761
00:18:31.930	00:18:36.130	16762	16817
00:18:36.140	00:18:41.480	16818	16878
00:18:41.490	00:18:44.410	16879	16934
00:18:44.420	00:18:47.370	16935	16991
00:18:47.380	00:18:51.340	16992	17067
00:18:51.350	00:18:53.950	17068	17150
00:18:53.960	00:18:57.870	17151	17196
00:18:57.880	00:19:00.970	17197	17247
00:19:00.980	00:19:04.620	17248	17321
00:19:04.630	00:19:08.520	17322	17374
00:19:08.530	00:19:13.010	17375	17441
00:19:13.020	00:19:15.170	17442	17492
00:19:15.180	00:19:16.970	17493	17564
00:19:16.980	00:19:20.710	17565	17612
00:19:20.720	00:19:23.600	17613	17651
00:19:23.610	00:19:25.690	17652	17741
00:19:25.700	00:19:30.880	17742	17802
00:19:30.890	00:19:34.920	17803	17852
00:19:34.930	00:19:39.850	17853	17915
00:19:39.860	00:19:41.580	17916	17965
00:19:41.590	00:19:45.090	17966	18012
00:19:45.100	00:19:47.710	18013	18057
00:19:47.720	00:19:50.580	18058	18104
00:19:50.590	00:19:52.510	18105	18153
00:19:52.520	00:19:54.540	18154	18207
00:19:54.550	00:19:57.410	18208	18263
00:19:57.420	00:19:59.140	18264	18308
00:19:59.150	00:20:01.780	18309	18353
00:20:01.790	00:20:03.740	18354	18401
00:20:03.750	00:20:08.170	18402	18454
00:20:08.180	00:20:11.620	18455	18505
00:20:11.630	00:20:15.320	18506	18557
00:20:15.330	00:20:19.640	18558	18611
00:20:19.650	00:20:22.940	18612	18675
00:20:22.950	00:20:25.950	18676	18749
00:20:25.960	00:20:29.190	18750	18806
00:20:29.200	00:20:32.440	18807	18859
00:20:32.450	00:20:37.460	18860	18910
00:20:37.470	00:20:41.230	18911	18989
00:20:41.240	00:20:43.740	18990	19046
00:20:43.750	00:20:46.700	19047	19117
00:20:46.710	00:20:49.430	19118	19178
00:20:49.440	00:20:52.250	19179	19241
00:20:52.260	00:20:54.600	19242	19300
00:20:54.610	00:20:56.670	19301	19359
00:20:56.680	00:20:58.870	19360	19457
00:20:58.880	00:21:01.930	19458	19518
00:21:01.940	00:21:05.150	19519	19582
00:21:05.160	00:21:08.270	19583	19647
00:21:08.280	00:21:11.570	19648	19699
00:21:11.580	00:21:14.020	19700	19756
00:21:14.030	00:21:17.790	19757	19810
00:21:17.800	00:21:20.860	19811	19856
00:21:20.870	00:21:23.460	19857	19910
00:21:23.470	00:21:25.460	19911	19962
00:21:25.470	00:21:28.780	19963	20038
00:21:28.790	00:21:30.490	20039	20096
00:21:30.500	00:21:34.040	20097	20172
00:21:34.050	00:21:37.730	20173	20250
00:21:37.740	00:21:39.230	20251	20290
00:21:39.240	00:21:43.170	20291	20360
00:21:43.180	00:21:46.590	20361	20415
00:21:46.600	00:21:48.330	20416	20464
00:21:48.340	00:21:51.730	20465	20542
00:21:51.740	00:21:54.430	20543	20609
00:21:54.440	00:21:57.330	20610	20661
00:21:57.340	00:22:00.040	20662	20719
00:22:00.050	00:22:02.660	20720	20779
00:22:02.670	00:22:04.840	20780	20825
00:22:04.850	00:22:07.690	20826	20883
00:22:07.700	00:22:10.790	20884	20958
00:22:10.800	00:22:12.860	20959	21003
00:22:12.870	00:22:15.640	21004	21110
00:22:15.650	00:22:18.750	21111	21164
00:22:18.760	00:22:23.430	21165	21235
00:22:23.440	00:22:27.060	21236	21285
00:22:27.070	00:22:29.930	21286	21334
00:22:29.940	00:22:34.610	21335	21397
00:22:34.620	00:22:38.920	21398	21453
00:22:38.930	00:22:42.720	21454	21536
00:22:42.730	00:22:46.000	21537	21589
00:22:46.010	00:22:48.930	21590	21654
00:22:48.940	00:22:54.750	21655	21735
00:22:54.760	00:22:57.080	21736	21787
00:22:57.090	00:23:00.200	21788	21850
00:23:00.210	00:23:01.930	21851	21907
00:23:01.940	00:23:03.970	21908	21960
00:23:03.980	00:23:06.570	21961	22001
00:23:06.580	00:23:11.170	22002	22074
00:23:11.180	00:23:13.310	22075	22133
00:23:13.320	00:23:15.870	22134	22181
00:23:15.880	00:23:18.660	22182	22247
00:23:18.670	00:23:21.830	22248	22316
00:23:21.840	00:23:24.790	22317	22366
00:23:24.800	00:23:26.290	22367	22417
00:23:26.300	00:23:31.760	22418	22517
00:23:31.770	00:23:33.890	22518	22577
00:23:33.900	00:23:36.340	22578	22619
00:23:36.350	00:23:38.550	22620	22690
00:23:38.560	00:23:42.060	22691	22749
00:23:42.070	00:23:47.050	22750	22808
00:23:47.060	00:23:53.090	22809	22870
00:23:53.100	00:23:55.860	22871	22928
00:23:55.870	00:23:59.040	22929	22993
00:23:59.050	00:24:02.120	22994	23053
00:24:02.130	00:24:06.230	23054	23106
00:24:06.240	00:24:09.190	23107	23153
00:24:09.200	00:24:12.170	23154	23207
00:24:12.180	00:24:14.280	23208	23263
00:24:14.290	00:24:16.580	23264	23344
00:24:16.590	00:24:18.880	23345	23421
00:24:18.890	00:24:22.990	23422	23479
00:24:23.000	00:24:25.440	23480	23537
00:24:25.450	00:24:28.500	23538	23591
00:24:28.510	00:24:32.770	23592	23646
00:24:32.780	00:24:35.690	23647	23689
00:24:35.700	00:24:39.910	23690	23764
00:24:39.920	00:24:42.690	23765	23846
00:24:42.700	00:24:46.950	23847	23929
00:24:46.960	00:24:49.510	23930	23982
00:24:49.520	00:24:52.810	23983	24055
00:24:52.820	00:24:56.090	24056	24122
00:24:56.100	00:24:59.190	24123	24184
00:24:59.200	00:25:01.990	24185	24247
00:25:02.000	00:25:05.020	24248	24295
00:25:05.030	00:25:08.030	24296	24356
00:25:08.040	00:25:10.860	24357	24403
00:25:10.870	00:25:14.090	24404	24464
00:25:14.100	00:25:16.950	24465	24522
00:25:16.960	00:25:21.510	24523	24567
00:25:21.520	00:25:24.870	24568	24623
00:25:24.880	00:25:28.310	24624	24690
00:25:28.320	00:25:30.930	24691	24753
00:25:30.940	00:25:33.740	24754	24805
00:25:33.750	00:25:37.060	24806	24865
00:25:37.070	00:25:40.780	24866	24940
00:25:40.790	00:25:43.180	24941	24998
00:25:43.190	00:25:46.010	24999	25048
00:25:46.020	00:25:48.630	25049	25099
00:25:48.640	00:25:51.230	25100	25150
00:25:51.240	00:25:54.150	25151	25210
00:25:54.160	00:25:56.770	25211	25286
00:25:56.780	00:26:00.410	25287	25385
00:26:00.420	00:26:03.980	25386	25447
00:26:03.990	00:26:06.200	25448	25493
00:26:06.210	00:26:07.830	25494	25540
00:26:07.840	00:26:11.900	25541	25613
00:26:11.910	00:26:13.160	25614	25661
00:26:13.170	00:26:24.260	25662	25754
00:26:24.270	00:26:28.870	25755	25820
00:26:28.880	00:26:33.050	25821	25890
00:26:33.060	00:26:36.200	25891	25940
00:26:36.210	00:26:45.550	25941	26026
00:26:45.560	00:26:49.770	26027	26103
00:26:49.780	00:26:51.950	26104	26159
00:26:51.960	00:26:54.540	26160	26243
00:26:54.550	00:26:57.850	26244	26309
00:26:57.860	00:27:01.110	26310	26390
00:27:01.120	00:27:04.850	26391	26466
00:27:04.860	00:27:07.210	26467	26531
00:27:07.220	00:27:10.780	26532	26594
00:27:10.790	00:27:16.390	26595	26694
00:27:16.400	00:27:21.060	26695	26767
00:27:21.070	00:27:25.610	26768	26828
00:27:25.620	00:27:29.590	26829	26922
00:27:29.600	00:27:32.430	26923	27021
00:27:32.440	00:27:34.700	27022	27244
00:27:34.710	00:27:37.300	27245	27311
00:27:37.310	00:27:38.770	27312	27346
00:27:38.780	00:27:42.650	27347	27439
00:27:42.660	00:27:46.450	27440	27516
00:27:46.460	00:27:51.030	27517	27590
00:27:51.040	00:27:54.280	27591	27653
00:27:54.290	00:27:57.810	27654	27709
00:27:57.820	00:28:02.380	27710	27775
00:28:02.390	00:28:05.580	27776	27838
00:28:05.590	00:28:08.430	27839	27897
00:28:08.440	00:28:11.720	27898	27950
00:28:11.730	00:28:14.310	27951	28023
00:28:14.320	00:28:16.680	28024	28075
00:28:16.690	00:28:20.050	28076	28130
00:28:20.060	00:28:22.800	28131	28189
00:28:22.810	00:28:27.030	28190	28250
00:28:27.040	00:28:31.450	28251	28324
00:28:31.460	00:28:36.340	28325	28374
00:28:36.350	00:28:41.150	28375	28445
00:28:41.160	00:28:46.720	28446	28544
00:28:46.730	00:28:51.280	28545	28606
00:28:51.290	00:28:55.860	28607	28670
00:28:55.870	00:28:58.900	28671	28726
00:28:58.910	00:29:05.530	28727	28810
00:29:05.540	00:29:09.020	28811	28871
00:29:09.030	00:29:12.480	28872	28923
00:29:12.490	00:29:15.710	28924	28991
00:29:15.720	00:29:18.460	28992	29053
00:29:18.470	00:29:21.210	29054	29104
00:29:21.220	00:29:24.600	29105	29166
00:29:24.610	00:29:26.420	29167	29223
00:29:26.430	00:29:30.630	29224	29323
00:29:30.640	00:29:34.180	29324	29390
00:29:34.190	00:29:37.060	29391	29440
00:29:37.070	00:29:41.140	29441	29501
00:29:41.150	00:29:45.870	29502	29567
00:29:45.880	00:29:49.240	29568	29623
00:29:49.250	00:29:53.980	29624	29698
00:29:53.990	00:29:57.830	29699	29761
00:29:57.840	00:30:01.820	29762	29852
00:30:01.830	00:30:04.580	29853	29910
00:30:04.590	00:30:07.310	29911	29974
00:30:07.320	00:30:09.600	29975	30023
00:30:09.610	00:30:12.920	30024	30117
00:30:12.930	00:30:16.330	30118	30168
00:30:16.340	00:30:19.320	30169	30223
00:30:19.330	00:30:22.710	30224	30287
00:30:22.720	00:30:25.270	30288	30354
00:30:25.280	00:30:30.530	30355	30441
00:30:30.540	00:30:33.610	30442	30505
00:30:33.620	00:30:36.270	30506	30566
00:30:36.280	00:30:39.980	30567	30638
00:30:39.990	00:30:44.430	30639	30695
00:30:44.440	00:30:49.220	30696	30757
00:30:49.230	00:30:53.330	30758	30862
00:30:53.340	00:30:56.540	30863	30940
00:30:56.550	00:30:59.930	30941	30998
00:30:59.940	00:31:04.820	30999	31077
00:31:04.830	00:31:08.300	31078	31139
00:31:08.310	00:31:11.220	31140	31195
00:31:11.230	00:31:15.180	31196	31248
00:31:15.190	00:31:18.530	31249	31309
00:31:18.540	00:31:21.020	31310	31374
00:31:21.030	00:31:23.040	31375	31431
00:31:23.050	00:31:27.210	31432	31497
00:31:27.220	00:31:30.540	31498	31554
00:31:30.550	00:31:34.540	31555	31622
00:31:34.550	00:31:37.430	31623	31679
00:31:37.440	00:31:39.930	31680	31729
00:31:39.940	00:31:42.930	31730	31773
00:31:42.940	00:31:45.870	31774	31825
00:31:45.880	00:31:48.550	31826	31874
00:31:48.560	00:31:53.850	31875	31951
00:31:53.860	00:31:58.620	31952	32021
00:31:58.630	00:32:02.590	32022	32093
00:32:02.600	00:32:04.840	32094	32144
00:32:04.850	00:32:07.600	32145	32201
00:32:07.610	00:32:09.570	32202	32253
00:32:09.580	00:32:12.300	32254	32301
00:32:12.310	00:32:16.430	32302	32357
00:32:16.440	00:32:19.120	32358	32424
00:32:19.130	00:32:24.490	32425	32513
00:32:24.500	00:32:27.420	32514	32571
00:32:27.430	00:32:30.540	32572	32630
00:32:30.550	00:32:33.170	32631	32677
00:32:33.180	00:32:35.320	32678	32729
00:32:35.330	00:32:38.520	32730	32801
00:32:38.530	00:32:41.930	32802	32876
00:32:41.940	00:32:46.560	32877	32938
00:32:46.570	00:32:49.070	32939	32988
00:32:49.080	00:32:53.300	32989	33055
00:32:53.310	00:32:57.510	33056	33146
00:32:57.520	00:33:01.190	33147	33221
00:33:01.200	00:33:05.590	33222	33322
00:33:05.600	00:33:10.650	33323	33400
00:33:10.660	00:33:14.040	33401	33491
00:33:14.050	00:33:16.720	33492	33554
00:33:16.730	00:33:18.670	33555	33604
00:33:18.680	00:33:20.370	33605	33649
00:33:20.380	00:33:22.340	33650	33712
00:33:22.350	00:33:25.310	33713	33780
00:33:25.320	00:33:29.640	33781	33850
00:33:29.650	00:33:35.230	33851	33923
00:33:35.240	00:33:38.410	33924	33979
00:33:38.420	00:33:41.870	33980	34036
00:33:41.880	00:33:44.740	34037	34111
00:33:44.750	00:33:47.110	34112	34167
00:33:47.120	00:33:49.190	34168	34217
00:33:49.200	00:33:51.270	34218	34267
00:33:51.280	00:33:54.010	34268	34319
00:33:54.020	00:33:56.850	34320	34378
00:33:56.860	00:34:00.410	34379	34450
00:34:00.420	00:34:04.140	34451	34516
00:34:04.150	00:34:07.490	34517	34579
00:34:07.500	00:34:11.010	34580	34637
00:34:11.020	00:34:13.400	34638	34687
00:34:13.410	00:34:17.250	34688	34746
00:34:17.260	00:34:21.560	34747	34820
00:34:21.570	00:34:23.940	34821	34868
00:34:23.950	00:34:28.880	34869	34930
00:34:28.890	00:34:31.870	34931	34993
00:34:31.880	00:34:35.070	34994	35049
00:34:35.080	00:34:40.130	35050	35137
00:34:40.140	00:34:43.130	35138	35203
00:34:43.140	00:34:46.990	35204	35269
00:34:47.000	00:34:49.730	35270	35331
00:34:49.740	00:34:52.140	35332	35413
00:34:52.150	00:34:57.660	35414	35501
00:34:57.670	00:35:01.860	35502	35567
00:35:01.870	00:35:04.420	35568	35624
00:35:04.430	00:35:08.520	35625	35682
00:35:08.530	00:35:12.440	35683	35746
00:35:12.450	00:35:16.160	35747	35818
00:35:16.170	00:35:19.080	35819	35866
00:35:19.090	00:35:21.990	35867	35923
00:35:22.000	00:35:24.800	35924	35981
00:35:24.810	00:35:27.870	35982	36054
00:35:27.880	00:35:32.370	36055	36112
00:35:32.380	00:35:36.900	36113	36188
00:35:36.910	00:35:41.920	36189	36292
00:35:41.930	00:35:45.090	36293	36359
00:35:45.100	00:35:48.810	36360	36419
00:35:48.820	00:35:51.460	36420	36471
00:35:51.470	00:35:55.030	36472	36539
00:35:55.040	00:35:58.610	36540	36602
00:35:58.620	00:36:01.060	36603	36670
00:36:01.070	00:36:04.430	36671	36725
00:36:04.440	00:36:10.400	36726	36788
00:36:10.410	00:36:13.330	36789	36843
00:36:13.340	00:36:15.660	36844	36931
00:36:15.670	00:36:19.070	36932	36981
00:36:19.080	00:36:21.640	36982	37031
00:36:21.650	00:36:23.610	37032	37077
00:36:23.620	00:36:25.200	37078	37121
00:36:25.210	00:36:28.650	37122	37190
00:36:28.660	00:36:34.730	37191	37298
00:36:34.740	00:36:37.040	37299	37345
00:36:37.050	00:36:39.290	37346	37392
00:36:39.300	00:36:41.070	37393	37445
00:36:41.080	00:36:43.860	37446	37491
00:36:43.870	00:36:46.620	37492	37536
00:36:46.630	00:36:53.570	37537	37586
00:36:53.580	00:36:58.000	37587	37674
00:36:58.010	00:37:03.410	37677	37767
00:37:03.420	00:37:07.280	37768	37832
00:37:07.290	00:37:11.220	37833	37902
00:37:11.230	00:37:16.120	37903	37986
00:37:16.130	00:37:20.810	37987	38045
00:37:20.820	00:37:25.080	38046	38107
00:37:25.090	00:37:30.240	38108	38157
00:37:30.250	00:37:32.990	38158	38214
00:37:33.000	00:37:37.030	38215	38274
00:37:37.040	00:37:40.460	38275	38345
00:37:40.470	00:37:44.080	38346	38410
00:37:44.090	00:37:48.840	38411	38470
00:37:48.850	00:38:00.900	38471	38581
00:38:00.910	00:38:04.580	38582	38641
00:38:04.590	00:38:08.250	38642	38707
00:38:08.260	00:38:10.550	38708	38758
00:38:10.560	00:38:16.310	38759	38852
00:38:16.320	00:38:19.910	38853	38914
00:38:19.920	00:38:24.450	38915	38960
00:38:24.460	00:38:28.570	38961	39022
00:38:28.580	00:38:31.400	39023	39080
00:38:31.410	00:38:35.050	39081	39141
00:38:35.060	00:38:39.100	39142	39204
00:38:39.110	00:38:42.910	39205	39264
00:38:42.920	00:38:47.240	39265	39340
00:38:47.250	00:38:50.990	39341	39404
00:38:51.000	00:38:55.950	39405	39472
00:38:55.960	00:38:59.200	39473	39526
00:38:59.210	00:39:02.440	39527	39577
00:39:02.450	00:39:06.400	39578	39644
00:39:06.410	00:39:09.370	39645	39700
00:39:09.380	00:39:13.450	39701	39758
00:39:13.460	00:39:17.110	39759	39812
00:39:17.120	00:39:20.950	39813	39872
