start	end	alignment-start	alignment-end
00:09:50.680	00:09:54.220	7484	7553
00:09:54.230	00:09:57.600	7554	7613
00:09:57.610	00:10:00.430	7614	7670
00:10:00.440	00:10:04.790	7671	7748
00:10:04.800	00:10:08.680	7749	7815
00:10:08.690	00:10:11.720	7816	7880
00:10:11.730	00:10:16.630	7881	7959
00:10:16.640	00:10:20.430	7960	8015
00:10:20.440	00:10:25.400	8016	8074
00:10:25.410	00:10:30.270	8075	8154
00:10:30.280	00:10:33.870	8155	8205
00:10:33.880	00:10:35.820	8206	8253
00:10:35.830	00:10:39.270	8254	8306
00:10:39.280	00:10:41.520	8307	8365
00:10:41.530	00:10:45.170	8366	8411
00:10:45.180	00:10:49.230	8412	8464
00:10:49.240	00:10:50.940	8465	8515
00:10:50.950	00:10:53.310	8516	8573
00:10:53.320	00:10:55.750	8574	8620
00:10:55.760	00:10:59.440	8621	8681
00:10:59.450	00:11:03.600	8682	8745
00:11:03.610	00:11:06.410	8746	8809
00:11:06.420	00:11:09.520	8810	8859
00:11:09.530	00:11:15.530	8860	8933
00:11:15.540	00:11:18.820	8934	8992
00:11:18.830	00:11:21.700	8993	9050
00:11:21.710	00:11:23.700	9051	9105
00:11:23.710	00:11:28.440	9106	9173
00:11:28.450	00:11:31.710	9174	9234
00:11:31.720	00:11:34.670	9235	9297
00:11:34.680	00:11:37.500	9298	9350
00:11:37.510	00:11:39.650	9351	9406
00:11:39.660	00:11:43.830	9407	9501
00:11:43.840	00:11:46.400	9502	9551
00:11:46.410	00:11:50.470	9552	9624
00:11:50.480	00:11:52.720	9625	9679
00:11:52.730	00:11:55.750	9680	9735
00:11:55.760	00:11:59.440	9736	9801
00:11:59.450	00:12:02.030	9802	9852
00:12:02.040	00:12:03.960	9853	9899
00:12:03.970	00:12:06.700	9900	9948
00:12:06.710	00:12:10.670	9949	10000
00:12:10.680	00:12:12.770	10001	10058
00:12:12.780	00:12:16.680	10059	10119
00:12:16.690	00:12:18.460	10120	10172
00:12:18.470	00:12:21.520	10173	10228
00:12:21.530	00:12:24.060	10229	10275
00:12:24.070	00:12:26.680	10276	10338
00:12:26.690	00:12:29.740	10339	10387
00:12:29.750	00:12:31.900	10388	10440
00:12:31.910	00:12:34.490	10441	10481
00:12:34.500	00:12:37.050	10482	10545
00:12:37.060	00:12:40.710	10546	10591
00:12:40.720	00:12:44.160	10592	10658
00:12:44.170	00:12:49.160	10659	10714
00:12:49.170	00:12:50.770	10715	10765
00:12:50.780	00:12:53.620	10766	10816
00:12:53.630	00:12:57.540	10817	10873
00:12:57.550	00:13:00.180	10874	10921
00:13:00.190	00:13:04.690	10922	10986
00:13:04.700	00:13:10.120	10987	11054
00:13:10.130	00:13:12.820	11055	11109
00:13:12.830	00:13:14.900	11110	11168
00:13:14.910	00:13:17.940	11169	11232
00:13:17.950	00:13:21.900	11233	11282
00:13:21.910	00:13:24.420	11283	11330
00:13:24.430	00:13:28.060	11331	11407
00:13:28.070	00:13:30.810	11408	11461
00:13:30.820	00:13:33.960	11462	11530
00:13:33.970	00:13:37.980	11531	11584
00:13:37.990	00:13:40.130	11585	11634
00:13:40.140	00:13:44.540	11635	11691
00:13:44.550	00:13:47.420	11692	11744
00:13:47.430	00:13:50.630	11745	11797
00:13:50.640	00:13:53.240	11798	11852
00:13:53.250	00:13:56.860	11853	11912
00:13:56.870	00:13:59.070	11913	11969
00:13:59.080	00:14:00.790	11970	12018
00:14:00.800	00:14:02.650	12019	12069
00:14:02.660	00:14:03.890	12070	12111
00:14:03.900	00:14:05.020	12112	12156
00:14:05.030	00:14:06.840	12157	12201
00:14:06.850	00:14:08.170	12202	12242
00:14:08.180	00:14:13.000	12243	12295
00:14:13.010	00:14:17.770	12296	12352
00:14:17.780	00:14:20.180	12353	12406
00:14:20.190	00:14:22.540	12407	12475
00:14:22.550	00:14:26.640	12476	12545
00:14:26.650	00:14:31.310	12546	12593
00:14:31.320	00:14:34.910	12594	12647
00:14:34.920	00:14:36.810	12648	12705
00:14:36.820	00:14:38.320	12706	12755
00:14:38.330	00:14:42.340	12757	12816
00:14:42.350	00:14:44.230	12817	12874
00:14:44.240	00:14:47.110	12875	12935
00:14:47.120	00:14:50.200	12936	12996
00:14:50.210	00:14:53.660	12997	13053
00:14:53.670	00:14:57.020	13054	13109
00:14:57.030	00:14:59.840	13110	13156
00:14:59.850	00:15:02.290	13157	13224
00:15:02.300	00:15:04.830	13225	13284
00:15:04.840	00:15:07.570	13285	13342
00:15:07.580	00:15:10.260	13343	13411
00:15:10.270	00:15:14.110	13412	13480
00:15:14.120	00:15:16.960	13481	13544
00:15:16.970	00:15:19.620	13545	13607
00:15:19.630	00:15:23.160	13608	13679
00:15:23.170	00:15:27.100	13680	13748
00:15:27.110	00:15:31.760	13749	13805
00:15:31.770	00:15:35.410	13806	13860
00:15:35.420	00:15:39.370	13861	13928
00:15:39.380	00:15:42.270	13929	13982
00:15:42.280	00:15:44.580	13983	14036
00:15:44.590	00:15:50.470	14037	14102
00:15:50.480	00:15:53.820	14103	14154
00:15:53.830	00:15:58.680	14155	14222
00:15:58.690	00:16:00.370	14223	14274
00:16:00.380	00:16:03.210	14275	14326
00:16:03.220	00:16:06.040	14327	14378
00:16:06.050	00:16:08.050	14379	14432
00:16:08.060	00:16:10.610	14433	14498
00:16:10.620	00:16:14.850	14499	14559
00:16:14.860	00:16:16.760	14560	14612
00:16:16.770	00:16:21.260	14613	14680
00:16:21.270	00:16:23.780	14681	14744
00:16:23.790	00:16:26.930	14745	14816
00:16:26.940	00:16:29.900	14817	14878
00:16:29.910	00:16:32.660	14879	14926
00:16:32.670	00:16:35.450	14927	14978
00:16:35.460	00:16:38.710	14979	15051
00:16:38.720	00:16:42.340	15052	15121
00:16:42.350	00:16:44.860	15122	15174
00:16:44.870	00:16:47.830	15175	15227
00:16:47.840	00:16:50.130	15228	15274
00:16:50.140	00:16:53.450	15275	15332
00:16:53.460	00:16:55.830	15333	15392
00:16:55.840	00:16:57.970	15393	15453
00:16:57.980	00:17:00.630	15454	15500
00:17:00.640	00:17:03.580	15501	15553
00:17:03.590	00:17:06.030	15554	15599
00:17:06.040	00:17:07.910	15600	15655
00:17:07.920	00:17:11.600	15656	15730
00:17:11.610	00:17:16.060	15731	15790
00:17:16.070	00:17:19.600	15791	15853
00:17:19.610	00:17:21.030	15854	15898
00:17:21.040	00:17:23.890	15899	15960
00:17:23.900	00:17:26.280	15961	16009
00:17:26.290	00:17:30.360	16010	16069
00:17:30.370	00:17:34.130	16070	16118
00:17:34.140	00:17:37.370	16119	16175
00:17:37.380	00:17:40.990	16176	16246
00:17:41.000	00:17:45.520	16247	16301
00:17:45.530	00:17:48.080	16302	16362
00:17:48.090	00:17:50.270	16363	16416
00:17:50.280	00:17:54.940	16417	16474
00:17:54.950	00:17:57.500	16475	16545
00:17:57.510	00:17:59.300	16546	16607
00:17:59.310	00:18:02.270	16608	16669
00:18:02.280	00:18:03.410	16670	16714
00:18:03.420	00:18:06.640	16715	16780
00:18:06.650	00:18:10.050	16781	16839
00:18:10.060	00:18:14.420	16840	16898
00:18:14.430	00:18:17.100	16899	16950
00:18:17.110	00:18:19.100	16951	16998
00:18:19.110	00:18:24.130	16999	17066
00:18:24.140	00:18:27.500	17067	17124
00:18:27.510	00:18:29.950	17125	17178
00:18:29.960	00:18:34.030	17179	17236
00:18:34.040	00:18:36.360	17237	17272
00:18:36.370	00:18:38.080	17273	17314
00:18:38.090	00:18:41.300	17315	17359
00:18:41.310	00:18:46.310	17360	17420
00:18:46.320	00:18:50.180	17421	17474
00:18:50.190	00:18:54.180	17475	17533
00:18:54.190	00:18:58.810	17534	17588
00:18:58.820	00:19:02.560	17589	17632
00:19:02.570	00:19:06.820	17633	17695
00:19:06.830	00:19:09.130	17696	17744
00:19:09.140	00:19:11.980	17745	17791
00:19:11.990	00:19:14.000	17792	17859
00:19:14.010	00:19:18.560	17860	17931
00:19:18.570	00:19:20.310	17932	17972
00:19:20.320	00:19:25.110	17973	18041
00:19:25.120	00:19:31.160	18042	18099
00:19:31.170	00:19:32.940	18100	18149
00:19:32.950	00:19:34.710	18150	18207
00:19:34.720	00:19:37.490	18208	18265
00:19:37.500	00:19:39.890	18266	18314
00:19:39.900	00:19:44.920	18315	18376
00:19:44.930	00:19:49.770	18377	18443
00:19:49.780	00:19:53.280	18444	18514
00:19:53.290	00:19:57.070	18515	18584
00:19:57.080	00:19:59.460	18585	18633
00:19:59.470	00:20:02.230	18634	18689
00:20:02.240	00:20:04.980	18690	18745
00:20:04.990	00:20:09.210	18746	18822
00:20:09.220	00:20:14.210	18823	18872
00:20:14.220	00:20:19.580	18873	18941
00:20:19.590	00:20:23.880	18942	18981
00:20:23.890	00:20:27.150	18982	19052
00:20:27.160	00:20:29.980	19053	19108
00:20:29.990	00:20:35.400	19109	19160
00:20:35.410	00:20:40.820	19161	19220
00:20:40.830	00:20:44.280	19221	19289
00:20:44.290	00:20:48.330	19290	19355
00:20:48.340	00:20:53.720	19356	19413
00:20:53.730	00:20:56.900	19414	19476
00:20:56.910	00:20:59.430	19477	19524
00:20:59.440	00:21:01.810	19525	19574
00:21:01.820	00:21:04.630	19575	19621
00:21:04.640	00:21:10.300	19622	19694
00:21:10.310	00:21:14.210	19695	19761
00:21:14.220	00:21:16.820	19762	19818
00:21:16.830	00:21:19.840	19819	19875
00:21:19.850	00:21:22.990	19876	19924
00:21:23.000	00:21:25.160	19925	19979
00:21:25.170	00:21:29.600	19980	20047
00:21:29.610	00:21:35.220	20048	20107
00:21:35.230	00:21:38.780	20108	20168
00:21:38.790	00:21:41.480	20169	20221
00:21:41.490	00:21:44.270	20222	20285
00:21:44.280	00:21:47.820	20286	20357
00:21:47.830	00:21:51.100	20358	20420
00:21:51.110	00:21:54.410	20421	20494
00:21:54.420	00:21:57.250	20495	20550
00:21:57.260	00:21:59.680	20551	20605
00:21:59.690	00:22:02.580	20606	20661
00:22:02.590	00:22:06.760	20662	20738
00:22:06.770	00:22:08.670	20739	20785
00:22:08.680	00:22:11.310	20786	20836
00:22:11.320	00:22:14.040	20837	20903
00:22:14.050	00:22:17.780	20904	20965
00:22:17.790	00:22:20.860	20966	21020
00:22:20.870	00:22:23.110	21021	21066
00:22:23.120	00:22:25.280	21067	21117
00:22:25.290	00:22:28.590	21118	21178
00:22:28.600	00:22:31.690	21179	21241
00:22:31.700	00:22:34.100	21242	21291
00:22:34.110	00:22:37.170	21292	21342
00:22:37.180	00:22:40.510	21343	21402
00:22:40.520	00:22:42.920	21403	21446
00:22:42.930	00:22:45.610	21447	21510
00:22:45.620	00:22:48.940	21511	21571
00:22:48.950	00:22:51.830	21572	21622
00:22:51.840	00:22:55.530	21623	21699
00:22:55.540	00:22:59.120	21700	21767
00:22:59.130	00:23:02.250	21768	21830
00:23:02.260	00:23:04.840	21831	21879
00:23:04.850	00:23:07.930	21880	21929
00:23:07.940	00:23:11.990	21930	21990
00:23:12.000	00:23:14.220	21991	22038
00:23:14.230	00:23:16.460	22039	22083
00:23:16.470	00:23:18.750	22084	22142
00:23:18.760	00:23:22.480	22143	22198
00:23:22.490	00:23:28.580	22199	22253
00:23:28.590	00:23:31.700	22254	22307
00:23:31.710	00:23:35.140	22308	22374
00:23:35.150	00:23:37.320	22375	22427
00:23:37.330	00:23:40.030	22428	22478
00:23:40.040	00:23:42.600	22479	22533
00:23:42.610	00:23:45.670	22534	22596
00:23:45.680	00:23:49.380	22597	22652
00:23:49.390	00:23:53.230	22653	22706
00:23:53.240	00:23:55.600	22707	22756
00:23:55.610	00:23:58.200	22757	22813
00:23:58.210	00:24:01.590	22814	22865
00:24:01.600	00:24:03.120	22866	22908
00:24:03.130	00:24:06.830	22909	22966
00:24:06.840	00:24:09.640	22967	23032
00:24:09.650	00:24:13.080	23033	23088
00:24:13.090	00:24:14.300	23089	23153
00:24:14.310	00:24:17.830	23154	23213
00:24:17.840	00:24:20.190	23214	23283
00:24:20.200	00:24:23.210	23284	23326
00:24:23.220	00:24:25.810	23327	23396
00:24:25.820	00:24:27.610	23397	23444
00:24:27.620	00:24:31.280	23445	23518
00:24:31.290	00:24:32.990	23519	23571
00:24:33.000	00:24:35.890	23572	23633
00:24:35.900	00:24:37.960	23634	23684
00:24:37.970	00:24:42.020	23685	23751
00:24:42.030	00:24:45.610	23752	23819
00:24:45.620	00:24:48.930	23820	23876
00:24:48.940	00:24:52.670	23877	23933
00:24:52.680	00:24:55.040	23934	23987
00:24:55.050	00:24:58.050	23988	24042
00:24:58.060	00:25:00.990	24043	24103
00:25:01.000	00:25:04.980	24104	24151
00:25:04.990	00:25:07.960	24152	24229
00:25:07.970	00:25:12.430	24230	24281
00:25:12.440	00:25:16.450	24282	24331
00:25:16.460	00:25:19.490	24332	24386
00:25:19.500	00:25:21.670	24387	24431
00:25:21.680	00:25:24.110	24432	24491
00:25:24.120	00:25:26.590	24492	24539
00:25:26.600	00:25:28.310	24540	24590
00:25:28.320	00:25:31.340	24591	24637
00:25:31.350	00:25:34.730	24638	24689
00:25:34.740	00:25:36.510	24690	24733
00:25:36.520	00:25:39.220	24734	24788
00:25:39.230	00:25:41.820	24789	24847
00:25:41.830	00:25:45.900	24848	24904
00:25:45.910	00:25:48.150	24905	24964
00:25:48.160	00:25:51.030	24965	25016
00:25:51.040	00:25:52.620	25017	25071
00:25:52.630	00:25:54.450	25072	25130
00:25:54.460	00:25:57.820	25131	25189
00:25:57.830	00:26:01.060	25190	25251
00:26:01.070	00:26:05.390	25252	25300
00:26:05.400	00:26:09.610	25301	25365
00:26:09.620	00:26:14.830	25366	25437
00:26:14.840	00:26:17.930	25438	25492
00:26:17.940	00:26:20.290	25493	25551
00:26:20.300	00:26:23.240	25552	25606
00:26:23.250	00:26:26.910	25607	25661
00:26:26.920	00:26:28.530	25662	25708
00:26:28.540	00:26:32.100	25709	25758
00:26:32.110	00:26:36.160	25759	25818
00:26:36.170	00:26:38.970	25819	25868
00:26:38.980	00:26:41.550	25869	25916
00:26:41.560	00:26:45.090	25917	25977
00:26:45.100	00:26:48.330	25977	26021
00:26:48.340	00:26:51.310	26022	26077
00:26:51.320	00:26:53.800	26078	26132
00:26:53.810	00:26:57.300	26133	26178
00:26:57.310	00:26:59.640	26179	26228
00:26:59.650	00:27:01.640	26229	26283
00:27:01.650	00:27:05.630	26284	26344
00:27:05.640	00:27:08.270	26345	26405
00:27:08.280	00:27:13.690	26406	26469
00:27:13.700	00:27:15.420	26470	26514
00:27:15.430	00:27:17.330	26515	26565
00:27:17.340	00:27:20.510	26566	26618
00:27:20.520	00:27:23.700	26619	26671
00:27:23.710	00:27:26.220	26672	26722
00:27:26.230	00:27:29.610	26723	26779
00:27:29.620	00:27:32.450	26780	26827
00:27:32.460	00:27:35.870	26828	26874
00:27:35.880	00:27:39.040	26875	26942
00:27:39.050	00:27:43.060	26943	27001
00:27:43.070	00:27:46.510	27002	27060
00:27:46.520	00:27:49.730	27061	27124
00:27:49.740	00:27:52.610	27125	27190
00:27:52.620	00:27:56.580	27191	27252
00:27:56.590	00:27:59.790	27253	27310
00:27:59.800	00:28:03.140	27311	27365
00:28:03.150	00:28:06.420	27366	27421
00:28:06.430	00:28:10.550	27422	27483
00:28:10.560	00:28:13.910	27484	27538
00:28:13.920	00:28:16.320	27539	27599
00:28:16.330	00:28:20.410	27600	27647
00:28:20.420	00:28:23.710	27648	27704
00:28:23.720	00:28:25.980	27705	27755
00:28:25.990	00:28:28.970	27756	27806
00:28:28.980	00:28:32.450	27807	27869
00:28:32.460	00:28:37.610	27870	27926
00:28:37.620	00:28:39.220	27927	27981
00:28:39.230	00:28:41.240	27982	28028
00:28:41.250	00:28:44.550	28029	28086
00:28:44.560	00:28:47.620	28087	28151
00:28:47.630	00:28:50.130	28152	28216
00:28:50.140	00:28:53.750	28217	28273
00:28:53.760	00:28:56.150	28274	28326
00:28:56.160	00:28:59.380	28327	28381
00:28:59.390	00:29:01.950	28382	28431
00:29:01.960	00:29:05.450	28432	28487
00:29:05.460	00:29:08.130	28488	28529
00:29:08.140	00:29:11.180	28530	28592
00:29:11.190	00:29:13.590	28593	28646
00:29:13.600	00:29:17.580	28647	28717
00:29:17.590	00:29:19.870	28718	28767
00:29:19.880	00:29:24.100	28768	28837
00:29:24.110	00:29:27.710	28838	28904
00:29:27.720	00:29:29.140	28905	28952
00:29:29.150	00:29:31.440	28953	29003
00:29:31.450	00:29:33.090	29004	29059
00:29:33.100	00:29:35.080	29060	29114
00:29:35.090	00:29:36.520	29115	29164
00:29:36.530	00:29:39.520	29165	29205
00:29:39.530	00:29:43.070	29206	29257
00:29:43.080	00:29:45.450	29258	29306
00:29:45.460	00:29:48.990	29307	29357
00:29:49.000	00:29:53.390	29358	29430
00:29:53.400	00:29:55.580	29431	29478
00:29:55.590	00:29:58.130	29479	29524
00:29:58.140	00:30:00.340	29525	29584
00:30:00.350	00:30:02.580	29585	29642
00:30:02.590	00:31:13.060	29643	29649
