start	end	alignment-start	alignment-end
00:10:26.850	00:10:29.880	8406	8457
00:10:29.890	00:10:32.720	8458	8514
00:10:32.730	00:10:36.620	8515	8576
00:10:36.630	00:10:40.370	8577	8635
00:10:40.380	00:10:42.240	8636	8678
00:10:42.250	00:10:45.440	8679	8743
00:10:45.450	00:10:50.670	8744	8831
00:10:50.680	00:10:53.420	8832	8884
00:10:53.430	00:10:56.780	8885	8952
00:10:56.790	00:11:00.810	8953	9020
00:11:00.820	00:11:05.120	9021	9099
00:11:05.130	00:11:09.210	9100	9179
00:11:09.220	00:11:13.600	9180	9257
00:11:13.610	00:11:16.740	9258	9314
00:11:16.750	00:11:20.340	9315	9366
00:11:20.350	00:11:23.890	9367	9434
00:11:23.900	00:11:27.650	9435	9501
00:11:27.660	00:11:31.520	9502	9583
00:11:31.530	00:11:35.240	9584	9649
00:11:35.250	00:11:40.170	9650	9708
00:11:40.180	00:11:43.500	9709	9768
00:11:43.510	00:11:46.850	9769	9828
00:11:46.860	00:11:51.550	9829	9896
00:11:51.560	00:12:08.350	9897	9982
00:12:08.360	00:12:11.730	9983	10037
00:12:11.740	00:12:14.840	10038	10096
00:12:14.850	00:12:18.940	10097	10169
00:12:18.950	00:12:21.950	10170	10225
00:12:21.960	00:12:25.220	10226	10291
00:12:25.230	00:12:28.540	10292	10345
00:12:28.550	00:12:31.980	10346	10415
00:12:31.990	00:12:35.470	10416	10492
00:12:35.480	00:12:38.490	10493	10551
00:12:38.500	00:12:40.670	10552	10605
00:12:40.680	00:12:44.310	10606	10660
00:12:44.320	00:12:48.200	10661	10731
00:12:48.210	00:12:52.170	10732	10803
00:12:52.180	00:12:55.050	10804	10861
00:12:55.060	00:12:59.180	10862	10911
00:12:59.190	00:13:03.420	10912	10973
00:13:03.430	00:13:05.940	10974	11027
00:13:05.950	00:13:09.860	11028	11089
00:13:09.870	00:13:13.940	11090	11146
00:13:13.950	00:13:19.290	11147	11199
00:13:19.300	00:13:22.670	11200	11267
00:13:22.680	00:13:25.010	11268	11317
00:13:25.020	00:13:29.550	11318	11374
00:13:29.560	00:13:34.030	11375	11439
00:13:34.040	00:13:38.730	11440	11502
00:13:38.740	00:13:43.600	11503	11570
00:13:43.610	00:13:47.370	11571	11637
00:13:47.380	00:13:50.090	11638	11690
00:13:50.100	00:13:52.800	11691	11742
00:13:52.810	00:13:56.520	11743	11799
00:13:56.530	00:14:00.080	11800	11861
00:14:00.090	00:14:02.770	11862	11922
00:14:02.780	00:14:07.690	11923	11991
00:14:07.700	00:14:11.520	11992	12053
00:14:11.530	00:14:15.210	12054	12115
00:14:15.220	00:14:17.140	12116	12169
00:14:17.150	00:14:20.860	12170	12225
00:14:20.870	00:14:23.900	12226	12278
00:14:23.910	00:14:26.630	12279	12331
00:14:26.640	00:14:29.260	12332	12382
00:14:29.270	00:14:32.120	12383	12436
00:14:32.130	00:14:35.800	12437	12495
00:14:35.810	00:14:40.840	12496	12564
00:14:40.850	00:14:44.220	12565	12632
00:14:44.230	00:14:46.840	12633	12690
00:14:46.850	00:14:50.120	12691	12733
00:14:50.130	00:14:53.970	12734	12806
00:14:53.980	00:14:57.850	12807	12861
00:14:57.860	00:15:01.050	12862	12910
00:15:01.060	00:15:06.150	12911	12963
00:15:06.160	00:15:09.670	12964	13018
00:15:09.680	00:15:12.570	13019	13058
00:15:12.580	00:15:15.540	13059	13111
00:15:15.550	00:15:18.060	13112	13158
00:15:18.070	00:15:21.390	13159	13216
00:15:21.400	00:15:25.290	13217	13266
00:15:25.300	00:15:28.650	13267	13325
00:15:28.660	00:15:30.900	13326	13395
00:15:30.910	00:15:34.920	13396	13448
00:15:34.930	00:15:37.270	13449	13518
00:15:37.280	00:15:41.220	13519	13569
00:15:41.230	00:15:45.820	13570	13629
00:15:45.830	00:15:49.790	13630	13684
00:15:49.800	00:15:52.070	13685	13733
00:15:52.080	00:15:55.710	13734	13779
00:15:55.720	00:15:59.930	13780	13829
00:15:59.940	00:16:03.580	13830	13890
00:16:03.590	00:16:07.920	13891	13949
00:16:07.930	00:16:11.800	13950	14011
00:16:11.810	00:16:15.780	14012	14080
00:16:15.790	00:16:20.750	14081	14151
00:16:20.760	00:16:23.240	14152	14204
00:16:23.250	00:16:27.560	14205	14262
00:16:27.570	00:16:30.590	14263	14336
00:16:30.600	00:16:33.230	14337	14381
00:16:33.240	00:16:36.450	14382	14425
00:16:36.460	00:16:41.180	14426	14481
00:16:41.190	00:16:46.140	14482	14550
00:16:46.150	00:16:49.000	14551	14599
00:16:49.010	00:16:51.260	14600	14653
00:16:51.270	00:16:55.050	14654	14704
00:16:55.060	00:16:58.330	14705	14758
00:16:58.340	00:17:02.080	14759	14821
00:17:02.090	00:17:04.800	14822	14872
00:17:04.810	00:17:07.330	14873	14931
00:17:07.340	00:17:10.620	14932	14989
00:17:10.630	00:17:14.120	14990	15036
00:17:14.130	00:17:17.990	15037	15099
00:17:18.000	00:17:20.840	15100	15160
00:17:20.850	00:17:23.910	15161	15211
00:17:23.920	00:17:26.680	15212	15270
00:17:26.690	00:17:28.840	15271	15323
00:17:28.850	00:17:31.710	15324	15384
00:17:31.720	00:17:35.340	15385	15444
00:17:35.350	00:17:40.410	15445	15498
00:17:40.420	00:17:45.250	15499	15573
00:17:45.260	00:17:48.280	15576	15643
00:17:48.290	00:17:52.660	15644	15705
00:17:52.670	00:17:56.190	15706	15768
00:17:56.200	00:18:00.720	15769	15829
00:18:00.730	00:18:03.300	15830	15872
00:18:03.310	00:18:08.290	15873	15930
00:18:08.300	00:18:11.170	15931	15978
00:18:11.180	00:18:14.290	15979	16038
00:18:14.300	00:18:17.160	16039	16100
00:18:17.170	00:18:21.040	16101	16175
00:18:21.050	00:18:25.310	16176	16234
00:18:25.320	00:18:28.330	16235	16281
00:18:28.340	00:18:34.470	16282	16341
00:18:34.480	00:18:37.610	16342	16395
00:18:37.620	00:18:40.200	16396	16452
00:18:40.210	00:18:42.400	16453	16516
00:18:42.410	00:18:45.040	16517	16566
00:18:45.050	00:18:46.970	16567	16632
00:18:46.980	00:18:48.810	16633	16678
00:18:48.820	00:18:52.280	16679	16733
00:18:52.290	00:18:54.600	16734	16791
00:18:54.610	00:18:57.410	16792	16837
00:18:57.420	00:19:00.980	16838	16917
00:19:00.990	00:19:03.900	16918	16965
00:19:03.910	00:19:08.000	16966	17028
00:19:08.010	00:19:13.360	17029	17081
00:19:13.370	00:19:16.190	17082	17137
00:19:16.200	00:19:20.280	17138	17204
00:19:20.290	00:19:24.450	17205	17280
00:19:24.460	00:19:27.640	17281	17351
00:19:27.650	00:19:33.030	17352	17428
00:19:33.040	00:19:36.250	17429	17484
00:19:36.260	00:19:40.120	17485	17559
00:19:40.130	00:19:43.990	17560	17627
00:19:44.000	00:19:47.280	17628	17683
00:19:47.290	00:19:49.980	17684	17739
00:19:49.990	00:19:54.160	17740	17806
00:19:54.170	00:19:57.190	17807	17856
00:19:57.200	00:20:00.350	17857	17936
00:20:00.360	00:20:03.310	17937	18002
00:20:03.320	00:20:08.680	18003	18059
00:20:08.690	00:20:13.510	18060	18112
00:20:13.520	00:20:16.130	18113	18168
00:20:16.140	00:20:18.910	18169	18220
00:20:18.920	00:20:23.730	18221	18276
00:20:23.740	00:20:28.790	18277	18340
00:20:28.800	00:20:30.620	18341	18384
00:20:30.630	00:20:34.970	18385	18447
00:20:34.980	00:20:38.550	18448	18491
00:20:38.560	00:20:41.170	18492	18545
00:20:41.180	00:20:44.670	18546	18602
00:20:44.680	00:20:48.410	18603	18671
00:20:48.420	00:20:51.860	18672	18745
00:20:51.870	00:20:55.600	18746	18799
00:20:55.610	00:20:57.900	18800	18852
00:20:57.910	00:21:00.650	18853	18903
00:21:00.660	00:21:03.020	18904	18954
00:21:03.030	00:21:08.640	18955	19030
00:21:08.650	00:21:12.040	19031	19099
00:21:12.050	00:21:13.940	19100	19151
00:21:13.950	00:21:16.730	19152	19205
00:21:16.740	00:21:20.530	19206	19263
00:21:20.540	00:21:22.730	19264	19318
00:21:22.740	00:21:26.980	19319	19390
00:21:26.990	00:21:29.320	19391	19440
00:21:29.330	00:21:33.330	19441	19506
00:21:33.340	00:21:38.130	19507	19577
00:21:38.140	00:21:44.040	19578	19642
00:21:44.050	00:21:48.950	19643	19710
00:21:48.960	00:21:53.370	19711	19789
00:21:53.380	00:21:56.820	19790	19867
00:21:56.830	00:21:59.160	19868	19918
00:21:59.170	00:22:01.420	19919	19980
00:22:01.430	00:22:05.210	19981	20049
00:22:05.220	00:22:08.080	20050	20104
00:22:08.090	00:22:11.340	20105	20165
00:22:11.350	00:22:15.390	20166	20228
00:22:15.400	00:22:18.410	20229	20283
00:22:18.420	00:22:22.730	20284	20345
00:22:22.740	00:22:25.970	20346	20396
00:22:25.980	00:22:28.920	20397	20459
00:22:28.930	00:22:33.220	20460	20531
00:22:33.230	00:22:36.890	20532	20574
00:22:36.900	00:22:40.050	20575	20630
00:22:40.060	00:22:43.600	20631	20691
00:22:43.610	00:22:46.280	20692	20747
00:22:46.290	00:22:49.470	20748	20802
00:22:49.480	00:22:52.790	20803	20860
00:22:52.800	00:22:55.430	20861	20915
00:22:55.440	00:22:59.940	20916	20972
00:22:59.950	00:23:01.750	20973	21014
00:23:01.760	00:23:05.800	21015	21078
00:23:05.810	00:23:08.500	21079	21122
00:23:08.510	00:23:12.220	21123	21183
00:23:12.230	00:23:15.020	21184	21238
00:23:15.030	00:23:19.200	21239	21298
00:23:19.210	00:23:22.360	21299	21348
00:23:22.370	00:23:25.670	21349	21413
00:23:25.680	00:23:28.970	21414	21468
00:23:28.980	00:23:30.410	21469	21527
00:23:30.420	00:23:32.180	21528	21581
00:23:32.190	00:23:34.940	21582	21653
00:23:34.950	00:23:38.180	21654	21704
00:23:38.190	00:23:41.080	21705	21769
00:23:41.090	00:23:43.030	21770	21819
00:23:43.040	00:23:46.400	21820	21886
00:23:46.410	00:23:50.820	21887	21947
00:23:50.830	00:23:53.520	21948	21998
00:23:53.530	00:23:58.190	21999	22058
00:23:58.200	00:24:01.930	22059	22118
00:24:01.940	00:24:05.110	22119	22175
00:24:05.120	00:24:09.990	22176	22238
00:24:10.000	00:24:11.460	22239	22284
00:24:11.470	00:24:15.020	22285	22341
00:24:15.030	00:24:19.920	22342	22412
00:24:19.930	00:24:22.990	22413	22465
00:24:23.000	00:24:28.500	22466	22517
00:24:28.510	00:24:34.790	22518	22580
00:24:34.800	00:24:40.610	22581	22638
00:24:40.620	00:24:44.050	22639	22688
00:24:44.060	00:24:47.110	22689	22737
00:24:47.120	00:24:51.750	22738	22794
00:24:51.760	00:24:56.540	22795	22847
00:24:56.550	00:25:00.550	22848	22904
00:25:00.560	00:25:04.630	22905	22980
00:25:04.640	00:25:08.220	22981	23040
00:25:08.230	00:25:11.430	23041	23122
00:25:11.440	00:25:13.640	23125	23174
00:25:13.650	00:25:17.050	23175	23233
00:25:17.060	00:25:19.730	23234	23306
00:25:19.740	00:25:22.220	23307	23362
00:25:22.230	00:25:25.110	23363	23414
00:25:25.120	00:25:28.930	23415	23477
00:25:28.940	00:25:31.480	23478	23537
00:25:31.490	00:25:33.770	23538	23593
00:25:33.780	00:25:37.150	23594	23652
00:25:37.160	00:25:40.170	23653	23701
00:25:40.180	00:25:43.570	23702	23758
00:25:43.580	00:25:47.820	23759	23808
00:25:47.830	00:25:51.230	23809	23864
00:25:51.240	00:25:54.080	23865	23922
00:25:54.090	00:25:56.160	23923	23975
00:25:56.170	00:25:59.710	23976	24035
00:25:59.720	00:26:04.210	24036	24098
00:26:04.220	00:26:07.350	24099	24154
00:26:07.360	00:26:10.190	24155	24212
00:26:10.200	00:26:13.850	24213	24270
00:26:13.860	00:26:16.300	24271	24330
00:26:16.310	00:26:20.410	24331	24379
00:26:20.420	00:26:24.690	24380	24433
00:26:24.700	00:26:28.420	24434	24492
00:26:28.430	00:26:32.020	24493	24540
00:26:32.030	00:26:37.470	24541	24620
00:26:37.480	00:26:40.660	24621	24690
00:26:40.670	00:26:43.800	24691	24738
00:26:43.810	00:26:47.030	24739	24792
00:26:47.040	00:26:49.700	24793	24843
00:26:49.710	00:26:52.920	24844	24893
00:26:52.930	00:26:57.410	24894	24948
00:26:57.420	00:27:00.220	24949	24996
00:27:00.230	00:27:04.340	24997	25060
00:27:04.350	00:27:06.930	25061	25127
00:27:06.940	00:27:09.510	25128	25186
00:27:09.520	00:27:13.770	25187	25246
00:27:13.780	00:27:17.710	25247	25323
00:27:17.720	00:27:22.440	25324	25384
00:27:22.450	00:27:25.540	25385	25435
00:27:25.550	00:27:28.950	25436	25488
00:27:28.960	00:27:31.510	25489	25539
00:27:31.520	00:27:34.220	25540	25593
00:27:34.230	00:27:37.990	25594	25657
00:27:38.000	00:27:41.150	25658	25706
00:27:41.160	00:27:44.820	25707	25761
00:27:44.830	00:27:47.690	25762	25835
00:27:47.700	00:27:52.100	25835	25908
00:27:52.110	00:27:53.770	25909	25954
00:27:53.780	00:27:56.700	25955	26026
00:27:56.710	00:28:00.210	26027	26076
00:28:00.220	00:28:02.380	26077	26126
00:28:02.390	00:28:06.630	26127	26166
00:28:06.640	00:28:12.950	26167	26243
00:28:12.960	00:28:18.370	26244	26299
00:28:18.380	00:28:21.740	26300	26356
00:28:21.750	00:28:24.770	26357	26405
00:28:24.780	00:28:28.210	26406	26466
00:28:28.220	00:28:32.560	26467	26542
00:28:32.570	00:28:35.250	26543	26598
00:28:35.260	00:28:38.270	26599	26646
00:28:38.280	00:28:41.910	26647	26701
00:28:41.920	00:28:45.020	26702	26754
00:28:45.030	00:28:48.160	26755	26825
00:28:48.170	00:28:51.940	26826	26876
00:28:51.950	00:28:55.200	26877	26928
00:28:55.210	00:28:58.670	26929	26994
00:28:58.680	00:29:02.490	26995	27055
00:29:02.500	00:29:06.120	27056	27122
00:29:06.130	00:29:09.530	27123	27173
00:29:09.540	00:29:12.640	27174	27233
00:29:12.650	00:29:15.690	27234	27295
00:29:15.700	00:29:18.570	27296	27356
00:29:18.580	00:29:20.730	27357	27403
00:29:20.740	00:29:24.690	27404	27464
00:29:24.700	00:29:27.960	27465	27528
00:29:27.970	00:29:31.320	27529	27588
00:29:31.330	00:29:34.900	27589	27658
00:29:34.910	00:29:37.830	27659	27702
00:29:37.840	00:29:42.040	27703	27754
00:29:42.050	00:29:45.640	27755	27837
00:29:45.650	00:29:47.720	27838	27889
00:29:47.730	00:29:53.040	27890	27949
00:29:53.050	00:29:55.630	27950	27997
00:29:55.640	00:29:59.150	27998	28052
00:29:59.160	00:30:01.850	28053	28109
00:30:01.860	00:30:05.010	28110	28172
00:30:05.020	00:30:07.150	28173	28245
00:30:07.160	00:30:11.570	28246	28307
00:30:11.580	00:30:16.690	28308	28376
00:30:16.700	00:30:20.120	28377	28433
00:30:20.130	00:30:22.570	28434	28483
00:30:22.580	00:30:26.890	28484	28542
00:30:26.900	00:30:30.180	28543	28591
00:30:30.190	00:30:33.520	28592	28643
00:30:33.530	00:30:35.650	28644	28689
00:30:35.660	00:30:38.660	28690	28750
00:30:38.670	00:30:41.400	28751	28818
00:30:41.410	00:30:44.250	28819	28883
00:30:44.260	00:30:46.800	28884	28942
00:30:46.810	00:30:50.830	28943	29009
00:30:50.840	00:30:57.230	29010	29066
00:30:57.240	00:30:59.470	29067	29113
00:30:59.480	00:31:03.100	29114	29178
00:31:03.110	00:31:05.470	29179	29235
00:31:05.480	00:31:09.410	29236	29290
00:31:09.420	00:31:11.910	29291	29343
00:31:11.920	00:31:16.360	29344	29386
00:31:16.370	00:31:19.170	29387	29438
00:31:19.180	00:31:21.830	29439	29489
00:31:21.840	00:31:24.550	29490	29547
00:31:24.560	00:31:28.480	29548	29616
00:31:28.490	00:31:33.560	29617	29689
00:31:33.570	00:31:37.230	29690	29745
00:31:37.240	00:31:41.120	29746	29803
00:31:41.130	00:31:44.750	29804	29861
00:31:44.760	00:31:47.700	29862	29931
00:31:47.710	00:31:52.330	29932	30003
00:31:52.340	00:31:56.250	30004	30059
00:31:56.260	00:31:59.690	30060	30111
00:31:59.700	00:32:04.410	30112	30180
00:32:04.420	00:32:06.360	30181	30224
00:32:06.370	00:32:08.920	30225	30300
00:32:08.930	00:32:11.510	30301	30359
00:32:11.520	00:32:15.040	30360	30435
00:32:15.050	00:32:21.340	30436	30523
00:32:21.350	00:32:23.470	30524	30569
00:32:23.480	00:32:27.480	30570	30641
00:32:27.490	00:32:31.640	30642	30714
00:32:31.650	00:32:35.280	30715	30781
00:32:35.290	00:32:37.750	30782	30838
00:32:37.760	00:32:40.500	30839	30885
00:32:40.510	00:32:44.200	30886	30958
00:32:44.210	00:32:47.340	30959	31030
00:32:47.350	00:33:02.800	31031	31113
00:33:02.810	00:33:06.070	31114	31161
00:33:06.080	00:33:09.490	31162	31230
00:33:09.500	00:33:14.750	31231	31295
00:33:14.760	00:33:17.950	31296	31344
00:33:17.960	00:33:21.750	31345	31416
00:33:21.760	00:33:24.890	31417	31482
00:33:24.900	00:33:28.800	31483	31544
00:33:28.810	00:33:31.760	31545	31604
00:33:31.770	00:33:39.110	31605	31691
00:33:39.120	00:33:42.870	31692	31764
00:33:42.880	00:33:46.880	31765	31829
00:33:46.890	00:33:50.850	31830	31902
00:33:50.860	00:33:54.360	31903	31958
00:33:54.370	00:33:58.710	31959	32032
00:33:58.720	00:34:01.670	32033	32079
00:34:01.680	00:34:06.080	32080	32148
00:34:06.090	00:34:08.960	32149	32203
00:34:08.970	00:34:13.090	32204	32266
00:34:13.100	00:34:16.400	32267	32372
00:34:16.410	00:34:20.320	32373	32429
00:34:20.330	00:34:22.720	32430	32473
00:34:22.730	00:34:31.280	32474	32537
00:34:31.290	00:34:36.410	32538	32610
00:34:36.420	00:34:39.050	32611	32659
00:34:39.060	00:34:44.770	32660	32748
00:34:44.780	00:34:47.430	32749	32795
00:34:47.440	00:34:51.070	32796	32848
00:34:51.080	00:34:54.260	32849	32912
00:34:54.270	00:35:00.680	32913	32968
00:35:00.690	00:35:05.850	32969	33029
00:35:05.860	00:35:08.890	33030	33099
00:35:08.900	00:35:10.760	33100	33150
00:35:10.770	00:35:14.400	33151	33209
00:35:14.410	00:35:18.810	33210	33272
00:35:18.820	00:35:23.510	33273	33320
00:35:23.520	00:35:28.980	33321	33384
00:35:28.990	00:35:31.160	33385	33433
00:35:31.170	00:35:34.560	33434	33517
00:35:34.570	00:35:37.180	33518	33576
00:35:37.190	00:35:40.100	33577	33665
00:35:40.110	00:35:44.280	33666	33716
00:35:44.290	00:35:49.370	33717	33773
00:35:49.380	00:35:53.620	33774	33889
00:35:53.630	00:35:57.170	33890	33951
00:35:57.180	00:35:59.730	33952	34001
00:35:59.740	00:36:02.130	34002	34051
00:36:02.140	00:36:04.820	34052	34094
00:36:04.830	00:36:06.850	34095	34141
00:36:06.860	00:36:08.570	34142	34184
00:36:08.580	00:36:14.960	34185	34282
00:36:14.970	00:36:18.200	34283	34344
00:36:18.210	00:36:21.560	34345	34411
00:36:21.570	00:36:23.910	34412	34457
00:36:23.920	00:36:29.580	34458	34501
00:36:29.590	00:36:32.740	34502	34555
00:36:32.750	00:36:35.970	34556	34616
00:36:35.980	00:36:41.260	34617	34696
00:36:41.270	00:36:45.160	34697	34758
00:36:45.170	00:36:48.600	34759	34823
00:36:48.610	00:36:52.340	34824	34884
00:36:52.350	00:36:54.900	34885	34934
00:36:54.910	00:36:58.670	34935	35012
00:36:58.680	00:37:04.120	35013	35067
00:37:04.130	00:37:07.840	35068	35135
00:37:07.850	00:37:12.030	35136	35190
00:37:12.040	00:37:16.100	35191	35258
00:37:16.110	00:37:18.870	35259	35314
00:37:18.880	00:37:22.550	35315	35377
00:37:22.560	00:37:26.650	35378	35436
00:37:26.660	00:37:29.830	35437	35507
00:37:29.840	00:37:33.760	35508	35575
00:37:33.770	00:37:36.650	35576	35631
00:37:36.660	00:37:41.660	35632	35699
00:37:41.670	00:37:44.990	35700	35767
00:37:45.000	00:37:47.510	35768	35825
00:37:47.520	00:37:50.150	35826	35886
00:37:50.160	00:37:53.180	35887	35944
00:37:53.190	00:37:57.050	35945	36029
00:37:57.060	00:38:00.760	36030	36085
00:38:00.770	00:38:04.790	36086	36139
00:38:04.800	00:38:08.390	36140	36199
00:38:08.400	00:38:10.850	36200	36251
00:38:10.860	00:38:13.540	36252	36301
00:38:13.550	00:38:15.970	36302	36358
00:38:15.980	00:38:18.390	36359	36427
00:38:18.400	00:38:20.450	36428	36493
00:38:20.460	00:38:22.620	36494	36541
00:38:22.630	00:38:24.960	36542	36601
00:38:24.970	00:38:28.990	36602	36661
00:38:29.000	00:38:30.890	36662	36713
00:38:30.900	00:38:34.300	36714	36784
00:38:34.310	00:38:36.420	36785	36833
00:38:36.430	00:38:38.910	36834	36891
00:38:38.920	00:38:42.550	36892	36966
00:38:42.560	00:38:45.790	36967	37013
00:38:45.800	00:38:49.020	37014	37058
00:38:49.030	00:38:51.210	37059	37114
00:38:51.220	00:38:53.460	37115	37162
00:38:53.470	00:38:55.140	37163	37212
00:38:55.150	00:38:57.310	37213	37267
00:38:57.320	00:38:59.590	37268	37322
00:38:59.600	00:39:02.010	37323	37370
00:39:02.020	00:39:06.080	37371	37445
00:39:06.090	00:39:08.960	37446	37508
00:39:08.970	00:39:11.160	37509	37556
00:39:11.170	00:39:13.120	37557	37639
00:39:13.130	00:39:15.240	37640	37697
00:39:15.250	00:39:21.190	37698	37758
00:39:21.200	00:39:24.730	37759	37833
00:39:24.740	00:39:26.930	37834	37882
00:39:26.940	00:39:31.910	37883	37973
00:39:31.920	00:39:34.520	37974	38035
00:39:34.530	00:39:38.080	38036	38092
00:39:38.090	00:39:40.610	38093	38146
00:39:40.620	00:39:43.940	38147	38199
00:39:43.950	00:39:46.040	38200	38247
00:39:46.050	00:39:49.190	38248	38308
00:39:49.200	00:39:53.290	38309	38384
00:39:53.300	00:39:56.600	38385	38442
00:39:56.610	00:39:58.920	38443	38487
