start	end	alignment-start	alignment-end
00:06:14.920	00:06:19.080	3608	3672
00:06:19.090	00:06:22.720	3673	3731
00:06:22.730	00:06:26.810	3732	3798
00:06:26.820	00:06:30.820	3799	3863
00:06:30.830	00:06:33.490	3864	3912
00:06:33.500	00:06:37.840	3913	3985
00:06:37.850	00:06:41.900	3986	4055
00:06:41.910	00:06:46.140	4056	4119
00:06:46.150	00:06:49.100	4120	4179
00:06:49.110	00:06:52.490	4180	4234
00:06:52.500	00:06:56.390	4235	4300
00:06:56.400	00:07:00.340	4301	4362
00:07:00.350	00:07:05.100	4363	4443
00:07:05.110	00:07:09.550	4444	4513
00:07:09.560	00:07:13.090	4514	4569
00:07:13.100	00:07:15.740	4570	4615
00:07:15.750	00:07:19.400	4616	4676
00:07:19.410	00:07:22.360	4677	4735
00:07:22.370	00:07:26.270	4736	4795
00:07:26.280	00:07:30.820	4796	4863
00:07:30.830	00:07:34.720	4864	4926
00:07:34.730	00:07:38.990	4927	4993
00:07:39.000	00:07:42.470	4994	5048
00:07:42.480	00:07:45.660	5049	5106
00:07:45.670	00:07:49.280	5107	5160
00:07:49.290	00:08:01.480	5161	5251
00:08:01.490	00:08:04.970	5252	5323
00:08:04.980	00:08:07.850	5324	5377
00:08:07.860	00:08:11.830	5378	5432
00:08:11.840	00:08:15.230	5433	5494
00:08:15.240	00:08:19.990	5495	5572
00:08:20.000	00:08:21.960	5573	5619
00:08:21.970	00:08:26.310	5620	5720
00:08:26.320	00:08:32.050	5721	5792
00:08:32.060	00:08:35.920	5793	5868
00:08:35.930	00:08:39.680	5869	5929
00:08:39.690	00:08:43.750	5930	5986
00:08:43.760	00:08:48.020	5987	6031
00:08:48.030	00:08:52.180	6032	6086
00:08:52.190	00:08:56.860	6087	6148
00:08:56.870	00:09:00.300	6149	6208
00:09:00.310	00:09:03.520	6209	6264
00:09:03.530	00:09:06.170	6265	6318
00:09:06.180	00:09:08.900	6319	6380
00:09:08.910	00:09:12.280	6381	6442
00:09:12.290	00:09:16.940	6443	6496
00:09:16.950	00:09:19.800	6497	6545
00:09:19.810	00:09:23.380	6546	6589
00:09:23.390	00:09:27.810	6590	6656
00:09:27.820	00:09:30.240	6657	6702
00:09:30.250	00:09:36.670	6703	6789
00:09:36.680	00:09:41.110	6790	6851
00:09:41.120	00:09:45.020	6852	6911
00:09:45.030	00:09:48.050	6912	6991
00:09:48.060	00:09:53.000	6992	7074
00:09:53.010	00:09:55.710	7075	7137
00:09:55.720	00:09:59.940	7138	7188
00:09:59.950	00:10:02.740	7189	7239
00:10:02.750	00:10:06.490	7240	7295
00:10:06.500	00:10:10.320	7296	7364
00:10:10.330	00:10:13.870	7365	7428
00:10:13.880	00:10:15.680	7429	7479
00:10:15.690	00:10:17.800	7480	7527
00:10:17.810	00:10:21.230	7528	7586
00:10:21.240	00:10:26.060	7587	7639
00:10:26.070	00:10:28.960	7640	7687
00:10:28.970	00:10:33.820	7688	7759
00:10:33.830	00:10:35.970	7760	7803
00:10:35.980	00:10:37.050	7804	7840
00:10:37.060	00:10:40.600	7841	7896
00:10:40.610	00:10:43.800	7897	7946
00:10:43.810	00:10:46.950	7947	8000
00:10:46.960	00:10:50.560	8001	8068
00:10:50.570	00:10:55.240	8069	8127
00:10:55.250	00:10:59.090	8128	8179
00:10:59.100	00:11:02.250	8180	8222
00:11:02.260	00:11:05.650	8223	8277
00:11:05.660	00:11:09.550	8278	8341
00:11:09.560	00:11:13.510	8342	8398
00:11:13.520	00:11:17.880	8399	8447
00:11:17.890	00:11:20.500	8448	8494
00:11:20.510	00:11:23.020	8495	8549
00:11:23.030	00:11:26.030	8550	8606
00:11:26.040	00:11:29.020	8607	8657
00:11:29.030	00:11:31.570	8658	8751
00:11:31.580	00:11:33.810	8752	8802
00:11:33.820	00:11:44.710	8803	8893
00:11:44.720	00:11:48.120	8894	8963
00:11:48.130	00:11:50.930	8964	9019
00:11:50.940	00:11:53.110	9020	9070
00:11:53.120	00:11:56.660	9071	9134
00:11:56.670	00:11:59.250	9135	9180
00:11:59.260	00:12:01.210	9181	9229
00:12:01.220	00:12:03.920	9230	9282
00:12:03.930	00:12:06.610	9283	9335
00:12:06.620	00:12:09.660	9336	9394
00:12:09.670	00:12:12.910	9395	9442
00:12:12.920	00:12:15.910	9443	9485
00:12:15.920	00:12:18.950	9486	9550
00:12:18.960	00:12:21.920	9551	9605
00:12:21.930	00:12:26.500	9606	9658
00:12:26.510	00:12:29.560	9659	9706
00:12:29.570	00:12:33.080	9707	9758
00:12:33.090	00:12:37.510	9759	9812
00:12:37.520	00:12:40.140	9813	9868
00:12:40.150	00:12:43.220	9869	9917
00:12:43.230	00:12:45.620	9918	9961
00:12:45.630	00:12:49.930	9962	10055
00:12:49.940	00:12:52.190	10056	10101
00:12:52.200	00:12:56.700	10102	10146
00:12:56.710	00:13:00.270	10147	10206
00:13:00.280	00:13:04.790	10207	10279
00:13:04.800	00:13:07.790	10280	10335
00:13:07.800	00:13:10.760	10336	10385
00:13:10.770	00:13:13.370	10386	10439
00:13:13.380	00:13:16.040	10440	10491
00:13:16.050	00:13:19.170	10492	10543
00:13:19.180	00:13:23.350	10544	10610
00:13:23.360	00:13:25.170	10611	10655
00:13:25.180	00:13:30.100	10656	10721
00:13:30.110	00:13:33.460	10722	10770
00:13:33.470	00:13:37.640	10771	10826
00:13:37.650	00:13:40.560	10827	10870
00:13:40.570	00:13:44.990	10871	10949
00:13:45.000	00:13:48.200	10950	11009
00:13:48.210	00:13:52.850	11010	11073
00:13:52.860	00:13:56.460	11074	11130
00:13:56.470	00:14:01.390	11131	11209
00:14:01.400	00:14:03.230	11210	11250
00:14:03.240	00:14:07.070	11251	11295
00:14:07.080	00:14:10.870	11296	11366
00:14:10.880	00:14:13.680	11367	11427
00:14:13.690	00:14:16.560	11428	11475
00:14:16.570	00:14:18.240	11476	11513
00:14:18.250	00:14:21.720	11514	11571
00:14:21.730	00:14:24.020	11572	11628
00:14:24.030	00:14:25.920	11629	11679
00:14:25.930	00:14:29.580	11680	11725
00:14:29.590	00:14:31.700	11726	11781
00:14:31.710	00:14:36.300	11782	11835
00:14:36.310	00:14:38.350	11836	11877
00:14:38.360	00:14:42.450	11878	11935
00:14:42.460	00:14:45.030	11936	12006
00:14:45.040	00:14:47.450	12007	12060
00:14:47.460	00:14:50.260	12061	12106
00:14:50.270	00:14:52.370	12107	12149
00:14:52.380	00:14:54.750	12150	12195
00:14:54.760	00:14:59.490	12196	12248
00:14:59.500	00:15:02.510	12249	12307
00:15:02.520	00:15:06.120	12308	12370
00:15:06.130	00:15:09.440	12371	12423
00:15:09.450	00:15:13.030	12424	12488
00:15:13.040	00:15:16.120	12489	12537
00:15:16.130	00:15:19.700	12538	12597
00:15:19.710	00:15:22.670	12598	12664
00:15:22.680	00:15:27.260	12665	12728
00:15:27.270	00:15:31.280	12729	12796
00:15:31.290	00:15:35.180	12797	12839
00:15:35.190	00:15:37.900	12840	12898
00:15:37.910	00:15:40.780	12899	12947
00:15:40.790	00:15:44.490	12948	12997
00:15:44.500	00:15:55.300	12998	13088
00:15:55.310	00:15:58.120	13089	13145
00:15:58.130	00:16:02.040	13146	13204
00:16:02.050	00:16:05.640	13205	13255
00:16:05.650	00:16:08.080	13256	13309
00:16:08.090	00:16:12.300	13310	13372
00:16:12.310	00:16:15.650	13373	13432
00:16:15.660	00:16:18.670	13433	13497
00:16:18.680	00:16:21.360	13498	13546
00:16:21.370	00:16:23.700	13547	13593
00:16:23.710	00:16:26.210	13594	13652
00:16:26.220	00:16:30.310	13653	13716
00:16:30.320	00:16:33.690	13717	13767
00:16:33.700	00:16:36.700	13768	13819
00:16:36.710	00:16:38.740	13820	13859
00:16:38.750	00:16:41.750	13860	13909
00:16:41.760	00:16:45.290	13910	13962
00:16:45.300	00:16:48.000	13963	14010
00:16:48.010	00:16:51.130	14011	14061
00:16:51.140	00:16:54.110	14062	14109
00:16:54.120	00:17:02.930	14110	14195
00:17:02.940	00:17:06.300	14196	14249
00:17:06.310	00:17:10.230	14250	14301
00:17:10.240	00:17:13.890	14302	14362
00:17:13.900	00:17:17.660	14363	14418
00:17:17.670	00:17:20.930	14419	14461
00:17:20.940	00:17:24.260	14462	14523
00:17:24.270	00:17:28.610	14524	14597
00:17:28.620	00:17:33.880	14598	14658
00:17:33.890	00:17:36.770	14659	14708
00:17:36.780	00:17:41.420	14709	14760
00:17:41.430	00:17:44.280	14761	14815
00:17:44.290	00:17:46.970	14816	14868
00:17:46.980	00:17:50.950	14869	14942
00:17:50.960	00:17:56.740	14943	15008
00:17:56.750	00:18:02.670	15009	15070
00:18:02.680	00:18:07.470	15071	15139
00:18:07.480	00:18:11.120	15140	15202
00:18:11.130	00:18:13.860	15203	15248
00:18:13.870	00:18:16.650	15249	15305
00:18:16.660	00:18:21.130	15306	15361
00:18:21.140	00:18:25.660	15362	15417
00:18:25.670	00:18:30.070	15418	15465
00:18:30.080	00:18:35.190	15466	15520
00:18:35.200	00:18:37.470	15521	15583
00:18:37.480	00:18:42.220	15583	15644
00:18:42.230	00:18:49.620	15645	15718
00:18:49.630	00:18:53.300	15719	15775
00:18:53.310	00:18:56.370	15776	15829
00:18:56.380	00:18:59.030	15830	15885
00:18:59.040	00:19:02.550	15886	15938
00:19:02.560	00:19:04.800	15939	15982
00:19:04.810	00:19:10.680	15983	16077
00:19:10.690	00:19:22.230	16078	16165
00:19:22.240	00:19:25.570	16166	16223
00:19:25.580	00:19:28.620	16224	16281
00:19:28.630	00:19:32.540	16282	16347
00:19:32.550	00:19:35.450	16348	16407
00:19:35.460	00:19:39.620	16408	16475
00:19:39.630	00:19:43.250	16476	16550
00:19:43.260	00:19:46.540	16551	16613
00:19:46.550	00:19:51.160	16614	16665
00:19:51.170	00:19:55.500	16666	16729
00:19:55.510	00:19:59.030	16730	16780
00:19:59.040	00:20:02.920	16781	16834
00:20:02.930	00:20:07.940	16835	16890
00:20:07.950	00:20:10.390	16891	16939
00:20:10.400	00:20:14.350	16940	16999
00:20:14.360	00:20:17.810	17000	17049
00:20:17.820	00:20:21.630	17050	17098
00:20:21.640	00:20:24.120	17099	17142
00:20:24.130	00:20:26.640	17143	17222
00:20:26.650	00:20:28.140	17223	17275
00:20:28.150	00:20:30.590	17276	17328
00:20:30.600	00:20:32.750	17329	17388
00:20:32.760	00:20:35.280	17389	17448
00:20:35.290	00:20:37.730	17449	17496
00:20:37.740	00:20:39.710	17497	17558
00:20:39.720	00:20:42.340	17559	17612
00:20:42.350	00:20:44.520	17613	17660
00:20:44.530	00:20:47.610	17661	17721
00:20:47.620	00:20:50.850	17722	17802
00:20:50.860	00:20:53.800	17803	17855
00:20:53.810	00:20:56.630	17856	17920
00:20:56.640	00:20:59.210	17921	17982
00:20:59.220	00:21:02.400	17983	18047
00:21:02.410	00:21:05.550	18048	18107
00:21:05.560	00:21:09.030	18108	18168
00:21:09.040	00:21:11.410	18169	18215
00:21:11.420	00:21:14.030	18216	18286
00:21:14.040	00:21:17.600	18287	18347
00:21:17.610	00:21:20.330	18348	18402
00:21:20.340	00:21:22.170	18403	18446
00:21:22.180	00:21:25.880	18447	18519
00:21:25.890	00:21:27.650	18520	18569
00:21:27.660	00:21:30.060	18570	18625
00:21:30.070	00:21:34.360	18626	18700
00:21:34.370	00:21:37.340	18701	18753
00:21:37.350	00:21:43.150	18754	18824
00:21:43.160	00:21:49.380	18825	18915
00:21:49.390	00:21:54.260	18916	18972
00:21:54.270	00:21:58.880	18973	19021
00:21:58.890	00:22:01.800	19022	19067
00:22:01.810	00:22:04.140	19068	19111
00:22:04.150	00:22:09.390	19112	19185
00:22:09.400	00:22:11.680	19186	19239
00:22:11.690	00:22:14.840	19240	19319
00:22:14.850	00:22:17.670	19320	19367
00:22:17.680	00:22:20.930	19368	19430
00:22:20.940	00:22:24.770	19431	19477
00:22:24.780	00:22:29.990	19478	19536
00:22:30.000	00:22:33.200	19537	19590
00:22:33.210	00:22:37.010	19591	19643
00:22:37.020	00:22:40.310	19644	19698
00:22:40.320	00:22:44.030	19699	19757
00:22:44.040	00:22:46.470	19758	19821
00:22:46.480	00:22:48.330	19822	19874
00:22:48.340	00:22:51.890	19875	19954
00:22:51.900	00:22:55.220	19955	20021
00:22:55.230	00:22:57.980	20022	20079
00:22:57.990	00:23:01.900	20080	20128
00:23:01.910	00:23:03.550	20129	20173
00:23:03.560	00:23:08.000	20174	20251
00:23:08.010	00:23:11.930	20252	20327
00:23:11.940	00:23:14.550	20328	20397
00:23:14.560	00:23:18.370	20398	20486
00:23:18.380	00:23:21.500	20487	20538
00:23:21.510	00:23:24.890	20539	20591
00:23:24.900	00:23:28.220	20592	20665
00:23:28.230	00:23:30.600	20666	20728
00:23:30.610	00:23:32.550	20729	20781
00:23:32.560	00:23:36.070	20782	20846
00:23:36.080	00:23:38.710	20847	20904
00:23:38.720	00:23:42.090	20905	20962
00:23:42.100	00:23:43.890	20963	21014
00:23:43.900	00:23:47.660	21015	21070
00:23:47.670	00:23:50.480	21071	21122
00:23:50.490	00:23:53.500	21123	21179
00:23:53.510	00:23:56.310	21180	21236
00:23:56.320	00:24:00.410	21237	21298
00:24:00.420	00:24:02.390	21299	21349
00:24:02.400	00:24:04.720	21350	21396
00:24:04.730	00:24:07.970	21397	21450
00:24:07.980	00:24:10.480	21451	21523
00:24:10.490	00:24:14.680	21524	21585
00:24:14.690	00:24:18.650	21586	21636
00:24:18.660	00:24:21.870	21637	21694
00:24:21.880	00:24:25.850	21695	21743
00:24:25.860	00:24:30.260	21744	21792
00:24:30.270	00:24:34.750	21793	21893
00:24:34.760	00:24:38.980	21894	21939
00:24:38.990	00:24:43.260	21940	21997
00:24:43.270	00:24:46.270	21998	22047
00:24:46.280	00:24:48.840	22048	22096
00:24:48.850	00:24:52.170	22097	22175
00:24:52.180	00:24:54.880	22176	22225
00:24:54.890	00:24:57.170	22226	22275
00:24:57.180	00:24:58.880	22276	22338
00:24:58.890	00:25:01.450	22339	22388
00:25:01.460	00:25:04.880	22389	22444
00:25:04.890	00:25:06.740	22445	22490
00:25:06.750	00:25:11.100	22491	22548
00:25:11.110	00:25:14.690	22549	22603
00:25:14.700	00:25:18.560	22604	22647
00:25:18.570	00:25:21.510	22648	22693
00:25:21.520	00:25:24.580	22694	22787
00:25:24.590	00:25:28.170	22788	22842
00:25:28.180	00:25:32.360	22843	22885
00:25:32.370	00:25:35.750	22886	22937
00:25:35.760	00:25:38.350	22938	22994
00:25:38.360	00:25:40.610	22995	23059
00:25:40.620	00:25:43.110	23060	23124
00:25:43.120	00:25:44.960	23125	23175
00:25:44.970	00:25:46.630	23176	23223
00:25:46.640	00:25:49.410	23224	23277
00:25:49.420	00:25:52.070	23278	23334
00:25:52.080	00:25:55.180	23335	23404
00:25:55.190	00:25:58.830	23405	23495
00:25:58.840	00:26:02.120	23496	23542
00:26:02.130	00:26:04.060	23543	23593
00:26:04.070	00:26:06.250	23594	23640
00:26:06.260	00:26:08.910	23641	23681
00:26:08.920	00:26:11.250	23682	23737
00:26:11.260	00:26:13.750	23738	23781
00:26:13.760	00:26:17.400	23782	23867
00:26:17.410	00:26:19.450	23868	23932
00:26:19.460	00:26:22.020	23933	23982
00:26:22.030	00:26:25.380	23983	24041
00:26:25.390	00:26:27.400	24042	24092
00:26:27.410	00:26:30.450	24093	24144
00:26:30.460	00:26:33.320	24145	24194
00:26:33.330	00:26:35.810	24195	24278
00:26:35.820	00:26:38.350	24279	24333
00:26:38.360	00:26:40.390	24334	24379
00:26:40.400	00:26:43.810	24380	24437
00:26:43.820	00:26:46.560	24438	24489
00:26:46.570	00:26:48.950	24490	24544
00:26:48.960	00:26:51.330	24545	24601
00:26:51.340	00:26:53.740	24602	24661
00:26:53.750	00:26:56.880	24662	24724
00:26:56.890	00:27:01.530	24725	24781
00:27:01.540	00:27:05.300	24782	24837
00:27:05.310	00:27:08.350	24838	24922
00:27:08.360	00:27:14.790	24923	25003
00:27:14.800	00:27:18.230	25004	25057
00:27:18.240	00:27:20.720	25058	25118
00:27:20.730	00:27:23.740	25119	25180
00:27:23.750	00:27:25.640	25181	25225
00:27:25.650	00:27:31.790	25226	25334
00:27:31.800	00:27:36.270	25335	25395
00:27:36.280	00:27:40.620	25396	25449
00:27:40.630	00:27:44.840	25450	25503
00:27:44.850	00:27:50.170	25504	25552
00:27:50.180	00:27:53.540	25553	25605
00:27:53.550	00:27:57.430	25606	25658
00:27:57.440	00:28:01.140	25659	25711
00:28:01.150	00:28:03.970	25712	25778
00:28:03.980	00:28:05.500	25779	25826
00:28:05.510	00:28:09.570	25827	25922
00:28:09.580	00:28:14.410	25923	25970
00:28:14.420	00:28:17.240	25971	26020
00:28:17.250	00:28:20.030	26021	26079
00:28:20.040	00:28:25.260	26080	26145
00:28:25.270	00:28:27.520	26146	26195
00:28:27.530	00:28:31.310	26196	26253
00:28:31.320	00:28:34.610	26254	26334
00:28:34.620	00:28:40.220	26335	26403
00:28:40.230	00:28:42.420	26404	26460
00:28:42.430	00:28:46.330	26461	26509
00:28:46.340	00:28:48.970	26510	26561
00:28:48.980	00:28:51.240	26562	26608
00:28:51.250	00:28:54.520	26609	26660
00:28:54.530	00:28:58.350	26661	26720
00:28:58.360	00:29:01.090	26721	26777
00:29:01.100	00:29:03.920	26778	26832
00:29:03.930	00:29:06.200	26833	26887
00:29:06.210	00:29:08.910	26888	26943
00:29:08.920	00:29:13.180	26944	27001
00:29:13.190	00:29:16.160	27002	27050
00:29:16.170	00:29:19.700	27051	27112
00:29:19.710	00:29:24.410	27113	27171
00:29:24.420	00:29:29.300	27172	27223
00:29:29.310	00:29:31.390	27224	27272
00:29:31.400	00:29:33.320	27273	27332
00:29:33.330	00:29:35.680	27333	27395
00:29:35.690	00:29:38.950	27396	27460
00:29:38.960	00:29:43.330	27461	27548
00:29:43.340	00:29:46.200	27549	27604
00:29:46.210	00:29:49.070	27605	27653
00:29:49.080	00:29:52.880	27654	27723
00:29:52.890	00:29:55.200	27724	27775
00:29:55.210	00:29:58.490	27776	27845
00:29:58.500	00:30:00.410	27846	27894
00:30:00.420	00:30:03.530	27895	27949
00:30:03.540	00:30:05.820	27950	27994
00:30:05.830	00:30:07.580	27995	28052
00:30:07.590	00:30:11.440	28053	28107
00:30:11.450	00:30:15.500	28108	28158
00:30:15.510	00:30:17.730	28159	28214
00:30:17.740	00:30:20.940	28215	28271
00:30:20.950	00:30:24.400	28272	28355
00:30:24.410	00:30:38.730	28356	28455
00:30:38.740	00:30:42.580	28456	28511
00:30:42.590	00:30:46.550	28512	28592
00:30:46.560	00:30:54.670	28593	28663
00:30:54.680	00:30:58.080	28664	28716
00:30:58.090	00:31:01.840	28717	28771
00:31:01.850	00:31:04.390	28772	28817
00:31:04.400	00:31:07.920	28818	28880
00:31:07.930	00:31:13.210	28881	28945
00:31:13.220	00:31:16.580	28946	29002
00:31:16.590	00:31:19.260	29003	29045
00:31:19.270	00:31:22.430	29046	29087
00:31:22.440	00:31:25.590	29088	29141
00:31:25.600	00:31:30.480	29142	29199
00:31:30.490	00:31:34.740	29200	29263
00:31:34.750	00:31:36.780	29264	29329
00:31:36.790	00:31:42.010	29330	29406
00:31:42.020	00:31:45.680	29407	29463
00:31:45.690	00:31:50.880	29464	29555
00:31:50.890	00:31:53.020	29556	29608
00:31:53.030	00:31:57.060	29609	29681
00:31:57.070	00:32:01.280	29682	29753
00:32:01.290	00:32:04.710	29754	29836
00:32:04.720	00:32:06.650	29837	29881
00:32:06.660	00:32:11.670	29882	29960
00:32:11.680	00:32:14.310	29961	30007
00:32:14.320	00:32:18.830	30008	30063
00:32:18.840	00:32:23.040	30064	30121
00:32:23.050	00:32:29.460	30122	30180
00:32:29.470	00:32:33.240	30181	30234
00:32:33.250	00:32:38.770	30235	30317
00:32:38.780	00:32:42.340	30318	30359
00:32:42.350	00:32:45.290	30360	30417
00:32:45.300	00:32:47.570	30418	30466
00:32:47.580	00:32:50.120	30467	30536
00:32:50.130	00:32:52.860	30537	30599
00:32:52.870	00:32:58.840	30600	30666
00:32:58.850	00:33:01.110	30667	30715
00:33:01.120	00:33:06.820	30716	30779
00:33:06.830	00:33:09.900	30780	30838
00:33:09.910	00:33:13.600	30839	30873
00:33:13.610	00:33:18.630	30874	30931
00:33:18.640	00:33:21.620	30932	30994
00:33:21.630	00:33:23.980	30995	31038
00:33:23.990	00:33:26.960	31039	31101
00:33:26.970	00:33:30.410	31102	31151
00:33:30.420	00:33:33.780	31152	31203
00:33:33.790	00:33:36.250	31204	31260
00:33:36.260	00:33:39.100	31261	31316
00:33:39.110	00:33:44.980	31317	31396
00:33:44.990	00:33:48.680	31397	31452
00:33:48.690	00:33:53.430	31453	31522
00:33:53.440	00:33:56.760	31523	31587
00:33:56.770	00:34:02.940	31588	31672
00:34:02.950	00:34:06.240	31673	31744
00:34:06.250	00:34:09.000	31745	31789
00:34:09.010	00:34:12.090	31790	31843
00:34:12.100	00:34:14.670	31844	31887
00:34:14.680	00:34:20.460	31888	31952
00:34:20.470	00:34:24.830	31953	32024
00:34:24.840	00:34:28.170	32025	32094
00:34:28.180	00:34:30.760	32095	32150
00:34:30.770	00:34:35.050	32151	32203
00:34:35.060	00:34:38.580	32204	32261
00:34:38.590	00:34:42.670	32262	32316
00:34:42.680	00:34:48.330	32317	32372
00:34:48.340	00:34:51.770	32373	32422
00:34:51.780	00:34:55.500	32423	32493
00:34:55.510	00:34:59.500	32494	32558
00:34:59.510	00:35:02.220	32559	32605
00:35:02.230	00:35:05.860	32606	32675
00:35:05.870	00:35:10.490	32676	32737
00:35:10.500	00:35:13.960	32738	32793
00:35:13.970	00:35:17.330	32794	32848
00:35:17.340	00:35:20.210	32849	32899
00:35:20.220	00:35:22.030	32900	32944
00:35:22.040	00:35:25.630	32945	33013
00:35:25.640	00:35:28.840	33014	33069
00:35:28.850	00:35:33.300	33070	33125
00:35:33.310	00:35:39.750	33126	33223
00:35:39.760	00:35:45.270	33224	33288
00:35:45.280	00:35:51.220	33289	33354
00:35:51.230	00:35:54.260	33355	33414
00:35:54.270	00:35:56.800	33415	33460
00:35:56.810	00:36:00.570	33461	33514
00:36:00.580	00:36:05.460	33515	33580
00:36:05.470	00:36:08.410	33581	33631
00:36:08.420	00:36:12.740	33632	33697
00:36:12.750	00:36:16.710	33698	33778
00:36:16.720	00:36:20.190	33779	33844
00:36:20.200	00:36:22.820	33845	33890
00:36:22.830	00:36:27.250	33891	33939
00:36:27.260	00:36:30.390	33940	33991
00:36:30.400	00:36:33.070	33992	34042
00:36:33.080	00:36:41.670	34043	34126
00:36:41.680	00:36:47.290	34127	34170
00:36:47.300	00:36:51.790	34171	34229
00:36:51.800	00:36:56.210	34230	34283
00:36:56.220	00:37:00.430	34284	34344
00:37:00.440	00:37:03.740	34345	34405
00:37:03.750	00:37:15.200	34406	34493
00:37:15.210	00:37:19.960	34494	34577
00:37:19.970	00:37:23.670	34578	34627
00:37:23.680	00:37:28.570	34628	34669
00:37:28.580	00:37:31.170	34670	34723
00:37:31.180	00:37:35.260	34724	34814
00:37:35.270	00:37:39.770	34815	34875
00:37:39.780	00:37:45.090	34876	34935
00:37:45.100	00:37:48.420	34936	34993
00:37:48.430	00:37:50.800	34994	35037
00:37:50.810	00:37:57.910	35038	35122
00:37:57.920	00:38:02.630	35123	35182
00:38:02.640	00:38:05.720	35183	35235
00:38:05.730	00:38:08.240	35236	35286
00:38:08.250	00:38:13.330	35287	35334
00:38:13.340	00:38:15.880	35335	35394
00:38:15.890	00:38:19.510	35395	35473
00:38:19.520	00:38:22.710	35474	35536
00:38:22.720	00:38:26.730	35537	35603
00:38:26.740	00:38:31.960	35604	35668
00:38:31.970	00:38:34.980	35669	35722
00:38:34.990	00:38:37.170	35723	35775
00:38:37.180	00:38:40.990	35776	35843
00:38:41.000	00:38:45.300	35844	35906
00:38:45.310	00:38:50.170	35907	35972
00:38:50.180	00:38:54.150	35973	36035
00:38:54.160	00:39:03.560	36036	36130
00:39:03.570	00:39:07.720	36131	36181
00:39:07.730	00:39:10.450	36182	36228
00:39:10.460	00:39:14.570	36229	36289
00:39:14.580	00:39:16.750	36290	36351
00:39:16.760	00:39:22.340	36352	36421
00:39:22.350	00:39:26.900	36422	36486
00:39:26.910	00:39:31.360	36487	36551
00:39:31.370	00:39:35.730	36552	36621
00:39:35.740	00:39:38.010	36622	36687
00:39:38.020	00:39:44.710	36688	36742
00:39:44.720	00:39:49.220	36743	36796
00:39:49.230	00:39:55.370	36797	36857
00:39:55.380	00:39:58.650	36858	36907
00:39:58.660	00:40:02.550	36908	37034
00:40:02.560	00:40:08.980	37035	37198
00:40:08.990	00:40:10.590	37199	37261
00:40:10.600	00:40:13.860	37262	37338
00:40:13.870	00:40:18.420	37339	37393
00:40:18.430	00:40:24.150	37394	37468
00:40:24.160	00:40:27.530	37469	37531
00:40:27.540	00:40:31.230	37532	37589
00:40:31.240	00:40:35.950	37590	37674
00:40:35.960	00:40:39.640	37675	37717
00:40:39.650	00:40:42.910	37718	37764
00:40:42.920	00:40:45.190	37765	37813
00:40:45.200	00:40:48.940	37814	37872
00:40:48.950	00:40:53.470	37873	37948
00:40:53.480	00:40:56.470	37949	38001
00:40:56.480	00:41:01.380	38002	38071
00:41:01.390	00:41:05.350	38072	38136
