start	end	alignment-start	alignment-end
00:06:14.550	00:06:17.440	3546	3609
00:06:17.450	00:06:20.380	3610	3668
00:06:20.390	00:06:25.400	3669	3748
00:06:25.410	00:06:31.300	3749	3798
00:06:31.310	00:06:38.370	3799	3852
00:06:38.380	00:06:44.190	3853	3910
00:06:44.200	00:06:51.110	3911	3997
00:06:51.120	00:06:55.470	3998	4059
00:06:55.480	00:06:58.220	4060	4116
00:06:58.230	00:07:01.180	4117	4178
00:07:01.190	00:07:03.580	4179	4238
00:07:03.590	00:07:09.580	4239	4318
00:07:09.590	00:07:13.870	4319	4384
00:07:13.880	00:07:18.110	4385	4458
00:07:18.120	00:07:22.500	4459	4519
00:07:22.510	00:07:27.220	4520	4577
00:07:27.230	00:07:29.510	4578	4623
00:07:29.520	00:07:32.590	4624	4681
00:07:32.600	00:07:36.680	4682	4729
00:07:36.690	00:07:40.400	4730	4781
00:07:40.410	00:07:43.850	4782	4837
00:07:43.860	00:07:47.960	4838	4890
00:07:47.970	00:07:52.460	4891	4941
00:07:52.470	00:07:55.400	4942	4993
00:07:55.410	00:07:59.230	4994	5045
00:07:59.240	00:08:02.210	5046	5107
00:08:02.220	00:08:07.360	5108	5153
00:08:07.370	00:08:09.750	5154	5212
00:08:09.760	00:08:13.380	5213	5268
00:08:13.390	00:08:16.960	5269	5328
00:08:16.970	00:08:19.800	5329	5375
00:08:19.810	00:08:23.250	5376	5424
00:08:23.260	00:08:27.370	5425	5477
00:08:27.380	00:08:30.220	5478	5535
00:08:30.230	00:08:33.540	5536	5601
00:08:33.550	00:08:37.260	5602	5664
00:08:37.270	00:08:42.360	5665	5735
00:08:42.370	00:08:43.710	5736	5779
00:08:43.720	00:08:48.610	5780	5837
00:08:48.620	00:08:50.400	5838	5881
00:08:50.410	00:08:52.970	5882	5917
00:08:52.980	00:08:55.760	5918	5977
00:08:55.770	00:08:59.450	5978	6046
00:08:59.460	00:09:03.630	6047	6106
00:09:03.640	00:09:06.450	6107	6157
00:09:06.460	00:09:09.290	6158	6218
00:09:09.300	00:09:12.830	6219	6284
00:09:12.840	00:09:14.950	6285	6334
00:09:14.960	00:09:19.900	6335	6383
00:09:19.910	00:09:24.060	6384	6438
00:09:24.070	00:09:26.420	6439	6484
00:09:26.430	00:09:30.620	6485	6551
00:09:30.630	00:09:33.520	6552	6606
00:09:33.530	00:09:36.450	6607	6664
00:09:36.460	00:09:39.100	6665	6720
00:09:39.110	00:09:41.840	6721	6769
00:09:41.850	00:09:45.620	6770	6830
00:09:45.630	00:09:50.330	6831	6885
00:09:50.340	00:09:53.510	6886	6947
00:09:53.520	00:09:57.270	6948	6999
00:09:57.280	00:10:00.800	7000	7052
00:10:00.810	00:10:04.100	7053	7110
00:10:04.110	00:10:07.420	7111	7164
00:10:07.430	00:10:12.080	7165	7247
00:10:12.090	00:10:15.230	7248	7307
00:10:15.240	00:10:18.290	7308	7370
00:10:18.300	00:10:21.950	7371	7436
00:10:21.960	00:10:24.150	7437	7488
00:10:24.160	00:10:27.170	7489	7545
00:10:27.180	00:10:30.670	7546	7600
00:10:30.680	00:10:33.670	7601	7674
00:10:33.680	00:10:37.890	7675	7741
00:10:37.900	00:10:41.820	7742	7807
00:10:41.830	00:10:47.080	7808	7871
00:10:47.090	00:10:50.010	7872	7926
00:10:50.020	00:10:53.460	7927	7982
00:10:53.470	00:10:56.400	7983	8031
00:10:56.410	00:10:59.910	8032	8085
00:10:59.920	00:11:02.680	8086	8141
00:11:02.690	00:11:05.780	8142	8196
00:11:05.790	00:11:08.610	8197	8258
00:11:08.620	00:11:13.460	8259	8329
00:11:13.470	00:11:18.880	8330	8398
00:11:18.890	00:11:21.050	8399	8454
00:11:21.060	00:11:23.460	8455	8501
00:11:23.470	00:11:25.880	8502	8551
00:11:25.890	00:11:28.640	8552	8618
00:11:28.650	00:11:31.180	8619	8678
00:11:31.190	00:11:34.650	8679	8737
00:11:34.660	00:11:37.130	8738	8801
00:11:37.140	00:11:41.200	8802	8855
00:11:41.210	00:11:43.940	8856	8915
00:11:43.950	00:11:45.710	8916	8969
00:11:45.720	00:11:47.860	8970	9023
00:11:47.870	00:11:51.140	9024	9077
00:11:51.150	00:11:53.690	9078	9135
00:11:53.700	00:11:58.170	9136	9197
00:11:58.180	00:12:03.620	9198	9263
00:12:03.630	00:12:06.130	9264	9322
00:12:06.140	00:12:09.290	9323	9383
00:12:09.300	00:12:12.380	9384	9447
00:12:12.390	00:12:15.710	9448	9503
00:12:15.720	00:12:17.330	9504	9547
00:12:17.340	00:12:21.920	9548	9612
00:12:21.930	00:12:23.960	9613	9670
00:12:23.970	00:12:26.720	9671	9728
00:12:26.730	00:12:28.580	9729	9783
00:12:28.590	00:12:30.490	9784	9832
00:12:30.500	00:12:33.700	9833	9893
00:12:33.710	00:12:36.900	9894	9951
00:12:36.910	00:12:39.120	9952	10000
00:12:39.130	00:12:41.880	10001	10056
00:12:41.890	00:12:44.820	10057	10117
00:12:44.830	00:12:48.370	10118	10181
00:12:48.380	00:12:51.020	10182	10234
00:12:51.030	00:12:53.760	10235	10281
00:12:53.770	00:12:56.860	10282	10341
00:12:56.870	00:13:00.460	10342	10405
00:13:00.470	00:13:03.730	10406	10477
00:13:03.740	00:13:06.690	10478	10545
00:13:06.700	00:13:07.930	10546	10591
00:13:07.940	00:13:10.550	10592	10657
00:13:10.560	00:13:14.320	10658	10720
00:13:14.330	00:13:17.820	10721	10783
00:13:17.830	00:13:21.450	10784	10837
00:13:21.460	00:13:24.560	10838	10889
00:13:24.570	00:13:28.840	10890	10958
00:13:28.850	00:13:32.940	10959	11024
00:13:32.950	00:13:36.530	11025	11083
00:13:36.540	00:13:38.660	11084	11135
00:13:38.670	00:13:41.910	11136	11205
00:13:41.920	00:13:43.790	11206	11255
00:13:43.800	00:13:48.090	11256	11314
00:13:48.100	00:13:52.390	11315	11368
00:13:52.400	00:13:55.240	11369	11420
00:13:55.250	00:13:57.180	11421	11470
00:13:57.190	00:13:59.580	11471	11518
00:13:59.590	00:14:02.400	11519	11567
00:14:02.410	00:14:05.700	11568	11627
00:14:05.710	00:14:07.980	11628	11687
00:14:07.990	00:14:10.710	11688	11742
00:14:10.720	00:14:15.270	11743	11826
00:14:15.280	00:14:19.320	11827	11898
00:14:19.330	00:14:22.510	11899	11957
00:14:22.520	00:14:26.090	11958	12034
00:14:26.100	00:14:28.140	12035	12088
00:14:28.150	00:14:34.260	12089	12149
00:14:34.270	00:14:38.410	12150	12224
00:14:38.420	00:14:42.250	12225	12294
00:14:42.260	00:14:47.280	12295	12355
00:14:47.290	00:14:54.000	12356	12418
00:14:54.010	00:14:59.660	12419	12485
00:14:59.670	00:15:03.090	12486	12550
00:15:03.100	00:15:06.430	12551	12617
00:15:06.440	00:15:11.190	12618	12687
00:15:11.200	00:15:14.250	12688	12737
00:15:14.260	00:15:18.310	12738	12801
00:15:18.320	00:15:20.920	12802	12859
00:15:20.930	00:15:24.260	12860	12918
00:15:24.270	00:15:27.360	12919	12983
00:15:27.370	00:15:32.040	12984	13042
00:15:32.050	00:15:34.250	13043	13117
00:15:34.260	00:15:37.390	13118	13181
00:15:37.400	00:15:41.470	13182	13257
00:15:41.480	00:15:43.500	13258	13310
00:15:43.510	00:15:47.260	13311	13364
00:15:47.270	00:15:50.110	13365	13424
00:15:50.120	00:15:53.800	13425	13471
00:15:53.810	00:15:57.690	13472	13531
00:15:57.700	00:16:01.460	13532	13584
00:16:01.470	00:16:03.810	13585	13650
00:16:03.820	00:16:07.170	13651	13722
00:16:07.180	00:16:10.690	13723	13787
00:16:10.700	00:16:13.790	13788	13846
00:16:13.800	00:16:15.440	13847	13886
00:16:15.450	00:16:18.060	13887	13936
00:16:18.070	00:16:22.310	13937	13998
00:16:22.320	00:16:27.010	13999	14066
00:16:27.020	00:16:30.640	14067	14138
00:16:30.650	00:16:34.620	14139	14188
00:16:34.630	00:16:37.770	14189	14254
00:16:37.780	00:16:41.380	14255	14312
00:16:41.390	00:16:46.410	14313	14370
00:16:46.420	00:16:49.070	14371	14417
00:16:49.080	00:16:52.930	14418	14478
00:16:52.940	00:16:55.600	14479	14546
00:16:55.610	00:16:58.020	14547	14595
00:16:58.030	00:17:02.050	14596	14655
00:17:02.060	00:17:05.090	14656	14702
00:17:05.100	00:17:09.710	14703	14769
00:17:09.720	00:17:11.890	14770	14817
00:17:11.900	00:17:15.500	14818	14883
00:17:15.510	00:17:19.270	14884	14933
00:17:19.280	00:17:21.620	14934	14985
00:17:21.630	00:17:25.490	14986	15047
00:17:25.500	00:17:29.640	15048	15107
00:17:29.650	00:17:31.940	15108	15157
00:17:31.950	00:17:34.490	15158	15201
00:17:34.500	00:17:38.670	15202	15263
00:17:38.680	00:17:43.320	15264	15317
00:17:43.330	00:17:46.280	15318	15366
00:17:46.290	00:17:50.120	15367	15424
00:17:50.130	00:17:52.830	15425	15485
00:17:52.840	00:17:56.060	15486	15543
00:17:56.070	00:18:00.200	15544	15595
00:18:00.210	00:18:03.900	15596	15655
00:18:03.910	00:18:07.830	15656	15704
00:18:07.840	00:18:10.740	15705	15757
00:18:10.750	00:18:13.190	15758	15804
00:18:13.200	00:18:18.190	15805	15890
00:18:18.200	00:18:21.600	15891	15952
00:18:21.610	00:18:26.220	15953	16020
00:18:26.230	00:18:28.500	16021	16074
00:18:28.510	00:18:30.610	16075	16129
00:18:30.620	00:18:33.570	16130	16200
00:18:33.580	00:18:37.200	16201	16260
00:18:37.210	00:18:39.020	16261	16306
00:18:39.030	00:18:42.320	16307	16357
00:18:42.330	00:18:46.110	16358	16412
00:18:46.120	00:18:50.360	16413	16473
00:18:50.370	00:18:54.220	16474	16531
00:18:54.230	00:18:57.310	16532	16590
00:18:57.320	00:19:01.480	16591	16643
00:19:01.490	00:19:05.350	16644	16699
00:19:05.360	00:19:08.330	16700	16763
00:19:08.340	00:19:10.890	16764	16813
00:19:10.900	00:19:14.270	16814	16870
00:19:14.280	00:19:19.170	16871	16927
00:19:19.180	00:19:23.480	16928	16979
00:19:23.490	00:19:26.480	16980	17045
00:19:26.490	00:19:29.960	17046	17106
00:19:29.970	00:19:32.800	17107	17157
00:19:32.810	00:19:37.930	17158	17238
00:19:37.940	00:19:41.750	17239	17291
00:19:41.760	00:19:47.980	17292	17380
00:19:47.990	00:19:51.090	17381	17437
00:19:51.100	00:19:52.930	17438	17477
00:19:52.940	00:19:56.250	17478	17530
00:19:56.260	00:19:58.830	17531	17585
00:19:58.840	00:20:02.110	17586	17635
00:20:02.120	00:20:05.480	17636	17690
00:20:05.490	00:20:08.010	17691	17752
00:20:08.020	00:20:12.170	17753	17811
00:20:12.180	00:20:15.780	17812	17873
00:20:15.790	00:20:19.270	17874	17934
00:20:19.280	00:20:23.570	17935	18008
00:20:23.580	00:20:27.780	18009	18073
00:20:27.790	00:20:30.230	18074	18119
00:20:30.240	00:20:34.540	18120	18179
00:20:34.550	00:20:38.230	18180	18225
00:20:38.240	00:20:40.420	18226	18273
00:20:40.430	00:20:42.730	18274	18321
00:20:42.740	00:20:45.480	18322	18377
00:20:45.490	00:20:48.990	18378	18434
00:20:49.000	00:20:51.760	18435	18482
00:20:51.770	00:20:56.590	18483	18543
00:20:56.600	00:20:59.890	18544	18598
00:20:59.900	00:21:03.030	18599	18659
00:21:03.040	00:21:09.790	18660	18738
00:21:09.800	00:21:12.380	18739	18796
00:21:12.390	00:21:14.630	18797	18844
00:21:14.640	00:21:19.030	18845	18891
00:21:19.040	00:21:21.750	18892	18934
00:21:21.760	00:21:24.050	18935	18994
00:21:24.060	00:21:28.260	18995	19042
00:21:28.270	00:21:30.530	19043	19100
00:21:30.540	00:21:34.180	19101	19159
00:21:34.190	00:21:38.500	19160	19232
00:21:38.510	00:21:42.020	19233	19293
00:21:42.030	00:21:44.800	19294	19366
00:21:44.810	00:21:47.570	19367	19426
00:21:47.580	00:21:50.870	19427	19486
00:21:50.880	00:21:55.700	19487	19545
00:21:55.710	00:21:58.800	19546	19608
00:21:58.810	00:22:01.860	19609	19665
00:22:01.870	00:22:05.690	19666	19728
00:22:05.700	00:22:08.040	19729	19787
00:22:08.050	00:22:12.610	19788	19867
00:22:12.620	00:22:16.450	19868	19934
00:22:16.460	00:22:20.140	19935	19991
00:22:20.150	00:22:24.440	19992	20049
00:22:24.450	00:22:28.380	20050	20111
00:22:28.390	00:22:31.890	20112	20180
00:22:31.900	00:22:35.480	20181	20234
00:22:35.490	00:22:38.640	20235	20288
00:22:38.650	00:22:41.110	20289	20334
00:22:41.120	00:22:44.820	20335	20390
00:22:44.830	00:22:49.230	20391	20457
00:22:49.240	00:22:55.020	20458	20526
00:22:55.030	00:22:58.840	20527	20601
00:22:58.850	00:23:02.750	20602	20661
00:23:02.760	00:23:07.840	20662	20712
00:23:07.850	00:23:11.380	20713	20779
00:23:11.390	00:23:14.850	20780	20843
00:23:14.860	00:23:17.000	20844	20898
00:23:17.010	00:23:20.420	20899	20960
00:23:20.430	00:23:25.550	20961	21025
00:23:25.560	00:23:28.560	21026	21078
00:23:28.570	00:23:31.630	21079	21133
00:23:31.640	00:23:35.560	21134	21191
00:23:35.570	00:23:41.000	21192	21248
00:23:41.010	00:23:43.750	21249	21299
00:23:43.760	00:23:47.310	21300	21355
00:23:47.320	00:23:50.720	21356	21410
00:23:50.730	00:23:53.000	21411	21467
00:23:53.010	00:23:55.800	21468	21524
00:23:55.810	00:23:58.870	21525	21571
00:23:58.880	00:24:02.710	21572	21634
00:24:02.720	00:24:05.370	21635	21690
00:24:05.380	00:24:08.570	21691	21747
00:24:08.580	00:24:11.140	21748	21810
00:24:11.150	00:24:15.530	21811	21879
00:24:15.540	00:24:17.490	21880	21938
00:24:17.500	00:24:20.640	21939	22005
00:24:20.650	00:24:24.070	22006	22062
00:24:24.080	00:24:27.200	22063	22117
00:24:27.210	00:24:31.020	22118	22184
00:24:31.030	00:24:35.350	22185	22248
00:24:35.360	00:24:37.590	22249	22294
00:24:37.600	00:24:40.480	22295	22338
00:24:40.490	00:24:44.410	22339	22390
00:24:44.420	00:24:47.030	22391	22442
00:24:47.040	00:24:49.270	22443	22493
00:24:49.280	00:24:52.870	22494	22565
00:24:52.880	00:24:56.960	22566	22632
00:24:56.970	00:24:59.390	22633	22681
00:24:59.400	00:25:03.210	22682	22734
00:25:03.220	00:25:05.970	22735	22789
00:25:05.980	00:25:07.410	22790	22829
00:25:07.420	00:25:09.830	22830	22880
00:25:09.840	00:25:12.350	22881	22940
00:25:12.360	00:25:15.160	22941	23001
00:25:15.170	00:25:18.990	23002	23053
00:25:19.000	00:25:25.050	23054	23119
00:25:25.060	00:25:27.800	23120	23171
00:25:27.810	00:25:31.230	23172	23227
00:25:31.240	00:25:34.540	23228	23278
00:25:34.550	00:25:37.850	23279	23330
00:25:37.860	00:25:41.270	23331	23378
00:25:41.280	00:25:45.360	23379	23431
00:25:45.370	00:25:47.150	23432	23482
00:25:47.160	00:25:51.120	23483	23535
00:25:51.130	00:25:56.170	23536	23578
00:25:56.180	00:25:59.170	23579	23629
00:25:59.180	00:26:02.490	23630	23697
00:26:02.500	00:26:04.200	23698	23737
00:26:04.210	00:26:05.790	23738	23782
00:26:05.800	00:26:08.030	23783	23831
00:26:08.040	00:26:11.440	23832	23892
00:26:11.450	00:26:13.590	23893	23942
00:26:13.600	00:26:15.820	23943	23983
00:26:15.830	00:26:19.400	23984	24040
00:26:19.410	00:26:22.510	24041	24090
00:26:22.520	00:26:25.820	24091	24135
00:26:25.830	00:26:29.320	24136	24191
00:26:29.330	00:26:34.870	24192	24260
00:26:34.880	00:26:37.770	24261	24308
00:26:37.780	00:26:42.390	24309	24369
00:26:42.400	00:26:45.240	24370	24417
00:26:45.250	00:26:48.390	24418	24464
00:26:48.400	00:26:52.670	24465	24526
00:26:52.680	00:26:57.840	24527	24588
00:26:57.850	00:27:05.190	24589	24660
00:27:05.200	00:27:10.440	24661	24715
00:27:10.450	00:27:14.360	24716	24783
00:27:14.370	00:27:18.060	24784	24846
00:27:18.070	00:27:22.860	24847	24901
00:27:22.870	00:27:27.030	24902	24968
00:27:27.040	00:27:30.050	24969	25014
00:27:30.060	00:27:38.830	25015	25068
00:27:38.840	00:27:43.870	25069	25126
00:27:43.880	00:27:48.120	25127	25189
00:27:48.130	00:27:53.270	25190	25258
00:27:53.280	00:27:59.260	25259	25329
00:27:59.270	00:28:01.770	25330	25396
00:28:01.780	00:28:04.290	25397	25445
00:28:04.300	00:28:07.420	25446	25496
00:28:07.430	00:28:11.040	25497	25571
00:28:11.050	00:28:14.240	25572	25613
00:28:14.250	00:28:17.760	25614	25676
00:28:17.770	00:28:20.270	25677	25727
00:28:20.280	00:28:22.350	25728	25773
00:28:22.360	00:28:25.620	25774	25825
00:28:25.630	00:28:29.750	25826	25898
00:28:29.760	00:28:31.880	25899	25949
00:28:31.890	00:28:35.460	25950	26003
00:28:35.470	00:28:39.200	26004	26058
00:28:39.210	00:28:41.590	26059	26107
00:28:41.600	00:28:44.330	26108	26165
00:28:44.340	00:28:47.600	26166	26218
00:28:47.610	00:28:51.330	26219	26277
00:28:51.340	00:28:53.740	26278	26332
00:28:53.750	00:28:57.690	26333	26388
00:28:57.700	00:29:02.210	26389	26461
00:29:02.220	00:29:07.030	26462	26514
00:29:07.040	00:29:09.940	26515	26564
00:29:09.950	00:29:13.700	26565	26616
00:29:13.710	00:29:16.280	26617	26667
00:29:16.290	00:29:19.410	26668	26718
00:29:19.420	00:29:22.440	26719	26783
00:29:22.450	00:29:24.520	26784	26830
00:29:24.530	00:29:26.500	26831	26880
00:29:26.510	00:29:28.250	26881	26924
00:29:28.260	00:29:31.940	26925	27023
00:29:31.950	00:29:33.800	27024	27069
00:29:33.810	00:31:10.424	27070	27132
