guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-pr7mp4wf25-transcript.ann	T35	person	2440	2471	Russian Foreign Minister Ivanov	https://en.wikipedia.org/wiki/Igor_Ivanov	https://www.wikidata.org/wiki/Q378027
cpb-aacip-507-pr7mp4wf25-transcript.ann	T36	person	2505	2519	STROBE TALBOTT	https://en.wikipedia.org/wiki/Strobe_Talbott	https://www.wikidata.org/wiki/Q1287886
cpb-aacip-507-pr7mp4wf25-transcript.ann	T37	location	2540	2546	Russia	https://en.wikipedia.org/wiki/Russia	https://www.wikidata.org/wiki/Q159
cpb-aacip-507-pr7mp4wf25-transcript.ann	T38	organization	2662	2680	Russian federation	https://en.wikipedia.org/wiki/Russia	https://www.wikidata.org/wiki/Q159
cpb-aacip-507-pr7mp4wf25-transcript.ann	T39	organization	2736	2749	Russian state	https://en.wikipedia.org/wiki/Russia	https://www.wikidata.org/wiki/Q159
cpb-aacip-507-pr7mp4wf25-transcript.ann	T40	location	2801	2814	United States	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-pr7mp4wf25-transcript.ann	T41	location	2877	2883	Russia	https://en.wikipedia.org/wiki/Russia	https://www.wikidata.org/wiki/Q159
cpb-aacip-507-pr7mp4wf25-transcript.ann	T42	person	3044	3054	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-pr7mp4wf25-transcript.ann	T43	location	3111	3120	Cleveland	https://en.wikipedia.org/wiki/Cleveland	https://www.wikidata.org/wiki/Q37320
cpb-aacip-507-pr7mp4wf25-transcript.ann	T44	person	3205	3224	Mayor Michael White	https://en.wikipedia.org/wiki/Michael_R._White_(politician)	https://www.wikidata.org/wiki/Q11989277
cpb-aacip-507-pr7mp4wf25-transcript.ann	T45	title	3299	3321	Cleveland Plain Dealer	https://en.wikipedia.org/wiki/The_Plain_Dealer	https://www.wikidata.org/wiki/Q286036
cpb-aacip-507-pr7mp4wf25-transcript.ann	T46	location	3407	3428	Columbine High School	https://en.wikipedia.org/wiki/Columbine_High_School	https://www.wikidata.org/wiki/Q1112675
cpb-aacip-507-pr7mp4wf25-transcript.ann	T47	location	3432	3440	Colorado	https://en.wikipedia.org/wiki/Colorado	https://www.wikidata.org/wiki/Q1261
cpb-aacip-507-pr7mp4wf25-transcript.ann	T48	location	3533	3546	New Hampshire	https://en.wikipedia.org/wiki/New_Hampshire	https://www.wikidata.org/wiki/Q759
cpb-aacip-507-pr7mp4wf25-transcript.ann	T49	organization	3608	3625	Dartmouth College	https://en.wikipedia.org/wiki/Dartmouth_College	https://www.wikidata.org/wiki/Q49116
cpb-aacip-507-pr7mp4wf25-transcript.ann	T50	location	3638	3643	Texas	https://en.wikipedia.org/wiki/Texas	https://www.wikidata.org/wiki/Q1439
cpb-aacip-507-pr7mp4wf25-transcript.ann	T51	person	3644	3667	Governor George W. Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-pr7mp4wf25-transcript.ann	T52	title	3779	3791	News Summary		
cpb-aacip-507-pr7mp4wf25-transcript.ann	T53	person	3837	3856	Senator John Chafee	https://en.wikipedia.org/wiki/John_Chafee	https://www.wikidata.org/wiki/Q887338
cpb-aacip-507-pr7mp4wf25-transcript.ann	T54	person	3864	3870	Chafee	https://en.wikipedia.org/wiki/John_Chafee	https://www.wikidata.org/wiki/Q887338
cpb-aacip-507-pr7mp4wf25-transcript.ann	T55	person	4005	4022	President Clinton	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
cpb-aacip-507-pr7mp4wf25-transcript.ann	T56	organization	4056	4064	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-pr7mp4wf25-transcript.ann	T57	person	4103	4109	Chafee	https://en.wikipedia.org/wiki/John_Chafee	https://www.wikidata.org/wiki/Q887338
cpb-aacip-507-pr7mp4wf25-transcript.ann	T58	person	4160	4173	Payne Stewart	https://en.wikipedia.org/wiki/Payne_Stewart	https://www.wikidata.org/wiki/Q506891
cpb-aacip-507-pr7mp4wf25-transcript.ann	T59	location	4183	4190	Orlando	https://en.wikipedia.org/wiki/Orlando,_Florida	https://www.wikidata.org/wiki/Q49233
cpb-aacip-507-pr7mp4wf25-transcript.ann	T60	product	4241	4248	Learjet	https://en.wikipedia.org/wiki/Learjet	https://www.wikidata.org/wiki/Q1336983
cpb-aacip-507-pr7mp4wf25-transcript.ann	T61	location	4295	4307	South Dakota	https://en.wikipedia.org/wiki/South_Dakota	https://www.wikidata.org/wiki/Q1211
cpb-aacip-507-pr7mp4wf25-transcript.ann	T62	person	4317	4328	Tiger Woods	https://en.wikipedia.org/wiki/Tiger_Woods	https://www.wikidata.org/wiki/Q10993
cpb-aacip-507-pr7mp4wf25-transcript.ann	T63	person	4333	4345	Mark O'Meara	https://en.wikipedia.org/wiki/Mark_O%27Meara	https://www.wikidata.org/wiki/Q723911
cpb-aacip-507-pr7mp4wf25-transcript.ann	T64	person	4447	4454	Stewart	https://en.wikipedia.org/wiki/Payne_Stewart	https://www.wikidata.org/wiki/Q506891
cpb-aacip-507-pr7mp4wf25-transcript.ann	T65	product	4535	4542	Learjet	https://en.wikipedia.org/wiki/Learjet	https://www.wikidata.org/wiki/Q1336983
cpb-aacip-507-pr7mp4wf25-transcript.ann	T66	organization	4673	4688	New York Yankee	https://en.wikipedia.org/wiki/New_York_Yankees	https://www.wikidata.org/wiki/Q213417
cpb-aacip-507-pr7mp4wf25-transcript.ann	T67	location	4700	4708	Broadway	https://en.wikipedia.org/wiki/Broadway_(Manhattan)	https://www.wikidata.org/wiki/Q11260
cpb-aacip-507-pr7mp4wf25-transcript.ann	T68	event	4730	4742	World Series	https://en.wikipedia.org/wiki/World_Series	https://www.wikidata.org/wiki/Q265538
cpb-aacip-507-pr7mp4wf25-transcript.ann	T69	organization	4950	4957	Yankees	https://en.wikipedia.org/wiki/New_York_Yankees	https://www.wikidata.org/wiki/Q213417
cpb-aacip-507-pr7mp4wf25-transcript.ann	T70	event	4981	4993	World Series	https://en.wikipedia.org/wiki/World_Series	https://www.wikidata.org/wiki/Q265538
cpb-aacip-507-pr7mp4wf25-transcript.ann	T71	title	5036	5048	News Summary		
cpb-aacip-507-pr7mp4wf25-transcript.ann	T72	organization	5077	5088	Republicans	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
cpb-aacip-507-pr7mp4wf25-transcript.ann	T73	location	5092	5105	New Hampshire	https://en.wikipedia.org/wiki/New_Hampshire	https://www.wikidata.org/wiki/Q759
cpb-aacip-507-pr7mp4wf25-transcript.ann	T74	person	5119	5127	Oliphant	https://en.wikipedia.org/wiki/Thomas_Oliphant	https://www.wikidata.org/wiki/Q7792873
cpb-aacip-507-pr7mp4wf25-transcript.ann	T75	person	5132	5138	Brooks	https://en.wikipedia.org/wiki/David_Brooks_(commentator)	https://www.wikidata.org/wiki/Q938475
cpb-aacip-507-pr7mp4wf25-transcript.ann	T76	event	5161	5177	morning news was		
cpb-aacip-507-pr7mp4wf25-transcript.ann	T77	location	5204	5211	Nigeria	https://en.wikipedia.org/wiki/Nigeria	https://www.wikidata.org/wiki/Q1033
cpb-aacip-507-pr7mp4wf25-transcript.ann	T78	title	5215	5233	FOCUS - FACING OFF		
cpb-aacip-507-pr7mp4wf25-transcript.ann	T79	person	5235	5245	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-pr7mp4wf25-transcript.ann	T80	organization	5333	5344	Republicans	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
cpb-aacip-507-pr7mp4wf25-transcript.ann	T81	organization	5412	5429	Dartmouth College	https://en.wikipedia.org/wiki/Dartmouth_College	https://www.wikidata.org/wiki/Q49116
cpb-aacip-507-pr7mp4wf25-transcript.ann	T82	location	5433	5455	Hanover, New Hampshire	https://en.wikipedia.org/wiki/Hanover,_New_Hampshire	https://www.wikidata.org/wiki/Q131908
cpb-aacip-507-pr7mp4wf25-transcript.ann	T83	location	5457	5462	Texas	https://en.wikipedia.org/wiki/Texas	https://www.wikidata.org/wiki/Q1439
cpb-aacip-507-pr7mp4wf25-transcript.ann	T84	person	5463	5486	Governor George W. Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-pr7mp4wf25-transcript.ann	T85	location	5620	5633	New Hampshire	https://en.wikipedia.org/wiki/New_Hampshire	https://www.wikidata.org/wiki/Q759
cpb-aacip-507-pr7mp4wf25-transcript.ann	T86	organization	5725	5741	Republican Party	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
cpb-aacip-507-pr7mp4wf25-transcript.ann	T87	person	5824	5840	SEN. JOHN McCAIN	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
cpb-aacip-507-pr7mp4wf25-transcript.ann	T88	person	6222	6227	Cindy	https://en.wikipedia.org/wiki/Cindy_McCain	https://www.wikidata.org/wiki/Q240628
cpb-aacip-507-pr7mp4wf25-transcript.ann	T89	location	6290	6297	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-pr7mp4wf25-transcript.ann	T90	location	6446	6453	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-pr7mp4wf25-transcript.ann	T91	title	6802	6818	Second Amendment	https://en.wikipedia.org/wiki/Second_Amendment_to_the_United_States_Constitution	https://www.wikidata.org/wiki/Q210645
cpb-aacip-507-pr7mp4wf25-transcript.ann	T92	person	6937	6953	SEN. ORRIN HATCH	https://en.wikipedia.org/wiki/Orrin_Hatch	https://www.wikidata.org/wiki/Q381157
cpb-aacip-507-pr7mp4wf25-transcript.ann	T93	title	7068	7084	second amendment	https://en.wikipedia.org/wiki/Second_Amendment_to_the_United_States_Constitution	https://www.wikidata.org/wiki/Q210645
cpb-aacip-507-pr7mp4wf25-transcript.ann	T94	title	7233	7249	Second Amendment	https://en.wikipedia.org/wiki/Second_Amendment_to_the_United_States_Constitution	https://www.wikidata.org/wiki/Q210645
cpb-aacip-507-pr7mp4wf25-transcript.ann	T95	event	8065	8077	war on drugs	https://en.wikipedia.org/wiki/War_on_drugs	https://www.wikidata.org/wiki/Q185517
cpb-aacip-507-pr7mp4wf25-transcript.ann	T96	person	8081	8091	ALAN KEYES	https://en.wikipedia.org/wiki/Alan_Keyes	https://www.wikidata.org/wiki/Q740470
cpb-aacip-507-pr7mp4wf25-transcript.ann	T97	person	8722	8731	Mr. Keyes	https://en.wikipedia.org/wiki/Alan_Keyes	https://www.wikidata.org/wiki/Q740470
cpb-aacip-507-pr7mp4wf25-transcript.ann	T98	person	8735	8745	ALAN KEYES	https://en.wikipedia.org/wiki/Alan_Keyes	https://www.wikidata.org/wiki/Q740470
cpb-aacip-507-pr7mp4wf25-transcript.ann	T99	person	8981	8991	GARY BAUER	https://en.wikipedia.org/wiki/Gary_Bauer	https://www.wikidata.org/wiki/Q5524672
cpb-aacip-507-pr7mp4wf25-transcript.ann	T100	location	9020	9037	Newport, Kentucky	https://en.wikipedia.org/wiki/Newport,_Kentucky	https://www.wikidata.org/wiki/Q1762809
cpb-aacip-507-pr7mp4wf25-transcript.ann	T101	location	9419	9432	United States	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-pr7mp4wf25-transcript.ann	T102	organization	9486	9502	Founding Fathers	https://en.wikipedia.org/wiki/Founding_Fathers_of_the_United_States	https://www.wikidata.org/wiki/Q186539
cpb-aacip-507-pr7mp4wf25-transcript.ann	T103	person	9525	9538	Ronald Reagan	https://en.wikipedia.org/wiki/Ronald_Reagan	https://www.wikidata.org/wiki/Q9960
cpb-aacip-507-pr7mp4wf25-transcript.ann	T104	person	10132	10142	Mr. Forbes	https://en.wikipedia.org/wiki/Steve_Forbes	https://www.wikidata.org/wiki/Q780842
cpb-aacip-507-pr7mp4wf25-transcript.ann	T105	organization	10162	10178	Republican Party	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
cpb-aacip-507-pr7mp4wf25-transcript.ann	T106	person	10266	10278	STEVE FORBES	https://en.wikipedia.org/wiki/Steve_Forbes	https://www.wikidata.org/wiki/Q780842
cpb-aacip-507-pr7mp4wf25-transcript.ann	T107	person	10319	10332	Governor Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-pr7mp4wf25-transcript.ann	T108	location	10531	10543	Rhode Island	https://en.wikipedia.org/wiki/Rhode_Island	https://www.wikidata.org/wiki/Q1387
cpb-aacip-507-pr7mp4wf25-transcript.ann	T109	location	10771	10778	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-pr7mp4wf25-transcript.ann	T110	organization	11063	11073	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-pr7mp4wf25-transcript.ann	T111	person	11106	11119	Governor Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-pr7mp4wf25-transcript.ann	T112	person	11332	11345	Senator Hatch	https://en.wikipedia.org/wiki/Orrin_Hatch	https://www.wikidata.org/wiki/Q381157
cpb-aacip-507-pr7mp4wf25-transcript.ann	T113	person	11349	11365	SEN. ORRIN HATCH	https://en.wikipedia.org/wiki/Orrin_Hatch	https://www.wikidata.org/wiki/Q381157
cpb-aacip-507-pr7mp4wf25-transcript.ann	T114	title	11454	11462	IRS Code	https://en.wikipedia.org/wiki/Internal_Revenue_Service	https://www.wikidata.org/wiki/Q973587
cpb-aacip-507-pr7mp4wf25-transcript.ann	T114	title	11454	11462	IRS Code	https://en.wikipedia.org/wiki/Internal_Revenue_Code	https://www.wikidata.org/wiki/Q1666281
cpb-aacip-507-pr7mp4wf25-transcript.ann	T115	organization	11510	11513	IRS	https://en.wikipedia.org/wiki/Internal_Revenue_Service	https://www.wikidata.org/wiki/Q973587
cpb-aacip-507-pr7mp4wf25-transcript.ann	T116	organization	11665	11689	Senate Finance Committee	https://en.wikipedia.org/wiki/United_States_Senate_Committee_on_Finance	https://www.wikidata.org/wiki/Q2985424
cpb-aacip-507-pr7mp4wf25-transcript.ann	T117	organization	11824	11832	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-pr7mp4wf25-transcript.ann	T118	location	11923	11930	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-pr7mp4wf25-transcript.ann	T119	person	11964	11980	SEN. JOHN McCAIN	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
cpb-aacip-507-pr7mp4wf25-transcript.ann	T120	organization	12379	12389	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-pr7mp4wf25-transcript.ann	T121	organization	12781	12795	Washington, DC	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-pr7mp4wf25-transcript.ann	T122	location	12928	12935	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-pr7mp4wf25-transcript.ann	T123	person	13033	13049	Ambassador Keyes	https://en.wikipedia.org/wiki/Alan_Keyes	https://www.wikidata.org/wiki/Q740470
cpb-aacip-507-pr7mp4wf25-transcript.ann	T124	person	13052	13062	ALAN KEYES	https://en.wikipedia.org/wiki/Alan_Keyes	https://www.wikidata.org/wiki/Q740470
cpb-aacip-507-pr7mp4wf25-transcript.ann	T125	person	13123	13127	Marx	https://en.wikipedia.org/wiki/Karl_Marx	https://www.wikidata.org/wiki/Q9061
cpb-aacip-507-pr7mp4wf25-transcript.ann	T126	person	13132	13137	Lenin	https://en.wikipedia.org/wiki/Vladimir_Lenin	https://www.wikidata.org/wiki/Q1394
cpb-aacip-507-pr7mp4wf25-transcript.ann	T127	title	13349	13361	Constitution	https://en.wikipedia.org/wiki/Constitution_of_the_United_States	https://www.wikidata.org/wiki/Q11698
cpb-aacip-507-pr7mp4wf25-transcript.ann	T128	person	14157	14173	Ambassador Keyes	https://en.wikipedia.org/wiki/Alan_Keyes	https://www.wikidata.org/wiki/Q740470
cpb-aacip-507-pr7mp4wf25-transcript.ann	T129	person	14196	14205	Mr. Bauer	https://en.wikipedia.org/wiki/Gary_Bauer	https://www.wikidata.org/wiki/Q5524672
cpb-aacip-507-pr7mp4wf25-transcript.ann	T130	person	14209	14219	GARY BAUER	https://en.wikipedia.org/wiki/Gary_Bauer	https://www.wikidata.org/wiki/Q5524672
cpb-aacip-507-pr7mp4wf25-transcript.ann	T131	location	14422	14429	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-pr7mp4wf25-transcript.ann	T132	person	14653	14658	Steve	https://en.wikipedia.org/wiki/Steve_Forbes	https://www.wikidata.org/wiki/Q780842
cpb-aacip-507-pr7mp4wf25-transcript.ann	T133	person	14699	14704	Steve	https://en.wikipedia.org/wiki/Steve_Forbes	https://www.wikidata.org/wiki/Q780842
cpb-aacip-507-pr7mp4wf25-transcript.ann	T134	person	14877	14889	STEVE FORBES	https://en.wikipedia.org/wiki/Steve_Forbes	https://www.wikidata.org/wiki/Q780842
cpb-aacip-507-pr7mp4wf25-transcript.ann	T135	person	15126	15130	Gary	https://en.wikipedia.org/wiki/Gary_Bauer	https://www.wikidata.org/wiki/Q5524672
cpb-aacip-507-pr7mp4wf25-transcript.ann	T136	person	15267	15279	Daley family	https://en.wikipedia.org/wiki/Daley_family	https://www.wikidata.org/wiki/Q5210822
cpb-aacip-507-pr7mp4wf25-transcript.ann	T137	location	15283	15304	Exeter, New Hampshire	https://en.wikipedia.org/wiki/Exeter,_New_Hampshire	https://www.wikidata.org/wiki/Q990504
cpb-aacip-507-pr7mp4wf25-transcript.ann	T138	person	15399	15411	Daley family	https://en.wikipedia.org/wiki/Daley_family	https://www.wikidata.org/wiki/Q5210822
cpb-aacip-507-pr7mp4wf25-transcript.ann	T139	organization	15576	15579	IRS	https://en.wikipedia.org/wiki/Internal_Revenue_Service	https://www.wikidata.org/wiki/Q973587
cpb-aacip-507-pr7mp4wf25-transcript.ann	T140	person	16021	16031	Mr. Forbes	https://en.wikipedia.org/wiki/Steve_Forbes	https://www.wikidata.org/wiki/Q780842
cpb-aacip-507-pr7mp4wf25-transcript.ann	T141	organization	16099	16108	Dartmouth	https://en.wikipedia.org/wiki/Dartmouth_College	https://www.wikidata.org/wiki/Q49116
cpb-aacip-507-pr7mp4wf25-transcript.ann	T142	title	16130	16152	FOCUS - POLITICAL WRAP		
cpb-aacip-507-pr7mp4wf25-transcript.ann	T143	person	16154	16164	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-pr7mp4wf25-transcript.ann	T144	organization	16228	16237	Democrats	https://en.wikipedia.org/wiki/Democratic_Party_(United_States)	https://www.wikidata.org/wiki/Q29552
cpb-aacip-507-pr7mp4wf25-transcript.ann	T145	title	16275	16287	Boston Globe	https://en.wikipedia.org/wiki/The_Boston_Globe	https://www.wikidata.org/wiki/Q824451
cpb-aacip-507-pr7mp4wf25-transcript.ann	T146	person	16299	16311	Tom Oliphant	https://en.wikipedia.org/wiki/Thomas_Oliphant	https://www.wikidata.org/wiki/Q7792873
cpb-aacip-507-pr7mp4wf25-transcript.ann	T147	person	16317	16329	David Brooks	https://en.wikipedia.org/wiki/David_Brooks_(commentator)	https://www.wikidata.org/wiki/Q938475
cpb-aacip-507-pr7mp4wf25-transcript.ann	T148	title	16353	16368	Weekly Standard	https://en.wikipedia.org/wiki/The_Weekly_Standard	https://www.wikidata.org/wiki/Q1790889
cpb-aacip-507-pr7mp4wf25-transcript.ann	T149	person	16371	16383	Mark Shields	https://en.wikipedia.org/wiki/Mark_Shields	https://www.wikidata.org/wiki/Q6769698
cpb-aacip-507-pr7mp4wf25-transcript.ann	T150	person	16388	16398	Paul Gigot	https://en.wikipedia.org/wiki/Paul_Gigot	https://www.wikidata.org/wiki/Q7150895
cpb-aacip-507-pr7mp4wf25-transcript.ann	T151	person	16459	16462	Tom	https://en.wikipedia.org/wiki/Thomas_Oliphant	https://www.wikidata.org/wiki/Q7792873
cpb-aacip-507-pr7mp4wf25-transcript.ann	T152	person	16525	16537	TOM OLIPHANT	https://en.wikipedia.org/wiki/Thomas_Oliphant	https://www.wikidata.org/wiki/Q7792873
cpb-aacip-507-pr7mp4wf25-transcript.ann	T153	person	16559	16563	Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-pr7mp4wf25-transcript.ann	T154	person	16593	16606	Governor Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-pr7mp4wf25-transcript.ann	T155	person	16614	16625	John McCain	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
cpb-aacip-507-pr7mp4wf25-transcript.ann	T156	location	16648	16661	New Hampshire	https://en.wikipedia.org/wiki/New_Hampshire	https://www.wikidata.org/wiki/Q759
cpb-aacip-507-pr7mp4wf25-transcript.ann	T157	person	16980	16986	McCain	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
