guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-4746q1t25k-transcript.ann	T24	location	1541	1552	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-4746q1t25k-transcript.ann	T25	location	1587	1591	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-4746q1t25k-transcript.ann	T26	location	1608	1619	Middle East	https://en.wikipedia.org/wiki/Middle_East	https://www.wikidata.org/wiki/Q7204
cpb-aacip-507-4746q1t25k-transcript.ann	T27	location	1694	1708	East Jerusalem	https://en.wikipedia.org/wiki/East_Jerusalem	https://www.wikidata.org/wiki/Q212938
cpb-aacip-507-4746q1t25k-transcript.ann	T28	location	1774	1780	Israel	https://en.wikipedia.org/wiki/Israel	https://www.wikidata.org/wiki/Q801
cpb-aacip-507-4746q1t25k-transcript.ann	T29	organization	1782	1793	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-4746q1t25k-transcript.ann	T30	person	1804	1816	Jake Siewert	https://en.wikipedia.org/wiki/Jake_Siewert	https://www.wikidata.org/wiki/Q6124991
cpb-aacip-507-4746q1t25k-transcript.ann	T31	person	1897	1909	JAKE SIEWERT	https://en.wikipedia.org/wiki/Jake_Siewert	https://www.wikidata.org/wiki/Q6124991
cpb-aacip-507-4746q1t25k-transcript.ann	T32	person	2255	2265	GWEN IFILL	https://en.wikipedia.org/wiki/Gwen_Ifill	https://www.wikidata.org/wiki/Q5623430
cpb-aacip-507-4746q1t25k-transcript.ann	T33	location	2270	2279	Jerusalem	https://en.wikipedia.org/wiki/Jerusalem	https://www.wikidata.org/wiki/Q1218
cpb-aacip-507-4746q1t25k-transcript.ann	T34	person	2289	2309	Prime Minister Barak	https://en.wikipedia.org/wiki/Ehud_Barak	https://www.wikidata.org/wiki/Q125731
cpb-aacip-507-4746q1t25k-transcript.ann	T35	location	2456	2460	Gaza	https://en.wikipedia.org/wiki/Gaza_Strip	https://www.wikidata.org/wiki/Q39760
cpb-aacip-507-4746q1t25k-transcript.ann	T36	location	2603	2607	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-4746q1t25k-transcript.ann	T37	location	2624	2636	Persian Gulf	https://en.wikipedia.org/wiki/Persian_Gulf	https://www.wikidata.org/wiki/Q34675
cpb-aacip-507-4746q1t25k-transcript.ann	T38	location	2662	2674	"U.S.S. ""Cole"	https://en.wikipedia.org/wiki/USS_Cole_(DDG-67)	https://www.wikidata.org/wiki/Q848987
cpb-aacip-507-4746q1t25k-transcript.ann	T39	organization	2691	2699	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-4746q1t25k-transcript.ann	T40	location	2867	2871	Cole	https://en.wikipedia.org/wiki/USS_Cole_(DDG-67)	https://www.wikidata.org/wiki/Q848987
cpb-aacip-507-4746q1t25k-transcript.ann	T41	location	2938	2949	Aden, Yemen	https://en.wikipedia.org/wiki/Aden	https://www.wikidata.org/wiki/Q131694
cpb-aacip-507-4746q1t25k-transcript.ann	T42	organization	2954	2965	Wall Street	https://en.wikipedia.org/wiki/Wall_Street	https://www.wikidata.org/wiki/Q11690
cpb-aacip-507-4746q1t25k-transcript.ann	T43	title	3197	3209	News Summary		
cpb-aacip-507-4746q1t25k-transcript.ann	T44	organization	3238	3250	Bush cabinet	https://en.wikipedia.org/wiki/Presidency_of_George_H._W._Bush	https://www.wikidata.org/wiki/Q1719914
cpb-aacip-507-4746q1t25k-transcript.ann	T44	organization	3238	3250	Bush cabinet	https://en.wikipedia.org/wiki/Presidency_of_George_W._Bush	https://www.wikidata.org/wiki/Q1719918
cpb-aacip-507-4746q1t25k-transcript.ann	T45	person	3268	3276	Ashcroft	https://en.wikipedia.org/wiki/John_Ashcroft	https://www.wikidata.org/wiki/Q311141
cpb-aacip-507-4746q1t25k-transcript.ann	T46	location	3332	3338	Israel	https://en.wikipedia.org/wiki/Israel	https://www.wikidata.org/wiki/Q801
cpb-aacip-507-4746q1t25k-transcript.ann	T47	title	3342	3359	FOCUS - NEW FACES		
cpb-aacip-507-4746q1t25k-transcript.ann	T48	person	3361	3371	GWEN IFILL	https://en.wikipedia.org/wiki/Gwen_Ifill	https://www.wikidata.org/wiki/Q5623430
cpb-aacip-507-4746q1t25k-transcript.ann	T49	person	3447	3457	Ray Suarez	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T50	person	3461	3471	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T51	location	3560	3566	Austin	https://en.wikipedia.org/wiki/Austin,_Texas	https://www.wikidata.org/wiki/Q16559
cpb-aacip-507-4746q1t25k-transcript.ann	T52	person	3568	3576	Mr. Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T53	organization	3598	3615	Energy Department	https://en.wikipedia.org/wiki/United_States_Department_of_Energy	https://www.wikidata.org/wiki/Q217810
cpb-aacip-507-4746q1t25k-transcript.ann	T54	location	3617	3625	Michigan	https://en.wikipedia.org/wiki/Michigan	https://www.wikidata.org/wiki/Q1166
cpb-aacip-507-4746q1t25k-transcript.ann	T55	person	3626	3649	Senator Spencer Abraham	https://en.wikipedia.org/wiki/Spencer_Abraham	https://www.wikidata.org/wiki/Q1285613
cpb-aacip-507-4746q1t25k-transcript.ann	T56	person	3808	3815	Abraham	https://en.wikipedia.org/wiki/Spencer_Abraham	https://www.wikidata.org/wiki/Q1285613
cpb-aacip-507-4746q1t25k-transcript.ann	T57	organization	3839	3858	Bush administration	https://en.wikipedia.org/wiki/Presidency_of_George_H._W._Bush	https://www.wikidata.org/wiki/Q1719914
cpb-aacip-507-4746q1t25k-transcript.ann	T58	person	3887	3912	Vice President Dan Quayle	https://en.wikipedia.org/wiki/Dan_Quayle	https://www.wikidata.org/wiki/Q49214
cpb-aacip-507-4746q1t25k-transcript.ann	T59	person	3677	3692	Debbie Stabenow	https://en.wikipedia.org/wiki/Debbie_Stabenow	https://www.wikidata.org/wiki/Q241092
cpb-aacip-507-4746q1t25k-transcript.ann	T60	person	3916	3931	SPENCER ABRAHAM	https://en.wikipedia.org/wiki/Spencer_Abraham	https://www.wikidata.org/wiki/Q1285613
cpb-aacip-507-4746q1t25k-transcript.ann	T61	organization	3950	3967	Energy Department	https://en.wikipedia.org/wiki/United_States_Department_of_Energy	https://www.wikidata.org/wiki/Q217810
cpb-aacip-507-4746q1t25k-transcript.ann	T62	person	4372	4382	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T63	person	4384	4396	Linda Chavez	https://en.wikipedia.org/wiki/Linda_Chavez	https://www.wikidata.org/wiki/Q6551458
cpb-aacip-507-4746q1t25k-transcript.ann	T64	person	4498	4504	Chavez	https://en.wikipedia.org/wiki/Linda_Chavez	https://www.wikidata.org/wiki/Q6551458
cpb-aacip-507-4746q1t25k-transcript.ann	T65	organization	4525	4553	Center for Equal Opportunity	https://en.wikipedia.org/wiki/Center_for_Equal_Opportunity	https://www.wikidata.org/wiki/Q5059622
cpb-aacip-507-4746q1t25k-transcript.ann	T66	organization	4625	4636	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-4746q1t25k-transcript.ann	T67	organization	4684	4715	U.S. Commission on Civil Rights	https://en.wikipedia.org/wiki/United_States_Commission_on_Civil_Rights	https://www.wikidata.org/wiki/Q7889639
cpb-aacip-507-4746q1t25k-transcript.ann	T68	organization	4723	4744	Reagan administration	https://en.wikipedia.org/wiki/Presidency_of_Ronald_Reagan	https://www.wikidata.org/wiki/Q2824573
cpb-aacip-507-4746q1t25k-transcript.ann	T69	organization	4758	4764	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-4746q1t25k-transcript.ann	T70	location	4770	4778	Maryland	https://en.wikipedia.org/wiki/Maryland	https://www.wikidata.org/wiki/Q1391
cpb-aacip-507-4746q1t25k-transcript.ann	T71	person	4805	4811	Chavez	https://en.wikipedia.org/wiki/Linda_Chavez	https://www.wikidata.org/wiki/Q6551458
cpb-aacip-507-4746q1t25k-transcript.ann	T72	location	4595	4609	Washington, DC	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-4746q1t25k-transcript.ann	T73	person	4924	4936	LINDA CHAVEZ	https://en.wikipedia.org/wiki/Linda_Chavez	https://www.wikidata.org/wiki/Q6551458
cpb-aacip-507-4746q1t25k-transcript.ann	T74	organization	5431	5450	Department of Labor	https://en.wikipedia.org/wiki/United_States_Department_of_Labor	https://www.wikidata.org/wiki/Q628807
cpb-aacip-507-4746q1t25k-transcript.ann	T75	person	5530	5540	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T76	person	5579	5592	Norman Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T77	person	5625	5645	President-elect Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T78	person	5701	5718	President Clinton	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
cpb-aacip-507-4746q1t25k-transcript.ann	T79	person	5743	5749	Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T80	person	5791	5797	Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T81	organization	5868	5883	Lockheed Martin	https://en.wikipedia.org/wiki/Lockheed_Martin	https://www.wikidata.org/wiki/Q7240
cpb-aacip-507-4746q1t25k-transcript.ann	T82	location	5928	5938	California	https://en.wikipedia.org/wiki/California	https://www.wikidata.org/wiki/Q99
cpb-aacip-507-4746q1t25k-transcript.ann	T83	person	6048	6054	Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T84	location	6077	6085	San Jose	https://en.wikipedia.org/wiki/San_Jose,_California	https://www.wikidata.org/wiki/Q16553
cpb-aacip-507-4746q1t25k-transcript.ann	T85	organization	6025	6046	Aviation Subcommittee	https://en.wikipedia.org/wiki/United_States_House_Transportation_Subcommittee_on_Aviation	https://www.wikidata.org/wiki/Q7890079
cpb-aacip-507-4746q1t25k-transcript.ann	T86	organization	5966	6016	House Committee on Public Works and Transportation	https://en.wikipedia.org/wiki/United_States_House_Committee_on_Transportation_and_Infrastructure	https://www.wikidata.org/wiki/Q7889985
cpb-aacip-507-4746q1t25k-transcript.ann	T87	person	6089	6102	NORMAN MINETA	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T88	organization	6252	6279	President Clinton's cabinet	https://en.wikipedia.org/wiki/Presidency_of_Bill_Clinton	https://www.wikidata.org/wiki/Q2824550
cpb-aacip-507-4746q1t25k-transcript.ann	T89	person	7558	7568	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T90	person	7613	7621	Mr. Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T91	organization	7733	7737	OPEC	https://en.wikipedia.org/wiki/OPEC	https://www.wikidata.org/wiki/Q7795
cpb-aacip-507-4746q1t25k-transcript.ann	T92	organization	7983	7987	OPEC	https://en.wikipedia.org/wiki/OPEC	https://www.wikidata.org/wiki/Q7795
cpb-aacip-507-4746q1t25k-transcript.ann	T93	person	8030	8060	PRESIDENT-ELECT GEORGE W. BUSH	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T94	organization	8149	8153	OPEC	https://en.wikipedia.org/wiki/OPEC	https://www.wikidata.org/wiki/Q7795
cpb-aacip-507-4746q1t25k-transcript.ann	T95	location	8728	8739	Middle East	https://en.wikipedia.org/wiki/Middle_East	https://www.wikidata.org/wiki/Q7204
cpb-aacip-507-4746q1t25k-transcript.ann	T96	location	8820	8833	United States	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-4746q1t25k-transcript.ann	T97	person	9056	9066	Mr. Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T98	person	9112	9142	PRESIDENT-ELECT GEORGE W. BUSH	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T99	organization	9281	9289	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-4746q1t25k-transcript.ann	T100	person	9406	9410	Norm	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T101	person	9863	9873	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T102	organization	9907	9919	Capitol Hill	https://en.wikipedia.org/wiki/Capitol_Hill	https://www.wikidata.org/wiki/Q2305815
cpb-aacip-507-4746q1t25k-transcript.ann	T103	organization	9941	9947	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-4746q1t25k-transcript.ann	T104	person	9968	9979	Don Nickles	https://en.wikipedia.org/wiki/Don_Nickles	https://www.wikidata.org/wiki/Q1239374
cpb-aacip-507-4746q1t25k-transcript.ann	T105	location	9983	9991	Oklahoma	https://en.wikipedia.org/wiki/Oklahoma	https://www.wikidata.org/wiki/Q1649
cpb-aacip-507-4746q1t25k-transcript.ann	T106	person	10037	10047	Harry Reid	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T107	location	10051	10057	Nevada	https://en.wikipedia.org/wiki/Nevada	https://www.wikidata.org/wiki/Q1227
cpb-aacip-507-4746q1t25k-transcript.ann	T108	person	10079	10094	Senator Nickles	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T108	person	10079	10094	Senator Nickles	https://en.wikipedia.org/wiki/Don_Nickles	https://www.wikidata.org/wiki/Q1239374
cpb-aacip-507-4746q1t25k-transcript.ann	T109	organization	10324	10330	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-4746q1t25k-transcript.ann	T110	person	10371	10387	SEN. DON NICKLES	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T110	person	10371	10387	SEN. DON NICKLES		
cpb-aacip-507-4746q1t25k-transcript.ann	T110	person	10371	10387	SEN. DON NICKLES	https://en.wikipedia.org/wiki/Don_Nickles	https://www.wikidata.org/wiki/Q1239374
cpb-aacip-507-4746q1t25k-transcript.ann	T111	person	10429	10449	President-elect Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T112	person	10530	10541	Norm Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T113	organization	10580	10585	House	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-4746q1t25k-transcript.ann	T114	person	10651	10668	President Clinton	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
cpb-aacip-507-4746q1t25k-transcript.ann	T115	person	10738	10752	President Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T116	person	10756	10766	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T117	person	10768	10780	Senator Reid	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T118	person	10884	10899	SEN. HARRY REID	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T119	person	10953	10968	Secretary Cohen	https://en.wikipedia.org/wiki/William_Cohen	https://www.wikidata.org/wiki/Q710721
cpb-aacip-507-4746q1t25k-transcript.ann	T120	location	11004	11011	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-4746q1t25k-transcript.ann	T121	person	11074	11085	Norm Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T122	location	11185	11192	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-4746q1t25k-transcript.ann	T123	person	11263	11274	Norm Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T124	organization	11334	11339	House	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-4746q1t25k-transcript.ann	T125	person	11604	11614	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T126	person	11796	11806	Bill Cohen	https://en.wikipedia.org/wiki/William_Cohen	https://www.wikidata.org/wiki/Q710721
cpb-aacip-507-4746q1t25k-transcript.ann	T127	person	11926	11941	SEN. HARRY REID	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T128	person	12138	12149	Norm Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T129	person	12346	12352	Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T130	person	12492	12502	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T131	person	12504	12519	Senator Nickles	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T131	person	12504	12519	Senator Nickles	https://en.wikipedia.org/wiki/Don_Nickles	https://www.wikidata.org/wiki/Q1239374
cpb-aacip-507-4746q1t25k-transcript.ann	T132	person	12642	12658	SEN. DON NICKLES	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T132	person	12642	12658	SEN. DON NICKLES		
cpb-aacip-507-4746q1t25k-transcript.ann	T132	person	12642	12658	SEN. DON NICKLES	https://en.wikipedia.org/wiki/Don_Nickles	https://www.wikidata.org/wiki/Q1239374
cpb-aacip-507-4746q1t25k-transcript.ann	T133	person	12713	12733	President-elect Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T134	person	12807	12819	Colin Powell	https://en.wikipedia.org/wiki/Colin_Powell	https://www.wikidata.org/wiki/Q150851
cpb-aacip-507-4746q1t25k-transcript.ann	T135	person	12821	12833	Don Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-4746q1t25k-transcript.ann	T136	organization	3049	3077	Dow Jones Industrial Average	https://en.wikipedia.org/wiki/Dow_Jones_Industrial_Average	https://www.wikidata.org/wiki/Q180816
cpb-aacip-507-4746q1t25k-transcript.ann	T137	organization	3118	3130	NASDAQ Index	https://en.wikipedia.org/wiki/Nasdaq_Composite	https://www.wikidata.org/wiki/Q575782
cpb-aacip-507-4746q1t25k-transcript.ann	T138	person	12835	12847	Paul O'Neill	https://en.wikipedia.org/wiki/Paul_H._O%27Neill	https://www.wikidata.org/wiki/Q456921
cpb-aacip-507-4746q1t25k-transcript.ann	T139	person	12879	12890	Norm Mineta	https://en.wikipedia.org/wiki/Norman_Mineta	https://www.wikidata.org/wiki/Q553502
cpb-aacip-507-4746q1t25k-transcript.ann	T140	person	12908	12920	Senator Reid	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T141	location	13306	13313	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-4746q1t25k-transcript.ann	T142	person	13386	13396	RAY SUAREZ	https://en.wikipedia.org/wiki/Ray_Suarez	https://www.wikidata.org/wiki/Q7298172
cpb-aacip-507-4746q1t25k-transcript.ann	T143	person	13463	13467	Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-4746q1t25k-transcript.ann	T144	person	13719	13735	SEN. DON NICKLES	https://en.wikipedia.org/wiki/Harry_Reid	https://www.wikidata.org/wiki/Q314459
cpb-aacip-507-4746q1t25k-transcript.ann	T144	person	13719	13735	SEN. DON NICKLES		
cpb-aacip-507-4746q1t25k-transcript.ann	T144	person	13719	13735	SEN. DON NICKLES	https://en.wikipedia.org/wiki/Don_Nickles	https://www.wikidata.org/wiki/Q1239374
cpb-aacip-507-4746q1t25k-transcript.ann	T145	organization	14377	14385	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-4746q1t25k-transcript.ann	T146	organization	14513	14521	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-4746q1t25k-transcript.ann	T147	organization	14528	14536	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-4746q1t25k-transcript.ann	T148	organization	14568	14576	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-4746q1t25k-transcript.ann	T149	organization	14579	14588	Democrats	https://en.wikipedia.org/wiki/Democratic_Party_(United_States)	https://www.wikidata.org/wiki/Q29552
