guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-r785h7cp0z-transcript.ann	T45	organization	2122	2128	Moscow	https://en.wikipedia.org/wiki/Russian_Soviet_Federative_Socialist_Republic	https://www.wikidata.org/wiki/Q2184
cpb-aacip-507-r785h7cp0z-transcript.ann	T46	location	2107	2116	Stockholm	https://en.wikipedia.org/wiki/Stockholm	https://www.wikidata.org/wiki/Q1754
cpb-aacip-507-r785h7cp0z-transcript.ann	T47	location	2072	2078	Europe	https://en.wikipedia.org/wiki/Europe	https://www.wikidata.org/wiki/Q46
cpb-aacip-507-r785h7cp0z-transcript.ann	T48	organization	1978	1985	Soviets	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
cpb-aacip-507-r785h7cp0z-transcript.ann	T49	person	1955	1965	Mr. Shultz	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
cpb-aacip-507-r785h7cp0z-transcript.ann	T50	location	1947	1953	Europe	https://en.wikipedia.org/wiki/Europe	https://www.wikidata.org/wiki/Q46
cpb-aacip-507-r785h7cp0z-transcript.ann	T51	organization	1872	1876	NATO	https://en.wikipedia.org/wiki/NATO	https://www.wikidata.org/wiki/Q7184
cpb-aacip-507-r785h7cp0z-transcript.ann	T52	location	1863	1867	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-r785h7cp0z-transcript.ann	T53	organization	1800	1807	Soviets	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
cpb-aacip-507-r785h7cp0z-transcript.ann	T54	person	1787	1794	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T55	person	1610	1621	Mr. Gromyko	https://en.wikipedia.org/wiki/Andrei_Gromyko	https://www.wikidata.org/wiki/Q184267
cpb-aacip-507-r785h7cp0z-transcript.ann	T56	person	1540	1553	GEORGE SHULTZ	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
cpb-aacip-507-r785h7cp0z-transcript.ann	T57	person	1516	1526	Mr. Shultz	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
cpb-aacip-507-r785h7cp0z-transcript.ann	T58	location	1490	1496	Geneva	https://en.wikipedia.org/wiki/Geneva	https://www.wikidata.org/wiki/Q71
cpb-aacip-507-r785h7cp0z-transcript.ann	T59	organization	1453	1460	Soviets	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
cpb-aacip-507-r785h7cp0z-transcript.ann	T60	location	1411	1420	Stockholm	https://en.wikipedia.org/wiki/Stockholm	https://www.wikidata.org/wiki/Q1754
cpb-aacip-507-r785h7cp0z-transcript.ann	T61	organization	1273	1293	Norwegian government	https://en.wikipedia.org/wiki/Politics_of_Norway	https://www.wikidata.org/wiki/Q1153694
cpb-aacip-507-r785h7cp0z-transcript.ann	T62	location	1255	1259	Oslo	https://en.wikipedia.org/wiki/Oslo	https://www.wikidata.org/wiki/Q585
cpb-aacip-507-r785h7cp0z-transcript.ann	T63	person	1237	1243	Shultz	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
cpb-aacip-507-r785h7cp0z-transcript.ann	T64	person	1211	1225	Andrei Gromyko	https://en.wikipedia.org/wiki/Andrei_Gromyko	https://www.wikidata.org/wiki/Q184267
cpb-aacip-507-r785h7cp0z-transcript.ann	T65	person	1081	1113	Secretary of State George Shultz	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
cpb-aacip-507-r785h7cp0z-transcript.ann	T66	person	1072	1079	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T67	location	1040	1049	Cleveland	https://en.wikipedia.org/wiki/Cleveland	https://www.wikidata.org/wiki/Q37320
cpb-aacip-507-r785h7cp0z-transcript.ann	T68	person	951	963	Sister MARIA		
cpb-aacip-507-r785h7cp0z-transcript.ann	T69	location	900	911	El Salvador	https://en.wikipedia.org/wiki/El_Salvador	https://www.wikidata.org/wiki/Q792
cpb-aacip-507-r785h7cp0z-transcript.ann	T70	location	834	843	Nicaragua	https://en.wikipedia.org/wiki/Nicaragua	https://www.wikidata.org/wiki/Q811
cpb-aacip-507-r785h7cp0z-transcript.ann	T71	organization	812	816	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-r785h7cp0z-transcript.ann	T72	location	783	792	Argentina	https://en.wikipedia.org/wiki/Argentina	https://www.wikidata.org/wiki/Q414
cpb-aacip-507-r785h7cp0z-transcript.ann	T73	location	771	777	Poland	https://en.wikipedia.org/wiki/Poland	https://www.wikidata.org/wiki/Q36
cpb-aacip-507-r785h7cp0z-transcript.ann	T74	location	732	736	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-r785h7cp0z-transcript.ann	T75	organization	677	684	Soviets	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
cpb-aacip-507-r785h7cp0z-transcript.ann	T76	person	601	626	Secretary of State Shultz	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
cpb-aacip-507-r785h7cp0z-transcript.ann	T77	person	561	574	JUDY WOODRUFF	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
cpb-aacip-507-r785h7cp0z-transcript.ann	T78	person	554	558	Judy	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
cpb-aacip-507-r785h7cp0z-transcript.ann	T79	location	542	552	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-r785h7cp0z-transcript.ann	T80	person	523	536	Judy Woodruff	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
cpb-aacip-507-r785h7cp0z-transcript.ann	T81	person	505	515	Jim Lehrer	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-r785h7cp0z-transcript.ann	T82	organization	399	411	Urban League	https://en.wikipedia.org/wiki/National_Urban_League	https://www.wikidata.org/wiki/Q777636
cpb-aacip-507-r785h7cp0z-transcript.ann	T83	person	335	342	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T84	organization	224	245	National Urban League	https://en.wikipedia.org/wiki/National_Urban_League	https://www.wikidata.org/wiki/Q777636
cpb-aacip-507-r785h7cp0z-transcript.ann	T85	person	212	222	JOHN JACOB	https://en.wikipedia.org/wiki/John_Edward_Jacob	https://www.wikidata.org/wiki/Q6231301
cpb-aacip-507-r785h7cp0z-transcript.ann	T86	location	201	208	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-r785h7cp0z-transcript.ann	T87	organization	117	120	FCC	https://en.wikipedia.org/wiki/Federal_Communications_Commission	https://www.wikidata.org/wiki/Q128831
cpb-aacip-507-r785h7cp0z-transcript.ann	T88	person	8	22	ROBERT MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T89	person	8985	8994	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T90	person	8884	8893	Tim Wirth	https://en.wikipedia.org/wiki/Tim_Wirth	https://www.wikidata.org/wiki/Q1027431
cpb-aacip-507-r785h7cp0z-transcript.ann	T91	organization	8846	8860	Congress Watch	https://en.wikipedia.org/wiki/Public_Citizen	https://www.wikidata.org/wiki/Q7257343
cpb-aacip-507-r785h7cp0z-transcript.ann	T92	person	8838	8843	Nader	https://en.wikipedia.org/wiki/Ralph_Nader	https://www.wikidata.org/wiki/Q193156
cpb-aacip-507-r785h7cp0z-transcript.ann	T93	organization	8788	8791	MCI	https://en.wikipedia.org/wiki/MCI_Communications	https://www.wikidata.org/wiki/Q17089784
cpb-aacip-507-r785h7cp0z-transcript.ann	T94	person	8759	8771	Senator Dole	https://en.wikipedia.org/wiki/Bob_Dole	https://www.wikidata.org/wiki/Q319079
cpb-aacip-507-r785h7cp0z-transcript.ann	T95	person	8706	8713	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T96	organization	8286	8290	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T97	organization	8095	8106	Bell System	https://en.wikipedia.org/wiki/Bell_System	https://www.wikidata.org/wiki/Q4883269
cpb-aacip-507-r785h7cp0z-transcript.ann	T98	person	8078	8087	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T99	person	7859	7866	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T100	person	7799	7808	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T101	person	7570	7577	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T102	person	7526	7535	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T103	person	7435	7442	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T104	organization	7380	7388	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-r785h7cp0z-transcript.ann	T105	organization	7286	7298	Capitol Hill	https://en.wikipedia.org/wiki/Capitol_Hill	https://www.wikidata.org/wiki/Q2305815
cpb-aacip-507-r785h7cp0z-transcript.ann	T106	person	7049	7058	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T107	organization	6841	6844	FCC	https://en.wikipedia.org/wiki/Federal_Communications_Commission	https://www.wikidata.org/wiki/Q128831
cpb-aacip-507-r785h7cp0z-transcript.ann	T108	person	6823	6830	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T109	person	6798	6807	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T110	person	6670	6677	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T111	person	6524	6533	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T112	person	6463	6470	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T113	organization	6456	6459	MCI	https://en.wikipedia.org/wiki/MCI_Communications	https://www.wikidata.org/wiki/Q17089784
cpb-aacip-507-r785h7cp0z-transcript.ann	T114	organization	6353	6357	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T115	organization	6244	6247	FCC	https://en.wikipedia.org/wiki/Federal_Communications_Commission	https://www.wikidata.org/wiki/Q128831
cpb-aacip-507-r785h7cp0z-transcript.ann	T116	organization	6135	6139	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T117	person	6110	6119	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T118	person	5924	5931	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T119	person	5583	5596	MERRILL BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T120	person	5390	5399	Mr. Brown	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T121	title	5373	5388	Washington Post	https://en.wikipedia.org/wiki/The_Washington_Post	https://www.wikidata.org/wiki/Q166032
cpb-aacip-507-r785h7cp0z-transcript.ann	T122	person	5320	5333	Merrill Brown	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T123	organization	5256	5260	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T124	person	5159	5166	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T125	organization	6746	6757	Wall Street	https://en.wikipedia.org/wiki/Wall_Street	https://www.wikidata.org/wiki/Q11690
cpb-aacip-507-r785h7cp0z-transcript.ann	T126	person	14360	14369	Mr. Jacob	https://en.wikipedia.org/wiki/John_Edward_Jacob	https://www.wikidata.org/wiki/Q6231301
cpb-aacip-507-r785h7cp0z-transcript.ann	T127	person	14305	14314	Mr. Jacob	https://en.wikipedia.org/wiki/John_Edward_Jacob	https://www.wikidata.org/wiki/Q6231301
cpb-aacip-507-r785h7cp0z-transcript.ann	T128	location	14281	14288	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-r785h7cp0z-transcript.ann	T129	person	14227	14247	president John Jacob	https://en.wikipedia.org/wiki/John_Edward_Jacob	https://www.wikidata.org/wiki/Q6231301
cpb-aacip-507-r785h7cp0z-transcript.ann	T130	organization	14214	14226	Urban League	https://en.wikipedia.org/wiki/National_Urban_League	https://www.wikidata.org/wiki/Q777636
cpb-aacip-507-r785h7cp0z-transcript.ann	T131	organization	13771	13792	National Urban League	https://en.wikipedia.org/wiki/National_Urban_League	https://www.wikidata.org/wiki/Q777636
cpb-aacip-507-r785h7cp0z-transcript.ann	T132	location	13756	13766	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-r785h7cp0z-transcript.ann	T133	person	13524	13540	President Reagan	https://en.wikipedia.org/wiki/Ronald_Reagan	https://www.wikidata.org/wiki/Q9960
cpb-aacip-507-r785h7cp0z-transcript.ann	T134	person	12686	12694	WOODRUFF	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
cpb-aacip-507-r785h7cp0z-transcript.ann	T135	person	12634	12638	Judy	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
cpb-aacip-507-r785h7cp0z-transcript.ann	T136	person	12612	12621	Mr. Brown	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T137	person	12597	12604	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T138	organization	12573	12577	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T139	organization	12463	12467	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T140	organization	12429	12433	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T141	organization	12352	12356	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T142	person	12207	12216	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T143	person	12070	12077	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T144	organization	12015	12019	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T145	organization	11696	11702	Allnet	https://en.wikipedia.org/wiki/Computacenter	https://www.wikidata.org/wiki/Q211237
cpb-aacip-507-r785h7cp0z-transcript.ann	T146	organization	11686	11692	Sprint	https://en.wikipedia.org/wiki/Sprint_Corporation	https://www.wikidata.org/wiki/Q301965
cpb-aacip-507-r785h7cp0z-transcript.ann	T147	organization	11679	11682	MCI	https://en.wikipedia.org/wiki/MCI_Communications	https://www.wikidata.org/wiki/Q17089784
cpb-aacip-507-r785h7cp0z-transcript.ann	T148	organization	11650	11654	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T149	organization	11571	11575	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T150	organization	11452	11455	MCI	https://en.wikipedia.org/wiki/MCI_Communications	https://www.wikidata.org/wiki/Q17089784
cpb-aacip-507-r785h7cp0z-transcript.ann	T151	organization	11357	11361	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T152	organization	11188	11192	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T153	person	10933	10942	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T154	organization	10730	10733	MCI	https://en.wikipedia.org/wiki/MCI_Communications	https://www.wikidata.org/wiki/Q17089784
cpb-aacip-507-r785h7cp0z-transcript.ann	T155	organization	10691	10695	AT&T	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
cpb-aacip-507-r785h7cp0z-transcript.ann	T156	person	10581	10588	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T157	person	10549	10558	Mr. BROWN	https://en.wikipedia.org/wiki/Merrill_Brown	https://www.wikidata.org/wiki/Q6820166
cpb-aacip-507-r785h7cp0z-transcript.ann	T158	person	10423	10430	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-r785h7cp0z-transcript.ann	T159	person	10181	10197	Senator Packwood	https://en.wikipedia.org/wiki/Bob_Packwood	https://www.wikidata.org/wiki/Q888183
