guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-4t6f18t178-transcript.ann	T38	person	4823	4833	Mr. Miller	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T39	person	4914	4919	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T40	person	5078	5091	Harry Patrick		
cpb-aacip-507-4t6f18t178-transcript.ann	T41	person	5251	5264	Arnold Miller	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T42	person	5343	5349	Miller	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T43	person	5487	5493	Arnold	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T44	person	5891	5898	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T45	person	5924	5927	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T46	person	5930	5936	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T47	person	6062	6076	Thomas Bethell		
cpb-aacip-507-4t6f18t178-transcript.ann	T48	person	6087	6106	United Mine Workers	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T49	person	6270	6281	Mr. Bethell		
cpb-aacip-507-4t6f18t178-transcript.ann	T50	person	6284	6301	THOMAS N. BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T51	organization	7087	7090	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T52	person	7108	7118	Mr. Miller	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T53	person	7383	7389	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T54	person	7402	7411	Mr. Jones		
cpb-aacip-507-4t6f18t178-transcript.ann	T55	person	7627	7634	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T56	organization	7914	7917	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T57	person	8110	8116	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T58	person	8229	8236	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T59	organization	9174	9187	Supreme Court	https://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States	https://www.wikidata.org/wiki/Q11201
cpb-aacip-507-4t6f18t178-transcript.ann	T60	person	9228	9234	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T61	person	9302	9309	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T62	person	9386	9392	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T63	person	9447	9452	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T64	person	9474	9483	Mr. Jones		
cpb-aacip-507-4t6f18t178-transcript.ann	T65	person	9522	9535	Arnold Miller	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T66	person	9662	9669	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T67	person	10028	10038	Mr. Miller	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T68	person	10128	10134	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T69	person	10253	10263	John Hoerr	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T70	person	10368	10377	Mr. Hoerr	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T71	person	10380	10390	JOHN HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T72	person	11034	11040	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T73	person	11218	11223	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T74	person	11401	11407	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T75	person	11518	11523	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T76	title	6230	6241	Coal Patrol		
cpb-aacip-507-4t6f18t178-transcript.ann	T77	title	10282	10295	Business Week	https://en.wikipedia.org/wiki/Bloomberg_Businessweek	https://www.wikidata.org/wiki/Q833195
cpb-aacip-507-4t6f18t178-transcript.ann	T78	person	12128	12134	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T79	person	12354	12359	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T80	person	12161	12172	Tom Bethell		
cpb-aacip-507-4t6f18t178-transcript.ann	T81	person	12375	12378	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T82	organization	12651	12670	United Mine Workers	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T83	organization	12700	12719	United Auto Workers	https://en.wikipedia.org/wiki/United_Auto_Workers	https://www.wikidata.org/wiki/Q1814260
cpb-aacip-507-4t6f18t178-transcript.ann	T84	organization	12874	12893	United Mine Workers	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T85	person	13212	13218	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T86	person	13444	13449	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T87	location	13558	13568	Appalachia	https://en.wikipedia.org/wiki/Appalachia	https://www.wikidata.org/wiki/Q2673740
cpb-aacip-507-4t6f18t178-transcript.ann	T88	person	13653	13659	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T89	person	13700	13711	Mr. Bethell		
cpb-aacip-507-4t6f18t178-transcript.ann	T90	person	13762	13771	Mr. Jones		
cpb-aacip-507-4t6f18t178-transcript.ann	T91	person	13999	14006	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T92	person	14084	14090	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T93	person	14146	14153	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T94	person	14860	14866	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T95	person	14884	14893	Mr. Jones		
cpb-aacip-507-4t6f18t178-transcript.ann	T96	person	15067	15072	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T97	person	15227	15230	Tom		
cpb-aacip-507-4t6f18t178-transcript.ann	T98	person	16383	16389	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T99	person	16549	16554	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T100	person	16820	16826	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T101	person	16839	16848	Mr. Hoerr	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T102	person	17031	17036	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T103	person	17763	17769	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T104	person	17793	17797	John	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T105	person	17911	17916	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T106	person	17926	17937	Tom Bethell		
cpb-aacip-507-4t6f18t178-transcript.ann	T107	person	18422	18428	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T108	person	18461	18466	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T109	person	18945	18951	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-4t6f18t178-transcript.ann	T110	person	18964	18969	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T111	person	18972	18979	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T112	person	18986	18995	Mr. Jones		
cpb-aacip-507-4t6f18t178-transcript.ann	T113	person	19016	19029	Arnold Miller	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T114	person	19240	19245	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T115	person	19252	19259	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T116	person	19388	19393	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T117	person	19412	19419	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T118	person	19473	19478	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T119	person	19486	19493	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T120	person	19533	19538	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T121	person	19794	19805	Tom Bethell		
cpb-aacip-507-4t6f18t178-transcript.ann	T122	person	19971	19978	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T123	person	20010	20015	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T124	person	20049	20056	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T125	person	20152	20157	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T126	person	20185	20192	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T127	person	20265	20270	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T128	person	20496	20503	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T129	person	20555	20560	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T130	person	20645	20652	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T131	person	20810	20815	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T132	person	21070	21076	Arnold	https://en.wikipedia.org/wiki/Arnold_Miller	https://www.wikidata.org/wiki/Q4795176
cpb-aacip-507-4t6f18t178-transcript.ann	T133	person	21079	21086	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T134	location	21142	21152	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-4t6f18t178-transcript.ann	T135	person	21153	21164	Tom Bethell		
cpb-aacip-507-4t6f18t178-transcript.ann	T136	person	21300	21305	JONES		
cpb-aacip-507-4t6f18t178-transcript.ann	T137	person	21316	21321	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T138	organization	21387	21391	BCOA	https://en.wikipedia.org/wiki/Bituminous_Coal_Operators_Association	https://www.wikidata.org/wiki/Q55316315
cpb-aacip-507-4t6f18t178-transcript.ann	T139	location	21722	21730	Illinois	https://en.wikipedia.org/wiki/Illinois	https://www.wikidata.org/wiki/Q1204
cpb-aacip-507-4t6f18t178-transcript.ann	T140	location	21746	21759	West Virginia	https://en.wikipedia.org/wiki/West_Virginia	https://www.wikidata.org/wiki/Q1371
cpb-aacip-507-4t6f18t178-transcript.ann	T141	person	21835	21842	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T142	person	21844	21855	Tom Bethell		
cpb-aacip-507-4t6f18t178-transcript.ann	T143	person	21949	21956	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T144	person	21967	21977	John Hoerr	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T145	person	22009	22016	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T146	person	22038	22045	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T147	person	22394	22401	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T148	person	22500	22509	Mr. Hoerr	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T149	person	22540	22545	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T150	location	22755	22768	West Virginia	https://en.wikipedia.org/wiki/West_Virginia	https://www.wikidata.org/wiki/Q1371
cpb-aacip-507-4t6f18t178-transcript.ann	T151	person	23005	23008	Tom		
cpb-aacip-507-4t6f18t178-transcript.ann	T152	person	23069	23076	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T153	person	23266	23271	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T154	person	23273	23276	Tom		
cpb-aacip-507-4t6f18t178-transcript.ann	T155	person	23279	23286	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T156	person	23477	23484	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T157	person	23509	23512	Tom		
cpb-aacip-507-4t6f18t178-transcript.ann	T158	person	23640	23653	John L. Lewis	https://en.wikipedia.org/wiki/John_L._Lewis	https://www.wikidata.org/wiki/Q433328
cpb-aacip-507-4t6f18t178-transcript.ann	T159	person	23781	23788	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T160	organization	23976	23979	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T161	organization	24013	24016	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T162	person	24256	24261	Jerry		
cpb-aacip-507-4t6f18t178-transcript.ann	T163	organization	24388	24391	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T164	person	24473	24480	MaCNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T165	person	24494	24501	BETHELL		
cpb-aacip-507-4t6f18t178-transcript.ann	T166	person	24572	24577	Jerry		
cpb-aacip-507-4t6f18t178-transcript.ann	T167	location	24622	24630	Illinois	https://en.wikipedia.org/wiki/Illinois	https://www.wikidata.org/wiki/Q1204
cpb-aacip-507-4t6f18t178-transcript.ann	T168	location	24735	24743	Illinois	https://en.wikipedia.org/wiki/Illinois	https://www.wikidata.org/wiki/Q1204
cpb-aacip-507-4t6f18t178-transcript.ann	T169	organization	24776	24779	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T170	location	24789	24802	West Virginia	https://en.wikipedia.org/wiki/West_Virginia	https://www.wikidata.org/wiki/Q1371
cpb-aacip-507-4t6f18t178-transcript.ann	T171	organization	24918	24921	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T172	organization	25022	25025	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T173	person	25281	25288	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T174	person	25293	25302	Mr. Hoerr	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T175	person	25390	25395	HOERR	https://en.wikipedia.org/wiki/John_Hoerr	https://www.wikidata.org/wiki/Q6239499
cpb-aacip-507-4t6f18t178-transcript.ann	T176	person	25448	25451	Tom		
cpb-aacip-507-4t6f18t178-transcript.ann	T177	person	25578	25591	John L. Lewis	https://en.wikipedia.org/wiki/John_L._Lewis	https://www.wikidata.org/wiki/Q433328
cpb-aacip-507-4t6f18t178-transcript.ann	T178	organization	25769	25772	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T179	organization	25867	25870	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T180	person	25876	25879	Tom		
cpb-aacip-507-4t6f18t178-transcript.ann	T181	location	25945	25955	Appalachia	https://en.wikipedia.org/wiki/Appalachia	https://www.wikidata.org/wiki/Q2673740
cpb-aacip-507-4t6f18t178-transcript.ann	T182	location	25968	25972	Ohio	https://en.wikipedia.org/wiki/Ohio	https://www.wikidata.org/wiki/Q1397
cpb-aacip-507-4t6f18t178-transcript.ann	T183	location	25977	25989	Pennsylvania	https://en.wikipedia.org/wiki/Pennsylvania	https://www.wikidata.org/wiki/Q1400
cpb-aacip-507-4t6f18t178-transcript.ann	T184	organization	26055	26058	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T185	organization	26165	26168	UMW	https://en.wikipedia.org/wiki/United_Mine_Workers_of_America	https://www.wikidata.org/wiki/Q3550709
cpb-aacip-507-4t6f18t178-transcript.ann	T186	person	26183	26190	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-4t6f18t178-transcript.ann	T187	person	26192	26201	Mr. Jones		
cpb-aacip-507-4t6f18t178-transcript.ann	T188	person	26341	26346	JONES		
