19	2022-11-10 15:01:37	cpb-aacip-507-154dn40c26-transcript.ann	Federal Aviation Administration	organization	1	https://en.wikipedia.org/wiki/Federal_Aviation_Administration	
20	2022-11-10 15:03:06	cpb-aacip-507-154dn40c26-transcript.ann	Valium	product	2	https://en.wikipedia.org/wiki/Diazepam	
21	2022-11-10 15:04:10	cpb-aacip-507-154dn40c26-transcript.ann	Chicago	location	1	https://en.wikipedia.org/wiki/Chicago	
22	2022-11-10 15:04:22	cpb-aacip-507-154dn40c26-transcript.ann	Ohio	location	1	https://en.wikipedia.org/wiki/Ohio	
23	2022-11-10 15:04:39	cpb-aacip-507-154dn40c26-transcript.ann	Pennsylvania	location	1	https://en.wikipedia.org/wiki/Pennsylvania	
24	2022-11-10 15:05:06	cpb-aacip-507-154dn40c26-transcript.ann	Michigan	location	1	https://en.wikipedia.org/wiki/Michigan	
25	2022-11-10 15:05:19	cpb-aacip-507-154dn40c26-transcript.ann	Rhode Island	location	1	https://en.wikipedia.org/wiki/Rhode_Island	
26	2022-11-10 15:05:50	cpb-aacip-507-154dn40c26-transcript.ann	Illinois	location	1	https://en.wikipedia.org/wiki/Illinois	
27	2022-11-10 15:06:09	cpb-aacip-507-154dn40c26-transcript.ann	MacNEIL	person	31	https://en.wikipedia.org/wiki/Robert_MacNeil	
28	2022-11-10 15:06:25	cpb-aacip-507-154dn40c26-transcript.ann	America	location	3	https://en.wikipedia.org/wiki/United_States	
29	2022-11-10 15:06:45	cpb-aacip-507-154dn40c26-transcript.ann	Reagan	person	1	https://en.wikipedia.org/wiki/Ronald_Reagan	
30	2022-11-10 15:07:13	cpb-aacip-507-154dn40c26-transcript.ann	House	organization	1	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	
31	2022-11-10 15:07:28	cpb-aacip-507-154dn40c26-transcript.ann	Massachusetts	location	1	https://en.wikipedia.org/wiki/Massachusetts	
32	2022-11-10 15:07:41	cpb-aacip-507-154dn40c26-transcript.ann	Rep. THOMAS P. O'NEILL	person	1	https://en.wikipedia.org/wiki/Tip_O%27Neill	
33	2022-11-10 15:08:08	cpb-aacip-507-154dn40c26-transcript.ann	Mr. Reagan	person	1	https://en.wikipedia.org/wiki/Ronald_Reagan	
34	2022-11-10 15:08:22	cpb-aacip-507-154dn40c26-transcript.ann	O'Neill	person	2	https://en.wikipedia.org/wiki/Tip_O%27Neill	
35	2022-11-10 15:08:58	cpb-aacip-507-154dn40c26-transcript.ann	Texas	location	1	https://en.wikipedia.org/wiki/Texas	
36	2022-11-10 15:09:40	cpb-aacip-507-154dn40c26-transcript.ann	President Reagan	person	2	https://en.wikipedia.org/wiki/Ronald_Reagan	
37	2022-11-10 15:09:59	cpb-aacip-507-154dn40c26-transcript.ann	House Speaker Tip O'Neill	person	1	https://en.wikipedia.org/wiki/Tip_O%27Neill	
38	2022-11-10 15:10:15	cpb-aacip-507-154dn40c26-transcript.ann	Cabinet	organization	1	https://en.wikipedia.org/wiki/Cabinet_of_the_United_States	
39	2022-11-10 15:10:33	cpb-aacip-507-154dn40c26-transcript.ann	Secretary Block	person	1	https://en.wikipedia.org/wiki/John_Rusling_Block	
40	2022-11-10 15:10:51	cpb-aacip-507-154dn40c26-transcript.ann	Farm Credit System	organization	11	https://en.wikipedia.org/wiki/Farm_Credit_System	
41	2022-11-10 15:11:01	cpb-aacip-507-154dn40c26-transcript.ann	JOHN BLOCK	person	1	https://en.wikipedia.org/wiki/John_Rusling_Block	
42	2022-11-10 15:11:24	cpb-aacip-507-154dn40c26-transcript.ann	Reagan administration	organization	2	https://en.wikipedia.org/wiki/Presidency_of_Ronald_Reagan	
43	2022-11-10 15:11:56	cpb-aacip-507-154dn40c26-transcript.ann	Wilkinson	person	2		
44	2022-11-10 15:12:10	cpb-aacip-507-154dn40c26-transcript.ann	Agriculture Secretary John Block	person	1	https://en.wikipedia.org/wiki/John_Rusling_Block	
45	2022-11-10 15:12:45	cpb-aacip-507-154dn40c26-transcript.ann	Wall Street Journal	publication_title	2	https://en.wikipedia.org/wiki/The_Wall_Street_Journal	
46	2022-11-10 15:12:49	cpb-aacip-507-154dn40c26-transcript.ann	Donald Wilkinson	person	2		
47	2022-11-10 15:13:22	cpb-aacip-507-154dn40c26-transcript.ann	United States	location	1	https://en.wikipedia.org/wiki/United_States	
48	2022-11-10 15:13:35	cpb-aacip-507-154dn40c26-transcript.ann	Tass	organization	1	https://en.wikipedia.org/wiki/TASS	
49	2022-11-10 15:13:53	cpb-aacip-507-154dn40c26-transcript.ann	Yuri Andropov	person	1	https://en.wikipedia.org/wiki/Yuri_Andropov	
50	2022-11-10 15:14:12	cpb-aacip-507-154dn40c26-transcript.ann	Air Force	organization	1	https://en.wikipedia.org/wiki/United_States_Air_Force	
51	2022-11-10 15:14:40	cpb-aacip-507-154dn40c26-transcript.ann	Pentagon	organization	2	https://en.wikipedia.org/wiki/The_Pentagon	
52	2022-11-10 15:14:44	cpb-aacip-507-154dn40c26-transcript.ann	News Summary	program_title	1		
53	2022-11-10 15:15:09	cpb-aacip-507-154dn40c26-transcript.ann	NewsHour	program_title	2	https://en.wikipedia.org/wiki/PBS_NewsHour	
54	2022-11-10 15:15:41	cpb-aacip-507-154dn40c26-transcript.ann	JUDY WOODRUFF	person	1	https://en.wikipedia.org/wiki/Judy_Woodruff	
55	2022-11-10 15:15:56	cpb-aacip-507-154dn40c26-transcript.ann	Ryan	person	1	https://en.wikipedia.org/wiki/Ryan_White	
56	2022-11-10 15:16:04	cpb-aacip-507-154dn40c26-transcript.ann	Kokomo, Indiana	location	1	https://en.wikipedia.org/wiki/Kokomo,_Indiana	
57	2022-11-10 15:16:16	cpb-aacip-507-154dn40c26-transcript.ann	Ryan White	person	1	https://en.wikipedia.org/wiki/Ryan_White	
58	2022-11-10 15:16:39	cpb-aacip-507-154dn40c26-transcript.ann	New York City	location	5	https://en.wikipedia.org/wiki/New_York_City	
59	2022-11-10 15:16:52	cpb-aacip-507-154dn40c26-transcript.ann	CROSS	person	14	https://en.wikipedia.org/wiki/June_Cross	
60	2022-11-10 15:17:03	cpb-aacip-507-154dn40c26-transcript.ann	New York	location	10	https://en.wikipedia.org/wiki/New_York_City	
61	2022-11-10 15:17:17	cpb-aacip-507-154dn40c26-transcript.ann	Mayor ED KOCH	person	1	https://en.wikipedia.org/wiki/Ed_Koch	
62	2022-11-10 15:17:29	cpb-aacip-507-154dn40c26-transcript.ann	Queens	location	1	https://en.wikipedia.org/wiki/Queens	
63	2022-11-10 15:17:46	cpb-aacip-507-154dn40c26-transcript.ann	WALTER WARD	person	1	https://en.wikipedia.org/wiki/Walter_Ward_(politician)	
64	2022-11-10 15:18:07	cpb-aacip-507-154dn40c26-transcript.ann	Queens, New York	location	1	https://en.wikipedia.org/wiki/Queens	
65	2022-11-10 15:18:20	cpb-aacip-507-154dn40c26-transcript.ann	JUNE CROSS	person	1	https://en.wikipedia.org/wiki/June_Cross	
66	2022-11-10 15:18:23	cpb-aacip-507-154dn40c26-transcript.ann	Correspondent June Cross	person	1	https://en.wikipedia.org/wiki/June_Cross	
67	2022-11-10 15:18:27	cpb-aacip-507-154dn40c26-transcript.ann	Coping With AIDS	program_title	1		
68	2022-11-10 15:19:08	cpb-aacip-507-154dn40c26-transcript.ann	Egypt	location	3	https://en.wikipedia.org/wiki/Egypt	
69	2022-11-10 15:19:14	cpb-aacip-507-154dn40c26-transcript.ann	Mubarak government	organization	1		
70	2022-11-10 15:19:27	cpb-aacip-507-154dn40c26-transcript.ann	President Anwar Sadat	person	1	https://en.wikipedia.org/wiki/Anwar_Sadat	
71	2022-11-10 15:19:48	cpb-aacip-507-154dn40c26-transcript.ann	Dallas-Ft. Worth airport	location	1	https://en.wikipedia.org/wiki/Dallas_Fort_Worth_International_Airport	
72	2022-11-10 15:20:33	cpb-aacip-507-154dn40c26-transcript.ann	Lotfi	person	1	https://en.wikipedia.org/wiki/Aly_Lotfy_Mahmoud	
73	2022-11-10 15:20:36	cpb-aacip-507-154dn40c26-transcript.ann	Dr. Ali Lotfi	person	1	https://en.wikipedia.org/wiki/Aly_Lotfy_Mahmoud	
74	2022-11-10 15:20:49	cpb-aacip-507-154dn40c26-transcript.ann	President Hosni Mubarak	person	1	https://en.wikipedia.org/wiki/Hosni_Mubarak	
75	2022-11-10 15:21:20	cpb-aacip-507-154dn40c26-transcript.ann	Prime Minister Kamal Hassan Ali	person	1	https://en.wikipedia.org/wiki/Kamal_Hassan_Ali	
76	2022-11-10 15:21:33	cpb-aacip-507-154dn40c26-transcript.ann	Beirut	location	1	https://en.wikipedia.org/wiki/Beirut	
77	2022-11-10 15:21:49	cpb-aacip-507-154dn40c26-transcript.ann	Bekaa Valley	location	1	https://en.wikipedia.org/wiki/Beqaa_Valley	
78	2022-11-10 15:22:02	cpb-aacip-507-154dn40c26-transcript.ann	Zahle	location	1	https://en.wikipedia.org/wiki/Zahl%C3%A9	
79	2022-11-10 15:22:13	cpb-aacip-507-154dn40c26-transcript.ann	Lebanon	location	1	https://en.wikipedia.org/wiki/Lebanon	
80	2022-11-10 15:23:28	cpb-aacip-507-154dn40c26-transcript.ann	Gehrard de Kock	person	1	https://en.wikipedia.org/wiki/Gerhard_de_Kock	
81	2022-11-10 15:23:45	cpb-aacip-507-154dn40c26-transcript.ann	Rita Lavelle	person	2	https://en.wikipedia.org/wiki/Rita_Lavelle	
82	2022-11-10 15:24:00	cpb-aacip-507-154dn40c26-transcript.ann	Supreme Court	organization	1	https://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States	
83	2022-11-10 15:24:53	cpb-aacip-507-154dn40c26-transcript.ann	EPA	organization	1	https://en.wikipedia.org/wiki/United_States_Environmental_Protection_Agency	
84	2022-11-10 15:25:11	cpb-aacip-507-154dn40c26-transcript.ann	RITA LAVELLE	person	1	https://en.wikipedia.org/wiki/Rita_Lavelle	
85	2022-11-10 15:25:25	cpb-aacip-507-154dn40c26-transcript.ann	Congress	organization	2	https://en.wikipedia.org/wiki/United_States_Congress	
86	2022-11-10 15:25:33	cpb-aacip-507-154dn40c26-transcript.ann	Ms. Lavelle	person	1	https://en.wikipedia.org/wiki/Rita_Lavelle	
87	2022-11-10 15:25:46	cpb-aacip-507-154dn40c26-transcript.ann	Pleasanton	location	1	https://en.wikipedia.org/wiki/Pleasanton,_California	
88	2022-11-10 15:25:59	cpb-aacip-507-154dn40c26-transcript.ann	Toxic Waste Superfund	publication_title	1	https://en.wikipedia.org/wiki/Superfund	
89	2022-11-10 15:26:15	cpb-aacip-507-154dn40c26-transcript.ann	Environmental Protection Agency	organization	1	https://en.wikipedia.org/wiki/United_States_Environmental_Protection_Agency	
90	2022-11-10 15:26:31	cpb-aacip-507-154dn40c26-transcript.ann	California	location	2	https://en.wikipedia.org/wiki/California	
91	2022-11-10 15:26:50	cpb-aacip-507-154dn40c26-transcript.ann	MATHILDE KRIM	person	1	https://en.wikipedia.org/wiki/Mathilde_Krim	
92	2022-11-10 15:26:54	cpb-aacip-507-154dn40c26-transcript.ann	Dr. Krim	person	14	https://en.wikipedia.org/wiki/Mathilde_Krim	
93	2022-11-10 15:27:07	cpb-aacip-507-154dn40c26-transcript.ann	AIDS Medical Foundation	organization	1	https://en.wikipedia.org/wiki/AmfAR	
94	2022-11-10 15:27:16	cpb-aacip-507-154dn40c26-transcript.ann	Mathilde Krim	person	1	https://en.wikipedia.org/wiki/Mathilde_Krim	
95	2022-11-10 15:27:29	cpb-aacip-507-154dn40c26-transcript.ann	Los Angeles	location	1	https://en.wikipedia.org/wiki/Los_Angeles	
96	2022-11-10 15:27:32	cpb-aacip-507-154dn40c26-transcript.ann	Anti-AIDS Citizens Group	organization	3		
97	2022-11-10 15:27:55	cpb-aacip-507-154dn40c26-transcript.ann	CLAUDE LINDSEY	person	1		
98	2022-11-10 15:28:12	cpb-aacip-507-154dn40c26-transcript.ann	Ms. FLEMING	person	1		
99	2022-11-10 15:28:15	cpb-aacip-507-154dn40c26-transcript.ann	ELLEN FLEMING	person	1		
100	2022-11-10 15:28:32	cpb-aacip-507-154dn40c26-transcript.ann	Dr. Newman	person	1		
101	2022-11-10 15:29:11	cpb-aacip-507-154dn40c26-transcript.ann	Carville, Louisiana	location	1	https://en.wikipedia.org/wiki/Carville,_Louisiana	
102	2022-11-10 15:29:53	cpb-aacip-507-154dn40c26-transcript.ann	Robert	person	2		
103	2022-11-10 15:29:56	cpb-aacip-507-154dn40c26-transcript.ann	"ROBERT"	person	2		
104	2022-11-10 15:29:59	cpb-aacip-507-154dn40c26-transcript.ann	Dr. MATT NEWMAN	person	1		
105	2022-11-10 15:30:13	cpb-aacip-507-154dn40c26-transcript.ann	Tacoma	location	1	https://en.wikipedia.org/wiki/Tacoma,_Washington	
106	2022-11-10 15:30:24	cpb-aacip-507-154dn40c26-transcript.ann	Washington State	location	2	https://en.wikipedia.org/wiki/Washington_(state)	
107	2022-11-10 15:30:33	cpb-aacip-507-154dn40c26-transcript.ann	Seattle, Washington	location	1	https://en.wikipedia.org/wiki/Seattle	
108	2022-11-10 15:31:13	cpb-aacip-507-154dn40c26-transcript.ann	Traynor	person	2		
109	2022-11-10 15:31:30	cpb-aacip-507-154dn40c26-transcript.ann	United	organization	4	https://en.wikipedia.org/wiki/United_Airlines	
110	2022-11-10 15:31:33	cpb-aacip-507-154dn40c26-transcript.ann	GAR TRAYNOR	person	1		
111	2022-11-10 15:31:48	cpb-aacip-507-154dn40c26-transcript.ann	San Francisco	location	2	https://en.wikipedia.org/wiki/San_Francisco	
112	2022-11-10 15:31:54	cpb-aacip-507-154dn40c26-transcript.ann	United Air Lines	organization	1	https://en.wikipedia.org/wiki/United_Airlines	
113	2022-11-10 15:31:56	cpb-aacip-507-154dn40c26-transcript.ann	Gar Traynor	person	1		
114	2022-11-10 15:32:21	cpb-aacip-507-154dn40c26-transcript.ann	RYAN WHITE	person	1	https://en.wikipedia.org/wiki/Ryan_White	
115	2022-11-10 15:32:43	cpb-aacip-507-154dn40c26-transcript.ann	Dr. Kaplan	person	7	https://en.wikipedia.org/wiki/Helen_Singer_Kaplan	
116	2022-11-10 15:32:56	cpb-aacip-507-154dn40c26-transcript.ann	Lambda Legal Defense and Education Fund	organization	1	https://en.wikipedia.org/wiki/Lambda_Legal	
117	2022-11-10 15:33:02	cpb-aacip-507-154dn40c26-transcript.ann	Joe Tom Easely	person	1		
118	2022-11-10 15:33:07	cpb-aacip-507-154dn40c26-transcript.ann	Dr. Helen Singer Kaplan	person	1	https://en.wikipedia.org/wiki/Lambda_Legal	
119	2022-11-10 15:35:42	cpb-aacip-507-154dn40c26-transcript.ann	Dr. Helen Singer Kaplan	person	1	https://en.wikipedia.org/wiki/Helen_Singer_Kaplan	
120	2022-11-10 15:38:34	cpb-aacip-507-154dn40c26-transcript.ann	Department of Human Sexuality	organization	1		
121	2022-11-10 15:40:32	cpb-aacip-507-154dn40c26-transcript.ann	Robin	person	4	https://en.wikipedia.org/wiki/Robert_MacNeil	
122	2022-11-10 15:40:48	cpb-aacip-507-154dn40c26-transcript.ann	Dr. KRIM	person	17	https://en.wikipedia.org/wiki/Mathilde_Krim	
123	2022-11-10 15:41:10	cpb-aacip-507-154dn40c26-transcript.ann	Africa	location	2	https://en.wikipedia.org/wiki/Africa	
124	2022-11-10 15:41:20	cpb-aacip-507-154dn40c26-transcript.ann	Europe	location	1	https://en.wikipedia.org/wiki/Europe	
125	2022-11-10 15:41:32	cpb-aacip-507-154dn40c26-transcript.ann	Dr. HELEN SINGER KAPLAN	person	1	https://en.wikipedia.org/wiki/Helen_Singer_Kaplan	
126	2022-11-10 15:41:34	cpb-aacip-507-154dn40c26-transcript.ann	"Bob"	person	1		
127	2022-11-10 15:41:42	cpb-aacip-507-154dn40c26-transcript.ann	Dr. KAPLAN	person	10	https://en.wikipedia.org/wiki/Helen_Singer_Kaplan	
128	2022-11-10 15:42:25	cpb-aacip-507-154dn40c26-transcript.ann	New Yjork Hospital Cornell Medical Center	organization	1	https://en.wikipedia.org/wiki/Weill_Cornell_Medical_Center	
129	2022-11-10 15:42:31	cpb-aacip-507-154dn40c26-transcript.ann	JOE TOM EASELY	person	1		
130	2022-11-10 15:42:43	cpb-aacip-507-154dn40c26-transcript.ann	Lambda Legal Defense Fund	organization	1	https://en.wikipedia.org/wiki/Lambda_Legal	
131	2022-11-10 15:42:48	cpb-aacip-507-154dn40c26-transcript.ann	Mr. EASELY	person	7		
132	2022-11-10 15:42:59	cpb-aacip-507-154dn40c26-transcript.ann	Mayor Koch	person	1	https://en.wikipedia.org/wiki/Ed_Koch	
133	2022-11-10 15:43:11	cpb-aacip-507-154dn40c26-transcript.ann	Memorial Sloane Kettering	organization	1	https://en.wikipedia.org/wiki/Memorial_Sloan_Kettering_Cancer_Center	
134	2022-11-10 15:43:21	cpb-aacip-507-154dn40c26-transcript.ann	National Institutes of Health	organization	1	https://en.wikipedia.org/wiki/National_Institutes_of_Health	
135	2022-11-10 15:43:30	cpb-aacip-507-154dn40c26-transcript.ann	Centers for Disease Control	organization	1	https://en.wikipedia.org/wiki/Centers_for_Disease_Control_and_Prevention	
136	2022-11-10 15:43:42	cpb-aacip-507-154dn40c26-transcript.ann	Kokomo	location	2	https://en.wikipedia.org/wiki/Kokomo,_Indiana	
137	2022-11-10 15:43:59	cpb-aacip-507-154dn40c26-transcript.ann	New Haven, Connecticut	location	1	https://en.wikipedia.org/wiki/New_Haven,_Connecticut	
138	2022-11-10 15:44:09	cpb-aacip-507-154dn40c26-transcript.ann	June Cross	person	1	https://en.wikipedia.org/wiki/June_Cross	
139	2022-11-10 15:44:49	cpb-aacip-507-154dn40c26-transcript.ann	WILLIAM MAYER	person	1	https://en.wikipedia.org/wiki/William_E._Mayer	
140	2022-11-10 15:45:02	cpb-aacip-507-154dn40c26-transcript.ann	Defense Department	organization	1	https://en.wikipedia.org/wiki/United_States_Department_of_Defense	
141	2022-11-10 15:45:18	cpb-aacip-507-154dn40c26-transcript.ann	Dr. HERBERT PERKIN	person	1		
142	2022-11-10 15:45:37	cpb-aacip-507-154dn40c26-transcript.ann	Irwin Memorial Blood Bank	organization	1	https://en.wikipedia.org/wiki/Blood_Centers_of_the_Pacific	
143	2022-11-10 15:46:09	cpb-aacip-507-154dn40c26-transcript.ann	BOBBY REYNOLDS	person	1		
144	2022-11-10 15:46:21	cpb-aacip-507-154dn40c26-transcript.ann	PAUL CASTRO	person	1		
145	2022-11-10 15:46:33	cpb-aacip-507-154dn40c26-transcript.ann	Mr. REYNOLDS	person	1		
146	2022-11-10 15:46:51	cpb-aacip-507-154dn40c26-transcript.ann	Colorado	location	7	https://en.wikipedia.org/wiki/Colorado	
147	2022-11-10 15:47:24	cpb-aacip-507-154dn40c26-transcript.ann	Dr. Thomas Vernon	person	1		
148	2022-11-10 15:47:54	cpb-aacip-507-154dn40c26-transcript.ann	Colorado Department of Health	organization	1		
149	2022-11-10 15:47:57	cpb-aacip-507-154dn40c26-transcript.ann	Dr. Vernon	person	7		
150	2022-11-10 15:48:00	cpb-aacip-507-154dn40c26-transcript.ann	Dr. THOMAS VERNON	person	1		
151	2022-11-10 15:48:01	cpb-aacip-507-154dn40c26-transcript.ann	Dr. VERNON	person	7		
152	2022-11-10 15:48:04	cpb-aacip-507-154dn40c26-transcript.ann	Mr. Easely	person	3		
153	2022-11-10 15:48:17	cpb-aacip-507-154dn40c26-transcript.ann	New Jersey	location	3	https://en.wikipedia.org/wiki/New_Jersey	
154	2022-11-10 15:48:31	cpb-aacip-507-154dn40c26-transcript.ann	Denver	location	1	https://en.wikipedia.org/wiki/Denver	
155	2022-11-10 15:48:49	cpb-aacip-507-154dn40c26-transcript.ann	Red Cross	organization	1	https://en.wikipedia.org/wiki/International_Red_Cross_and_Red_Crescent_Movement	
156	2022-11-10 15:48:52	cpb-aacip-507-154dn40c26-transcript.ann	Farm Credit Crunch	program_title	1		
157	2022-11-10 15:49:05	cpb-aacip-507-154dn40c26-transcript.ann	farm credit system	organization	4	https://en.wikipedia.org/wiki/Farm_Credit_System	
158	2022-11-10 15:49:25	cpb-aacip-507-154dn40c26-transcript.ann	Wall Street	location	3	https://en.wikipedia.org/wiki/Wall_Street	
159	2022-11-10 15:49:39	cpb-aacip-507-154dn40c26-transcript.ann	Kwame Holman	person	1	https://en.wikipedia.org/wiki/Kwame_Holman	
160	2022-11-10 15:49:42	cpb-aacip-507-154dn40c26-transcript.ann	KWAME HOLMAN	person	1	https://en.wikipedia.org/wiki/Kwame_Holman	
161	2022-11-10 15:50:42	cpb-aacip-507-154dn40c26-transcript.ann	farm belt	location	1		
162	2022-11-10 15:50:54	cpb-aacip-507-154dn40c26-transcript.ann	Great Depression	event	1	https://en.wikipedia.org/wiki/Great_Depression	
163	2022-11-10 15:51:07	cpb-aacip-507-154dn40c26-transcript.ann	Congressman Jim Leach	person	2	https://en.wikipedia.org/wiki/Jim_Leach	
164	2022-11-10 15:51:16	cpb-aacip-507-154dn40c26-transcript.ann	Iowa	location	6	https://en.wikipedia.org/wiki/Iowa	
165	2022-11-10 15:51:21	cpb-aacip-507-154dn40c26-transcript.ann	Rep. JIM LEACH	person	1	https://en.wikipedia.org/wiki/Jim_Leach	
166	2022-11-10 15:51:45	cpb-aacip-507-154dn40c26-transcript.ann	HOLMAN	person	11	https://en.wikipedia.org/wiki/Kwame_Holman	
167	2022-11-10 15:52:05	cpb-aacip-507-154dn40c26-transcript.ann	NEIL HARL	person	1		
168	2022-11-10 15:52:18	cpb-aacip-507-154dn40c26-transcript.ann	Iowa State University	organization	1	https://en.wikipedia.org/wiki/Iowa_State_University	
169	2022-11-10 15:52:35	cpb-aacip-507-154dn40c26-transcript.ann	Rep. LEACH	person	3	https://en.wikipedia.org/wiki/Jim_Leach	
170	2022-11-10 15:53:01	cpb-aacip-507-154dn40c26-transcript.ann	Ray Powell	person	1		
171	2022-11-10 15:53:18	cpb-aacip-507-154dn40c26-transcript.ann	Creston, Iowa	location	2	https://en.wikipedia.org/wiki/Creston,_Iowa	
172	2022-11-10 15:53:20	cpb-aacip-507-154dn40c26-transcript.ann	RAY POWELL	person	1		
173	2022-11-10 15:53:30	cpb-aacip-507-154dn40c26-transcript.ann	Omaha	location	2	https://en.wikipedia.org/wiki/Omaha,_Nebraska	
174	2022-11-10 15:53:45	cpb-aacip-507-154dn40c26-transcript.ann	Tom Langemeier	person	1		
175	2022-11-10 15:53:57	cpb-aacip-507-154dn40c26-transcript.ann	Creston	location	3	https://en.wikipedia.org/wiki/Creston,_Iowa	
176	2022-11-10 15:54:00	cpb-aacip-507-154dn40c26-transcript.ann	TOM LANGEMEIER	person	1		
177	2022-11-10 15:54:21	cpb-aacip-507-154dn40c26-transcript.ann	DON WILKINSON	person	1		
178	2022-11-10 15:54:40	cpb-aacip-507-154dn40c26-transcript.ann	Governor Donald Wilkinson	person	1		
179	2022-11-10 15:54:55	cpb-aacip-507-154dn40c26-transcript.ann	Creston production credit association	organization	1		
180	2022-11-10 15:55:06	cpb-aacip-507-154dn40c26-transcript.ann	LEO TUCKER	person	1		
181	2022-11-10 15:55:08	cpb-aacip-507-154dn40c26-transcript.ann	Leo Tucker	person	1		
182	2022-11-10 15:55:11	cpb-aacip-507-154dn40c26-transcript.ann	Creston association	organization	3		
183	2022-11-10 15:55:13	cpb-aacip-507-154dn40c26-transcript.ann	Mr. TUCKER	person	1		
184	2022-11-10 15:55:42	cpb-aacip-507-154dn40c26-transcript.ann	PCA	organization	1		
185	2022-11-10 15:55:51	cpb-aacip-507-154dn40c26-transcript.ann	DEBBIE HALL	person	1		
186	2022-11-10 15:55:58	cpb-aacip-507-154dn40c26-transcript.ann	Governor Wilkinson	person	1		
187	2022-11-10 15:56:21	cpb-aacip-507-154dn40c26-transcript.ann	Congressman Jim Lightfoot	person	1	https://en.wikipedia.org/wiki/Jim_Ross_Lightfoot	
188	2022-11-10 15:56:26	cpb-aacip-507-154dn40c26-transcript.ann	Rep. JIM LIGHTFOOD	person	1	https://en.wikipedia.org/wiki/Jim_Ross_Lightfoot	
189	2022-11-10 15:56:53	cpb-aacip-507-154dn40c26-transcript.ann	Mr. HARL	person	2		
190	2022-11-10 15:57:06	cpb-aacip-507-154dn40c26-transcript.ann	Continental Illinois	organization	1	https://en.wikipedia.org/wiki/Continental_Illinois	
191	2022-11-10 15:57:10	cpb-aacip-507-154dn40c26-transcript.ann	Continental	organization	2	https://en.wikipedia.org/wiki/Continental_Illinois	
192	2022-11-10 15:57:23	cpb-aacip-507-154dn40c26-transcript.ann	Spokane, Washington	location	1	https://en.wikipedia.org/wiki/Spokane,_Washington	
193	2022-11-10 15:57:33	cpb-aacip-507-154dn40c26-transcript.ann	Gov. WILKINSON	person	1		
194	2022-11-10 15:57:53	cpb-aacip-507-1v5bc3tf81-transcript.ann	JIM LEHRER	person	29	https://en.wikipedia.org/wiki/Jim_Lehrer	
