guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-zw18k75z4h-transcript.ann	T63	person	11917	11934	Sandra McLoughlin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T64	person	11828	11835	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T65	person	11820	11825	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T66	person	11801	11807	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T67	person	11778	11788	Mr. HARDIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T68	person	11716	11722	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T69	person	11351	11361	Mr. HARDIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T70	person	11165	11171	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T71	person	10856	10866	Mr. HARDIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T72	person	10835	10841	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T73	person	10806	10816	Mr. HARDIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T74	person	10777	10783	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T75	person	10710	10720	Mr. HARDIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T76	person	10688	10694	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T77	person	10179	10189	Mr. HARDIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T78	person	10100	10106	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T79	person	9809	9819	Mr. HARDIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T80	person	9717	9723	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T81	organization	17336	17360	Senate Banking Committee	https://en.wikipedia.org/wiki/United_States_Senate_Committee_on_Banking,_Housing,_and_Urban_Affairs	https://www.wikidata.org/wiki/Q7891260
cpb-aacip-507-zw18k75z4h-transcript.ann	T82	person	17299	17311	Senator Garn	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T83	location	17274	17278	Utah	https://en.wikipedia.org/wiki/Utah	https://www.wikidata.org/wiki/Q829
cpb-aacip-507-zw18k75z4h-transcript.ann	T84	person	17241	17258	Senator Jake Garn	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T85	organization	17073	17081	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-zw18k75z4h-transcript.ann	T86	person	17062	17068	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T87	person	17056	17059	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T88	person	17030	17037	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T89	person	16063	16077	Ms. McLOUGHLIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T90	person	15941	15948	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T91	person	15500	15510	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T92	person	15353	15363	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T93	person	15244	15249	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T94	person	15193	15207	Ms. McLOUGHLIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T95	location	15072	15082	Pittsburgh	https://en.wikipedia.org/wiki/Pittsburgh	https://www.wikidata.org/wiki/Q1342
cpb-aacip-507-zw18k75z4h-transcript.ann	T96	person	15030	15044	Mr. W.C. Smith		
cpb-aacip-507-zw18k75z4h-transcript.ann	T97	title	15003	15022	Wall Street Journal	https://en.wikipedia.org/wiki/The_Wall_Street_Journal	https://www.wikidata.org/wiki/Q164746
cpb-aacip-507-zw18k75z4h-transcript.ann	T98	person	14966	14973	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T99	person	14668	14678	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T100	person	14309	14323	Ms. McLOUGHLIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T101	person	14060	14070	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T102	person	14032	14039	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T103	person	13159	13167	Mr. Loeb	https://en.wikipedia.org/wiki/Marshall_Loeb	https://www.wikidata.org/wiki/Q6773687
cpb-aacip-507-zw18k75z4h-transcript.ann	T104	person	13087	13101	Ms. McLOUGHLIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T105	person	13022	13029	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T106	title	12943	12948	Reg Q	https://en.wikipedia.org/wiki/Regulation_Q	https://www.wikidata.org/wiki/Q7309652
cpb-aacip-507-zw18k75z4h-transcript.ann	T107	person	12927	12941	Ms. McLOUGHLIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T108	title	12912	12917	Reg Q	https://en.wikipedia.org/wiki/Regulation_Q	https://www.wikidata.org/wiki/Q7309652
cpb-aacip-507-zw18k75z4h-transcript.ann	T109	person	12902	12909	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T110	person	23758	23766	Mr. Loeb	https://en.wikipedia.org/wiki/Marshall_Loeb	https://www.wikidata.org/wiki/Q6773687
cpb-aacip-507-zw18k75z4h-transcript.ann	T111	person	23738	23748	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T112	person	23729	23736	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T113	organization	23498	23503	FSLIC	https://en.wikipedia.org/wiki/Federal_Savings_and_Loan_Insurance_Corporation	https://www.wikidata.org/wiki/Q5440426
cpb-aacip-507-zw18k75z4h-transcript.ann	T114	organization	23446	23454	Treasury	https://en.wikipedia.org/wiki/United_States_Department_of_the_Treasury	https://www.wikidata.org/wiki/Q648666
cpb-aacip-507-zw18k75z4h-transcript.ann	T115	organization	23328	23350	Federal Home Loan Bank	https://en.wikipedia.org/wiki/Federal_Home_Loan_Banks	https://www.wikidata.org/wiki/Q448217
cpb-aacip-507-zw18k75z4h-transcript.ann	T116	person	23023	23026	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T117	person	22787	22797	Mr. HARDIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T118	person	22635	22645	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T119	person	22626	22633	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T120	person	22618	22623	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T121	person	22581	22586	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T122	person	22485	22491	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T123	person	22385	22394	Sen. GARN	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T124	person	22271	22277	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T125	title	21367	21379	regulation Q	https://en.wikipedia.org/wiki/Regulation_Q	https://www.wikidata.org/wiki/Q7309652
cpb-aacip-507-zw18k75z4h-transcript.ann	T126	person	21339	21348	Sen. GARN	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T127	person	20953	20963	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T128	person	20945	20951	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T129	organization	20629	20637	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-zw18k75z4h-transcript.ann	T130	person	20042	20051	Sen. GARN	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T131	person	20000	20006	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T132	organization	19674	19702	U.S. Savings and Loan League		
cpb-aacip-507-zw18k75z4h-transcript.ann	T133	organization	19660	19663	ABA	https://en.wikipedia.org/wiki/American_Bankers_Association	https://www.wikidata.org/wiki/Q4743131
cpb-aacip-507-zw18k75z4h-transcript.ann	T134	person	19357	19367	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T135	person	19181	19190	Sen. GARN	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T136	person	19156	19166	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T137	person	19074	19080	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T138	organization	18950	18958	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-zw18k75z4h-transcript.ann	T139	organization	18237	18243	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-zw18k75z4h-transcript.ann	T140	organization	18223	18228	House	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-zw18k75z4h-transcript.ann	T141	title	18039	18078	Financial Institutions Deregulation Act	https://en.wikipedia.org/wiki/Depository_Institutions_Deregulation_and_Monetary_Control_Act	https://www.wikidata.org/wiki/Q5260790
cpb-aacip-507-zw18k75z4h-transcript.ann	T142	organization	17942	17948	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-zw18k75z4h-transcript.ann	T143	organization	17928	17933	House	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-zw18k75z4h-transcript.ann	T144	organization	17847	17852	House	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-zw18k75z4h-transcript.ann	T145	organization	17804	17810	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-zw18k75z4h-transcript.ann	T146	organization	17755	17779	House of Representatives	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-zw18k75z4h-transcript.ann	T147	title	17699	17725	Financial Institutions Act		
cpb-aacip-507-zw18k75z4h-transcript.ann	T148	organization	17681	17687	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-zw18k75z4h-transcript.ann	T149	person	17496	17499	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T150	person	17480	17494	Sen. JAKE GARN	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T151	person	28020	28034	Robert MacNeil	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T152	person	27951	27958	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T153	person	27943	27948	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T154	person	27923	27929	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T155	person	27917	27920	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-zw18k75z4h-transcript.ann	T156	location	27895	27903	New York	https://en.wikipedia.org/wiki/New_York_City	https://www.wikidata.org/wiki/Q60
cpb-aacip-507-zw18k75z4h-transcript.ann	T157	person	27883	27891	Mr. Loeb	https://en.wikipedia.org/wiki/Marshall_Loeb	https://www.wikidata.org/wiki/Q6773687
cpb-aacip-507-zw18k75z4h-transcript.ann	T158	person	27851	27865	Ms. McLoughlin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T159	person	27839	27849	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T160	person	27803	27815	Senator Garn	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T161	person	27756	27763	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T162	person	27161	27170	Sen. GARN	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T163	person	27146	27158	Senator Garn	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T164	person	27104	27111	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T165	person	26269	26283	Ms. McLOUGHLIN		
cpb-aacip-507-zw18k75z4h-transcript.ann	T166	person	26059	26073	Ms. McLoughlin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T167	person	26050	26057	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T168	person	25265	25274	Sen. GARN	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T169	organization	25227	25235	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-zw18k75z4h-transcript.ann	T170	person	25092	25102	Mr. Hardin		
cpb-aacip-507-zw18k75z4h-transcript.ann	T171	person	25078	25090	Senator Garn	https://en.wikipedia.org/wiki/Jake_Garn	https://www.wikidata.org/wiki/Q519256
cpb-aacip-507-zw18k75z4h-transcript.ann	T172	person	25069	25076	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T173	person	24642	24650	Mr. LOEB	https://en.wikipedia.org/wiki/Marshall_Loeb	https://www.wikidata.org/wiki/Q6773687
cpb-aacip-507-zw18k75z4h-transcript.ann	T174	person	24578	24585	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-zw18k75z4h-transcript.ann	T175	person	24049	24057	Mr. LOEB	https://en.wikipedia.org/wiki/Marshall_Loeb	https://www.wikidata.org/wiki/Q6773687
