guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-1v5bc3tf81-transcript.ann	T45	title	3570	3584	New York Times	https://en.wikipedia.org/wiki/The_New_York_Times	https://www.wikidata.org/wiki/Q9684
cpb-aacip-507-1v5bc3tf81-transcript.ann	T46	person	3599	3609	Henry Kamm	https://en.wikipedia.org/wiki/Henry_Kamm	https://www.wikidata.org/wiki/Q5724205
cpb-aacip-507-1v5bc3tf81-transcript.ann	T47	organization	3622	3633	Khmer Rouge	https://en.wikipedia.org/wiki/Khmer_Rouge	https://www.wikidata.org/wiki/Q191764
cpb-aacip-507-1v5bc3tf81-transcript.ann	T48	location	3638	3646	Cambodia	https://en.wikipedia.org/wiki/Cambodia	https://www.wikidata.org/wiki/Q424
cpb-aacip-507-1v5bc3tf81-transcript.ann	T49	person	3663	3676	Terence Smith	https://en.wikipedia.org/wiki/Terence_Smith_(journalist)	https://www.wikidata.org/wiki/Q7702012
cpb-aacip-507-1v5bc3tf81-transcript.ann	T50	organization	3731	3736	House	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-1v5bc3tf81-transcript.ann	T51	event	3764	3801	President Clinton's impeachment trial	https://en.wikipedia.org/wiki/Impeachment_trial_of_Bill_Clinton	https://www.wikidata.org/wiki/Q105715892
cpb-aacip-507-1v5bc3tf81-transcript.ann	T52	organization	3850	3875	House Judiciary Committee	https://en.wikipedia.org/wiki/United_States_House_Committee_on_the_Judiciary	https://www.wikidata.org/wiki/Q1131462
cpb-aacip-507-1v5bc3tf81-transcript.ann	T53	person	3887	3909	Congressman Henry Hyde	https://en.wikipedia.org/wiki/Henry_Hyde	https://www.wikidata.org/wiki/Q3132849
cpb-aacip-507-1v5bc3tf81-transcript.ann	T54	location	3913	3921	Illinois	https://en.wikipedia.org/wiki/Illinois	https://www.wikidata.org/wiki/Q1204
cpb-aacip-507-1v5bc3tf81-transcript.ann	T55	organization	3997	4003	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-1v5bc3tf81-transcript.ann	T56	location	4073	4084	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-1v5bc3tf81-transcript.ann	T57	title	4370	4382	News Summary		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T58	event	4411	4434	Salt Lake City Olympics	https://en.wikipedia.org/wiki/2002_Winter_Olympics	https://www.wikidata.org/wiki/Q9668
cpb-aacip-507-1v5bc3tf81-transcript.ann	T59	organization	4490	4496	Boeing	https://en.wikipedia.org/wiki/Boeing	https://www.wikidata.org/wiki/Q66
cpb-aacip-507-1v5bc3tf81-transcript.ann	T60	location	4523	4531	Cambodia	https://en.wikipedia.org/wiki/Cambodia	https://www.wikidata.org/wiki/Q424
cpb-aacip-507-1v5bc3tf81-transcript.ann	T61	title	4534	4563	FOCUS - OLYMPIC INVESTIGATION		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T62	person	4566	4576	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T63	person	4578	4589	Tom Bearden		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T64	person	4634	4645	TOM BEARDEN		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T65	location	4647	4661	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T66	organization	4729	4760	International Olympic Committee	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T67	event	4793	4810	2002 Winter Games	https://en.wikipedia.org/wiki/2002_Winter_Olympics	https://www.wikidata.org/wiki/Q9668
cpb-aacip-507-1v5bc3tf81-transcript.ann	T68	person	4813	4835	JUAN ANTONIO SAMARANCH	https://en.wikipedia.org/wiki/Juan_Antonio_Samaranch	https://www.wikidata.org/wiki/Q171166
cpb-aacip-507-1v5bc3tf81-transcript.ann	T69	organization	4848	4879	International Olympic Committee	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T70	organization	4892	4923	International Olympic Committee	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T71	event	4969	4994	19th Olympic Winter Games	https://en.wikipedia.org/wiki/2002_Winter_Olympics	https://www.wikidata.org/wiki/Q9668
cpb-aacip-507-1v5bc3tf81-transcript.ann	T72	location	5018	5032	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T73	person	5035	5046	TOM BEARDEN		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T74	location	5048	5057	Salt Lake	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T75	location	5104	5110	Quebec	https://en.wikipedia.org/wiki/Quebec_City	https://www.wikidata.org/wiki/Q2145
cpb-aacip-507-1v5bc3tf81-transcript.ann	T76	location	5125	5131	Sweden	https://en.wikipedia.org/wiki/Sweden	https://www.wikidata.org/wiki/Q34
cpb-aacip-507-1v5bc3tf81-transcript.ann	T77	location	5136	5147	Switzerland	https://en.wikipedia.org/wiki/Switzerland	https://www.wikidata.org/wiki/Q39
cpb-aacip-507-1v5bc3tf81-transcript.ann	T78	location	5279	5293	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T79	organization	5486	5489	IOC	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T80	organization	5606	5609	ICO	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T81	organization	5669	5695	Salt Lake Organizing Group	https://en.wikipedia.org/wiki/Salt_Lake_Organizing_Committee_for_the_Olympic_and_Paralympic_Winter_Games_of_2002	https://www.wikidata.org/wiki/Q7405890
cpb-aacip-507-1v5bc3tf81-transcript.ann	T82	organization	5832	5841	US Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-1v5bc3tf81-transcript.ann	T83	person	5858	5873	George Mitchell	https://en.wikipedia.org/wiki/George_J._Mitchell	https://www.wikidata.org/wiki/Q368920
cpb-aacip-507-1v5bc3tf81-transcript.ann	T84	organization	5917	5948	United States Olympic Committee	https://en.wikipedia.org/wiki/United_States_Olympic_%26_Paralympic_Committee	https://www.wikidata.org/wiki/Q1418438
cpb-aacip-507-1v5bc3tf81-transcript.ann	T85	organization	5711	5734	U.S. Justice Department	https://en.wikipedia.org/wiki/United_States_Department_of_Justice	https://www.wikidata.org/wiki/Q1553390
cpb-aacip-507-1v5bc3tf81-transcript.ann	T86	person	6005	6020	GEORGE MITCHELL	https://en.wikipedia.org/wiki/George_J._Mitchell	https://www.wikidata.org/wiki/Q368920
cpb-aacip-507-1v5bc3tf81-transcript.ann	T87	organization	6620	6642	U.S. Olympic Committee	https://en.wikipedia.org/wiki/United_States_Olympic_%26_Paralympic_Committee	https://www.wikidata.org/wiki/Q1418438
cpb-aacip-507-1v5bc3tf81-transcript.ann	T88	person	6819	6830	TOM BEARDEN		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T89	event	6999	7016	2002 winter games	https://en.wikipedia.org/wiki/2002_Winter_Olympics	https://www.wikidata.org/wiki/Q9668
cpb-aacip-507-1v5bc3tf81-transcript.ann	T90	person	7019	7029	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T91	person	7096	7109	Howard Berkes		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T92	organization	7113	7134	National Public Radio	https://en.wikipedia.org/wiki/NPR	https://www.wikidata.org/wiki/Q671510
cpb-aacip-507-1v5bc3tf81-transcript.ann	T93	person	7140	7157	Christine Brennan	https://en.wikipedia.org/wiki/Christine_Brennan	https://www.wikidata.org/wiki/Q5110943
cpb-aacip-507-1v5bc3tf81-transcript.ann	T94	person	7225	7235	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T95	person	7243	7252	Christine	https://en.wikipedia.org/wiki/Christine_Brennan	https://www.wikidata.org/wiki/Q5110943
cpb-aacip-507-1v5bc3tf81-transcript.ann	T96	organization	7387	7418	International Olympic Committee	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T97	person	7499	7516	CHRISTINE BRENNAN	https://en.wikipedia.org/wiki/Christine_Brennan	https://www.wikidata.org/wiki/Q5110943
cpb-aacip-507-1v5bc3tf81-transcript.ann	T98	person	7648	7661	Princess Anne	https://en.wikipedia.org/wiki/Anne,_Princess_Royal	https://www.wikidata.org/wiki/Q151754
cpb-aacip-507-1v5bc3tf81-transcript.ann	T99	person	7663	7676	Prince Albert	https://en.wikipedia.org/wiki/Albert_II,_Prince_of_Monaco	https://www.wikidata.org/wiki/Q3910
cpb-aacip-507-1v5bc3tf81-transcript.ann	T100	location	7680	7686	Monaco	https://en.wikipedia.org/wiki/Monaco	https://www.wikidata.org/wiki/Q235
cpb-aacip-507-1v5bc3tf81-transcript.ann	T101	person	7959	7969	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T102	person	8031	8048	CHRISTINE BRENNAN	https://en.wikipedia.org/wiki/Christine_Brennan	https://www.wikidata.org/wiki/Q5110943
cpb-aacip-507-1v5bc3tf81-transcript.ann	T103	location	8119	8126	Atlanta	https://en.wikipedia.org/wiki/Atlanta	https://www.wikidata.org/wiki/Q23556
cpb-aacip-507-1v5bc3tf81-transcript.ann	T104	organization	8153	8173	US Olympic Committee	https://en.wikipedia.org/wiki/United_States_Olympic_%26_Paralympic_Committee	https://www.wikidata.org/wiki/Q1418438
cpb-aacip-507-1v5bc3tf81-transcript.ann	T105	location	8187	8198	Minneapolis	https://en.wikipedia.org/wiki/Minneapolis	https://www.wikidata.org/wiki/Q36091
cpb-aacip-507-1v5bc3tf81-transcript.ann	T106	location	8211	8218	Atlanta	https://en.wikipedia.org/wiki/Atlanta	https://www.wikidata.org/wiki/Q23556
cpb-aacip-507-1v5bc3tf81-transcript.ann	T107	organization	8361	8364	IOC	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T108	person	8415	8425	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T109	person	8437	8443	Howard		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T110	location	8477	8491	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T111	location	8529	8543	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T112	organization	8655	8658	IOC	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T113	person	8702	8715	HOWARD BERKES		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T114	organization	8717	8738	National Public Radio	https://en.wikipedia.org/wiki/NPR	https://www.wikidata.org/wiki/Q671510
cpb-aacip-507-1v5bc3tf81-transcript.ann	T115	organization	8801	8839	Salt Lake Olympic organizing committee	https://en.wikipedia.org/wiki/Salt_Lake_Organizing_Committee_for_the_Olympic_and_Paralympic_Winter_Games_of_2002	https://www.wikidata.org/wiki/Q7405890
cpb-aacip-507-1v5bc3tf81-transcript.ann	T116	location	8960	8969	Salt Lake	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T117	organization	9063	9066	IOC	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T118	organization	9116	9135	American University	https://en.wikipedia.org/wiki/American_University	https://www.wikidata.org/wiki/Q168000
cpb-aacip-507-1v5bc3tf81-transcript.ann	T119	organization	9171	9174	IOC	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T120	location	9211	9215	Utah	https://en.wikipedia.org/wiki/Utah	https://www.wikidata.org/wiki/Q829
cpb-aacip-507-1v5bc3tf81-transcript.ann	T121	person	9335	9345	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T122	person	9485	9498	HOWARD BERKES		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T123	organization	9548	9579	International Olympic Committee	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T124	organization	9588	9591	IOC	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T125	event	9708	9726	Salt Lake Olympics	https://en.wikipedia.org/wiki/2002_Winter_Olympics	https://www.wikidata.org/wiki/Q9668
cpb-aacip-507-1v5bc3tf81-transcript.ann	T126	person	10083	10093	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T127	location	10140	10154	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T128	person	10157	10170	HOWARD BERKES		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T129	location	10180	10194	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T130	person	10197	10207	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T131	person	10237	10250	HOWARD BERKES		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T132	person	10270	10280	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T133	person	10288	10301	HOWARD BERKES		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T134	person	10321	10331	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T135	person	10338	10347	Christine	https://en.wikipedia.org/wiki/Christine_Brennan	https://www.wikidata.org/wiki/Q5110943
cpb-aacip-507-1v5bc3tf81-transcript.ann	T136	location	10411	10425	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T137	person	10439	10456	CHRISTINE BRENNAN	https://en.wikipedia.org/wiki/Christine_Brennan	https://www.wikidata.org/wiki/Q5110943
cpb-aacip-507-1v5bc3tf81-transcript.ann	T138	event	10646	10666	Los Angeles Olympics	https://en.wikipedia.org/wiki/1984_Summer_Olympics	https://www.wikidata.org/wiki/Q8456
cpb-aacip-507-1v5bc3tf81-transcript.ann	T139	location	10757	10770	United States	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-1v5bc3tf81-transcript.ann	T140	location	10814	10820	Munich	https://en.wikipedia.org/wiki/Munich	https://www.wikidata.org/wiki/Q1726
cpb-aacip-507-1v5bc3tf81-transcript.ann	T141	location	10873	10881	Montreal	https://en.wikipedia.org/wiki/Montreal	https://www.wikidata.org/wiki/Q340
cpb-aacip-507-1v5bc3tf81-transcript.ann	T142	location	10936	10944	Montreal	https://en.wikipedia.org/wiki/Montreal	https://www.wikidata.org/wiki/Q340
cpb-aacip-507-1v5bc3tf81-transcript.ann	T143	location	11237	11247	Manchester	https://en.wikipedia.org/wiki/Manchester	https://www.wikidata.org/wiki/Q18125
cpb-aacip-507-1v5bc3tf81-transcript.ann	T144	location	11268	11287	Manchester, England	https://en.wikipedia.org/wiki/Manchester	https://www.wikidata.org/wiki/Q18125
cpb-aacip-507-1v5bc3tf81-transcript.ann	T145	organization	11436	11439	IOC	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T146	organization	11544	11547	ICO	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T147	organization	11680	11683	IOC	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T148	person	11838	11841	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T149	location	11602	11615	Sidney Harbor	https://en.wikipedia.org/wiki/Port_Jackson	https://www.wikidata.org/wiki/Q54504
cpb-aacip-507-1v5bc3tf81-transcript.ann	T150	location	11872	11886	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T151	location	11927	11941	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T152	organization	12021	12024	ICO	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
cpb-aacip-507-1v5bc3tf81-transcript.ann	T153	person	12111	12121	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-1v5bc3tf81-transcript.ann	T154	person	12128	12134	Howard		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T155	location	12152	12166	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T156	location	12233	12247	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T157	location	12361	12375	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T158	person	12385	12398	HOWARD BERKES		
cpb-aacip-507-1v5bc3tf81-transcript.ann	T159	location	12426	12440	Salt Lake City	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
cpb-aacip-507-1v5bc3tf81-transcript.ann	T160	person	12512	12521	Christine	https://en.wikipedia.org/wiki/Christine_Brennan	https://www.wikidata.org/wiki/Q5110943
