guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-nk3610wp6s-transcript.ann	T41	person	2198	2225	House Speaker Newt Gingrich	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T42	location	2309	2319	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-nk3610wp6s-transcript.ann	T43	person	2323	2341	REP. NEWT GINGRICH	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T44	person	2440	2450	MR. HOLMAN	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
cpb-aacip-507-nk3610wp6s-transcript.ann	T45	person	2452	2460	Gingrich	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T46	organization	2481	2492	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-nk3610wp6s-transcript.ann	T47	person	2580	2598	REP. NEWT GINGRICH	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T48	organization	2604	2615	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-nk3610wp6s-transcript.ann	T49	person	2732	2742	MR. HOLMAN	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
cpb-aacip-507-nk3610wp6s-transcript.ann	T50	organization	2862	2871	Democrats	https://en.wikipedia.org/wiki/Democratic_Party_(United_States)	https://www.wikidata.org/wiki/Q29552
cpb-aacip-507-nk3610wp6s-transcript.ann	T51	person	2875	2893	SEN. PETE DOMENICI	https://en.wikipedia.org/wiki/Pete_Domenici	https://www.wikidata.org/wiki/Q964959
cpb-aacip-507-nk3610wp6s-transcript.ann	T52	organization	2905	2921	Budget Committee	https://en.wikipedia.org/wiki/United_States_Senate_Committee_on_the_Budget	https://www.wikidata.org/wiki/Q142538
cpb-aacip-507-nk3610wp6s-transcript.ann	T53	person	3080	3090	MR. HOLMAN	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
cpb-aacip-507-nk3610wp6s-transcript.ann	T54	organization	3096	3107	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-nk3610wp6s-transcript.ann	T55	person	3108	3135	Chief of Staff Leon Panetta	https://en.wikipedia.org/wiki/Leon_Panetta	https://www.wikidata.org/wiki/Q244631
cpb-aacip-507-nk3610wp6s-transcript.ann	T56	organization	3173	3184	Republicans	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
cpb-aacip-507-nk3610wp6s-transcript.ann	T57	person	3186	3198	LEON PANETTA	https://en.wikipedia.org/wiki/Leon_Panetta	https://www.wikidata.org/wiki/Q244631
cpb-aacip-507-nk3610wp6s-transcript.ann	T58	organization	3200	3211	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-nk3610wp6s-transcript.ann	T59	title	3275	3283	Medicare	https://en.wikipedia.org/wiki/Medicare_(United_States)	https://www.wikidata.org/wiki/Q559392
cpb-aacip-507-nk3610wp6s-transcript.ann	T60	title	3308	3316	Medicaid	https://en.wikipedia.org/wiki/Medicaid	https://www.wikidata.org/wiki/Q1141363
cpb-aacip-507-nk3610wp6s-transcript.ann	T61	organization	3557	3568	Republicans	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
cpb-aacip-507-nk3610wp6s-transcript.ann	T62	person	3650	3660	MR. HOLMAN	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
cpb-aacip-507-nk3610wp6s-transcript.ann	T63	person	3771	3781	MR. LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-nk3610wp6s-transcript.ann	T64	organization	3787	3814	Senate Whitewater Committee	https://en.wikipedia.org/wiki/United_States_Senate_Whitewater_Committee	https://www.wikidata.org/wiki/Q7891357
cpb-aacip-507-nk3610wp6s-transcript.ann	T65	person	3836	3862	First Lady Hillary Clinton	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
cpb-aacip-507-nk3610wp6s-transcript.ann	T66	event	3996	4018	Vincent Foster suicide	https://en.wikipedia.org/wiki/Suicide_of_Vince_Foster	https://www.wikidata.org/wiki/Q7635402
cpb-aacip-507-nk3610wp6s-transcript.ann	T67	location	4043	4053	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-nk3610wp6s-transcript.ann	T68	location	4070	4081	Little Rock	https://en.wikipedia.org/wiki/Little_Rock,_Arkansas	https://www.wikidata.org/wiki/Q33405
cpb-aacip-507-nk3610wp6s-transcript.ann	T69	person	4098	4110	Mrs. Clinton	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
cpb-aacip-507-nk3610wp6s-transcript.ann	T70	person	4210	4230	SEN. ALFONSE D'AMATO	https://en.wikipedia.org/wiki/Al_D%27Amato	https://www.wikidata.org/wiki/Q2064037
cpb-aacip-507-nk3610wp6s-transcript.ann	T71	organization	4242	4262	Whitewater Committee	https://en.wikipedia.org/wiki/United_States_Senate_Whitewater_Committee	https://www.wikidata.org/wiki/Q7891357
cpb-aacip-507-nk3610wp6s-transcript.ann	T72	location	4357	4368	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-nk3610wp6s-transcript.ann	T73	person	4372	4384	Mrs. Clinton	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
cpb-aacip-507-nk3610wp6s-transcript.ann	T74	person	4668	4680	Mrs. Clinton	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
cpb-aacip-507-nk3610wp6s-transcript.ann	T75	person	4684	4702	SEN. PAUL SARBANES	https://en.wikipedia.org/wiki/Paul_Sarbanes	https://www.wikidata.org/wiki/Q1895804
cpb-aacip-507-nk3610wp6s-transcript.ann	T76	location	4708	4716	Maryland	https://en.wikipedia.org/wiki/Maryland	https://www.wikidata.org/wiki/Q1391
cpb-aacip-507-nk3610wp6s-transcript.ann	T77	person	5154	5164	MR. LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-nk3610wp6s-transcript.ann	T78	person	5166	5188	House Speaker Gingrich	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T79	organization	5202	5229	Federal Election Commission	https://en.wikipedia.org/wiki/Federal_Election_Commission	https://www.wikidata.org/wiki/Q2705072
cpb-aacip-507-nk3610wp6s-transcript.ann	T80	organization	5250	5253	FEC	https://en.wikipedia.org/wiki/Federal_Election_Commission	https://www.wikidata.org/wiki/Q2705072
cpb-aacip-507-nk3610wp6s-transcript.ann	T81	organization	5278	5315	Republican Political Action Committee	https://en.wikipedia.org/wiki/Political_action_committee	https://www.wikidata.org/wiki/Q2101438
cpb-aacip-507-nk3610wp6s-transcript.ann	T82	organization	5323	5328	GOPAC	https://en.wikipedia.org/wiki/GOPAC	https://www.wikidata.org/wiki/Q5514087
cpb-aacip-507-nk3610wp6s-transcript.ann	T83	organization	5357	5360	FEC	https://en.wikipedia.org/wiki/Federal_Election_Commission	https://www.wikidata.org/wiki/Q2705072
cpb-aacip-507-nk3610wp6s-transcript.ann	T84	organization	5366	5371	GOPAC	https://en.wikipedia.org/wiki/GOPAC	https://www.wikidata.org/wiki/Q5514087
cpb-aacip-507-nk3610wp6s-transcript.ann	T85	person	5388	5396	Gingrich	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T86	organization	5459	5464	GOPAC	https://en.wikipedia.org/wiki/GOPAC	https://www.wikidata.org/wiki/Q5514087
cpb-aacip-507-nk3610wp6s-transcript.ann	T87	person	5533	5541	Gingrich	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T88	organization	5606	5611	GOPAC	https://en.wikipedia.org/wiki/GOPAC	https://www.wikidata.org/wiki/Q5514087
cpb-aacip-507-nk3610wp6s-transcript.ann	T89	person	5653	5671	REP. NEWT GINGRICH	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T90	organization	5688	5693	House	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-nk3610wp6s-transcript.ann	T91	person	5748	5766	REP. NEWT GINGRICH	https://en.wikipedia.org/wiki/Newt_Gingrich	https://www.wikidata.org/wiki/Q182788
cpb-aacip-507-nk3610wp6s-transcript.ann	T92	organization	5776	5779	FEC	https://en.wikipedia.org/wiki/Federal_Election_Commission	https://www.wikidata.org/wiki/Q2705072
cpb-aacip-507-nk3610wp6s-transcript.ann	T93	organization	5971	5974	FEC	https://en.wikipedia.org/wiki/Federal_Election_Commission	https://www.wikidata.org/wiki/Q2705072
cpb-aacip-507-nk3610wp6s-transcript.ann	T94	person	6035	6045	MR. LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-nk3610wp6s-transcript.ann	T95	person	6047	6059	Bill Clinton	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
cpb-aacip-507-nk3610wp6s-transcript.ann	T96	location	6105	6121	Northern Ireland	https://en.wikipedia.org/wiki/Northern_Ireland	https://www.wikidata.org/wiki/Q26
cpb-aacip-507-nk3610wp6s-transcript.ann	T97	person	6182	6194	Mrs. Clinton	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
cpb-aacip-507-nk3610wp6s-transcript.ann	T98	location	6214	6221	Belfast	https://en.wikipedia.org/wiki/Belfast	https://www.wikidata.org/wiki/Q10686
cpb-aacip-507-nk3610wp6s-transcript.ann	T99	location	6327	6351	Mackie Engineering plant	https://en.wikipedia.org/wiki/Mackie_International	https://www.wikidata.org/wiki/Q6724475
cpb-aacip-507-nk3610wp6s-transcript.ann	T100	event	6458	6466	troubles	https://en.wikipedia.org/wiki/The_Troubles	https://www.wikidata.org/wiki/Q815436
cpb-aacip-507-nk3610wp6s-transcript.ann	T101	location	6744	6751	America	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-nk3610wp6s-transcript.ann	T102	location	6786	6793	Ireland	https://en.wikipedia.org/wiki/Ireland	https://www.wikidata.org/wiki/Q22890
cpb-aacip-507-nk3610wp6s-transcript.ann	T103	location	6692	6699	Ireland	https://en.wikipedia.org/wiki/Ireland	https://www.wikidata.org/wiki/Q22890
cpb-aacip-507-nk3610wp6s-transcript.ann	T104	location	6907	6920	United States	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-nk3610wp6s-transcript.ann	T105	person	6935	6952	PRESIDENT CLINTON	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
cpb-aacip-507-nk3610wp6s-transcript.ann	T106	location	7092	7108	Northern Ireland	https://en.wikipedia.org/wiki/Northern_Ireland	https://www.wikidata.org/wiki/Q26
cpb-aacip-507-nk3610wp6s-transcript.ann	T107	person	7261	7271	MR. LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-nk3610wp6s-transcript.ann	T108	person	7284	7292	Clintons	https://en.wikipedia.org/wiki/Clinton_family	https://www.wikidata.org/wiki/Q21026250
cpb-aacip-507-nk3610wp6s-transcript.ann	T109	location	7305	7316	Londonderry	https://en.wikipedia.org/wiki/Derry	https://www.wikidata.org/wiki/Q163584
cpb-aacip-507-nk3610wp6s-transcript.ann	T110	person	7456	7473	President Clinton	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
cpb-aacip-507-nk3610wp6s-transcript.ann	T111	person	7516	7524	Clintons	https://en.wikipedia.org/wiki/Clinton_family	https://www.wikidata.org/wiki/Q21026250
cpb-aacip-507-nk3610wp6s-transcript.ann	T112	location	7537	7544	Belfast	https://en.wikipedia.org/wiki/Belfast	https://www.wikidata.org/wiki/Q10686
cpb-aacip-507-nk3610wp6s-transcript.ann	T113	location	7627	7647	Nashville, Tennessee	https://en.wikipedia.org/wiki/Nashville,_Tennessee	https://www.wikidata.org/wiki/Q23197
cpb-aacip-507-nk3610wp6s-transcript.ann	T114	location	7719	7728	City Hall		
cpb-aacip-507-nk3610wp6s-transcript.ann	T115	location	7787	7793	Dublin	https://en.wikipedia.org/wiki/Dublin	https://www.wikidata.org/wiki/Q1761
cpb-aacip-507-nk3610wp6s-transcript.ann	T116	organization	7896	7921	National Cancer Institute	https://en.wikipedia.org/wiki/National_Cancer_Institute	https://www.wikidata.org/wiki/Q664846
cpb-aacip-507-nk3610wp6s-transcript.ann	T117	title	7950	7981	New England Journal of Medicine	https://en.wikipedia.org/wiki/The_New_England_Journal_of_Medicine	https://www.wikidata.org/wiki/Q582728
cpb-aacip-507-nk3610wp6s-transcript.ann	T118	person	7730	7750	Mr. and Mrs. Clinton	https://en.wikipedia.org/wiki/Clinton_family	https://www.wikidata.org/wiki/Q21026250
cpb-aacip-507-nk3610wp6s-transcript.ann	T119	location	8209	8226	Pacific Northwest	https://en.wikipedia.org/wiki/Pacific_Northwest	https://www.wikidata.org/wiki/Q12603
cpb-aacip-507-nk3610wp6s-transcript.ann	T120	location	8257	8273	Washington State	https://en.wikipedia.org/wiki/Washington_(state)	https://www.wikidata.org/wiki/Q1223
cpb-aacip-507-nk3610wp6s-transcript.ann	T121	person	8317	8327	Gov. Lowry	https://en.wikipedia.org/wiki/Mike_Lowry	https://www.wikidata.org/wiki/Q880280
cpb-aacip-507-nk3610wp6s-transcript.ann	T122	location	8394	8400	Oregon	https://en.wikipedia.org/wiki/Oregon	https://www.wikidata.org/wiki/Q824
cpb-aacip-507-nk3610wp6s-transcript.ann	T123	location	8436	8447	Highway 101	https://en.wikipedia.org/wiki/U.S._Route_101	https://www.wikidata.org/wiki/Q410892
cpb-aacip-507-nk3610wp6s-transcript.ann	T124	location	8509	8518	Nicaragua	https://en.wikipedia.org/wiki/Nicaragua	https://www.wikidata.org/wiki/Q811
cpb-aacip-507-nk3610wp6s-transcript.ann	T125	location	8526	8537	Cerro Negro	https://en.wikipedia.org/wiki/Cerro_Negro	https://www.wikidata.org/wiki/Q607078
cpb-aacip-507-nk3610wp6s-transcript.ann	T126	location	8568	8572	Leon	https://en.wikipedia.org/wiki/Le%C3%B3n,_Nicaragua	https://www.wikidata.org/wiki/Q208151
cpb-aacip-507-nk3610wp6s-transcript.ann	T127	location	8602	8609	Managua	https://en.wikipedia.org/wiki/Managua	https://www.wikidata.org/wiki/Q3274
cpb-aacip-507-nk3610wp6s-transcript.ann	T128	title	8791	8803	News Summary		
cpb-aacip-507-nk3610wp6s-transcript.ann	T129	person	8828	8839	Sen. McCain	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
cpb-aacip-507-nk3610wp6s-transcript.ann	T130	location	8841	8847	Bosnia	https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina	https://www.wikidata.org/wiki/Q225
cpb-aacip-507-nk3610wp6s-transcript.ann	T131	location	8862	8866	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-nk3610wp6s-transcript.ann	T132	person	8948	8954	Gergen	https://en.wikipedia.org/wiki/David_Gergen	https://www.wikidata.org/wiki/Q3701575
cpb-aacip-507-nk3610wp6s-transcript.ann	T133	person	8959	8964	Gates	https://en.wikipedia.org/wiki/Bill_Gates	https://www.wikidata.org/wiki/Q5284
cpb-aacip-507-nk3610wp6s-transcript.ann	T134	title	8966	8998	FOCUS - BOSNIA MISSION NEWSMAKER		
cpb-aacip-507-nk3610wp6s-transcript.ann	T135	person	9001	9011	MR. LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-nk3610wp6s-transcript.ann	T136	organization	9017	9031	Bosnia mission	https://en.wikipedia.org/wiki/United_Nations_Mission_in_Bosnia_and_Herzegovina	https://www.wikidata.org/wiki/Q487377
cpb-aacip-507-nk3610wp6s-transcript.ann	T137	organization	9133	9139	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-nk3610wp6s-transcript.ann	T138	person	9153	9173	Elizabeth Farnsworth	https://en.wikipedia.org/wiki/Elizabeth_Farnsworth	https://www.wikidata.org/wiki/Q5362750
cpb-aacip-507-nk3610wp6s-transcript.ann	T139	person	9192	9206	MS. FARNSWORTH	https://en.wikipedia.org/wiki/Elizabeth_Farnsworth	https://www.wikidata.org/wiki/Q5362750
cpb-aacip-507-nk3610wp6s-transcript.ann	T140	person	9215	9242	Majority Leader Robert Dole	https://en.wikipedia.org/wiki/Bob_Dole	https://www.wikidata.org/wiki/Q319079
cpb-aacip-507-nk3610wp6s-transcript.ann	T141	organization	9208	9214	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-nk3610wp6s-transcript.ann	T142	location	9427	9433	Bosnia	https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina	https://www.wikidata.org/wiki/Q225
cpb-aacip-507-nk3610wp6s-transcript.ann	T143	person	9492	9496	Dole	https://en.wikipedia.org/wiki/Bob_Dole	https://www.wikidata.org/wiki/Q319079
cpb-aacip-507-nk3610wp6s-transcript.ann	T144	person	9512	9523	John McCain	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
cpb-aacip-507-nk3610wp6s-transcript.ann	T145	location	9527	9534	Arizona	https://en.wikipedia.org/wiki/Arizona	https://www.wikidata.org/wiki/Q816
cpb-aacip-507-nk3610wp6s-transcript.ann	T146	location	9628	9634	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-nk3610wp6s-transcript.ann	T147	person	9665	9676	Sen. McCain	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
cpb-aacip-507-nk3610wp6s-transcript.ann	T148	person	9680	9696	SEN. JOHN McCAIN	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
cpb-aacip-507-nk3610wp6s-transcript.ann	T149	location	9702	9709	Arizona	https://en.wikipedia.org/wiki/Arizona	https://www.wikidata.org/wiki/Q816
cpb-aacip-507-nk3610wp6s-transcript.ann	T150	person	9722	9731	Elizabeth	https://en.wikipedia.org/wiki/Elizabeth_Farnsworth	https://www.wikidata.org/wiki/Q5362750
cpb-aacip-507-nk3610wp6s-transcript.ann	T151	person	9735	9749	MS. FARNSWORTH	https://en.wikipedia.org/wiki/Elizabeth_Farnsworth	https://www.wikidata.org/wiki/Q5362750
cpb-aacip-507-nk3610wp6s-transcript.ann	T152	location	9840	9846	Bosnia	https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina	https://www.wikidata.org/wiki/Q225
cpb-aacip-507-nk3610wp6s-transcript.ann	T153	person	9876	9887	SEN. McCAIN	https://en.wikipedia.org/wiki/John_McCain	https://www.wikidata.org/wiki/Q10390
cpb-aacip-507-nk3610wp6s-transcript.ann	T154	person	9889	9898	Elizabeth	https://en.wikipedia.org/wiki/Elizabeth_Farnsworth	https://www.wikidata.org/wiki/Q5362750
cpb-aacip-507-nk3610wp6s-transcript.ann	T155	organization	10017	10025	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-nk3610wp6s-transcript.ann	T156	location	10033	10046	United States	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-nk3610wp6s-transcript.ann	T157	location	10277	10283	Bosnia	https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina	https://www.wikidata.org/wiki/Q225
cpb-aacip-507-nk3610wp6s-transcript.ann	T158	location	10601	10614	United States	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
