guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-pc2t43js98-transcript.ann	T39	location	3032	3038	Oregon	https://en.wikipedia.org/wiki/Oregon	https://www.wikidata.org/wiki/Q824
cpb-aacip-507-pc2t43js98-transcript.ann	T40	location	3044	3054	California	https://en.wikipedia.org/wiki/California	https://www.wikidata.org/wiki/Q99
cpb-aacip-507-pc2t43js98-transcript.ann	T41	event	3122	3154	108th Tournament of Roses Parade	https://en.wikipedia.org/wiki/Rose_Parade	https://www.wikidata.org/wiki/Q1133638
cpb-aacip-507-pc2t43js98-transcript.ann	T42	location	3167	3177	California	https://en.wikipedia.org/wiki/California	https://www.wikidata.org/wiki/Q99
cpb-aacip-507-pc2t43js98-transcript.ann	T43	location	3223	3231	Pasadena	https://en.wikipedia.org/wiki/Pasadena,_California	https://www.wikidata.org/wiki/Q485176
cpb-aacip-507-pc2t43js98-transcript.ann	T44	location	3447	3455	Thailand	https://en.wikipedia.org/wiki/Thailand	https://www.wikidata.org/wiki/Q869
cpb-aacip-507-pc2t43js98-transcript.ann	T45	title	3526	3538	News Summary		
cpb-aacip-507-pc2t43js98-transcript.ann	T46	person	3623	3640	Richard Rodriguez	https://en.wikipedia.org/wiki/Richard_Rodriguez	https://www.wikidata.org/wiki/Q7328716
cpb-aacip-507-pc2t43js98-transcript.ann	T47	title	3648	3672	FOCUS - GENETIC ADVANCES		
cpb-aacip-507-pc2t43js98-transcript.ann	T48	person	3675	3685	JIM LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-pc2t43js98-transcript.ann	T49	person	3813	3824	Paul Solman	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T50	organization	3828	3839	WGBH-Boston	https://en.wikipedia.org/wiki/WGBH-TV	https://www.wikidata.org/wiki/Q3564675
cpb-aacip-507-pc2t43js98-transcript.ann	T52	person	3882	3893	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T51	organization	4124	4151	KCETA-St. Paul- Minneapolis		
cpb-aacip-507-pc2t43js98-transcript.ann	T53	person	4102	4120	Fred De Sam Lazaro		
cpb-aacip-507-pc2t43js98-transcript.ann	T54	person	4155	4173	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T55	person	4418	4437	Dr. Francis Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T56	location	4589	4599	California	https://en.wikipedia.org/wiki/California	https://www.wikidata.org/wiki/Q99
cpb-aacip-507-pc2t43js98-transcript.ann	T57	location	4604	4612	New York	https://en.wikipedia.org/wiki/New_York_(state)	https://www.wikidata.org/wiki/Q1384
cpb-aacip-507-pc2t43js98-transcript.ann	T58	person	4672	4688	DR. SCOTT McIVOR		
cpb-aacip-507-pc2t43js98-transcript.ann	T59	person	4917	4935	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T60	organization	4937	4960	University of Minnesota	https://en.wikipedia.org/wiki/University_of_Minnesota_system	https://www.wikidata.org/wiki/Q14552696
cpb-aacip-507-pc2t43js98-transcript.ann	T61	person	4972	4988	Dr. Scott McIvor		
cpb-aacip-507-pc2t43js98-transcript.ann	T62	person	5323	5341	DR. ALEXANDER KAMB		
cpb-aacip-507-pc2t43js98-transcript.ann	T63	person	5428	5446	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T64	person	5499	5517	Dr. Alexander Kamb		
cpb-aacip-507-pc2t43js98-transcript.ann	T65	person	5562	5580	DR. ALEXANDER KAMB		
cpb-aacip-507-pc2t43js98-transcript.ann	T66	person	6002	6020	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T67	person	6115	6134	Dr. Francis Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T68	organization	6080	6100	Human Genome Project	https://en.wikipedia.org/wiki/Human_Genome_Project	https://www.wikidata.org/wiki/Q192446
cpb-aacip-507-pc2t43js98-transcript.ann	T69	person	6525	6541	DR. SCOTT McIVOR		
cpb-aacip-507-pc2t43js98-transcript.ann	T70	person	6825	6843	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T71	person	6881	6887	McIvor		
cpb-aacip-507-pc2t43js98-transcript.ann	T72	person	7078	7094	DR. SCOTT McIVOR		
cpb-aacip-507-pc2t43js98-transcript.ann	T73	organization	6705	6725	Human Genome project	https://en.wikipedia.org/wiki/Human_Genome_Project	https://www.wikidata.org/wiki/Q192446
cpb-aacip-507-pc2t43js98-transcript.ann	T74	person	7096	7099	Doh		
cpb-aacip-507-pc2t43js98-transcript.ann	T75	person	7459	7477	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T76	person	7519	7535	DR. SCOTT McIVOR		
cpb-aacip-507-pc2t43js98-transcript.ann	T77	person	7565	7583	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T78	person	7585	7591	McIvor		
cpb-aacip-507-pc2t43js98-transcript.ann	T79	person	7756	7772	DR. SCOTT McIVOR		
cpb-aacip-507-pc2t43js98-transcript.ann	T80	person	7993	8011	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T81	person	8049	8065	DR. SCOTT McIVOR		
cpb-aacip-507-pc2t43js98-transcript.ann	T82	person	8076	8094	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T83	person	9032	9050	FRED DE SAM LAZARO		
cpb-aacip-507-pc2t43js98-transcript.ann	T84	person	9268	9279	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T85	person	9304	9323	Dr. Francis Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T86	organization	9357	9377	Human Genome Project	https://en.wikipedia.org/wiki/Human_Genome_Project	https://www.wikidata.org/wiki/Q192446
cpb-aacip-507-pc2t43js98-transcript.ann	T87	organization	9403	9444	National Center for Human Genome Research	https://en.wikipedia.org/wiki/National_Human_Genome_Research_Institute	https://www.wikidata.org/wiki/Q1634459
cpb-aacip-507-pc2t43js98-transcript.ann	T88	person	9446	9464	Mary Jo Ellis Kahn		
cpb-aacip-507-pc2t43js98-transcript.ann	T89	organization	9496	9528	National Breast Cancer Coalition	https://en.wikipedia.org/wiki/National_Breast_Cancer_Coalition	https://www.wikidata.org/wiki/Q6971119
cpb-aacip-507-pc2t43js98-transcript.ann	T90	person	9530	9545	Steven Holtzman		
cpb-aacip-507-pc2t43js98-transcript.ann	T91	organization	9575	9601	Millennium Pharmaceuticals	https://en.wikipedia.org/wiki/Takeda_Oncology	https://www.wikidata.org/wiki/Q6858915
cpb-aacip-507-pc2t43js98-transcript.ann	T92	location	9621	9627	Boston	https://en.wikipedia.org/wiki/Boston	https://www.wikidata.org/wiki/Q100
cpb-aacip-507-pc2t43js98-transcript.ann	T93	person	9633	9646	Patricia King	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T94	organization	9691	9723	Georgetown University Law School	https://en.wikipedia.org/wiki/Georgetown_University_Law_Center	https://www.wikidata.org/wiki/Q846101
cpb-aacip-507-pc2t43js98-transcript.ann	T95	location	9732	9742	Washington	https://en.wikipedia.org/wiki/Washington	https://www.wikidata.org/wiki/Q25301
cpb-aacip-507-pc2t43js98-transcript.ann	T96	person	9769	9780	Dr. Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T97	person	9866	9885	DR. FRANCIS COLLINS	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T98	organization	9887	9907	Human Genome Project	https://en.wikipedia.org/wiki/Human_Genome_Project	https://www.wikidata.org/wiki/Q192446
cpb-aacip-507-pc2t43js98-transcript.ann	T99	organization	9978	9998	Human Genome Project	https://en.wikipedia.org/wiki/Human_Genome_Project	https://www.wikidata.org/wiki/Q192446
cpb-aacip-507-pc2t43js98-transcript.ann	T100	person	10251	10262	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T101	person	10319	10338	DR. FRANCIS COLLINS	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T102	person	10853	10864	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T103	person	10878	10882	Fred		
cpb-aacip-507-pc2t43js98-transcript.ann	T104	person	10943	10962	DR. FRANCIS COLLINS	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T105	location	11195	11214	Washington Monument	https://en.wikipedia.org/wiki/Washington_Monument	https://www.wikidata.org/wiki/Q178114
cpb-aacip-507-pc2t43js98-transcript.ann	T106	person	11328	11339	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T107	person	11341	11353	Mr. Holtzman		
cpb-aacip-507-pc2t43js98-transcript.ann	T108	person	11589	11604	STEVEN HOLTZMAN		
cpb-aacip-507-pc2t43js98-transcript.ann	T109	organization	11606	11632	Millennium Pharmaceuticals	https://en.wikipedia.org/wiki/Takeda_Oncology	https://www.wikidata.org/wiki/Q6858915
cpb-aacip-507-pc2t43js98-transcript.ann	T110	location	11635	11641	Boston	https://en.wikipedia.org/wiki/Boston	https://www.wikidata.org/wiki/Q100
cpb-aacip-507-pc2t43js98-transcript.ann	T111	person	12469	12480	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T112	person	12557	12572	STEVEN HOLTZMAN		
cpb-aacip-507-pc2t43js98-transcript.ann	T113	organization	12952	12962	Millennium	https://en.wikipedia.org/wiki/Takeda_Oncology	https://www.wikidata.org/wiki/Q6858915
cpb-aacip-507-pc2t43js98-transcript.ann	T114	person	13016	13027	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T115	person	13035	13043	Ms. Kahn		
cpb-aacip-507-pc2t43js98-transcript.ann	T116	person	13106	13124	MARY JO ELLIS KAHN		
cpb-aacip-507-pc2t43js98-transcript.ann	T117	person	13526	13537	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T118	person	13592	13610	MARY JO ELLIS KAHN		
cpb-aacip-507-pc2t43js98-transcript.ann	T119	person	13976	13987	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T120	person	14057	14071	Professor King	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T121	person	14075	14088	PATRICIA KING	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T122	organization	14090	14111	Georgetown Law School	https://en.wikipedia.org/wiki/Georgetown_University_Law_Center	https://www.wikidata.org/wiki/Q846101
cpb-aacip-507-pc2t43js98-transcript.ann	T123	person	14847	14858	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T124	person	14982	14993	Dr. Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T125	person	15246	15265	DR. FRANCIS COLLINS	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T126	person	16027	16038	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T127	person	16078	16097	DR. FRANCIS COLLINS	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T128	person	16112	16123	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T129	person	16125	16137	Mr. Holtzman		
cpb-aacip-507-pc2t43js98-transcript.ann	T130	person	16377	16392	STEVEN HOLTZMAN		
cpb-aacip-507-pc2t43js98-transcript.ann	T131	person	16433	16444	Dr. Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T132	person	16610	16621	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T133	person	16823	16838	STEVEN HOLTZMAN		
cpb-aacip-507-pc2t43js98-transcript.ann	T134	person	17489	17500	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T135	person	17676	17694	MARY JO ELLIS KAHN		
cpb-aacip-507-pc2t43js98-transcript.ann	T136	person	18012	18023	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T137	person	18101	18119	MARY JO ELLIS KAHN		
cpb-aacip-507-pc2t43js98-transcript.ann	T138	person	18910	18921	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T139	person	18980	18998	MARY JO ELLIS KAHN		
cpb-aacip-507-pc2t43js98-transcript.ann	T140	person	19459	19470	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T141	person	19546	19564	MARY JO ELLIS KAHN		
cpb-aacip-507-pc2t43js98-transcript.ann	T142	person	19745	19756	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T143	person	19880	19898	MARY JO ELLIS KAHN		
cpb-aacip-507-pc2t43js98-transcript.ann	T144	person	19919	19930	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T145	person	19936	19949	Patricia King	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T146	person	20058	20071	PATRICIA KING	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T147	person	21535	21546	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T148	person	21548	21559	Dr. Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T149	person	21606	21625	DR. FRANCIS COLLINS	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T150	title	22184	22223	Kassebaum-Kennedy Health Insurance Bill	https://en.wikipedia.org/wiki/Health_Insurance_Portability_and_Accountability_Act	https://www.wikidata.org/wiki/Q606563
cpb-aacip-507-pc2t43js98-transcript.ann	T151	organization	22534	22542	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-pc2t43js98-transcript.ann	T152	organization	22616	22630	105th Congress	https://en.wikipedia.org/wiki/105th_United_States_Congress	https://www.wikidata.org/wiki/Q3596884
cpb-aacip-507-pc2t43js98-transcript.ann	T153	person	22894	22905	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T154	person	22921	22933	Mr. Holtzman		
cpb-aacip-507-pc2t43js98-transcript.ann	T155	location	23059	23063	Utah	https://en.wikipedia.org/wiki/Utah	https://www.wikidata.org/wiki/Q829
cpb-aacip-507-pc2t43js98-transcript.ann	T156	person	23267	23282	STEVEN HOLTZMAN		
cpb-aacip-507-pc2t43js98-transcript.ann	T157	person	23433	23444	Dr. Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T158	organization	23450	23485	Biotechnology Industry Organization	https://en.wikipedia.org/wiki/Biotechnology_Innovation_Organization	https://www.wikidata.org/wiki/Q4915333
cpb-aacip-507-pc2t43js98-transcript.ann	T159	title	23552	23581	Kennedy-Kassebaum legislation	https://en.wikipedia.org/wiki/Health_Insurance_Portability_and_Accountability_Act	https://www.wikidata.org/wiki/Q606563
cpb-aacip-507-pc2t43js98-transcript.ann	T160	organization	23595	23614	Bioethics Committee	https://en.wikipedia.org/wiki/International_Bioethics_Committee	https://www.wikidata.org/wiki/Q2985494
cpb-aacip-507-pc2t43js98-transcript.ann	T161	person	23714	23725	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T162	person	23787	23802	STEVEN HOLTZMAN		
cpb-aacip-507-pc2t43js98-transcript.ann	T163	organization	23935	23973	National Bioethics Advisory Commission	https://en.wikipedia.org/wiki/National_Bioethics_Advisory_Commission	https://www.wikidata.org/wiki/Q6970989
cpb-aacip-507-pc2t43js98-transcript.ann	T164	person	24313	24324	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T165	person	24778	24791	Patricia King	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T166	person	24795	24808	PATRICIA KING	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T167	person	24931	24942	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T168	person	24963	24976	PATRICIA KING	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T169	person	25091	25102	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T170	person	25167	25180	PATRICIA KING	https://en.wikipedia.org/wiki/Patricia_A._King	https://www.wikidata.org/wiki/Q91040171
cpb-aacip-507-pc2t43js98-transcript.ann	T171	person	25936	25947	Dr. Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T172	organization	26380	26388	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-pc2t43js98-transcript.ann	T173	organization	26636	26656	Commission on Ethics	https://en.wikipedia.org/wiki/United_States_House_Committee_on_Ethics	https://www.wikidata.org/wiki/Q7889967
cpb-aacip-507-pc2t43js98-transcript.ann	T174	person	26896	26907	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T175	person	26948	26956	Ms. Kahn		
cpb-aacip-507-pc2t43js98-transcript.ann	T176	person	26993	27011	MARY JO ELLIS KAHN		
cpb-aacip-507-pc2t43js98-transcript.ann	T177	person	27761	27772	PAUL SOLMAN	https://en.wikipedia.org/wiki/Paul_Solman	https://www.wikidata.org/wiki/Q17402741
cpb-aacip-507-pc2t43js98-transcript.ann	T178	person	27850	27861	Dr. Collins	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
cpb-aacip-507-pc2t43js98-transcript.ann	T179	person	27865	27884	DR. FRANCIS COLLINS	https://en.wikipedia.org/wiki/Francis_Collins	https://www.wikidata.org/wiki/Q336658
