guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-n29p26qt59-transcript.ann	T96	person	8732	8740	Mr. Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-n29p26qt59-transcript.ann	T97	person	8775	8787	Mr. Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T98	person	8789	8801	Colin Powell	https://en.wikipedia.org/wiki/Colin_Powell	https://www.wikidata.org/wiki/Q150851
cpb-aacip-507-n29p26qt59-transcript.ann	T99	person	8806	8833	Vice President-elect Cheney	https://en.wikipedia.org/wiki/Dick_Cheney	https://www.wikidata.org/wiki/Q48259
cpb-aacip-507-n29p26qt59-transcript.ann	T100	organization	8864	8872	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-n29p26qt59-transcript.ann	T101	person	8876	8893	PHILIP GOUREVITCH	https://en.wikipedia.org/wiki/Philip_Gourevitch	https://www.wikidata.org/wiki/Q2086185
cpb-aacip-507-n29p26qt59-transcript.ann	T102	person	9047	9061	General Powell	https://en.wikipedia.org/wiki/Colin_Powell	https://www.wikidata.org/wiki/Q150851
cpb-aacip-507-n29p26qt59-transcript.ann	T103	person	9084	9095	Dick Cheney	https://en.wikipedia.org/wiki/Dick_Cheney	https://www.wikidata.org/wiki/Q48259
cpb-aacip-507-n29p26qt59-transcript.ann	T104	person	9134	9146	Don Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T105	person	9152	9162	Condi Rice	https://en.wikipedia.org/wiki/Condoleezza_Rice	https://www.wikidata.org/wiki/Q47216
cpb-aacip-507-n29p26qt59-transcript.ann	T106	person	9491	9506	SPENCER MICHELS		
cpb-aacip-507-n29p26qt59-transcript.ann	T107	person	9508	9528	President-elect Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-n29p26qt59-transcript.ann	T108	person	9649	9664	MARGARET WARNER	https://en.wikipedia.org/wiki/Margaret_Warner	https://www.wikidata.org/wiki/Q6760001
cpb-aacip-507-n29p26qt59-transcript.ann	T109	person	9682	9690	Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T110	person	9709	9722	James Woolsey	https://en.wikipedia.org/wiki/R._James_Woolsey_Jr.	https://www.wikidata.org/wiki/Q1681327
cpb-aacip-507-n29p26qt59-transcript.ann	T111	organization	9733	9736	CIA	https://en.wikipedia.org/wiki/Central_Intelligence_Agency	https://www.wikidata.org/wiki/Q37230
cpb-aacip-507-n29p26qt59-transcript.ann	T112	organization	9750	9754	navy	https://en.wikipedia.org/wiki/United_States_Navy	https://www.wikidata.org/wiki/Q11220
cpb-aacip-507-n29p26qt59-transcript.ann	T113	person	9826	9834	Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T114	organization	9788	9814	missile defense commission	https://en.wikipedia.org/wiki/Rumsfeld_Commission	https://www.wikidata.org/wiki/Q5152778
cpb-aacip-507-n29p26qt59-transcript.ann	T115	organization	9904	9908	NATO	https://en.wikipedia.org/wiki/NATO	https://www.wikidata.org/wiki/Q7184
cpb-aacip-507-n29p26qt59-transcript.ann	T116	organization	9914	9918	NATO	https://en.wikipedia.org/wiki/NATO	https://www.wikidata.org/wiki/Q7184
cpb-aacip-507-n29p26qt59-transcript.ann	T117	location	9936	9942	Bosnia	https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina	https://www.wikidata.org/wiki/Q225
cpb-aacip-507-n29p26qt59-transcript.ann	T118	person	9948	9959	John Isaacs		
cpb-aacip-507-n29p26qt59-transcript.ann	T119	organization	9978	10005	Council for a Livable World	https://en.wikipedia.org/wiki/Council_for_a_Livable_World	https://www.wikidata.org/wiki/Q5176324
cpb-aacip-507-n29p26qt59-transcript.ann	T120	person	9844	9866	General George Joulwan	https://en.wikipedia.org/wiki/George_Joulwan	https://www.wikidata.org/wiki/Q321368
cpb-aacip-507-n29p26qt59-transcript.ann	T121	person	10109	10128	GEN. GEORGE JOULWAN	https://en.wikipedia.org/wiki/George_Joulwan	https://www.wikidata.org/wiki/Q321368
cpb-aacip-507-n29p26qt59-transcript.ann	T122	person	10186	10198	Don Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T123	organization	10300	10304	NATO	https://en.wikipedia.org/wiki/NATO	https://www.wikidata.org/wiki/Q7184
cpb-aacip-507-n29p26qt59-transcript.ann	T124	location	10313	10324	Middle East	https://en.wikipedia.org/wiki/Middle_East	https://www.wikidata.org/wiki/Q7204
cpb-aacip-507-n29p26qt59-transcript.ann	T125	organization	10395	10403	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-n29p26qt59-transcript.ann	T126	person	10549	10561	Don Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T127	person	10608	10623	MARGARET WARNER	https://en.wikipedia.org/wiki/Margaret_Warner	https://www.wikidata.org/wiki/Q6760001
cpb-aacip-507-n29p26qt59-transcript.ann	T128	person	10655	10659	Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-n29p26qt59-transcript.ann	T129	person	10709	10728	GEN. GEORGE JOULWAN	https://en.wikipedia.org/wiki/George_Joulwan	https://www.wikidata.org/wiki/Q321368
cpb-aacip-507-n29p26qt59-transcript.ann	T130	person	10824	10836	Don Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T131	organization	11017	11024	Marines	https://en.wikipedia.org/wiki/United_States_Marine_Corps	https://www.wikidata.org/wiki/Q11218
cpb-aacip-507-n29p26qt59-transcript.ann	T132	person	11139	11154	MARGARET WARNER	https://en.wikipedia.org/wiki/Margaret_Warner	https://www.wikidata.org/wiki/Q6760001
cpb-aacip-507-n29p26qt59-transcript.ann	T133	person	11175	11186	John Isaacs		
cpb-aacip-507-n29p26qt59-transcript.ann	T134	person	11190	11201	JOHN ISAACS		
cpb-aacip-507-n29p26qt59-transcript.ann	T135	person	11203	11218	Donald Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T136	title	11492	11521	comprehensive test ban treaty	https://en.wikipedia.org/wiki/Comprehensive_Nuclear-Test-Ban_Treaty	https://www.wikidata.org/wiki/Q521306
cpb-aacip-507-n29p26qt59-transcript.ann	T137	organization	11531	11537	Senate	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
cpb-aacip-507-n29p26qt59-transcript.ann	T138	person	11582	11602	President-elect Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-n29p26qt59-transcript.ann	T139	person	11695	11709	President Bush	https://en.wikipedia.org/wiki/George_H._W._Bush	https://www.wikidata.org/wiki/Q23505
cpb-aacip-507-n29p26qt59-transcript.ann	T140	title	11742	11760	START II agreement	https://en.wikipedia.org/wiki/START_II	https://www.wikidata.org/wiki/Q1187969
cpb-aacip-507-n29p26qt59-transcript.ann	T141	title	11650	11677	chemical weapons convention	https://en.wikipedia.org/wiki/Chemical_Weapons_Convention	https://www.wikidata.org/wiki/Q547896
cpb-aacip-507-n29p26qt59-transcript.ann	T142	person	11877	11892	MARGARET WARNER	https://en.wikipedia.org/wiki/Margaret_Warner	https://www.wikidata.org/wiki/Q6760001
cpb-aacip-507-n29p26qt59-transcript.ann	T143	person	11962	11982	President-elect Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-n29p26qt59-transcript.ann	T144	person	11999	12012	JAMES WOOLSEY	https://en.wikipedia.org/wiki/R._James_Woolsey_Jr.	https://www.wikidata.org/wiki/Q1681327
cpb-aacip-507-n29p26qt59-transcript.ann	T145	person	12056	12068	Don Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T146	person	12139	12159	President-elect Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-n29p26qt59-transcript.ann	T147	person	12371	12386	MARGARET WARNER	https://en.wikipedia.org/wiki/Margaret_Warner	https://www.wikidata.org/wiki/Q6760001
cpb-aacip-507-n29p26qt59-transcript.ann	T148	person	12523	12538	Donald Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
cpb-aacip-507-n29p26qt59-transcript.ann	T149	organization	12638	12646	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-n29p26qt59-transcript.ann	T150	person	12703	12714	Jim Woolsey	https://en.wikipedia.org/wiki/R._James_Woolsey_Jr.	https://www.wikidata.org/wiki/Q1681327
cpb-aacip-507-n29p26qt59-transcript.ann	T151	person	12717	12730	JAMES WOOLSEY	https://en.wikipedia.org/wiki/R._James_Woolsey_Jr.	https://www.wikidata.org/wiki/Q1681327
cpb-aacip-507-n29p26qt59-transcript.ann	T152	organization	12818	12826	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-n29p26qt59-transcript.ann	T153	organization	13031	13039	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-n29p26qt59-transcript.ann	T154	organization	13354	13361	Marines	https://en.wikipedia.org/wiki/United_States_Marine_Corps	https://www.wikidata.org/wiki/Q11218
cpb-aacip-507-n29p26qt59-transcript.ann	T155	organization	13521	13529	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-n29p26qt59-transcript.ann	T156	organization	13627	13648	Reagan administration	https://en.wikipedia.org/wiki/Presidency_of_Ronald_Reagan	https://www.wikidata.org/wiki/Q2824573
cpb-aacip-507-n29p26qt59-transcript.ann	T157	organization	13946	13954	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-n29p26qt59-transcript.ann	T158	organization	14207	14215	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-n29p26qt59-transcript.ann	T159	person	14219	14234	MARGARET WARNER	https://en.wikipedia.org/wiki/Margaret_Warner	https://www.wikidata.org/wiki/Q6760001
cpb-aacip-507-n29p26qt59-transcript.ann	T160	organization	14329	14337	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-n29p26qt59-transcript.ann	T161	person	14386	14390	Bush	https://en.wikipedia.org/wiki/George_W._Bush	https://www.wikidata.org/wiki/Q207
cpb-aacip-507-n29p26qt59-transcript.ann	T162	person	14395	14403	Rumsfeld	https://en.wikipedia.org/wiki/Donald_Rumsfeld	https://www.wikidata.org/wiki/Q184650
