at,scene-type,subtype label,modifier
00:04:01.541,T,,False
00:04:02.041,T,,False
00:04:03.042,T,,False
00:04:12.051,P,,False
00:04:18.057,P,,False
00:04:25.565,P,,False
00:04:48.554,P,,False
00:04:51.024,-,,False
00:05:09.542,E,,False
00:05:11.044,E,,False
00:05:20.053,E,,False
00:05:21.054,E,,False
00:05:23.056,E,,False
00:05:23.556,E,,False
00:05:42.041,T,,False
00:05:42.542,T,,False
00:06:05.064,P,,False
00:06:19.545,-,,False
00:06:33.059,P,,False
00:07:55.541,T,,False
00:07:56.042,T,,False
00:07:59.545,T,,False
00:08:00.046,T,,False
00:08:02.048,Y,,False
00:08:02.548,Y,,False
00:08:03.049,Y,,False
00:08:03.549,Y,,False
00:08:04.050,Y,,False
00:08:04.550,Y,,False
00:08:25.538,T,,False
00:08:26.038,T,,False
00:08:28.040,T,,False
00:09:03.042,P,,False
00:09:04.544,I,,False
00:09:05.545,I,,False
00:09:06.045,I,,False
00:09:06.546,I,,False
00:09:07.547,I,,False
00:09:08.047,I,,False
00:09:08.548,I,,False
00:09:09.048,I,,False
00:09:09.549,I,,False
00:09:10.049,I,,False
00:09:10.550,I,,False
00:09:11.050,I,,False
00:09:11.551,I,,False
00:09:12.051,I,,False
00:09:13.052,I,,False
00:09:15.054,E,,False
00:09:15.555,E,,False
00:09:16.055,E,,False
00:09:17.056,E,,False
00:09:17.557,E,,False
00:09:18.057,E,,False
00:09:18.558,E,,False
00:09:19.058,E,,False
00:09:19.559,E,,False
00:09:20.059,E,,False
00:09:20.560,E,,False
00:09:32.538,P,,False
00:09:33.539,P,,False
00:09:35.041,I,,False
00:09:35.541,I,,False
00:09:37.543,I,,False
00:09:39.045,I,,False
00:09:40.546,I,,False
00:09:45.551,I,,False
00:10:17.550,I,,False
00:10:18.050,I,,False
00:10:19.051,I,,False
00:10:19.552,Y,,False
00:10:22.555,I,,False
00:10:23.055,I,,False
00:10:23.556,I,,False
00:10:24.056,I,,False
00:10:27.560,Y,,False
00:10:28.561,I,,False
00:10:29.061,I,,False
00:10:29.562,I,,False
00:10:37.036,-,,False
00:10:38.037,T,,False
00:10:38.537,T,,False
00:10:39.038,T,,False
00:10:40.039,T,,False
00:10:40.539,T,,False
00:10:41.040,T,,False
00:10:41.540,T,,False
00:10:43.042,T,,False
00:10:43.542,T,,False
00:10:53.052,P,,False
00:11:21.547,E,,False
00:11:23.049,T,,False
00:11:32.058,P,,False
00:11:34.560,-,,False
00:11:36.062,P,,False
00:11:55.548,T,,False
00:11:56.549,T,,False
00:12:07.059,-,,False
00:13:11.557,I,,False
00:13:12.057,I,,False
00:13:56.035,-,,False
00:13:57.536,-,,False
00:13:59.038,-,,False
00:16:56.548,F,,False
00:16:57.549,F,,False
00:16:58.550,-,,False
00:17:02.054,F,,False
00:17:02.554,F,,False
00:17:06.558,F,,False
00:17:13.532,E,,False
00:17:14.032,E,,False
00:17:14.533,E,,False
00:17:15.034,E,,False
00:17:16.035,E,,False
00:17:16.535,E,,False
00:17:18.037,-,,False
00:17:18.537,-,,False
00:17:20.039,F,,False
00:17:25.544,F,,False
00:17:33.552,F,,False
00:17:54.540,E,,False
00:17:56.542,E,,False
00:17:57.042,E,,False
00:17:57.543,E,,False
00:17:59.545,E,,False
00:18:01.046,E,,False
00:18:06.552,P,,False
00:18:16.061,-,,False
00:18:17.563,-,,False
00:18:19.064,-,,False
00:18:25.037,P,,False
00:18:29.041,E,,False
00:18:38.550,F,,False
00:18:42.554,F,,False
00:18:45.057,P,,False
00:18:48.060,P,,False
00:18:50.062,E,,False
00:18:53.065,E,,False
00:18:53.532,E,,False
00:18:57.536,F,,False
00:19:04.042,F,,False
00:19:04.543,F,,False
00:19:06.044,F,,False
00:19:07.045,F,,False
00:19:08.046,F,,False
00:19:08.547,F,,False
00:19:53.058,E,,False
00:19:54.560,E,,False
00:19:56.061,E,,False
00:19:56.562,E,,False
00:19:57.062,E,,False
00:19:58.564,E,,False
00:19:59.064,E,,False
00:20:04.536,P,,False
00:20:07.039,-,,False
00:20:32.064,-,,False
00:20:36.034,P,,False
00:20:41.039,E,,False
00:20:42.040,E,,False
00:20:43.041,E,,False
00:20:44.042,E,,False
00:20:45.043,E,,False
00:20:46.545,E,,False
00:20:52.551,-,,False
00:20:53.051,-,,False
00:21:18.043,N,,False
00:21:30.555,P,,False
00:21:31.556,P,,False
00:21:34.559,E,,False
00:21:36.061,E,,False
00:21:37.562,E,,False
00:21:38.063,T,,False
00:21:38.563,T,,False
00:21:39.564,T,,False
00:21:40.065,T,,False
00:21:56.548,-,,False
00:21:57.049,-,,False
00:22:29.047,T,,False
00:22:29.548,T,,False
00:22:31.550,T,,False
00:22:34.052,T,,False
00:23:10.555,T,,False
00:23:22.534,I,,False
00:23:24.536,I,,False
00:23:25.036,I,,False
00:23:25.537,I,,False
00:23:51.563,P,,False
00:23:52.564,P,,False
00:23:53.532,P,,False
00:23:54.533,P,,False
00:23:57.035,-,,False
00:24:07.546,-,,False
00:24:18.557,P,,False
00:24:19.057,P,,False
00:24:35.040,-,,False
00:24:53.558,-,,False
00:25:11.042,E,,False
00:25:12.043,E,,False
00:25:13.044,E,,False
00:25:13.545,E,,False
00:25:14.045,E,,False
00:25:19.050,F,,False
00:25:20.552,F,,False
00:25:21.052,F,,False
00:25:22.554,F,,False
00:25:28.059,P,,False
00:25:28.560,P,,False
00:25:32.564,T,,False
00:25:33.064,T,,False
00:25:33.532,T,,False
00:25:34.032,T,,False
00:25:34.533,T,,False
00:25:35.033,T,,False
00:25:35.534,T,,False
00:25:36.535,T,,False
00:25:38.036,-,,False
00:25:54.553,I,,False
00:25:55.554,I,,False
00:25:58.557,I,,False
00:25:59.057,I,,False
00:25:59.558,I,,False
00:26:00.058,I,,False
00:26:00.559,I,,False
00:26:01.560,I,,False
00:26:02.561,I,,False
00:26:04.563,I,,False
00:26:05.063,I,,False
00:26:05.564,I,,False
00:26:06.064,I,,False
00:26:07.032,I,,False
00:26:07.532,I,,True
00:26:31.556,E,,False
00:26:32.057,E,,False
00:26:32.557,E,,False
00:26:33.058,E,,False
00:26:33.558,E,,False
00:26:34.059,E,,False
00:26:35.060,E,,False
00:26:50.041,P,,False
00:26:50.542,P,,False
00:26:51.042,P,,False
00:26:52.544,P,,False
00:26:54.045,P,,False
00:26:57.048,P,,False
00:26:58.550,P,,False
00:27:29.547,I,,False
00:27:30.548,I,,False
00:27:32.550,I,,False
00:27:53.038,I,,False
00:29:06.044,I,,False
00:31:04.062,-,,False
00:31:05.063,-,,False
00:31:06.064,-,,False
00:31:07.031,-,,False
00:31:08.533,-,,False
00:32:02.053,-,,False
00:33:29.040,G,,False
00:33:29.540,G,,False
00:33:30.041,G,,False
00:33:30.541,G,,False
00:33:31.042,G,,True
00:33:57.035,E,,False
00:33:57.535,E,,False
00:33:58.036,E,,False
00:33:58.536,E,,False
00:33:59.037,E,,False
00:33:59.537,E,,False
00:34:12.050,P,,False
00:34:14.552,P,,False
00:34:17.555,P,,False
00:34:18.056,P,,False
00:34:38.543,-,,False
00:34:41.546,E,,False
00:34:42.547,E,,False
00:34:43.548,E,,False
00:34:44.048,E,,False
00:34:44.549,E,,False
00:34:45.049,E,,False
00:34:45.550,E,,False
00:34:58.062,P,,False
00:35:04.035,-,,False
00:35:05.036,-,,False
00:35:07.538,G,,False
00:35:08.539,G,,False
00:35:16.547,G,,False
00:35:17.048,G,,False
00:35:28.059,E,,False
00:35:28.559,E,,False
00:35:29.560,E,,False
00:35:30.061,E,,False
00:35:30.561,E,,False
00:35:31.562,E,,False
00:35:32.563,E,,False
00:35:33.064,E,,False
00:35:33.531,E,,False
00:35:34.031,E,,False
00:35:35.032,E,,False
00:36:12.036,P,,False
00:36:14.038,P,,False
00:36:21.546,Y,,False
00:36:37.061,E,,False
00:36:42.533,E,,False
00:37:05.056,-,,False
00:37:08.059,-,,False
00:37:08.559,-,,False
00:37:10.061,-,,False
00:37:13.064,-,,False
00:37:28.045,-,,False
00:37:28.546,-,,False
00:37:38.556,-,,False
00:38:08.552,-,,False
00:38:10.054,-,,False
00:38:15.559,-,,False
00:38:33.044,T,,False
00:38:33.544,T,,False
00:38:35.046,T,,False
00:38:37.048,T,,False
00:38:38.549,T,,False
00:38:43.554,P,,False
00:38:50.561,P,,False
00:39:30.034,E,,False
00:39:31.035,E,,False
00:39:32.036,E,,False
00:39:33.037,E,,False
00:39:33.537,E,,False
00:39:34.038,E,,False
00:39:34.538,E,,False
00:39:35.039,E,,False
00:39:35.539,E,,False
00:39:36.540,E,,False
00:39:38.542,E,,False
00:39:39.543,E,,False
00:39:40.044,E,,False
00:39:41.045,E,,False
00:39:41.545,E,,False
00:39:43.547,E,,False
00:39:54.058,T,,False
00:39:54.558,T,,False
00:39:55.059,T,,False
00:39:55.559,T,,False
00:39:57.561,T,,False
00:39:59.063,T,,False
00:39:59.563,T,,False
00:40:13.043,P,,False
00:40:16.046,I,,False
00:40:17.548,I,,False
00:40:19.550,P,,False
00:40:30.060,P,,False
00:40:31.061,P,,False
00:40:33.063,E,,False
00:40:34.031,E,,False
00:40:35.533,E,,False
00:40:36.033,E,,False
00:40:36.534,E,,False
00:40:38.035,P,,False
00:40:40.538,P,,False
00:40:41.539,P,,False
00:40:43.040,P,,False
00:40:50.047,E,,False
00:40:54.051,E,,False
00:40:57.054,-,,False
00:40:57.555,-,,False
00:41:13.537,E,,False
00:41:16.540,E,,False
00:41:17.041,E,,False
00:41:19.043,E,,False
00:41:38.562,P,,False
00:42:00.551,P,,False
00:42:08.559,P,,False
00:42:09.059,P,,False
00:42:12.062,P,,False
00:42:23.541,P,,False
00:42:25.042,P,,False
00:42:33.551,P,,False
00:42:36.554,E,,False
00:42:37.054,E,,False
00:42:44.061,P,,False
00:42:45.563,P,,False
00:42:48.032,P,,False
00:42:53.037,P,,False
00:43:01.045,P,,False
00:43:06.050,P,,False
00:43:12.556,F,,False
00:43:53.063,P,,False
00:43:55.532,P,,False
00:43:56.033,P,,False
00:43:59.536,N,,False
00:44:01.538,N,,False
00:44:02.039,N,,False
00:44:03.040,N,,False
00:44:03.540,N,,False
00:44:04.041,N,,False
00:44:04.541,N,,False
00:44:07.044,N,,False
00:44:07.544,N,,False
00:44:08.045,N,,False
00:44:08.545,N,,False
00:44:10.047,N,,False
00:44:10.547,N,,False
00:44:11.048,N,,False
00:44:12.049,N,,False
00:44:13.050,N,,False
00:44:16.053,P,,False
00:44:19.056,P,,False
00:44:22.059,P,,False
00:44:22.559,E,,False
00:44:23.560,E,,False
00:44:26.063,E,,False
00:44:43.547,-,,False
00:44:44.048,-,,False
00:45:35.032,P,,False
00:45:40.537,P,,False
00:45:41.038,P,,False
00:45:47.544,P,,False
00:45:48.545,P,,False
00:45:55.552,P,,False
00:45:58.055,P,,False
00:46:02.559,E,,False
00:46:03.560,E,,False
00:46:04.061,E,,False
00:46:11.535,P,,False
00:46:29.553,Y,,False
00:46:31.555,Y,,False
00:46:32.055,Y,,True
00:46:32.556,T,,False
00:46:33.557,T,,False
00:46:35.058,T,,False
00:46:57.047,-,,False
00:47:22.539,F,,False
00:47:26.543,F,,False
00:47:28.045,F,,False
00:47:54.037,I,,False
00:48:19.563,P,,False
00:48:53.530,I,,False
00:48:54.031,I,,False
00:52:52.536,-,,False
00:54:12.048,G,,False
00:54:12.549,G,,False
00:54:13.049,G,,False
00:54:13.550,G,,False
00:54:14.050,G,,True
00:54:14.551,G,,True
00:54:16.553,F,,False
00:54:17.554,F,,False
00:54:18.054,F,,False
00:54:18.555,F,,False
00:54:21.558,G,,True
00:54:22.058,G,,True
00:54:22.559,G,,True
00:54:32.535,N,,False
00:54:35.038,N,,False
00:54:35.538,N,,False
00:54:37.040,N,,False
00:54:37.540,N,,False
00:55:00.063,T,,False
00:55:06.036,T,,False
00:55:07.037,T,,False
00:55:07.537,T,,False
00:55:11.541,P,,False
00:55:12.542,P,,False
00:55:15.545,P,,False
00:55:16.546,P,,False
00:55:34.030,-,,False
00:55:34.531,-,,False
00:55:35.031,-,,False
00:55:50.547,-,,False
00:55:52.048,-,,False
00:56:58.047,C,,False
00:56:58.548,C,,False
00:56:59.048,C,,False
00:56:59.549,C,,False
00:57:05.555,C,,False
00:57:06.556,C,,False
00:57:07.056,C,,False
00:57:14.531,C,,False
00:57:15.532,C,,False
00:57:31.047,C,,False
00:57:35.051,C,,False
00:57:35.552,C,,False
00:57:36.052,C,,False
00:57:36.553,C,,False
00:57:37.053,C,,False
00:57:37.554,C,,False
00:57:38.555,R,,False
00:57:39.055,R,,False
00:57:39.556,R,,False
00:57:40.557,R,,False
00:57:57.540,L,,False
00:57:58.041,L,,False
00:57:59.042,L,,False
00:57:59.542,L,,False
00:58:00.043,L,,False
00:58:00.543,L,,False
00:58:01.044,L,,False
00:58:01.544,L,,False
00:58:03.046,L,,False
00:58:03.546,L,,False
00:58:04.047,L,,False
00:58:04.547,L,,False
00:58:05.048,L,,False
00:58:05.548,L,,False
