at,scene-type,subtype label,modifier
00:03:37.017,O,,False
00:03:37.550,O,,False
00:03:38.018,O,,False
00:03:48.561,-,,False
00:04:07.514,P,,False
00:04:08.048,P,,False
00:04:09.049,P,,False
00:04:16.056,-,,False
00:04:19.526,-,,False
00:04:21.528,-,,False
00:04:28.001,-,,False
00:04:30.003,-,,False
00:04:31.004,-,,False
00:07:07.560,P,,False
00:11:12.005,P,,False
00:11:13.540,P,,False
00:11:24.017,P,,False
00:11:26.019,P,,False
00:13:39.552,P,,False
00:13:42.022,P,,False
00:13:48.028,P,,False
00:14:13.520,P,,False
00:20:59.059,P,,False
00:21:02.062,P,,False
00:21:02.529,P,,False
00:21:04.064,P,,False
00:23:07.554,-,,False
00:23:18.565,-,,False
00:23:20.033,-,,False
00:23:24.537,-,,False
00:23:25.538,-,,False
00:23:28.541,P,,False
00:23:42.022,P,,False
00:23:42.555,P,,False
00:23:43.023,P,,False
00:23:44.557,P,,False
00:23:45.025,P,,False
00:23:46.559,P,,False
00:23:54.034,P,,False
00:23:56.503,P,,False
00:24:00.040,P,,False
00:24:00.507,P,,False
00:24:01.041,P,,False
00:24:01.508,P,,False
00:24:02.042,P,,False
00:24:04.511,P,,False
00:24:05.045,P,,False
00:24:05.512,P,,False
00:24:06.046,P,,False
00:24:08.515,-,,False
00:24:09.516,-,,False
00:24:15.055,-,,False
00:24:15.522,-,,False
00:24:22.529,-,,False
00:24:23.063,-,,False
00:24:27.000,-,,False
00:24:28.001,-,,False
00:24:56.563,-,,False
00:25:00.033,-,,False
00:25:06.006,-,,False
00:25:08.541,I,,False
00:25:10.010,I,,False
00:25:11.011,I,,False
00:25:12.012,I,,False
00:25:13.546,I,,False
00:25:16.016,-,,False
00:25:42.509,P,,False
00:26:00.527,P,,False
00:26:17.010,I,,False
00:26:17.544,I,,False
00:26:18.545,I,,False
00:26:19.546,I,,False
00:27:46.066,I,,False
00:27:47.534,I,,False
00:27:48.001,I,,False
00:27:53.540,P,,False
00:28:00.013,P,,False
00:28:01.014,P,,False
00:28:02.015,P,,False
00:28:03.016,P,,False
00:28:04.017,P,,False
00:28:13.026,P,,False
00:28:20.033,P,,False
00:28:25.005,P,,False
00:28:27.540,P,,False
00:28:28.008,P,,False
00:28:29.009,P,,False
00:28:29.542,P,,False
00:28:30.010,P,,False
00:28:30.543,P,,False
00:28:32.545,P,,False
00:28:34.014,P,,False
00:28:37.550,P,,False
00:28:40.020,P,,False
00:28:42.022,P,,False
00:28:44.024,P,,False
00:28:47.027,P,,False
00:28:47.560,P,,False
00:28:50.030,P,,False
00:28:52.565,P,,False
00:28:53.033,P,,False
00:28:56.036,P,,False
00:28:57.037,P,,False
00:28:58.505,P,,False
00:29:03.043,P,,False
00:29:07.047,P,,False
00:29:10.050,P,,False
00:29:23.530,P,,False
00:29:25.065,P,,False
00:29:25.532,P,,False
00:29:26.066,P,,False
00:29:27.534,P,,False
00:29:30.537,P,,False
00:29:48.021,P,,False
00:29:52.559,P,,False
00:29:53.560,P,,False
00:29:54.027,P,,False
00:29:55.028,P,,False
00:30:23.556,P,,False
00:30:28.028,P,,False
00:30:32.565,P,,False
00:30:47.514,P,,False
00:30:48.048,P,,False
00:31:05.532,P,,False
00:31:06.533,P,,False
00:31:09.536,P,,False
00:31:11.538,P,,False
00:31:13.006,P,,False
00:31:14.541,P,,False
00:31:18.545,P,,False
00:31:20.547,P,,False
00:31:32.025,P,,False
00:31:38.565,P,,False
00:31:48.008,P,,False
00:32:02.555,P,,False
00:32:05.025,P,,False
00:32:06.559,P,,False
00:32:09.029,P,,False
00:32:18.505,P,,False
00:32:20.040,P,,False
00:32:21.508,P,,False
00:32:22.042,P,,False
00:32:23.043,P,,False
00:32:43.063,P,,False
00:33:05.552,P,,False
00:36:08.535,P,,False
00:36:09.536,P,,False
00:36:11.538,I,,False
00:36:12.005,I,,False
00:36:12.539,I,,False
00:36:16.543,P,,False
00:36:18.545,P,,False
00:36:44.004,P,,False
00:37:12.565,P,,False
00:37:18.038,P,,False
00:37:22.509,P,,False
00:37:59.546,P,,False
00:38:52.565,P,,False
00:38:54.034,P,,False
00:38:55.502,P,,False
00:38:59.506,P,,False
00:39:05.512,P,,False
00:39:06.046,P,,False
00:39:07.514,-,,False
00:39:15.055,-,,False
00:39:17.057,-,,False
00:39:22.529,-,,False
00:39:30.537,-,,False
00:40:05.005,-,,False
00:40:13.013,P,,False
00:40:23.556,P,,False
00:40:39.506,P,,False
00:40:55.522,P,,False
00:41:03.063,P,,False
00:41:11.004,P,,False
00:41:13.006,P,,False
00:41:14.007,P,,False
00:41:47.540,P,,False
00:41:52.012,P,,False
00:41:52.545,P,,False
00:42:18.038,P,,False
00:42:19.039,P,,False
00:42:21.041,P,,False
00:42:25.512,P,,False
00:42:26.513,P,,False
00:42:29.049,P,,False
00:42:31.051,P,,False
00:42:32.052,P,,False
00:42:33.053,P,,False
00:42:35.522,P,,False
00:42:37.057,P,,False
00:42:47.534,P,,False
00:42:57.544,P,,False
00:42:58.545,P,,False
00:42:59.546,P,,False
00:43:12.025,P,,False
00:43:13.560,P,,False
00:44:04.511,P,,False
00:44:14.054,P,,False
00:44:15.522,P,,False
00:44:27.534,P,,False
00:44:28.001,P,,False
00:44:35.542,P,,False
00:44:41.014,P,,False
00:44:50.023,P,,False
00:44:57.564,P,,False
00:44:58.031,P,,False
00:45:00.533,P,,False
00:45:01.001,P,,False
00:45:02.002,P,,False
00:45:03.003,P,,False
00:45:03.536,I,,False
00:45:04.004,I,,False
00:45:05.005,I,,False
00:45:06.006,I,,False
00:45:09.009,P,,False
00:45:11.544,P,,False
00:45:12.012,P,,False
00:45:14.014,P,,False
00:45:14.547,P,,False
00:45:15.548,P,,False
00:45:16.549,P,,False
00:45:18.551,P,,False
00:45:19.019,P,,False
00:45:19.552,P,,False
00:45:20.553,P,,False
00:45:21.021,P,,False
00:45:22.022,P,,False
00:45:23.023,P,,False
00:45:25.558,P,,False
00:45:27.027,P,,False
00:45:27.560,P,,False
00:45:28.028,P,,False
00:45:29.029,P,,False
00:45:31.031,P,,False
00:45:34.501,P,,False
00:45:38.038,P,,False
00:45:39.506,P,,False
00:45:52.519,P,,False
00:45:55.055,P,,False
00:45:59.059,P,,False
00:46:02.529,P,,False
00:46:04.064,P,,False
00:46:13.540,P,,False
00:46:18.545,P,,False
00:46:29.022,I,,False
00:46:30.557,I,,False
00:46:31.558,I,,False
00:46:32.025,I,,False
00:48:12.025,P,,False
00:48:13.026,P,,False
00:48:15.562,P,,False
00:48:17.564,P,,False
00:48:55.035,P,,False
00:49:18.525,P,,False
00:49:20.060,P,,False
00:49:21.061,P,,False
00:49:27.534,P,,False
00:49:29.002,P,,False
00:49:33.006,P,,False
00:50:36.503,P,,False
00:50:48.515,P,,False
00:50:57.057,P,,False
00:51:06.533,P,,False
00:52:23.510,P,,False
00:52:42.529,P,,False
00:54:24.064,P,,False
00:54:30.003,P,,False
00:54:32.005,P,,False
00:54:37.544,P,,False
00:54:39.012,P,,False
00:54:47.554,P,,False
00:56:57.017,P,,False
00:56:58.018,P,,False
00:57:00.020,P,,False
00:57:02.022,P,,False
00:57:02.555,P,,False
00:57:15.035,P,,False
00:57:36.056,P,,False
00:57:47.000,P,,False
00:57:48.001,P,,False
00:57:50.537,P,,False
00:58:20.533,P,,False
00:58:37.017,P,,False
00:58:52.565,C,,True
00:58:54.034,C,,False
00:58:57.504,C,,False
00:58:58.038,C,,False
00:58:59.506,C,,False
00:59:00.507,C,,False
00:59:01.041,C,,True
00:59:01.508,P,,False
00:59:02.042,C,,False
00:59:02.509,C,,False
00:59:03.043,C,,False
00:59:03.510,C,,False
00:59:04.511,C,,False
00:59:05.045,C,,False
00:59:07.047,C,,False
00:59:07.514,C,,False
00:59:10.517,C,,False
00:59:12.052,C,,False
00:59:12.519,C,,False
00:59:18.525,C,,False
00:59:23.530,C,,False
00:59:28.535,C,,False
00:59:33.006,R,,True
00:59:36.009,G,,True
00:59:36.543,G,,False
00:59:38.011,G,,False
00:59:38.545,G,,False
00:59:39.012,G,,False
00:59:39.546,G,,False
00:59:40.013,G,,False
00:59:40.547,G,,False
00:59:41.548,G,,False
00:59:42.015,G,,False
00:59:42.549,G,,False
00:59:43.016,G,,False
00:59:43.550,G,,False
00:59:44.017,G,,False
00:59:44.551,G,,False
00:59:45.018,G,,False
00:59:45.552,G,,False
00:59:46.019,G,,False
00:59:47.554,G,,False
00:59:48.021,G,,False
00:59:48.555,G,,False
00:59:49.022,G,,False
00:59:49.556,G,,False
00:59:50.023,G,,True
00:59:51.024,L,,False
00:59:52.559,L,,False
00:59:54.027,L,,False
00:59:56.029,L,,False
00:59:56.563,L,,False
00:59:57.030,L,,False
00:59:57.564,L,,False
00:59:58.031,L,,False
00:59:58.565,L,,True
00:59:59.032,C,,True
01:00:00.533,C,,False
01:00:04.004,L,,True
