at,scene-type,subtype label,modifier
00:45:51.048,U,,False
00:45:51.548,U,,False
00:45:52.049,U,,False
00:45:55.552,U,,False
00:45:56.053,U,,False
00:45:56.553,U,,False
00:45:58.555,U,,False
00:46:03.560,U,,False
00:46:09.032,U,,False
00:46:09.533,U,,False
00:46:30.554,-,,False
00:47:00.551,P,,False
00:47:02.052,P,,False
00:47:04.555,P,,False
00:48:08.051,P,,False
00:48:08.552,P,,False
00:48:11.054,P,,False
00:48:12.055,P,,False
00:48:14.558,P,,False
00:48:16.059,P,,False
00:48:18.061,P,,False
00:49:22.059,P,,False
00:49:38.542,-,,False
00:49:48.051,P,,False
00:49:53.557,E,,False
00:51:12.035,-,,False
00:51:12.536,-,,False
00:51:50.540,-,,False
00:52:12.062,P,,False
00:52:16.533,P,,False
00:52:29.546,-,,False
00:52:30.547,-,,False
00:52:33.550,P,,False
00:52:36.052,-,,False
00:52:36.553,-,,False
00:52:42.559,P,,False
00:52:47.531,P,,False
00:53:37.047,U,,False
00:53:38.548,U,,False
00:53:39.549,U,,False
00:53:40.050,U,,False
00:53:40.550,U,,False
00:53:41.051,U,,False
00:53:41.551,U,,False
00:53:42.052,U,,False
00:53:42.552,U,,False
00:53:44.554,U,,False
00:53:47.557,U,,False
00:53:52.562,-,,False
00:54:39.042,-,,False
00:55:24.554,P,,False
00:55:26.556,P,,False
00:55:28.058,P,,False
00:55:29.059,-,,False
00:55:31.061,-,,False
00:55:36.032,-,,False
00:55:42.038,-,,False
00:55:59.556,-,,False
00:56:01.057,-,,False
00:56:14.037,-,,False
00:56:15.038,-,,False
00:56:21.544,-,,False
00:56:22.045,-,,False
00:56:23.046,-,,False
00:56:24.547,-,,False
00:56:25.048,-,,False
00:56:26.549,-,,False
00:56:27.050,-,,False
00:56:27.550,-,,False
00:56:29.052,-,,False
00:56:30.553,-,,False
00:56:32.555,-,,False
00:56:42.031,-,,False
00:56:49.038,P,,False
00:57:06.556,M,,False
00:57:07.056,M,,False
00:57:07.557,M,,False
00:57:08.558,M,,False
00:57:10.059,M,,False
00:57:10.560,M,,False
00:57:11.060,M,,False
00:57:11.561,M,,False
00:57:12.061,M,,True
00:57:13.062,C,,False
00:57:13.530,C,,False
00:57:14.030,C,,False
00:57:15.031,C,,False
00:57:15.532,C,,False
00:57:16.032,C,,False
00:57:16.533,C,,False
00:57:17.033,C,,False
00:57:17.534,-,,False
00:57:18.034,C,,True
00:57:18.535,C,,False
00:57:19.536,C,,False
00:57:20.036,C,,False
00:57:20.537,C,,False
00:57:21.037,C,,False
00:57:21.538,C,,False
00:57:22.038,C,,False
00:57:24.040,C,,False
00:57:24.541,C,,False
00:57:25.041,C,,False
00:57:25.542,C,,False
00:57:26.042,C,,False
00:57:26.543,C,,False
00:57:27.043,C,,False
00:57:27.544,C,,False
00:57:28.044,C,,True
00:57:29.546,C,,False
00:57:30.046,C,,False
00:57:30.547,C,,False
00:57:31.047,C,,False
00:57:31.548,C,,False
00:57:32.549,C,,False
00:57:33.550,-,,False
00:57:34.050,C,,True
00:57:35.051,C,,False
00:57:35.552,C,,False
00:57:36.052,C,,False
00:57:36.553,C,,False
00:57:37.053,C,,False
00:57:37.554,C,,False
00:57:38.054,C,,False
00:57:41.057,C,,False
00:57:42.058,C,,False
00:57:43.059,C,,False
00:57:44.561,C,,True
00:57:45.061,C,,False
00:57:47.530,C,,False
00:57:50.033,C,,False
00:57:51.534,C,,False
00:57:56.039,C,,False
00:57:56.539,C,,False
00:57:58.041,C,,False
00:58:06.549,C,,False
00:58:07.550,C,,True
00:58:08.051,C,,False
00:58:09.552,C,,False
00:58:10.553,C,,False
00:58:11.054,C,,False
00:58:14.557,C,,False
00:58:18.561,-,,False
00:58:19.562,C,,True
00:58:20.063,C,,True
00:58:20.530,C,,True
00:58:22.031,C,,True
00:58:24.534,-,,False
00:58:25.034,C,,True
00:58:27.036,C,,True
00:58:27.537,-,,False
00:58:29.539,C,,True
00:58:36.045,-,,False
00:58:36.546,C,,True
00:58:37.547,-,,False
00:58:38.047,R,,False
00:58:38.548,R,,False
00:58:47.557,-,,False
00:58:49.058,-,,False
00:58:50.059,C,,True
00:58:53.062,-,,False
00:58:55.532,C,,False
00:58:57.534,-,,False
00:58:58.535,-,,False
00:59:03.039,L,,True
00:59:04.541,L,,True
01:00:05.034,-,,False
