at,scene-type,subtype label,modifier
00:48:34.544,-,,False
00:48:35.045,-,,False
00:48:54.031,P,,False
00:48:55.032,P,,False
00:48:56.533,P,,False
00:48:59.036,-,,False
00:50:31.561,I,,False
00:50:47.544,-,,False
00:52:11.061,U,,False
00:52:12.062,U,,False
00:52:12.562,U,,False
00:52:13.063,U,,False
00:52:14.030,U,,False
00:52:16.032,U,,False
00:52:17.534,U,,False
00:52:18.034,U,,False
00:52:19.536,U,,False
00:52:21.538,U,,False
00:52:22.038,U,,False
00:52:25.041,U,,False
00:52:26.042,U,,False
00:52:31.047,U,,False
00:53:26.536,P,,False
00:53:30.040,P,,False
00:54:13.049,-,,False
00:54:13.550,-,,False
00:54:49.052,I,,True
00:54:50.553,I,,False
00:55:35.031,-,,False
00:55:46.042,P,,False
00:56:20.543,P,,False
00:56:34.557,P,,False
00:56:47.036,C,,False
00:56:49.539,C,,False
00:56:51.040,C,,False
00:56:51.541,C,,False
00:56:53.543,C,,False
00:56:54.043,C,,False
00:56:55.545,C,,False
00:56:56.045,C,,True
00:57:00.049,C,,False
00:57:02.552,C,,False
00:57:03.052,C,,False
00:57:03.553,C,,True
00:57:05.054,C,,False
00:57:05.555,C,,False
00:57:10.560,C,,True
00:57:14.030,C,,False
00:57:15.031,C,,True
00:57:20.036,C,,False
00:57:21.538,C,,False
00:57:23.039,C,,False
00:57:23.540,C,,False
00:57:24.541,C,,False
00:57:25.041,C,,False
00:57:30.046,C,,False
00:57:36.553,C,,False
00:57:37.053,C,,False
00:57:38.555,C,,False
00:57:39.055,C,,False
00:57:40.557,C,,False
00:57:41.057,C,,False
00:57:42.058,C,,False
00:57:42.559,C,,False
00:57:47.530,G,,False
00:57:48.531,G,,False
00:57:50.033,G,,False
00:57:51.034,G,,False
00:57:55.538,L,,False
00:57:56.039,L,,False
00:57:56.539,L,,False
00:57:57.040,L,,False
00:57:58.541,L,,False
00:57:59.042,L,,False
00:58:01.044,L,,False
00:58:01.544,L,,False
00:58:02.045,L,,False
00:58:04.047,G,,False
00:58:05.548,G,,False
00:58:09.052,G,,False
00:58:10.053,G,,False
00:58:11.054,G,,False
00:58:12.055,G,,False
00:58:12.555,G,,False
00:58:13.056,G,,False
00:58:13.556,G,,False
00:58:14.057,G,,False
00:58:14.557,G,,False
00:58:15.058,G,,False
00:58:15.558,G,,False
00:58:16.059,G,,False
00:58:21.531,L,,False
00:58:23.032,L,,False
00:58:25.034,G,,False
00:58:26.536,G,,False
00:58:28.037,G,,False
00:58:31.541,G,,False
00:58:34.043,G,,False
00:58:35.545,G,,False
00:58:36.546,G,,False
00:58:37.547,G,,False
00:58:44.053,G,,False
