at,scene-label,skipped,role-fillers
00:27:46.166,credits,False,LIGHTING=Robert Conover|LIGHTING=William Harrison|LIGHTING=Ruth Sundermeyer
00:27:46.666,credits,True,DUPLICATE
00:27:47.167,credits,True,DUPLICATE
00:27:47.667,credits,True,DUPLICATE
00:27:48.168,credits,True,DUPLICATE
00:27:48.668,credits,True,DUPLICATE
00:27:49.169,credits,True,DUPLICATE
00:27:49.669,credits,True,DUPLICATE
00:27:50.170,credits,True,DUPLICATE
00:27:50.670,credits,True,DUPLICATE
00:27:51.171,credits,True,no text in image
00:27:51.671,credits,True,DUPLICATE
00:27:52.172,credits,False,AUDIO=Andrew Bronstein|PRODUCTION ASSISSTANT=Lauren Richman|PRODUCTION ASSISSTANT=Bill Stanley
00:27:52.672,credits,True,DUPLICATE
00:27:53.173,credits,True,DUPLICATE
00:27:53.673,credits,True,DUPLICATE
00:27:54.174,credits,True,DUPLICATE
00:27:54.674,credits,True,DUPLICATE
00:27:55.175,credits,True,DUPLICATE
00:27:55.675,credits,True,DUPLICATE
00:27:56.176,credits,True,DUPLICATE
00:27:56.676,credits,True,DUPLICATE
00:27:57.177,credits,True,DUPLICATE
00:27:57.677,credits,True,no text in image
00:27:58.178,credits,False,REMOTE SUPERVISOR=David Sheppard
00:27:58.678,credits,True,DUPLICATE
00:27:59.179,credits,True,DUPLICATE
00:27:59.679,credits,True,DUPLICATE
00:28:00.180,credits,True,DUPLICATE
00:28:00.680,credits,True,DUPLICATE
00:28:01.181,credits,True,DUPLICATE
00:28:01.681,credits,True,DUPLICATE
00:28:02.182,credits,True,DUPLICATE
00:28:02.682,credits,True,DUPLICATE
00:28:03.183,credits,True,no text in image
00:28:03.683,credits,True,DUPLICATE
00:28:04.184,credits,True,DUPLICATE
00:28:04.684,credits,False,GRAPHICS=Bob Brooks|GRAPHICS=Helene Malloy
00:28:05.185,credits,True,DUPLICATE
00:28:05.685,credits,True,DUPLICATE
00:28:06.186,credits,True,DUPLICATE
00:28:06.686,credits,True,DUPLICATE
00:28:07.187,credits,True,DUPLICATE
00:28:07.687,credits,True,DUPLICATE
00:28:08.188,credits,True,DUPLICATE
00:28:08.688,credits,True,DUPLICATE
00:28:09.189,credits,True,DUPLICATE
00:28:09.689,credits,True,no text in image
00:28:10.190,credits,True,DUPLICATE
00:28:10.690,credits,False,ENGINEER IN CHARGE=Thomas Doody
00:28:11.191,credits,True,DUPLICATE
00:28:11.691,credits,True,DUPLICATE
00:28:12.192,credits,True,DUPLICATE
00:28:12.692,credits,True,DUPLICATE
00:28:13.193,credits,True,DUPLICATE
00:28:13.693,credits,True,DUPLICATE
00:28:14.194,credits,True,DUPLICATE
00:28:14.694,credits,True,DUPLICATE
00:28:15.195,credits,True,DUPLICATE
00:28:15.695,credits,True,DUPLICATE
00:28:16.196,credits,True,no text in image
00:28:16.696,credits,True,DUPLICATE
00:28:17.197,credits,True,no text in image
00:28:17.697,credits,False,VIDEO=Frank Dorazio|VIDEO=Don Scroggs|VIDEO=John Zatowski|VIDEOTAPE EDITOR=Nelson Warner
00:28:18.198,credits,True,DUPLICATE
00:28:18.698,credits,True,DUPLICATE
00:28:19.199,credits,True,DUPLICATE
00:28:19.699,credits,True,DUPLICATE
00:28:20.200,credits,True,DUPLICATE
00:28:20.700,credits,True,DUPLICATE
00:28:21.201,credits,True,DUPLICATE
00:28:21.701,credits,True,DUPLICATE
00:28:22.202,credits,True,DUPLICATE
00:28:22.702,credits,True,no text in image
00:28:23.203,credits,True,DUPLICATE
00:28:23.703,credits,True,DUPLICATE
00:28:24.204,credits,False,ASSOCIATE DIRECTOR=Robert Comiskey
00:28:24.704,credits,True,DUPLICATE
00:28:25.205,credits,True,DUPLICATE
00:28:25.705,credits,True,DUPLICATE
00:28:26.206,credits,True,DUPLICATE
00:28:26.706,credits,True,DUPLICATE
00:28:27.207,credits,True,DUPLICATE
00:28:27.707,credits,True,DUPLICATE
00:28:28.208,credits,True,DUPLICATE
00:28:28.708,credits,True,DUPLICATE
00:28:29.209,credits,True,DUPLICATE
00:28:29.709,credits,True,DUPLICATE
00:28:30.210,credits,True,DUPLICATE
00:28:30.710,credits,True,no text in image
00:28:31.211,credits,True,DUPLICATE
00:28:31.711,credits,True,DUPLICATE
00:28:32.212,credits,False,DIRECTOR=Robert Kaiser
00:28:32.712,credits,True,DUPLICATE
00:28:33.213,credits,True,DUPLICATE
00:28:33.713,credits,True,DUPLICATE
00:28:34.214,credits,True,DUPLICATE
00:28:34.714,credits,True,DUPLICATE
00:28:35.215,credits,True,DUPLICATE
00:28:35.715,credits,True,DUPLICATE
00:28:36.216,credits,True,DUPLICATE
00:28:36.716,credits,True,DUPLICATE
00:28:37.217,credits,True,DUPLICATE
00:28:37.717,credits,True,DUPLICATE
00:28:38.218,credits,True,DUPLICATE
00:28:38.718,credits,True,DUPLICATE
00:28:39.219,credits,True,DUPLICATE
00:28:39.719,credits,True,DUPLICATE
00:28:40.220,credits,True,no text in image
00:28:40.720,credits,True,DUPLICATE
00:28:41.221,credits,True,DUPLICATE
