index	starts	ends	content
103	00:09:01.740	00:09:07.000	his nomination. Meanwhile, Actress Jane Alexander began her confirmation hearings
104	00:09:07.010	00:09:09.440	today to be chairwoman of the National Endowment for the
105	00:09:09.450	00:09:13.680	Arts. Alexander told the committee she would follow the statutory
106	00:09:13.690	00:09:16.660	guidelines to ensure that grants are given to the highest
107	00:09:16.670	00:09:20.200	degree of artistic merit and excellence, but she said she
108	00:09:20.210	00:09:22.790	could not promise that the NEA would be free from
109	00:09:22.800	00:09:27.480	controversy. Jon Demjanjuk, the man cleared by Israel of being
110	00:09:27.490	00:09:30.910	Nazi Death Camp Guard "Ivan the Terrible," returned to Ohio
111	00:09:30.920	00:09:34.810	today and went into seclusion. The 73-year-old former auto worker
112	00:09:34.820	00:09:37.220	stopped in New York early this morning, where he was transferred
113	00:09:37.230	00:09:40.190	from an Israeli airliner to a plane chartered by his
114	00:09:40.200	00:09:43.800	family. Demjanjuk spent more than seven years in an Israeli
115	00:09:43.810	00:09:46.790	jail. The country's Supreme Court threw out his conviction in
116	00:09:46.800	00:09:49.440	July and then rejected requests for a new trial this
117	00:09:49.450	00:09:52.660	week. U.S. Attorney General Janet Reno has said she will
118	00:09:52.670	00:09:56.990	move to deport him. The shuttle Discovery landed safely today
119	00:09:57.000	00:10:00.650	in the pre-dawn darkness at Florida's Kennedy Space Center. It
120	00:10:00.660	00:10:04.350	was the first ever nighttime landing at a space facility.
121	00:10:04.360	00:10:08.350	NASA officials said the 10-day mission was nearly flawless. The
122	00:10:08.360	00:10:11.800	five astronauts tested tools and techniques that a second crew
123	00:10:11.810	00:10:14.560	will use to try to fix the Hubble Space Telescope
124	00:10:14.570	00:10:18.770	in December. That ends our News Summary. Ahead on the
125	00:10:18.780	00:10:23.750	NewsHour, the standoff in Moscow, the Clinton healthcare speech, one
126	00:10:23.760	00:10:37.070	city's healthcare solution, and a Charlayne Hunter-Gault conversation. We go
127	00:10:37.080	00:10:39.710	first tonight to an update on the political crisis and
128	00:10:39.720	00:10:43.160	standoff in Russia. Russia now has two men claiming to
129	00:10:43.170	00:10:46.360	be president, and depending on which president you ask, has
130	00:10:46.370	00:10:49.690	either one parliament or no parliament at all. But Boris
131	00:10:49.700	00:10:52.140	Yeltsin seems to have held onto some key levers of
132	00:10:52.150	00:10:56.170	support. Our update comes from Correspondent Ian Williams of Independent
133	00:10:56.180	00:11:01.560	Television News. They surrounded the White House today, hardline demonstrators
134	00:11:01.570	00:11:06.100	behind their hastily erected barricades voicing their anger at President
135	00:11:06.110	00:11:10.160	Yeltsin and their support for the deputies inside. But this
136	00:11:10.170	00:11:13.250	was not the mass expression of popular outrage the Russian
137	00:11:13.260	00:11:16.240	parliament had called for. No more than a few hundred
138	00:11:16.250	00:11:20.340	turned up, greeting with cheers parliament's new threats against Yeltsin
139	00:11:20.350	00:11:25.550	and his government. The police kept their distance, the building
140	00:11:25.560	00:11:28.450	guarded by a group of men in plain clothes. They
141	00:11:28.460	00:11:32.950	were uneasy and suspicious, frog marching a Russian cameraman away
142	00:11:32.960	00:11:37.380	after he appeared not to cooperate with them. Inside, more
143	00:11:37.390	00:11:42.360	of these irregular guards, Kalashnikov rifles slung over their shoulders,
144	00:11:42.370	00:11:45.870	clearly not convinced by Yeltsin's assurance today that he will
145	00:11:45.880	00:11:50.900	not use force to solve the crisis. Three floors above,
146	00:11:50.910	00:11:54.350	the two men seeking to rest power away from Yeltsin.
147	00:11:54.360	00:11:58.840	Parliamentary Speaker Ruslan Khasbulatov and the man appointed by parliament
148	00:11:58.850	00:12:04.160	as acting president, Alexander Rutskoi. We asked Mr. Khasbulatov what
149	00:12:04.170	00:12:12.300	he thought of the president's latest actions. The president, you
150	00:12:12.310	00:12:15.510	mean Rutskoi, well, I'm sure this president will do everything
151	00:12:15.520	00:12:21.680	in his power to normalize the situation. And how confident
152	00:12:21.690	00:12:26.540	was he that his president would win the power struggle?
153	00:12:26.550	00:12:29.570	The Russian people are already supporting us. This disgrace can't
154	00:12:29.580	00:12:31.960	possibly go on for a long time. There has to
155	00:12:31.970	00:12:34.420	be an end to it one way or another. And
156	00:12:34.430	00:12:38.540	Afghan war veteran, Mr. Rutskoi, likened the struggle for power
157	00:12:38.550	00:12:45.480	not to a battle but to a chess match. I'm
158	00:12:45.490	00:12:49.650	a pragmatic person. I'm always calculating. And if were to
159	00:12:49.660	00:12:51.860	call this a chess match and look two or three
160	00:12:51.870	00:12:54.910	steps ahead, we'd see that Yeltsin is in danger of
161	00:12:54.920	00:13:00.940	a checkmate, one or two moves and checkmate. One move
162	00:13:00.950	00:13:05.840	today for control of the media. Parliament, its long-distance telephones
163	00:13:05.850	00:13:09.940	cut by the president, demanded Rutskoi sack the pro-Yeltsin head
164	00:13:09.950	00:13:15.190	of state-controlled television and appoint his own man. News bulletins
165	00:13:15.200	00:13:18.610	have carried heavy coverage of the president's decree. They have
166	00:13:18.620	00:13:22.400	certainly been sympathetic to him though have also carried statements
167	00:13:22.410	00:13:26.730	from his opponents. The main television station is under heavy
168	00:13:26.740	00:13:35.560	police protection and remains in Yeltsin's hands. The media is
169	00:13:35.570	00:13:37.990	in the hands of the President's clique, if I may
170	00:13:38.000	00:13:40.650	call it such. The armed forces have been used to
171	00:13:40.660	00:13:43.650	put radio and TV under heavy guard. So what sort
172	00:13:43.660	00:13:49.320	of democracy is this? Most Russian newspapers, which now represent
173	00:13:49.330	00:13:52.470	a diverse range of opinions, have yet to comment in
174	00:13:52.480	00:13:56.640	detail on Yeltsin's decree, as last night's broadcasts came too
175	00:13:56.650	00:14:00.490	late for them. Another target of both sides, the defense
176	00:14:00.500	00:14:04.690	ministry. Last night, Rutskoi appointed his own defense and interior
177	00:14:04.700	00:14:07.750	ministers, but they have yet to get near their respective
178	00:14:07.760	00:14:13.110	ministries. Today, Yeltsin's defense minister, Havel Grachov, was meeting his
179	00:14:13.120	00:14:17.060	generals, a routine affair, he said. He also says the
180	00:14:17.070	00:14:21.070	armed forces would not become involved in any political actions,
181	00:14:21.080	00:14:24.990	though they fully support Boris Yeltsin, a statement of loyalty
182	00:14:25.000	00:14:30.050	echoed by Russia's interior minister. There was extra security around
183	00:14:30.060	00:14:35.010	public buildings today, but no sign of any troop deployment.
184	00:14:35.020	00:14:38.340	Parliament also ordered the country's central bank to stop funding
185	00:14:38.350	00:14:42.760	the presidential apparatus. Its leadership is conservative, but there is
186	00:14:42.770	00:14:47.230	no sign of them complying. And throughout Russian industry, where
187	00:14:47.240	00:14:51.490	discontent about reforms has been growing, workers were reluctant to
188	00:14:51.500	00:14:57.180	heed Khasbulatov's call to strike against Yeltsin. This afternoon, the
189	00:14:57.190	00:14:59.770	president appeared in public for the first time since his
190	00:14:59.780	00:15:03.310	announcement on a walkabout in Pushkin Square in the heart
191	00:15:03.320	00:15:07.800	of Moscow. He was, as always, brimming with confidence. "There
192	00:15:07.810	00:15:12.200	will be no negotiations with parliament because parliament doesn't exist
193	00:15:12.210	00:15:15.830	anymore," he declared. Buoyed by the news that so far
194	00:15:15.840	00:15:18.710	at least the armed forces have pledged their allegiance to
195	00:15:18.720	00:15:21.600	him, he told the people around him, "There will be
196	00:15:21.610	00:15:26.200	no blood on the streets," while Russia's other president appeared
197	00:15:26.210	00:15:28.830	on the balcony of the White House this evening to
198	00:15:28.840	00:15:32.100	address a gathering of his supporters, which by now have
199	00:15:32.110	00:15:40.150	swollen to several thousand. Here at the White House tonight
200	00:15:40.160	00:15:43.780	and among Yeltsin's supporters, there is a growing realization that
201	00:15:43.790	00:15:46.720	the outcome of this bitter struggle may not lie here
202	00:15:46.730	00:15:50.310	in Moscow but in the regions. Both sides have been
203	00:15:50.320	00:15:55.190	courting local leaders, and both are fearful that independence-minded republics
204	00:15:55.200	00:15:58.930	and regions may not take sides at all. Instead, they
205	00:15:58.940	00:16:12.270	may ignore central authority completely. Next tonight, the Clinton healthcare
206	00:16:12.280	00:16:15.760	plan. Later this evening, the President will formally present his
207	00:16:15.770	00:16:19.050	national healthcare plan to a joint session of Congress. The
208	00:16:19.060	00:16:21.950	long-heralded plan is at the heart of the President's domestic
209	00:16:21.960	00:16:25.950	policy. At stake is the reorganization of a $1 trillion
210	00:16:25.960	00:16:29.970	industry that accounts for one-seventh of the national economy. We
211	00:16:29.980	00:16:34.470	begin now with a Kwame Holman backgrounder. If any doubted
212	00:16:34.480	00:16:37.030	that health care would be a hot political issue in
213	00:16:37.040	00:16:41.070	the '90s, Harris Wofford probably made believers out of them.
214	00:16:41.080	00:16:47.310	Wofford! Wofford! During his 1991 campaign for a Pennsylvania Senate
215	00:16:47.320	00:16:50.990	seat, Wofford hammered away at the issue. He said people
216	00:16:51.000	00:16:54.180	who lose their jobs shouldn't lose their medical coverage as
217	00:16:54.190	00:16:58.670	well. Apparently, the voters agreed and swept Wofford to an
218	00:16:58.680	00:17:03.130	upset victory over Attorney General and former Pennsylvania Governor Richard
219	00:17:03.140	00:17:07.520	Thornburgh. We want national health insurance, and we want it
220	00:17:07.530	00:17:13.230	now! It was Wofford's political strategist, James Carville, who recognized
221	00:17:13.240	00:17:16.900	the importance of healthcare to the campaign, and when Carville
222	00:17:16.910	00:17:20.480	moved on to Bill Clinton's presidential campaign, so did the
223	00:17:20.490	00:17:24.790	healthcare issue. A healthcare program that will provide affordable healthcare
224	00:17:24.800	00:17:27.670	to all Americans but not by beginning with a huge
225	00:17:27.680	00:17:30.750	tax increase. By asking the wealthy to pay their fair
226	00:17:30.760	00:17:34.780	share, and controlling healthcare costs where the waste is most
227	00:17:34.790	00:17:38.820	flagrant among insurance companies and drug companies and bureaucracies. We
228	00:17:38.830	00:17:41.140	can keep what is best about our system, the right
229	00:17:41.150	00:17:44.050	to choose your doctor, your hospital, your provider. We can
230	00:17:44.060	00:17:47.520	keep the whole thing private, including insurance. And we must
231	00:17:47.530	00:17:50.780	require people not to be denied access to health coverage
232	00:17:50.790	00:17:55.610	because of preexisting conditions. Candidate Clinton vowed to make healthcare
233	00:17:55.620	00:17:59.890	reform the No. 1 priority of his administration. And shortly
234	00:17:59.900	00:18:03.290	after he was sworn in to office, President Clinton underscored
235	00:18:03.300	00:18:06.890	his campaign pledge by appointing First Lady Hillary to head
236	00:18:06.900	00:18:10.890	the White House task force on healthcare reform. I think
237	00:18:10.900	00:18:13.760	that in the coming months the American people will learn,
238	00:18:13.770	00:18:16.440	as the people of our state did, that we have
239	00:18:16.450	00:18:19.310	a First Lady of many talents but who, most of
240	00:18:19.320	00:18:24.000	all, can bring people together around complex and difficult issues
241	00:18:24.010	00:18:27.890	to hammer out consensus and get things done. In the
242	00:18:27.900	00:18:31.130	weeks and months that followed, Hillary Rodham Clinton held a
243	00:18:31.140	00:18:35.560	number of high-profile town meetings and healthcare forums. She invited
244	00:18:35.570	00:18:39.440	healthcare professionals, as well as everyday Americans, to give their
245	00:18:39.450	00:18:42.860	opinions and advice on what needed to be contained in
246	00:18:42.870	00:18:47.250	any healthcare reform package. Many of the problems that were
247	00:18:47.260	00:18:49.530	pointed out that we could all agree on, that we
248	00:18:49.540	00:18:53.570	don't have enough primary care practitioners to do the kind
249	00:18:53.580	00:18:55.310	of work that we heard about from the doctor in
250	00:18:55.320	00:18:57.690	the audience and the doctor in the panel. Well, how
251	00:18:57.700	00:19:01.030	do we get quickly to reverse the ratio of 70
252	00:19:01.040	00:19:04.880	percent specialists to 30 percent generalists? I don't know that
253	00:19:04.890	00:19:08.070	it is possible to satisfy every need that was heard
254	00:19:08.080	00:19:11.210	today. I think the best we can do is to
255	00:19:11.220	00:19:13.970	be honest about facing the problems that every one of
256	00:19:13.980	00:19:16.070	us in this room have had a hand in helping
257	00:19:16.080	00:19:21.290	to create. Mr. Speaker, the President of the United States.
258	00:19:21.300	00:19:24.530	Tonight, will be President Clinton's second address to a joint
259	00:19:24.540	00:19:27.800	session of Congress. He's expected to lay out the principles
260	00:19:27.810	00:19:32.340	of healthcare reform he wants met, including health security for
261	00:19:32.350	00:19:37.910	all, simplifying the healthcare system, making sure everybody pays a
262	00:19:37.920	00:19:43.500	fair share, and achieving savings through cost containment, while maintaining
263	00:19:43.510	00:19:47.660	choice and the quality of care. And what the President
264	00:19:47.670	00:19:50.580	does not want is the kind of partisan battle that
265	00:19:50.590	00:19:55.460	ensued after his first speech to Congress on the budget.
266	00:19:55.470	00:19:58.390	Mrs. Clinton has kept closely in touch with members of
267	00:19:58.400	00:20:02.290	Congress from both parties, and it appears a bipartisan spirit
268	00:20:02.300	00:20:06.720	is there. I really feel that on this issue, one
269	00:20:06.730	00:20:10.100	that has all kinds of interest among the American people
270	00:20:10.110	00:20:13.750	out there, that we can definitely work together, and there
271	00:20:13.760	00:20:16.770	are a number of options for us to consider. One
272	00:20:16.780	00:20:20.040	of those options was offered by Senate Minority Leader Bob
273	00:20:20.050	00:20:23.640	Dole. Fundamentally, we believe that if you give business men
274	00:20:23.650	00:20:26.760	and women and individuals the tools they need to gain
275	00:20:26.770	00:20:30.790	access to reasonably priced healthcare coverage, they will take that
276	00:20:30.800	00:20:35.870	opportunity, absent massive government intervention or mandates. As the President
277	00:20:35.880	00:20:39.080	prepared this afternoon to deliver tonight's address, it was with
278	00:20:39.090	00:20:42.170	the knowledge that no matter what specifics he presents, the
279	00:20:42.180	00:20:46.430	details of healthcare reform will be worked out by Congress.
280	00:20:46.440	00:20:49.400	Now, two officials who've dealt with health issues in previous
281	00:20:49.410	00:20:53.600	administrations. Dr. Bernadine Healy was director of the National Institutes
282	00:20:53.610	00:20:57.300	of Health under President Bush. She's currently seeking the Republican
283	00:20:57.310	00:21:01.430	nomination for the U.S. Senate for Ohio. Joseph Califano was
284	00:21:01.440	00:21:05.110	Secretary of Health, Education, & Welfare under President Carter. He
285	00:21:05.120	00:21:09.450	also served as chief domestic adviser to President Johnson. Welcome
286	00:21:09.460	00:21:11.480	to both of you. Let me start with you, Mr.
287	00:21:11.490	00:21:14.440	Califano. What does the President have to do tonight? What's
288	00:21:14.450	00:21:17.080	the most important case he has to make? Well, I
289	00:21:17.090	00:21:19.340	think the case is made for healthcare reform. What he's
290	00:21:19.350	00:21:22.730	got to do is really give a speech that keeps
291	00:21:22.740	00:21:25.170	this subject on the front burner. I think the President's
292	00:21:25.180	00:21:28.590	role is to arouse the people to a call to
293	00:21:28.600	00:21:31.300	arms. The bill is going to be written in Congress.
294	00:21:31.310	00:21:34.050	The details of this bill will be written in Congress.
295	00:21:34.060	00:21:37.080	And I think he's done it brilliantly so far. And
296	00:21:37.090	00:21:42.290	I think he's played on the greatest concern of the
297	00:21:42.300	00:21:45.990	American people. Most American people have healthcare, but they're all
298	00:21:46.000	00:21:48.590	worried about losing it when they lose their jobs. With
299	00:21:48.600	00:21:51.030	thousands of layoffs in the past couple of years, with
300	00:21:51.040	00:21:54.970	business, big business angry that other big business isn't covering
301	00:21:54.980	00:21:58.330	their employees, he's played on all of that very well.
302	00:21:58.340	00:22:01.280	And I think the people are ready for reform. Do
303	00:22:01.290	00:22:03.430	you agree, Dr. Healy? I think the most important thing
304	00:22:03.440	00:22:06.680	he should do tonight is to make sense and not
305	00:22:06.690	00:22:09.370	to incite fear. I think fear has been a driving
306	00:22:09.380	00:22:10.910	force in this debate, and I don't think it's a
307	00:22:10.920	00:22:14.070	healthy one. I think facts, not fear, should dominate, and
308	00:22:14.080	00:22:20.100	facts have to be surrounded--surrounding the issues, affordability, coverage
309	00:22:20.110	00:22:23.800	of those 37 million who are not covered, and some
310	00:22:23.810	00:22:26.620	recognition of the fact that over 200 million Americans are
311	00:22:26.630	00:22:29.110	getting good care and don't necessarily have to have their
312	00:22:29.120	00:22:33.140	whole care disassembled in order to help the 37 million
313	00:22:33.150	00:22:36.170	who do need coverage. Well, Mr. Califano, where do you
314	00:22:36.180	00:22:39.990	think the President starts at with the public? That is,
315	00:22:40.000	00:22:43.400	the polls seem quite contradictory. 90 percent of the people
316	00:22:43.410	00:22:45.680	say they like their own healthcare, but 90 percent of
317	00:22:45.690	00:22:47.600	the people tell the New York Times they want the
318	00:22:47.610	00:22:50.680	system drastically overhauled. Well, I think most of the people
319	00:22:50.690	00:22:53.420	love healthcare, and they love not paying for it. And
320	00:22:53.430	00:22:56.070	they feel like they're not paying for it. I think,
321	00:22:56.080	00:22:59.980	where does he start? He starts where Richard Nixon arrived,
322	00:22:59.990	00:23:02.120	where Jimmy Carter and I arrived. When I started looking
323	00:23:02.130	00:23:04.780	at healthcare on a search of HEW, I was all--
324	00:23:04.790	00:23:06.880	I started with the viewpoint of a national plan, with
325	00:23:06.890	00:23:09.270	the federal government running it. But the reality is that
326	00:23:09.280	00:23:12.890	every nation in the world that covers all their people,
327	00:23:12.900	00:23:16.240	we're the only industrialized nation besides South Africa that doesn't,
328	00:23:16.250	00:23:19.080	every nation did it out of their existing healthcare system.
329	00:23:19.090	00:23:21.680	So he starts with the employer mandate. Like it or
330	00:23:21.690	00:23:24.280	not, the reality is that most Americans get their healthcare
331	00:23:24.290	00:23:27.790	from their employment relationship. And there, I think, we ought
332	00:23:27.800	00:23:31.440	to treat it like the minimum wage. Minimum healthcare benefits
333	00:23:31.450	00:23:35.800	like a minimum wage, like disability insurance, like unemployment insurance.
334	00:23:35.810	00:23:37.620	These are things that employers have paid for in this
335	00:23:37.630	00:23:40.020	country, and the arguments you hear about not having a
336	00:23:40.030	00:23:43.910	mandate really resonate with the arguments that people made in
337	00:23:43.920	00:23:47.300	the 1930s against the 25 cent minimum wage when that
338	00:23:47.310	00:23:50.040	was proposed. And I think that'll happen. It will be
339	00:23:50.050	00:23:52.440	phased in over several years, but I think that piece
340	00:23:52.450	00:23:55.190	will be done. Dr. Healy, do you agree that the
341	00:23:55.200	00:23:58.040	employer mandate--by that we mean most coverage will come
342	00:23:58.050	00:24:01.660	through the employers--was politically in any event the only
343	00:24:01.670	00:24:03.550	way he could go? No, I don't think so. I
344	00:24:03.560	00:24:05.400	think that what you really have to do is look
345	00:24:05.410	00:24:07.550	at the people who are uninsured, tease them out, and
346	00:24:07.560	00:24:11.090	find out how we can design tailored programs for people.
347	00:24:11.100	00:24:14.420	60 percent of them are young people who simply don't
348	00:24:14.430	00:24:16.860	want to be burdened with a price tag of two
349	00:24:16.870	00:24:19.590	thousand, four thousand dollars, when they're never going to consume
350	00:24:19.600	00:24:21.950	that much cost in a year. So I think there
351	00:24:21.960	00:24:24.940	are ways that we could have individual mandates that give
352	00:24:24.950	00:24:28.430	the individual patient more responsibility and more control over a
353	00:24:28.440	00:24:30.170	large amount of money that's going to be spent per
354	00:24:30.180	00:24:34.770	capita. There's a very deep feeling of paternalism among this
355	00:24:34.780	00:24:37.940	plan that says people can't handle their healthcare for themselves,
356	00:24:37.950	00:24:40.370	we're going to seize and control it, tell them what
357	00:24:40.380	00:24:42.360	they can do, what they can't do. It's a "one
358	00:24:42.370	00:24:45.740	size fits all" approach. And I think Joe knows that
359	00:24:45.750	00:24:48.390	back 20 years ago we were all toying with national
360	00:24:48.400	00:24:51.250	health insurance, but a lot of social experimentation has gone
361	00:24:51.260	00:24:53.420	on around the world which has shown that national health
362	00:24:53.430	00:24:56.600	insurance leads to long waiting lines. It does not lead
363	00:24:56.610	00:25:01.020	to efficiencies, and worst of all, it is a failure,
364	00:25:01.030	00:25:02.900	judged by the fact that most of those countries are
365	00:25:02.910	00:25:05.290	starting to privatize. Let me go back just though to
366	00:25:05.300	00:25:07.860	the politics of the situation right now. What kind of
367	00:25:07.870	00:25:09.860	a job do you think President and Mrs. Clinton have
368	00:25:09.870	00:25:13.480	done so far in trying to get different constituency groups
369	00:25:13.490	00:25:16.390	behind this? To date, I think they've done a remarkable
370	00:25:16.400	00:25:18.410	job. I will tell you, and I have said it
371	00:25:18.420	00:25:21.190	publicly, six months ago, I thought there was no prayer
372	00:25:21.200	00:25:24.650	of having a major reform by the end of 1994.
373	00:25:24.660	00:25:27.330	I think now the chances are better than 50/50. I'd
374	00:25:27.340	00:25:30.470	make one point, the emphasis on the employment relationship is
375	00:25:30.480	00:25:33.170	important because of when you look at those thirty-seven to
