index	starts	ends	content
117	00:09:42.960	00:09:46.030	and the proliferation of weapons of mass destruction throughout the
118	00:09:46.040	00:09:52.540	world. History teaches us that weakness is provocative. The task
119	00:09:52.550	00:09:57.050	you have outlined is to fashion deterrence and defense capabilities,
120	00:09:57.060	00:10:00.440	so that our country will be able to successfully contribute
121	00:10:00.450	00:10:03.180	to peace and stability in the world. Mr. Rumsfeld was
122	00:10:03.190	00:10:05.680	asked how seriously he took the threat of a missile
123	00:10:05.690	00:10:09.830	attack. There's no question but that the proliferation of weapons
124	00:10:09.840	00:10:13.580	of mass destruction and the delivery systems for them is
125	00:10:13.590	00:10:16.480	extensive across the world. There is no question but that
126	00:10:16.490	00:10:21.980	a number of nations are supplying other nations with elements
127	00:10:21.990	00:10:26.140	that they need and assisting them in bypassing the normal
128	00:10:26.150	00:10:29.580	period of years it would take to develop these capabilities.
129	00:10:29.590	00:10:33.670	And I consider that, myself, to be a real threat.
130	00:10:33.680	00:10:36.570	The President elect was asked what priority, in his first
131	00:10:36.580	00:10:40.670	100 days, he would give rebuilding the military. Well, first,
132	00:10:40.680	00:10:42.310	in my budget, I can assure you, there's going to
133	00:10:42.320	00:10:45.400	be a military pay raise greater than the pay raise,
134	00:10:45.410	00:10:48.960	which was enacted a year ago. And secondly, I've always
135	00:10:48.970	00:10:54.890	believed that we're going to have a selling job to
136	00:10:54.900	00:10:59.910	do on Congress as to how to modernize the military.
137	00:10:59.920	00:11:04.040	And that requires, first and foremost, a top-to-bottom--a bottom-to-top
138	00:11:04.050	00:11:07.100	review of what exists today and what the military ought
139	00:11:07.110	00:11:09.390	to look like tomorrow. And that's going to be one
140	00:11:09.400	00:11:13.660	of Don Rumsfeld's first jobs. Mr. Bush was also asked
141	00:11:13.670	00:11:17.220	if, in addition to Mr. Rumsfeld, Colin Powell and Vice
142	00:11:17.230	00:11:20.950	President-elect Cheney would have influence over the Pentagon. One of
143	00:11:20.960	00:11:23.840	the things that's really important for the American people to
144	00:11:23.850	00:11:25.980	understand is, I'll be getting some of the best counsel
145	00:11:25.990	00:11:30.760	possible. And so, you bet, General Powell's a strong figure
146	00:11:30.770	00:11:35.820	and Dick Cheney's no shrinking violet, but neither is Don
147	00:11:35.830	00:11:44.180	Rumsfeld, nor Condi Rice. I view the four as being
148	00:11:44.190	00:11:47.250	able to complement each other. There's going to be disagreements.
149	00:11:47.260	00:11:51.370	I hope there is disagreement, because I know that disagreement
150	00:11:51.380	00:11:56.850	will be based upon solid thought. And what you need
151	00:11:56.860	00:12:00.180	to know is that if there is disagreement, I'll be
152	00:12:00.190	00:12:03.080	prepared to make the decision necessary for the good of
153	00:12:03.090	00:12:07.380	the country. President-elect Bush has several more cabinet nominations to
154	00:12:07.390	00:12:10.690	make--a process he says he hopes he can finish
155	00:12:10.700	00:12:14.250	by the first week in January. For more on the
156	00:12:14.260	00:12:17.970	Rumsfeld choice, we go to: James Woolsey, a former CIA
157	00:12:17.980	00:12:21.300	director and navy undersecretary who served on the missile defense
158	00:12:21.310	00:12:25.700	commission chaired by Rumsfeld; retired General George Joulwan, who was
159	00:12:25.710	00:12:28.700	supreme allied commander of NATO when NATO sent troops into
160	00:12:28.710	00:12:32.090	Bosnia; and John Isaacs, president of the Council for a
161	00:12:32.100	00:12:37.170	Livable World, an arms control advocacy group. Welcome, gentlemen, and
162	00:12:37.180	00:12:39.110	General, what do you make of this choice? I think
163	00:12:39.120	00:12:42.600	it's an excellent choice. I have watched Don Rumsfeld for
164	00:12:42.610	00:12:46.780	many years. He brings great experience, not only in the
165	00:12:46.790	00:12:50.020	business world, but in his experience in NATO and the
166	00:12:50.030	00:12:53.720	Middle East. And I believe he's going to provide management
167	00:12:53.730	00:12:58.010	and leadership to the Pentagon and developing this strategy he
168	00:12:58.020	00:13:00.680	talks about, which I think is absolutely necessary, with the
169	00:13:00.690	00:13:04.910	President and the national security team. I believe Don Rumsfeld
170	00:13:04.920	00:13:07.460	was going to be a key element of that team.
171	00:13:07.470	00:13:10.820	What does the choice tell but Bush's priorities that maybe
172	00:13:10.830	00:13:14.290	we didn't know before? Well, I think he's putting a
173	00:13:14.300	00:13:18.460	very strong priority on the defense and the military. And
174	00:13:18.470	00:13:21.340	Don Rumsfeld's a heavyweight that he's bringing in to this
175	00:13:21.350	00:13:25.100	team and I think he's going to have a seat,
176	00:13:25.110	00:13:27.490	a big seat at this table, and I think that
177	00:13:27.500	00:13:30.970	is very good for soldiers, sailors, airmen and Marines and
178	00:13:30.980	00:13:34.350	also for the country in trying to define this security
179	00:13:34.360	00:13:38.600	strategy for the 21st century, absolutely essential. How do you
180	00:13:38.610	00:13:42.570	see it, John Isaacs? Donald Rumsfeld certainly is a heavyweight,
181	00:13:42.580	00:13:44.820	about you he also is a pretty hard line character.
182	00:13:44.830	00:13:46.270	I mean, he's one of the high priests of national
183	00:13:46.280	00:13:50.190	missile defense, the chairman of the commission that talked about
184	00:13:50.200	00:13:53.710	the missile defense...the threat from rogue nations of missiles.
185	00:13:53.720	00:13:56.970	He opposed the comprehensive test ban treaty that the Senate
186	00:13:56.980	00:14:00.150	voted on in 1999, which was consistent with President-elect Bush,
187	00:14:00.160	00:14:02.840	but he also opposed and testified against the chemical weapons
188	00:14:02.850	00:14:08.880	convention, which the first President Bush actually negotiated and he
189	00:14:08.890	00:14:11.450	opposed START II agreement. So he's been pretty hard line
190	00:14:11.460	00:14:13.450	on arms control. It'll be interesting to see what he
191	00:14:13.460	00:14:15.610	does as secretary of defense. What do you think of
192	00:14:15.620	00:14:17.610	the choice and what do you think it says about
193	00:14:17.620	00:14:20.680	President-elect Bush's priorities? I think it's an excellent choice. I
194	00:14:20.690	00:14:24.410	think Don Rumsfeld is a very talented and successful individual
195	00:14:24.420	00:14:28.420	and I think it says that President-elect Bush is willing
196	00:14:28.430	00:14:32.450	to have strong-willed, able people around him. He is not
197	00:14:32.460	00:14:37.320	one of these people who takes comfort from having yes
198	00:14:37.330	00:14:40.320	men or women around him. These are four remarkable people,
199	00:14:40.330	00:14:46.150	his national security team. The usual perception is that Republican
200	00:14:46.160	00:14:48.310	comes in, that means they're going to beef up defense.
201	00:14:48.320	00:14:50.250	But when you hear that both what he and Donald
202	00:14:50.260	00:14:53.000	Rumsfeld talked about, it sounded like there was also quite
203	00:14:53.010	00:14:56.610	a reform agenda--he talked about changing the Pentagon, changing
204	00:14:56.620	00:14:59.880	the military. Explain what that means to you, Jim Woolsey.
205	00:14:59.890	00:15:02.710	Well, there are changes that need to be made. But
206	00:15:02.720	00:15:04.590	a lot of what you need to do in the
207	00:15:04.600	00:15:07.470	Pentagon when you're not fighting is prepare to fight. And
208	00:15:07.480	00:15:11.460	that's largely the battle of the budget. There are savings
209	00:15:11.470	00:15:13.120	that can be made--a lot of them through I
210	00:15:13.130	00:15:16.380	think base closures and contracting out. But often Congress fights
211	00:15:16.390	00:15:19.660	those because it runs up against constituent interests in various
212	00:15:19.670	00:15:22.970	districts. The problem he's going to face is that, in
213	00:15:22.980	00:15:25.950	addition to improving readiness, which has been run down somewhat
214	00:15:25.960	00:15:29.720	from all of the peacekeeping deployments, and improving personnel and
215	00:15:29.730	00:15:33.660	quality of life for the soldiers, sailors, airmen, Marines, which
216	00:15:33.670	00:15:36.470	is going to cost money because the civilian economy's doing
217	00:15:36.480	00:15:39.830	so well, we're losing pilots in droves, for example, he's
218	00:15:39.840	00:15:42.680	going to need to recapitalize the Pentagon because a lot
219	00:15:42.690	00:15:45.410	of the equipment, the tanks, the ships, the aircraft that
220	00:15:45.420	00:15:48.480	were bought early in the Reagan administration are now coming
221	00:15:48.490	00:15:50.990	up toward the end of some of their useful life.
222	00:15:51.000	00:15:53.780	And we've had kind of a spending holiday on procurement
223	00:15:53.790	00:15:56.990	for the last eight years, and somebody's going to have
224	00:15:57.000	00:15:59.110	to make that up. So I think he's going to
225	00:15:59.120	00:16:02.120	have to spend, even with savings, tens of billions of
226	00:16:02.130	00:16:04.720	dollars a year more on the Pentagon than is now
227	00:16:04.730	00:16:07.200	being spent. We'll still be at an all time low
228	00:16:07.210	00:16:09.970	as with a share of the GNP going to defense,
229	00:16:09.980	00:16:13.040	but in absolute terms, that'll be a substantial increase, and
230	00:16:13.050	00:16:14.560	he's going to have a hard time getting some of
231	00:16:14.570	00:16:17.190	that I think through this very divided Congress. What did
232	00:16:17.200	00:16:21.280	you make, General, of this language about, you know, challenge
233	00:16:21.290	00:16:25.320	the status quo in the Pentagon and modernizing the military?
234	00:16:25.330	00:16:27.820	What do you think Bush and Rumsfeld are really talking
235	00:16:27.830	00:16:29.980	about, and what's the resistance to it? Well, first of
236	00:16:29.990	00:16:34.640	all, I've heard a consistent theme by the President-elect, by
237	00:16:34.650	00:16:40.090	secretary of state, the national security designee and by the
238	00:16:40.100	00:16:43.900	secretary of defense designee, and that is: What is needed
239	00:16:43.910	00:16:46.030	is some sort of clarity of mission. What is it
240	00:16:46.040	00:16:49.500	you want the Pentagon, what do you want the military
241	00:16:49.510	00:16:53.140	to do? And this clarity I think is absolutely essential
242	00:16:53.150	00:16:56.710	as we approach this multitude of threats that we have
243	00:16:56.720	00:17:00.360	in the 21st century, but more important are the opportunities
244	00:17:00.370	00:17:03.100	that we have. How do we work with our allies?
245	00:17:03.110	00:17:06.110	How do we consult not just inform? We have this
246	00:17:06.120	00:17:09.980	opportunity of leadership, and I think Don Rumsfeld and this
247	00:17:09.990	00:17:14.520	team provide a great opportunity to develop those with our
248	00:17:14.530	00:17:16.530	allies and with our partners and our friends and send
249	00:17:16.540	00:17:20.930	a clear message to our adversaries. Which is...Which is
250	00:17:20.940	00:17:23.990	that the United States is going to participate, is going
251	00:17:24.000	00:17:29.210	to provide that leadership and is going to redesign or
252	00:17:29.220	00:17:32.420	adapt our military to meet threats that we face in
253	00:17:32.430	00:17:35.090	the 21st century. And, John Isaacs, how do you read
254	00:17:35.100	00:17:39.110	the language about readapting, challenging the status quo? Well, what
255	00:17:39.120	00:17:41.870	the President talked about and what Rumsfeld talked about is
256	00:17:41.880	00:17:44.420	preparing for the kind of challenges we will face in
257	00:17:44.430	00:17:47.240	the next decade and next decades. But that does not
258	00:17:47.250	00:17:50.190	include building a lot of these what other people call
259	00:17:50.200	00:17:53.130	the legacy weapons, the weapons really were designed to confront
260	00:17:53.140	00:17:56.480	the Soviet Union during the Cold War. And President-elect Bush
261	00:17:56.490	00:17:59.230	talked about skipping generations of weapons, and that could mean
262	00:17:59.240	00:18:02.420	challenging some of the major weapons programs within the Pentagon,
263	00:18:02.430	00:18:06.030	perhaps the joint strike fighter, the F-22 for the Air
264	00:18:06.040	00:18:10.960	Force plane, the F-18/EF for the Navy, and if Rumsfeld
265	00:18:10.970	00:18:12.720	and Bush actually want to tackle this, they're going to
266	00:18:12.730	00:18:16.080	tackle major constituencies in Congress and major bureaucracies in the
267	00:18:16.090	00:18:18.450	Pentagon, and I don't know whether that team and whether
268	00:18:18.460	00:18:20.240	Rumsfeld is strong enough to do that. Do you agree
269	00:18:20.250	00:18:23.260	with that, General, about the constituencies? I mean, somebody's ox
270	00:18:23.270	00:18:26.510	is going to get gored if you're really changing things.
271	00:18:26.520	00:18:28.770	I think you need to set the strategy and that's
272	00:18:28.780	00:18:31.920	the President, has to set that strategy for his national
273	00:18:31.930	00:18:36.130	security team and soon. And then what follows from that
274	00:18:36.140	00:18:41.480	strategy are the procurement items that need to be developed
275	00:18:41.490	00:18:44.410	and the training and the readiness, all of that follows
276	00:18:44.420	00:18:47.370	the strategy. But until you have that clarity, it's very
277	00:18:47.380	00:18:51.340	hard to say what constituencies are going to be...Don’t
278	00:18:51.350	00:18:53.950	build this or don't build that? And that's been part
279	00:18:53.960	00:18:57.870	of our problems that we've had, to me, in the
280	00:18:57.880	00:19:00.970	past. And I think the President and his team early
281	00:19:00.980	00:19:04.620	on need to set that strategy and set those priorities.
282	00:19:04.630	00:19:08.520	What do you make of, one, how extensive a reforming,
283	00:19:08.530	00:19:13.010	revamping job lies ahead; and whether Rumsfeld is well-equipped to
284	00:19:13.020	00:19:15.170	do this, having worked so closely with him on that
285	00:19:15.180	00:19:16.970	mission? I think he's superbly equipped to do it. He's
286	00:19:16.980	00:19:20.710	a good leader, he's firm. He manages by his out
287	00:19:20.720	00:19:23.600	box, not his in box. But he has a very
288	00:19:23.610	00:19:25.690	good sense of humor. Explain that. He manages by...He
289	00:19:25.700	00:19:30.880	sets priorities, he sets deadlines, he imposes, I think, his
290	00:19:30.890	00:19:34.920	structure on an organization. But he is a man who
291	00:19:34.930	00:19:39.850	tolerates disagreement well; he likes to have argument. He has
292	00:19:39.860	00:19:41.580	a very good sense of humor, and that makes things
293	00:19:41.590	00:19:45.090	I think go better. I think the problem is that
294	00:19:45.100	00:19:47.710	the period we're in now is a period in which
295	00:19:47.720	00:19:50.580	the threats are not clear. We may need to deal
296	00:19:50.590	00:19:52.510	with China in the Taiwan Straits, we may need to
297	00:19:52.520	00:19:54.540	deal with North Korea coming in--South Korea and we
298	00:19:54.550	00:19:57.410	may need to deal with Iraq coming against Kuwait again.
299	00:19:57.420	00:19:59.140	The situation is much more to the way it was
300	00:19:59.150	00:20:01.780	say in the '20s or early 1930's after we had
301	00:20:01.790	00:20:03.740	won World War I. That this time we won the Cold
302	00:20:03.750	00:20:08.170	War, but there isn't a single threat. So although we
303	00:20:08.180	00:20:11.620	can hope for clarity in the sense of being precise
304	00:20:11.630	00:20:15.320	about what we're trying to do, we can't really hope
305	00:20:15.330	00:20:19.640	for clarity in picking a single foe and organizing to
306	00:20:19.650	00:20:22.940	defeat him the way we did in the Cold War.
307	00:20:22.950	00:20:25.950	Now, national missile defense, John Isaacs, you mentioned this originally
308	00:20:25.960	00:20:29.190	when we went around and so did the President-elect. Does
309	00:20:29.200	00:20:32.440	this signal to you that Bush is really serious about
310	00:20:32.450	00:20:37.460	pushing this? And what difference can it make if a
311	00:20:37.470	00:20:41.230	Donald Rumsfeld is defense secretary? I don't think there's any
312	00:20:41.240	00:20:43.740	question that the president and his team is committed to
313	00:20:43.750	00:20:46.700	national missile defense. Although that does not necessarily mean that
314	00:20:46.710	00:20:49.430	they are committed to deployment anytime soon. If you listen
315	00:20:49.440	00:20:52.250	to the President-elect's word today, he said, "we're going for
316	00:20:52.260	00:20:54.600	a missile defense system that works." And one thing that's
317	00:20:54.610	00:20:56.670	clear today is that there's no missile defense system that
318	00:20:56.680	00:20:58.870	works. The technology isn't there? The technology is not ready.
319	00:20:58.880	00:21:01.930	Moreover, the Republican Party has a split between those who
320	00:21:01.940	00:21:05.150	want to build the Bill Clinton missile defense system, starting
321	00:21:05.160	00:21:08.270	with land-based deployment in Alaska, and then expand from there
322	00:21:08.280	00:21:11.570	perhaps to missile defense at sea and in space, and
323	00:21:11.580	00:21:14.020	those including I believe Jim Woolsey who say let's junk
324	00:21:14.030	00:21:17.790	the Clinton plan and started all over again and build
325	00:21:17.800	00:21:20.860	an expanded system in sea and in space. And I
326	00:21:20.870	00:21:23.460	don't know where Rumsfeld stands on this, but this is
327	00:21:23.470	00:21:25.460	not going to be an easy decision for the Republican
328	00:21:25.470	00:21:28.780	Party and for this administration. Weigh in on this, Jim
329	00:21:28.790	00:21:30.490	Woolsey. I think we do need to move to a
330	00:21:30.500	00:21:34.040	national missile defense. You mean of the kind that Bush
331	00:21:34.050	00:21:37.730	sketched out? Well, he hasn't been precise yet about exactly
332	00:21:37.740	00:21:39.230	what he was going to do, but I do think
333	00:21:39.240	00:21:43.170	the Clinton administration system was badly conceived. The mid course
334	00:21:43.180	00:21:46.590	system that Clinton proposed really is trying to hit a
335	00:21:46.600	00:21:48.330	bullet with a bullet. It's the hardest way to do
336	00:21:48.340	00:21:51.730	missile defense. I guess what I'm really asking is: What's
337	00:21:51.740	00:21:54.430	your sense of where Donald Rumsfeld is on that? I
338	00:21:54.440	00:21:57.330	don't know. The only thing I'm confident on is that
339	00:21:57.340	00:22:00.040	he'll look at it objectively, hear the best arguments and
340	00:22:00.050	00:22:02.660	make a clear recommendation to the President. I think he'll
341	00:22:02.670	00:22:04.840	be very business like about it. I think he is
342	00:22:04.850	00:22:07.690	committed, as I take it the President-elect is, to having
343	00:22:07.700	00:22:10.790	a national missile defense, but what kind I don't know.
344	00:22:10.800	00:22:12.860	But he would have a real sales job with, for
345	00:22:12.870	00:22:15.640	instance, our European allies, wouldn't he, General Joulwan? Absolutely. But
346	00:22:15.650	00:22:18.750	again, this is the consultation that I talk about not
347	00:22:18.760	00:22:23.430	just informing. The Europeans would call it theater missile defense,
348	00:22:23.440	00:22:27.060	and there is a proposal, an initiative in NATO to
349	00:22:27.070	00:22:29.930	study that. So I think if we have the leadership
350	00:22:29.940	00:22:34.610	here, that this new administration can consult with our allies
351	00:22:34.620	00:22:38.920	on their theater missile defense, as we also talk about
352	00:22:38.930	00:22:42.720	national missile defense, as well. Finally, John Isaacs, how do
353	00:22:42.730	00:22:46.000	you think Rumsfeld will fit into this team? You have
354	00:22:46.010	00:22:48.930	of course Colin Powell, secretary of state, Condi Rice, national
355	00:22:48.940	00:22:54.750	security advisor, Dick Cheney, the 800-pound whatever, former defense secretary.
356	00:22:54.760	00:22:57.080	There was a lot of question about whoever took this
357	00:22:57.090	00:23:00.200	job, would they be overshadowed? What's your sense of Rumsfeld
358	00:23:00.210	00:23:01.930	and his ability to go toe to toe? Well, I
359	00:23:01.940	00:23:03.970	think Rumsfeld is a pretty strong figure, he will be
360	00:23:03.980	00:23:06.570	able to go toe to toe with the team. But
361	00:23:06.580	00:23:11.170	there's a real potential for major divisions within this administration.
362	00:23:11.180	00:23:13.310	When you're force when you force such strong figures, what
363	00:23:13.320	00:23:15.870	you need is a very strong President to make the
364	00:23:15.880	00:23:18.660	decision to choose between the options presented by the different
365	00:23:18.670	00:23:21.830	teams, and this is not President-elect Bush's strongest field, shall
366	00:23:21.840	00:23:24.790	we say mildly. And so if there is a disagreement,
367	00:23:24.800	00:23:26.290	I'm not sure who's going to settle it, unless it's
368	00:23:26.300	00:23:31.760	Condoleezza Rice, the national security advisor elect or select. President-elect
369	00:23:31.770	00:23:33.890	Bush said he hoped there would be disagreements. Do you
370	00:23:33.900	00:23:36.340	see--where do you see the fault lines or do
371	00:23:36.350	00:23:38.550	you see any fault lines in this team potentially. I’m
372	00:23:38.560	00:23:42.060	not sure there will be any continuing fault lines. They'll
373	00:23:42.070	00:23:47.050	disagree on things because they're all smart and people of
374	00:23:47.060	00:23:53.090	forceful will. But the interesting thing is that Colin Powell
375	00:23:53.100	00:23:55.860	and Condi Rice both have a reputation and have explicitly
376	00:23:55.870	00:23:59.040	said they're reluctant to use U.S. troops abroad, more reluctant
377	00:23:59.050	00:24:02.120	than the Clinton administration has proven to be. And often
378	00:24:02.130	00:24:06.230	the secretary of defense is the one who says, "look,
379	00:24:06.240	00:24:09.190	I'm not really sure we want to use force. Here
380	00:24:09.200	00:24:12.170	are the criteria, here is why it could be difficult."
