index	starts	ends	content
119	00:09:49.240	00:09:53.650	Bismarck, North Dakota, U.S. District Judge, Bruce Van Sickle, ordered
120	00:09:53.660	00:09:57.120	the Federal Farmers Home Administration to halt proceedings to collect
121	00:09:57.130	00:10:00.800	overdue loans in order to inform farmers of their rights.
122	00:10:00.810	00:10:03.710	The judge ruled recently that the agency had used illegal
123	00:10:03.720	00:10:08.840	notices to inform the borrowers of possible foreclosure proceedings. Andres
124	00:10:08.850	00:10:12.870	Segovia is dead. The world's premier classical guitarist died last
125	00:10:12.880	00:10:16.110	night of heart failure in Madrid, Spain. He was 94
126	00:10:16.120	00:10:19.230	years old. And that's it for the news summary tonight.
127	00:10:19.240	00:10:23.190	Now the testimony of Elliott Abrams and Albert Hakim, Senators
128	00:10:23.200	00:10:25.980	Inouye and Rudman, and the head of the World Health
129	00:10:25.990	00:10:39.380	Organization's AIDS Program. Our special coverage of the Iran-Contra hearings
130	00:10:39.390	00:10:42.560	is where we begin again tonight. The witnesses today were
131	00:10:42.570	00:10:47.080	Assistant Secretary of State Elliott Abrams and businessman Albert Hakim.
132	00:10:47.090	00:10:50.650	The reporter, as usual, is Judy Woodruff. Judy? The morning
133	00:10:50.660	00:10:53.710	session of today's hearings turned into an opportunity for one
134	00:10:53.720	00:10:56.660	member of the committee after another to take shots at
135	00:10:56.670	00:11:02.180	Assistant Secretary Abrams, primarily for his misleading Congress in testimony
136	00:11:02.190	00:11:05.210	last year. But also for what they viewed as his
137	00:11:05.220	00:11:09.490	distancing himself from possibly illegal activities on behalf of the
138	00:11:09.500	00:11:13.870	Nicaraguan Contras. One of the most contentious exchanges came early
139	00:11:13.880	00:11:17.920	in the day, when Republican Senator William Cohen zeroed in
140	00:11:17.930	00:11:21.560	on what he saw as a discrepancy in Abrams' account
141	00:11:21.570	00:11:26.330	of his instructions to retired Army General John Singlaub regarding
142	00:11:26.340	00:11:31.030	Singlaub's solicitation of the governments of Taiwan and South Korea
143	00:11:31.040	00:11:33.450	for aid to the Contras. --to the Tower Board when
144	00:11:33.460	00:11:37.240	they asked you about Singlaub's efforts to solicit funds from
145	00:11:37.250	00:11:41.490	countries No. 3 and 5, you said, "I said, 'I
146	00:11:41.500	00:11:44.610	can't do that. It's just not right. I can't do
147	00:11:44.620	00:11:49.050	that.'" Do you recall that testimony? Mmmm hmmm. The problem
148	00:11:49.060	00:11:52.430	I have with that categorical statement once again, "It's just
149	00:11:52.440	00:11:55.280	not right," is that the implication is that it's some
150	00:11:55.290	00:11:58.690	sort of moral balance going on--what is right and
151	00:11:58.700	00:12:02.200	what is wrong. "It's not right for General Singlaub to
152	00:12:02.210	00:12:05.050	get this nod from me--it's just not right." That
153	00:12:05.060	00:12:07.460	in fact doesn't comport with what all the documents that
154	00:12:07.470	00:12:10.880	were being furnished to you by your direct subordinate, Mr.
155	00:12:10.890	00:12:14.710	Melton, seemed to indicate. What they indicate is that the
156	00:12:14.720	00:12:19.650	timing wasn't right. "Tell Singlaub the timing is wrong. That
157	00:12:19.660	00:12:23.980	he is in danger of jeopardizing this sophisticated strategy that
158	00:12:23.990	00:12:27.100	we have for getting the President's program through the Congress."
159	00:12:27.110	00:12:29.510	Have you read the Mr. Melton's deposition, sir? I've read
160	00:12:29.520	00:12:32.320	all the documents that were submitted to you--Well, senator,
161	00:12:32.330	00:12:36.330	he's been deposed by this committee. He has stated in
162	00:12:36.340	00:12:39.290	full, under oath, his view of all of that, and
163	00:12:39.300	00:12:41.290	I think it's a little bit unfair, frankly. But I
164	00:12:41.300	00:12:43.570	can tell you I've read it, because the committee was
165	00:12:43.580	00:12:45.670	kind enough to make it available to me. I think
166	00:12:45.680	00:12:48.720	you'll find when you read it that Mr. Melton, not
167	00:12:48.730	00:12:51.820	knowing what I testified, under oath, a career foreign service
168	00:12:51.830	00:12:53.900	officer, has a little bit of a different recollection of
169	00:12:53.910	00:12:58.320	it, in which his recollection really is--as was mine--
170	00:12:58.330	00:13:00.460	that we were really saying to General Singlaub--a man
171	00:13:00.470	00:13:03.190	for whom I have and have always had the utmost
172	00:13:03.200	00:13:06.720	respect and admiration--that we were not going to say
173	00:13:06.730	00:13:08.130	to him, "Would you please go away, we're not going
174	00:13:08.140	00:13:09.250	to help you with this," but we were going to
175	00:13:09.260	00:13:12.580	kind of try to let him down easily, because I
176	00:13:12.590	00:13:14.960	was actually sorry that there was nothing that I could
177	00:13:14.970	00:13:16.820	do to help him. But I felt there was nothing
178	00:13:16.830	00:13:18.450	I could do to help him. I think that your
179	00:13:18.460	00:13:21.740	interpretation is not that of Mr. Melton, who was a
180	00:13:21.750	00:13:24.990	career officer who attended all those meetings, and who was
181	00:13:25.000	00:13:28.610	the usual contact with General Singlaub. Then all of those
182	00:13:28.620	00:13:30.950	memos coming to you from Mr. Melton were in error
183	00:13:30.960	00:13:33.510	then? No, sir, they were not all in error. Mr.
184	00:13:33.520	00:13:36.430	Melton said in his depositions that the line in which
185	00:13:36.440	00:13:39.590	he says there was a previous deposition--I didn't say.
186	00:13:39.600	00:13:42.040	Let me move back to the issue of the Miami
187	00:13:42.050	00:13:45.960	Herald, when you complained to Mr. Abramowitz that someone in
188	00:13:45.970	00:13:52.450	his department was leaking information. You commented on this yesterday.
189	00:13:52.460	00:13:55.050	The April 30 Miami Herald piece. The question I have
190	00:13:55.060	00:13:58.690	is did you ever call Oliver North concerning this story?
191	00:13:58.700	00:14:01.530	I don't believe so. Why wouldn't you call Oliver North
192	00:14:01.540	00:14:05.660	after the Secretary had asked you to monitor his activities?
193	00:14:05.670	00:14:07.610	Here was a direct allegation that he was acting in
194	00:14:07.620	00:14:10.840	violation of the law, and you not once called Oliver
195	00:14:10.850	00:14:12.400	North to say, "Is there any truth to this story
196	00:14:12.410	00:14:15.740	in the Miami Herald?" I do not believe--let me
197	00:14:15.750	00:14:20.280	just read you something here if I could. My notes
198	00:14:20.290	00:14:24.860	of September 4, 1985, of a meeting with the Secretary.
199	00:14:24.870	00:14:29.240	One: Monitor Ollie. Two: Report to Secretary on the effectiveness
200	00:14:29.250	00:14:33.570	of the Contras. Three: Diplomatic track--very important. Keep alive.
201	00:14:33.580	00:14:37.000	Four: Economic aid--boom everywhere but Nicaragua. Look at our
202	00:14:37.010	00:14:39.730	economic resources. Get more mileage out of them. A sense
203	00:14:39.740	00:14:45.190	of momentum. Private investment. Economic development. "Monitor Ollie" is one
204	00:14:45.200	00:14:47.440	line in a very large book. It was not what
205	00:14:47.450	00:14:50.290	I was supposed to do first thing every morning. I
206	00:14:50.300	00:14:52.600	did in fact, with respect to illegal activities, as I
207	00:14:52.610	00:14:57.090	testified yesterday, ask him about whether he was doing anything
208	00:14:57.100	00:14:59.010	violative of the law, and I dealt with him pretty
209	00:14:59.020	00:15:02.920	regularly. What concerned me about this was that it was
210	00:15:02.930	00:15:05.670	not the first time that I had read about or
211	00:15:05.680	00:15:10.130	heard about intelligence officers of the department talking to the
212	00:15:10.140	00:15:13.280	press in this way--which they aren't supposed to do.
213	00:15:13.290	00:15:17.400	That was my concern for that morning. "Monitor Ollie" is
214	00:15:17.410	00:15:20.810	not an activity that is to be conducted on a
215	00:15:20.820	00:15:25.500	45-hour a week basis. But if there were rumors being
216	00:15:25.510	00:15:30.320	circulated on a 48-hour-weekly basis about his activities, you didn't
217	00:15:30.330	00:15:33.500	feel compelled at least to determine what exactly he was
218	00:15:33.510	00:15:41.200	doing? I was in pretty regular contact with him. And
219	00:15:41.210	00:15:43.350	for all I know, I did ask him about that.
220	00:15:43.360	00:15:45.290	I have no memory of asking him about that. And
221	00:15:45.300	00:15:49.780	my concern was--first of all, the Secretary did not
222	00:15:49.790	00:15:54.300	say to me, "Monitor your deputies and monitor your ambassadors,"
223	00:15:54.310	00:15:57.390	but that was my real job. Because I'm a State
224	00:15:57.400	00:16:01.410	Department officer. I don't supervise the activities of NSC officials.
225	00:16:01.420	00:16:04.320	And my concern here was what looked to me like
226	00:16:04.330	00:16:09.140	an untoward act by somebody supervised in my building. I
227	00:16:09.150	00:16:11.430	want to tell you that all of this--unfortunate as
228	00:16:11.440	00:16:14.990	it may be--is going to make it very difficult,
229	00:16:15.000	00:16:19.830	it seems to me, to have some kind of cooperation
230	00:16:19.840	00:16:22.940	or understanding or capability in working with the Congress on
231	00:16:22.950	00:16:26.930	driving the policy--if you indeed now are, and still
232	00:16:26.940	00:16:34.080	are, charged primarily with driving the policy on Contra assistance.
233	00:16:34.090	00:16:38.180	Well, I chair the interagency group, and I think I
234	00:16:38.190	00:16:42.130	would characterize it that way. Well, it's more than just
235	00:16:42.140	00:16:45.340	chairing the group, Mr. Secretary. You're going to have to
236	00:16:45.350	00:16:47.470	come on the Hill and work with all the committees
237	00:16:47.480	00:16:50.870	of Congress if the administration's program is going to have
238	00:16:50.880	00:16:58.120	a prayer of a chance. And I detect no effort
239	00:16:58.130	00:17:01.950	for strong bipartisan support. I see where we are hung
240	00:17:01.960	00:17:05.870	up with all of this question about your involvement, everybody
241	00:17:05.880	00:17:10.390	else's involvement, the NSC and the CIA and the State
242	00:17:10.400	00:17:15.150	Department and the policy issues, and we expect blithely to
243	00:17:15.160	00:17:18.320	roll up here in September and ask the Senate and
244	00:17:18.330	00:17:22.700	the House to support a program which has some merit
245	00:17:22.710	00:17:27.660	in my judgment, but is extremely debatable by a great
246	00:17:27.670	00:17:30.080	number of people both in the Congress and outside of
247	00:17:30.090	00:17:31.790	the Congress. Well, Mr. Chairman, let me just say first
248	00:17:31.800	00:17:34.150	of all, we made a decision some months ago not
249	00:17:34.160	00:17:36.090	to go to the Congress until this phase of the
250	00:17:36.100	00:17:38.700	hearings were over and we could assess what information had
251	00:17:38.710	00:17:40.580	come out. A lot of information has come out of
252	00:17:40.590	00:17:43.930	these hearings and out of the depositions connected with it--
253	00:17:43.940	00:17:47.140	which is very new to us, the State Department. But
254	00:17:47.150	00:17:49.540	secondly, I just want to say that while we all
255	00:17:49.550	00:17:52.880	go through this, you're still chairing that committee, I'm still
256	00:17:52.890	00:17:57.530	Assistant Secretary. We're still conducting business, we're still doing the
257	00:17:57.540	00:17:59.570	work not only with respect to this policy, but the
258	00:17:59.580	00:18:02.540	rest of Latin America. Ambassador Habib and I the day
259	00:18:02.550	00:18:05.660	before we started, had a lengthy meeting about his trip,
260	00:18:05.670	00:18:08.570	starting Saturday, his next trip down to Latin America through
261	00:18:08.580	00:18:12.050	Central America to the four democracies, on the question of
262	00:18:12.060	00:18:15.040	keeping the negotiating track going. So the policy still continues
263	00:18:15.050	00:18:17.600	to be implemented while we do this. Well, I can't
264	00:18:17.610	00:18:20.970	speak for you, but I can certainly speak for myself.
265	00:18:20.980	00:18:24.570	Okay? I have a great many reservations about how this
266	00:18:24.580	00:18:27.310	policy is being driven and will be driven in the
267	00:18:27.320	00:18:31.470	next several months. Even though I still support aid to
268	00:18:31.480	00:18:35.760	the Contras, for the lack of better policy, to accomplish
269	00:18:35.770	00:18:38.700	what it is we're trying to do--which is to
270	00:18:38.710	00:18:41.540	keep the communists from getting a foothold in Central America.
271	00:18:41.550	00:18:46.590	But I am not convinced that without broad bipartisan and
272	00:18:46.600	00:18:49.690	public support and support in the Congress that you're going
273	00:18:49.700	00:18:53.650	to be able to accomplish it. What we've done is--
274	00:18:53.660	00:18:56.560	it seems to me--in this whole effort--I'm talking
275	00:18:56.570	00:18:58.550	about the whole ball of wax, now, that we've been
276	00:18:58.560	00:19:07.340	talking about throughout these hearings, is almost destroyed the Contras.
277	00:19:07.350	00:19:10.520	Well, I share that fear, Mr. Chairman. And I hope
278	00:19:10.530	00:19:13.900	it's wrong. Do you think that you personally are in
279	00:19:13.910	00:19:17.010	a position to take a leadership role in rebuilding the
280	00:19:17.020	00:19:19.360	kind of trust--and someone in your position must be
281	00:19:19.370	00:19:23.190	a leader in this effort--between the Congress when it
282	00:19:23.200	00:19:25.780	has been clear before the Foreign Relations Committee, before the
283	00:19:25.790	00:19:30.500	Intelligence Committee, before the American people on national television, that
284	00:19:30.510	00:19:34.480	the wrong impression has been created by you? And that
285	00:19:34.490	00:19:37.350	even the apology which was wrought from you--or wrung
286	00:19:37.360	00:19:39.620	out of you--before the Intelligence Committee was not one
287	00:19:39.630	00:19:42.150	that you felt so strongly about that the minute you
288	00:19:42.160	00:19:43.610	stepped through the door it was so much on your
289	00:19:43.620	00:19:46.240	heart you had to render that apology before the meeting
290	00:19:46.250	00:19:48.520	ever got started? Do you think that you can play
291	00:19:48.530	00:19:53.030	a constructive role in the future to rebuild a relationship
292	00:19:53.040	00:19:56.250	of trust, given what has gone on in the past?
293	00:19:56.260	00:19:59.520	I do, Senator. I think perhaps more importantly the Secretary
294	00:19:59.530	00:20:02.160	does. But I do. And I think that--I cannot
295	00:20:02.170	00:20:04.420	promise you I'll never be misled, and I cannot promise
296	00:20:04.430	00:20:07.910	you I'll never be wrong. I'll be wrong. But the answer
297	00:20:07.920	00:20:09.940	to your question is "yes." I have to say to
298	00:20:09.950	00:20:14.090	you--and I'm sorry to say this--that as one
299	00:20:14.100	00:20:16.200	who feels very strongly that we must begin again from
300	00:20:16.210	00:20:20.420	this point forward to rebuild a bipartisan foreign policy, particularly
301	00:20:20.430	00:20:22.650	in Central America, that we have to rebuild trust so
302	00:20:22.660	00:20:25.600	that the Congress and Executive Branch can work together to
303	00:20:25.610	00:20:29.300	put our Central American policy back together--that I'm afraid
304	00:20:29.310	00:20:31.680	there's too much on the record at this point for
305	00:20:31.690	00:20:33.640	you to be able to effectively play that role. And
306	00:20:33.650	00:20:35.490	I'm sorry to say that. But it's something that I
307	00:20:35.500	00:20:38.370	strongly feel, and I hope you'll ponder it. Well, thank
308	00:20:38.380	00:20:41.710	you, Senator. If you'll give me the privilege of replying--
309	00:20:41.720	00:20:44.790	I'm sorry you feel that way. And I hope that
310	00:20:44.800	00:20:47.780	the briefings that I have given on about 10 occasions
311	00:20:47.790	00:20:52.200	since then to the Intelligence Committee and its staff have
312	00:20:52.210	00:20:55.350	revealed the fact that we are working together and will
313	00:20:55.360	00:20:57.330	continue to work together. And I hope to continue to
314	00:20:57.340	00:21:00.090	work together with Congress. It seems obvious you took your
315	00:21:00.100	00:21:04.360	job very seriously. I suspect you were probably even impressed
316	00:21:04.370	00:21:07.070	with the influence you're supposed to have--would want to
317	00:21:07.080	00:21:10.820	impress Congress and the Secretary of State and the President.
318	00:21:10.830	00:21:11.660	I didn't need to impress the Secretary, he gave me
319	00:21:11.670	00:21:12.620	the job, sir.--with how well you carried out your
320	00:21:12.630	00:21:15.810	duties. You did want to do a good job, didn't
321	00:21:15.820	00:21:19.460	you? Sure. Well, I'm very troubled with the job that
322	00:21:19.470	00:21:23.750	you did. Because you would have us believe that you
323	00:21:23.760	00:21:29.240	just had no idea about private fundraising, about solicitation to
324	00:21:29.250	00:21:31.940	foreign governments for a few million dollars. You had no
325	00:21:31.950	00:21:36.080	idea about how the Contras were operating, or where they
326	00:21:36.090	00:21:39.020	were getting their supplies. You had no idea about a
327	00:21:39.030	00:21:43.340	large number of people who were commuting almost daily between
328	00:21:43.350	00:21:47.260	the United States and your area of surveillance. And yet
329	00:21:47.270	00:21:49.420	these missions went on for months while you were in
330	00:21:49.430	00:21:54.260	office. Now, Mr. Abrams--Well, I'd just take exception to
331	00:21:54.270	00:21:56.000	that. I never said I had no idea about most
332	00:21:56.010	00:21:57.490	of the things you said I said I had no
333	00:21:57.500	00:22:00.410	idea about. Now, I understand that you haven't said you
334	00:22:00.420	00:22:04.300	knew anything about them. You are the only man I
335	00:22:04.310	00:22:08.210	ever saw that takes more pride in not knowing anything
336	00:22:08.220	00:22:11.280	than anybody I ever saw. Most people take pride and
337	00:22:11.290	00:22:13.740	are smug about knowledge. Well, I take exception--You seem
338	00:22:13.750	00:22:16.900	to be very proud of not knowing anything about the
339	00:22:16.910	00:22:20.300	technical problems and the real sticky problems with which you
340	00:22:20.310	00:22:23.290	are involved. Now, I believe you'd have been a lot
341	00:22:23.300	00:22:27.710	better informed if you'd been reading the daily newspapers, listening
342	00:22:27.720	00:22:31.580	to TV, listening to the radio. And I can only
343	00:22:31.590	00:22:38.780	conclude after this that you're either extremely incompetent, or that
344	00:22:38.790	00:22:43.170	you are still as I say, deceiving us with semantics.
345	00:22:43.180	00:22:47.260	Or, three, maybe the administration has intentionally kept you in
346	00:22:47.270	00:22:50.680	the dark on all these matters. So then you can
347	00:22:50.690	00:22:55.160	come down and blatantly mislead us, the Secretary of State
348	00:22:55.170	00:22:57.520	and the American people on all of these issues we've
349	00:22:57.530	00:23:00.660	been discussing. And I am deeply troubled by it and
350	00:23:00.670	00:23:04.640	wonder if you can survive as Assistant Secretary of State.
351	00:23:04.650	00:23:07.300	Well, fortunately, Mr.--balance of my time, Mr. Chairman--if
352	00:23:07.310	00:23:10.830	I can respond to that, Mr. Brooks. Let him talk.
353	00:23:10.840	00:23:13.350	Thank you. Fortunately, I guess I have to say I
354	00:23:13.360	00:23:15.020	don't work for you, I work for George Shultz, and
355	00:23:15.030	00:23:16.970	he seems to be pretty satisfied with the job I've
356	00:23:16.980	00:23:20.180	done for him. That makes me very happy and very
357	00:23:20.190	00:23:24.270	proud. And me. The characterization that you have made of
358	00:23:24.280	00:23:27.010	my testimony here yesterday and previous testimony, I think is
359	00:23:27.020	00:23:30.160	in too many ways to state in a brief answer
360	00:23:30.170	00:23:33.450	erroneous. I wouldn't think as you'd agree with one bit
361	00:23:33.460	00:23:36.130	of it. Now, I just suggest to you that I've
362	00:23:36.140	00:23:38.680	appreciated your testimony. You've been forthright, and you've come forward
363	00:23:38.690	00:23:40.410	here, and I heard your testimony in front of the
364	00:23:40.420	00:23:43.220	Intelligence Committee as well. And I do understand some of
365	00:23:43.230	00:23:47.630	the difficulties between answering everything and just spilling your guts
366	00:23:47.640	00:23:50.670	before the committee or waiting until they ask the appropriate
367	00:23:50.680	00:23:53.020	or right question. And I think there's a lot of
368	00:23:53.030	00:23:55.250	that goes on, and I can't blame you, because of
369	00:23:55.260	00:23:59.710	the loss of information that has occurred from those two
370	00:23:59.720	00:24:02.090	committees--the House and the Senate, the Intelligence Committees over
371	00:24:02.100	00:24:05.450	the last number of years. Thank you, Mr. Chairman. For
372	00:24:05.460	00:24:08.180	whatever reasons--and I don't want to judge those reasons--
373	00:24:08.190	00:24:10.560	you did not ask the questions that you should have
374	00:24:10.570	00:24:16.110	asked about the private network. You looked the other way.
375	00:24:16.120	00:24:18.940	You chose not to be informed about a key element
376	00:24:18.950	00:24:24.170	of policy directly under your jurisdiction. Now, let me try
377	00:24:24.180	00:24:30.460	to conclude. We cannot advance United States interests if public
378	00:24:30.470	00:24:37.180	officials who testify before the Congress resort to legalisms and
379	00:24:37.190	00:24:42.840	word games, claim ignorance about things they either know about,
