index	starts	ends	content
41	00:06:00.920	00:06:04.300	Gorbachev this morning to discuss the Nicaragua situation and other
42	00:06:04.310	00:06:08.120	matters. Mr. Bush said the conversation lasted about 40 minutes.
43	00:06:08.130	00:06:11.140	He described to reporters aboard Air Force 1 on his
44	00:06:11.150	00:06:14.950	way to a political appearance in New York. This morning
45	00:06:14.960	00:06:23.900	I had a very good talk with Pres. Gorbachev. We
46	00:06:23.910	00:06:28.620	touched on matters relating to Nicaragua and Central America, and
47	00:06:28.630	00:06:33.370	also matters relating to the changes in Europe. It was
48	00:06:33.380	00:06:35.260	a very -- I'm not going to say any more of
49	00:06:35.270	00:06:38.270	the details of the talk, but the, it was a
50	00:06:38.280	00:06:43.920	very constructive conversation. Why did you want to call -- Discussing
51	00:06:43.930	00:06:48.080	these two areas -- and I'm not going to go into
52	00:06:48.090	00:06:50.300	the details of the talk, but I think it's important
53	00:06:50.310	00:06:54.400	that there be some confidentiality if we're going to be
54	00:06:54.410	00:06:58.070	able to speak as frankly as we did today. The
55	00:06:58.080	00:07:00.900	President said he and Gorbachev plan to continue such one
56	00:07:00.910	00:07:05.230	on one consultations. Jim. The U.S. Supreme Court today ruled
57	00:07:05.240	00:07:08.630	on two right to search cases. The court approved the
58	00:07:08.640	00:07:12.540	search of an armed robbery suspect's Maryland home. They said
59	00:07:12.550	00:07:15.380	no search warrant was needed because there was a reasonable
60	00:07:15.390	00:07:19.130	belief a dangerous person was hiding inside. In the other
61	00:07:19.140	00:07:23.020	case, federal agents, also without a warrant, searched a suspected
62	00:07:23.030	00:07:27.190	Mexican drug dealer's home in Mexico. The Justices again said
63	00:07:27.200	00:07:31.610	none was needed because the U.S. Constitution's ban against unreasonable
64	00:07:31.620	00:07:36.660	searches does not apply to non-Americans outside U.S. borders. Also
65	00:07:36.670	00:07:40.910	in Washington today, D.C. Mayor Marion Barry pleaded innocent to
66	00:07:40.920	00:07:44.990	eight counts of cocaine possession and lying to a grand
67	00:07:45.000	00:07:48.190	jury. A U.S. District Court judge set a June 4th
68	00:07:48.200	00:07:53.070	trial date. The Northrop Corporation has pleaded guilty to falsifying
69	00:07:53.080	00:07:56.180	test data on two weapons systems sold to the U.S.
70	00:07:56.190	00:08:00.650	military. The defense contractor admitted giving the government false information
71	00:08:00.660	00:08:04.470	about defective parts for the Cruise Missile and Harrier Jet.
72	00:08:04.480	00:08:08.150	Northrop agreed to pay a $17 million fine. The company
73	00:08:08.160	00:08:11.520	is also under investigation for fraud in its Stealth Bomber
74	00:08:11.530	00:08:16.350	program. The space shuttle Atlantis began a secret military mission
75	00:08:16.360	00:08:20.150	today. It blasted off from Cape Canaveral, Florida, just before
76	00:08:20.160	00:08:23.600	3 AM Eastern Time. Its flight path took it up
77	00:08:23.610	00:08:26.620	the East Coast. It was reportedly seen as far North
78	00:08:26.630	00:08:30.770	as Washington, D.C. Five previous attempts to launch the shuttle
79	00:08:30.780	00:08:34.590	were scrubbed due to poor weather, computer problems and Mission
80	00:08:34.600	00:08:38.410	Commander John Creyton's cold. The crew is expected to remain
81	00:08:38.420	00:08:41.650	in space until Sunday. The primary mission is believed to
82	00:08:41.660	00:08:46.100	be the deployment of a spy satellite. The U.S. government
83	00:08:46.110	00:08:49.590	today revised its latest figure on economic growth for the
84	00:08:49.600	00:08:52.580	better. The Commerce Department said the gross national product for
85	00:08:52.590	00:08:57.020	the last quarter of 1989 grew by .9 percent instead
86	00:08:57.030	00:09:00.480	of the initial estimate of .5 percent. It's still the
87	00:09:00.490	00:09:03.920	slowest growth rate in three years. It brings the GNP
88	00:09:03.930	00:09:07.620	increase for all of 1989 to 3 percent compared to
89	00:09:07.630	00:09:12.230	4.4 percent the previous year. The Soviet parliament today approved
90	00:09:12.240	00:09:16.460	a new law allowing individuals to lease farm land. Farmers
91	00:09:16.470	00:09:18.980	will also be able to pass on the leases to
92	00:09:18.990	00:09:22.380	their children. The law is part of Pres. Gorbachev's plan
93	00:09:22.390	00:09:26.980	to restructure the nation's economy. It overturns the longstanding socialist
94	00:09:26.990	00:09:30.890	policy against private land use. But the sale or outright
95	00:09:30.900	00:09:33.770	ownership of land will still be barred under the new
96	00:09:33.780	00:09:36.810	law. And that's it for the News Summary tonight. Now
97	00:09:36.820	00:09:41.040	it's on to Pres. Daniel Ortega of Nicaragua, criminal charges
98	00:09:41.050	00:09:55.890	against Exxon, and a new medical malpractice report. We begin
99	00:09:55.900	00:09:59.650	tonight with a News Maker interview with Nicaragua's outgoing President
100	00:09:59.660	00:10:03.200	Daniel Ortega. Mr. Ortega and the woman who defeated him
101	00:10:03.210	00:10:07.030	on Sunday Violeta Chamorro have began negotiations on a peaceful
102	00:10:07.040	00:10:10.300	democratic changeover of power which would be the first in
103	00:10:10.310	00:10:13.750	Nicaragua's history. A major stumbling block is the fate of
104	00:10:13.760	00:10:17.610	the Anti-Sandanista Contras, the rebel group financed by the United
105	00:10:17.620	00:10:22.090	States. Earlier today Correspondent Kwame Holman talked to President Ortega
106	00:10:22.100	00:10:26.670	in Managua. The interpreter was Alejandro Bendana, the Secretary General
107	00:10:26.680	00:10:30.210	of the Nicaraguan Foreign Ministry. Thank you for being here
108	00:10:30.220	00:10:37.340	Mr. President. Were you surprised by the election results. Did
109	00:10:37.350	00:10:40.650	you know at any time before hand that the outcome
110	00:10:40.660	00:10:53.710	would go against you? Frankly it is in the nature
111	00:10:53.720	00:11:01.460	of any election to consider the possibility of losing. But
112	00:11:01.470	00:11:05.150	I thought that we could reach a majority. The UNO
113	00:11:05.160	00:11:11.030	had been depicted by many as disorganized and unable to
114	00:11:11.040	00:11:17.470	win. Why do you think your party was rejected by
115	00:11:17.480	00:11:24.650	the people? Well the people had two options before them,
116	00:11:24.660	00:11:30.670	at least perceived that. The Perenta which was saying that
117	00:11:30.680	00:11:36.260	everything was going to get better and the UNO basically
118	00:11:36.270	00:11:45.820	having the same message. And the people, of course, had
119	00:11:45.830	00:11:53.600	been strongly pressured because of American policy particularly in their
120	00:11:53.610	00:12:00.350	economic terms and social terms. So that many people that
121	00:12:00.360	00:12:04.520	did give their vote to UNO will have their heart
122	00:12:04.530	00:12:11.930	with Perenta. But what they said was that may be
123	00:12:11.940	00:12:15.120	with UNO the problems that Perenta was not able to
124	00:12:15.130	00:12:19.850	solve can be solved and that would explain why the
125	00:12:19.860	00:12:24.280	vote went the way that it did. At the rally
126	00:12:24.290	00:12:33.940	yesterday were those positions demands of the incoming government and
127	00:12:33.950	00:12:45.160	which would you consider the most important? These are now
128	00:12:45.170	00:12:48.030	the demands of the Opposition of the Sandinista Front, of
129	00:12:48.040	00:12:56.970	the biggest political party in Nicaragua and these demands have
130	00:12:56.980	00:13:09.660	to do with the basis of the revolutionary process. And
131	00:13:09.670	00:13:12.270	I feel that there has to be a consensus that
132	00:13:12.280	00:13:15.810	the fundamental basis of the revolution should not be altered
133	00:13:15.820	00:13:20.590	because that would be altering democracy. Democracy should be strengthened.
134	00:13:20.600	00:13:23.770	And which are the primary or the most important aspects
135	00:13:23.780	00:13:38.420	of that? The agrarian reform for example, having the bank
136	00:13:38.430	00:13:51.420	and natural resources in State hands, to respect the professional
137	00:13:51.430	00:13:55.650	character and the institutionality of the Army and the Ministry
138	00:13:55.660	00:14:03.170	of the Interior. That State employees should not get fired
139	00:14:03.180	00:14:10.740	wholesale. These were indeed parts of their platform. Indeed they
140	00:14:10.750	00:14:16.110	were. Is it reasonable for Mrs. Chamorro to call for
141	00:14:16.120	00:14:26.980	the ouster of your brother as head of the Army?
142	00:14:26.990	00:14:30.300	Well she has the right to speak out and to
143	00:14:30.310	00:14:37.800	take a position but she must also take in to
144	00:14:37.810	00:14:41.310	account the realities that have come about over the last
145	00:14:41.320	00:14:53.150	few years and the changes that have taken place. Indeed
146	00:14:53.160	00:14:55.990	she should be thankful to the revolution for having been
147	00:14:56.000	00:15:09.720	able to achieve the Presidency. So she should take into
148	00:15:09.730	00:15:15.490	account those elements of the revolution which different sectors consider
149	00:15:15.500	00:15:20.200	vital to feeling secure. So in essence you would accept
150	00:15:20.210	00:15:24.410	the ouster of top military and political people but not
151	00:15:24.420	00:15:34.800	much further down into the army, into the bureaucracy? These
152	00:15:34.810	00:15:45.160	are points that are still being dealt with. The negotiations
153	00:15:45.170	00:15:50.880	for the transition are taking place and this is some
154	00:15:50.890	00:15:57.520	of the subject matters that have to be covered. President
155	00:15:57.530	00:16:01.920	Gorbachev and President Bush have both accepted the results of
156	00:16:01.930	00:16:08.750	the election. Have you spoken to Mr. Gorbachev? No I
157	00:16:08.760	00:16:12.960	haven't. Do you feel that there was any role that
158	00:16:12.970	00:16:16.350	Mr. Gorbachev and the Soviet Union could have played prior
159	00:16:16.360	00:16:19.930	to the election that would have helped you in the
160	00:16:19.940	00:16:27.970	election as the United States provided funds for the opposition
161	00:16:27.980	00:16:41.840	party? Well this was an election among Nicaraguans but there
162	00:16:41.850	00:16:48.520	is no denying of reality that the whole of Nicaragua
163	00:16:48.530	00:16:57.690	was under siege by U.S. pressures, U.S. sanctions, U.S. policy.
164	00:16:57.700	00:17:01.950	So our elections did take place but in very special
165	00:17:01.960	00:17:10.910	conditions. Like people with a gun to the head of
166	00:17:10.920	00:17:16.980	our people. It was a gun that took the form
167	00:17:16.990	00:17:25.190	of economic embargo as a result of U.S. policy. Elections
168	00:17:25.200	00:17:35.120	that took place under U.S. threat and what the U.S.
169	00:17:35.130	00:17:37.110	was virtually saying to the Nicaraguan people is that if
170	00:17:37.120	00:17:39.800	you don't vote for UNO then the War and the
171	00:17:39.810	00:17:46.530	economic sanctions are going to continue. And what the Soviet
172	00:17:46.540	00:17:48.600	Union has done on the other hand to be respectful
173	00:17:48.610	00:17:55.430	of the sovereign decision of the Nicaraguan people. And they
174	00:17:55.440	00:17:59.610	were respectful of our taking up the challenge of realizing
175	00:17:59.620	00:18:06.720	undergoing elections under conditions that were extraordinary. So these were
176	00:18:06.730	00:18:13.150	neither fair nor just conditions for the Sandinista Front. And
177	00:18:13.160	00:18:16.190	then in that sense the people did not have much
178	00:18:16.200	00:18:20.170	of a range in which to choose. Yet you believe
179	00:18:20.180	00:18:22.150	that the elections were free and fair and that the
180	00:18:22.160	00:18:33.980	people expressed their true will? Yes, the people did have
181	00:18:33.990	00:18:41.660	the right to put forth their choice, but the fact
182	00:18:41.670	00:18:44.480	is the context in which these elections took place was
183	00:18:44.490	00:18:48.300	one of having a gun to the head of every
184	00:18:48.310	00:18:58.160	Nicaraguan. Secretary Baker said the Contras should disband, Mrs. Chamorro
185	00:18:58.170	00:19:03.580	said so, you said that should happen prior to April
186	00:19:03.590	00:19:09.090	25th. The Contras have responded that they will not disband
187	00:19:09.100	00:19:13.270	before the inauguration of the new Government. What do you
188	00:19:13.280	00:19:22.380	think of that position? That is extremely serious because that
189	00:19:22.390	00:19:39.570	threatens all of the security of the entire country. And
190	00:19:39.580	00:19:43.000	indeed it is contrary to the decision I have just
191	00:19:43.010	00:19:47.330	taken to order a cease-fire in order to facilitate the
192	00:19:47.340	00:19:50.400	disbandment of this mobilization of the Contras so that they
193	00:19:50.410	00:19:53.150	can come home and that indeed we could have peace
194	00:19:53.160	00:19:56.870	and tranquility by April 25th on which the transition date
195	00:19:56.880	00:19:59.880	will take place. What great difference would it make if
196	00:19:59.890	00:20:17.860	the Contras disbanded now versus waited until April 25th? First
197	00:20:17.870	00:20:22.400	of all, there is an agreement among the Central American
198	00:20:22.410	00:20:27.060	Presidents that has been abided by Nicaragua, but that has
199	00:20:27.070	00:20:36.120	not been respected by the Contras. And then there is
200	00:20:36.130	00:20:39.190	the security which we must insure of all those people
201	00:20:39.200	00:20:44.670	who voted for us and that indeed amounts to over
202	00:20:44.680	00:20:50.640	40 percent of the electorate and they feel threatened by
203	00:20:50.650	00:21:00.450	the Contras especially now that the opposition has been victorious.
204	00:21:00.460	00:21:05.420	So we have to insure the security for these people.
205	00:21:05.430	00:21:08.070	That is a very important issue, I think that you
206	00:21:08.080	00:21:13.340	say that it is the critical issue. Can that be
207	00:21:13.350	00:21:20.340	negotiated and if it is not negotiated to your satisfaction
208	00:21:20.350	00:21:24.330	will you take the kinds of actions some describe such
209	00:21:24.340	00:21:38.280	as strikes making the country ungovernable? Well, as long as
210	00:21:38.290	00:21:40.230	I am President, I am going to take whatever measures
211	00:21:40.240	00:21:46.250	are necessary to insure the defense of our country and
212	00:21:46.260	00:21:52.120	the security of each and every citizen because the alternative
213	00:21:52.130	00:21:59.870	would be a civil war. And indeed it would be
214	00:21:59.880	00:22:05.290	terrible when we have made so much progress that we
215	00:22:05.300	00:22:15.680	should be confronted with that. So all Nicaraguans have to
216	00:22:15.690	00:22:22.310	join hands along with the United States in order to
217	00:22:22.320	00:22:26.730	clear up this Contra matter once and for all. You
218	00:22:26.740	00:22:33.570	have asked for no further offenses against the Contras. If
219	00:22:33.580	00:22:38.850	the Contras should be involved in some offensive of some
220	00:22:38.860	00:22:43.510	kind are you saying that you would take action against
221	00:22:43.520	00:22:56.640	them? This morning what we have done is ordered our
222	00:22:56.650	00:23:00.760	troops to halt any offensive operations in order to allow
223	00:23:00.770	00:23:10.180	the Contras to demobilize peacefully but if they choose not
224	00:23:10.190	00:23:15.560	to demobilize then I will have to take other steps
225	00:23:15.570	00:23:19.130	because my obligation is to insure the safety and security
226	00:23:19.140	00:23:23.220	of every Nicaraguan. Can that issue of demobilization and when
227	00:23:23.230	00:23:31.580	be negotiated successfully? Well, we feel that it has to
228	00:23:31.590	00:23:43.520	take place before April 25th. If there is not war
229	00:23:43.530	00:23:49.960	between armies, the Contras and the Government Army, some fear
230	00:23:49.970	00:23:56.060	war in the streets among party members from both sides
231	00:23:56.070	00:24:02.800	that could perhaps escalate in to something more serious. Do
232	00:24:02.810	00:24:17.520	you fear that? Here in lies the importance indeed of
233	00:24:17.530	00:24:21.010	the talks that are going on between the respective transition
234	00:24:21.020	00:24:26.190	teams. On our part General Ortega and on the other
235	00:24:26.200	00:24:42.010	part UNO Mr. Antonio Lacaia. So when there the items
236	00:24:42.020	00:24:44.730	in relation to the future of the Interior Ministry and
237	00:24:44.740	00:24:48.170	the army are being dealt with because this is something
238	00:24:48.180	00:24:52.110	all Nicaraguan have a stake in because these institutions are
239	00:24:52.120	00:24:57.190	for the security of every one. When will the negotiations
240	00:24:57.200	00:25:01.630	begin in earnest and are you happy so far with
241	00:25:01.640	00:25:15.660	the talks? Well the talks began yesterday and indeed we
242	00:25:15.670	00:25:19.550	published a statement that they had began and the respective
243	00:25:19.560	00:25:26.740	transition teams have been named and they are going to
244	00:25:26.750	00:25:37.620	continue meeting regularly. They used to ask us to act
245	00:25:37.630	00:25:40.600	with flexibility, with realism, and with maturity. Now we are
246	00:25:40.610	00:25:47.900	asking them to act with realism, flexibility, and maturity. When
247	00:25:47.910	00:25:52.520	some look at the events in Eastern Europe and the
248	00:25:52.530	00:25:59.230	events here it has been said that there is an
249	00:25:59.240	00:26:10.150	anti-Marxist tide in the World. Your response. There is no
250	00:26:10.160	00:26:21.370	anti-Marxist tide here. It is rather that you have enormous
251	00:26:21.380	00:26:25.090	reaction here to the War to the crisis which has
252	00:26:25.100	00:26:32.850	been posed by the United States on the Nicaraguan people.
253	00:26:32.860	00:26:34.320	Because you have to take in to account that the
254	00:26:34.330	00:26:38.780	Sandinistas continue to be the strongest and largest single political
255	00:26:38.790	00:26:45.480	party in Nicaragua which is a far different situation which
256	00:26:45.490	00:26:50.580	you have in Eastern Europe. Does the election have significance
257	00:26:50.590	00:27:06.930	will it effect things in Mr. Castro's Cuba? We in
258	00:27:06.940	00:27:11.910	our relations with Cuba we have Party to Party relations
259	00:27:11.920	00:27:16.490	as we do with a number of Parties as we
260	00:27:16.500	00:27:25.510	do have with members of the Socialists International. I can't
261	00:27:25.520	00:27:29.590	speak of the attitude that the Cuban Government is going
262	00:27:29.600	00:27:36.020	to assume with respect to the new Government. Were you
263	00:27:36.030	00:27:45.760	personally saddened by the results for your own relations with
264	00:27:45.770	00:28:03.160	the voting public? Yes it was a difficult situation but
265	00:28:03.170	00:28:05.560	I had always been convinced that there was a real
266	00:28:05.570	00:28:11.960	risk of losing the election. And what is really important
267	00:28:11.970	00:28:16.860	here is not who won the Sandinistas or UNO. The
268	00:28:16.870	00:28:21.410	important thing was that the elections did take place and
269	00:28:21.420	00:28:25.330	that those elections should be free fair and clean and
270	00:28:25.340	00:28:30.260	we Sandinistas managed to accomplish that objective. What is the
271	00:28:30.270	00:28:39.010	political future of Daniel Ortega? I continue to be with
272	00:28:39.020	00:28:43.610	the people with the Sandinista but I am now going
273	00:28:43.620	00:28:48.190	to be working on a different basis and we are
274	00:28:48.200	00:28:53.130	going to govern from the law sort of speak to
275	00:28:53.140	00:29:00.430	defend what we have won the revolutionary conquests to demand
276	00:29:00.440	00:29:03.090	that UNO comply with all those programs that it said
277	00:29:03.100	00:29:09.270	it was going to do in behalf of the people.
278	00:29:09.280	00:29:14.000	We will support everything in the UNO Government that appears
279	00:29:14.010	00:29:19.670	toward the national interest, toward the people's interest. You said
280	00:29:19.680	00:29:40.420	we leave the scene victorious. What do you mean? Because
281	00:29:40.430	00:29:45.940	the Sandinistas never sought out to create a one party
282	00:29:45.950	00:29:57.190	state and there were elections here in 1984 but these
283	00:29:57.200	00:30:10.250	in 1990 were even more important. If indeed we were
284	00:30:10.260	00:30:14.120	put to the acid test our commitment to democracy and
285	00:30:14.130	00:30:24.860	the best proof that we met this test was the
286	00:30:24.870	00:30:47.140	election and the results. You see if we had won
287	00:30:47.150	00:30:48.840	the elections there would have been those that would have
288	00:30:48.850	00:30:51.610	called fraud, there had been intimidation, that it had not
289	00:30:51.620	00:30:57.700	been fair but now as a result of these election
290	00:30:57.710	00:31:03.900	results what you have indeed is the consolidation of democracy.
291	00:31:03.910	00:31:07.700	Thank you very much for joining us Mr. President. Still
292	00:31:07.710	00:31:23.370	ahead on the Newshour indicting Exxon and Medical malpractice. Now
293	00:31:23.380	00:31:26.830	the criminal case against the Exxon Corporation. It was brought
294	00:31:26.840	00:31:31.140	yesterday in Anchorage, Alaska, in a five count indictment growing
295	00:31:31.150	00:31:35.200	out of last year's Alaska oil spill. It charges Exxon
296	00:31:35.210	00:31:41.000	with willfully and knowingly allowing unlicensed employees and others known
297	00:31:41.010	00:31:44.870	to be physically or mentally incapable to operate the tanker
298	00:31:44.880	00:31:48.480	Exxon Valdez. The company said yesterday it will fight the
299	00:31:48.490	00:31:51.430	charges in court. If convicted, it could be fined more
300	00:31:51.440	00:31:55.400	than $1 billion. Exxon also faces more than 100 civil
301	00:31:55.410	00:31:59.990	suits. Neither Exxon nor the Justice Department accepted our invitation
302	00:32:00.000	00:32:02.920	to debate the case tonight. In their stead are two
303	00:32:02.930	00:32:06.410	lawyers who disagree about the wisdom of filing criminal cases
304	00:32:06.420	00:32:09.730	in such matters. Robert Adler is a senior attorney with
305	00:32:09.740	00:32:14.140	the National Resources Defense Council. The NRDC filed court papers
306	00:32:14.150	00:32:17.790	to oppose any plea bargain for Exxon. Richard Samp is
307	00:32:17.800	00:32:21.900	chief counsel for the Washington Legal Foundation. Mr. Adler, does
308	00:32:21.910	00:32:24.300	Exxon deserve to be treated as a criminal in this
309	00:32:24.310	00:32:28.250	matter? Absolutely. Our Congress has seen fit to provide in
310	00:32:28.260	00:32:32.900	our laws that corporations can be held criminally accountable for
311	00:32:32.910	00:32:37.180	environmental pollution. This was one of the major, most damaging
312	00:32:37.190	00:32:40.540	pollution incidents in U.S. history and they ought to be
313	00:32:40.550	00:32:46.510	held accountable. Normally, a criminal case is based on malicious
314	00:32:46.520	00:32:49.000	intent or whatever. Do you believe that that is the
315	00:32:49.010	00:32:53.380	case in the Exxon case? Well, I don't think that
316	00:32:53.390	00:32:58.330	Exxon deliberately intended to spill 11 million gallons of oil
317	00:32:58.340	00:33:02.540	into Alaskan waters, but it was clearly a highly negligent
318	00:33:02.550	00:33:05.430	operation that allowed this to happen and that allowed it
319	00:33:05.440	00:33:09.420	to be cleaned up almost not at all. If you
320	00:33:09.430	00:33:13.430	drive a car negligently and kill someone in the process,
321	00:33:13.440	00:33:16.990	you are held accountable, and the corporation should be held
322	00:33:17.000	00:33:20.450	as accountable as you or I. Mr. Samp, is Exxon
323	00:33:20.460	00:33:24.410	a criminal? They certainly are not. We would certainly with
324	00:33:24.420	00:33:27.750	Mr. Adler that it's important that Exxon be held accountable
325	00:33:27.760	00:33:30.160	if, in fact, it's been negligent in this case. But
326	00:33:30.170	00:33:32.910	the proper way to hold them accountable is to bring
327	00:33:32.920	00:33:36.810	civil actions against them where in the context normally used
328	00:33:36.820	00:33:41.720	in matters of negligence, their conduct can be judge. Criminal
329	00:33:41.730	00:33:46.320	liability is wholly inappropriate in cases where simply negligence is
330	00:33:46.330	00:33:50.140	charged. Why is that? Well, first of all, because we
331	00:33:50.150	00:33:53.650	have an understanding in our society that when someone is
332	00:33:53.660	00:33:57.250	branded a criminal that they are being branded as somebody
333	00:33:57.260	00:34:01.250	who has done something extremely wrong that they need to
334	00:34:01.260	00:34:06.430	be marked as someone who's highly culpable, and I don't
335	00:34:06.440	00:34:10.570	think that's true in this particular case. Secondly, the implications
336	00:34:10.580	00:34:14.720	to any corporation or any corporate official who is convicted
337	00:34:14.730	00:34:19.630	of a criminal charge are very huge in terms of
338	00:34:19.640	00:34:22.150	the ability of a corporation to survive after that point,
339	00:34:22.160	00:34:25.120	and we think that the punishment doesn't fit the crime.
340	00:34:25.130	00:34:28.520	Mr. Adler, what about this criminal intent business? Nobody when
341	00:34:28.530	00:34:31.760	somebody is accused of murder or burglary, it is usually
342	00:34:31.770	00:34:35.210	on the grounds that they intended to commit the murder
343	00:34:35.220	00:34:38.190	and they intended to burglarize. And even you concede in
344	00:34:38.200	00:34:41.840	this case that Exxon did not intend to spill the
345	00:34:41.850	00:34:45.320	oil. What's the difference here? Well, there are many analogies
346	00:34:45.330	00:34:49.410	in criminal law where we punish people under criminal statutes
347	00:34:49.420	00:34:53.410	for conduct which is not malicious and not deliberate. If
348	00:34:53.420	00:34:57.130	you negligently run a red light and you kill a
349	00:34:57.140	00:35:00.630	pedestrian in the process, then you can be prosecuted for
350	00:35:00.640	00:35:04.900	involuntary manslaughter under the criminal law. Even if there is
351	00:35:04.910	00:35:06.920	no intent obviously to run over the person at the
352	00:35:06.930	00:35:09.030	red light. That's right. And the point is that we
353	00:35:09.040	00:35:13.650	are punishing irresponsible conduct and we are deterring that person
354	00:35:13.660	00:35:17.370	and anyone else in society from engaging in such conduct.
355	00:35:17.380	00:35:22.720	Now Exxon was recklessly operating a tanker holding 50 million
356	00:35:22.730	00:35:26.360	gallons of oil in dangerous waters. They should be held
357	00:35:26.370	00:35:30.000	accountable just as you or I would for such conduct
358	00:35:30.010	00:35:32.860	driving an automobile. Mr. Samp, is that not a good
359	00:35:32.870	00:35:36.250	analogy between careless and reckless driving of a car versus
360	00:35:36.260	00:35:38.910	careless and reckless driving of a tanker? I don't think
361	00:35:38.920	00:35:41.180	so at all because first of all, we're talking about
362	00:35:41.190	00:35:44.650	criminal charges against a corporation and in the case of
363	00:35:44.660	00:35:47.520	a corporation, you're not going to send the corporation to
364	00:35:47.530	00:35:49.740	jail. It's just a matter of how heavily you're going
365	00:35:49.750	00:35:53.440	to be fining them, and in this particular case, Exxon
366	00:35:53.450	00:35:56.860	is certainly going to be deterred from any negligent conduct
367	00:35:56.870	00:35:59.420	in the future. They've already spent more than $2 billion
368	00:35:59.430	00:36:02.620	in the cleanup effort. They have paid compensation of close
369	00:36:02.630	00:36:07.420	to $200 million to residents of Alaska, including the fishermen
370	00:36:07.430	00:36:10.630	there. They are the subject of hundreds of civil suits
371	00:36:10.640	00:36:12.730	that have been filed against them, so I think it's
372	00:36:12.740	00:36:15.390	a little bit naive to suggest that there is no
373	00:36:15.400	00:36:18.000	deterrence in this case. Are there precedents for this kind
374	00:36:18.010	00:36:23.250	of action, Mr. Adler, an environmental disruption of this kind
375	00:36:23.260	00:36:26.520	that resulted in criminal charges, where there was not the
376	00:36:26.530	00:36:30.190	criminal intent to begin with? Certainly there are. When the
377	00:36:30.200	00:36:34.980	Ashland Oil Company spilled oil into the Ohio River two
378	00:36:34.990	00:36:39.380	years ago, the federal government brought criminal charges and successfully
379	00:36:39.390	00:36:43.810	settled that case. Let's talk about the notion of bringing
380	00:36:43.820	00:36:48.590	criminal charges against a corporation. Corporations in this country argue
381	00:36:48.600	00:36:51.430	all the time that they should have the same rights
382	00:36:51.440	00:36:55.350	as individuals, property rights, due process of law. If they
383	00:36:55.360	00:36:58.440	have the same rights, they have the same responsibilities as
