index	starts	ends	content
112	00:10:48.510	00:10:54.930	transportation policy. There are no Democratic or Republican highways, no
113	00:10:54.940	00:11:01.090	such thing as Republican or Democratic traffic congestion, no such
114	00:11:01.100	00:11:08.150	thing as Republican or Democratic aviation and highway safety. Cargo
115	00:11:08.160	00:11:14.500	is not shipped by Republican or Democratic railroad ships, barges,
116	00:11:14.510	00:11:21.910	or pipelines. Our national transportation policy must have one overriding
117	00:11:21.920	00:11:26.950	bipartisan goal, and that is to give our economy the
118	00:11:26.960	00:11:31.230	tools and the infrastructure it needs in order to create
119	00:11:31.240	00:11:37.180	and sustain growth and prosperity. After announcing his cabinet appointments,
120	00:11:37.190	00:11:39.940	Mr. Bush took questions on a variety of topics this
121	00:11:39.950	00:11:45.470	afternoon including energy policy. Mr. President-elect, OPEC plans to cut
122	00:11:45.480	00:11:48.020	oil production by a million and a half barrels on
123	00:11:48.030	00:11:52.610	January 17th. Are you concerned this will affect the current
124	00:11:52.620	00:11:56.480	heating oil situation or raise gas prices in the future?
125	00:11:56.490	00:11:59.370	And would you consider raising the issue with the Saudis
126	00:11:59.380	00:12:03.700	or other OPEC members before that January 17 meeting? No,
127	00:12:03.710	00:12:06.240	the nation needs to speak with one voice. We have
128	00:12:06.250	00:12:10.280	one President. But the fact that OPEC is thinking about
129	00:12:10.290	00:12:14.010	reducing the world supply of crude oil and thereby affecting
130	00:12:14.020	00:12:16.700	the price at the pump and the price of heating
131	00:12:16.710	00:12:20.140	oil indicates the need for us to have an energy
132	00:12:20.150	00:12:23.200	policy that makes us less dependent on foreign sources of
133	00:12:23.210	00:12:26.420	crude. The ideal world is one in which we don't
134	00:12:26.430	00:12:30.540	have to worry about somebody reducing supplies on the world
135	00:12:30.550	00:12:33.880	markets. We've got a long way to go from there.
136	00:12:33.890	00:12:36.600	But we need to be exploring, in an environmentally sensitive
137	00:12:36.610	00:12:41.640	way, for oil and gas here at home. Secondly, a
138	00:12:41.650	00:12:46.230	cornerstone of our diplomatic efforts will be to work with
139	00:12:46.240	00:12:52.800	our friends in the Middle East, particularly as it relates
140	00:12:52.810	00:12:55.770	to matters of energy. But know the President of the
141	00:12:55.780	00:12:58.600	United States will be the President until January 20th, and
142	00:12:58.610	00:13:01.370	our nation will speak with one voice. Mr. President-elect, can
143	00:13:01.380	00:13:03.850	you talk about why you feel it's important to have
144	00:13:03.860	00:13:07.340	a Democrat in your cabinet besides the qualifications of Mr.
145	00:13:07.350	00:13:10.880	Mineta--the symbolism you feel it might bring. You bet.
146	00:13:10.890	00:13:13.210	First, I don't want to skip over the qualifications. This
147	00:13:13.220	00:13:16.730	man is perfectly suited for the job. He made a
148	00:13:16.740	00:13:21.200	career in the halls of Congress focusing on transportation issues
149	00:13:21.210	00:13:26.740	with a philosophy that we share. And I can't wait
150	00:13:26.750	00:13:30.080	for people in our party to hear Norm talk about
151	00:13:30.090	00:13:36.600	his vision for transportation. But it's also important to send
152	00:13:36.610	00:13:41.310	a signal that this is an administration that recognizes talent
153	00:13:41.320	00:13:44.500	when we see it regardless of political party. And this
154	00:13:44.510	00:13:49.330	is an extraordinarily talented American. I love his story. I'm
155	00:13:49.340	00:13:53.950	so honored that he agreed to join the administration, and
156	00:13:53.960	00:13:57.710	he's going to make a great addition. I wish everybody
157	00:13:57.720	00:14:00.320	a continued happy New Year. I look forward to seeing
158	00:14:00.330	00:14:04.870	you at the next availability. And now, how this is
159	00:14:04.880	00:14:08.520	playing on Capitol Hill? We're joined by two Senate leaders,
160	00:14:08.530	00:14:12.830	Republican Don Nickles of Oklahoma, the assistant majority leader, and
161	00:14:12.840	00:14:17.420	Democrat Harry Reid of Nevada, the minority whip. Senator Nickles,
162	00:14:17.430	00:14:20.570	maybe we could start with you. You heard the President-elect
163	00:14:20.580	00:14:23.680	talk about the significance of appointing a Democrat to the
164	00:14:23.690	00:14:27.980	cabinet. It came in the last series of appointments, something
165	00:14:27.990	00:14:29.930	he said he wanted to do. As a member of
166	00:14:29.940	00:14:32.400	the Senate, what do you see as the significance? Well,
167	00:14:32.410	00:14:35.720	I like President-elect Bush doing what he said he's going
168	00:14:35.730	00:14:39.110	to do. I compliment him on his choice. I've known
169	00:14:39.120	00:14:41.360	Norm Mineta, I served with him when he was in
170	00:14:41.370	00:14:44.260	the House. He has a lot of respect. He did
171	00:14:44.270	00:14:46.850	a good job over at Commerce for President Clinton. And
172	00:14:46.860	00:14:48.900	I think he'll do a very good job as Secretary
173	00:14:48.910	00:14:53.620	of Transportation for President Bush. Senator Reid, same question. What
174	00:14:53.630	00:14:55.680	do you see as the significance of the appointment of
175	00:14:55.690	00:14:58.780	a Democrat to the cabinet? I think it's very important.
176	00:14:58.790	00:15:01.530	I think Secretary Cohen has been an outstanding person for
177	00:15:01.540	00:15:05.650	America. He certainly hasn't hurt his Republican credentials. I think
178	00:15:05.660	00:15:07.590	Norm Mineta will be a good Democrat and do a
179	00:15:07.600	00:15:10.800	great job with transportation. Frankly, I don't know of anyone
180	00:15:10.810	00:15:13.630	in America that could have been chosen that knows more
181	00:15:13.640	00:15:16.410	about transportation than Norm Mineta. He served on the very
182	00:15:16.420	00:15:20.230	large infrastructure committee in the House, has 45 or 50
183	00:15:20.240	00:15:24.010	members. Maybe they've raised it to 60 now. It's a
184	00:15:24.020	00:15:28.490	huge committee. He's done the bill with us every five
185	00:15:28.500	00:15:31.750	years, the very important transportation bill. He's worked in the
186	00:15:31.760	00:15:35.750	private sector. I just think he will be a great
187	00:15:35.760	00:15:40.030	Secretary of Transportation. Is there a...while there's a similarity
188	00:15:40.040	00:15:45.140	in the numbers, a quantitative parity, is there a qualitative
189	00:15:45.150	00:15:48.350	difference between the portfolios? Was it a more significant thing
190	00:15:48.360	00:15:51.100	to make a Bill Cohen Secretary of Defense one of
191	00:15:51.110	00:15:54.060	the top jobs in the cabinet as opposed to making
192	00:15:54.070	00:15:57.540	a Democrat Secretary of Transportation? I felt all along that
193	00:15:57.550	00:15:59.510	we should have some parity, that it would have been
194	00:15:59.520	00:16:02.580	nice to have a Secretary of State, Secretary of Defense,
195	00:16:02.590	00:16:05.670	maybe an Attorney General, but, you know, we got what
196	00:16:05.680	00:16:08.850	we got and Norm Mineta is a qualified guy and
197	00:16:08.860	00:16:13.100	the President-elect has a right to pick anyone he wants.
198	00:16:13.110	00:16:16.400	We'll have to take each of them at face value,
199	00:16:16.410	00:16:20.550	have some hearings and see how things go. I don't
200	00:16:20.560	00:16:24.840	want the fact that Mineta wasn't chosen for Secretary of
201	00:16:24.850	00:16:27.110	Defense or one of the bigger positions to take away
202	00:16:27.120	00:16:30.310	from his qualifications. He is going to be real good.
203	00:16:30.320	00:16:34.550	Senator Nickles, is it an apples-to-apples comparison when you take
204	00:16:34.560	00:16:37.120	a look at the two departments and their prestige within
205	00:16:37.130	00:16:39.740	the cabinet? Well, I just think you look at the
206	00:16:39.750	00:16:43.470	appointments that President-elect Bush has made, I think they're outstanding.
207	00:16:43.480	00:16:46.970	If you look at the top positions, Colin Powell, Don
208	00:16:46.980	00:16:51.210	Rumsfeld, Paul O'Neill, those are outstanding people. Norm Mineta, as
209	00:16:51.220	00:16:55.530	my colleague Senator Reid said, he's exceptionally well qualified for
210	00:16:55.540	00:16:58.920	Secretary of Transportation. So he's got an all-star cabinet. I
211	00:16:58.930	00:17:01.490	think he did a fantastic job putting the cabinet together.
212	00:17:01.500	00:17:03.390	And I compliment him for doing it so quickly. That
213	00:17:03.400	00:17:08.150	was more difficult than one would anticipate because the election
214	00:17:08.160	00:17:10.640	took so long, but I think he's got a great
215	00:17:10.650	00:17:14.090	cabinet and I think they'll they will be a real
216	00:17:14.100	00:17:17.200	credit to America, and my compliments to the President for
217	00:17:17.210	00:17:20.440	putting together so quickly. Well, you mentioned that the election
218	00:17:20.450	00:17:25.630	took so long. In fact, the Bush process of appointing
219	00:17:25.640	00:17:28.520	the cabinet was shorter than a lot of modern Presidents.
220	00:17:28.530	00:17:31.980	He did it rather quickly, and now that we've seen
221	00:17:31.990	00:17:35.590	the shape of the complete proposed cabinet, what do you
222	00:17:35.600	00:17:39.300	think it says about how the President-elect intends to govern?
223	00:17:39.310	00:17:41.660	Well, I think it speaks very well for him. I
224	00:17:41.670	00:17:46.360	think it's a cabinet of almost unequaled stature from the
225	00:17:46.370	00:17:49.550	top positions all the way down. These are people who
226	00:17:49.560	00:17:53.420	are enormously well qualified, who can do a fantastic job,
227	00:17:53.430	00:17:58.090	who have a great deal of credibility, leadership, stature already
228	00:17:58.100	00:18:00.800	on their own. So, these aren't individuals that are going
229	00:18:00.810	00:18:04.640	to need on-the-job training, that are going to be overwhelmed
230	00:18:04.650	00:18:09.370	by bureaucracy or...and that could easily happen. All these
231	00:18:09.380	00:18:12.740	cabinet-level positions, they all have thousands of employees. They're enormously
232	00:18:12.750	00:18:16.830	complex. I think he's got some great people who will,
233	00:18:16.840	00:18:20.660	you know, grab the challenge and work with Congress. Most
234	00:18:20.670	00:18:23.940	all of them are professionals in the fact that they've
235	00:18:23.950	00:18:27.170	managed businesses or they've had enough experience either in the
236	00:18:27.180	00:18:31.420	Pentagon or in Congress that I think they'll work with
237	00:18:31.430	00:18:35.200	Congress--Democrats and Republicans--to get some positive accomplishments for
238	00:18:35.210	00:18:37.700	our country. But, Senator Nickles, when you look at their
239	00:18:37.710	00:18:41.410	backgrounds, when you look at the ideological strands of the
240	00:18:41.420	00:18:46.390	party that they represent, does this proposed cabinet reflect the
241	00:18:46.400	00:18:50.130	closeness of the election, the closeness of the national legislature?
242	00:18:50.140	00:18:52.720	Well, I just think it's an outstanding cabinet with very
243	00:18:52.730	00:18:58.180	good, qualified people. Again, whether you're talking about Don Rumsfeld
244	00:18:58.190	00:19:02.170	or you're talking about Paul O'Neill or John Ashcroft, several
245	00:19:02.180	00:19:04.860	of these people, these are outstanding people who are enormously
246	00:19:04.870	00:19:08.920	well qualified who, I think, will do a fantastic job
247	00:19:08.930	00:19:11.650	for our country. Senator Reid, you wanted to say? Ray,
248	00:19:11.660	00:19:15.480	I think that we have to realize that these people
249	00:19:15.490	00:19:20.070	haven't yet been confirmed by the Senate. I accept every
250	00:19:20.080	00:19:22.380	one of them at face value. I think we have
251	00:19:22.390	00:19:25.260	to say the President-elect has a right to choose anyone
252	00:19:25.270	00:19:27.400	he wants and he's done that. But now we go
253	00:19:27.410	00:19:30.840	into the hearing process. And I think, generally speaking, these
254	00:19:30.850	00:19:34.020	people are going to be confirmed but we know that
255	00:19:34.030	00:19:35.320	there are things that are going to come up during
256	00:19:35.330	00:19:39.340	the hearings as, I think, Linda Chavez, that's going to
257	00:19:39.350	00:19:41.260	be an interesting hearing. I think we're going to find
258	00:19:41.270	00:19:44.630	out what she has written about...you know, anyone that's
259	00:19:44.640	00:19:47.870	written a lot, we have to say, have they in
260	00:19:47.880	00:19:50.910	effect Borked themselves, that is, going back to the Bork
261	00:19:50.920	00:19:53.530	Supreme Court nomination he'd written so much that he wound
262	00:19:53.540	00:19:55.830	up trapping himself. We'll have to see what she has
263	00:19:55.840	00:19:58.020	written. We'll have to see what she's said. We have
264	00:19:58.030	00:20:00.460	to look at the Secretary of Interior very closely, Gale
265	00:20:00.470	00:20:03.820	Norton, to find out if her close association with Secretary
266	00:20:03.830	00:20:06.580	Watt has been something that disqualifies her. At this stage
267	00:20:06.590	00:20:07.950	I know nothing. I think we have to look at
268	00:20:07.960	00:20:11.690	our former colleague, John Ashcroft, who I think he's a
269	00:20:11.700	00:20:14.610	very fine man. But there are people who need to
270	00:20:14.620	00:20:17.010	look at what he said to find out what his
271	00:20:17.020	00:20:20.690	involvement was with the Ronnie White episode, to find out
272	00:20:20.700	00:20:22.730	if he's willing to enforce the laws as it relates
273	00:20:22.740	00:20:26.000	to clinic violence and other things. At this stage--I
274	00:20:26.010	00:20:30.060	repeat--at face value they're all fine, good people, but
275	00:20:30.070	00:20:32.850	the hearing process develops and goes off on tangents, we've
276	00:20:32.860	00:20:37.100	learned during the past 25 years, that develop different scenarios.
277	00:20:37.110	00:20:40.190	We'll have to wait and see. I do say this
278	00:20:40.200	00:20:44.000	in support of my counterpart on the Republican side: I
279	00:20:44.010	00:20:47.100	really think that President-elect Bush has done a good job
280	00:20:47.110	00:20:50.140	in getting these people to us very quickly. In years
281	00:20:50.150	00:20:53.700	past, we've waited and waited and waited for these nominations
282	00:20:53.710	00:20:57.360	to come to us. We, the Senate, have no problem
283	00:20:57.370	00:20:59.890	now. We can't blame it on Bush that we're not
284	00:20:59.900	00:21:02.770	doing these hearings hurriedly, that he's holding us up. It's
285	00:21:02.780	00:21:05.450	up to us to get a government in place as
286	00:21:05.460	00:21:08.970	quickly as we can. Well, Senator Nickles, you just heard
287	00:21:08.980	00:21:13.470	maybe not the Democratic Party's playbook but a couple names
288	00:21:13.480	00:21:17.350	have come up that may bring some added scrutiny. Are
289	00:21:17.360	00:21:22.050	you concerned about one or another of the various designates
290	00:21:22.060	00:21:24.410	having a rough time when it comes time for hearings?
291	00:21:24.420	00:21:27.840	No, I don't, Ray. I will just guess that all
292	00:21:27.850	00:21:31.780	of his nominees will be confirmed by overwhelming votes. That
293	00:21:31.790	00:21:34.710	doesn't mean we won't have some serious questions before the
294	00:21:34.720	00:21:38.360	confirmation process. Usually you hear people say, oh, they're really
295	00:21:38.370	00:21:41.060	going after John Ashcroft. I know John Ashcroft. I think
296	00:21:41.070	00:21:45.490	most of our colleagues know him. He's an outstanding Senator,
297	00:21:45.500	00:21:48.530	former governor, former Attorney General. You couldn't be more qualified
298	00:21:48.540	00:21:50.550	for the position of Attorney General. He had eight years
299	00:21:50.560	00:21:55.680	as Attorney General in Missouri, graduated from distinguished law schools
300	00:21:55.690	00:21:58.530	and was an outstanding Senator, happened to serve on the
301	00:21:58.540	00:22:04.430	Judiciary Committee. I think he's eminently qualified. I think he
302	00:22:04.440	00:22:07.950	will be confirmed with the rest and Gale Norton, I
303	00:22:07.960	00:22:09.940	happen to have known her. She was a candidate for
304	00:22:09.950	00:22:13.140	the Senate a few years ago. She will do a
305	00:22:13.150	00:22:17.820	very good job as secretary. So, anyway, I'm confident that
306	00:22:17.830	00:22:20.760	President-elect Bush has made some great nominations and they'll stand
307	00:22:20.770	00:22:24.430	up to the scrutiny of the confirmation process. One of
308	00:22:24.440	00:22:26.390	the things I hope that we'll do is make sure
309	00:22:26.400	00:22:31.390	we don't go into the Bork process and "Bork" somebody.
310	00:22:31.400	00:22:33.480	I hope that we don't try and crucify somebody because
311	00:22:33.490	00:22:36.520	they happen to be nominated for a cabinet-level position. We
312	00:22:36.530	00:22:38.230	need to review their records; we need to find out
313	00:22:38.240	00:22:42.720	where they stand on issues, but my guess is that
314	00:22:42.730	00:22:45.090	the Senate is going to start conducting itself a little
315	00:22:45.100	00:22:48.510	more appropriately, maybe the way we did several years ago,
316	00:22:48.520	00:22:52.210	where most nominees will be confirmed in pretty short order.
317	00:22:52.220	00:22:57.040	Well, during this small window of time between the naming
318	00:22:57.050	00:23:01.410	of the cabinet members and the beginning of the confirmation
319	00:23:01.420	00:23:04.200	process, is the fax machine in your office warm to
320	00:23:04.210	00:23:06.550	the touch? Is the phone ringing off the hook? What
321	00:23:06.560	00:23:10.150	happens about now for sitting Senators? Well, I'll let my
322	00:23:10.160	00:23:14.130	colleague answer right now. There's always intense scrutiny on anything
323	00:23:14.140	00:23:17.910	they've ever said or written. My friend, Senator Reid, said
324	00:23:17.920	00:23:20.660	something about Linda Chavez. She's been on TV; she's written
325	00:23:20.670	00:23:23.350	a lot. And so I'm sure they'll find some ammo
326	00:23:23.360	00:23:26.360	and maybe some people will try and destroy her record.
327	00:23:26.370	00:23:29.430	But I know her well, and she'll be an outstanding
328	00:23:29.440	00:23:32.260	Secretary of Labor and I'm sure she'll be confirmed as
329	00:23:32.270	00:23:35.950	well. But anything they've ever written, ever said, will be
330	00:23:35.960	00:23:39.940	used either for them or against them, but again with
331	00:23:39.950	00:23:43.420	this caliber of nominations, I think they'll all get through.
332	00:23:43.430	00:23:45.920	Senator Reid, are you starting to hear from advocacy groups
333	00:23:45.930	00:23:48.230	on one side or another? Of course. But the one
334	00:23:48.240	00:23:51.470	thing I want to elaborate on what Don has said:
335	00:23:51.480	00:23:55.310	You know, this nomination process is very difficult. Filling out
336	00:23:55.320	00:23:57.980	the forms is very difficult, not only for cabinet officers
337	00:23:57.990	00:24:01.180	but sub-cabinet and people within the White House and other
338	00:24:01.190	00:24:04.390	offices that make up this federal government. We've got to
339	00:24:04.400	00:24:07.480	make it easier to get people to want these jobs.
340	00:24:07.490	00:24:10.270	That's one of the difficult things. So I would hope
341	00:24:10.280	00:24:14.040	that when we go through the confirmation process with these
342	00:24:14.050	00:24:17.350	cabinet officers, we are thorough but we want to be
343	00:24:17.360	00:24:19.520	fair. I think we need to do that. We have
344	00:24:19.530	00:24:22.070	to make people want these jobs. What has developed over
345	00:24:22.080	00:24:24.710	the last twenty years in Washington is we're having trouble
346	00:24:24.720	00:24:27.660	getting people to take these jobs because of the brutality
347	00:24:27.670	00:24:30.400	of the process itself. And so I would hope we
348	00:24:30.410	00:24:33.080	can join together as Democrats and Republicans to make the
349	00:24:33.090	00:24:36.740	process more civil. Senator Reid, Senator Nickles, thank you both
350	00:24:36.750	00:24:41.130	for joining us. Still to come on the NewsHour tonight,
351	00:24:41.140	00:24:54.110	the Ashcroft controversy, and the Palestinian right of return debate.
352	00:24:54.120	00:24:57.400	Now, more on that brewing conflict over the nominee for
353	00:24:57.410	00:25:01.610	Attorney General. On the day he was nominated for Attorney
354	00:25:01.620	00:25:05.830	General, John Ashcroft said his only intent is to uphold
355	00:25:05.840	00:25:09.570	the law. Quite simply, we will strive to be a
356	00:25:09.580	00:25:15.800	guardian of liberty and equal justice. For freedom, as President-elect
357	00:25:15.810	00:25:20.460	Bush has noted, can flourish only in a culture defined
358	00:25:20.470	00:25:23.880	by the rule of law, a rule of law that
359	00:25:23.890	00:25:29.270	knows no class, that sees no color and bows to
360	00:25:29.280	00:25:32.920	no creed. Ashcroft became available for the justice job in
361	00:25:32.930	00:25:36.550	a highly unusual manner. He was defeated for reelection to
362	00:25:36.560	00:25:39.520	the Senate by the late Missouri Governor Mel Carnahan, who
363	00:25:39.530	00:25:42.820	was killed in a plane crash during the campaign. Carnahan's
364	00:25:42.830	00:25:45.910	widow, Jean, was appointed to take his place. Missouri is
365	00:25:45.920	00:25:51.370	a compassionate state, and I think in a very special
366	00:25:51.380	00:25:56.430	way they have demonstrated the compassion which they have. And
367	00:25:56.440	00:25:59.880	I hope that the outcome of this election is a
368	00:25:59.890	00:26:05.640	matter of comfort to Mrs. Carnahan. Ashcroft, 58, served two
369	00:26:05.650	00:26:08.330	terms as Governor of Missouri and one term in the
370	00:26:08.340	00:26:12.550	Senate. Last year, he contemplated--and then decided against--running
371	00:26:12.560	00:26:17.430	for President. Two lightning rod issues have clouded Ashcroft's nomination:
372	00:26:17.440	00:26:23.000	Abortion and race. Ashcroft opposes all abortion, including exceptions for
373	00:26:23.010	00:26:26.840	rape and incest. And he has argued that Ronnie White,
374	00:26:26.850	00:26:30.090	a Missouri Supreme Court Justice nominated by President Clinton to
