index	starts	ends	content
46	00:05:27.760	00:05:33.000	community, that Russia will find a way of addressing this
47	00:05:33.010	00:05:37.290	extremely serious challenge in a way that minimizes as much
48	00:05:37.300	00:05:42.620	as possible a civilian casualties, the loss of innocent lives.
49	00:05:42.630	00:05:45.840	Back in this country today, a plot to kill people
50	00:05:45.850	00:05:49.260	at a Cleveland high school using guns and explosives was
51	00:05:49.270	00:05:53.750	uncovered. Authorities closed the school. Mayor Michael White said four
52	00:05:53.760	00:05:57.490	students had been arrested and were being held in custody.
53	00:05:57.500	00:06:00.710	The "Cleveland Plain Dealer" newspaper reported the plan was similar
54	00:06:00.720	00:06:03.700	to the one carried out earlier this year at Columbine
55	00:06:03.710	00:06:07.330	High School in Colorado. Fifteen people were killed in that
56	00:06:07.340	00:06:11.900	attack. Republican presidential candidates faced off in New Hampshire last
57	00:06:11.910	00:06:14.910	night. They took part in a town meeting-style debate at
58	00:06:14.920	00:06:19.080	Dartmouth College. Absent was Texas Governor George W. Bush. The
59	00:06:19.090	00:06:22.720	five others answered questions on issues such as taxes and
60	00:06:22.730	00:06:26.810	abortion. We'll have excerpts right after this News Summary. Rhode
61	00:06:26.820	00:06:30.820	Islanders paid their last respects to Senator John Chafee today.
62	00:06:30.830	00:06:33.490	Chafee's body lay in state in the rotunda of the
63	00:06:33.500	00:06:37.840	capitol building in providence. The 77-year-old Republican died of heart
64	00:06:37.850	00:06:41.900	failure on Sunday. President Clinton, cabinet members, and members of
65	00:06:41.910	00:06:46.140	Congress plan to attend a memorial service for Chafee tomorrow.
66	00:06:46.150	00:06:49.100	There was a memorial service for golfer Payne Stewart today
67	00:06:49.110	00:06:52.490	in Orlando. He and five others were killed Monday when
68	00:06:52.500	00:06:56.390	their Learjet mysteriously veered off course and crashed in South
69	00:06:56.400	00:07:00.340	Dakota. Golfers Tiger Woods and Mark O'Meara were among those
70	00:07:00.350	00:07:05.100	who attended today's service. Two professional golf tournaments postponed action
71	00:07:05.110	00:07:09.550	so Stewart's colleagues could attend. The chief investigator into the
72	00:07:09.560	00:07:13.090	crash said today the Learjet was traveling 600 miles an
73	00:07:13.100	00:07:15.740	hour when it hit the ground. He based that on
74	00:07:15.750	00:07:19.400	the condition of the cockpit voice recorder. Millions of New
75	00:07:19.410	00:07:22.360	York Yankee fans lined Broadway today to cheer their World
76	00:07:22.370	00:07:26.270	Series champs through the city's canyon of heroes. The team
77	00:07:26.280	00:07:30.820	was given a traditional ticker tape parade, riding on half-a-dozen,
78	00:07:30.830	00:07:34.720	specially designed floats. A rally at city hall wrapped up the
79	00:07:34.730	00:07:38.990	day's festivities. The Yankees clinched a record 25th World Series
80	00:07:39.000	00:07:42.470	title on Wednesday. And that's it for the News Summary
81	00:07:42.480	00:07:45.660	tonight. Now it's on to the Republicans in New Hampshire,
82	00:07:45.670	00:07:49.280	analysis by Oliphant and Brooks, the new front in the
83	00:07:49.290	00:08:01.480	morning news wars, and the new president of Nigeria. Last
84	00:08:01.490	00:08:04.970	night we had the Democratic presidential candidates in action. Tonight,
85	00:08:04.980	00:08:07.850	it's the Republicans. Five of them were on stage last
86	00:08:07.860	00:08:11.830	night in a town meeting format at Dartmouth College in
87	00:08:11.840	00:08:15.230	Hanover, New Hampshire. Texas Governor George W. Bush did not
88	00:08:15.240	00:08:19.990	participate. Here are excerpts from the event. Good evening, and
89	00:08:20.000	00:08:21.960	thank you all very much for joining us here in
90	00:08:21.970	00:08:26.310	New Hampshire tonight. Let's begin with our first question. Should
91	00:08:26.320	00:08:32.050	the Republican Party be more inclusive by encouraging pro-choice voters
92	00:08:32.060	00:08:35.920	to support their candidates? I worry a great deal about
93	00:08:35.930	00:08:39.680	the unintended consequences of sending a message that we are
94	00:08:39.690	00:08:43.750	not an inclusionary party. I am a proud pro-life person.
95	00:08:43.760	00:08:48.020	I have a 17-year record on that issue. But I
96	00:08:48.030	00:08:52.180	believe that we must begin a dialogue and a discussion
97	00:08:52.190	00:08:56.860	on the issue of abortion. Both pro-life and pro-choice people
98	00:08:56.870	00:09:00.300	believe very strongly that we need to eliminate abortion. I
99	00:09:00.310	00:09:03.520	and my wife, Cindy, are proud adoptive parents. We need
100	00:09:03.530	00:09:06.170	to encourage adoption in America. We need to match up
101	00:09:06.180	00:09:08.900	those children that have no families with those families that
102	00:09:08.910	00:09:12.280	have no children. We need to improve foster care dramatically
103	00:09:12.290	00:09:16.940	in America. We can work together. And my party, which
104	00:09:16.950	00:09:19.800	is proud of its pro-life position and I am proud
105	00:09:19.810	00:09:23.380	of it, should send the word, we want you in
106	00:09:23.390	00:09:27.810	our party. We can have respectful disagreements on specific issues
107	00:09:27.820	00:09:30.240	and we can work together on this one. I thank
108	00:09:30.250	00:09:36.670	you. Thank you, Senator. I'd like to hear the Senator's
109	00:09:36.680	00:09:41.110	position on Second Amendment rights, and if elected, what his
110	00:09:41.120	00:09:45.020	policy would be toward the recent wave of litigation facing
111	00:09:45.030	00:09:48.050	the firearms industry. Well let me tell you something. When
112	00:09:48.060	00:09:53.000	it comes to constitutional...expressed constitutional provisions--and the second
113	00:09:53.010	00:09:55.710	amendment is one of those expressed provisions--you've got to
114	00:09:55.720	00:09:59.940	be very loathe to try and change that provision by
115	00:09:59.950	00:10:02.740	mere statute. So I am a strong supporter of Second
116	00:10:02.750	00:10:06.490	Amendment rights. I am also a strong criticizer of this
117	00:10:06.500	00:10:10.320	administration, because there are people being killed in our society
118	00:10:10.330	00:10:13.870	today because they're not enforcing the law. Parents are afraid
119	00:10:13.880	00:10:15.680	to have their kids go to school because they don't
120	00:10:15.690	00:10:17.800	know whether those kids are going to be safe in
121	00:10:17.810	00:10:21.230	schools. They're worried to death about it. And the reason
122	00:10:21.240	00:10:26.060	they are is because 12,000 kids and adults took guns
123	00:10:26.070	00:10:28.960	to school in the last two years in violation of
124	00:10:28.970	00:10:33.820	law. Guess how many prosecutions by this administration? Thirteen. I'll
125	00:10:33.830	00:10:35.970	tell you what I'd do. If you commit a crime
126	00:10:35.980	00:10:37.050	with the use of a gun and you have a
127	00:10:37.060	00:10:40.600	gun on you, it's an automatic ten years without parole.
128	00:10:40.610	00:10:43.800	If you fire that gun, it's an automatic 20 years.
129	00:10:43.810	00:10:46.950	If you hurt somebody with that gun, it's an automatic
130	00:10:46.960	00:10:50.560	life. How do you plan to continue with the war
131	00:10:50.570	00:10:55.240	on drugs? When I was born in 1950, we didn't
132	00:10:55.250	00:10:59.090	have a huge plethora of laws dealing with all kinds
133	00:10:59.100	00:11:02.250	of drug use and abuse, and yet we also did
134	00:11:02.260	00:11:05.650	not have an enormous drug problem in this country. The
135	00:11:05.660	00:11:09.550	reason that we proliferated the laws is because the fundamental
136	00:11:09.560	00:11:13.510	discipline that was prevailing in our society when I was
137	00:11:13.520	00:11:17.880	born has broken down. We have a crisis that goes
138	00:11:17.890	00:11:20.500	to the heart of the question of whether or not
139	00:11:20.510	00:11:23.020	we're a people that still acknowledges that there is a
140	00:11:23.030	00:11:26.030	difference between right and wrong which we must pass on
141	00:11:26.040	00:11:29.020	to our children and enforce, even if it means that
142	00:11:29.030	00:11:31.570	we ourselves must accept inconvenience. Thank you, Mr. Keyes. When
143	00:11:31.580	00:11:33.810	we face that reality, then we will have solved the
144	00:11:33.820	00:11:44.710	problem. I would like to know whether you would want
145	00:11:44.720	00:11:48.120	to change the immigration quotas: Increase them, decrease them, leave
146	00:11:48.130	00:11:50.930	them the same? I think back of my time in
147	00:11:50.940	00:11:53.110	Newport, Kentucky, when I was growing up. It was a
148	00:11:53.120	00:11:56.660	tough, blue-collar town, and I remember in elementary school we
149	00:11:56.670	00:11:59.250	would all stand in line to get milk. And then
150	00:11:59.260	00:12:01.210	the school bully would come along and get in the
151	00:12:01.220	00:12:03.920	front of the line and nobody could do anything about
152	00:12:03.930	00:12:06.610	it because he was bigger than anybody else. Well, we
153	00:12:06.620	00:12:09.660	have millions of people around the world that are standing
154	00:12:09.670	00:12:12.910	in line to get into the United States. They see
155	00:12:12.920	00:12:15.910	it as that shining city on a hill that the
156	00:12:15.920	00:12:18.950	Founding Fathers talked about and that Ronald Reagan reminded us
157	00:12:18.960	00:12:21.920	of all the time. They're playing by the rules, they're
158	00:12:21.930	00:12:26.500	abiding by the law, and we allow countless people to
159	00:12:26.510	00:12:29.560	butt into the front of the line, to pour across
160	00:12:29.570	00:12:33.080	our borders and have as their first act as entering
161	00:12:33.090	00:12:37.510	our country the violation of our laws. We must secure
162	00:12:37.520	00:12:40.140	our border. A great nation should not have borders that
163	00:12:40.150	00:12:43.220	are unsecured; and I believe if we do that, then
164	00:12:43.230	00:12:45.620	we can make a judgment as a people what the
165	00:12:45.630	00:12:49.930	appropriate legal immigration levels ought to be. I'd really like
166	00:12:49.940	00:12:52.190	to be able to ask this to the candidate who's
167	00:12:52.200	00:12:56.700	not here but I can't do that. Mr. Forbes, as
168	00:12:56.710	00:13:00.270	nominee of the Republican Party or as President, what would
169	00:13:00.280	00:13:04.790	you do to keep the future nominations from being bought?
170	00:13:04.800	00:13:07.790	Like you, I share the frustration that Governor Bush is
171	00:13:07.800	00:13:10.760	not here tonight. He didn't come to a debate last
172	00:13:10.770	00:13:13.370	week because he had a fundraiser. A couple of weeks
173	00:13:13.380	00:13:16.040	ago, his plane got delayed. He had a choice between
174	00:13:16.050	00:13:19.170	a fundraiser and going to a school in Rhode Island
175	00:13:19.180	00:13:23.350	with underprivileged kids. He chose the fundraiser. So perhaps in
176	00:13:23.360	00:13:25.170	the future at a forum like this--if we call
177	00:13:25.180	00:13:30.100	it a fundraiser--he might show up. But seriously, to
178	00:13:30.110	00:13:33.460	get to your question, we should have a system in
179	00:13:33.470	00:13:37.640	America where individuals can give as much as they want
180	00:13:37.650	00:13:40.560	to a candidate as long as there is full and
181	00:13:40.570	00:13:44.990	prompt disclosure. The establishment loves these current rules because, unless
182	00:13:45.000	00:13:48.200	you are blest like me with independent resources, they have
183	00:13:48.210	00:13:52.850	ways of shutting you out and all 67,000 lobbyists in
184	00:13:52.860	00:13:56.460	Washington--they have all rallied around Governor Bush; they want
185	00:13:56.470	00:14:01.390	a coronation, not a real contest, and that's fundamentally wrong.
186	00:14:01.400	00:14:03.230	We want to ask each of you, do you favor
187	00:14:03.240	00:14:07.070	a flat tax? If so, at exactly what rate? And
188	00:14:07.080	00:14:10.870	I'm going to begin on the left with Senator Hatch.
189	00:14:10.880	00:14:13.680	Well, naturally, I favor throwing out the current system and
190	00:14:13.690	00:14:16.560	getting rid of this awful IRS Code. In fact, if
191	00:14:16.570	00:14:18.240	I had my way, we'd get rid of the IRS
192	00:14:18.250	00:14:21.720	and come up with the most fair, simple, decent, honorable
193	00:14:21.730	00:14:24.020	system we can have. But I'll tell you something, I worry
194	00:14:24.030	00:14:25.920	about a flat tax because I'm on the Senate Finance
195	00:14:25.930	00:14:29.580	Committee. And I can tell you, we spend a lot
196	00:14:29.590	00:14:31.700	of time just figuring out where all these little things
197	00:14:31.710	00:14:36.300	go. And it's just a natural propensity in Congress to
198	00:14:36.310	00:14:38.350	see us add more and more to that tax code
199	00:14:38.360	00:14:42.450	until we satisfy just about every citizen in America. And
200	00:14:42.460	00:14:45.030	it's killing our country. Sure I'm for a flat tax.
201	00:14:45.040	00:14:47.450	I'm for a tax system where average Americans can fill
202	00:14:47.460	00:14:50.260	out their taxes on a postcard and send it in,
203	00:14:50.270	00:14:52.370	and not have the fear of an audit. But, my
204	00:14:52.380	00:14:54.750	dear friends, do you know why the tax code is
205	00:14:54.760	00:14:59.490	44,000 pages long? Do you know why it's a nightmare,
206	00:14:59.500	00:15:02.510	a chamber of horrors for average citizens and a cornucopia
207	00:15:02.520	00:15:06.120	of good deals for the special interests? The special interests
208	00:15:06.130	00:15:09.440	rule in Washington. The big money, the huge six and
209	00:15:09.450	00:15:13.030	seven-figure contributions that come in, that every time we pass
210	00:15:13.040	00:15:16.120	a tax bill we add another special loophole and a
211	00:15:16.130	00:15:19.700	special deal for the special interests. I'm for reform. I'm
212	00:15:19.710	00:15:22.670	for reform of education, reforming the military, reforming the tax
213	00:15:22.680	00:15:27.260	code. My dear friends, that's not possible. That's not possible
214	00:15:27.270	00:15:31.280	when average Americans are no longer represented in Washington, DC.
215	00:15:31.290	00:15:35.180	And I will fight to the last breath I draw
216	00:15:35.190	00:15:37.900	to eliminate the influence of special interests in the tax
217	00:15:37.910	00:15:40.780	code and every other part of America, and I will
218	00:15:40.790	00:15:44.490	not rest until I give the government back to you.
219	00:15:44.500	00:15:55.300	Thank you. Ambassador Keyes. The income tax is a form
220	00:15:55.310	00:15:58.120	of taxation that was advocated by Marx and Lenin because
221	00:15:58.130	00:16:02.040	it cedes, in principle, to the government control of every
222	00:16:02.050	00:16:05.640	last dollar that is made or earned in the economy.
223	00:16:05.650	00:16:08.080	Think about it. And this country was not founded with
224	00:16:08.090	00:16:12.300	an income tax. The founders put in the Constitution provisions
225	00:16:12.310	00:16:15.650	that made an income tax unconstitutional--a direct tax on
226	00:16:15.660	00:16:18.670	our people, government dipping directly into our pocket to spend
227	00:16:18.680	00:16:21.360	our money before we get a chance to say anything
228	00:16:21.370	00:16:23.700	about it. The issue isn't the tax rate and the
229	00:16:23.710	00:16:26.210	issue isn't whether it's flat or progressive. The issue is
230	00:16:26.220	00:16:30.310	the income tax itself. I am an abolitionist; shouldn't surprise
231	00:16:30.320	00:16:33.690	you. I think that just as we had to get
232	00:16:33.700	00:16:36.700	rid of chattel slavery in the last century, we need
233	00:16:36.710	00:16:38.740	to get rid of tax slavery at the end of
234	00:16:38.750	00:16:41.750	the 20th century so our children in the 21st will
235	00:16:41.760	00:16:45.290	have control of every last dollar they earn. And the
236	00:16:45.300	00:16:48.000	government won't get a say in what is done with
237	00:16:48.010	00:16:51.130	that money until after they deal with it and then,
238	00:16:51.140	00:16:54.110	in the open marketplace, you put a sales tax on
239	00:16:54.120	00:17:02.930	transactions in that marketplace. Ambassador Keyes, thank you very much.
240	00:17:02.940	00:17:06.300	Mr. Bauer. I grew up in a home where my
241	00:17:06.310	00:17:10.230	father was a janitor. I'm used to having bills last
242	00:17:10.240	00:17:13.890	till Friday when the paycheck only lasted till Thursday. And
243	00:17:13.900	00:17:17.660	so my flat tax proposal recognizes that the real wealth
244	00:17:17.670	00:17:20.930	of America is in our families. I have a 16
245	00:17:20.940	00:17:24.260	percent across-the-board rate. You would be able to keep your
246	00:17:24.270	00:17:28.610	mortgage deduction and your charitable deduction. And everybody would pay
247	00:17:28.620	00:17:33.880	the 16 percent: The waitress and the corporation. Now, Steve
248	00:17:33.890	00:17:36.770	has a plan that he'll elaborate on. But Steve has
249	00:17:36.780	00:17:41.420	a major new write-off in his plan for big business.
250	00:17:41.430	00:17:44.280	He allows the big corporations to write off the entire
251	00:17:44.290	00:17:46.970	cost of their investments in the year that they make
252	00:17:46.980	00:17:50.950	them. Well, this is a delightful evening...because when I
253	00:17:50.960	00:17:56.740	ran four years ago, virtually every Republican denounced the idea
254	00:17:56.750	00:18:02.670	of a flat tax. So education works. Some are slower
255	00:18:02.680	00:18:07.470	than others, but they're coming along. Now, Gary, you are
256	00:18:07.480	00:18:11.120	wrong. I give generous deductions and exemptions to each adult
257	00:18:11.130	00:18:13.860	and each child. A family of four, a family of
258	00:18:13.870	00:18:16.650	four, such as the Daley family in Exeter, New Hampshire,
259	00:18:16.660	00:18:21.130	their first $41,000 of income is free of federal income
260	00:18:21.140	00:18:25.660	tax; above the $41,000 level for the Daley family, only
261	00:18:25.670	00:18:30.070	17 cents on the dollar above $41,000; no tax on
262	00:18:30.080	00:18:35.190	pensions; no tax on capital gains; and no death taxes.
263	00:18:35.200	00:18:37.470	You'll be allowed to leave the world unmolested by the
264	00:18:37.480	00:18:42.220	IRS...sort of a new principle of taxation...no taxation
265	00:18:42.230	00:18:49.620	without respiration. And as a businessman, as a businessman, I
266	00:18:49.630	00:18:53.300	have incentives for investment. If you tell a farmer you
267	00:18:53.310	00:18:56.370	can't recover the cost of your tractor, you ruin him.
268	00:18:56.380	00:18:59.030	You tell a restaurant owner they can't recover the cost
269	00:18:59.040	00:19:02.550	of the equipment, you ruin them. I provide for jobs.
270	00:19:02.560	00:19:04.800	I provide a tax break for all. And I'm glad
271	00:19:04.810	00:19:10.680	they're coming on board. Mr. Forbes, thank you very much.
272	00:19:10.690	00:19:22.230	That's it. Thanks to Dartmouth and to all of you.
273	00:19:22.240	00:19:25.570	Now, analysis of last night's Republican event as well as
274	00:19:25.580	00:19:28.620	the Democrats' on Wednesday night. We get it from "Boston
275	00:19:28.630	00:19:32.540	Globe" columnist Tom Oliphant, and David Brooks, senior editor at
276	00:19:32.550	00:19:35.450	the "Weekly Standard." Mark Shields and Paul Gigot are both
277	00:19:35.460	00:19:39.620	off tonight. First, last night's Republican event. Tom, what struck
278	00:19:39.630	00:19:43.250	you as the most important thing that happened? The most...
279	00:19:43.260	00:19:46.540	leaving Bush aside, for a second, leaving Governor Bush aside,
280	00:19:46.550	00:19:51.160	John McCain has gone to ground in New Hampshire for
281	00:19:51.170	00:19:55.500	the last month. Traveling all over the state, pushing very
282	00:19:55.510	00:19:59.030	hard--a different version of what he's been saying in
283	00:19:59.040	00:20:02.920	the last several months; namely, that reform can be a
284	00:20:02.930	00:20:07.940	conservative word. And people saw it last night I think
285	00:20:07.950	00:20:10.390	in a larger audience for the first time and also
286	00:20:10.400	00:20:14.350	saw somebody really working for it now. McCain is sometimes
287	00:20:14.360	00:20:17.810	a laidback figure. But on Thursday night he was a
288	00:20:17.820	00:20:21.630	wired figure. He was working for it. And I think
289	00:20:21.640	00:20:24.120	after it was all over, most of the talk was
290	00:20:24.130	00:20:26.640	about him. You agree, David? Yes. I think it was.
291	00:20:26.650	00:20:28.140	I would say the most important thing was that George
292	00:20:28.150	00:20:30.590	W. slept in his bed in Austin and didn't come
293	00:20:30.600	00:20:32.750	up there, because there are two things the Republicans want
294	00:20:32.760	00:20:35.280	answered from the debates. The first one is how lightweight
295	00:20:35.290	00:20:37.730	is George W. Bush? Can he take the pressure? He
296	00:20:37.740	00:20:39.710	wasn't there to answer that question. The second is something
297	00:20:39.720	00:20:42.340	Tom referred to, which is that John McCain and George
298	00:20:42.350	00:20:44.520	Bush too are trying to move the party away from
299	00:20:44.530	00:20:47.610	Newt Gingrich and Dick Armey and Barry Goldwater-that whole
300	00:20:47.620	00:20:50.850	movement of conservatism which was an antigovernment movement-that's something
301	00:20:50.860	00:20:53.800	McCain and Bush are moving away from. What they talk
302	00:20:53.810	00:20:56.630	about is limited but energetic government. They talk about using
303	00:20:56.640	00:20:59.210	government in an affirmative way and a conservative way. They
304	00:20:59.220	00:21:02.400	talk about restoring faith in public service. What they're doing
305	00:21:02.410	00:21:05.550	is they're going back to a Teddy Roosevelt, Abraham Lincoln
306	00:21:05.560	00:21:09.030	style of Republicanism. Teddy Roosevelt said I'm the hero of
307	00:21:09.040	00:21:11.410	San Juan Hill; only you can trust me to reform
308	00:21:11.420	00:21:14.030	government, to take on those special interests. Well, who's saying
309	00:21:14.040	00:21:17.600	that today? That's John McCain. So-just if I could finish,
310	00:21:17.610	00:21:20.330	Steve Forbes came to the debate yesterday armed to the
311	00:21:20.340	00:21:22.170	teeth to take this on. He was going to call
312	00:21:22.180	00:21:25.880	it tax-and-spend conservatism. But because Bush wasn't there and because
313	00:21:25.890	00:21:27.650	the way the questions were asked, he didn't get a
314	00:21:27.660	00:21:30.060	chance to launch that argument but it's an argument the
315	00:21:30.070	00:21:34.360	Republican Party has to have. Indeed before the debate, the
316	00:21:34.370	00:21:37.340	many people who are well paid by the Forbes campaign
317	00:21:37.350	00:21:43.150	were circulating these rather large tomes documenting sins of spending
318	00:21:43.160	00:21:49.380	and taxation by Governor Bush...In Texas? Yes, as governor.
319	00:21:49.390	00:21:54.260	And then just not delivered. Whereas McCain came to that
320	00:21:54.270	00:21:58.880	debate armed with stuff he was going to put out,
321	00:21:58.890	00:22:01.800	which he then did. And I was struck, not just
322	00:22:01.810	00:22:04.140	by him, but by some of the others about how
323	00:22:04.150	00:22:09.390	thoroughly put together their campaigns are intellectually at this point.
324	00:22:09.400	00:22:11.680	And that is a distinction with Governor Bush, I would
325	00:22:11.690	00:22:14.840	argue at this point. What do you mean, Tom? Well,
326	00:22:14.850	00:22:17.670	McCain on taxes I think would be a good example
327	00:22:17.680	00:22:20.930	last night. He's saying, look, that thing that passed Congress
328	00:22:20.940	00:22:24.770	and Clinton vetoed a month or two ago, half of
329	00:22:24.780	00:22:29.990	it was just special interest garbage that weighed it down.
330	00:22:30.000	00:22:33.200	If you have real reform, you won't have those special
331	00:22:33.210	00:22:37.010	interest goodies in a tax cut bill; you'll have rate
332	00:22:37.020	00:22:40.310	cuts for people. That was his message. Reform can work
333	00:22:40.320	00:22:44.030	for conservatives. Governor Bush is still a ways away from
334	00:22:44.040	00:22:46.470	even having a position on taxes. I'm not sure I
335	00:22:46.480	00:22:48.330	agree with that. I think he has given speeches which
336	00:22:48.340	00:22:51.890	were tremendously effective and intellectually coherent, Governor Bush. What he
337	00:22:51.900	00:22:55.220	said he-I stand for governing conservatism--not the opposition
338	00:22:55.230	00:22:57.980	conservatism of Newt Gingrich and Dick Armey, not the no,
339	00:22:57.990	00:23:01.900	no, no. He said I stand for using government. He
340	00:23:01.910	00:23:03.550	and McCain both say that, but they say it in
341	00:23:03.560	00:23:08.000	different spheres. Bush is more comfortable talking about education, charity,
342	00:23:08.010	00:23:11.930	poverty programs, using government very specifically in those areas. McCain
343	00:23:11.940	00:23:14.550	is less comfortable talking about that; he's more comfortable talking
344	00:23:14.560	00:23:18.370	about national reform, international activism. What about the fight that's
345	00:23:18.380	00:23:21.500	going on to the right of those two men, essentially
346	00:23:21.510	00:23:24.890	between Forbes and Bauer at this point? How did that
347	00:23:24.900	00:23:28.220	appearance last night affect that, do you think? Well, the
348	00:23:28.230	00:23:30.600	amazing thing, the first...let's talk about the context. This
349	00:23:30.610	00:23:32.550	was a party run by the conservative movement, by the
350	00:23:32.560	00:23:36.070	Goldwaterites three years ago. The two major candidates, the two
351	00:23:36.080	00:23:38.710	top contenders are not in that tradition-McCain and Bush
352	00:23:38.720	00:23:42.090	are not in that Goldwater tradition. Bauer and Forbes are
353	00:23:42.100	00:23:43.890	fighting for that tradition. And I would say on the
354	00:23:43.900	00:23:47.660	conservative buzz over the past year, over the past few
355	00:23:47.670	00:23:50.480	weeks, has been the fall of Steve Forbes. He's been
356	00:23:50.490	00:23:53.500	running for office for five years. He spent $60 million.
357	00:23:53.510	00:23:56.310	He's at 4 percent nationally, he's almost nowhere in New
358	00:23:56.320	00:24:00.410	Hampshire. He's slightly above Bauer and Keyes and Hatch, and
359	00:24:00.420	00:24:02.390	so they're fighting over what is turning out to be
360	00:24:02.400	00:24:04.720	a small rump. And I think Bauer is doing quite
361	00:24:04.730	00:24:07.970	a good job in part because Forbes is bleeding--just
362	00:24:07.980	00:24:10.480	interest among his true believers is bleeding. There is a
363	00:24:10.490	00:24:14.680	substantive element, I think, to it as well. Bauer's economic
364	00:24:14.690	00:24:18.650	version of flat tax is a little bit more populist,
365	00:24:18.660	00:24:21.870	a little bit more aimed downscale. You could almost sense
366	00:24:21.880	00:24:25.850	last night him aiming for what's left of the Pat
367	00:24:25.860	00:24:30.260	Buchanan vote in 1996. Listen to what he said on
368	00:24:30.270	00:24:34.750	education...immigration rather-That is a Pat Buchanan issue. Indeed,
369	00:24:34.760	00:24:38.980	very much so. But it's at the margins and you
370	00:24:38.990	00:24:43.260	can feel it there. There is this incredible prosperity in
371	00:24:43.270	00:24:46.270	New Hampshire. This is not an angry state the way
372	00:24:46.280	00:24:48.840	it was eight years ago. And I think the politics
373	00:24:48.850	00:24:52.170	on the Republican side reflects that. Speaking in pure political
374	00:24:52.180	00:24:54.880	terms now, what does the fact that George W. Bush
375	00:24:54.890	00:24:57.170	was not there last night, what does that mean and
376	00:24:57.180	00:24:58.880	how does that hurt Bush, if at all? Well, this
377	00:24:58.890	00:25:01.450	is the third or fourth element running in a story
378	00:25:01.460	00:25:04.880	running for four weeks now. You don't come here enough.
379	00:25:04.890	00:25:06.740	They say that in Iowa too; when you come, you
380	00:25:06.750	00:25:11.100	don't say much. Your positions aren't that fleshed out in
381	00:25:11.110	00:25:14.690	the sense that they make sense to an individual voter.
382	00:25:14.700	00:25:18.560	And you got to start working for it. Now he
