GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-526-sb3ws8js1h,35055,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35070,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35085,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35100,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35115,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35550,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35565,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35580,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35595,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35610,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35625,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35640,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35655,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35670,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35685,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35700,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35715,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35730,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35745,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35760,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35775,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35790,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35805,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35820,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35835,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35850,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35865,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35880,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35895,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35910,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,35925,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36810,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36825,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36840,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36855,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36870,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36885,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36900,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36915,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36930,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36945,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36960,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,36975,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,390,True,no text in image
cpb-aacip-526-sb3ws8js1h,405,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,420,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,435,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,450,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,465,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,480,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,495,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50250,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50265,False,",EXECUTIVE PRODUCER,STEPHEN K. MITTELSTET
,PRODUCER,BOB CROOK"
cpb-aacip-526-sb3ws8js1h,50280,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50295,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50310,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50325,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50340,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50355,True,no text in image
cpb-aacip-526-sb3ws8js1h,50370,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50385,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50400,False,",DIRECTOR/CAMERA/EDITOR,WILLIAM ANDERSON
,LOCATION SOUND,JANET FULTON"
cpb-aacip-526-sb3ws8js1h,50415,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50430,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50445,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50460,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50475,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50490,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50505,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50520,True,no text in image
cpb-aacip-526-sb3ws8js1h,50535,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50550,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50565,False,",PRODUCTION ASSISTANT,SHIRLEY SPITLER
,TELESCRIPT PREPARATION,CYNTHIA GROSS"
cpb-aacip-526-sb3ws8js1h,50580,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50595,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50610,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50625,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50640,True,no text in image
cpb-aacip-526-sb3ws8js1h,50655,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50670,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50685,False,",INSTRUCTIONAL DESIGN,THEODORE W. POHRTE
,INSTRUCTIONAL DESIGN,NANCY MILLER"
cpb-aacip-526-sb3ws8js1h,50700,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50715,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50730,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50745,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50760,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50775,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50790,True,no text in image
cpb-aacip-526-sb3ws8js1h,50805,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50820,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50835,True,not K-V
cpb-aacip-526-sb3ws8js1h,50850,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50865,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50880,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50895,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50910,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50925,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50940,True,no text in image
cpb-aacip-526-sb3ws8js1h,50955,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50970,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,50985,True,not K-V
cpb-aacip-526-sb3ws8js1h,51000,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,51015,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,51030,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,51045,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,51060,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,51075,True,no text in image
cpb-aacip-526-sb3ws8js1h,51090,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,51105,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,51120,True,DUPLICATE
cpb-aacip-526-sb3ws8js1h,51135,True,DUPLICATE
