at,scene-type,skipped,role-fillers
00:58:37.017,credits,True,DUPLICATE
00:58:37.517,credits,False,Executive Administrator=ELESSE BROWN|Executive Assistant=MARIA T. BREWSTER|Administrative Assistants=CAMILLE A. CRUSE|Administrative Assistants=ROMA HARE|Administrative Assistants=ELIZABETH HORNE|Administrative Assistants=CAMILLE LAVEY
00:58:38.018,credits,True,DUPLICATE
00:58:38.518,credits,True,DUPLICATE
00:58:39.019,credits,False,Production Assistants=PATTI BONNET|Production Assistants=DEMETRIA GALLEGOS|Production Assistants=RONDA LENNON|Production Assistants=LISA POTTGER|Production Assistants=BARBARA REISER|Production Assistants=RENEE ROBERTS|Production Assistants=BERETTA E. SMITH
00:58:39.519,credits,True,DUPLICATE
00:58:40.020,credits,False,Computer Systems Coordinator=TOM MOORE|Editorial Assistant=NAOMI KARAM|Production Secretaries=JO CAROL BECKER|Production Secretaries=MARC A. THOMAS
00:58:40.520,credits,True,DUPLICATE
00:58:41.021,credits,True,DUPLICATE
00:58:41.521,credits,False,Set Designer=ROBERT WIGHTMAN|Music By=BERNARD HOFFER
00:58:42.022,credits,True,DUPLICATE
00:58:44.524,credits,False,Graphic Artists=JOANN M. FLAHERTY|Graphic Artists=LESLIE SYKORA|Washington Artist=KRISTEN BJAASTAD
00:58:45.025,credits,True,DUPLICATE
00:58:45.525,credits,False,Engineering Supervisors=DALE VENNES|Engineering Supervisors=JAMES A. SCHNEIDER|Lighting Directors=JOHN NOLAN|Lighting Directors=HARRY BOTTORF
00:58:46.026,credits,True,DUPLICATE
00:58:46.526,credits,True,DUPLICATE
00:58:47.027,credits,True,DUPLICATE
00:58:47.527,credits,False,"Associate Directors=EULOGIO ORTIZ, JR.|Associate Directors=BRAD GARFIELD|Technical Directors=RENE M. BUTLER|Technical Directors=GREGORY L. KING"
00:58:48.028,credits,True,DUPLICATE
00:58:48.528,credits,True,DUPLICATE
00:58:49.029,credits,False,Video=RICHARD SIDLER|Video=BARRY ALAN KESSLER|Audio=PETER L. KARL|Audio=EILEEN GRIFFIN
00:58:49.529,credits,True,DUPLICATE
00:58:50.030,credits,True,DUPLICATE
00:58:50.530,credits,True,DUPLICATE
00:58:51.031,credits,False,ENG Crews=FRANK BROWN|ENG Crews=RUSSELL MARHULL|ENG Crews=GARY ALLEN|ENG Crews=CHARLES IDE|ENG Crews=ED LEE|ENG Crews=RIC NELSON|ENG Crews=DAVID PICKERAL|ENG Crews=STEVE LEDERER|ENG Crews=BILL McMILLIN|ENG Crews=JIM VAN VRANKEN
00:58:51.531,credits,True,DUPLICATE
00:58:52.032,credits,True,DUPLICATE
00:58:52.532,credits,True,DUPLICATE
00:58:53.033,credits,False,Studio Cameras=LEWIS ERSKINE|Studio Cameras=RAND J. JOSEPH|Studio Cameras=WILLIAM C. KOCKLER|Studio Cameras=DOROTHY McGRATH|Studio Cameras=JULIUS FAUNTLEROY|Studio Cameras=JERRY GALLAGHER|Studio Cameras=HUEY GORDON|Studio Cameras=JOHN NASH
00:58:53.533,credits,True,DUPLICATE
00:58:54.034,credits,True,DUPLICATE
00:58:54.534,credits,True,DUPLICATE
00:58:55.035,credits,True,DUPLICATE
00:58:55.535,credits,False,Videotape Editors=KIM DAVID FERGUSON|Videotape Editors=RUTH POHL CHRISTOPHER|Videotape Editors=CATHY CHRISTOVICH|Videotape Editors=JOHN MORGAN|Videotape Editors=DARWIN SILVER|Videotape Editors=GLENN MOORE
00:58:56.036,credits,True,DUPLICATE
00:58:56.536,credits,True,DUPLICATE
00:58:57.037,credits,False,Stage Managers=ROBERT EVANS|Stage Managers=LORETTA  JONES|Videotape=BARRIN BONET|Videotape=NICHOLAS J.A. FRANKLYN|Videotape=PHYLLIS DIGILIO|Videotape=NORMAN CRALEY
00:58:57.537,credits,True,DUPLICATE
00:58:58.038,credits,True,DUPLICATE
00:58:58.538,credits,True,DUPLICATE
00:58:59.039,credits,False,Electronic Graphics=ANN C. PENNYPACKER|Electronic Stills=CHARLENE D. SINGLETON
00:59:00.540,credits,True,DUPLICATE
00:59:01.041,credits,True,DUPLICATE
00:59:01.541,credits,True,DUPLICATE
00:59:02.042,credits,True,DUPLICATE
00:59:02.542,credits,False,Executive Producer=LESTER M. CRYSTAL
00:59:03.043,credits,True,DUPLICATE
00:59:03.543,credits,True,DUPLICATE
00:59:04.044,credits,True,DUPLICATE
00:59:04.544,credits,True,DUPLICATE
00:59:05.045,credits,True,DUPLICATE
00:59:05.545,credits,True,DUPLICATE
00:59:06.046,credits,False,A Production Of=WNET/WETA & MacNEIL/LEHRER PRODUCTIONS
00:59:06.546,credits,True,DUPLICATE
00:59:07.047,credits,True,DUPLICATE
00:59:07.547,credits,True,DUPLICATE
00:59:08.048,credits,True,DUPLICATE
00:59:08.548,credits,True,DUPLICATE
00:59:09.049,credits,True,DUPLICATE
00:02:36.156,credits,True,not K-V
00:02:36.656,credits,True,DUPLICATE
00:02:37.157,credits,True,DUPLICATE
00:02:37.657,credits,True,DUPLICATE
00:02:38.158,credits,True,DUPLICATE
00:02:38.658,credits,True,DUPLICATE
00:02:39.159,credits,True,DUPLICATE
00:02:39.659,credits,True,no text in image
00:28:09.689,credits,True,DUPLICATE
00:28:10.190,credits,True,DUPLICATE
00:28:10.690,credits,True,DUPLICATE
00:28:11.191,credits,True,DUPLICATE
00:28:11.691,credits,True,DUPLICATE
00:28:12.192,credits,True,DUPLICATE
00:28:18.698,credits,True,DUPLICATE
00:28:19.199,credits,True,DUPLICATE
00:28:19.699,credits,True,DUPLICATE
00:28:20.200,credits,True,DUPLICATE
00:28:20.700,credits,True,DUPLICATE
00:28:21.201,credits,True,DUPLICATE
00:28:21.701,credits,True,DUPLICATE
00:28:22.202,credits,True,DUPLICATE
00:28:33.713,credits,True,DUPLICATE
00:28:34.214,credits,True,DUPLICATE
00:28:34.714,credits,True,DUPLICATE
00:28:35.215,credits,True,DUPLICATE
00:28:35.715,credits,True,DUPLICATE
00:28:36.216,credits,True,DUPLICATE
00:28:36.716,credits,True,DUPLICATE
00:28:37.217,credits,True,DUPLICATE
00:28:37.717,credits,True,DUPLICATE
00:28:38.218,credits,True,DUPLICATE
00:29:06.746,credits,True,not K-V
00:29:07.247,credits,True,DUPLICATE
00:29:07.747,credits,True,DUPLICATE
00:29:08.248,credits,True,DUPLICATE
00:29:08.748,credits,True,DUPLICATE
00:29:09.249,credits,True,DUPLICATE
00:29:09.749,credits,True,DUPLICATE
00:29:10.250,credits,True,DUPLICATE
00:29:10.750,credits,True,DUPLICATE
00:29:11.251,credits,True,DUPLICATE
00:51:09.069,credits,True,no text in image
00:51:09.569,credits,True,DUPLICATE
00:51:10.070,credits,True,DUPLICATE
00:51:10.570,credits,True,DUPLICATE
00:51:11.071,credits,True,DUPLICATE
00:51:11.571,credits,True,DUPLICATE
00:51:46.106,credits,True,DUPLICATE
00:51:46.606,credits,True,DUPLICATE
00:51:47.107,credits,True,DUPLICATE
00:51:47.607,credits,True,DUPLICATE
00:51:48.108,credits,True,DUPLICATE
00:51:48.608,credits,True,DUPLICATE
00:51:49.109,credits,True,DUPLICATE
00:51:49.609,credits,True,DUPLICATE
00:51:51.111,credits,True,DUPLICATE
00:51:51.611,credits,True,DUPLICATE
00:51:52.112,credits,True,DUPLICATE
00:51:52.612,credits,True,DUPLICATE
00:51:53.113,credits,True,DUPLICATE
00:51:53.613,credits,True,DUPLICATE
00:51:54.114,credits,True,DUPLICATE
00:51:54.614,credits,True,DUPLICATE
