at,scene-type,skipped,role-fillers
00:59:41.081,credits,True,DUPLICATE
00:59:41.581,credits,True,DUPLICATE
00:59:42.082,credits,True,DUPLICATE
00:59:42.582,credits,True,DUPLICATE
00:59:43.083,credits,True,DUPLICATE
00:59:43.583,credits,True,DUPLICATE
00:59:44.084,credits,True,DUPLICATE
00:59:44.584,credits,True,DUPLICATE
00:59:45.085,credits,True,DUPLICATE
00:59:45.585,credits,True,DUPLICATE
00:59:46.086,credits,True,DUPLICATE
00:59:46.586,credits,True,DUPLICATE
00:59:47.087,credits,True,DUPLICATE
00:59:47.587,credits,True,DUPLICATE
00:59:48.088,credits,True,DUPLICATE
00:59:48.588,credits,True,DUPLICATE
00:59:49.089,credits,True,DUPLICATE
00:59:49.589,credits,True,DUPLICATE
00:59:50.090,credits,True,DUPLICATE
00:59:50.590,credits,True,DUPLICATE
00:59:51.091,credits,True,DUPLICATE
00:59:51.591,credits,True,DUPLICATE
00:59:52.092,credits,True,DUPLICATE
00:59:52.592,credits,True,DUPLICATE
00:59:53.093,credits,True,DUPLICATE
00:59:53.593,credits,True,DUPLICATE
00:59:54.094,credits,True,DUPLICATE
00:59:54.594,credits,True,DUPLICATE
00:59:55.095,credits,True,DUPLICATE
00:59:55.595,credits,True,DUPLICATE
00:59:56.096,credits,True,DUPLICATE
00:59:56.596,credits,True,DUPLICATE
00:59:57.097,credits,True,DUPLICATE
00:59:57.597,credits,True,DUPLICATE
00:59:58.098,credits,True,DUPLICATE
00:59:58.598,credits,True,DUPLICATE
00:59:59.099,credits,True,DUPLICATE
00:59:59.599,credits,True,DUPLICATE
01:00:00.100,credits,True,DUPLICATE
01:00:00.600,credits,True,DUPLICATE
01:00:01.101,credits,True,DUPLICATE
01:00:01.601,credits,True,DUPLICATE
01:00:02.102,credits,True,DUPLICATE
00:08:17.497,credits,True,DUPLICATE
00:08:17.997,credits,True,DUPLICATE
00:08:18.498,credits,True,DUPLICATE
00:08:18.998,credits,True,DUPLICATE
00:08:19.499,credits,True,DUPLICATE
00:08:20.000,credits,True,DUPLICATE
00:00:50.050,credits,True,no text in image
00:08:20.500,credits,True,DUPLICATE
00:08:21.001,credits,True,DUPLICATE
00:08:21.501,credits,True,DUPLICATE
00:08:22.002,credits,True,DUPLICATE
00:08:22.502,credits,True,DUPLICATE
00:08:23.003,credits,True,DUPLICATE
00:00:50.550,credits,True,DUPLICATE
00:00:51.051,credits,True,DUPLICATE
00:00:51.551,credits,True,DUPLICATE
00:00:52.052,credits,True,DUPLICATE
00:00:52.552,credits,True,DUPLICATE
00:00:53.053,credits,True,DUPLICATE
00:00:53.553,credits,True,DUPLICATE
00:00:54.054,credits,True,DUPLICATE
00:00:54.554,credits,True,DUPLICATE
00:00:55.055,credits,True,DUPLICATE
00:00:55.555,credits,True,DUPLICATE
00:00:56.056,credits,True,DUPLICATE
00:00:56.556,credits,True,DUPLICATE
00:00:57.057,credits,True,DUPLICATE
00:00:57.557,credits,True,DUPLICATE
00:00:58.058,credits,True,DUPLICATE
00:00:58.558,credits,True,DUPLICATE
00:00:59.059,credits,True,DUPLICATE
00:00:59.559,credits,True,DUPLICATE
00:01:00.060,credits,True,DUPLICATE
00:01:00.560,credits,True,DUPLICATE
00:01:01.061,credits,True,DUPLICATE
00:01:01.561,credits,True,DUPLICATE
00:10:19.619,credits,True,DUPLICATE
00:10:20.120,credits,True,DUPLICATE
00:01:02.062,credits,True,DUPLICATE
00:10:20.620,credits,True,DUPLICATE
00:10:21.121,credits,True,DUPLICATE
00:10:21.621,credits,True,DUPLICATE
00:10:22.122,credits,True,DUPLICATE
00:01:02.562,credits,True,DUPLICATE
00:01:03.063,credits,True,DUPLICATE
00:01:03.563,credits,True,DUPLICATE
00:01:04.064,credits,True,DUPLICATE
00:01:04.564,credits,True,DUPLICATE
00:01:05.065,credits,True,DUPLICATE
00:01:05.565,credits,True,DUPLICATE
00:01:06.066,credits,True,DUPLICATE
00:01:06.566,credits,True,DUPLICATE
00:01:07.067,credits,True,DUPLICATE
00:01:07.567,credits,True,DUPLICATE
00:01:08.068,credits,True,DUPLICATE
00:01:08.568,credits,True,DUPLICATE
00:01:09.069,credits,True,DUPLICATE
00:01:09.569,credits,True,DUPLICATE
00:01:10.070,credits,True,DUPLICATE
00:01:10.570,credits,True,DUPLICATE
00:01:11.071,credits,True,DUPLICATE
00:01:11.571,credits,True,DUPLICATE
00:01:12.072,credits,True,DUPLICATE
00:01:12.572,credits,True,DUPLICATE
00:01:21.081,credits,True,DUPLICATE
00:01:21.581,credits,True,DUPLICATE
00:01:22.082,credits,True,DUPLICATE
00:01:22.582,credits,True,DUPLICATE
00:01:23.083,credits,True,DUPLICATE
00:13:54.834,credits,True,DUPLICATE
00:13:55.335,credits,True,DUPLICATE
00:01:23.583,credits,True,DUPLICATE
00:13:55.835,credits,True,DUPLICATE
00:13:56.336,credits,True,DUPLICATE
00:13:56.836,credits,True,DUPLICATE
00:13:57.337,credits,True,DUPLICATE
00:01:24.084,credits,True,DUPLICATE
00:14:00.840,credits,True,DUPLICATE
00:14:01.341,credits,True,DUPLICATE
00:14:01.841,credits,True,DUPLICATE
00:14:02.342,credits,True,DUPLICATE
00:14:02.842,credits,True,DUPLICATE
00:14:03.343,credits,True,DUPLICATE
00:01:24.584,credits,True,DUPLICATE
00:14:06.846,credits,True,DUPLICATE
00:14:07.347,credits,True,DUPLICATE
00:14:07.847,credits,True,DUPLICATE
00:14:08.348,credits,True,DUPLICATE
00:14:08.848,credits,True,DUPLICATE
00:14:09.349,credits,True,DUPLICATE
00:14:09.849,credits,True,DUPLICATE
00:14:10.350,credits,True,DUPLICATE
00:01:25.085,credits,True,DUPLICATE
00:14:10.850,credits,True,DUPLICATE
00:14:11.351,credits,True,DUPLICATE
00:14:11.851,credits,True,DUPLICATE
00:14:12.352,credits,True,DUPLICATE
00:01:25.585,credits,True,DUPLICATE
00:01:26.086,credits,True,DUPLICATE
00:01:26.586,credits,True,DUPLICATE
00:15:27.927,credits,True,DUPLICATE
00:15:28.428,credits,True,DUPLICATE
00:15:28.928,credits,True,DUPLICATE
00:15:29.429,credits,True,DUPLICATE
00:15:29.929,credits,True,DUPLICATE
00:15:30.430,credits,True,DUPLICATE
00:15:30.930,credits,True,DUPLICATE
00:15:31.431,credits,True,DUPLICATE
00:15:31.931,credits,True,DUPLICATE
00:15:32.432,credits,True,DUPLICATE
00:15:32.932,credits,True,DUPLICATE
00:15:33.433,credits,True,DUPLICATE
00:15:33.933,credits,True,DUPLICATE
00:15:34.434,credits,True,DUPLICATE
00:15:34.934,credits,True,DUPLICATE
00:15:35.435,credits,True,DUPLICATE
00:15:35.935,credits,True,DUPLICATE
00:15:36.436,credits,True,DUPLICATE
00:15:36.936,credits,True,DUPLICATE
00:15:37.437,credits,True,DUPLICATE
00:15:37.937,credits,True,DUPLICATE
00:15:38.438,credits,True,DUPLICATE
00:15:38.938,credits,True,DUPLICATE
00:15:39.439,credits,True,DUPLICATE
00:15:39.939,credits,True,DUPLICATE
00:15:40.440,credits,True,DUPLICATE
00:15:57.957,credits,True,DUPLICATE
00:15:58.458,credits,True,DUPLICATE
00:15:58.958,credits,True,DUPLICATE
00:15:59.459,credits,True,DUPLICATE
00:15:59.959,credits,True,DUPLICATE
00:16:00.460,credits,True,DUPLICATE
00:16:00.960,credits,True,DUPLICATE
00:16:01.461,credits,True,DUPLICATE
00:02:04.124,credits,True,DUPLICATE
00:02:04.624,credits,True,DUPLICATE
00:02:05.125,credits,True,DUPLICATE
00:02:05.625,credits,True,DUPLICATE
00:02:06.126,credits,True,DUPLICATE
00:02:06.626,credits,True,DUPLICATE
00:02:07.127,credits,True,DUPLICATE
00:02:07.627,credits,True,DUPLICATE
00:02:08.128,credits,True,DUPLICATE
00:02:08.628,credits,True,DUPLICATE
00:02:09.129,credits,True,DUPLICATE
00:02:09.629,credits,True,DUPLICATE
00:02:10.130,credits,True,DUPLICATE
00:02:10.630,credits,True,DUPLICATE
00:02:11.131,credits,True,DUPLICATE
00:02:11.631,credits,True,DUPLICATE
00:02:12.132,credits,True,DUPLICATE
00:02:12.632,credits,True,DUPLICATE
00:02:13.133,credits,True,DUPLICATE
00:02:13.633,credits,True,DUPLICATE
00:02:14.134,credits,True,DUPLICATE
00:02:14.634,credits,True,DUPLICATE
00:02:15.135,credits,True,DUPLICATE
00:02:15.635,credits,True,DUPLICATE
00:02:16.136,credits,True,DUPLICATE
00:02:16.636,credits,True,DUPLICATE
00:02:17.137,credits,True,DUPLICATE
00:02:17.637,credits,True,DUPLICATE
00:02:18.138,credits,True,DUPLICATE
00:02:18.638,credits,True,DUPLICATE
00:02:40.160,credits,True,DUPLICATE
00:02:40.660,credits,True,DUPLICATE
00:02:41.161,credits,True,DUPLICATE
00:02:41.661,credits,True,DUPLICATE
00:02:42.162,credits,True,DUPLICATE
00:02:42.662,credits,True,DUPLICATE
00:02:43.163,credits,True,DUPLICATE
00:02:43.663,credits,True,DUPLICATE
00:02:44.164,credits,True,DUPLICATE
00:02:44.664,credits,True,DUPLICATE
00:02:45.165,credits,True,DUPLICATE
00:02:45.665,credits,True,DUPLICATE
00:02:46.166,credits,True,DUPLICATE
00:02:46.666,credits,True,DUPLICATE
00:02:47.167,credits,True,DUPLICATE
00:02:47.667,credits,True,DUPLICATE
00:02:48.168,credits,True,DUPLICATE
00:02:48.668,credits,True,DUPLICATE
00:02:49.169,credits,True,DUPLICATE
00:02:49.669,credits,True,DUPLICATE
00:02:50.170,credits,True,DUPLICATE
00:02:50.670,credits,True,DUPLICATE
00:29:30.770,credits,True,DUPLICATE
00:29:31.271,credits,True,DUPLICATE
00:29:31.771,credits,True,DUPLICATE
00:29:32.272,credits,True,DUPLICATE
00:29:32.772,credits,True,DUPLICATE
00:29:33.273,credits,True,DUPLICATE
00:29:33.773,credits,True,DUPLICATE
00:29:34.274,credits,True,DUPLICATE
00:03:02.182,credits,True,DUPLICATE
00:03:02.682,credits,True,DUPLICATE
00:03:03.183,credits,True,DUPLICATE
00:03:03.683,credits,True,DUPLICATE
00:03:04.184,credits,True,DUPLICATE
00:03:04.684,credits,True,DUPLICATE
00:03:05.185,credits,True,DUPLICATE
00:03:05.685,credits,True,DUPLICATE
00:03:06.186,credits,True,DUPLICATE
00:03:06.686,credits,True,DUPLICATE
00:03:08.188,credits,True,DUPLICATE
00:03:08.688,credits,True,DUPLICATE
00:03:09.189,credits,True,DUPLICATE
00:03:09.689,credits,True,DUPLICATE
00:03:10.190,credits,True,DUPLICATE
00:03:10.690,credits,True,DUPLICATE
00:03:11.191,credits,True,DUPLICATE
00:03:11.691,credits,True,DUPLICATE
00:03:12.192,credits,True,DUPLICATE
00:03:12.692,credits,True,DUPLICATE
00:03:13.193,credits,True,DUPLICATE
00:03:13.693,credits,True,DUPLICATE
00:32:36.956,credits,True,DUPLICATE
00:32:37.457,credits,True,DUPLICATE
00:32:37.957,credits,True,DUPLICATE
00:32:38.458,credits,True,DUPLICATE
00:32:38.958,credits,True,DUPLICATE
00:32:39.459,credits,True,DUPLICATE
00:32:39.959,credits,True,DUPLICATE
00:32:40.460,credits,True,DUPLICATE
00:32:40.960,credits,True,DUPLICATE
00:32:41.461,credits,True,DUPLICATE
00:03:16.196,credits,True,DUPLICATE
00:32:41.961,credits,True,DUPLICATE
00:32:42.462,credits,True,DUPLICATE
00:32:42.962,credits,True,DUPLICATE
00:32:43.463,credits,True,DUPLICATE
00:03:16.696,credits,True,DUPLICATE
00:03:17.197,credits,True,DUPLICATE
00:03:17.697,credits,True,DUPLICATE
00:03:18.198,credits,True,DUPLICATE
00:03:18.698,credits,True,DUPLICATE
00:03:19.199,credits,True,DUPLICATE
00:03:19.699,credits,True,DUPLICATE
00:03:20.200,credits,True,DUPLICATE
00:03:20.700,credits,True,DUPLICATE
00:03:21.201,credits,True,DUPLICATE
00:03:21.701,credits,True,DUPLICATE
00:03:22.202,credits,True,DUPLICATE
00:03:22.702,credits,True,DUPLICATE
00:03:28.208,credits,True,DUPLICATE
00:03:28.708,credits,True,DUPLICATE
00:03:29.209,credits,True,DUPLICATE
00:03:29.709,credits,True,DUPLICATE
00:03:30.210,credits,True,DUPLICATE
00:03:30.710,credits,True,DUPLICATE
00:04:00.240,credits,True,DUPLICATE
00:04:00.740,credits,True,DUPLICATE
00:04:01.241,credits,True,DUPLICATE
00:04:01.741,credits,True,DUPLICATE
00:04:02.242,credits,True,DUPLICATE
00:04:02.742,credits,True,DUPLICATE
00:04:03.243,credits,True,DUPLICATE
00:04:03.743,credits,True,DUPLICATE
00:04:04.244,credits,True,DUPLICATE
00:04:04.744,credits,True,DUPLICATE
00:04:05.245,credits,True,DUPLICATE
00:04:05.745,credits,True,DUPLICATE
00:43:41.621,credits,True,DUPLICATE
00:43:42.122,credits,True,DUPLICATE
00:43:42.622,credits,True,DUPLICATE
00:43:43.123,credits,True,DUPLICATE
00:43:43.623,credits,True,DUPLICATE
00:43:44.124,credits,True,DUPLICATE
00:43:44.624,credits,True,DUPLICATE
00:43:45.125,credits,True,DUPLICATE
00:43:45.625,credits,True,DUPLICATE
00:43:46.126,credits,True,DUPLICATE
00:43:46.626,credits,True,DUPLICATE
00:43:47.127,credits,True,DUPLICATE
00:43:47.627,credits,True,DUPLICATE
00:43:48.128,credits,True,DUPLICATE
00:43:48.628,credits,True,DUPLICATE
00:43:49.129,credits,True,DUPLICATE
00:43:49.629,credits,True,DUPLICATE
00:43:50.130,credits,True,DUPLICATE
00:43:51.631,credits,True,DUPLICATE
00:43:52.132,credits,True,DUPLICATE
00:43:52.632,credits,True,DUPLICATE
00:43:53.133,credits,True,DUPLICATE
00:43:53.633,credits,True,DUPLICATE
00:43:54.134,credits,True,DUPLICATE
00:44:01.641,credits,True,DUPLICATE
00:44:02.142,credits,True,DUPLICATE
00:44:02.642,credits,True,DUPLICATE
00:44:03.143,credits,True,DUPLICATE
00:44:03.643,credits,True,DUPLICATE
00:44:04.144,credits,True,DUPLICATE
00:44:19.659,credits,True,DUPLICATE
00:44:20.160,credits,True,DUPLICATE
00:44:20.660,credits,True,DUPLICATE
00:44:21.161,credits,True,DUPLICATE
00:44:21.661,credits,True,DUPLICATE
00:44:22.162,credits,True,DUPLICATE
00:44:22.662,credits,True,DUPLICATE
00:44:23.163,credits,True,DUPLICATE
00:44:23.663,credits,True,DUPLICATE
00:44:24.164,credits,True,DUPLICATE
00:45:07.707,credits,True,DUPLICATE
00:45:08.208,credits,True,DUPLICATE
00:45:08.708,credits,True,DUPLICATE
00:45:09.209,credits,True,DUPLICATE
00:45:09.709,credits,True,DUPLICATE
00:45:10.210,credits,True,DUPLICATE
00:45:10.710,credits,True,DUPLICATE
00:45:11.211,credits,True,DUPLICATE
00:45:12.712,credits,True,DUPLICATE
00:45:13.213,credits,True,DUPLICATE
00:45:13.713,credits,True,DUPLICATE
00:45:14.214,credits,True,DUPLICATE
00:45:14.714,credits,True,DUPLICATE
00:45:15.215,credits,True,DUPLICATE
00:45:18.718,credits,True,DUPLICATE
00:45:19.219,credits,True,DUPLICATE
00:45:19.719,credits,True,DUPLICATE
00:45:20.220,credits,True,DUPLICATE
00:45:20.720,credits,True,DUPLICATE
00:45:21.221,credits,True,DUPLICATE
00:45:21.721,credits,True,DUPLICATE
00:45:22.222,credits,True,DUPLICATE
00:04:32.272,credits,True,not K-V
00:45:22.722,credits,True,DUPLICATE
00:45:23.223,credits,True,DUPLICATE
00:45:23.723,credits,True,DUPLICATE
00:45:24.224,credits,True,DUPLICATE
00:45:24.724,credits,True,DUPLICATE
00:45:25.225,credits,True,DUPLICATE
00:45:25.725,credits,True,DUPLICATE
00:45:26.226,credits,True,DUPLICATE
00:45:26.726,credits,True,DUPLICATE
00:45:27.227,credits,True,DUPLICATE
00:04:32.772,credits,True,DUPLICATE
00:45:29.729,credits,True,DUPLICATE
00:45:30.230,credits,True,DUPLICATE
00:45:30.730,credits,True,DUPLICATE
00:45:31.231,credits,True,DUPLICATE
00:45:31.731,credits,True,DUPLICATE
00:45:32.232,credits,True,DUPLICATE
00:04:33.273,credits,True,DUPLICATE
00:45:32.732,credits,True,DUPLICATE
00:45:33.233,credits,True,DUPLICATE
00:45:33.733,credits,True,DUPLICATE
00:45:34.234,credits,True,DUPLICATE
00:45:34.734,credits,True,DUPLICATE
00:45:35.235,credits,True,DUPLICATE
00:45:36.736,credits,True,DUPLICATE
00:45:37.237,credits,True,DUPLICATE
00:04:33.773,credits,True,DUPLICATE
00:45:37.737,credits,True,DUPLICATE
00:45:38.238,credits,True,DUPLICATE
00:45:38.738,credits,True,DUPLICATE
00:45:39.239,credits,True,DUPLICATE
00:45:39.739,credits,True,DUPLICATE
00:45:40.240,credits,True,DUPLICATE
00:45:40.740,credits,True,DUPLICATE
00:45:41.241,credits,True,DUPLICATE
00:45:41.741,credits,True,DUPLICATE
00:45:42.242,credits,True,DUPLICATE
00:04:34.274,credits,True,DUPLICATE
00:45:42.742,credits,True,DUPLICATE
00:45:43.243,credits,True,DUPLICATE
00:45:43.743,credits,True,DUPLICATE
00:45:44.244,credits,True,DUPLICATE
00:45:44.744,credits,True,DUPLICATE
00:45:45.245,credits,True,DUPLICATE
00:45:45.745,credits,True,DUPLICATE
00:45:46.246,credits,True,DUPLICATE
00:45:46.746,credits,True,DUPLICATE
00:45:47.247,credits,True,DUPLICATE
00:04:34.774,credits,True,DUPLICATE
00:45:47.747,credits,True,DUPLICATE
00:45:48.248,credits,True,DUPLICATE
00:45:48.748,credits,True,DUPLICATE
00:45:49.249,credits,True,DUPLICATE
00:45:49.749,credits,True,DUPLICATE
00:45:50.250,credits,True,DUPLICATE
00:45:50.750,credits,True,DUPLICATE
00:45:51.251,credits,True,DUPLICATE
00:45:51.751,credits,True,DUPLICATE
00:45:52.252,credits,True,DUPLICATE
00:04:35.275,credits,True,DUPLICATE
00:45:52.752,credits,True,DUPLICATE
00:45:53.253,credits,True,DUPLICATE
00:45:53.753,credits,True,DUPLICATE
00:45:54.254,credits,True,DUPLICATE
00:45:54.754,credits,True,DUPLICATE
00:45:55.255,credits,True,DUPLICATE
00:04:35.775,credits,True,DUPLICATE
00:04:36.276,credits,True,DUPLICATE
00:04:36.776,credits,True,DUPLICATE
00:46:11.771,credits,True,DUPLICATE
00:46:12.272,credits,True,DUPLICATE
00:04:37.277,credits,True,DUPLICATE
00:46:12.772,credits,True,DUPLICATE
00:46:13.273,credits,True,DUPLICATE
00:46:13.773,credits,True,DUPLICATE
00:46:14.274,credits,True,DUPLICATE
00:46:15.775,credits,True,DUPLICATE
00:46:16.276,credits,True,DUPLICATE
00:46:16.776,credits,True,DUPLICATE
00:46:17.277,credits,True,DUPLICATE
00:04:37.777,credits,True,DUPLICATE
00:46:17.777,credits,True,DUPLICATE
00:46:18.278,credits,True,DUPLICATE
00:46:18.778,credits,True,DUPLICATE
00:46:19.279,credits,True,DUPLICATE
00:46:19.779,credits,True,DUPLICATE
00:46:20.280,credits,True,DUPLICATE
00:46:20.780,credits,True,DUPLICATE
00:46:21.281,credits,True,DUPLICATE
00:46:21.781,credits,True,DUPLICATE
00:46:22.282,credits,True,DUPLICATE
00:04:38.278,credits,True,DUPLICATE
00:46:22.782,credits,True,DUPLICATE
00:46:23.283,credits,True,DUPLICATE
00:46:23.783,credits,True,DUPLICATE
00:46:24.284,credits,True,DUPLICATE
00:46:24.784,credits,True,DUPLICATE
00:46:25.285,credits,True,DUPLICATE
00:46:25.785,credits,True,DUPLICATE
00:46:26.286,credits,True,DUPLICATE
00:46:26.786,credits,True,DUPLICATE
00:46:27.287,credits,True,DUPLICATE
00:04:38.778,credits,True,DUPLICATE
00:46:27.787,credits,True,DUPLICATE
00:46:28.288,credits,True,DUPLICATE
00:46:28.788,credits,True,DUPLICATE
00:46:29.289,credits,True,DUPLICATE
00:46:29.789,credits,True,DUPLICATE
00:46:30.290,credits,True,DUPLICATE
00:46:30.790,credits,True,DUPLICATE
00:46:31.291,credits,True,DUPLICATE
00:46:31.791,credits,True,DUPLICATE
00:46:32.292,credits,True,DUPLICATE
00:04:39.279,credits,True,DUPLICATE
00:46:32.792,credits,True,DUPLICATE
00:46:33.293,credits,True,DUPLICATE
00:46:33.793,credits,True,DUPLICATE
00:46:34.294,credits,True,DUPLICATE
00:46:34.794,credits,True,DUPLICATE
00:46:35.295,credits,True,DUPLICATE
00:46:35.795,credits,True,DUPLICATE
00:46:36.296,credits,True,DUPLICATE
00:46:36.796,credits,True,DUPLICATE
00:46:37.297,credits,True,DUPLICATE
00:04:39.779,credits,True,DUPLICATE
00:46:37.797,credits,True,DUPLICATE
00:46:38.298,credits,True,DUPLICATE
00:46:38.798,credits,True,DUPLICATE
00:46:39.299,credits,True,DUPLICATE
00:46:39.799,credits,True,DUPLICATE
00:46:40.300,credits,True,DUPLICATE
00:46:40.800,credits,True,DUPLICATE
00:46:41.301,credits,True,DUPLICATE
00:46:41.801,credits,True,DUPLICATE
00:46:42.302,credits,True,DUPLICATE
00:04:40.280,credits,True,DUPLICATE
00:46:42.802,credits,True,DUPLICATE
00:46:43.303,credits,True,DUPLICATE
00:46:43.803,credits,True,DUPLICATE
00:46:44.304,credits,True,DUPLICATE
00:46:44.804,credits,True,DUPLICATE
00:46:45.305,credits,True,DUPLICATE
00:46:45.805,credits,True,DUPLICATE
00:46:46.306,credits,True,DUPLICATE
00:46:46.806,credits,True,DUPLICATE
00:46:47.307,credits,True,DUPLICATE
00:04:40.780,credits,True,DUPLICATE
00:46:47.807,credits,True,DUPLICATE
00:46:48.308,credits,True,DUPLICATE
00:46:48.808,credits,True,DUPLICATE
00:46:49.309,credits,True,DUPLICATE
00:46:49.809,credits,True,DUPLICATE
00:46:50.310,credits,True,DUPLICATE
00:46:50.810,credits,True,DUPLICATE
00:46:51.311,credits,True,DUPLICATE
00:46:51.811,credits,True,DUPLICATE
00:46:52.312,credits,True,DUPLICATE
00:04:41.281,credits,True,DUPLICATE
00:46:52.812,credits,True,DUPLICATE
00:46:53.313,credits,True,DUPLICATE
00:46:53.813,credits,True,DUPLICATE
00:46:54.314,credits,True,DUPLICATE
00:46:54.814,credits,True,DUPLICATE
00:46:55.315,credits,True,DUPLICATE
00:46:55.815,credits,True,DUPLICATE
00:46:56.316,credits,True,DUPLICATE
00:04:41.781,credits,True,DUPLICATE
00:48:13.893,credits,True,DUPLICATE
00:48:14.394,credits,True,DUPLICATE
00:48:14.894,credits,True,DUPLICATE
00:48:15.395,credits,True,DUPLICATE
00:48:15.895,credits,True,DUPLICATE
00:48:16.396,credits,True,DUPLICATE
00:48:20.900,credits,True,DUPLICATE
00:48:21.401,credits,True,DUPLICATE
00:48:21.901,credits,True,DUPLICATE
00:48:22.402,credits,True,DUPLICATE
00:48:22.902,credits,True,DUPLICATE
00:48:23.403,credits,True,DUPLICATE
00:48:23.903,credits,True,DUPLICATE
00:48:24.404,credits,True,DUPLICATE
