GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-507-736m03zh49,105090,False,",Senior Producers,JOHN DeNATALE
,Senior Producers,MICHAEL D. MOSETTIG
,Senior Producers,LINDA RICCI
,Senior Producers,PEGGY ROBINSON
,Senior Producers,MICHAEL SALTZ
,Senior Producers,JAMES A. TRENGROVE"
cpb-aacip-507-736m03zh49,105105,True,DUPLICATE
cpb-aacip-507-736m03zh49,105120,True,DUPLICATE
cpb-aacip-507-736m03zh49,105135,False,",News Editor,ANNETTE MILLER
,Assignment Editor,MARY JO BROOKS"
cpb-aacip-507-736m03zh49,105150,True,DUPLICATE
cpb-aacip-507-736m03zh49,105165,False,",Producers,CAROL BLAKESLEE-COLLIN
,Producers,ELIZABETH CALLAN
,Producers,RICK COHEN
,Producers,JACKIE FARMER
,Producers,JEFF SCOTT GOLDMAN"
cpb-aacip-507-736m03zh49,105180,True,DUPLICATE
cpb-aacip-507-736m03zh49,105195,False,",Producers,MONICA HOOSE
,Producers,MICHAEL JOSELOFF
,Producers,LEE KOROMVOKIS
,Producers,TIM SMITH
,Producers,TONY VAN WITSEN"
cpb-aacip-507-736m03zh49,105210,True,DUPLICATE
cpb-aacip-507-736m03zh49,105225,False,",Associate Producers,KENAN BLOCK
,Associate Producers,DEBRA BUTLER
,Associate Producers,JAMES GAFFEY
,Associate Producers,JULIE KLAPPER
,Associate Producers,LAURA LEVIN
,Associate Producers,ANTONY L. MAHN
,Associate Producers,KATHRYN OLSON
,Associate Producers,MERRILL SCHWERIN
,Associate Producers,BENEDICT H. THOMAS"
cpb-aacip-507-736m03zh49,105240,True,DUPLICATE
cpb-aacip-507-736m03zh49,105255,False,",Reporters,SUSAN ADAMS
,Reporters,SHANNON BRADLEY
,Reporters,JEFFREY BROWN
,Reporters,PAUL HECHINGER
,Reporters,SHEILA C. LUMMIS"
cpb-aacip-507-736m03zh49,105270,True,DUPLICATE
cpb-aacip-507-736m03zh49,105285,True,DUPLICATE
cpb-aacip-507-736m03zh49,105300,False,",Reporters,DAWN MENDEZ
,Reporters,CAROLYN McEWEN
,Reporters,PAUL C. NIELSEN
,Reporters,APRIL A. OLIVER
,Reporters,STUART SCHEAR
,Reporters,JUAN I. SENOR"
cpb-aacip-507-736m03zh49,105315,True,DUPLICATE
cpb-aacip-507-736m03zh49,105330,False,",Directed by,DAVID DEUTSCH"
cpb-aacip-507-736m03zh49,105345,True,DUPLICATE
cpb-aacip-507-736m03zh49,105360,True,DUPLICATE
cpb-aacip-507-736m03zh49,105375,False,",Production Managers,BRUCE KAUFMAN
,Production Managers,JAYE MORAN
,Production Coordinator,JUDY ARBOGAST
,Traffic Coordinator,MARGIE D. ATKINS"
cpb-aacip-507-736m03zh49,105390,True,DUPLICATE
cpb-aacip-507-736m03zh49,105405,True,DUPLICATE
cpb-aacip-507-736m03zh49,105420,False,",Executive Administrator,ELESSE BROWN
,Executive Assistant,MARIA T. BREWSTER
,Administrative Assistants,CAMILLE A. CRUSE
,Administrative Assistants,ROMA HARE
,Administrative Assistants,ELIZABETH HORNE
,Administrative Assistants,CAMILLE LAVEY"
cpb-aacip-507-736m03zh49,105435,True,DUPLICATE
cpb-aacip-507-736m03zh49,105450,True,DUPLICATE
cpb-aacip-507-736m03zh49,105465,False,",Production Assistants,PATTI BONNET
,Production Assistants,DEMETRIA GALLEGOS
,Production Assistants,RONDA LENNON
,Production Assistants,LISA POTTGER
,Production Assistants,BARBARA REISER
,Production Assistants,RENEE ROBERTS
,Production Assistants,BERETTA E. SMITH"
cpb-aacip-507-736m03zh49,105480,True,DUPLICATE
cpb-aacip-507-736m03zh49,105495,False,",Computer Systems Coordinator,TOM MOORE
,Editorial Assistant,NAOMI KARAM
,Production Secretaries,JO CAROL BECKER
,Production Secretaries,MARC A. THOMAS"
cpb-aacip-507-736m03zh49,105510,True,DUPLICATE
cpb-aacip-507-736m03zh49,105525,True,DUPLICATE
cpb-aacip-507-736m03zh49,105540,False,",Set Designer,ROBERT WIGHTMAN
,Music By,BERNARD HOFFER"
cpb-aacip-507-736m03zh49,105555,True,DUPLICATE
cpb-aacip-507-736m03zh49,105630,False,",Graphic Artists,JOANN M. FLAHERTY
,Graphic Artists,LESLIE SYKORA
,Washington Artist,KRISTEN BJAASTAD"
cpb-aacip-507-736m03zh49,105645,True,DUPLICATE
cpb-aacip-507-736m03zh49,105660,False,",Engineering Supervisors,DALE VENNES
,Engineering Supervisors,JAMES A. SCHNEIDER
,Lighting Directors,JOHN NOLAN
,Lighting Directors,HARRY BOTTORF"
cpb-aacip-507-736m03zh49,105675,True,DUPLICATE
cpb-aacip-507-736m03zh49,105690,True,DUPLICATE
cpb-aacip-507-736m03zh49,105705,True,DUPLICATE
cpb-aacip-507-736m03zh49,105720,False,",Associate Directors,EULOGIO ORTIZ, JR.
,Associate Directors,BRAD GARFIELD
,Technical Directors,RENE M. BUTLER
,Technical Directors,GREGORY L. KING"
cpb-aacip-507-736m03zh49,105735,True,DUPLICATE
cpb-aacip-507-736m03zh49,105750,True,DUPLICATE
cpb-aacip-507-736m03zh49,105765,False,",Video,RICHARD SIDLER
,Video,BARRY ALAN KESSLER
,Audio,PETER L. KARL
,Audio,EILEEN GRIFFIN"
cpb-aacip-507-736m03zh49,105780,True,DUPLICATE
cpb-aacip-507-736m03zh49,105795,True,DUPLICATE
cpb-aacip-507-736m03zh49,105810,True,DUPLICATE
cpb-aacip-507-736m03zh49,105825,False,",ENG Crews,FRANK BROWN
,ENG Crews,RUSSELL MARHULL
,ENG Crews,GARY ALLEN
,ENG Crews,CHARLES IDE
,ENG Crews,ED LEE
,ENG Crews,RIC NELSON
,ENG Crews,DAVID PICKERAL
,ENG Crews,STEVE LEDERER
,ENG Crews,BILL McMILLIN
,ENG Crews,JIM VAN VRANKEN"
cpb-aacip-507-736m03zh49,105840,True,DUPLICATE
cpb-aacip-507-736m03zh49,105855,True,DUPLICATE
cpb-aacip-507-736m03zh49,105870,True,DUPLICATE
cpb-aacip-507-736m03zh49,105885,False,",Studio Cameras,LEWIS ERSKINE
,Studio Cameras,RAND J. JOSEPH
,Studio Cameras,WILLIAM C. KOCKLER
,Studio Cameras,DOROTHY McGRATH
,Studio Cameras,JULIUS FAUNTLEROY
,Studio Cameras,JERRY GALLAGHER
,Studio Cameras,HUEY GORDON
,Studio Cameras,JOHN NASH"
cpb-aacip-507-736m03zh49,105900,True,DUPLICATE
cpb-aacip-507-736m03zh49,105915,True,DUPLICATE
cpb-aacip-507-736m03zh49,105930,True,DUPLICATE
cpb-aacip-507-736m03zh49,105945,True,DUPLICATE
cpb-aacip-507-736m03zh49,105960,False,",Videotape Editors,KIM DAVID FERGUSON
,Videotape Editors,RUTH POHL CHRISTOPHER
,Videotape Editors,CATHY CHRISTOVICH
,Videotape Editors,JOHN MORGAN
,Videotape Editors,DARWIN SILVER
,Videotape Editors,GLENN MOORE"
cpb-aacip-507-736m03zh49,105975,True,DUPLICATE
cpb-aacip-507-736m03zh49,105990,True,DUPLICATE
cpb-aacip-507-736m03zh49,106005,False,",Stage Managers,ROBERT EVANS
,Stage Managers,LORETTA  JONES
,Videotape,BARRIN BONET
,Videotape,NICHOLAS J.A. FRANKLYN
,Videotape,PHYLLIS DIGILIO
,Videotape,NORMAN CRALEY"
cpb-aacip-507-736m03zh49,106020,True,DUPLICATE
cpb-aacip-507-736m03zh49,106035,True,DUPLICATE
cpb-aacip-507-736m03zh49,106050,True,DUPLICATE
cpb-aacip-507-736m03zh49,106065,False,",Electronic Graphics,ANN C. PENNYPACKER
,Electronic Stills,CHARLENE D. SINGLETON"
cpb-aacip-507-736m03zh49,106110,True,DUPLICATE
cpb-aacip-507-736m03zh49,106125,True,DUPLICATE
cpb-aacip-507-736m03zh49,106140,True,DUPLICATE
cpb-aacip-507-736m03zh49,106155,True,DUPLICATE
cpb-aacip-507-736m03zh49,106170,False,",Executive Producer,LESTER M. CRYSTAL"
cpb-aacip-507-736m03zh49,106185,True,DUPLICATE
cpb-aacip-507-736m03zh49,106200,True,DUPLICATE
cpb-aacip-507-736m03zh49,106215,True,DUPLICATE
cpb-aacip-507-736m03zh49,106230,True,DUPLICATE
cpb-aacip-507-736m03zh49,106245,True,DUPLICATE
cpb-aacip-507-736m03zh49,106260,True,DUPLICATE
cpb-aacip-507-736m03zh49,106275,False,",A Production Of,WNET/WETA & MacNEIL/LEHRER PRODUCTIONS"
cpb-aacip-507-736m03zh49,106290,True,DUPLICATE
cpb-aacip-507-736m03zh49,106305,True,DUPLICATE
cpb-aacip-507-736m03zh49,106320,True,DUPLICATE
cpb-aacip-507-736m03zh49,106335,True,DUPLICATE
cpb-aacip-507-736m03zh49,106350,True,DUPLICATE
cpb-aacip-507-736m03zh49,106365,True,DUPLICATE
cpb-aacip-507-736m03zh49,4680,True,not K-V
cpb-aacip-507-736m03zh49,4695,True,DUPLICATE
cpb-aacip-507-736m03zh49,4710,True,DUPLICATE
cpb-aacip-507-736m03zh49,4725,True,DUPLICATE
cpb-aacip-507-736m03zh49,4740,True,DUPLICATE
cpb-aacip-507-736m03zh49,4755,True,DUPLICATE
cpb-aacip-507-736m03zh49,4770,True,DUPLICATE
cpb-aacip-507-736m03zh49,4785,True,no text in image
cpb-aacip-507-736m03zh49,50640,True,DUPLICATE
cpb-aacip-507-736m03zh49,50655,True,DUPLICATE
cpb-aacip-507-736m03zh49,50670,True,DUPLICATE
cpb-aacip-507-736m03zh49,50685,True,DUPLICATE
cpb-aacip-507-736m03zh49,50700,True,DUPLICATE
cpb-aacip-507-736m03zh49,50715,True,DUPLICATE
cpb-aacip-507-736m03zh49,50910,True,DUPLICATE
cpb-aacip-507-736m03zh49,50925,True,DUPLICATE
cpb-aacip-507-736m03zh49,50940,True,DUPLICATE
cpb-aacip-507-736m03zh49,50955,True,DUPLICATE
cpb-aacip-507-736m03zh49,50970,True,DUPLICATE
cpb-aacip-507-736m03zh49,50985,True,DUPLICATE
cpb-aacip-507-736m03zh49,51000,True,DUPLICATE
cpb-aacip-507-736m03zh49,51015,True,DUPLICATE
cpb-aacip-507-736m03zh49,51360,True,DUPLICATE
cpb-aacip-507-736m03zh49,51375,True,DUPLICATE
cpb-aacip-507-736m03zh49,51390,True,DUPLICATE
cpb-aacip-507-736m03zh49,51405,True,DUPLICATE
cpb-aacip-507-736m03zh49,51420,True,DUPLICATE
cpb-aacip-507-736m03zh49,51435,True,DUPLICATE
cpb-aacip-507-736m03zh49,51450,True,DUPLICATE
cpb-aacip-507-736m03zh49,51465,True,DUPLICATE
cpb-aacip-507-736m03zh49,51480,True,DUPLICATE
cpb-aacip-507-736m03zh49,51495,True,DUPLICATE
cpb-aacip-507-736m03zh49,52350,True,not K-V
cpb-aacip-507-736m03zh49,52365,True,DUPLICATE
cpb-aacip-507-736m03zh49,52380,True,DUPLICATE
cpb-aacip-507-736m03zh49,52395,True,DUPLICATE
cpb-aacip-507-736m03zh49,52410,True,DUPLICATE
cpb-aacip-507-736m03zh49,52425,True,DUPLICATE
cpb-aacip-507-736m03zh49,52440,True,DUPLICATE
cpb-aacip-507-736m03zh49,52455,True,DUPLICATE
cpb-aacip-507-736m03zh49,52470,True,DUPLICATE
cpb-aacip-507-736m03zh49,52485,True,DUPLICATE
cpb-aacip-507-736m03zh49,91980,True,no text in image
cpb-aacip-507-736m03zh49,91995,True,DUPLICATE
cpb-aacip-507-736m03zh49,92010,True,DUPLICATE
cpb-aacip-507-736m03zh49,92025,True,DUPLICATE
cpb-aacip-507-736m03zh49,92040,True,DUPLICATE
cpb-aacip-507-736m03zh49,92055,True,DUPLICATE
cpb-aacip-507-736m03zh49,93090,True,DUPLICATE
cpb-aacip-507-736m03zh49,93105,True,DUPLICATE
cpb-aacip-507-736m03zh49,93120,True,DUPLICATE
cpb-aacip-507-736m03zh49,93135,True,DUPLICATE
cpb-aacip-507-736m03zh49,93150,True,DUPLICATE
cpb-aacip-507-736m03zh49,93165,True,DUPLICATE
cpb-aacip-507-736m03zh49,93180,True,DUPLICATE
cpb-aacip-507-736m03zh49,93195,True,DUPLICATE
cpb-aacip-507-736m03zh49,93240,True,DUPLICATE
cpb-aacip-507-736m03zh49,93255,True,DUPLICATE
cpb-aacip-507-736m03zh49,93270,True,DUPLICATE
cpb-aacip-507-736m03zh49,93285,True,DUPLICATE
cpb-aacip-507-736m03zh49,93300,True,DUPLICATE
cpb-aacip-507-736m03zh49,93315,True,DUPLICATE
cpb-aacip-507-736m03zh49,93330,True,DUPLICATE
cpb-aacip-507-736m03zh49,93345,True,DUPLICATE
