GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-283-61rfjj43,102915,False,",AUDIO,Toby Higashi
,Editor,David Davis with Tom Speer"
cpb-aacip-283-61rfjj43,102930,True,DUPLICATE
cpb-aacip-283-61rfjj43,102945,True,DUPLICATE
cpb-aacip-283-61rfjj43,102960,False,",EDITOR,David Davis with Tom Speer"
cpb-aacip-283-61rfjj43,102975,False,",EDITOR,David Davis with Tom Speer"
cpb-aacip-283-61rfjj43,102990,False,",EDITOR,David Davis with Tom Speer
,NARRATOR,Ted d'Arms"
cpb-aacip-283-61rfjj43,103005,True,DUPLICATE
cpb-aacip-283-61rfjj43,103170,False,",RESEARCH,LuAnne Halligan
,RESEARCH,Sharon Fisher
,RESEARCH,Susan Lerbinger
,RESEARCH,Julia Gonzalez"
cpb-aacip-283-61rfjj43,103185,False,",RESEARCH,LuAnne Halligan
,RESEARCH,Sharon Fisher
,RESEARCH,Susan Lerbinger
,RESEARCH,Julia Gonzalez
,PRODUCTION ASSISTANT,LuAnne Halligan*"
cpb-aacip-283-61rfjj43,103200,False,",RESEARCH,LuAnne Halligan
,RESEARCH,Sharon Fisher
,RESEARCH,Susan Lerbinger
,RESEARCH,Julia Gonzalez
,PRODUCTION ASSISTANT,LuAnne Halligan"
cpb-aacip-283-61rfjj43,103215,False,",PRODUCTION ASSISTANT,LuAnne Halligan"
cpb-aacip-283-61rfjj43,103230,False,",PRODUCTION ASSISTANT,LuAnne Halligan"
cpb-aacip-283-61rfjj43,103245,False,",PRODUCTION ASSISTANT,LuAnne Halligan"
cpb-aacip-283-61rfjj43,103260,False,",PRODUCTION ASSISTANT,LuAnne Halligan
,POST PRODUCTION SUPERVISOR,Maggi Briggs"
cpb-aacip-283-61rfjj43,103275,False,",PRODUCTION ASSISTANT,LuAnne Halligan
,POST PRODUCTION SUPERVISOR,Maggi Briggs"
cpb-aacip-283-61rfjj43,103290,True,DUPLICATE
cpb-aacip-283-61rfjj43,103305,False,",PRODUCTION ASSISTANT,LuAnne Halligan
,POST PRODUCTION SUPERVISOR,Maggi Briggs"
cpb-aacip-283-61rfjj43,103320,True,DUPLICATE
cpb-aacip-283-61rfjj43,103335,False,",PRODUCTION ASSISTANT,LuAnne Halligan
,POST PRODUCTION SUPERVISOR,Maggi Briggs
,AUDIO SUPERVISOR,Bill Fast"
cpb-aacip-283-61rfjj43,103500,False,",VIDEOTAPE EDITOR,Ernie Sauerland
,GRAPHIC DESIGN,Robert Turner"
cpb-aacip-283-61rfjj43,103515,False,",VIDEOTAPE EDITOR,Ernie Sauerland
,GRAPHIC DESIGN,Robert Turner"
cpb-aacip-283-61rfjj43,103530,True,DUPLICATE
cpb-aacip-283-61rfjj43,103545,False,",VIDEOTAPE EDITOR,Ernie Sauerland
,GRAPHIC DESIGN,Robert Turner
,ADDITIONAL VIDEOGRAPHY,Tom Speer"
cpb-aacip-283-61rfjj43,103560,False,",GRAPHIC DESIGN,Robert Turner
,ADDITIONAL VIDEOGRAPHY,Tom Speer
,ADDITIONAL VIDEOGRAPHY,David Ko"
cpb-aacip-283-61rfjj43,103575,False,",GRAPHIC DESIGN,Robert Turner
,ADDITIONAL VIDEOGRAPHY,Tom Speer
,ADDITIONAL VIDEOGRAPHY,David Ko"
cpb-aacip-283-61rfjj43,103590,False,",GRAPHIC DESIGN,Robert Turner
,ADDITIONAL VIDEOGRAPHY,Tom Speer
,ADDITIONAL VIDEOGRAPHY,David Ko
,ADDITIONAL VIDEOGRAPHY,Ted Overman"
cpb-aacip-283-61rfjj43,103605,True,DUPLICATE
cpb-aacip-283-61rfjj43,103620,False,",ADDITIONAL VIDEOGRAPHY,Tom Speer
,ADDITIONAL VIDEOGRAPHY,David Ko
,ADDITIONAL VIDEOGRAPHY,Ted Overman"
cpb-aacip-283-61rfjj43,103635,False,",ADDITIONAL VIDEOGRAPHY,Tom Speer
,ADDITIONAL VIDEOGRAPHY,David Ko
,ADDITIONAL VIDEOGRAPHY,Ted Overman"
cpb-aacip-283-61rfjj43,103650,False,",ADDITIONAL VIDEOGRAPHY,Tom Speer
,ADDITIONAL VIDEOGRAPHY,David Ko
,ADDITIONAL VIDEOGRAPHY,Ted Overman
,ADDITIONAL AUDIO,Fugate Holt"
cpb-aacip-283-61rfjj43,103665,False,",ADDITIONAL VIDEOGRAPHY,Tom Speer
,ADDITIONAL VIDEOGRAPHY,David Ko
,ADDITIONAL VIDEOGRAPHY,Ted Overman
,ADDITIONAL AUDIO,Fugate Holt"
cpb-aacip-283-61rfjj43,103680,False,",ADDITIONAL VIDEOGRAPHY,Tom Speer
,ADDITIONAL VIDEOGRAPHY,David Ko
,ADDITIONAL VIDEOGRAPHY,Ted Overman
,ADDITIONAL AUDIO,Fugate Holt
,ADDITIONAL AUDIO,Ron Baker"
cpb-aacip-283-61rfjj43,103695,False,",ADDITIONAL AUDIO,Fugate Holt
,ADDITIONAL AUDIO,Ron Baker
,ADDITIONAL AUDIO,Cliff Hackel"
cpb-aacip-283-61rfjj43,103710,False,",ADDITIONAL AUDIO,Fugate Holt
,ADDITIONAL AUDIO,Ron Baker
,ADDITIONAL AUDIO,Cliff Hackel"
cpb-aacip-283-61rfjj43,103725,True,DUPLICATE
cpb-aacip-283-61rfjj43,104280,False,
cpb-aacip-283-61rfjj43,104295,False,
cpb-aacip-283-61rfjj43,104310,False,
cpb-aacip-283-61rfjj43,104325,False,
cpb-aacip-283-61rfjj43,104340,False,
cpb-aacip-283-61rfjj43,104355,False,
cpb-aacip-283-61rfjj43,104520,False,",EXECUTIVE PRODUCER,Ron Rubin"
cpb-aacip-283-61rfjj43,104535,True,DUPLICATE
cpb-aacip-283-61rfjj43,104550,True,DUPLICATE
cpb-aacip-283-61rfjj43,104565,True,DUPLICATE
cpb-aacip-283-61rfjj43,104580,False,",EXECUTIVE PRODUCER,Ron Rubin"
cpb-aacip-283-61rfjj43,104595,True,DUPLICATE
cpb-aacip-283-61rfjj43,104610,True,DUPLICATE
cpb-aacip-283-61rfjj43,104625,True,DUPLICATE
cpb-aacip-283-61rfjj43,105240,True,no text in image
cpb-aacip-283-61rfjj43,105255,True,DUPLICATE
cpb-aacip-283-61rfjj43,105270,True,DUPLICATE
cpb-aacip-283-61rfjj43,105285,True,DUPLICATE
cpb-aacip-283-61rfjj43,105300,True,DUPLICATE
cpb-aacip-283-61rfjj43,105315,True,DUPLICATE
cpb-aacip-283-61rfjj43,105330,True,DUPLICATE
cpb-aacip-283-61rfjj43,105345,True,DUPLICATE
cpb-aacip-283-61rfjj43,105360,True,DUPLICATE
cpb-aacip-283-61rfjj43,105375,True,DUPLICATE
cpb-aacip-283-61rfjj43,38640,True,DUPLICATE
cpb-aacip-283-61rfjj43,38655,True,DUPLICATE
cpb-aacip-283-61rfjj43,38670,True,DUPLICATE
cpb-aacip-283-61rfjj43,38685,True,DUPLICATE
cpb-aacip-283-61rfjj43,38700,True,DUPLICATE
cpb-aacip-283-61rfjj43,38715,True,DUPLICATE
cpb-aacip-283-61rfjj43,57690,True,DUPLICATE
cpb-aacip-283-61rfjj43,57705,True,DUPLICATE
cpb-aacip-283-61rfjj43,57720,True,DUPLICATE
cpb-aacip-283-61rfjj43,57735,True,DUPLICATE
cpb-aacip-283-61rfjj43,57750,True,DUPLICATE
cpb-aacip-283-61rfjj43,57765,True,DUPLICATE
cpb-aacip-283-61rfjj43,58890,True,DUPLICATE
cpb-aacip-283-61rfjj43,58905,True,DUPLICATE
cpb-aacip-283-61rfjj43,58920,True,DUPLICATE
cpb-aacip-283-61rfjj43,58935,True,DUPLICATE
cpb-aacip-283-61rfjj43,58950,True,DUPLICATE
cpb-aacip-283-61rfjj43,58965,True,DUPLICATE
