GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-507-tq5r786f7w,47250,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,47265,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,47280,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,47295,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,47310,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,47325,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,48690,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,48705,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,48720,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,48735,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,48750,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,48765,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,48780,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,48795,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,65730,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,65745,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,65760,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,65775,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,65790,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,65805,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95070,True,not K-V
cpb-aacip-507-tq5r786f7w,95085,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95100,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95115,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95130,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95145,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95160,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95175,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95190,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95205,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95220,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95235,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95250,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95265,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95280,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,95295,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99690,True,no text in image
cpb-aacip-507-tq5r786f7w,99705,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99720,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99735,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99750,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99765,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99780,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99795,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99810,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99825,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99840,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99855,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99870,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99885,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99900,True,DUPLICATE
cpb-aacip-507-tq5r786f7w,99915,True,DUPLICATE
