GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-221-03cz924b,50115,credits,False,",TECHNICAL DIRECTOR,Martin Lewis
,STAGE MANAGER,Roger Genereux
,AUDIO,Bob Holden"
cpb-aacip-221-03cz924b,50130,credits,True,DUPLICATE
cpb-aacip-221-03cz924b,50145,credits,False,",STAGE MANAGER,Roger Genereux
,AUDIO,Bob Holden"
cpb-aacip-221-03cz924b,50160,credits,False,",STAGE MANAGER,Roger Genereux
,AUDIO,Bob Holden
,VIDEO CONTROL,Walt Eby"
cpb-aacip-221-03cz924b,50175,credits,False,",AUDIO,Bob Holden
,VIDEO CONTROL,Walt Eby"
cpb-aacip-221-03cz924b,50190,credits,False,",AUDIO,Bob Holden
,VIDEO CONTROL,Walt Eby
,VIDEOTAPE,Roger Yoakum"
cpb-aacip-221-03cz924b,50205,credits,False,",VIDEO CONTROL,Walt Eby"
cpb-aacip-221-03cz924b,50220,credits,False,",VIDEO CONTROL,Walt Eby
,VIDEOTAPE,Roger Yoakum
,CAMERAS,Terry Otto"
cpb-aacip-221-03cz924b,50235,credits,False,",VIDEOTAPE,Roger Yoakum
,CAMERAS,Terry Otto
,CAMERAS,John Doss
,CAMERAS,Ray Si??ss"
cpb-aacip-221-03cz924b,50250,credits,False,",VIDEOTAPE,Roger Yoakum
,CAMERAS,Terry Otto
,CAMERAS,John Doss
,CAMERAS,Ray Siposs"
cpb-aacip-221-03cz924b,50265,credits,False,",VIDEOTAPE,Roger Yoakum
,CAMERAS,Terry Otto
,CAMERAS,John Doss
,CAMERAS,Ray Siposs"
cpb-aacip-221-03cz924b,50280,credits,False,",CAMERAS,Terry Otto
,CAMERAS,John Doss
,CAMERAS,Ray Siposs
,GRAPHICS/PHOTOGRAPHY,Susan Miura"
cpb-aacip-221-03cz924b,50295,credits,False,",CAMERAS,Terry Otto
,CAMERAS,John Doss
,CAMERAS,Ray Siposs
,GRAPHICS/PHOTOGRAPHY,Susan Miura"
cpb-aacip-221-03cz924b,50310,credits,False,",CAMERAS,Terry Otto
,CAMERAS,John Doss
,CAMERAS,Ray Siposs
,GRAPHICS/PHOTOGRAPHY,Susan Miura
,PRODUCTION SECRETARY,Pat Adams"
cpb-aacip-221-03cz924b,50325,credits,False,",GRAPHICS/PHOTOGRAPHY,Susan Miura
,PRODUCTION SECRETARY,Pat Adams"
cpb-aacip-221-03cz924b,50340,credits,False,",GRAPHICS/PHOTOGRAPHY,Susan Miura
,PRODUCTION SECRETARY,Pat Adams
,MAKE-UP,Carolyn Dennison"
cpb-aacip-221-03cz924b,50355,credits,True,DUPLICATE
cpb-aacip-221-03cz924b,50370,credits,False,",PRODUCTION SECRETARY,Pat Adams
,MAKE-UP,Carolyn Dennison"
cpb-aacip-221-03cz924b,50385,credits,False,",PRODUCTION SECRETARY,Pat Adams
,MAKE-UP,Carolyn Dennison
,ELECTRONIC TITLES,Karen Mahaffey"
cpb-aacip-221-03cz924b,50400,credits,False,",MAKE-UP,Carolyn Dennison
,ELECTRONIC TITLES,Karen Mahaffey"
cpb-aacip-221-03cz924b,50415,credits,False,",MAKE-UP,Carolyn Dennison
,ELECTRONIC TITLES,Karen Mahaffey
,INTERN/RESEARCHER,Mike Monahan"
cpb-aacip-221-03cz924b,50430,credits,False,",ELECTRONIC TITLES,Karen Mahaffey
,INTERN/RESEARCHER,Mike Monahan
,INTERN/RESEARCHER,Heather Wilson"
cpb-aacip-221-03cz924b,50445,credits,True,DUPLICATE
cpb-aacip-221-03cz924b,50460,credits,True,DUPLICATE
cpb-aacip-221-03cz924b,50475,credits,False,",INTERN/RESEARCHER,Mike Monahan
,INTERN/RESEARCHER,Heather Wilson"
cpb-aacip-221-03cz924b,50490,credits,True,DUPLICATE
cpb-aacip-221-03cz924b,50505,credits,True,DUPLICATE
