GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-507-6t0gt5g28c,53985,False,",ASSOCIATE DIRECTORS,JUDI ELTERMAN
,ASSOCIATE DIRECTORS,BOB HANKAL
,STAGE MANAGERS,TERRY BENSON
,STAGE MANAGERS,TONY MARSHALL
,STAGE MANAGERS,HENRY NEIMARK"
cpb-aacip-507-6t0gt5g28c,54000,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54015,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54030,False,",TECHNICAL DIRECTOR,LEONARD CHUMBLEY
,VIDEO,NICK BESINK
,VIDEO,VICTOR CARAVELLA
,AUDIO,FRANCIS X. HANLEY"
cpb-aacip-507-6t0gt5g28c,54045,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54060,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54075,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54090,False,",CAMERA,JOHN BARRY
,CAMERA,WALTER EDEL
,CAMERA,MARTIN L. GROSS
,CAMERA,BILL KOCKLER
,CAMERA,FRANK POLIZZOTTO"
cpb-aacip-507-6t0gt5g28c,54105,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54120,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54135,False,",VIDIFONT,WAYNE PALMER
,VIDEOTAPE,JUAN BARNETT
,VIDEOTAPE,KEN CRAWFORD
,VIDEOTAPE,DOLPH LINDEN
,VIDEOTAPE,BOB McGUFFEY
,VIDEOTAPE,MANFRED SCHORN
,MAKEUP,DIANNE FAYE"
cpb-aacip-507-6t0gt5g28c,54150,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54165,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54180,False,",DIRECTORS,DAVID DEUTSCH
,DIRECTORS,JIM EDDINS
,TECHNICAL DIRECTOR,BILL MAYLETT"
cpb-aacip-507-6t0gt5g28c,54195,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54210,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54225,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54240,False,",ENGINEERING SUPERVISORS,CHRIS JORGENSEN
,ENGINEERING SUPERVISORS,ANDY SETOS
,PRODUCTION COORDINATOR,JANIS TOCHEN
,PRODUCTION MANAGER,MICHAEL SALTZ"
cpb-aacip-507-6t0gt5g28c,54255,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54270,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54285,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54300,False,",EXECUTIVE PRODUCER,RAY WEISS"
cpb-aacip-507-6t0gt5g28c,54315,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54330,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54345,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54360,True,not K-V
cpb-aacip-507-6t0gt5g28c,54375,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54390,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54405,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54420,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54435,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54450,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54465,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54480,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54495,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54510,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54525,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54540,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54555,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54570,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54585,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54600,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54615,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54630,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54645,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54660,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54675,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54690,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54705,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54720,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54735,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54750,True,not K-V
cpb-aacip-507-6t0gt5g28c,54765,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54780,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54795,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54810,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54825,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54840,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54855,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54870,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54885,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54900,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54915,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54930,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54945,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55290,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55305,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55320,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55335,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55350,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55365,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55380,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55395,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55410,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55425,True,no text in image
cpb-aacip-507-6t0gt5g28c,55440,True,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55455,True,DUPLICATE
