index	timestamp	GUID	entity	type	instances	wiki_url	QID
2899	2022-11-21 21:31:40	cpb-aacip-507-vm42r3pt6h-transcript.ann	Director Robert Gates	person	2	https://en.wikipedia.org/wiki/Robert_Gates	https://www.wikidata.org/wiki/Q212979
2900	2022-11-21 21:31:42	cpb-aacip-507-vm42r3pt6h-transcript.ann	U.S.	location	7	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
2901	2022-11-21 21:31:49	cpb-aacip-507-vm42r3pt6h-transcript.ann	Gates	person	1	https://en.wikipedia.org/wiki/Robert_Gates	https://www.wikidata.org/wiki/Q212979
2902	2022-11-21 21:32:00	cpb-aacip-507-vm42r3pt6h-transcript.ann	House Armed Services Committee	organization	2	https://en.wikipedia.org/wiki/United_States_House_Committee_on_Armed_Services	https://www.wikidata.org/wiki/Q1508630
2903	2022-11-21 21:32:06	cpb-aacip-507-vm42r3pt6h-transcript.ann	ROBERT GATES	person	2	https://en.wikipedia.org/wiki/Robert_Gates	https://www.wikidata.org/wiki/Q212979
2904	2022-11-21 21:32:18	cpb-aacip-507-vm42r3pt6h-transcript.ann	USSR	organization	5	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
2905	2022-11-21 21:32:32	cpb-aacip-507-vm42r3pt6h-transcript.ann	Bolsheviks	organization	2	https://en.wikipedia.org/wiki/Bolsheviks	https://www.wikidata.org/wiki/Q83372
2906	2022-11-21 21:32:54	cpb-aacip-507-vm42r3pt6h-transcript.ann	Robert Strauss	person	1	https://en.wikipedia.org/wiki/Robert_S._Strauss	https://www.wikidata.org/wiki/Q2158789
2907	2022-11-21 21:33:03	cpb-aacip-507-vm42r3pt6h-transcript.ann	Soviet army	organization	1	https://en.wikipedia.org/wiki/Soviet_Army	https://www.wikidata.org/wiki/Q43456
2908	2022-11-21 21:33:17	cpb-aacip-507-vm42r3pt6h-transcript.ann	Moscow	location	1	https://en.wikipedia.org/wiki/Moscow	https://www.wikidata.org/wiki/Q649
2909	2022-11-21 21:33:33	cpb-aacip-507-vm42r3pt6h-transcript.ann	President Gorbachev	person	2	https://en.wikipedia.org/wiki/Mikhail_Gorbachev	https://www.wikidata.org/wiki/Q30487
2910	2022-11-21 21:33:35	cpb-aacip-507-vm42r3pt6h-transcript.ann	Gorbachev	person	4	https://en.wikipedia.org/wiki/Mikhail_Gorbachev	https://www.wikidata.org/wiki/Q30487
2911	2022-11-21 21:33:47	cpb-aacip-507-vm42r3pt6h-transcript.ann	Minsk agreement	publication_title	4	https://en.wikipedia.org/wiki/Minsk_agreements	https://www.wikidata.org/wiki/Q110986621
2912	2022-11-21 21:34:04	cpb-aacip-507-vm42r3pt6h-transcript.ann	Gaby Rado	person	1	https://en.wikipedia.org/wiki/Gaby_Rado	https://www.wikidata.org/wiki/Q5516158
2913	2022-11-21 21:34:07	cpb-aacip-507-vm42r3pt6h-transcript.ann	Independent Television News	organization	1	https://en.wikipedia.org/wiki/ITV_News	https://www.wikidata.org/wiki/Q4189762
2914	2022-11-21 21:34:09	cpb-aacip-507-vm42r3pt6h-transcript.ann	MR. RADO	person	4	https://en.wikipedia.org/wiki/Gaby_Rado	https://www.wikidata.org/wiki/Q5516158
2915	2022-11-21 21:34:15	cpb-aacip-507-vm42r3pt6h-transcript.ann	Mr. Gorbachev	person	3	https://en.wikipedia.org/wiki/Mikhail_Gorbachev	https://www.wikidata.org/wiki/Q30487
2916	2022-11-21 21:34:33	cpb-aacip-507-vm42r3pt6h-transcript.ann	Kremlin	location	1	https://en.wikipedia.org/wiki/Kremlin	https://www.wikidata.org/wiki/Q133274
2917	2022-11-21 21:34:48	cpb-aacip-507-vm42r3pt6h-transcript.ann	Georgy Shakhnazarov	person	1	https://en.wikipedia.org/wiki/Georgy_Shakhnazarov	https://www.wikidata.org/wiki/Q4521270
2918	2022-11-21 21:35:03	cpb-aacip-507-vm42r3pt6h-transcript.ann	young politicians forum	organization	1		
2919	2022-11-21 21:35:08	cpb-aacip-507-vm42r3pt6h-transcript.ann	GEORGY SHAKHNAZAROV	person	1	https://en.wikipedia.org/wiki/Georgy_Shakhnazarov	https://www.wikidata.org/wiki/Q4521270
2920	2022-11-21 21:35:11	cpb-aacip-507-vm42r3pt6h-transcript.ann	Mr. Shakhnazarov	person	1	https://en.wikipedia.org/wiki/Georgy_Shakhnazarov	https://www.wikidata.org/wiki/Q4521270
2921	2022-11-21 21:35:43	cpb-aacip-507-vm42r3pt6h-transcript.ann	ANDREI GRACHEV	person	1		
2922	2022-11-21 21:35:58	cpb-aacip-507-vm42r3pt6h-transcript.ann	EDUARD SHEVARDNADZE	person	1	https://en.wikipedia.org/wiki/Eduard_Shevardnadze	https://www.wikidata.org/wiki/Q151929
2923	2022-11-21 21:36:19	cpb-aacip-507-vm42r3pt6h-transcript.ann	President Nazarbayev	person	1	https://en.wikipedia.org/wiki/Nursultan_Nazarbayev	https://www.wikidata.org/wiki/Q57394
2924	2022-11-21 21:36:37	cpb-aacip-507-vm42r3pt6h-transcript.ann	Kazakhstan	location	1	https://en.wikipedia.org/wiki/Kazakhstan	https://www.wikidata.org/wiki/Q232
2925	2022-11-21 21:36:49	cpb-aacip-507-vm42r3pt6h-transcript.ann	Union	organization	1	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
2926	2022-11-21 21:37:13	cpb-aacip-507-vm42r3pt6h-transcript.ann	parliament	organization	1	https://en.wikipedia.org/wiki/Federal_Assembly_(Russia)	https://www.wikidata.org/wiki/Q457869
2927	2022-11-21 21:37:22	cpb-aacip-507-vm42r3pt6h-transcript.ann	Ukraine	location	3	https://en.wikipedia.org/wiki/Ukraine	https://www.wikidata.org/wiki/Q212
2928	2022-11-21 21:38:54	cpb-aacip-507-vm42r3pt6h-transcript.ann	parliament	organization	1	https://en.wikipedia.org/wiki/Supreme_Council_of_Belarus	https://www.wikidata.org/wiki/Q2634021
2929	2022-11-21 21:39:19	cpb-aacip-507-vm42r3pt6h-transcript.ann	Byelorussia	location	1	https://en.wikipedia.org/wiki/Byelorussian_Soviet_Socialist_Republic	https://www.wikidata.org/wiki/Q2895
2930	2022-11-21 21:39:47	cpb-aacip-507-vm42r3pt6h-transcript.ann	President Kravchuk	person	1	https://en.wikipedia.org/wiki/Leonid_Kravchuk	https://www.wikidata.org/wiki/Q189732
2931	2022-11-21 21:39:57	cpb-aacip-507-vm42r3pt6h-transcript.ann	Mikhail Gorbachev	person	1	https://en.wikipedia.org/wiki/Mikhail_Gorbachev	https://www.wikidata.org/wiki/Q30487
2932	2022-11-21 21:40:07	cpb-aacip-507-vm42r3pt6h-transcript.ann	Red Square	location	1	https://en.wikipedia.org/wiki/Red_Square	https://www.wikidata.org/wiki/Q41116
2933	2022-11-21 21:40:10	cpb-aacip-507-vm42r3pt6h-transcript.ann	Yugoslavia	location	1	https://en.wikipedia.org/wiki/Yugoslavia	https://www.wikidata.org/wiki/Q36704
2934	2022-11-21 21:40:25	cpb-aacip-507-vm42r3pt6h-transcript.ann	Osijek	location	1	https://en.wikipedia.org/wiki/Osijek	https://www.wikidata.org/wiki/Q1640
2935	2022-11-21 21:40:27	cpb-aacip-507-vm42r3pt6h-transcript.ann	United Nations	organization	1	https://en.wikipedia.org/wiki/United_Nations	https://www.wikidata.org/wiki/Q1065
2936	2022-11-21 21:40:29	cpb-aacip-507-vm42r3pt6h-transcript.ann	Croatia	location	1	https://en.wikipedia.org/wiki/Croatia	https://www.wikidata.org/wiki/Q224
2937	2022-11-21 21:40:30	cpb-aacip-507-vm42r3pt6h-transcript.ann	U.N.	organization	1	https://en.wikipedia.org/wiki/United_Nations	https://www.wikidata.org/wiki/Q1065
2938	2022-11-21 21:40:45	cpb-aacip-507-vm42r3pt6h-transcript.ann	Secretary General Perez DeCuellar	person	1	https://en.wikipedia.org/wiki/Javier_P%C3%A9rez_de_Cu%C3%A9llar	https://www.wikidata.org/wiki/Q1259
2939	2022-11-21 21:40:49	cpb-aacip-507-vm42r3pt6h-transcript.ann	Middle East	location	1	https://en.wikipedia.org/wiki/Middle_East	https://www.wikidata.org/wiki/Q7204
2940	2022-11-21 21:40:51	cpb-aacip-507-vm42r3pt6h-transcript.ann	Syria	location	1	https://en.wikipedia.org/wiki/Syria	https://www.wikidata.org/wiki/Q858
2941	2022-11-21 21:40:54	cpb-aacip-507-vm42r3pt6h-transcript.ann	Lebanon	location	2	https://en.wikipedia.org/wiki/Lebanon	https://www.wikidata.org/wiki/Q822
2942	2022-11-21 21:41:11	cpb-aacip-507-vm42r3pt6h-transcript.ann	Terry Anderson	person	1	https://en.wikipedia.org/wiki/Terry_A._Anderson	https://www.wikidata.org/wiki/Q7704033
2943	2022-11-21 21:41:47	cpb-aacip-507-vm42r3pt6h-transcript.ann	Kennedy Airport	location	1	https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport	https://www.wikidata.org/wiki/Q8685
2944	2022-11-21 21:41:55	cpb-aacip-507-vm42r3pt6h-transcript.ann	Anderson	person	1	https://en.wikipedia.org/wiki/Terry_A._Anderson	https://www.wikidata.org/wiki/Q7704033
2945	2022-11-21 21:42:13	cpb-aacip-507-vm42r3pt6h-transcript.ann	Gulf War	event	1	https://en.wikipedia.org/wiki/Gulf_War	https://www.wikidata.org/wiki/Q37643
2946	2022-11-21 21:43:25	cpb-aacip-507-vm42r3pt6h-transcript.ann	President Bush	person	2	https://en.wikipedia.org/wiki/George_H._W._Bush	https://www.wikidata.org/wiki/Q23505
2947	2022-11-21 21:43:34	cpb-aacip-507-vm42r3pt6h-transcript.ann	Chicago	location	1	https://en.wikipedia.org/wiki/Chicago	https://www.wikidata.org/wiki/Q1297
2948	2022-11-21 21:43:45	cpb-aacip-507-vm42r3pt6h-transcript.ann	Chicago Mercantile Exchange	organization	1	https://en.wikipedia.org/wiki/Chicago_Mercantile_Exchange	https://www.wikidata.org/wiki/Q1071967
2949	2022-11-21 21:43:52	cpb-aacip-507-vm42r3pt6h-transcript.ann	PRESIDENT BUSH	person	1	https://en.wikipedia.org/wiki/George_H._W._Bush	https://www.wikidata.org/wiki/Q23505
2950	2022-11-21 21:43:56	cpb-aacip-507-vm42r3pt6h-transcript.ann	America	location	2	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
2951	2022-11-21 21:44:19	cpb-aacip-507-vm42r3pt6h-transcript.ann	Patrick Buchanan	person	1	https://en.wikipedia.org/wiki/Pat_Buchanan	https://www.wikidata.org/wiki/Q149127
2952	2022-11-21 21:44:29	cpb-aacip-507-vm42r3pt6h-transcript.ann	Concord, New Hampshire	location	1	https://en.wikipedia.org/wiki/Concord,_New_Hampshire	https://www.wikidata.org/wiki/Q28249
2953	2022-11-21 21:44:36	cpb-aacip-507-vm42r3pt6h-transcript.ann	Buchanan	person	1	https://en.wikipedia.org/wiki/Pat_Buchanan	https://www.wikidata.org/wiki/Q149127
2954	2022-11-21 21:44:53	cpb-aacip-507-vm42r3pt6h-transcript.ann	U.S. Supreme Court	organization	1	https://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States	https://www.wikidata.org/wiki/Q11201
2955	2022-11-21 21:45:04	cpb-aacip-507-vm42r3pt6h-transcript.ann	Federal Trade Commission	organization	3	https://en.wikipedia.org/wiki/Federal_Trade_Commission	https://www.wikidata.org/wiki/Q786713
2956	2022-11-21 21:45:57	cpb-aacip-507-vm42r3pt6h-transcript.ann	TRW	organization	10	https://en.wikipedia.org/wiki/Experian	https://www.wikidata.org/wiki/Q692157
2957	2022-11-21 21:47:17	cpb-aacip-507-vm42r3pt6h-transcript.ann	Ansan Suchi	person	1	https://en.wikipedia.org/wiki/Aung_San_Suu_Kyi	https://www.wikidata.org/wiki/Q36740
2958	2022-11-21 21:47:35	cpb-aacip-507-vm42r3pt6h-transcript.ann	Burma	location	3	https://en.wikipedia.org/wiki/Myanmar	https://www.wikidata.org/wiki/Q836
2959	2022-11-21 21:47:48	cpb-aacip-507-vm42r3pt6h-transcript.ann	Oslo, Norway	location	1	https://en.wikipedia.org/wiki/Oslo	https://www.wikidata.org/wiki/Q585
2960	2022-11-21 21:48:27	cpb-aacip-507-vm42r3pt6h-transcript.ann	Burmese capital	location	1	https://en.wikipedia.org/wiki/Yangon	https://www.wikidata.org/wiki/Q37995
2961	2022-11-21 21:48:31	cpb-aacip-507-vm42r3pt6h-transcript.ann	William Kennedy Smith rape trial	event	1		
2962	2022-11-21 21:48:34	cpb-aacip-507-vm42r3pt6h-transcript.ann	FOCUS - TV TRIAL	program_title	1		
2963	2022-11-21 21:48:43	cpb-aacip-507-vm42r3pt6h-transcript.ann	John F. Kennedy	person	1	https://en.wikipedia.org/wiki/John_F._Kennedy	https://www.wikidata.org/wiki/Q9696
2964	2022-11-21 21:50:00	cpb-aacip-507-vm42r3pt6h-transcript.ann	Senator Edward Kennedy	person	1	https://en.wikipedia.org/wiki/Ted_Kennedy	https://www.wikidata.org/wiki/Q134549
2965	2022-11-21 21:50:11	cpb-aacip-507-vm42r3pt6h-transcript.ann	West Palm Beach, Florida	location	1	https://en.wikipedia.org/wiki/West_Palm_Beach,_Florida	https://www.wikidata.org/wiki/Q163749
2966	2022-11-21 21:50:48	cpb-aacip-507-vm42r3pt6h-transcript.ann	trial of William Kennedy Smith	event	1		
2967	2022-11-21 21:51:00	cpb-aacip-507-vm42r3pt6h-transcript.ann	Palm Beach	location	1	https://en.wikipedia.org/wiki/Palm_Beach,_Florida	https://www.wikidata.org/wiki/Q695411
2968	2022-11-21 21:51:35	cpb-aacip-507-vm42r3pt6h-transcript.ann	prosecutor Moira Lasch	person	1		
2969	2022-11-21 21:51:38	cpb-aacip-507-vm42r3pt6h-transcript.ann	MS. LASCH	person	9		
2970	2022-11-21 21:51:42	cpb-aacip-507-vm42r3pt6h-transcript.ann	Smith Trial	event	1		
2971	2022-11-21 21:51:46	cpb-aacip-507-vm42r3pt6h-transcript.ann	Florida	location	4	https://en.wikipedia.org/wiki/Florida	https://www.wikidata.org/wiki/Q812
2972	2022-11-21 21:51:53	cpb-aacip-507-vm42r3pt6h-transcript.ann	Smith	person	3	https://en.wikipedia.org/wiki/William_Kennedy_Smith	https://www.wikidata.org/wiki/Q3568759
2973	2022-11-21 21:52:06	cpb-aacip-507-vm42r3pt6h-transcript.ann	Kennedy compound	location	1		
2974	2022-11-21 21:52:10	cpb-aacip-507-vm42r3pt6h-transcript.ann	SMITH	person	10	https://en.wikipedia.org/wiki/William_Kennedy_Smith	https://www.wikidata.org/wiki/Q3568759
2975	2022-11-21 21:52:14	cpb-aacip-507-vm42r3pt6h-transcript.ann	WILLIAM SMITH	person	1	https://en.wikipedia.org/wiki/William_Kennedy_Smith	https://www.wikidata.org/wiki/Q3568759
2976	2022-11-21 21:53:00	cpb-aacip-507-vm42r3pt6h-transcript.ann	Ellen Hume	person	4		
2977	2022-11-21 21:53:25	cpb-aacip-507-vm42r3pt6h-transcript.ann	Shorenstein-Barone Center on Press & Politics	organization	1	https://en.wikipedia.org/wiki/Shorenstein_Center_on_Media,_Politics_and_Public_Policy	https://www.wikidata.org/wiki/Q16980880
2978	2022-11-21 21:53:42	cpb-aacip-507-vm42r3pt6h-transcript.ann	Harvard University	organization	1	https://en.wikipedia.org/wiki/Harvard_University	https://www.wikidata.org/wiki/Q13371
2979	2022-11-21 21:55:37	cpb-aacip-507-vm42r3pt6h-transcript.ann	Ann Lewis	person	8	https://en.wikipedia.org/wiki/Ann_Lewis	https://www.wikidata.org/wiki/Q4766506
2980	2022-11-21 21:55:40	cpb-aacip-507-vm42r3pt6h-transcript.ann	Boston	location	1	https://en.wikipedia.org/wiki/Boston	https://www.wikidata.org/wiki/Q100
2981	2022-11-21 21:55:59	cpb-aacip-507-vm42r3pt6h-transcript.ann	Steven Brill	person	6	https://en.wikipedia.org/wiki/Steven_Brill_(journalist)	https://www.wikidata.org/wiki/Q7614513
2982	2022-11-21 21:56:07	cpb-aacip-507-vm42r3pt6h-transcript.ann	Court TV	organization	4	https://en.wikipedia.org/wiki/Court_TV	https://www.wikidata.org/wiki/Q60656247
2983	2022-11-21 21:56:24	cpb-aacip-507-vm42r3pt6h-transcript.ann	Susan Xenarios	person	5		
2984	2022-11-21 21:56:40	cpb-aacip-507-vm42r3pt6h-transcript.ann	Rape Intervention Program	organization	1		
2985	2022-11-21 21:57:01	cpb-aacip-507-vm42r3pt6h-transcript.ann	St. Luke's Roosevelt Hospital	organization	1	https://en.wikipedia.org/wiki/Mount_Sinai_Morningside	https://www.wikidata.org/wiki/Q41559830
2986	2022-11-21 21:57:04	cpb-aacip-507-vm42r3pt6h-transcript.ann	New York City	location	1	https://en.wikipedia.org/wiki/New_York_City	https://www.wikidata.org/wiki/Q60
2987	2022-11-21 21:57:06	cpb-aacip-507-vm42r3pt6h-transcript.ann	CNN	organization	10	https://en.wikipedia.org/wiki/CNN	https://www.wikidata.org/wiki/Q48340
2988	2022-11-21 21:57:15	cpb-aacip-507-vm42r3pt6h-transcript.ann	MR. BRILL	person	18	https://en.wikipedia.org/wiki/Steven_Brill_(journalist)	https://www.wikidata.org/wiki/Q7614513
2989	2022-11-21 21:57:17	cpb-aacip-507-vm42r3pt6h-transcript.ann	United States	location	3	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
2990	2022-11-21 21:57:32	cpb-aacip-507-vm42r3pt6h-transcript.ann	MS. HUME	person	4		
2991	2022-11-21 21:57:34	cpb-aacip-507-vm42r3pt6h-transcript.ann	PBS	organization	1	https://en.wikipedia.org/wiki/PBS	https://www.wikidata.org/wiki/Q215616
2992	2022-11-21 21:57:38	cpb-aacip-507-vm42r3pt6h-transcript.ann	Ellen	person	6		
2993	2022-11-21 21:58:03	cpb-aacip-507-vm42r3pt6h-transcript.ann	Noriega trial	event	2		
2994	2022-11-21 21:58:16	cpb-aacip-507-vm42r3pt6h-transcript.ann	S&L crisis	event	1	https://en.wikipedia.org/wiki/Savings_and_loan_crisis	https://www.wikidata.org/wiki/Q1326489
2995	2022-11-21 21:58:34	cpb-aacip-507-vm42r3pt6h-transcript.ann	MS. LEWIS	person	6	https://en.wikipedia.org/wiki/Ann_Lewis	https://www.wikidata.org/wiki/Q4766506
2996	2022-11-21 21:58:52	cpb-aacip-507-vm42r3pt6h-transcript.ann	Lindburgh trial	event	1		
2997	2022-11-21 21:59:21	cpb-aacip-507-vm42r3pt6h-transcript.ann	Clarence Thomas-Anita Hill hearings	event	1	https://en.wikipedia.org/wiki/Clarence_Thomas_Supreme_Court_nomination	https://www.wikidata.org/wiki/Q5126773
2998	2022-11-21 21:59:30	cpb-aacip-507-vm42r3pt6h-transcript.ann	Long Dong Silver	person	1	https://en.wikipedia.org/wiki/Long_Dong_Silver	https://www.wikidata.org/wiki/Q1346315
2999	2022-11-21 21:59:32	cpb-aacip-507-vm42r3pt6h-transcript.ann	Constitution	publication_title	1	https://en.wikipedia.org/wiki/Constitution_of_the_United_States	https://www.wikidata.org/wiki/Q11698
3000	2022-11-21 21:59:35	cpb-aacip-507-vm42r3pt6h-transcript.ann	El Salvador	location	1	https://en.wikipedia.org/wiki/El_Salvador	https://www.wikidata.org/wiki/Q792
3001	2022-11-21 21:59:45	cpb-aacip-507-vm42r3pt6h-transcript.ann	Palm Beach trial	event	1		
3002	2022-11-21 21:59:49	cpb-aacip-507-vm42r3pt6h-transcript.ann	Moira Lasch	person	1		
3003	2022-11-21 22:00:05	cpb-aacip-507-vm42r3pt6h-transcript.ann	Roy Black	person	1	https://en.wikipedia.org/wiki/Roy_Black_(attorney)	https://www.wikidata.org/wiki/Q5578473
3004	2022-11-21 22:00:07	cpb-aacip-507-vm42r3pt6h-transcript.ann	MS. XENARIOS	person	9		
3005	2022-11-22 14:00:59	cpb-aacip-507-vm42r3pt6h-transcript.ann	Mr. Brill	person	1	https://en.wikipedia.org/wiki/Steven_Brill_(journalist)	https://www.wikidata.org/wiki/Q7614513
3006	2022-11-22 14:01:02	cpb-aacip-507-vm42r3pt6h-transcript.ann	William Kennedy Smith trial	event	1		
3007	2022-11-22 14:01:04	cpb-aacip-507-vm42r3pt6h-transcript.ann	New York Times	publication_title	2	https://en.wikipedia.org/wiki/The_New_York_Times	https://www.wikidata.org/wiki/Q9684
3008	2022-11-22 14:01:17	cpb-aacip-507-vm42r3pt6h-transcript.ann	Anita Hill- Clarence Thomas hearings	event	1	https://en.wikipedia.org/wiki/Clarence_Thomas_Supreme_Court_nomination	https://www.wikidata.org/wiki/Q5126773
3009	2022-11-22 14:02:28	cpb-aacip-507-vm42r3pt6h-transcript.ann	Current Affair	program_title	1	https://en.wikipedia.org/wiki/A_Current_Affair_(American_TV_program)	https://www.wikidata.org/wiki/Q4656228
3010	2022-11-22 14:02:44	cpb-aacip-507-vm42r3pt6h-transcript.ann	Susan	person	1		
3011	2022-11-22 14:02:49	cpb-aacip-507-vm42r3pt6h-transcript.ann	Jim	person	2	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
3012	2022-11-22 14:02:52	cpb-aacip-507-vm42r3pt6h-transcript.ann	PLEDGE BREAK SEGMENT	program_title	1		
3013	2022-11-22 14:02:56	cpb-aacip-507-vm42r3pt6h-transcript.ann	Russia	location	3	https://en.wikipedia.org/wiki/Russia	https://www.wikidata.org/wiki/Q159
3014	2022-11-22 14:03:11	cpb-aacip-507-vm42r3pt6h-transcript.ann	Soviet government	organization	1	https://en.wikipedia.org/wiki/Government_of_the_Soviet_Union	https://www.wikidata.org/wiki/Q2148
3015	2022-11-22 14:03:25	cpb-aacip-507-vm42r3pt6h-transcript.ann	Russian President Yeltsin	person	1	https://en.wikipedia.org/wiki/Boris_Yeltsin	https://www.wikidata.org/wiki/Q34453
3016	2022-11-22 14:03:30	cpb-aacip-507-vm42r3pt6h-transcript.ann	Soviets	organization	1	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
3017	2022-11-22 14:04:59	cpb-aacip-507-vm42r3pt6h-transcript.ann	Ministry of Defense	organization	1	https://en.wikipedia.org/wiki/Ministry_of_Defense_(Soviet_Union)	https://www.wikidata.org/wiki/Q4294505
3018	2022-11-22 14:05:00	cpb-aacip-507-vm42r3pt6h-transcript.ann	FOCUS - DISCREDITED	program_title	1		
3019	2022-11-22 14:05:03	cpb-aacip-507-vm42r3pt6h-transcript.ann	MR. HOLMAN	person	18	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
3020	2022-11-22 14:06:34	cpb-aacip-507-vm42r3pt6h-transcript.ann	Equifax CBI	organization	2	https://en.wikipedia.org/wiki/Equifax	https://www.wikidata.org/wiki/Q5384453
3021	2022-11-22 14:06:47	cpb-aacip-507-vm42r3pt6h-transcript.ann	Trans Union	organization	1	https://en.wikipedia.org/wiki/TransUnion	https://www.wikidata.org/wiki/Q7833641
3022	2022-11-22 14:07:11	cpb-aacip-507-vm42r3pt6h-transcript.ann	ED MIERZWINSKI	person	3		
3023	2022-11-22 14:07:25	cpb-aacip-507-vm42r3pt6h-transcript.ann	Public Interest Research Group	organization	3	https://en.wikipedia.org/wiki/Public_Interest_Research_Group	https://www.wikidata.org/wiki/Q7257425
3024	2022-11-22 14:07:27	cpb-aacip-507-vm42r3pt6h-transcript.ann	Ed Mierzwinski	person	1		
3025	2022-11-22 14:07:40	cpb-aacip-507-vm42r3pt6h-transcript.ann	Consumers Union	organization	2	https://en.wikipedia.org/wiki/Consumer_Reports	https://www.wikidata.org/wiki/Q1957782
3026	2022-11-22 14:08:14	cpb-aacip-507-vm42r3pt6h-transcript.ann	BARRY CONNELLY	person	1		
3027	2022-11-22 14:08:32	cpb-aacip-507-vm42r3pt6h-transcript.ann	Associated Credit Bureaus	organization	2	https://en.wikipedia.org/wiki/Consumer_Data_Industry_Association	https://www.wikidata.org/wiki/Q5164654
3028	2022-11-22 14:08:34	cpb-aacip-507-vm42r3pt6h-transcript.ann	Barry Connelly	person	1		
3029	2022-11-22 14:08:36	cpb-aacip-507-vm42r3pt6h-transcript.ann	MR. CONNELLY	person	1		
3030	2022-11-22 14:08:49	cpb-aacip-507-vm42r3pt6h-transcript.ann	URSULA DANIELS	person	4		
3031	2022-11-22 14:09:08	cpb-aacip-507-vm42r3pt6h-transcript.ann	US Purg	organization	1	https://en.wikipedia.org/wiki/Public_Interest_Research_Group	https://www.wikidata.org/wiki/Q7257425
3032	2022-11-22 14:09:10	cpb-aacip-507-vm42r3pt6h-transcript.ann	Ursula Daniels	person	2		
3033	2022-11-22 14:09:24	cpb-aacip-507-vm42r3pt6h-transcript.ann	Daniels	person	4		
