guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-6h4cn6zk04-transcript.ann	T21	organization	748	764	Senate Committee	https://en.wikipedia.org/wiki/Congressional_committees_investigating_the_Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q16827753
cpb-aacip-507-6h4cn6zk04-transcript.ann	T22	organization	837	862	World Health Organization	https://en.wikipedia.org/wiki/World_Health_Organization	https://www.wikidata.org/wiki/Q7817
cpb-aacip-507-6h4cn6zk04-transcript.ann	T23	person	873	890	Dr. Jonathan Mann		
cpb-aacip-507-6h4cn6zk04-transcript.ann	T24	title	892	904	News Summary		
cpb-aacip-507-6h4cn6zk04-transcript.ann	T25	person	907	914	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6h4cn6zk04-transcript.ann	T26	person	916	928	Albert Hakim	https://en.wikipedia.org/wiki/Albert_Hakim	https://www.wikidata.org/wiki/Q4710394
cpb-aacip-507-6h4cn6zk04-transcript.ann	T27	event	962	984	Iran-contra operations	https://en.wikipedia.org/wiki/Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q273659
cpb-aacip-507-6h4cn6zk04-transcript.ann	T28	location	1033	1037	Iran	https://en.wikipedia.org/wiki/Iran	https://www.wikidata.org/wiki/Q794
cpb-aacip-507-6h4cn6zk04-transcript.ann	T29	person	1067	1079	Oliver North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T30	person	1092	1097	Hakim	https://en.wikipedia.org/wiki/Albert_Hakim	https://www.wikidata.org/wiki/Q4710394
cpb-aacip-507-6h4cn6zk04-transcript.ann	T31	person	1185	1199	Lt. Col. North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T32	organization	1209	1234	National Security Council	https://en.wikipedia.org/wiki/United_States_National_Security_Council	https://www.wikidata.org/wiki/Q851756
cpb-aacip-507-6h4cn6zk04-transcript.ann	T33	person	1299	1304	North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T34	person	1334	1339	North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T35	person	1351	1363	ALBERT HAKIM	https://en.wikipedia.org/wiki/Albert_Hakim	https://www.wikidata.org/wiki/Q4710394
cpb-aacip-507-6h4cn6zk04-transcript.ann	T36	organization	1382	1401	Sanford Tech. Corp.	https://en.wikipedia.org/wiki/STTGI	https://www.wikidata.org/wiki/Q7394851
cpb-aacip-507-6h4cn6zk04-transcript.ann	T37	person	1432	1437	Ollie	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T38	person	1586	1591	Ollie	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T39	person	1746	1751	Ollie	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T40	person	1891	1898	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6h4cn6zk04-transcript.ann	T41	person	1900	1905	Hakim	https://en.wikipedia.org/wiki/Albert_Hakim	https://www.wikidata.org/wiki/Q4710394
cpb-aacip-507-6h4cn6zk04-transcript.ann	T42	person	1928	1944	President Reagan	https://en.wikipedia.org/wiki/Ronald_Reagan	https://www.wikidata.org/wiki/Q9960
cpb-aacip-507-6h4cn6zk04-transcript.ann	T43	person	2003	2046	Assistant Secretary of State Elliott Abrams	https://en.wikipedia.org/wiki/Elliott_Abrams	https://www.wikidata.org/wiki/Q1263846
cpb-aacip-507-6h4cn6zk04-transcript.ann	T44	person	2087	2120	Secretary of State George Schultz	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
cpb-aacip-507-6h4cn6zk04-transcript.ann	T45	person	2178	2184	Abrams	https://en.wikipedia.org/wiki/Elliott_Abrams	https://www.wikidata.org/wiki/Q1263846
cpb-aacip-507-6h4cn6zk04-transcript.ann	T46	organization	2230	2238	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-6h4cn6zk04-transcript.ann	T47	person	2240	2243	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6h4cn6zk04-transcript.ann	T48	person	2247	2253	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6h4cn6zk04-transcript.ann	T49	organization	2259	2290	Iran-contra Independent Counsel	https://en.wikipedia.org/wiki/Congressional_committees_investigating_the_Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q16827753
cpb-aacip-507-6h4cn6zk04-transcript.ann	T49	organization	2259	2290	Iran-contra Independent Counsel	https://en.wikipedia.org/wiki/United_States_Department_of_Justice_Office_of_Special_Counsel	https://www.wikidata.org/wiki/Q7863164
cpb-aacip-507-6h4cn6zk04-transcript.ann	T50	organization	2301	2318	Select Committees	https://en.wikipedia.org/wiki/Congressional_committees_investigating_the_Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q16827753
cpb-aacip-507-6h4cn6zk04-transcript.ann	T51	person	2350	2362	Oliver North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T52	person	2364	2378	Lawrence Walsh	https://en.wikipedia.org/wiki/Lawrence_Walsh	https://www.wikidata.org/wiki/Q521032
cpb-aacip-507-6h4cn6zk04-transcript.ann	T53	organization	2392	2397	House	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
cpb-aacip-507-6h4cn6zk04-transcript.ann	T54	organization	2402	2418	Senate Committee	https://en.wikipedia.org/wiki/Congressional_committees_investigating_the_Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q16827753
cpb-aacip-507-6h4cn6zk04-transcript.ann	T55	organization	2507	2524	National Security	https://en.wikipedia.org/wiki/United_States_National_Security_Council	https://www.wikidata.org/wiki/Q851756
cpb-aacip-507-6h4cn6zk04-transcript.ann	T56	event	2553	2571	Iran-contra affair	https://en.wikipedia.org/wiki/Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q273659
cpb-aacip-507-6h4cn6zk04-transcript.ann	T57	person	2575	2589	LAWRENCE WALSH	https://en.wikipedia.org/wiki/Lawrence_Walsh	https://www.wikidata.org/wiki/Q521032
cpb-aacip-507-6h4cn6zk04-transcript.ann	T58	organization	2591	2610	Independent Counsel	https://en.wikipedia.org/wiki/United_States_Department_of_Justice_Office_of_Special_Counsel	https://www.wikidata.org/wiki/Q7863164
cpb-aacip-507-6h4cn6zk04-transcript.ann	T59	person	2658	2668	Col. North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T60	organization	2873	2882	Committee	https://en.wikipedia.org/wiki/Congressional_committees_investigating_the_Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q16827753
cpb-aacip-507-6h4cn6zk04-transcript.ann	T61	person	2916	2934	Admiral Poindexter	https://en.wikipedia.org/wiki/John_Poindexter	https://www.wikidata.org/wiki/Q348163
cpb-aacip-507-6h4cn6zk04-transcript.ann	T62	person	2984	2994	Col. North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T63	person	2998	3004	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6h4cn6zk04-transcript.ann	T64	organization	3010	3026	Senate Committee	https://en.wikipedia.org/wiki/Congressional_committees_investigating_the_Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q16827753
cpb-aacip-507-6h4cn6zk04-transcript.ann	T65	person	3055	3060	North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T66	person	3132	3153	Senator Warren Rudman	https://en.wikipedia.org/wiki/Warren_Rudman	https://www.wikidata.org/wiki/Q60547
cpb-aacip-507-6h4cn6zk04-transcript.ann	T67	person	3221	3226	North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T68	person	3228	3233	North	https://en.wikipedia.org/wiki/Oliver_North	https://www.wikidata.org/wiki/Q431223
cpb-aacip-507-6h4cn6zk04-transcript.ann	T69	organization	3264	3277	Federal Court	https://en.wikipedia.org/wiki/Federal_judiciary_of_the_United_States	https://www.wikidata.org/wiki/Q194907
cpb-aacip-507-6h4cn6zk04-transcript.ann	T70	location	3281	3291	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-6h4cn6zk04-transcript.ann	T71	organization	3359	3378	Independent Counsel	https://en.wikipedia.org/wiki/United_States_Department_of_Justice_Office_of_Special_Counsel	https://www.wikidata.org/wiki/Q7863164
cpb-aacip-507-6h4cn6zk04-transcript.ann	T72	person	3452	3459	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6h4cn6zk04-transcript.ann	T73	organization	3465	3483	government of Iraq	https://en.wikipedia.org/wiki/Federal_government_of_Iraq	https://www.wikidata.org/wiki/Q1672351
cpb-aacip-507-6h4cn6zk04-transcript.ann	T74	organization	3598	3606	Pentagon	https://en.wikipedia.org/wiki/The_Pentagon	https://www.wikidata.org/wiki/Q11208
cpb-aacip-507-6h4cn6zk04-transcript.ann	T75	location	3629	3633	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-6h4cn6zk04-transcript.ann	T76	organization	3672	3676	navy	https://en.wikipedia.org/wiki/United_States_Navy	https://www.wikidata.org/wiki/Q11220
cpb-aacip-507-6h4cn6zk04-transcript.ann	T77	location	3838	3842	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-6h4cn6zk04-transcript.ann	T78	location	3905	3909	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-6h4cn6zk04-transcript.ann	T79	person	3921	3927	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6h4cn6zk04-transcript.ann	T80	location	3931	3939	New York	https://en.wikipedia.org/wiki/New_York_City	https://www.wikidata.org/wiki/Q60
cpb-aacip-507-6h4cn6zk04-transcript.ann	T81	person	4005	4017	Mario Biaggi	https://en.wikipedia.org/wiki/Mario_Biaggi	https://www.wikidata.org/wiki/Q11880937
cpb-aacip-507-6h4cn6zk04-transcript.ann	T82	organization	4062	4081	Wedtech Corporation	https://en.wikipedia.org/wiki/Wedtech_scandal	https://www.wikidata.org/wiki/Q7979259
cpb-aacip-507-6h4cn6zk04-transcript.ann	T83	location	4085	4093	New York	https://en.wikipedia.org/wiki/New_York_City	https://www.wikidata.org/wiki/Q60
cpb-aacip-507-6h4cn6zk04-transcript.ann	T84	organization	4126	4133	Wedtech	https://en.wikipedia.org/wiki/Wedtech_scandal	https://www.wikidata.org/wiki/Q7979259
cpb-aacip-507-6h4cn6zk04-transcript.ann	T85	person	4235	4263	Attorney General Edwin Meese	https://en.wikipedia.org/wiki/Edwin_Meese	https://www.wikidata.org/wiki/Q709641
cpb-aacip-507-6h4cn6zk04-transcript.ann	T86	person	4302	4308	Biaggi	https://en.wikipedia.org/wiki/Mario_Biaggi	https://www.wikidata.org/wiki/Q11880937
cpb-aacip-507-6h4cn6zk04-transcript.ann	T87	organization	4339	4346	Wedtech	https://en.wikipedia.org/wiki/Wedtech_scandal	https://www.wikidata.org/wiki/Q7979259
cpb-aacip-507-6h4cn6zk04-transcript.ann	T88	organization	4409	4415	Biaggi	https://en.wikipedia.org/wiki/Mario_Biaggi	https://www.wikidata.org/wiki/Q11880937
cpb-aacip-507-6h4cn6zk04-transcript.ann	T89	person	4486	4502	RUDOLPH GIULIANI	https://en.wikipedia.org/wiki/Rudy_Giuliani	https://www.wikidata.org/wiki/Q212648
cpb-aacip-507-6h4cn6zk04-transcript.ann	T90	location	4504	4508	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-6h4cn6zk04-transcript.ann	T91	person	4823	4840	Rep. MARIO BIAGGI	https://en.wikipedia.org/wiki/Mario_Biaggi	https://www.wikidata.org/wiki/Q11880937
cpb-aacip-507-6h4cn6zk04-transcript.ann	T92	location	4846	4854	New York	https://en.wikipedia.org/wiki/New_York_City	https://www.wikidata.org/wiki/Q60
cpb-aacip-507-6h4cn6zk04-transcript.ann	T93	person	5216	5222	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6h4cn6zk04-transcript.ann	T94	organization	5226	5246	U.S. Foreign Service	https://en.wikipedia.org/wiki/United_States_Foreign_Service	https://www.wikidata.org/wiki/Q3480437
cpb-aacip-507-6h4cn6zk04-transcript.ann	T95	location	5301	5305	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-6h4cn6zk04-transcript.ann	T96	location	5378	5388	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-6h4cn6zk04-transcript.ann	T97	person	5427	5442	Bernard Fennell		
cpb-aacip-507-6h4cn6zk04-transcript.ann	T98	organization	5454	5470	State Department	https://en.wikipedia.org/wiki/United_States_Department_of_State	https://www.wikidata.org/wiki/Q789915
cpb-aacip-507-6h4cn6zk04-transcript.ann	T99	location	5620	5633	Madrid, Spain	https://en.wikipedia.org/wiki/Madrid	https://www.wikidata.org/wiki/Q2807
cpb-aacip-507-6h4cn6zk04-transcript.ann	T100	person	5637	5644	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6h4cn6zk04-transcript.ann	T101	person	5646	5672	The Reverend Leon Sullivan	https://en.wikipedia.org/wiki/Leon_Sullivan	https://www.wikidata.org/wiki/Q2460277
cpb-aacip-507-6h4cn6zk04-transcript.ann	T102	location	5742	5754	South Africa	https://en.wikipedia.org/wiki/South_Africa	https://www.wikidata.org/wiki/Q258
cpb-aacip-507-6h4cn6zk04-transcript.ann	T103	location	5770	5774	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-6h4cn6zk04-transcript.ann	T104	location	5818	5828	Washington	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
cpb-aacip-507-6h4cn6zk04-transcript.ann	T105	location	5844	5856	Philadelphia	https://en.wikipedia.org/wiki/Philadelphia	https://www.wikidata.org/wiki/Q1345
cpb-aacip-507-6h4cn6zk04-transcript.ann	T106	organization	5885	5900	U.S. Government	https://en.wikipedia.org/wiki/Federal_government_of_the_United_States	https://www.wikidata.org/wiki/Q48525
cpb-aacip-507-6h4cn6zk04-transcript.ann	T107	location	5965	5977	South Africa	https://en.wikipedia.org/wiki/South_Africa	https://www.wikidata.org/wiki/Q258
cpb-aacip-507-6h4cn6zk04-transcript.ann	T108	person	5979	5987	Sullivan	https://en.wikipedia.org/wiki/Leon_Sullivan	https://www.wikidata.org/wiki/Q2460277
cpb-aacip-507-6h4cn6zk04-transcript.ann	T109	person	6063	6081	Rev. LEON SULLIVAN	https://en.wikipedia.org/wiki/Leon_Sullivan	https://www.wikidata.org/wiki/Q2460277
cpb-aacip-507-6h4cn6zk04-transcript.ann	T110	title	6141	6150	apartheid	https://en.wikipedia.org/wiki/Apartheid	https://www.wikidata.org/wiki/Q11409
cpb-aacip-507-6h4cn6zk04-transcript.ann	T111	location	6278	6290	South Africa	https://en.wikipedia.org/wiki/South_Africa	https://www.wikidata.org/wiki/Q258
cpb-aacip-507-6h4cn6zk04-transcript.ann	T112	person	6417	6424	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6h4cn6zk04-transcript.ann	T113	location	6426	6432	Canada	https://en.wikipedia.org/wiki/Canada	https://www.wikidata.org/wiki/Q16
cpb-aacip-507-6h4cn6zk04-transcript.ann	T114	location	6515	6521	Quebec	https://en.wikipedia.org/wiki/Quebec	https://www.wikidata.org/wiki/Q176
cpb-aacip-507-6h4cn6zk04-transcript.ann	T115	title	6545	6566	Canadian Constitution	https://en.wikipedia.org/wiki/Constitution_of_Canada	https://www.wikidata.org/wiki/Q899061
cpb-aacip-507-6h4cn6zk04-transcript.ann	T116	organization	6701	6707	Quebec	https://en.wikipedia.org/wiki/Quebec	https://www.wikidata.org/wiki/Q176
cpb-aacip-507-6h4cn6zk04-transcript.ann	T117	location	6726	6732	Canada	https://en.wikipedia.org/wiki/Canada	https://www.wikidata.org/wiki/Q16
cpb-aacip-507-6h4cn6zk04-transcript.ann	T118	location	6858	6864	Canada	https://en.wikipedia.org/wiki/Canada	https://www.wikidata.org/wiki/Q16
cpb-aacip-507-6h4cn6zk04-transcript.ann	T119	location	7029	7035	Quebec	https://en.wikipedia.org/wiki/Quebec	https://www.wikidata.org/wiki/Q176
cpb-aacip-507-6h4cn6zk04-transcript.ann	T120	location	7074	7080	Canada	https://en.wikipedia.org/wiki/Canada	https://www.wikidata.org/wiki/Q16
cpb-aacip-507-6h4cn6zk04-transcript.ann	T121	person	6626	6655	Prime Minister Brian Mulroney	https://en.wikipedia.org/wiki/Brian_Mulroney	https://www.wikidata.org/wiki/Q128563
cpb-aacip-507-6h4cn6zk04-transcript.ann	T122	person	7110	7116	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6h4cn6zk04-transcript.ann	T123	person	7118	7134	President Reagan	https://en.wikipedia.org/wiki/Ronald_Reagan	https://www.wikidata.org/wiki/Q9960
cpb-aacip-507-6h4cn6zk04-transcript.ann	T124	location	7147	7152	Italy	https://en.wikipedia.org/wiki/Italy	https://www.wikidata.org/wiki/Q38
cpb-aacip-507-6h4cn6zk04-transcript.ann	T125	location	7203	7209	Venice	https://en.wikipedia.org/wiki/Venice	https://www.wikidata.org/wiki/Q641
cpb-aacip-507-6h4cn6zk04-transcript.ann	T126	person	7267	7277	Mr. Reagan	https://en.wikipedia.org/wiki/Ronald_Reagan	https://www.wikidata.org/wiki/Q9960
cpb-aacip-507-6h4cn6zk04-transcript.ann	T127	organization	7297	7308	White House	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
cpb-aacip-507-6h4cn6zk04-transcript.ann	T128	person	7517	7524	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6h4cn6zk04-transcript.ann	T129	location	7610	7632	Bismarck, North Dakota	https://en.wikipedia.org/wiki/Bismarck,_North_Dakota	https://www.wikidata.org/wiki/Q37066
cpb-aacip-507-6h4cn6zk04-transcript.ann	T130	location	7634	7638	U.S.	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
cpb-aacip-507-6h4cn6zk04-transcript.ann	T131	person	7655	7671	Bruce Van Sickle	https://en.wikipedia.org/wiki/Bruce_Van_Sickle	https://www.wikidata.org/wiki/Q4978388
cpb-aacip-507-6h4cn6zk04-transcript.ann	T132	organization	7685	7720	Federal Farmers Home Administration	https://en.wikipedia.org/wiki/Farmers_Home_Administration	https://www.wikidata.org/wiki/Q5435788
cpb-aacip-507-6h4cn6zk04-transcript.ann	T133	person	7939	7945	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6h4cn6zk04-transcript.ann	T134	person	7947	7961	Andres Segovia	https://en.wikipedia.org/wiki/Andr%C3%A9s_Segovia	https://www.wikidata.org/wiki/Q192529
cpb-aacip-507-6h4cn6zk04-transcript.ann	T135	location	8046	8059	Madrid, Spain	https://en.wikipedia.org/wiki/Madrid	https://www.wikidata.org/wiki/Q2807
cpb-aacip-507-6h4cn6zk04-transcript.ann	T136	person	8147	8161	Elliott Abrams	https://en.wikipedia.org/wiki/Elliott_Abrams	https://www.wikidata.org/wiki/Q1263846
cpb-aacip-507-6h4cn6zk04-transcript.ann	T137	person	8166	8178	Albert Hakim	https://en.wikipedia.org/wiki/Albert_Hakim	https://www.wikidata.org/wiki/Q4710394
cpb-aacip-507-6h4cn6zk04-transcript.ann	T138	person	8189	8195	Inouye	https://en.wikipedia.org/wiki/Daniel_Inouye	https://www.wikidata.org/wiki/Q312845
cpb-aacip-507-6h4cn6zk04-transcript.ann	T139	person	8200	8206	Rudman	https://en.wikipedia.org/wiki/Warren_Rudman	https://www.wikidata.org/wiki/Q60547
cpb-aacip-507-6h4cn6zk04-transcript.ann	T140	organization	8228	8253	World Health Organization	https://en.wikipedia.org/wiki/World_Health_Organization	https://www.wikidata.org/wiki/Q7817
cpb-aacip-507-6h4cn6zk04-transcript.ann	T141	title	8270	8290	Iran-contra Hearings	https://en.wikipedia.org/wiki/Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q273659
cpb-aacip-507-6h4cn6zk04-transcript.ann	T142	location	5604	5616	U.S. Embassy	https://en.wikipedia.org/wiki/List_of_diplomatic_missions_of_the_United_States	https://www.wikidata.org/wiki/Q468512
cpb-aacip-507-6h4cn6zk04-transcript.ann	T143	person	8293	8299	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6h4cn6zk04-transcript.ann	T144	event	8329	8349	Irna-contra hearings	https://en.wikipedia.org/wiki/Iran%E2%80%93Contra_affair	https://www.wikidata.org/wiki/Q273659
cpb-aacip-507-6h4cn6zk04-transcript.ann	T145	person	8408	8451	Assistant Secretary of State Elliott Abrams	https://en.wikipedia.org/wiki/Elliott_Abrams	https://www.wikidata.org/wiki/Q1263846
cpb-aacip-507-6h4cn6zk04-transcript.ann	T146	person	8468	8480	Albert Hakim	https://en.wikipedia.org/wiki/Albert_Hakim	https://www.wikidata.org/wiki/Q4710394
cpb-aacip-507-6h4cn6zk04-transcript.ann	T147	person	8509	8522	Judy Woodruff	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
cpb-aacip-507-6h4cn6zk04-transcript.ann	T148	person	8524	8528	Judy	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
cpb-aacip-507-6h4cn6zk04-transcript.ann	T149	person	8532	8545	JUDY WOODRUFF	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
cpb-aacip-507-6h4cn6zk04-transcript.ann	T150	person	8676	8702	Assistant Secretary Abrams	https://en.wikipedia.org/wiki/Elliott_Abrams	https://www.wikidata.org/wiki/Q1263846
cpb-aacip-507-6h4cn6zk04-transcript.ann	T151	organization	8733	8741	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-6h4cn6zk04-transcript.ann	T152	person	8969	8990	Senator William Cohen	https://en.wikipedia.org/wiki/William_Cohen	https://www.wikidata.org/wiki/Q710721
