index	timestamp	GUID	entity	type	instances	wiki_url	QID
2703	2022-11-21 20:50:01	cpb-aacip-507-vd6nz81n6r-transcript.ann	Amtrak	organization	5	https://en.wikipedia.org/wiki/Amtrak	https://www.wikidata.org/wiki/Q23239
2704	2022-11-21 20:50:16	cpb-aacip-507-vd6nz81n6r-transcript.ann	Saraland, Alabama	location	1	https://en.wikipedia.org/wiki/Saraland,_Alabama	https://www.wikidata.org/wiki/Q79259
2705	2022-11-21 20:50:25	cpb-aacip-507-vd6nz81n6r-transcript.ann	Mobile	location	1	https://en.wikipedia.org/wiki/Mobile,_Alabama	https://www.wikidata.org/wiki/Q79875
2706	2022-11-21 20:50:27	cpb-aacip-507-vd6nz81n6r-transcript.ann	Los Angeles	location	1	https://en.wikipedia.org/wiki/Los_Angeles	https://www.wikidata.org/wiki/Q65
2707	2022-11-21 20:50:38	cpb-aacip-507-vd6nz81n6r-transcript.ann	Miami	location	1	https://en.wikipedia.org/wiki/Miami	https://www.wikidata.org/wiki/Q8652
2708	2022-11-21 20:50:42	cpb-aacip-507-vd6nz81n6r-transcript.ann	Coast Guard	organization	1	https://en.wikipedia.org/wiki/United_States_Coast_Guard	https://www.wikidata.org/wiki/Q11224
2709	2022-11-21 20:51:12	cpb-aacip-507-vd6nz81n6r-transcript.ann	CLIFFORD BLACK	person	1		
2710	2022-11-21 20:51:24	cpb-aacip-507-vd6nz81n6r-transcript.ann	CSX Transportation	organization	1	https://en.wikipedia.org/wiki/CSX_Transportation	https://www.wikidata.org/wiki/Q856783
2711	2022-11-21 20:51:38	cpb-aacip-507-vd6nz81n6r-transcript.ann	National Transportation Safety Board	organization	1	https://en.wikipedia.org/wiki/National_Transportation_Safety_Board	https://www.wikidata.org/wiki/Q1053145
2712	2022-11-21 20:51:59	cpb-aacip-507-vd6nz81n6r-transcript.ann	Margaret	person	2	https://en.wikipedia.org/wiki/Margaret_Warner	https://www.wikidata.org/wiki/Q6760001
2713	2022-11-21 20:52:01	cpb-aacip-507-vd6nz81n6r-transcript.ann	Boris Yeltsin	person	4	https://en.wikipedia.org/wiki/Boris_Yeltsin	https://www.wikidata.org/wiki/Q34453
2714	2022-11-21 20:52:12	cpb-aacip-507-vd6nz81n6r-transcript.ann	Yeltsin	person	14	https://en.wikipedia.org/wiki/Boris_Yeltsin	https://www.wikidata.org/wiki/Q34453
2715	2022-11-21 20:52:25	cpb-aacip-507-vd6nz81n6r-transcript.ann	Russian parliament	organization	2	https://en.wikipedia.org/wiki/Federal_Assembly_(Russia)	https://www.wikidata.org/wiki/Q457869
2716	2022-11-21 20:52:52	cpb-aacip-507-vd6nz81n6r-transcript.ann	Alexander Rutskoi	person	2	https://en.wikipedia.org/wiki/Alexander_Rutskoy	https://www.wikidata.org/wiki/Q314116
2717	2022-11-21 20:52:54	cpb-aacip-507-vd6nz81n6r-transcript.ann	Mr. Clinton	person	4	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
2718	2022-11-21 20:53:12	cpb-aacip-507-vd6nz81n6r-transcript.ann	Georgia	location	3	https://en.wikipedia.org/wiki/Georgia_(country)	https://www.wikidata.org/wiki/Q230
2719	2022-11-21 20:53:28	cpb-aacip-507-vd6nz81n6r-transcript.ann	Sukhumi	location	1	https://en.wikipedia.org/wiki/Sukhumi	https://www.wikidata.org/wiki/Q40811
2720	2022-11-21 20:53:40	cpb-aacip-507-vd6nz81n6r-transcript.ann	Black Sea	location	1	https://en.wikipedia.org/wiki/Black_Sea	https://www.wikidata.org/wiki/Q166
2721	2022-11-21 20:54:05	cpb-aacip-507-vd6nz81n6r-transcript.ann	Congress	organization	16	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
2722	2022-11-21 20:54:15	cpb-aacip-507-vd6nz81n6r-transcript.ann	Vice President Gore	person	1	https://en.wikipedia.org/wiki/Al_Gore	https://www.wikidata.org/wiki/Q19673
2723	2022-11-21 20:54:18	cpb-aacip-507-vd6nz81n6r-transcript.ann	Mrs. Clinton	person	6	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
2724	2022-11-21 20:54:19	cpb-aacip-507-vd6nz81n6r-transcript.ann	White House	organization	6	https://en.wikipedia.org/wiki/White_House	https://www.wikidata.org/wiki/Q35525
2725	2022-11-21 20:54:21	cpb-aacip-507-vd6nz81n6r-transcript.ann	PRESIDENT CLINTON	person	2	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
2726	2022-11-21 20:54:32	cpb-aacip-507-vd6nz81n6r-transcript.ann	GOP	organization	1	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
2727	2022-11-21 20:54:34	cpb-aacip-507-vd6nz81n6r-transcript.ann	SEN. ROBERT DOLE	person	1	https://en.wikipedia.org/wiki/Bob_Dole	https://www.wikidata.org/wiki/Q319079
2728	2022-11-21 20:54:48	cpb-aacip-507-vd6nz81n6r-transcript.ann	REP. RICHARD ARMEY	person	1	https://en.wikipedia.org/wiki/Dick_Armey	https://www.wikidata.org/wiki/Q781336
2729	2022-11-21 20:54:50	cpb-aacip-507-vd6nz81n6r-transcript.ann	Texas	location	1	https://en.wikipedia.org/wiki/Texas	https://www.wikidata.org/wiki/Q1439
2730	2022-11-21 20:54:52	cpb-aacip-507-vd6nz81n6r-transcript.ann	America	location	7	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
2731	2022-11-21 20:55:06	cpb-aacip-507-vd6nz81n6r-transcript.ann	Gen. John Shalikashvili	person	1	https://en.wikipedia.org/wiki/John_Shalikashvili	https://www.wikidata.org/wiki/Q471428
2732	2022-11-21 20:55:17	cpb-aacip-507-vd6nz81n6r-transcript.ann	Joint Chiefs of Staff	organization	2	https://en.wikipedia.org/wiki/Joint_Chiefs_of_Staff	https://www.wikidata.org/wiki/Q609474
2733	2022-11-21 20:55:31	cpb-aacip-507-vd6nz81n6r-transcript.ann	Senate Armed Services Committee	organization	1	https://en.wikipedia.org/wiki/United_States_Senate_Committee_on_Armed_Services	https://www.wikidata.org/wiki/Q508577
2734	2022-11-21 20:55:35	cpb-aacip-507-vd6nz81n6r-transcript.ann	World War II	event	3	https://en.wikipedia.org/wiki/World_War_II	https://www.wikidata.org/wiki/Q362
2735	2022-11-21 20:55:47	cpb-aacip-507-vd6nz81n6r-transcript.ann	Nazi Germany	organization	1	https://en.wikipedia.org/wiki/Nazi_Germany	https://www.wikidata.org/wiki/Q7318
2736	2022-11-21 20:56:26	cpb-aacip-507-vd6nz81n6r-transcript.ann	Vofen SS	organization	2	https://en.wikipedia.org/wiki/Waffen-SS	https://www.wikidata.org/wiki/Q153626
2737	2022-11-21 20:56:35	cpb-aacip-507-vd6nz81n6r-transcript.ann	GEN. JOHN SHALIKASHVILI	person	1	https://en.wikipedia.org/wiki/John_Shalikashvili	https://www.wikidata.org/wiki/Q471428
2738	2022-11-21 20:56:59	cpb-aacip-507-vd6nz81n6r-transcript.ann	Jane Alexander	person	1	https://en.wikipedia.org/wiki/Jane_Alexander	https://www.wikidata.org/wiki/Q242717
2739	2022-11-21 20:57:15	cpb-aacip-507-vd6nz81n6r-transcript.ann	National Endowment for the Arts	organization	1	https://en.wikipedia.org/wiki/National_Endowment_for_the_Arts	https://www.wikidata.org/wiki/Q1967116
2740	2022-11-21 20:57:21	cpb-aacip-507-vd6nz81n6r-transcript.ann	Alexander	person	1	https://en.wikipedia.org/wiki/Jane_Alexander	https://www.wikidata.org/wiki/Q242717
2741	2022-11-21 20:57:30	cpb-aacip-507-vd6nz81n6r-transcript.ann	NEA	organization	1	https://en.wikipedia.org/wiki/National_Endowment_for_the_Arts	https://www.wikidata.org/wiki/Q1967116
2742	2022-11-21 20:57:45	cpb-aacip-507-vd6nz81n6r-transcript.ann	Jon Demjanjuk	person	1	https://en.wikipedia.org/wiki/John_Demjanjuk	https://www.wikidata.org/wiki/Q152672
2743	2022-11-21 20:57:47	cpb-aacip-507-vd6nz81n6r-transcript.ann	Israel	location	1	https://en.wikipedia.org/wiki/Israel	https://www.wikidata.org/wiki/Q801
2744	2022-11-21 20:57:56	cpb-aacip-507-vd6nz81n6r-transcript.ann	Ivan the Terrible	person	1	https://en.wikipedia.org/wiki/Ivan_the_Terrible_(Treblinka_guard)	https://www.wikidata.org/wiki/Q1675953
2745	2022-11-21 20:57:58	cpb-aacip-507-vd6nz81n6r-transcript.ann	Ohio	location	2	https://en.wikipedia.org/wiki/Ohio	https://www.wikidata.org/wiki/Q1397
2746	2022-11-21 20:58:09	cpb-aacip-507-vd6nz81n6r-transcript.ann	Demjanjuk	person	1	https://en.wikipedia.org/wiki/John_Demjanjuk	https://www.wikidata.org/wiki/Q152672
2747	2022-11-21 20:58:32	cpb-aacip-507-vd6nz81n6r-transcript.ann	Supreme Court	organization	1	https://en.wikipedia.org/wiki/Supreme_Court_of_Israel	https://www.wikidata.org/wiki/Q399798
2748	2022-11-21 20:58:34	cpb-aacip-507-vd6nz81n6r-transcript.ann	U.S.	location	3	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
2749	2022-11-21 20:59:37	cpb-aacip-507-vd6nz81n6r-transcript.ann	Attorney General Janet Reno	person	1	https://en.wikipedia.org/wiki/Janet_Reno	https://www.wikidata.org/wiki/Q236421
2750	2022-11-21 20:59:39	cpb-aacip-507-vd6nz81n6r-transcript.ann	Florida	location	1	https://en.wikipedia.org/wiki/Florida	https://www.wikidata.org/wiki/Q812
2751	2022-11-21 20:59:51	cpb-aacip-507-vd6nz81n6r-transcript.ann	Kennedy Space Center	organization	1	https://en.wikipedia.org/wiki/Kennedy_Space_Center	https://www.wikidata.org/wiki/Q48821
2752	2022-11-21 20:59:57	cpb-aacip-507-vd6nz81n6r-transcript.ann	NASA	organization	1	https://en.wikipedia.org/wiki/NASA	https://www.wikidata.org/wiki/Q23548
2753	2022-11-21 21:00:00	cpb-aacip-507-vd6nz81n6r-transcript.ann	NewsHour	program_title	3	https://en.wikipedia.org/wiki/PBS_NewsHour	https://www.wikidata.org/wiki/Q7118447
2754	2022-11-21 21:00:21	cpb-aacip-507-vd6nz81n6r-transcript.ann	Clinton	person	5	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
2755	2022-11-21 21:00:24	cpb-aacip-507-vd6nz81n6r-transcript.ann	UPDATE - STANDOFF	program_title	1		
2756	2022-11-21 21:00:28	cpb-aacip-507-vd6nz81n6r-transcript.ann	Russia	location	5	https://en.wikipedia.org/wiki/Russia	https://www.wikidata.org/wiki/Q159
2757	2022-11-21 21:01:47	cpb-aacip-507-vd6nz81n6r-transcript.ann	Correspondent Ian Williams	person	1		
2758	2022-11-21 21:01:52	cpb-aacip-507-vd6nz81n6r-transcript.ann	Independent Television News	organization	1	https://en.wikipedia.org/wiki/ITV_News	https://www.wikidata.org/wiki/Q4189762
2759	2022-11-21 21:01:54	cpb-aacip-507-vd6nz81n6r-transcript.ann	MR. WILLIAMS	person	5		
2760	2022-11-21 21:02:07	cpb-aacip-507-vd6nz81n6r-transcript.ann	President Yeltsin	person	1	https://en.wikipedia.org/wiki/Boris_Yeltsin	https://www.wikidata.org/wiki/Q34453
2761	2022-11-21 21:03:01	cpb-aacip-507-vd6nz81n6r-transcript.ann	Kalashnikov	organization	1	https://en.wikipedia.org/wiki/Kalashnikov_Concern	https://www.wikidata.org/wiki/Q7427495
2762	2022-11-21 21:03:13	cpb-aacip-507-vd6nz81n6r-transcript.ann	Parliamentary Speaker Ruslan Khasbulatov	person	1	https://en.wikipedia.org/wiki/Ruslan_Khasbulatov	https://www.wikidata.org/wiki/Q537251
2763	2022-11-21 21:03:15	cpb-aacip-507-vd6nz81n6r-transcript.ann	Mr. Khasbulatov	person	1	https://en.wikipedia.org/wiki/Ruslan_Khasbulatov	https://www.wikidata.org/wiki/Q537251
2764	2022-11-21 21:03:16	cpb-aacip-507-vd6nz81n6r-transcript.ann	RUSLAN KHASBULATOV	person	2	https://en.wikipedia.org/wiki/Ruslan_Khasbulatov	https://www.wikidata.org/wiki/Q537251
2765	2022-11-21 21:03:35	cpb-aacip-507-vd6nz81n6r-transcript.ann	Russian Parliament	organization	1	https://en.wikipedia.org/wiki/Federal_Assembly_(Russia)	https://www.wikidata.org/wiki/Q457869
2766	2022-11-21 21:03:46	cpb-aacip-507-vd6nz81n6r-transcript.ann	Rutskoi	person	3	https://en.wikipedia.org/wiki/Alexander_Rutskoy	https://www.wikidata.org/wiki/Q314116
2767	2022-11-21 21:04:09	cpb-aacip-507-vd6nz81n6r-transcript.ann	Afghan war	event	1	https://en.wikipedia.org/wiki/Soviet%E2%80%93Afghan_War	https://www.wikidata.org/wiki/Q83085
2768	2022-11-21 21:04:14	cpb-aacip-507-vd6nz81n6r-transcript.ann	Mr. Rutskoi	person	1	https://en.wikipedia.org/wiki/Alexander_Rutskoy	https://www.wikidata.org/wiki/Q314116
2769	2022-11-21 21:04:16	cpb-aacip-507-vd6nz81n6r-transcript.ann	ALEXANDER RUTSKOI	person	2	https://en.wikipedia.org/wiki/Alexander_Rutskoy	https://www.wikidata.org/wiki/Q314116
2770	2022-11-21 21:04:47	cpb-aacip-507-vd6nz81n6r-transcript.ann	Havel Grachov	person	1	https://en.wikipedia.org/wiki/Pavel_Grachev	https://www.wikidata.org/wiki/Q238754
2771	2022-11-21 21:04:55	cpb-aacip-507-vd6nz81n6r-transcript.ann	Khasbulatov	person	1	https://en.wikipedia.org/wiki/Ruslan_Khasbulatov	https://www.wikidata.org/wiki/Q537251
2772	2022-11-21 21:06:39	cpb-aacip-507-vd6nz81n6r-transcript.ann	Parliament	organization	2	https://en.wikipedia.org/wiki/Federal_Assembly_(Russia)	https://www.wikidata.org/wiki/Q457869
2773	2022-11-21 21:06:54	cpb-aacip-507-vd6nz81n6r-transcript.ann	Pushkin Square	location	1	https://en.wikipedia.org/wiki/Pushkinskaya_Square	https://www.wikidata.org/wiki/Q1110313
2774	2022-11-21 21:06:55	cpb-aacip-507-vd6nz81n6r-transcript.ann	FOCUS - CLINTON'S CURE	program_title	1		
2775	2022-11-21 21:06:58	cpb-aacip-507-vd6nz81n6r-transcript.ann	Kwame Holman	person	1	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
2776	2022-11-21 21:06:59	cpb-aacip-507-vd6nz81n6r-transcript.ann	MR. HOLMAN	person	8	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
2777	2022-11-21 21:07:13	cpb-aacip-507-vd6nz81n6r-transcript.ann	Harris Wofford	person	1	https://en.wikipedia.org/wiki/Harris_Wofford	https://www.wikidata.org/wiki/Q323511
2778	2022-11-21 21:07:14	cpb-aacip-507-vd6nz81n6r-transcript.ann	Wofford	person	5	https://en.wikipedia.org/wiki/Harris_Wofford	https://www.wikidata.org/wiki/Q323511
2779	2022-11-21 21:07:16	cpb-aacip-507-vd6nz81n6r-transcript.ann	Pennsylvania	location	2	https://en.wikipedia.org/wiki/Pennsylvania	https://www.wikidata.org/wiki/Q1400
2780	2022-11-21 21:07:18	cpb-aacip-507-vd6nz81n6r-transcript.ann	Senate	organization	2	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
2781	2022-11-21 21:07:48	cpb-aacip-507-vd6nz81n6r-transcript.ann	Governor Richard Thornburgh	person	1	https://en.wikipedia.org/wiki/Dick_Thornburgh	https://www.wikidata.org/wiki/Q885091
2782	2022-11-21 21:07:54	cpb-aacip-507-vd6nz81n6r-transcript.ann	HARRIS WOFFORD	person	1	https://en.wikipedia.org/wiki/Harris_Wofford	https://www.wikidata.org/wiki/Q323511
2783	2022-11-21 21:08:08	cpb-aacip-507-vd6nz81n6r-transcript.ann	James Carville	person	1	https://en.wikipedia.org/wiki/James_Carville	https://www.wikidata.org/wiki/Q1281204
2784	2022-11-21 21:08:10	cpb-aacip-507-vd6nz81n6r-transcript.ann	Carville	person	1	https://en.wikipedia.org/wiki/James_Carville	https://www.wikidata.org/wiki/Q1281204
2785	2022-11-21 21:08:21	cpb-aacip-507-vd6nz81n6r-transcript.ann	Bill Clinton's presidential campaign	event	1	https://en.wikipedia.org/wiki/Bill_Clinton_1992_presidential_campaign	https://www.wikidata.org/wiki/Q4908501
2786	2022-11-21 21:08:38	cpb-aacip-507-vd6nz81n6r-transcript.ann	BILL CLINTON	person	4	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
2787	2022-11-21 21:08:41	cpb-aacip-507-vd6nz81n6r-transcript.ann	Candidate Clinton	person	1	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
2788	2022-11-21 21:08:53	cpb-aacip-507-vd6nz81n6r-transcript.ann	First Lady Hillary	person	1	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
2789	2022-11-21 21:08:55	cpb-aacip-507-vd6nz81n6r-transcript.ann	Hillary Rodham Clinton	person	1	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
2790	2022-11-21 21:08:57	cpb-aacip-507-vd6nz81n6r-transcript.ann	HILLARY CLINTON	person	1	https://en.wikipedia.org/wiki/Hillary_Clinton	https://www.wikidata.org/wiki/Q6294
2791	2022-11-21 21:09:00	cpb-aacip-507-vd6nz81n6r-transcript.ann	United States	location	4	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
2792	2022-11-21 21:09:24	cpb-aacip-507-vd6nz81n6r-transcript.ann	REP. ROBERT MICHEL	person	1	https://en.wikipedia.org/wiki/Robert_H._Michel	https://www.wikidata.org/wiki/Q3435918
2793	2022-11-21 21:09:26	cpb-aacip-507-vd6nz81n6r-transcript.ann	Bob Dole	person	1	https://en.wikipedia.org/wiki/Bob_Dole	https://www.wikidata.org/wiki/Q319079
2794	2022-11-21 21:09:36	cpb-aacip-507-vd6nz81n6r-transcript.ann	SENATOR BOB DOLE	person	1	https://en.wikipedia.org/wiki/Bob_Dole	https://www.wikidata.org/wiki/Q319079
2795	2022-11-21 21:09:47	cpb-aacip-507-vd6nz81n6r-transcript.ann	Dr. Bernadine Healy	person	1	https://en.wikipedia.org/wiki/Bernadine_Healy	https://www.wikidata.org/wiki/Q4793748
2796	2022-11-21 21:09:50	cpb-aacip-507-vd6nz81n6r-transcript.ann	National Institutes of Health	organization	1	https://en.wikipedia.org/wiki/National_Institutes_of_Health	https://www.wikidata.org/wiki/Q390551
2797	2022-11-21 21:10:09	cpb-aacip-507-vd6nz81n6r-transcript.ann	President Bush	person	1	https://en.wikipedia.org/wiki/George_H._W._Bush	https://www.wikidata.org/wiki/Q23505
2798	2022-11-21 21:10:11	cpb-aacip-507-vd6nz81n6r-transcript.ann	U.S. Senate	organization	1	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
2799	2022-11-21 21:10:24	cpb-aacip-507-vd6nz81n6r-transcript.ann	Joseph Califano	person	1	https://en.wikipedia.org/wiki/Joseph_A._Califano_Jr.	https://www.wikidata.org/wiki/Q1706385
2800	2022-11-21 21:10:32	cpb-aacip-507-vd6nz81n6r-transcript.ann	President Carter	person	1	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
2801	2022-11-21 21:10:55	cpb-aacip-507-vd6nz81n6r-transcript.ann	President Johnson	person	1	https://en.wikipedia.org/wiki/Lyndon_B._Johnson	https://www.wikidata.org/wiki/Q9640
2802	2022-11-21 21:11:01	cpb-aacip-507-vd6nz81n6r-transcript.ann	Mr. Califano	person	3	https://en.wikipedia.org/wiki/Joseph_A._Califano_Jr.	https://www.wikidata.org/wiki/Q1706385
2803	2022-11-21 21:11:02	cpb-aacip-507-vd6nz81n6r-transcript.ann	MR. CALIFANO	person	7	https://en.wikipedia.org/wiki/Joseph_A._Califano_Jr.	https://www.wikidata.org/wiki/Q1706385
2804	2022-11-21 21:11:10	cpb-aacip-507-vd6nz81n6r-transcript.ann	Dr. Healy	person	5	https://en.wikipedia.org/wiki/Bernadine_Healy	https://www.wikidata.org/wiki/Q4793748
2805	2022-11-21 21:11:12	cpb-aacip-507-vd6nz81n6r-transcript.ann	DR. HEALY	person	6	https://en.wikipedia.org/wiki/Bernadine_Healy	https://www.wikidata.org/wiki/Q4793748
2806	2022-11-21 21:11:14	cpb-aacip-507-vd6nz81n6r-transcript.ann	New York Times	publication_title	1	https://en.wikipedia.org/wiki/The_New_York_Times	https://www.wikidata.org/wiki/Q9684
2807	2022-11-21 21:11:16	cpb-aacip-507-vd6nz81n6r-transcript.ann	Richard Nixon	person	2	https://en.wikipedia.org/wiki/Richard_Nixon	https://www.wikidata.org/wiki/Q9588
2808	2022-11-21 21:11:17	cpb-aacip-507-vd6nz81n6r-transcript.ann	Jimmy Carter	person	2	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
2809	2022-11-21 21:12:27	cpb-aacip-507-vd6nz81n6r-transcript.ann	HEW	organization	1	https://en.wikipedia.org/wiki/United_States_Department_of_Health_and_Human_Services	https://www.wikidata.org/wiki/Q942326
2810	2022-11-21 21:12:29	cpb-aacip-507-vd6nz81n6r-transcript.ann	South Africa	location	1	https://en.wikipedia.org/wiki/South_Africa	https://www.wikidata.org/wiki/Q258
2811	2022-11-21 21:12:54	cpb-aacip-507-vd6nz81n6r-transcript.ann	Joe	person	1	https://en.wikipedia.org/wiki/Joseph_A._Califano_Jr.	https://www.wikidata.org/wiki/Q1706385
2812	2022-11-21 21:13:05	cpb-aacip-507-vd6nz81n6r-transcript.ann	Chrysler	organization	1	https://en.wikipedia.org/wiki/Chrysler	https://www.wikidata.org/wiki/Q181114
2813	2022-11-21 21:13:07	cpb-aacip-507-vd6nz81n6r-transcript.ann	IBM	organization	1	https://en.wikipedia.org/wiki/IBM	https://www.wikidata.org/wiki/Q37156
2814	2022-11-21 21:13:36	cpb-aacip-507-vd6nz81n6r-transcript.ann	Kodak	organization	9	https://en.wikipedia.org/wiki/Kodak	https://www.wikidata.org/wiki/Q486269
2815	2022-11-21 21:13:41	cpb-aacip-507-vd6nz81n6r-transcript.ann	Republicans	organization	7	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
2816	2022-11-21 21:13:49	cpb-aacip-507-vd6nz81n6r-transcript.ann	Hill	organization	1	https://en.wikipedia.org/wiki/Capitol_Hill	https://www.wikidata.org/wiki/Q2305815
2817	2022-11-21 21:13:51	cpb-aacip-507-vd6nz81n6r-transcript.ann	Clintons	person	2	https://en.wikipedia.org/wiki/Clinton_family	https://www.wikidata.org/wiki/Q21026250
2818	2022-11-21 21:13:53	cpb-aacip-507-vd6nz81n6r-transcript.ann	Democrats	organization	3	https://en.wikipedia.org/wiki/Democratic_Party_(United_States)	https://www.wikidata.org/wiki/Q29552
2819	2022-11-21 21:13:54	cpb-aacip-507-vd6nz81n6r-transcript.ann	Capitol Hill	organization	1	https://en.wikipedia.org/wiki/Capitol_Hill	https://www.wikidata.org/wiki/Q2305815
2820	2022-11-21 21:13:56	cpb-aacip-507-vd6nz81n6r-transcript.ann	Bill Clinton	person	1	https://en.wikipedia.org/wiki/Bill_Clinton	https://www.wikidata.org/wiki/Q1124
2821	2022-11-21 21:13:57	cpb-aacip-507-vd6nz81n6r-transcript.ann	Europe	location	1	https://en.wikipedia.org/wiki/Europe	https://www.wikidata.org/wiki/Q46
2822	2022-11-21 21:14:16	cpb-aacip-507-vd6nz81n6r-transcript.ann	Cleland Clinic	organization	1	https://en.wikipedia.org/wiki/Cleveland_Clinic	https://www.wikidata.org/wiki/Q4117596
2823	2022-11-21 21:14:48	cpb-aacip-507-vd6nz81n6r-transcript.ann	1990/91 recession	event	1	https://en.wikipedia.org/wiki/Early_1990s_recession	https://www.wikidata.org/wiki/Q1394220
2824	2022-11-21 21:14:50	cpb-aacip-507-vd6nz81n6r-transcript.ann	Britain	location	1	https://en.wikipedia.org/wiki/United_Kingdom	https://www.wikidata.org/wiki/Q145
2825	2022-11-21 21:15:10	cpb-aacip-507-vd6nz81n6r-transcript.ann	Great Britain	location	1	https://en.wikipedia.org/wiki/United_Kingdom	https://www.wikidata.org/wiki/Q145
2826	2022-11-21 21:15:20	cpb-aacip-507-vd6nz81n6r-transcript.ann	Bernadine	person	1	https://en.wikipedia.org/wiki/Bernadine_Healy	https://www.wikidata.org/wiki/Q4793748
2827	2022-11-21 21:15:22	cpb-aacip-507-vd6nz81n6r-transcript.ann	Canada	location	1	https://en.wikipedia.org/wiki/Canada	https://www.wikidata.org/wiki/Q16
2828	2022-11-21 21:15:40	cpb-aacip-507-vd6nz81n6r-transcript.ann	Roger	person	3	https://en.wikipedia.org/wiki/Roger_Mudd	https://www.wikidata.org/wiki/Q7358696
2829	2022-11-21 21:15:41	cpb-aacip-507-vd6nz81n6r-transcript.ann	FOCUS - MODEL FOR CHANGE	program_title	1		
2830	2022-11-21 21:15:50	cpb-aacip-507-vd6nz81n6r-transcript.ann	Rochester, New York	location	2	https://en.wikipedia.org/wiki/Rochester,_New_York	https://www.wikidata.org/wiki/Q49218
2831	2022-11-21 21:16:06	cpb-aacip-507-vd6nz81n6r-transcript.ann	Fred De Sam Lazaro	person	1		
