guid	anno_id	type	begin_offset	end_offset	text	wiki_url	qid
cpb-aacip-507-6w96689725-transcript.ann	T20	person	3064	3077	Ronald Reagan	https://en.wikipedia.org/wiki/Ronald_Reagan	https://www.wikidata.org/wiki/Q9960
cpb-aacip-507-6w96689725-transcript.ann	T21	organization	3288	3297	Democrats	https://en.wikipedia.org/wiki/Democratic_Party_(United_States)	https://www.wikidata.org/wiki/Q29552
cpb-aacip-507-6w96689725-transcript.ann	T22	organization	3486	3499	Supreme Court	https://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States	https://www.wikidata.org/wiki/Q11201
cpb-aacip-507-6w96689725-transcript.ann	T23	person	3610	3625	Ellen McCormick	https://en.wikipedia.org/wiki/Ellen_McCormack	https://www.wikidata.org/wiki/Q5364939
cpb-aacip-507-6w96689725-transcript.ann	T24	location	3631	3642	Long island	https://en.wikipedia.org/wiki/Long_Island	https://www.wikidata.org/wiki/Q18438
cpb-aacip-507-6w96689725-transcript.ann	T25	person	3705	3720	ELLEN McCORMICK	https://en.wikipedia.org/wiki/Ellen_McCormack	https://www.wikidata.org/wiki/Q5364939
cpb-aacip-507-6w96689725-transcript.ann	T26	person	3953	3959	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T27	organization	3986	3997	Republicans	https://en.wikipedia.org/wiki/Republican_Party_(United_States)	https://www.wikidata.org/wiki/Q29468
cpb-aacip-507-6w96689725-transcript.ann	T28	person	4008	4019	Gerald Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T29	person	4099	4112	Ronald Reagan	https://en.wikipedia.org/wiki/Ronald_Reagan	https://www.wikidata.org/wiki/Q9960
cpb-aacip-507-6w96689725-transcript.ann	T30	person	4306	4313	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T31	person	4315	4341	The Reverend James Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T32	organization	4362	4402	National Federation of Priests` Councils	https://en.wikipedia.org/wiki/National_Federation_of_Priests%27_Councils	https://www.wikidata.org/wiki/Q6972601
cpb-aacip-507-6w96689725-transcript.ann	T33	person	4404	4418	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T34	person	4639	4652	JAMES RATIGAN		
cpb-aacip-507-6w96689725-transcript.ann	T35	person	4744	4757	Cardinal Cook	https://en.wikipedia.org/wiki/Terence_Cooke	https://www.wikidata.org/wiki/Q1344779
cpb-aacip-507-6w96689725-transcript.ann	T36	person	5575	5582	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T38	person	5713	5720	RATIGAN		
cpb-aacip-507-6w96689725-transcript.ann	T39	person	5998	6005	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T41	person	6232	6239	RATIGAN		
cpb-aacip-507-6w96689725-transcript.ann	T43	person	6619	6626	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T44	organization	6669	6684	Catholic Church	https://en.wikipedia.org/wiki/Catholic_Church	https://www.wikidata.org/wiki/Q9592
cpb-aacip-507-6w96689725-transcript.ann	T46	person	6805	6812	RATIGAN		
cpb-aacip-507-6w96689725-transcript.ann	T47	person	7207	7214	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T48	person	7227	7230	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T49	person	7233	7239	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T50	person	7241	7246	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T51	person	7248	7270	Monsignor James McHugh	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T52	organization	7290	7327	Pastoral Plan for Pro-Life Activities		
cpb-aacip-507-6w96689725-transcript.ann	T53	organization	7336	7355	Bishops` Conference	https://en.wikipedia.org/wiki/United_States_Conference_of_Catholic_Bishops	https://www.wikidata.org/wiki/Q2300423
cpb-aacip-507-6w96689725-transcript.ann	T54	person	7455	7469	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T55	person	7643	7655	JAMES McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T56	person	7680	7694	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T58	person	8166	8172	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T60	person	8251	8257	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T61	person	8776	8782	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T62	person	8856	8870	President Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T63	person	8875	8887	Jimmy Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T64	person	9120	9126	MCHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T65	person	9163	9177	President Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T66	person	9582	9597	Governor Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T67	person	9877	9883	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T68	person	9930	9944	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T69	person	10031	10037	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T70	person	10470	10476	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T71	person	10502	10508	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T72	person	10984	10990	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T74	organization	11093	11108	Catholic Church	https://en.wikipedia.org/wiki/Catholic_Church	https://www.wikidata.org/wiki/Q9592
cpb-aacip-507-6w96689725-transcript.ann	T75	person	11185	11191	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T78	person	11760	11766	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T79	person	11790	11804	Betsey Stengel		
cpb-aacip-507-6w96689725-transcript.ann	T80	organization	11834	11873	Religious Coalition for Abortion Rights	https://en.wikipedia.org/wiki/Religious_Coalition_for_Reproductive_Choice	https://www.wikidata.org/wiki/Q7311287
cpb-aacip-507-6w96689725-transcript.ann	T81	person	11906	11917	Mr. Stengel		
cpb-aacip-507-6w96689725-transcript.ann	T82	person	12019	12033	BETSEY STENGEL		
cpb-aacip-507-6w96689725-transcript.ann	T83	person	12334	12344	Mr. Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T84	person	12596	12602	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T85	person	12665	12672	STENGEL		
cpb-aacip-507-6w96689725-transcript.ann	T86	person	12840	12846	Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T87	person	13006	13014	Mr. Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T88	person	13019	13034	Governor Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T89	person	13067	13073	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T90	person	13109	13116	STENGEL		
cpb-aacip-507-6w96689725-transcript.ann	T91	person	13160	13166	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T92	person	13198	13205	STENGEL		
cpb-aacip-507-6w96689725-transcript.ann	T93	person	13358	13364	Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T94	person	13659	13665	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T95	person	13878	13885	STENGEL		
cpb-aacip-507-6w96689725-transcript.ann	T96	person	13988	13996	Mr. Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T97	person	14028	14043	Governor Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T98	person	14146	14150	Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T99	person	14189	14199	Mr. Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T100	person	14602	14608	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T101	person	14696	14709	Father McHugh	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T102	person	14714	14728	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T103	person	14838	14845	STENGEL		
cpb-aacip-507-6w96689725-transcript.ann	T104	person	15022	15028	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T105	person	15080	15087	STENGEL		
cpb-aacip-507-6w96689725-transcript.ann	T106	person	15292	15296	Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T107	person	15847	15853	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T108	person	15866	15871	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T109	person	15874	15881	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T110	person	15883	15899	Jeffrey Pressman		
cpb-aacip-507-6w96689725-transcript.ann	T111	organization	15936	15942	M.I.T.	https://en.wikipedia.org/wiki/Massachusetts_Institute_of_Technology	https://www.wikidata.org/wiki/Q49108
cpb-aacip-507-6w96689725-transcript.ann	T112	person	16007	16019	Mr. Pressman		
cpb-aacip-507-6w96689725-transcript.ann	T113	person	16170	16186	JEFFREY PRESSMAN		
cpb-aacip-507-6w96689725-transcript.ann	T114	person	16197	16208	Mr. MacNeil	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T115	location	16417	16421	Iowa	https://en.wikipedia.org/wiki/Iowa	https://www.wikidata.org/wiki/Q1546
cpb-aacip-507-6w96689725-transcript.ann	T116	person	16511	16526	Ellen McCormick	https://en.wikipedia.org/wiki/Ellen_McCormack	https://www.wikidata.org/wiki/Q5364939
cpb-aacip-507-6w96689725-transcript.ann	T117	person	16731	16745	President Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T118	person	17313	17320	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T119	person	17328	17342	President Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T120	person	17363	17374	James Baker	https://en.wikipedia.org/wiki/James_Baker	https://www.wikidata.org/wiki/Q223151
cpb-aacip-507-6w96689725-transcript.ann	T121	person	17605	17613	Mr. Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T122	person	17681	17689	PRESSMAN		
cpb-aacip-507-6w96689725-transcript.ann	T123	person	17920	17930	Mr. Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T124	person	18123	18132	Mr. Baker	https://en.wikipedia.org/wiki/James_Baker	https://www.wikidata.org/wiki/Q223151
cpb-aacip-507-6w96689725-transcript.ann	T125	person	18148	18162	President Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T126	person	18346	18353	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T127	person	18402	18416	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T128	person	18708	18715	RATIGAN		
cpb-aacip-507-6w96689725-transcript.ann	T129	organization	18818	18826	Congress	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
cpb-aacip-507-6w96689725-transcript.ann	T130	person	19320	19327	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T131	person	19472	19486	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T133	person	19569	19575	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T134	person	20419	20426	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T135	person	20451	20465	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T136	location	20605	20609	Rome	https://en.wikipedia.org/wiki/Rome	https://www.wikidata.org/wiki/Q220
cpb-aacip-507-6w96689725-transcript.ann	T137	person	20922	20928	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T140	person	21506	21521	Governor Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T141	person	21525	21533	Mr. Ford	https://en.wikipedia.org/wiki/Gerald_Ford	https://www.wikidata.org/wiki/Q9582
cpb-aacip-507-6w96689725-transcript.ann	T142	person	21923	21930	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T143	person	21935	21944	Mr. Baker	https://en.wikipedia.org/wiki/James_Baker	https://www.wikidata.org/wiki/Q223151
cpb-aacip-507-6w96689725-transcript.ann	T144	person	22037	22043	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T145	person	22557	22564	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T146	person	22595	22598	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T147	person	22601	22607	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T148	person	22668	22673	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T149	person	22948	22959	Ms. Stengel		
cpb-aacip-507-6w96689725-transcript.ann	T150	person	22962	22969	STENGEL		
cpb-aacip-507-6w96689725-transcript.ann	T151	person	23651	23657	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T152	person	23659	23671	Dr. Pressman		
cpb-aacip-507-6w96689725-transcript.ann	T153	person	23877	23885	PRESSMAN		
cpb-aacip-507-6w96689725-transcript.ann	T154	person	23893	23903	Mr. Lehrer	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T155	person	24099	24109	Lou Harris	https://en.wikipedia.org/wiki/Louis_Harris	https://www.wikidata.org/wiki/Q6687338
cpb-aacip-507-6w96689725-transcript.ann	T156	location	24215	24223	New York	https://en.wikipedia.org/wiki/New_York_(state)	https://www.wikidata.org/wiki/Q1384
cpb-aacip-507-6w96689725-transcript.ann	T157	location	24225	24233	Illinois	https://en.wikipedia.org/wiki/Illinois	https://www.wikidata.org/wiki/Q1204
cpb-aacip-507-6w96689725-transcript.ann	T158	location	24235	24247	Pennsylvania	https://en.wikipedia.org/wiki/Pennsylvania	https://www.wikidata.org/wiki/Q1400
cpb-aacip-507-6w96689725-transcript.ann	T159	location	24252	24260	Michigan	https://en.wikipedia.org/wiki/Michigan	https://www.wikidata.org/wiki/Q1166
cpb-aacip-507-6w96689725-transcript.ann	T160	person	24499	24505	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T161	person	24534	24542	PRESSMAN		
cpb-aacip-507-6w96689725-transcript.ann	T162	person	24661	24673	Jimmy Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T163	person	24876	24888	Jimmy Carter	https://en.wikipedia.org/wiki/Jimmy_Carter	https://www.wikidata.org/wiki/Q23685
cpb-aacip-507-6w96689725-transcript.ann	T164	person	25117	25133	Monsignor McHugh	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T165	organization	25430	25443	Supreme Court	https://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States	https://www.wikidata.org/wiki/Q11201
cpb-aacip-507-6w96689725-transcript.ann	T166	person	25669	25675	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T167	person	25677	25691	Father Ratigan		
cpb-aacip-507-6w96689725-transcript.ann	T168	person	25822	25834	Dr. Pressman		
cpb-aacip-507-6w96689725-transcript.ann	T169	person	25850	25857	RATIGAN		
cpb-aacip-507-6w96689725-transcript.ann	T171	person	26406	26412	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T172	person	26414	26427	Father McHugh	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T173	person	26443	26449	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T174	person	26729	26735	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T175	person	26776	26782	McHUGH	https://en.wikipedia.org/wiki/James_T._McHugh	https://www.wikidata.org/wiki/Q15979071
cpb-aacip-507-6w96689725-transcript.ann	T176	person	26959	26965	LEHRER	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T177	person	26989	26994	Robin	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T178	person	26997	27004	MacNEIL	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T179	person	27019	27022	Jim	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T180	person	27053	27063	Jim Lehrer	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
cpb-aacip-507-6w96689725-transcript.ann	T181	person	27105	27119	Robert MacNeil	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
cpb-aacip-507-6w96689725-transcript.ann	T182	title	3457	3469	Constitution	https://en.wikipedia.org/wiki/Constitution_of_the_United_States	https://www.wikidata.org/wiki/Q11698
cpb-aacip-507-6w96689725-transcript.ann	T183	title	5824	5836	Constitution	https://en.wikipedia.org/wiki/Constitution_of_the_United_States	https://www.wikidata.org/wiki/Q11698
cpb-aacip-507-6w96689725-transcript.ann	T184	organization	17788	17802	New York Times	https://en.wikipedia.org/wiki/The_New_York_Times	https://www.wikidata.org/wiki/Q9684
cpb-aacip-507-6w96689725-transcript.ann	T185	organization	17803	17806	CBS	https://en.wikipedia.org/wiki/CBS	https://www.wikidata.org/wiki/Q43380
cpb-aacip-507-6w96689725-transcript.ann	T186	event	15979	16005	1976 Presidential election	https://en.wikipedia.org/wiki/1976_United_States_presidential_election	https://www.wikidata.org/wiki/Q699693
